Time,H,d_m1,d_u,Effector_Cytotoxic_CD8_TCells__Xe,Infected_Tumour_Cells_Xi,M1_Macrophage_Xm1,M2_Macrophage_Xm2,UnInfected_Tumour_Cells_Xu,Virus_Xv,r,K,d_v,v_h_u,h_e,h_m,d_m2,delta_i,b,v_d_u,v_d_m1,omega,d_em1,v_a_1,u_a_1,p_m1,M,o_r_m1,o_r_m2,u_r_m1,v_r_m2,p_m2,h_u,h_v,d_em2,u_a_2,d_ee,p_e,d_t,compartment,Uninfected_tumour_cell_logistic_growth,Uninfected_tumour_cell_infection,Uninfected_tumour_cell_elimination_1,Uninfected_tumour_cell_elimination_2,Uninfected_tumour_cell_growth_M2,Infected_tumour_cell_death,virus_growth,Infected_tumour_cell_elimination_1,Infected_tumour_cell_elimination_2,virus_injection,virus_death,virus_clearance_1,virus_clearance_2,M1_activation_1,M1_activation_2,M1_recruitment,M1_to_M2_repolarisation,M2_to_M1_repolarisation,M1_death,M2_activation,M2_growth,M2_death,T_cells_activation,T_cells_death,T_cells_inactivation
7.2,0.0,0.01,0.44,339.6358380010205,0.0,151.79865852646756,5.436017760170535,25034157.22839227,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,22956082.751156416,0.0,10982692.509033915,37796.054820835736,54140.14254536203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.10247168517681,33.39565236619441,3.176774303035622,0.0054360177601705355,30.359731705293513,1.0013662891356907,1.1959220268304334,1.087203552034107,312.52433531254337,135.8543352004082,0.8502496968914313
7.3,0.0,0.01,0.44,357.63287757850134,0.0,159.47017731630595,5.882547829468847,26261902.543527707,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,24072885.443161994,0.0,11523016.87990036,41634.98277524461,61433.37435906764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.78570763058312,35.083380998164834,3.492356792843115,0.005882547829468847,31.89403546326119,1.0504761017411084,1.2941583825534546,1.1765095658937694,328.17277499948926,143.05315103140055,0.9392119777327977
7.4,0.0,0.01,0.44,376.4839924268148,0.0,167.50152004622055,6.368073029850682,27549010.815993078,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,25242780.55483449,0.0,12089453.292054981,45853.01651666902,69729.60191323025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.64703244797924,36.850270338642034,3.838873934334954,0.006368073029850682,33.50030400924411,1.1019604326397232,1.4009736306957639,1.2736146059701365,344.53412800725044,150.5935969707259,1.0371761579414576
7.5,0.0,0.01,0.44,396.2260375764637,0.0,175.90841547541132,6.896153495310749,28898306.71236039,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,26468204.00558534,0.0,12683244.828848006,50486.39153151193,79168.90263259281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.69492013708117,38.69978065949394,4.219303237684147,0.006896153495310749,35.18168309508226,1.1559322684944155,1.5171509955419566,1.37923069906215,361.6365190889541,158.4904150305855,1.145026156130788
7.6,0.0,0.01,0.44,416.8971165554958,0.0,184.7071802112868,7.470680019989742,30312747.821178365,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,27751697.43623711,0.0,13305693.030145077,55574.641382065754,89911.03919537255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9382434635351,40.635501553895644,4.636901272461967,0.007470680019989742,36.941436042257365,1.2125099128471346,1.6435464458592817,1.4941360039979485,379.5086751604299,166.75884662219835,1.2637297161523149
7.7,0.0,0.01,0.44,438.53658231550884,0.0,193.9147317743707,8.09590401883076,31795431.125902522,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,29095912.516998965,0.0,13958160.741316209,61160.8724313862,102138.20237001679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.38629337770757,42.661154810117395,5.095228851414775,0.00809590401883076,38.78294635487414,1.271817245036101,1.7810952861335874,1.6191808037661521,398.17986877312944,175.41463292620355,1.3943459699201444
7.8,0.0,0.01,0.44,461.18503109180176,0.0,203.54860104257523,8.776470264603846,33349599.89393323,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,30503615.474330384,0.0,14642075.145026147,67292.05729748188,116058.12801274678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0487996817997,44.780597148729846,5.598178375126038,0.008776470264603846,40.70972020851505,1.3339839957573292,1.9308193585905618,1.7552940529207692,417.6798493799236,184.47401243672073,1.5380336263982746
7.9,0.0,0.01,0.44,484.8842847238404,0.0,213.62694389329596,9.517453087947507,34978651.182401575,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,31977692.001747824,0.0,15358931.06376605,74019.34786515366,131907.6438707927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.93595354720473,46.99782278328285,6.150003537546797,0.009517453087947507,42.725388778659195,1.399146047296063,2.0938350070625256,1.9034906175895014,438.0387605053107,193.95371388953617,1.6960598259183504
8.0,0.0,0.01,0.44,509.6773648343246,0.0,224.16855218991574,10.324395572826985,36686143.81736637,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,33521152.405753747,0.0,16110294.47065301,81398.40808562607,149956.69211663975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.05843145209911,49.316965836703346,6.755351564309919,0.010324395572826986,44.83371043798315,1.4674457526946547,2.271361699826443,2.064879114565397,459.2870419307588,203.87094593372984,1.869809710676834
8.1,0.0,0.01,0.44,535.608458914712,0.0,235.19286361315633,11.203352193909145,38475806.76138734,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,35137136.889858805,0.0,16897806.171234116,89489.76635019938,170512.8896803551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.42742028416203,51.742302503504916,7.419298151877914,0.011203352193909145,47.03857272263127,1.5390322704554937,2.464731409640125,2.2406704387818293,481.4553142283047,214.24338356588478,2.0607967564966927
8.2,0.0,0.01,0.44,562.7228723958483,0.0,246.71997075655486,12.160935250655998,40351548.253139086,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,36828921.3009014,0.0,17723185.824505255,98359.18832938118,193926.69623180956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.05464475941726,54.27825305004504,8.147385398307161,0.012160935250655997,49.34399415131097,1.6140619301255634,2.6753988290296613,2.4321870501311995,504.574244746557,225.08914895833934,2.27067391386261
8.3,0.0,0.01,0.44,591.0669649635756,0.0,258.77062922391065,13.20436556722662,42317465.78105292,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,38599923.36685633,0.0,18588236.330507156,108078.07012550617,220597.26824757783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.95239734315875,56.929383595151165,8.945662973181584,0.01320436556722662,51.75412584478213,1.6926986312421168,2.9049525240238925,2.6408731134453243,528.6743925482564,236.42678598543026,2.5012456064156914
8.4,0.0,0.01,0.44,620.6880776684179,0.0,271.3662641521564,14.34152717847004,44377856.414694734,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,40453708.96798822,0.0,19494848.375812344,118723.84974550741,250979.07039809282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.1335692440842,59.70040754427128,9.820732667005942,0.01434152717847004,54.27325283043129,1.7751142565877893,3.155126964794089,2.8683054356940083,553.7860294032205,248.27523106736717,2.7544806389081944
8.5,0.0,0.01,0.44,651.6344398982218,0.0,284.5289755787353,15.581027006572697,46537228.18382905,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,42393999.03188859,0.0,20445005.439422317,130380.43749642669,285589.348308526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.61168455148714,62.59618676934026,10.77979673064018,0.015581027006572696,56.90579511574706,1.861489127353162,3.427815654197472,3.1162054013145397,579.9389352359084,260.65377595928874,3.032526062198518
8.6,0.0,0.01,0.44,683.9550533911495,0.0,298.28154271805107,16.93226027211725,48800312.73737151,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,44424677.222817004,0.0,21440789.36122935,143138.6645609166,325016.5734377574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.40093821211454,65.62173254856046,11.830710370773165,0.01693226027211725,59.656308543610216,1.9520125094948606,3.725085517845057,3.3864520544234504,607.1621656108603,273.5820213564598,3.337722050379372
8.7,0.0,0.01,0.44,717.6995608395868,0.0,312.64742614921545,18.405480716102616,51172078.544604376,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,46549797.7208934,0.0,22484386.149555214,157096.74535948405,369929.9435008283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.51623563381312,68.78220604658105,12.982038528964935,0.018405480716102617,62.52948522984309,2.0468831417841753,4.049192352529211,3.6810961432205236,635.4837875320588,287.0798243358347,3.67261782987114
8.8,0.0,0.01,0.44,752.9180902999756,0.0,327.6507683625493,20.011876936594405,53657745.29873798,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,48773593.63948151,0.0,23578092.317407582,172360.75258784788,421090.07547574677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.97323589621394,72.08291843350855,14.243117435719302,0.020011876936594404,65.53015367250985,2.146309811949519,4.402597619810208,4.002375387318881,664.9305815412946,301.16723611999026,4.039988712012829
8.9,0.0,0.01,0.44,789.6610675885322,0.0,343.3163926631219,21.76365630092263,56262800.067940466,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,51100486.51476118,0.0,24724321.98688714,189045.10295835946,479361.0481857093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.7884002038214,75.52933064236285,15.624121464893328,0.02176365630092263,68.66327853262439,2.2505120027176186,4.787986906154222,4.352731260184526,695.5277068529459,315.8644270354129,4.442854276717002
9.0,0.0,0.01,0.44,827.9790007088994,0.0,359.6698000117753,23.674135775148713,58993014.77431895,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,53535096.42966507,0.0,25925614.577866945,207273.0479793187,545723.9145717159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.97904432295684,79.12705267266978,17.136135601807343,0.023674135775148715,71.93396000235506,2.359720590972758,5.208289904792672,4.734827155029743,727.2983266892941,331.1916002835598,4.884497742164594
9.1,0.0,0.01,0.44,867.9222392808172,0.0,376.73716359463134,25.757839060656114,61854464.68040733,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,56082252.420444444,0.0,27184642.940342143,227177.16299103026,621291.8042644399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.56339404122198,82.88184239420244,18.791233859980583,0.025757839060656113,75.34743271892627,2.474178587216293,5.666701785061042,5.151567812131223,760.2631917052036,347.1688957123269,5.368486549493535
9.2,0.0,0.01,0.44,909.5406912017343,0.0,394.54532135978934,28.030603720996442,64853549.3159074,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,58747004.3674146,0.0,28504222.559546478,248899.8320045346,707326.8574668491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.5606479477222,86.7996039033745,20.60256453220048,0.028030603720996444,78.90906427195787,2.594141972636296,6.166706759490961,5.606120744199289,794.4401774214259,363.8162764806937,5.898694207167617
9.3,0.0,0.01,0.44,952.8834985836271,0.0,413.12176653257364,30.509698604826777,67997015.84361295,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,61534636.273680136,0.0,29887321.833816413,272593.72078000166,805259.1692149827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.99104753083887,90.88638543477416,22.584442875395364,0.030509698604826777,82.62435330651473,2.719880633744518,6.712103915924846,6.101939720965356,829.8437733096576,381.1533994334509,6.479323435030824
9.4,0.0,0.01,0.44,997.998679017794,0.0,432.4946348253454,33.21394781503601,71291983.3505493,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,64450679.486692145,0.0,31337072.760174654,298422.222913024,916707.800796919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.8759500516479,95.14837654535654,24.75245128997271,0.03321394781503601,86.49892696506907,2.8516793340219717,7.307034489662688,6.642789563007202,866.4845223796121,399.19947160711763,7.114930520840676
9.5,0.0,0.01,0.44,1044.9327161409888,0.0,452.6926895218451,36.16386740693675,74745970.36186573,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,67500927.7904696,0.0,32856783.037014753,326559.8755022423,1043504.1971243478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.2379110855972,99.59190483086893,27.12354837502943,0.03616386740693675,90.53853790436904,2.9898388144746293,7.956011935849933,7.232773481387351,904.3684081122263,417.97308645639555,7.810450983081821
9.6,0.0,0.01,0.44,1093.7301025328907,0.0,473.74530406356035,39.38181605741818,78366925.70273612,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,70691454.33698069,0.0,34449949.63938608,357192.7319875127,1187718.2399504357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.10077710820838,104.22343209254348,29.71618767873048,0.03938181605741818,94.74906081271207,3.134677028109445,8.663955075300711,7.8763632114836355,943.4961861574419,437.49204101315627,8.5712265684041
9.7,0.0,0.01,0.44,1144.4328275157106,0.0,495.68244130719125,42.89215468675931,82163261.2858007,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,74028629.00664659,0.0,36120273.241574936,390518.6721069827,1351686.9589253722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.4897838574021,109.04954977124682,32.55044640385042,0.04289215468675931,99.13648826143826,3.2865304514320277,9.436223209712308,8.578430937351863,983.8626639339057,457.7731310062843,9.403033343122102
9.8,0.0,0.01,0.44,1197.079807708823,0.0,518.5346298974248,46.72142056693053,86143888.42835566,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,77519137.44400468,0.0,37871674.19223723,426747.6372073175,1538046.2313848631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.431665285067,114.07697374679222,35.64816547321616,0.04672142056693054,103.70692597948496,3.4457555371342266,10.278654423680262,9.344284113386108,1025.455926282952,478.8319230835292,10.312110939510632
9.9,0.0,0.01,0.44,1251.7062678502696,0.0,542.3329375459178,50.89851977840164,90318258.42239255,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,81170002.19704357,0.0,39708310.360383995,466101.7736952967,1749765.7770542114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.95477526717764,119.31253845639235,39.03310221170782,0.050898519778401645,108.46658750918357,3.612730336895702,11.197607923121621,10.17970395568033,1068.256505829672,500.6825071401079,11.305193016862914
10.0,20000000.0,0.01,0.44,1308.3430539276835,0.0,567.1089410047854,55.45493422752745,94696406.71457759,0.0,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,84988605.15976694,0.0,41634596.569265015,508815.461345748,1990187.4862268758,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,284.08922014373275,124.7631902856648,42.73109646189745,0.05545493422752745,113.42178820095708,3.7878562685831034,12.200009576730782,11.09098684550549,1112.2365056155409,523.3372215710734,12.389538595692844
10.1,20000000.0,0.01,0.44,1367.44138517029,730.2032161232892,595.791423439587,57.608132252265,99282928.3884848,1450527.758507723,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,88977437.86752993,15939.750468162874,43652565.685203865,559299.0014350305,2163184.6029080073,346.84652765856237,867116.3191464059,3210.5463016405142,617.0274229186183,20000000.0,2901055.517015446,1225707.289342894,6377658.202093674,1.4512579617238464,297.84878516545444,131.07325671903612,46.99597596587257,28.86167216070267,119.1582846879174,3.971317135539392,12.67370628501666,11.521626450453,1166.1107823495595,546.976554068116,13.576358511931236
10.2,20000000.0,0.01,0.44,1429.4717389303557,2016.8593528218457,625.7183460951019,60.114541525982176,104082505.37512705,2244670.129453206,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,93138947.94757165,24667.67131105836,45764287.54007285,614332.9854433741,2360828.7015834656,958.0081925903767,2395020.481475942,8867.977477844366,1785.6361493790428,20000000.0,4489340.258906412,1987329.5185284205,9869644.169946913,2.2466869888060277,312.24751612538114,137.6570920368381,51.66433933403899,30.11738388999755,125.14366921902038,4.163300215005082,13.225108432950952,12.022908305196436,1221.7896516657831,571.7886955721423,14.878299995081097
10.3,20000000.0,0.01,0.44,1494.4787912183,3241.1687061417447,656.8884260473706,62.99938552214407,109105833.29518253,2729163.604810608,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,97480646.76421854,29993.309546621935,47974465.514824584,674227.6626120047,2586492.7291944507,1539.5551354173288,3848887.838543322,14251.606135470614,3004.356689565213,20000000.0,5458327.209621216,2529760.613044769,12000290.111810364,2.73240477351675,327.3174998855476,144.51441338128427,56.76874944000061,31.56269092735565,131.37768520947412,4.364233331807301,13.859765039394192,12.599877104428813,1279.1719924185513,597.7915164873201,16.305635385784974
10.4,20000000.0,0.01,0.44,1562.4966078446407,4237.695862373917,689.3242984173428,66.29014562912296,114363958.44327413,3046580.427724981,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,102010145.40415712,33483.10703088353,50287957.35246345,739328.3689368361,2843955.1808685674,2012.9055346276107,5032263.836569027,18633.93604948302,4109.313125340947,20000000.0,6093160.855449962,2954283.022105291,13396380.180061348,3.050818123587355,343.09187532982236,151.65019975234307,62.34614501646086,33.211361810930676,137.86485968346855,4.5745583377309655,14.583721840865673,13.258029125824592,1338.1923330839863,624.9986431378563,17.86932971273013
10.5,20000000.0,0.01,0.44,1633.5509416609236,4993.703423729922,723.0593372099952,70.01685390227534,119868459.56979728,3261373.0698591797,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,106735291.31459458,35845.199988826644,52709855.16973555,810006.0163803408,3137450.55158012,2372.009126271713,5930022.815679283,21958.85265983167,5061.7107683173135,20000000.0,6522746.139718359,3305788.4672846613,14341262.312347904,3.26636677328291,359.60537870939186,159.07179261567973,68.43730599283867,35.078442671115674,144.61186744199904,4.794738382791891,15.403585695361002,14.00337078045507,1398.7936942920214,653.4203766643695,19.58112350056867
10.6,20000000.0,0.01,0.44,1707.659680053445,5541.693035520401,758.1325217174222,74.21234641675404,125631550.93790919,3406774.501708909,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,111664232.82113004,37444.71433526272,55245530.808052175,886653.0424597842,3471720.357777777,2632.3041918721906,6580760.479680477,24369.17884376996,5866.630182036181,20000000.0,6813549.003417818,3606530.709480179,14981034.96177203,3.4123161947444296,376.8946528137276,166.78776651686246,75.08681851741642,37.18038440421935,151.62650434348444,5.0252620375163675,16.32658031710137,14.842469283350809,1460.916293868606,683.0638720213781,21.45359340792481
10.7,20000000.0,0.01,0.44,1784.8324998159646,5922.3544044861055,794.5863112772306,78.91251337087027,131666159.11860181,3502498.173853557,0.924,3300000000.0,0.011,100000.0,1.0,1000.0,0.4,0.475,2500.0,4.4,1.5,2.0,0.2,1e-06,3e-06,0.22,100000000.0,0.001,0.001,4.0,0.5,0.22,5000000000.0,0.105636,0.2,4e-08,0.4,2070.0,1e-10,1.0,116805457.33761549,38498.24062957926,57900669.61812872,969681.2892383992,3852066.748016762,2813.1183421309,7032795.85532725,26043.767664456263,6542.4513322696175,20000000.0,7004996.347707114,3869225.3584895814,15402362.380732862,3.508420528258043,394.99847735580545,174.80746152653097,82.3432486366222,39.53516800879796,158.91726225544613,5.266646364744073,17.360601295618565,15.782502674174054,1524.4921566485516,713.932999926386,23.500203992082067
