Time,w,IFNb_mRNA,IFNb_env,STATP2n,SOCS1m,IRF7m,IRF7Pn,IFNa_mRNA,IFNa_env,TNFam,TNFenv,STATm,STAT,NS,r5,n3,bm,IC1,sp,delta1,n1,IC2,sv,delta2,n2,IC2ifa,TJ,TJtot,K3,K9,delta,r0,k15,tao1,C,vmax2,NA,K2,K5,tao3,r3,k8,tao4,k11,k14,tao6,k12,k16,tao8,vmax17,K17,r1,rmax20,K20,tao9,vmax19,K19,r4,k26,tao12,k28,tao13,default,c2,compartment,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12
7.2,0.0,0.0025107930838940157,2.4355167932426068e-11,1.8438871478710476e-15,1.0414028166889835e-09,1.1396808907827988e-19,5.988475806311359e-16,1.7387365340583262e-12,1.8972489620519113e-13,0.00019780936685227576,7.064675505916996e-05,1.199955321200974e-07,0.07317224032431432,0.9772467021333667,1.0,8.0,4.5,0.10001009756294878,0.1,0.1,5.0,0.11022257421770755,0.1,0.4,5.0,0.30795089105821705,5.692700752770915e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.000663069547624762,2.084337536391604e-12,2.2183181287092789e-16,-4.668921465773623e-10,-5.80983544689152e-21,4.1032654948013784e-17,6.129616266874672e-14,5.196290484117721e-14,-5.418867815684668e-05,6.055531088435672e-06,-7.215119429450062e-08,-0.003338077080173646
7.21,0.0,0.002504171674466872,2.4375983746668453e-11,1.846102275535444e-15,1.0367823117420121e-09,1.1391061322346743e-19,5.99257795469645e-16,1.7393502904198317e-12,1.90244609904119e-13,0.00019726847124479775,7.07072308099966e-05,1.1927657545094203e-07,0.07313886595135984,0.9774922888776024,1.0,8.0,4.5,0.1000100848848228,0.1,0.1,5.0,0.11020988459528319,0.1,0.4,5.0,0.30794102135188695,5.697717368633109e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006612375145773534,2.078840766537754e-12,2.2115923856254394e-16,-4.600568258250297e-10,-5.6905211060274454e-21,4.101195635194031e-17,6.15169324186953e-14,5.198124721953995e-14,-5.3993981885233476e-05,6.0397509037343145e-06,-7.165412199388283e-08,-0.0033367936810734505
7.22,0.0,0.002497568548167567,2.4396744675571866e-11,1.8483106858177712e-15,1.032228604125768e-09,1.1385432358769289e-19,5.996678133255515e-16,1.7399662048055475e-12,1.9076450811450008e-13,0.00019672951724019502,7.076754906402456e-05,1.185625665438617e-07,0.07310550441971106,0.9777349502708427,1.0,8.0,4.5,0.10001007237647176,0.1,0.1,5.0,0.11019736454739533,0.1,0.4,5.0,0.30793128353686305,5.702720429871634e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006594104997547736,2.073359174440298e-12,2.2048871733024107e-16,-4.53320460256663e-10,-5.5722028575149905e-21,4.0991684912565844e-17,6.173699146581493e-14,5.199965409140381e-14,-5.379996318166858e-05,6.02402331791734e-06,-7.116046224240544e-08,-0.0033355090941732325
7.23,0.0,0.002490983654940138,2.4417450870676896e-11,1.850512398441106e-15,1.0277406687104177e-09,1.1379921022257921e-19,6.000776378226754e-16,1.7405842728517333e-12,1.912845914685186e-13,0.0001961924981089586,7.08277103469042e-05,1.178534713105668e-07,0.07307215574123611,0.9779747238490765,1.0,8.0,4.5,0.10001006003525903,0.1,0.1,5.0,0.11018501144913054,0.1,0.4,5.0,0.30792167557154604,5.707709983873723e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.000657588490067026,2.0678927185452366e-12,2.1982024647694014e-16,-4.4668153144598507e-10,-5.454874277021816e-21,4.097183704677076e-17,6.195634153386407e-14,5.201812532635647e-14,-5.360661991723199e-05,6.008348176629796e-06,-7.067019167468766e-08,-0.003334223332293198
7.24,0.0,0.0024844169449013257,2.443810248308547e-11,1.8527074330400433e-15,1.0233174942017608e-09,1.1374526325000012e-19,6.004872724807032e-16,1.7412044905516206e-12,1.9180486059313743e-13,0.0001956574071518903,7.088771518262131e-05,1.1714925590461026e-07,0.07303881992767702,0.9782116466449661,1.0,8.0,4.5,0.10001004785859549,0.1,0.1,5.0,0.11017282272269135,0.1,0.4,5.0,0.3079121954509822,5.712686077787859e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.000655771472457844,2.062441357441937e-12,2.191538233061505e-16,-4.401385413430541e-10,-5.338528972093405e-21,4.09524091967558e-17,6.217498417357382e-14,5.203666080465389e-14,-5.341394996879826e-05,5.992725326076809e-06,-7.018328708826337e-08,-0.0033329364081606653
7.25,0.0,0.0024778683683416105,2.4458699663461398e-11,1.8548958091582367e-15,1.0189580828187378e-09,1.1369247286209517e-19,6.008967207136374e-16,1.7418268542643827e-12,1.9232531611003177e-13,0.00019512423770035102,7.094756409349668e-05,1.1644988671986462e-07,0.0730054969906506,0.9784457551945718,1.0,8.0,4.5,0.10001003584393858,0.1,0.1,5.0,0.11016079583641783,0.1,0.4,5.0,0.3079028412061028,5.71764875852735e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006539594339052728,2.0570050498639998e-12,2.1848944512661477e-16,-4.3369001179811717e-10,-5.223160582652064e-21,4.0933397830046946e-17,6.239292075649456e-14,5.2055260417488373e-14,-5.322195121922377e-05,5.977154613033288e-06,-6.969972544262362e-08,-0.0033316483344106515
7.26,0.0,0.002471337875726261,2.447924256203091e-11,1.8570775462459346e-15,1.0146614499709382e-09,1.1364082932128512e-19,6.013059858282451e-16,1.7424513607241029e-12,1.9284595863552206e-13,0.00019459298311650996,7.10072576001858e-05,1.1575533038899977e-07,0.07297218694164972,0.9786770855439961,1.0,8.0,4.5,0.10001002398879136,0.1,0.1,5.0,0.11014892830383248,0.1,0.4,5.0,0.30789361090298084,5.722598072773887e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006521523614222471,2.0515837546901243e-12,2.1782710925695097e-16,-4.2733448408522823e-10,-5.108762781487607e-21,4.091479943950033e-17,6.261015246887004e-14,5.2073924067256564e-14,-5.3030621557531774e-05,5.961635884853687e-06,-6.921948385825698e-08,-0.003330359123586477
7.2700000000000005,0.0,0.002464825417696374,2.4499731328583183e-11,1.8592526636575196e-15,1.0104266239361084e-09,1.1359032296028735e-19,6.017150710225078e-16,1.7430780070487438e-12,1.9336678878050745e-13,0.0001940636367935931,7.106679622167843e-05,1.1506555378196037e-07,0.07293888979204423,0.9789056732559485,1.0,8.0,4.5,0.10001001229070149,0.1,0.1,5.0,0.1101372176827077,0.1,0.4,5.0,0.30788450264210604,5.727534066981178e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006503502420571586,2.046177430944975e-12,2.1716681303031304e-16,-4.2107051842564256e-10,-4.995329274739182e-21,4.089661054330712e-17,6.282668030554508e-14,5.20926516678275e-14,-5.28399588790951e-05,5.946168989481713e-06,-6.874253961568767e-08,-0.003329068788140363
7.28,0.0,0.00245833094506992,2.4520166112470884e-11,1.8614211806490443e-15,1.0062526455376612e-09,1.1354094418213093e-19,6.021239793840699e-16,1.7437067907491164e-12,1.9388780715039873e-13,0.00019353619215613233,7.112618047529828e-05,1.1438052400444353e-07,0.07290560555308212,0.9791315534162293,1.0,8.0,4.5,0.1000100007472604,0.1,0.1,5.0,0.11012566157415553,0.1,0.4,5.0,0.3078755145576766,5.732456787378597e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006485530628944209,2.040786037800047e-12,2.1650855379907199e-16,-4.1489669351099005e-10,-4.882853802368358e-21,4.087882768499843e-17,6.304250506390069e-14,5.211144314481069e-14,-5.264996108581665e-05,5.930753775460079e-06,-6.826887015451143e-08,-0.0033277773404340244
7.29,0.0,0.002451854408842785,2.4540547062610718e-11,1.8635831163757727e-15,1.0021385678221822e-09,1.1349268346017204e-19,6.025327138886883e-16,1.7443377097378486e-12,1.9440901434505194e-13,0.00019301064266021386,7.118541087670263e-05,1.1370020839637593e-07,0.07287233423589061,0.9793547606401367,1.0,8.0,4.5,0.10000998935610227,0.1,0.1,5.0,0.11011425762173865,0.1,0.4,5.0,0.3078666448169079,5.737366279974867e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006467608110550236,2.0354095345745326e-12,2.1585232893950364e-16,-4.088116060262296e-10,-4.771330138624349e-21,4.0861447433450244e-17,6.325762733782003e-14,5.213029843582409e-14,-5.246062608630752e-05,5.915390091940219e-06,-6.779845307242902e-08,-0.003326484792739275
7.3,0.0,0.0024453957601898134,2.4560874327483953e-11,1.8657384898897146e-15,9.980834557369384e-10,1.134455313381092e-19,6.029412773986813e-16,1.744970762338354e-12,1.9493041095870124e-13,0.00019248698179372728,7.1244487939882e-05,1.1302457453039166e-07,0.07283907585147718,0.9795753290787934,1.0,8.0,4.5,0.10000997811490325,0.1,0.1,5.0,0.11010300351060244,0.1,0.4,5.0,0.3078578916193575,5.742262590561791e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006449734736970839,2.0300478807361868e-12,2.151981358564986e-16,-4.0281387017239814e-10,-4.660752092501192e-21,4.084446638288834e-17,6.347204751168058e-14,5.214921749076219e-14,-5.2271951796063244e-05,5.90007778869202e-06,-6.733126612427803e-08,-0.003325191157238619
7.3100000000000005,0.0,0.0024389549504658507,2.4581148055136962e-11,1.8678873201371657e-15,9.94086385807387e-10,1.1339947842999866e-19,6.033496726613784e-16,1.7456059472938018e-12,1.9545199757989251e-13,0.00019196520307661425,7.130341217715976e-05,1.1235359021030944e-07,0.07280583041073069,0.9797932924253965,1.0,8.0,4.5,0.10000996702138056,0.1,0.1,5.0,0.11009189696662745,0.1,0.4,5.0,0.3078492531962658,5.747145764718004e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006431910380163893,2.0247010359021922e-12,2.1454597198828392e-16,-3.969021171891527e-10,-4.551113508186838e-21,4.0827881152893313e-17,6.368576575437479e-14,5.216820027206405e-14,-5.2083936137637795e-05,5.884816716113548e-06,-6.686728722106221e-08,-0.003323896446025855
7.32,0.0,0.002432531930927212,2.4601368393906476e-11,1.8700296548940566e-15,9.901487379890134e-10,1.1335451654736097e-19,6.037579246910969e-16,1.7462431993580772e-12,1.9597377528405887e-13,0.00019144529889308844,7.136218408972694e-05,1.116872290067036e-07,0.07277259792131562,0.9800086839213904,1.0,8.0,4.5,0.10000995607329165,0.1,0.1,5.0,0.11008093575560142,0.1,0.4,5.0,0.3078407278099123,5.752015813903137e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006414134911694211,2.019368959607937e-12,2.13895784073513e-16,-3.910784488209754e-10,-4.442407899175259e-21,4.081168879419882e-17,6.389882914495922e-14,5.218724482982086e-14,-5.1896576637394605e-05,5.869606691065334e-06,-6.640649826699985e-08,-0.0033226006689697505
7.33,0.0,0.0024261266532848895,2.4621535490988803e-11,1.8721655136110315e-15,9.862696682782568e-10,1.1331063647317978e-19,6.041660365599055e-16,1.746882516530942e-12,1.9649574466048017e-13,0.00019092726279875267,7.142080418633499e-05,1.110254593195684e-07,0.07273937839380913,0.9802215363625624,1.0,8.0,4.5,0.10000994526843339,0.1,0.1,5.0,0.11007011768241093,0.1,0.4,5.0,0.3078323137529863,5.75687278234511e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006396408204269791,2.014051611766259e-12,2.1324756832693065e-16,-3.853416152666302e-10,-4.3346291725464184e-21,4.079588598725063e-17,6.411123857930311e-14,5.220635110425464e-14,-5.170987122243591e-05,5.854447564351354e-06,-6.594887757842128e-08,-0.0033213038379350758
7.34,0.0,0.002419739069614238,2.464164949267719e-11,1.8742948968673977e-15,9.824468574356943e-10,1.1326782833023258e-19,6.045739967106504e-16,1.7475239390162342e-12,1.970179059732036e-13,0.00019041108913915496,7.147927298020247e-05,1.1036824618622872e-07,0.07270617184068695,0.980431882105063,1.0,8.0,4.5,0.10000993460464128,0.1,0.1,5.0,0.11005944059025147,0.1,0.4,5.0,0.30782400934797344,5.761716736086625e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006378730131493785,2.0087489525924718e-12,2.1260135391492074e-16,-3.7968814339438956e-10,-4.2277715091987684e-21,4.078046917481866e-17,6.432296416894701e-14,5.222552029687474e-14,-5.152381808894109e-05,5.839339209596592e-06,-6.54944011369962e-08,-0.003320005966084894
7.3500000000000005,0.0,0.002413369131989216,2.4661710545313168e-11,1.876417824334455e-15,9.786795179473585e-10,1.1322608305982573e-19,6.049818083221155e-16,1.7481674647157876e-12,1.975402598073139e-13,0.0001898967715176079,7.153759097659705e-05,1.0971555854436536e-07,0.07267297827224829,0.9806397530713513,1.0,8.0,4.5,0.1000099240797886,0.1,0.1,5.0,0.11004890235985616,0.1,0.4,5.0,0.30781581294655486,5.766547718479874e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006361100566852711,2.0034609423007315e-12,2.1195713638512824e-16,-3.741168677644489e-10,-4.121828883734245e-21,4.076543509439404e-17,6.45340070703879e-14,5.2244752344976544e-14,-5.133841517305277e-05,5.8242814784133676e-06,-6.504304762415644e-08,-0.0033187070650775663
7.36,0.0,0.0024070167926683824,2.4681718794807664e-11,1.8785343156293404e-15,9.749668773236815e-10,1.1318539167618714e-19,6.053894744997404e-16,1.748813091853869e-12,1.9806280674296061e-13,0.00018938430356814262,7.159575867909654e-05,1.0906736556745157e-07,0.07263979769867233,0.9808451807560644,1.0,8.0,4.5,0.10000991369178577,0.1,0.1,5.0,0.11003850090874201,0.1,0.4,5.0,0.3078077229290216,5.771365772603556e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006343519384234423,1.998187541258439e-12,2.1131491122842582e-16,-3.6862664520808353e-10,-4.016795307291747e-21,4.075078050974319e-17,6.474436829904842e-14,5.226404719549149e-14,-5.1153660417922677e-05,5.80927422301399e-06,-6.459479588108958e-08,-0.0033174071464810192
7.37,0.0,0.0024006820040959253,2.4701674386641576e-11,1.8806443903140764e-15,9.713081778963684e-10,1.1314574526654017e-19,6.057969982752347e-16,1.7494608189827934e-12,1.985855473553171e-13,0.00018887367895569624,7.165377658958806e-05,1.0842363666351845e-07,0.072606630130019,0.9810481962318143,1.0,8.0,4.5,0.10000990343857946,0.1,0.1,5.0,0.1100282341904736,0.1,0.4,5.0,0.3077997377037017,5.776170941264781e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006325986457933159,1.9929287099870953e-12,2.1067467388095493e-16,-3.632163545289404e-10,-3.912664827935135e-21,4.0736502210934055e-17,6.495404872589745e-14,5.228340480515485e-14,-5.0969551773853204e-05,5.7943172962186e-06,-6.414962490795684e-08,-0.0033161062217732296
7.38,0.0,0.0023943647189026917,2.472157746586634e-11,1.8827480678946143e-15,9.677026766152727e-10,1.1310713499117765e-19,6.062043826061933e-16,1.7501106449885374e-12,1.991084822145395e-13,0.00018836489137630038,7.171164520826716e-05,1.0778434147392104e-07,0.07257347557623,0.9812488301549107,1.0,8.0,4.5,0.10000989331815197,0.1,0.1,5.0,0.11001810019394366,0.1,0.4,5.0,0.30779185570640066,5.780963267000976e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006308501662654564,1.987684409163157e-12,2.1003641972617495e-16,-3.578848962041659e-10,-3.809431531034906e-21,4.0722597014362164e-17,6.51630490740912e-14,5.2302825140673575e-14,-5.078608719843748e-05,5.77941055146302e-06,-6.370751386310999e-08,-0.003314804302342714
7.390000000000001,0.0,0.0023880648899072122,2.4741428177104517e-11,1.884845367819878e-15,9.6414964484527e-10,1.1306955208353582e-19,6.066116303757108e-16,1.750762569096355e-12,1.9963161188572542e-13,0.00018785793455726874,7.176936503363701e-05,1.0714944987210401e-07,0.07254033404712971,0.9814471127710115,1.0,8.0,4.5,0.1000098833285205,0.1,0.1,5.0,0.1100080969426702,0.1,0.4,5.0,0.30778407539985464,5.785742792081817e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006291064873520651,1.9824545996188864e-12,2.094001440969276e-16,-3.526311920853649e-10,-3.7070895396433044e-21,4.070906176277696e-17,6.537136991563908e-14,5.232230817889401e-14,-5.060326465669753e-05,5.764553842806592e-06,-6.326844206230607e-08,-0.003313501399489014
7.4,0.0,0.002381782470116737,2.4761226664550365e-11,1.886936309480811e-15,9.606483681631346e-10,1.130329878502684e-19,6.070187443919965e-16,1.75141659087639e-12,2.001549369288729e-13,0.00018735280225738534,7.182693656250749e-05,1.0651893196236783e-07,0.07250720555242608,0.981643073920701,1.0,8.0,4.5,0.10000987346773636,0.1,0.1,5.0,0.10999822249410936,0.1,0.4,5.0,0.3077763952731962,5.790509558511219e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.000627367596607472,1.9772392423432113e-12,2.0876584227751756e-16,-3.474541850994085e-10,-3.605633014863556e-21,4.0695893325307894e-17,6.557901166808889e-14,5.234185390696975e-14,-5.0421082121220974e-05,5.749747024940011e-06,-6.2832388977921e-08,-0.003312197524423184
7.41,0.0,0.0023755174127282563,2.47809730719704e-11,1.88902091220942e-15,9.571981461544115e-10,1.129974336713205e-19,6.074257273879892e-16,1.7520727102492918e-12,2.0067845789883935e-13,0.00018684948826709226,7.188436028999436e-05,1.0589275807863416e-07,0.07247409010171155,0.9818367430449971,1.0,8.0,4.5,0.10000986373388449,0.1,0.1,5.0,0.10998847493898434,0.1,0.4,5.0,0.3077688138414323,5.795263608029303e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.000625633481628622,1.972038298482572e-12,2.0813350950578796e-16,-3.4235283894906827e-10,-3.505056156212643e-21,4.068308859749069e-17,6.578597459123501e-14,5.236146232252934e-14,-5.023953757229605e-05,5.7349899531931655e-06,-6.239933423816099e-08,-0.003310892688268278
7.42,0.0,0.0023692696711295337,2.4800667542704e-11,1.8910991952778203e-15,9.537982922102928e-10,1.1296288100000254e-19,6.078325820209718e-16,1.7527309274918292e-12,2.012021753453004e-13,0.00018634798640867778,7.194163670951842e-05,1.0527089878321197e-07,0.07244098770446397,0.9820281491907877,1.0,8.0,4.5,0.10000985412508255,0.1,0.1,5.0,0.10997885240062902,0.1,0.4,5.0,0.3077613296449337,5.800004982114426e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006239041300555574,1.966851729341781e-12,2.0750314097522273e-16,-3.373261378135169e-10,-3.4053532019785035e-21,4.067064450129353e-17,6.599225878384535e-14,5.238113343384416e-14,-5.005862899804505e-05,5.720282483542953e-06,-6.196925762627305e-08,-0.003309586902059835
7.43,0.0,0.0023630391989001337,2.4820310219663953e-11,1.893171177897281e-15,9.504481333244915e-10,1.1292932136306442e-19,6.082393108721865e-16,1.7533912432425045e-12,2.017260898127088e-13,0.00018584829053646429,7.199876631280462e-05,1.0465332486556332e-07,0.07240789837004752,0.9822173210161971,1.0,8.0,4.5,0.10000984463948046,0.1,0.1,5.0,0.10996935303434681,0.1,0.4,5.0,0.30775394124893646,5.804733721985215e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006221795295718961,1.9616794963848716e-12,2.0687473183705203e-16,-3.3237308604866727e-10,-3.3065184295714786e-21,4.065855798514332e-17,6.619786418040938e-14,5.240086725999611e-14,-4.9878354394556344e-05,5.705624472621112e-06,-6.154213907975363e-08,-0.003308280176746364
7.44,0.0,0.0023568259498124495,2.4839901245337048e-11,1.89523687921727e-15,9.471470098901168e-10,1.128967463607693e-19,6.086459164464493e-16,1.7540536585071684e-12,2.0225020184025332e-13,0.0001853503945369961,7.205574958988124e-05,1.0404000734106913e-07,0.07237482210771365,0.9824042867958832,1.0,8.0,4.5,0.10000983527525964,0.1,0.1,5.0,0.10995997502678373,0.1,0.4,5.0,0.30774664724305406,5.809449868602614e-13,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,-0.0006204596679053049,1.956521561235957e-12,2.062482772023585e-16,-3.2749270788737487e-10,-3.2085461558699666e-21,4.06468260239519e-17,6.640279054790448e-14,5.242066383104549e-14,-4.969871176601476e-05,5.691015777722032e-06,-6.111795868955598e-08,-0.003306972523189836
