Time,Minf,V,V1,V2,Ninf,V3,V4,lambdaN,lambdaN_bar,lambdaM,lambdaM_bar,Iapp,gL,VL,gCa,VCa,gK,N,VK,C,M,musclefibre
1.02,0.001764575372894539,-47.5355929905067,0.0,15.0,1.0058136426904785e-05,10.0,10.0,0.8906656539069367,0.1,2.5409974903688153,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.4446714173167895e-06,-70.0,20.0,0.0015830014408680076,1.0
1.03,0.0017699833699815204,-47.51260182217386,0.0,15.0,1.0104492116580488e-05,10.0,10.0,0.8896488438178993,0.1,2.539208028110347,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.468037673194023e-06,-70.0,20.0,0.0015876236029776526,1.0
1.04,0.0017754027864486654,-47.48963234379668,0.0,15.0,1.0151017412363128e-05,10.0,10.0,0.8886341669859669,0.1,2.5374217432721196,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.491581637314684e-06,-70.0,20.0,0.0015922623904477224,1.0
1.05,0.0017808336319477536,-47.46668452916598,0.0,15.0,1.0197712744075549e-05,10.0,10.0,0.8876216175946766,0.1,2.5356386285559385,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.515302830722291e-06,-70.0,20.0,0.001596917648580173,1.0
1.06,0.0017862759160886532,-47.44375835219292,0.0,15.0,1.0244578541707128e-05,10.0,10.0,0.8866111898504448,0.1,2.5338586766904916,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.53920078587694e-06,-70.0,20.0,0.0016015892315442612,1.0
1.07,0.001791729648432272,-47.42085378693814,0.0,15.0,1.0291615235524798e-05,10.0,10.0,0.8856028779837584,0.1,2.5320818804335197,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.563275047706657e-06,-70.0,20.0,0.0016062770050965748,1.0
1.08,0.001797194838531413,-47.397970807437744,0.0,15.0,1.0338823256239582e-05,10.0,10.0,0.88459667624143,0.1,2.5303082325582342,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.587525166839049e-06,-70.0,20.0,0.0016109808303923796,1.0
1.09,0.0018026714959106238,-47.375109387788996,0.0,15.0,1.0386203035062103e-05,10.0,10.0,0.8835925788903009,0.1,2.5285377258599127,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.611950702826042e-06,-70.0,20.0,0.0016157005719610851,1.0
1.1,0.0018081596300655312,-47.35226950215149,0.0,15.0,1.0433755003425027e-05,10.0,10.0,0.8825905802172191,0.1,2.526770353155916,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.636551224119629e-06,-70.0,20.0,0.00162043609782537,1.0
1.11,0.0018136592504635063,-47.32945112474516,0.0,15.0,1.04814795931496e-05,10.0,10.0,0.8815906745288742,0.1,2.5250061072854666,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.661326307923873e-06,-70.0,20.0,0.001625187279321089,1.0
1.12,0.001819170366543832,-47.306654229848284,0.0,15.0,1.0529377236501158e-05,10.0,10.0,0.8805928561516355,0.1,2.5232449811094257,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.686275540046907e-06,-70.0,20.0,0.0016299539909171788,1.0
1.13,0.001824692987717924,-47.28387879179549,0.0,15.0,1.057744836596708e-05,10.0,10.0,0.8795971194313892,0.1,2.5214869675100724,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.711398514752937e-06,-70.0,20.0,0.0016347361100355643,1.0
1.14,0.0018302271233698875,-47.26112478497574,0.0,15.0,1.0625693414478832e-05,10.0,10.0,0.8786034587333789,0.1,2.519732059390879,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.736694834614248e-06,-70.0,20.0,0.0016395335168710656,1.0
1.15,0.0018357727828569592,-47.2383921838304,0.0,15.0,1.0674112815356462e-05,10.0,10.0,0.8776118684420435,0.1,2.5179802496762975,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.762164110363209e-06,-70.0,20.0,0.0016443460942113033,1.0
1.16,0.0018413299755096757,-47.21568096285115,0.0,15.0,1.0722707002253085e-05,10.0,10.0,0.8766223429608622,0.1,2.516231531311535,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.787805960744261e-06,-70.0,20.0,0.0016491737272566057,1.0
1.17,0.0018468987106323165,-47.19299109657807,0.0,15.0,1.0771476409099368e-05,10.0,10.0,0.8756348767121896,0.1,2.514485897262339,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.81362001236594e-06,-70.0,20.0,0.0016540163034399142,1.0
1.18,0.0018524789975023492,-47.17032255960187,0.0,15.0,1.0820421470436603e-05,10.0,10.0,0.8746494641372919,0.1,2.512743340515109,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.839605899724045e-06,-70.0,20.0,0.0016588737126420779,1.0
1.19,0.0018580708453154182,-47.1476753267856,0.0,15.0,1.0869542620361994e-05,10.0,10.0,0.8736660997058903,0.1,2.5110038540938504,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.865763273977295e-06,-70.0,20.0,0.0016637458676230657,1.0
1.2,0.0018636742632474057,-47.12504937301081,0.0,15.0,1.0918840293638876e-05,10.0,10.0,0.8726847779050358,0.1,2.5092674310405716,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.892091792752015e-06,-70.0,20.0,0.0016686326806351996,1.0
1.21,0.001869289260472029,-47.102444673106845,0.0,15.0,1.0968314925474676e-05,10.0,10.0,0.8717054932359855,0.1,2.5075340644098096,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.918591117252914e-06,-70.0,20.0,0.001673534056911502,1.0
1.22,0.001874915846135139,-47.079861201955076,0.0,15.0,1.1017966951520908e-05,10.0,10.0,0.8707282402186651,0.1,2.5058037472765826,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.945260916352623e-06,-70.0,20.0,0.001678449904273241,1.0
1.23,0.0018805540293548861,-47.05729893448753,0.0,15.0,1.106779680759562e-05,10.0,10.0,0.8697530133915402,0.1,2.5040764727362217,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.972100866469458e-06,-70.0,20.0,0.00168338013300932,1.0
1.24,0.0018862038192219432,-47.034757845685554,0.0,15.0,1.1117804930071973e-05,10.0,10.0,0.8687798073114901,0.1,2.502352233904206,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.99911065144517e-06,-70.0,20.0,0.001688324655755664,1.0
1.25,0.001891865224799949,-47.01223791057845,0.0,15.0,1.1167991755489659e-05,10.0,10.0,0.867808616553679,0.1,2.5006310239159935,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.026289962422702e-06,-70.0,20.0,0.0016932833873746077,1.0
1.26,0.0018975382551253972,-46.98973910424215,0.0,15.0,1.1218357720887973e-05,10.0,10.0,0.8668394357114322,0.1,2.4989128359268644,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.053638497723947e-06,-70.0,20.0,0.0016982562448342841,1.0
1.27,0.0019032229192081918,-46.96726140179781,0.0,15.0,1.1268903263583763e-05,10.0,10.0,0.8658722593961073,0.1,2.497197663111749,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.081155962727495e-06,-70.0,20.0,0.0017032431470880116,1.0
1.28,0.0019089192260317578,-46.94480477841054,0.0,15.0,1.1319628821171435e-05,10.0,10.0,0.864907082236973,0.1,2.4954854986650705,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.1088420697464e-06,-70.0,20.0,0.0017082440149536813,1.0
1.29,0.0019146271845533747,-46.922369209287986,0.0,15.0,1.1370534831744994e-05,10.0,10.0,0.8639438988810826,0.1,2.4937763358005776,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.136696537905922e-06,-70.0,20.0,0.0017132587709931466,1.0
1.3,0.001920346803704398,-46.89995466967901,0.0,15.0,1.142162173362049e-05,10.0,10.0,0.8629827039931522,0.1,2.4920701677511903,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.164719093021296e-06,-70.0,20.0,0.0017182873393916092,1.0
1.31,0.0019260780923834875,-46.8775611348997,0.0,15.0,1.147288996539153e-05,10.0,10.0,0.8620234922566072,0.1,2.4903669877709094,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.192909468900435e-06,-70.0,20.0,0.0017233296483627884,1.0
1.32,0.001931821059426575,-46.85518858044987,0.0,15.0,1.1524339965818253e-05,10.0,10.0,0.8610662583784958,0.1,2.4886667891436103,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.22126741335249e-06,-70.0,20.0,0.0017283856408952893,1.0
1.33,0.001937575713666928,-46.83283698177721,0.0,15.0,1.1575972174104887e-05,10.0,10.0,0.8601109970793142,0.1,2.4869695651650314,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.24979267586478e-06,-70.0,20.0,0.001733455253005744,1.0
1.34,0.0019433420639161647,-46.81050631435234,0.0,15.0,1.1627787029788728e-05,10.0,10.0,0.8591577030961676,0.1,2.485275309148444,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.278485011454743e-06,-70.0,20.0,0.0017385384206625395,1.0
1.35,0.0019491201189591467,-46.78819655368841,0.0,15.0,1.167978497285116e-05,10.0,10.0,0.8582063711835475,0.1,2.483584014426081,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.307344181639668e-06,-70.0,20.0,0.001743635081600789,1.0
1.36,0.0019549098875539794,-46.76590767534016,0.0,15.0,1.1731966443551123e-05,10.0,10.0,0.8572569961132261,0.1,2.4818956743490115,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.336369954334069e-06,-70.0,20.0,0.0017487451752364691,1.0
1.37,0.001960711378432456,-46.74363965490293,0.0,15.0,1.1784331882425114e-05,10.0,10.0,0.8563095726741518,0.1,2.480210282287005,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.365562103747036e-06,-70.0,20.0,0.0017538686425805589,1.0
1.38,0.001966524600299946,-46.72139246801167,0.0,15.0,1.1836881730453719e-05,10.0,10.0,0.8553640956723436,0.1,2.4785278316284063,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.394920410279605e-06,-70.0,20.0,0.001759005426153178,1.0
1.39,0.00197234956183584,-46.699166090340015,0.0,15.0,1.1889616428895078e-05,10.0,10.0,0.8544205599307896,0.1,2.476848315780001,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.424444660422106e-06,-70.0,20.0,0.0017641554698977254,1.0
1.4,0.0019781862716936605,-46.67696049759923,0.0,15.0,1.19425364193404e-05,10.0,10.0,0.853478960289341,0.1,2.4751717281668895,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.454134646651534e-06,-70.0,20.0,0.0017693187190950172,1.0
1.41,0.001984034738501117,-46.654775665537336,0.0,15.0,1.1995642143713958e-05,10.0,10.0,0.8525392916046128,0.1,2.4734980622323572,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.483990167328904e-06,-70.0,20.0,0.0017744951202774257,1.0
1.42,0.001989894970860495,-46.63261156993805,0.0,15.0,1.2048934044328607e-05,10.0,10.0,0.8516015487498791,0.1,2.4718273114377474,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.51401102659661e-06,-70.0,20.0,0.0017796846211430167,1.0
1.43,0.0019957669773487674,-46.61046818661986,0.0,15.0,1.2102412563663734e-05,10.0,10.0,0.8506657266149724,0.1,2.4701594692623323,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.54419703427579e-06,-70.0,20.0,0.0017848871704696887,1.0
1.44,0.002001650766502383,-46.58834549149307,0.0,15.0,1.2156078144587301e-05,10.0,10.0,0.849731820108631,0.1,2.468494529207553,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.574548009361937e-06,-70.0,20.0,0.0017901027233603248,1.0
1.45,0.002007546346817657,-46.56624346055723,0.0,15.0,1.2209931230133808e-05,10.0,10.0,0.8487998241583177,0.1,2.466832484796756,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.605063779821763e-06,-70.0,20.0,0.0017953312410080363,1.0
1.46,0.0020134537267837427,-46.54416206977694,0.0,15.0,1.226397226367082e-05,10.0,10.0,0.8478697337049188,0.1,2.465173329565795,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.635744174853551e-06,-70.0,20.0,0.0018005726792956545,1.0
1.47,0.0020193729148639816,-46.5221012951524,0.0,15.0,1.23182016890655e-05,10.0,10.0,0.8469415437056688,0.1,2.463517057068294,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.666589029217569e-06,-70.0,20.0,0.0018058269952776745,1.0
1.48,0.0020253039194957356,-46.5000611127196,0.0,15.0,1.2372619950462571e-05,10.0,10.0,0.8460152491340976,0.1,2.4618636608756046,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.697598183204472e-06,-70.0,20.0,0.0018110941471996631,1.0
1.49,0.0020312467490904984,-46.47804149854957,0.0,15.0,1.242722749228431e-05,10.0,10.0,0.8450908449799428,0.1,2.4602131345767035,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.728771482549385e-06,-70.0,20.0,0.0018163740944371481,1.0
1.5,0.002037201412034173,-46.45604242874774,0.0,15.0,1.248202475934157e-05,10.0,10.0,0.8441683262490605,0.1,2.458565471778086,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.760108778345947e-06,-70.0,20.0,0.0018216667974345021,1.0
1.51,0.002043167916687072,-46.43406387945316,0.0,15.0,1.2537012196611741e-05,10.0,10.0,0.8432476879633385,0.1,2.4569206661036596,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.791609926960393e-06,-70.0,20.0,0.0018269722176438299,1.0
1.52,0.002049146271384028,-46.412105826837866,0.0,15.0,1.259219024957181e-05,10.0,10.0,0.8423289251606092,0.1,2.4552787111946417,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.823274789945605e-06,-70.0,20.0,0.0018322903174638543,1.0
1.53,0.0020551364844347275,-46.39016824710612,0.0,15.0,1.2647559363976324e-05,10.0,10.0,0.8414120328945617,0.1,2.4536396007094554,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.855103233955183e-06,-70.0,20.0,0.0018376210601788025,1.0
1.54,0.00206113856412371,-46.368251116493745,0.0,15.0,1.270311998580187e-05,10.0,10.0,0.8404970062346575,0.1,2.452003328323623,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.887095130657512e-06,-70.0,20.0,0.001842964409897292,1.0
1.55,0.0020671525187106465,-46.3463544112674,0.0,15.0,1.2758872561413614e-05,10.0,10.0,0.8395838402660418,0.1,2.450369887729666,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.919250356649817e-06,-70.0,20.0,0.0018483203314912178,1.0
1.56,0.002073178356429173,-46.324478107727614,0.0,15.0,1.2814817537509793e-05,10.0,10.0,0.8386725300896167,0.1,2.4487392726372805,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.951568793593437e-06,-70.0,20.0,0.0018536887908673389,1.0
1.57,0.002079216085463964,-46.3026221822933,0.0,15.0,1.287095536089966e-05,10.0,10.0,0.837763070825496,0.1,2.447111476779575,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.984050333171395e-06,-70.0,20.0,0.0018590697624918538,1.0
1.58,0.002085265713981266,-46.280786611388315,0.0,15.0,1.292728647861452e-05,10.0,10.0,0.8368554576082193,0.1,2.4454864939045615,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.01669487033077e-06,-70.0,20.0,0.0018644632192947347,1.0
1.59,0.002091327250130337,-46.25897137143818,0.0,15.0,1.298381133824078e-05,10.0,10.0,0.8359496855865663,0.1,2.4438643177748616,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.049502303043168e-06,-70.0,20.0,0.0018698691323775773,1.0
1.6,0.0020974007020346797,-46.237176438900725,0.0,15.0,1.3040530387642413e-05,10.0,10.0,0.835045749924777,0.1,2.4422449421699493,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.082472534074075e-06,-70.0,20.0,0.0018752874737429555,1.0
1.61,0.0021034860777922604,-46.21540179026558,0.0,15.0,1.3097444074849918e-05,10.0,10.0,0.8341436458024758,0.1,2.440628360886059,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.115605470910823e-06,-70.0,20.0,0.0018807182162542118,1.0
1.62,0.0021095833854755663,-46.19364740205377,0.0,15.0,1.3154552848393397e-05,10.0,10.0,0.8332433684146008,0.1,2.439014567736109,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.148901025690556e-06,-70.0,20.0,0.0018861613335952486,1.0
1.63,0.002115692633131716,-46.171913250817184,0.0,15.0,1.3211857156969486e-05,10.0,10.0,0.8323449129713268,0.1,2.4374035565496093,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.182359115128191e-06,-70.0,20.0,0.0018916168002303187,1.0
1.64,0.002121813828782515,-46.150199313138124,0.0,15.0,1.3269357449607888e-05,10.0,10.0,0.8314482746979914,0.1,2.4357953211725816,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.215979660444381e-06,-70.0,20.0,0.0018970845913638156,1.0
1.65,0.0021279469804245665,-46.12850556562886,0.0,15.0,1.3327054175671371e-05,10.0,10.0,0.8305534488350239,0.1,2.4341898554674777,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.249762587293479e-06,-70.0,20.0,0.0019025646829000647,1.0
1.66,0.002134092096029494,-46.10683198493114,0.0,15.0,1.338494778480026e-05,10.0,10.0,0.8296604306378695,0.1,2.4325871533130963,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.283707825691496e-06,-70.0,20.0,0.0019080570514031132,1.0
1.67,0.0021402491835438298,-46.08517854771571,0.0,15.0,1.3443038726912437e-05,10.0,10.0,0.8287692153769186,0.1,2.430987208604495,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.317815309944074e-06,-70.0,20.0,0.001913561674056522,1.0
1.68,0.002146418250889237,-46.06354523068185,0.0,15.0,1.3501327452258849e-05,10.0,10.0,0.8278797983374337,0.1,2.4293900152529155,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.35208497857444e-06,-70.0,20.0,0.0019190785286231544,1.0
1.69,0.0021525993061694004,-46.04193200983488,0.0,15.0,1.3559814413421911e-05,10.0,10.0,0.8269921747898406,0.1,2.42779556713245,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.386516648076957e-06,-70.0,20.0,0.00192460753299983,1.0
1.7,0.0021587923567466527,-46.02033886371154,0.0,15.0,1.3618500056267191e-05,10.0,10.0,0.8261063401220824,0.1,2.4262038583178698,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.42111056987015e-06,-70.0,20.0,0.001930148815657189,1.0
1.71,0.0021649974107674774,-45.9987657680475,0.0,15.0,1.3677384834875905e-05,10.0,10.0,0.8252222896206081,0.1,2.4246148826912366,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.455866511269994e-06,-70.0,20.0,0.0019357022683652134,1.0
1.72,0.0021712144760428487,-45.977212699693546,0.0,15.0,1.3736469200498203e-05,10.0,10.0,0.8243400186311697,0.1,2.423028634230786,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.490784432459988e-06,-70.0,20.0,0.0019412678744854138,1.0
1.73,0.0021774435603597597,-45.95567963552572,0.0,15.0,1.3795753604772809e-05,10.0,10.0,0.82345952251399,0.1,2.4214451069304497,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.525864297116733e-06,-70.0,20.0,0.001946845617698357,1.0
1.74,0.0021836846714808344,-45.93416655244534,0.0,15.0,1.3855238499616007e-05,10.0,10.0,0.822580796643711,0.1,2.419864294799808,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.561106072409942e-06,-70.0,20.0,0.0019524354820036668,1.0
1.75,0.0021899378171445494,-45.91267342737897,0.0,15.0,1.3914924337221635e-05,10.0,10.0,0.8217038364093429,0.1,2.4182861918640466,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.596509729002436e-06,-70.0,20.0,0.0019580374517200235,1.0
1.76,0.002196203005065067,-45.891200237278454,0.0,15.0,1.3974811570172108e-05,10.0,10.0,0.8208286372142141,0.1,2.4167107921639124,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.632075241050146e-06,-70.0,20.0,0.001963651511485165,1.0
1.77,0.0022024802429324586,-45.86974695912089,0.0,15.0,1.4034900651160864e-05,10.0,10.0,0.8199551944759197,0.1,2.4151380897556636,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.66780258620211e-06,-70.0,20.0,0.001969277646255885,1.0
1.78,0.0022087695384123696,-45.84831356990864,0.0,15.0,1.4095192033325432e-05,10.0,10.0,0.8190835036262742,0.1,2.41356807871103,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.703691745600476e-06,-70.0,20.0,0.0019749158413080352,1.0
1.79,0.002215070899146243,-45.82690004666934,0.0,15.0,1.4155686170080894e-05,10.0,10.0,0.8182135601112585,0.1,2.412000753117165,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.739742703880504e-06,-70.0,20.0,0.001980566082236523,1.0
1.8,0.0022213843327512084,-45.80550636645586,0.0,15.0,1.4216383515008868e-05,10.0,10.0,0.8173453593909704,0.1,2.410436107076601,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.775955449170555e-06,-70.0,20.0,0.0019862283549553143,1.0
1.81,0.0022277098468200807,-45.784132506346374,0.0,15.0,1.4277284522024036e-05,10.0,10.0,0.8164788969395786,0.1,2.408874134707208,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.812329973092107e-06,-70.0,20.0,0.00199190264569743,1.0
1.82,0.002234047448912091,-45.76277844347573,0.0,15.0,1.4338389645429661e-05,10.0,10.0,0.8156141682465408,0.1,2.407314830144439,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.848866273331982e-06,-70.0,20.0,0.0019975889438638645,1.0
1.83,0.002240397146558326,-45.741444155016254,0.0,15.0,1.4399699339417982e-05,10.0,10.0,0.8147511688157736,0.1,2.405758187539878,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.885564352070067e-06,-70.0,20.0,0.0020032872402821846,1.0
1.84,0.002246758947274219,-45.720129618135964,0.0,15.0,1.4461214058902883e-05,10.0,10.0,0.8138898941639131,0.1,2.4042042010581475,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.922424212558526e-06,-70.0,20.0,0.002008997523417794,1.0
1.85,0.002253132858550555,-45.698834810028984,0.0,15.0,1.4522934258798248e-05,10.0,10.0,0.8130303398214984,0.1,2.4026528648790837,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.959445861612193e-06,-70.0,20.0,0.0020147197821321866,1.0
1.86,0.002259518887853418,-45.67755970791559,0.0,15.0,1.458486039440654e-05,10.0,10.0,0.812172501332926,0.1,2.401104173197704,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,9.996629309610418e-06,-70.0,20.0,0.0020204540056850077,1.0
1.87,0.002265917042624299,-45.65630428904217,0.0,15.0,1.46469929214188e-05,10.0,10.0,0.8113163742563991,0.1,2.3995581202241487,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.0033974570497074e-05,-70.0,20.0,0.002026200183734055,1.0
1.88,0.0022723273302797664,-45.63506853068127,0.0,15.0,1.4709332295526067e-05,10.0,10.0,0.8104619541638816,0.1,2.3980147001836527,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.007148166178056e-05,-70.0,20.0,0.002031958306335279,1.0
1.89,0.002278749758211851,-45.61385241013155,0.0,15.0,1.4771878972918984e-05,10.0,10.0,0.8096092366410472,0.1,2.3964739073164902,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.0109150604533797e-05,-70.0,20.0,0.0020377283639427825,1.0
1.9,0.00228518433378766,-45.59265590471783,0.0,15.0,1.4834633409954723e-05,10.0,10.0,0.8087582172872338,0.1,2.394935735877938,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.0146981423394227e-05,-70.0,20.0,0.0020435103474088197,1.0
1.91,0.002291631064349764,-45.57147899179105,0.0,15.0,1.4897596063268015e-05,10.0,10.0,0.8079088917153945,0.1,2.393400180138229,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.0184974146563816e-05,-70.0,20.0,0.002049304247983798,1.0
1.92,0.0022980899572157543,-45.550321648728286,0.0,15.0,1.4960767389771146e-05,10.0,10.0,0.8070612555520505,0.1,2.3918672343825094,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.0223128805809053e-05,-70.0,20.0,0.002055110057316277,1.0
1.93,0.0023045610196784083,-45.52918385293276,0.0,15.0,1.5024147846653957e-05,10.0,10.0,0.8062153044372435,0.1,2.3903368929107978,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.026144543646095e-05,-70.0,20.0,0.0020609277674529672,1.0
1.94,0.0023110442590058566,-45.508065581833826,0.0,15.0,1.5087737891328334e-05,10.0,10.0,0.8053710340244884,0.1,2.3888091500379396,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.029992407741504e-05,-70.0,20.0,0.0020667573708387336,1.0
1.95,0.0023175396824413053,-45.48696681288697,0.0,15.0,1.515153798148372e-05,10.0,10.0,0.8045284399807269,0.1,2.387284000093566,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.0338564771131383e-05,-70.0,20.0,0.0020725988603165916,1.0
1.96,0.00232404729720298,-45.465887523573876,0.0,15.0,1.5215548575087112e-05,10.0,10.0,0.8036875179862824,0.1,2.3857614374220546,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.037736756280285e-05,-70.0,20.0,0.002078452229184037,1.0
1.97,0.002330567110484294,-45.44482769140298,0.0,15.0,1.5279770130327552e-05,10.0,10.0,0.8028482637348349,0.1,2.384241456382528,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.0416332491260413e-05,-70.0,20.0,0.002084317471808974,1.0
1.98,0.002337099129453679,-45.42378729390853,0.0,15.0,1.5344203105560617e-05,10.0,10.0,0.8020106729333393,0.1,2.3827240513487435,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.0455459604080525e-05,-70.0,20.0,0.002090194582606585,1.0
1.99,0.00234364336125481,-45.40276630865077,0.0,15.0,1.540884795964148e-05,10.0,10.0,0.8011747413019835,0.1,2.3812092167090637,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.049474895490784e-05,-70.0,20.0,0.0020960835562206445,1.0
2.0,0.002350199813006326,-45.38176471321606,0.0,15.0,1.547370515142532e-05,10.0,10.0,0.8003404645741496,0.1,2.3796969468664226,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.0534200600764962e-05,-70.0,20.0,0.002101984387705715,1.0
2.01,0.0023567684918021636,-45.36078248521693,0.0,15.0,1.553877514015589e-05,10.0,10.0,0.7995078384963685,0.1,2.378187236238291,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.0573814602052432e-05,-70.0,20.0,0.0021078970725271476,1.0
2.02,0.0023633494047111125,-45.33981960229205,0.0,15.0,1.560405838529899e-05,10.0,10.0,0.7986768588282745,0.1,2.376680079256628,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.0613591022548744e-05,-70.0,20.0,0.002113821606561082,1.0
2.03,0.0023699425587770384,-45.318876042106254,0.0,15.0,1.5669555346486952e-05,10.0,10.0,0.7978475213425584,0.1,2.3751754703678425,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,1.0653529929410327e-05,-70.0,20.0,0.0021197579860944443,1.0
