Time,APC,Cdk1CycB,CycB,Ks,Adeg,Bdeg,Acdc,Bcdc,EC50cdc,n_cdc,Awee,Bwee,EC50wee,n_wee,EC50apc,n_apc,AK,BK,EC50K,n_K,AP,BP,EC50P,n_P,Cell,R1,R2,R3
4494.0,0.0008358981920310285,10.153412161050456,40.46154882578781,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014893398748521136,0.0595384511742122,6.143236643439557e-06
4500.0,0.0008732975811575682,10.24250738032724,40.81770998058065,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014805104927129165,0.059182290019419354,6.323556033724842e-06
4506.0,0.0009117847630618384,10.331074586122886,41.17174056719449,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014717394067048417,0.058828259432805514,6.50582457890973e-06
4512.0,0.0009513712763803433,10.419117273520925,41.52365332915925,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014630265344361959,0.05847634667084075,6.689989907025101e-06
4518.0,0.0009920683400327936,10.506638933578538,41.873460935343026,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014543718317664656,0.05812653906465698,6.875999098121229e-06
4524.0,0.0010338868519634429,10.593643054566089,42.22117598178666,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014457752111606936,0.05777882401821335,7.063798722179294e-06
4530.0,0.0010768373933833359,10.680133119624426,42.56681098316843,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014372366567998895,0.05743318901683157,7.253331290815886e-06
4536.0,0.0011209302374913864,10.76611260568973,42.910378376693664,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014287567063384188,0.05708962162330634,7.4445297812054554e-06
4542.0,0.001166175213489061,10.851585004632085,43.25189054514361,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014203334491259767,0.056748109454856394,7.637394680568834e-06
4548.0,0.0012125820380985213,10.936553782034602,43.59135977581721,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014119687837155226,0.05640864022418279,7.831808303036076e-06
4554.0,0.0012601599409106851,11.021022416617758,43.92879828887355,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014036620227955154,0.05607120171112645,8.027742677279128e-06
4560.0,0.0013089178749253177,11.104994382451856,44.2642182305998,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013954131800961278,0.0557357817694002,8.225144312464698e-06
4566.0,0.0013588644781175262,11.188473154164736,44.59763167802145,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013872222263248801,0.055402368321978555,8.423956429007848e-06
4572.0,0.0014100080596218722,11.271462206083672,44.92905063580365,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013790891706811692,0.055070949364196355,8.62412671110487e-06
4578.0,0.0014623566098584534,11.353965012369853,45.258487034777446,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013710140237620294,0.05474151296522256,8.825602937987472e-06
4584.0,0.001515917802984511,11.43598504745704,45.585952732802845,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013629968150564054,0.05441404726719716,9.028332933236544e-06
4590.0,0.0015706990033456639,11.517525787829664,45.911459519415274,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013550375306490281,0.05408854048058473,9.232263085604377e-06
4596.0,0.0016267072584976935,11.598590710945516,46.23501911292476,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01347136242425151,0.053764980887075244,9.437343141777631e-06
4602.0,0.0016839493146154534,11.679183296555673,46.55664316115278,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013392929387940455,0.053443356838847225,9.643520235534707e-06
4608.0,0.0017424316054505244,11.759307026261952,46.876343242905,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013315077427151323,0.053123656757095,9.850746371943141e-06
4614.0,0.001802160271143536,11.838965385801734,47.19413086714525,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01323780468726099,0.05280586913285476,1.0058971432541576e-05
4620.0,0.0018631411560818747,11.91816185873222,47.51001747455463,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013161120145333882,0.05248998252544537,1.0268143940341977e-05
4626.0,0.001925379810832487,11.996899944701484,47.82401443683607,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013085007311133268,0.05217598556316393,1.047821983838639e-05
4632.0,0.0019888815036475894,12.07518313509793,48.13613305785855,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013009473900904567,0.05186386694214146,1.0689149031462009e-05
4638.0,0.0020536512415289827,12.153014918574998,48.446384574216445,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01293454156145657,0.05155361542578356,1.0900868755035244e-05
4644.0,0.002119693649917063,12.230398809417037,48.754780154737595,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012860189516356257,0.05124521984526241,1.1113382249752128e-05
4650.0,0.0021870132542363393,12.307338318097862,49.06133090162873,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012786414339387875,0.050938669098371275,1.132660097778195e-05
4656.0,0.0022556142020954783,12.383836951717928,49.36604784821042,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012713228378949282,0.050633952151789584,1.1540493581272846e-05
4662.0,0.0023255004181975494,12.459898231917911,49.668941968509394,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012640629273917625,0.050331058031490614,1.175501592718493e-05
4668.0,0.002396675552602818,12.53552568107527,49.970024156936816,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01256861773296336,0.050029975843063186,1.1970135257035643e-05
4674.0,0.0024691430449001986,12.610722830066672,50.269305255148524,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01249719591081444,0.04973069474485148,1.2185803609301342e-05
4680.0,0.0025429060859412655,12.685493217420369,50.566796041796024,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012426364379734878,0.04943320395820398,1.2401981259373227e-05
4686.0,0.0026179676324833553,12.759840387549549,50.86250722815018,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012356123856175572,0.049137492771849825,1.2618631866270075e-05
4692.0,0.002694330418306095,12.833767891183564,51.15644946002501,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.0122864756911234,0.048843550539974995,1.283572065763675e-05
4698.0,0.0027719969655376382,12.907279286267523,51.44863331919995,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012217421172358911,0.048551366680800054,1.3053212892317123e-05
4704.0,0.0028509695914370496,12.980378138327435,51.73906932418217,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012148961556885496,0.04826093067581784,1.3271074561649636e-05
4710.0,0.0029312504150009033,13.053068020718957,52.027767930638774,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01208109816659686,0.04797223206936123,1.3489273227811028e-05
4716.0,0.0030128413653184847,13.125352514905078,52.31473953173779,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01201383237866338,0.047685260468262214,1.3707778059632303e-05
4722.0,0.003095744190501296,13.197235210734833,52.59999445849,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011947165613889865,0.047400005541510006,1.3926559665453997e-05
4728.0,0.0031799604664985975,13.26871970671955,52.8835429801067,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011881099338882706,0.04711645701989331,1.4145590079586235e-05
4734.0,0.003265491605947679,13.33980961031297,53.165395304366264,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011815635067708996,0.04683460469563374,1.4364842824359566e-05
4740.0,0.0033523388672270795,13.410508538194774,53.44556157798228,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011750774361861005,0.04655443842201772,1.4584292955631536e-05
4746.0,0.0034405033637116586,13.48082011655657,53.72405188696975,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011686518830689607,0.046275948113030256,1.4803917088520874e-05
4752.0,0.0035299860731922814,13.55074798139109,54.00087625700864,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011622870132047325,0.045999123742991366,1.5023693420213036e-05
4758.0,0.0036207878474462723,13.620295778785744,54.276044653805045,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011559829973151636,0.04572395534619496,1.5243601754936966e-05
4764.0,0.0037129094219576614,13.689467165221526,54.54956698344984,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011497400111554867,0.04545043301655016,1.5463623529382922e-05
4770.0,0.003806351425785923,13.758265807878423,54.82145309277538,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011435582356316587,0.04517854690722463,1.568374183744635e-05
4776.0,0.0039011143915803144,13.826695384948385,55.091712769709886,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011374378569360744,0.04490828723029012,1.5903941454079463e-05
4782.0,0.003997198765736259,13.89475958595702,55.360355743629874,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011313790667035306,0.04463964425637013,1.6124208858735167e-05
4788.0,0.004094604924290408,13.962462112189145,55.62739168571036,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011253820436259332,0.044372608314289644,1.634452937905725e-05
4794.0,0.004193333158883738,14.029806676585926,55.89283020927304,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011194470416782565,0.04410716979072696,1.6564899771696114e-05
4800.0,0.004293383725931297,14.096797004909075,56.15668087013241,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011135742305125262,0.043843319129867594,1.6785308517399192e-05
4806.0,0.0043947568349796155,14.163436835460402,56.41895316693972,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011077638240138299,0.04358104683306028,1.7005747129462522e-05
4812.0,0.004497452656776601,14.2297299196,56.67965654152495,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011020160540081037,0.043320343458475054,1.7226211736148973e-05
4818.0,0.00460147133993827,14.295680022256626,56.93880037923672,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010963311489131655,0.04306119962076329,1.744670019294351e-05
4824.0,0.00470681302306202,14.361290922300734,57.196394009280155,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010907093430557069,0.04280360599071985,1.7667211544252024e-05
4830.0,0.004813477844859032,14.426566412966752,57.45244670505276,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010851508801604126,0.04254755329494725,1.7887746625468767e-05
4836.0,0.004921465955219624,14.49151030232293,57.70696768447823,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010796560116645537,0.04229303231552178,1.810830827056638e-05
4842.0,0.005030777526873392,14.556126413754846,57.959966110338314,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010742249968767936,0.04204003388966169,1.832890127583019e-05
4848.0,0.00514141276713531,14.620418586469967,58.21145109060267,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010688581038618139,0.04178854890939733,1.8549532394656655e-05
4854.0,0.005253371929752107,14.684390676031082,58.461431678756774,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010635556098652188,0.04153856832124323,1.877021036385913e-05
4860.0,0.005366655326905788,14.748046554918334,58.70991687412781,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010583178017139261,0.04129008312587219,1.8990945932838982e-05
4866.0,0.005481263341382471,14.811390113120918,58.956915622208676,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010531449763540479,0.041043084377791327,1.9211751894287598e-05
4872.0,0.0055971964389180786,14.874425258761109,59.20243681498001,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01048037441427141,0.040797563185019994,1.9432643114903995e-05
4878.0,0.005714455180730342,14.937155918752817,59.446489291230314,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01042995515851075,0.04055351070876969,1.9653636566011393e-05
4884.0,0.005833040236243012,14.999586039496812,59.68908183687413,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01038019530451706,0.040310918163125875,1.9874751356102355e-05
4890.0,0.005952952396012382,15.061719587614924,59.93022318526835,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010331098286371798,0.04006977681473165,2.0096008765774394e-05
4896.0,0.006074192584868927,15.123560550725768,60.16992201752662,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010282667671027923,0.03983007798247338,2.0317432284856513e-05
4902.0,0.006196761875287725,15.185112938264481,60.40818696283185,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010234907165976637,0.039591813037168154,2.053904765154154e-05
4908.0,0.006320661520248963,15.246380782896273,60.64502659874687,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01018781956667425,0.039354973401253136,2.076087331542029e-05
4914.0,0.006445892902615646,15.307368139392723,60.88044945152321,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010141410721903554,0.039119550548476795,2.0982952363501547e-05
4920.0,0.006572457617203805,15.368079088283805,61.11446399640809,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010095684335183819,0.03888553600359192,2.1205319549525998e-05
4926.0,0.006700357473416221,15.428517735634667,61.34707865794948,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010050644399274944,0.03865292134205052,2.14280062664691e-05
4932.0,0.006829594495185799,15.488688213981824,61.57830181029941,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01000629549044163,0.0384216981897006,2.1651048252988546e-05
4938.0,0.006960170936072774,15.54859468368481,61.80814177751542,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009962642381484699,0.03819185822248459,2.1874485871274055e-05
4944.0,0.007092089298256951,15.608241334162914,62.03660683386026,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009919690007663462,0.037963393166139746,2.2098362326267856e-05
4950.0,0.007225352349395588,15.667632385152327,62.26370520409974,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00987744352966402,0.03773629479590026,2.2322723162989527e-05
4956.0,0.007359963138476132,15.726772088063715,62.489445063798826,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009835908347636035,0.03751055493620118,2.2547616547098897e-05
4962.0,0.007495925012218728,15.78566472742384,62.71383453961596,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009795090106692328,0.037286165460384046,2.277309350041338e-05
4968.0,0.007633241632244486,15.84431462239659,62.936881709595625,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009754994711968834,0.03706311829040437,2.2999207983349403e-05
4974.0,0.007771917001348071,15.902726128894766,63.15859460345916,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00971562738817866,0.03684140539654085,2.322601307258327e-05
4980.0,0.007911955444835425,15.960903638919065,63.37898120289381,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00967699720733961,0.03662101879710619,2.3453577575647568e-05
4986.0,0.00805336168604475,16.01885158659776,63.59804944184011,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009639109029809134,0.036401950558159896,2.3681961487946775e-05
4992.0,0.008196140836357063,16.076574446848156,63.81580720677746,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009601969727146553,0.03618419279322255,2.39112275875605e-05
4998.0,0.008340298406210426,16.13407673783573,64.03226233700805,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009565587364601669,0.03596773766299195,2.4141446881448606e-05
5004.0,0.008485840336517836,16.19136302388078,64.2474226249391,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009529969775858405,0.03575257737506089,2.4372694137288382e-05
5010.0,0.008632773022803696,16.248437917489948,64.46129581636339,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009495125046576902,0.03553870418363661,2.460504639326469e-05
5016.0,0.008781103334870425,16.305306081607238,64.67388961073804,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009461061837384932,0.035326110389261964,2.4838584381223217e-05
5022.0,0.008930838639631402,16.361972232252416,64.88521166146181,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009427789249791374,0.03511478833853819,2.5073393090542344e-05
5028.0,0.009081986850778824,16.418441142892082,65.09526957615051,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.0093953137423064,0.03490473042384949,2.5309550911237905e-05
5034.0,0.009234556373612037,16.47471764132166,65.30407091691093,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009363650383065192,0.03469592908308908,2.5547163976862367e-05
5040.0,0.00938855618219595,16.5308066182634,65.51162320061306,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009332812449507344,0.03448837679938693,2.5786347306101277e-05
5046.0,0.009543995934767551,16.586713034688646,65.71793389916073,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009302803897416112,0.03428206610083927,2.6027184745729647e-05
