T,DCAL,GSYN,SCA,SCAH,SCAM,SKDR,SNAH,SNAM,SNAPM,VD,VS,VSOMA
10580.107,0.89536309,0.11303871,0.00028578617,0.7668795,0.038201559,0.22851229,0.21304606,0.21924829,0.55239969,-29.317728,-46.566444,-46.566444
10600.0,0.89480823,0.1128,0.00030010255,0.76889992,0.04010215,0.21702328,0.21569006,0.17815416,0.56133002,-30.011971,-48.554138,-48.554138
10620.0,0.89463949,0.11256,0.00031518799,0.76873696,0.042312533,0.21154113,0.21409445,0.16140603,0.57193607,-30.350576,-49.426929,-49.426929
10640.0,0.89428204,0.11232,0.00032940638,0.76894134,0.044539191,0.20472653,0.21500635,0.14463724,0.58061892,-30.77997,-50.364891,-50.364891
10660.0,0.89414459,0.11208,0.00034133397,0.76840913,0.047185782,0.20138566,0.20951243,0.13563846,0.59357023,-31.021946,-50.895969,-50.895969
10680.0,0.89407092,0.11184,0.00035515695,0.76749665,0.049951639,0.19835785,0.20501149,0.12776808,0.60543871,-31.251816,-51.380322,-51.380322
10700.0,0.89396232,0.1116,0.00037112407,0.7664209,0.053268082,0.19568796,0.19970489,0.12035947,0.61789155,-31.484234,-51.855465,-51.855465
10720.0,0.89413428,0.11136,0.00038162761,0.76463658,0.056901336,0.19583015,0.18920964,0.11554614,0.63381326,-31.634909,-52.176521,-52.176521
10740.0,0.89434701,0.11112,0.00039526753,0.76245791,0.061144214,0.1955916,0.17935656,0.11015589,0.64964044,-31.82321,-52.546585,-52.546585
10760.0,0.89459765,0.11088,0.00040289244,0.76018107,0.065399013,0.19861642,0.16652404,0.10631792,0.66666102,-31.962721,-52.818211,-52.818211
10780.0,0.89509141,0.11064,0.00039946605,0.75697243,0.069086395,0.20783325,0.1507307,0.10596558,0.68369037,-31.895639,-52.844917,-52.844917
10800.0,0.89565885,0.1104,0.00041137883,0.75390691,0.073868111,0.2115664,0.14192216,0.10031263,0.69771862,-32.159698,-53.257179,-53.257179
10820.0,0.89597583,0.11016,0.00040930626,0.75171715,0.078995228,0.22731332,0.12492783,0.096994959,0.71554786,-32.208481,-53.506271,-53.506271
10840.0,0.89643878,0.10992,0.00040215452,0.74868429,0.084890738,0.25363234,0.10584357,0.093089335,0.73493779,-32.080742,-53.805885,-53.805885
10860.0,0.89664775,0.10968,0.00038537261,0.74563015,0.091469042,0.2989291,0.08370845,0.088263951,0.75584322,-31.38736,-54.190926,-54.190926
10880.0,0.8964054,0.10944,0.00035828433,0.74247098,0.098177999,0.37134048,0.05870048,0.085792363,0.77753526,-29.167198,-54.430939,-54.430939
10900.0,0.89543265,0.1092,0.0003157444,0.73822844,0.10575231,0.49085566,0.031509086,0.11615616,0.80052197,-23.165091,-52.673267,-52.673267
10920.0,0.89377069,0.10896,0.00026720157,0.74019969,0.11199811,0.61991739,0.015617134,0.69660467,0.81552476,-14.240696,-33.644566,-33.644566
10940.0,0.89196897,0.10872,0.00025380761,0.75522286,0.06348867,0.45263436,0.069020621,0.99871546,0.67562175,-19.600321,14.967751,14.967751
10960.0,0.89055204,0.10848,0.00027096164,0.76923668,0.036516733,0.23658158,0.2120741,0.26158118,0.54396451,-29.05687,-44.651642,-44.651642
10980.0,0.88976049,0.10824,0.00028913218,0.77268028,0.038508702,0.21875238,0.21897903,0.18502216,0.55256629,-30.149862,-48.203217,-48.203217
11000.0,0.8895964,0.108,0.00030663583,0.77243823,0.041181244,0.2113798,0.21673216,0.16167933,0.56656122,-30.607342,-49.40889,-49.40889
11020.0,0.88953656,0.10776,0.00031873625,0.77151334,0.043308672,0.20619296,0.21562484,0.1463967,0.57723689,-30.980862,-50.262417,-50.262417
11040.0,0.88936061,0.10752,0.00033623929,0.77089977,0.046387017,0.19999799,0.21301705,0.13335583,0.58960748,-31.348074,-51.033173,-51.033173
11060.0,0.88930863,0.10728,0.00035224034,0.76945585,0.049972862,0.19770081,0.20587157,0.1249547,0.60579318,-31.585754,-51.557617,-51.557617
11080.0,0.88943386,0.10704,0.0003678434,0.76785392,0.05372341,0.19464125,0.19735275,0.11727414,0.62160808,-31.836903,-52.059376,-52.059376
11100.0,0.88978505,0.1068,0.00038164278,0.76555544,0.058156971,0.19506572,0.1856014,0.11171917,0.63966346,-32.012356,-52.438034,-52.438034
11120.0,0.89006335,0.10656,0.00039726839,0.76306701,0.063231029,0.19562665,0.17395392,0.10577914,0.65786868,-32.230682,-52.856827,-52.856827
11140.0,0.89051414,0.10632,0.00040226942,0.7602576,0.068801157,0.20390341,0.1553046,0.10249095,0.6799916,-32.320965,-53.09721,-53.09721
11160.0,0.89106023,0.10608,0.00040610752,0.75696212,0.074841149,0.21503833,0.13724543,0.098002084,0.70135278,-32.479351,-53.431377,-53.431377
11180.0,0.89158386,0.10584,0.00040063277,0.75360751,0.081515357,0.24061078,0.11528058,0.094853386,0.72447181,-32.350315,-53.671486,-53.671486
11200.0,0.89212805,0.1056,0.00038378275,0.74965376,0.088958174,0.28549719,0.089274488,0.089378513,0.74930924,-31.867397,-54.101322,-54.101322
11220.0,0.89221543,0.10536,0.00035919651,0.74523795,0.097361349,0.35996303,0.062393308,0.084162928,0.77396989,-29.823992,-54.547863,-54.547863
11240.079,0.89065486,0.10511905,0.0003057202,0.74143428,0.10623672,0.50613528,0.028277488,0.12371962,0.8013795,-22.42477,-52.243462,-52.243462
11260.0,0.88788742,0.10488,0.00024912981,0.75077128,0.09886691,0.62563121,0.016129347,0.97286534,0.80403209,-13.132451,-14.771749,-14.771749
11280.0,0.88586968,0.10464,0.0002586015,0.76998621,0.03560568,0.2505762,0.20706327,0.36102819,0.53968906,-28.426374,-40.365593,-40.365593
11300.0,0.88565809,0.1044,0.00027272178,0.77330607,0.036903143,0.22579721,0.21484002,0.20939475,0.54833186,-29.952276,-47.022797,-47.022797
11320.0,0.8850897,0.10416,0.00029546057,0.77507168,0.039585892,0.21115607,0.22181267,0.1628771,0.55810297,-30.833063,-49.348053,-49.348053
11340.0,0.88504601,0.10392,0.00031615386,0.77443075,0.04294524,0.20414126,0.2176522,0.14319812,0.57458228,-31.288328,-50.443314,-50.443314
11360.0,0.88535309,0.10368,0.00032734495,0.77217293,0.04620558,0.20031594,0.20948662,0.13298905,0.59207672,-31.573612,-51.056282,-51.056282
11380.0,0.88542247,0.10344,0.00035126472,0.77069998,0.050166741,0.19515142,0.20625006,0.12112325,0.60670346,-31.932259,-51.804447,-51.804447
11400.0,0.88561291,0.1032,0.00036849425,0.76875168,0.054812085,0.1934571,0.19461466,0.11357538,0.62639374,-32.175549,-52.30917,-52.30917
11420.0,0.88595599,0.10296,0.00038378555,0.76619327,0.060040955,0.19416779,0.18059163,0.10756434,0.64749581,-32.380661,-52.729038,-52.729038
11440.0,0.8864913,0.10272,0.00039565662,0.76299161,0.066042095,0.19979122,0.16333289,0.1028973,0.66991454,-32.525917,-53.067692,-53.067692
11460.0,0.88721687,0.10248,0.00039699566,0.75894147,0.072212473,0.21260898,0.14174981,0.10005932,0.69412661,-32.561512,-53.278896,-53.278896
11480.0,0.8880375,0.10224,0.00039542926,0.75490028,0.079710655,0.23400141,0.119278,0.094589323,0.71953803,-32.674828,-53.693172,-53.693172
11500.0,0.88863516,0.102,0.00037866514,0.75069147,0.087977029,0.28246692,0.090648033,0.089334041,0.74717861,-32.118214,-54.105785,-54.105785
11520.0,0.88861632,0.10176,0.00034812427,0.74603927,0.097324163,0.37132829,0.058766428,0.084849104,0.77569354,-29.55308,-54.508331,-54.508331
11540.0,0.88664162,0.10152,0.00028884938,0.74211216,0.10748399,0.54214454,0.022811517,0.18042769,0.80641162,-20.227612,-49.785385,-49.785385
11560.0,0.88353163,0.10128,0.00024196389,0.75810701,0.075434305,0.54925114,0.026908867,0.99941778,0.74533868,-16.224178,7.9887476,7.9887476
11580.0,0.88232267,0.10104,0.00025569368,0.77300543,0.035186075,0.23975436,0.21041934,0.27956581,0.53979295,-29.289562,-43.863884,-43.863884
11600.0,0.88176024,0.1008,0.00027752842,0.77583468,0.037411444,0.2177283,0.22047722,0.18226571,0.54959005,-30.625362,-48.340359,-48.340359
11620.0,0.88131231,0.10056,0.00030052167,0.77656877,0.040707428,0.20602986,0.22213461,0.1495887,0.56403822,-31.347681,-50.078835,-50.078835
11640.0,0.88100421,0.10032,0.00032584742,0.77616131,0.044944264,0.19823541,0.21818344,0.13062815,0.5826304,-31.860197,-51.19899,-51.19899
11660.0,0.88106877,0.10008,0.00034762052,0.77428645,0.04972367,0.19402196,0.20775278,0.11918797,0.60414016,-32.204636,-51.930828,-51.930828
11680.0,0.88158286,0.09984,0.00036385263,0.77103317,0.05464245,0.19339626,0.19298719,0.11263445,0.62694699,-32.399479,-52.374798,-52.374798
11700.0,0.88209343,0.099600002,0.00038370388,0.76774663,0.060738381,0.19356361,0.17923763,0.10500017,0.64983481,-32.673897,-52.913094,-52.913094
11720.0,0.88262159,0.099359997,0.00039611614,0.7644242,0.067761965,0.20043144,0.15858729,0.099609785,0.67611474,-32.865807,-53.311592,-53.311592
11740.0,0.88340974,0.099119999,0.0003915437,0.75997508,0.07514748,0.222149,0.13076054,0.09742178,0.70518577,-32.788284,-53.478172,-53.478172
11760.0,0.88435137,0.09888,0.00038667745,0.75525439,0.083842926,0.25575686,0.10531562,0.091822453,0.73334032,-32.643478,-53.910179,-53.910179
11780.0,0.88466841,0.098640002,0.00035386687,0.75011176,0.092967831,0.3372438,0.069028072,0.084714085,0.76462317,-30.887201,-54.496056,-54.496056
11800.0,0.88370413,0.098399997,0.00030613388,0.74437904,0.10413218,0.48051685,0.032884765,0.10561638,0.79666346,-24.27577,-53.302288,-53.302288
11820.0,0.87988341,0.098159999,0.00023697774,0.75765705,0.083932027,0.59360844,0.019336669,0.99725884,0.7764712,-14.590421,-1.117431,-1.117431
11840.013,0.87835145,0.097919844,0.00025186915,0.77494007,0.034692518,0.23861955,0.21263155,0.27454248,0.53663236,-29.537413,-44.077236,-44.077236
11860.0,0.87732339,0.097680002,0.00028072117,0.77930599,0.037577681,0.21217683,0.22647147,0.16725995,0.5471884,-31.13868,-49.111782,-49.111782
11880.0,0.87721139,0.097439997,0.00030481414,0.7785781,0.04146459,0.20319448,0.22170073,0.14295052,0.56806558,-31.703005,-50.462742,-50.462742
11900.0,0.87716383,0.097199999,0.00033030499,0.77718133,0.046145748,0.19543755,0.21653967,0.1242995,0.58806467,-32.238132,-51.597111,-51.597111
11920.0,0.87768036,0.096960001,0.00034918071,0.77406222,0.051300853,0.19333175,0.20140986,0.11557183,0.61302811,-32.493835,-52.173584,-52.173584
11940.0,0.87839085,0.096720003,0.00036813336,0.77032351,0.057159055,0.1932704,0.18634789,0.10794195,0.63750029,-32.744408,-52.702332,-52.702332
11960.0,0.87910181,0.096479997,0.00038680967,0.76663309,0.064298205,0.19634825,0.16777511,0.10106206,0.6643464,-32.992775,-53.203026,-53.203026
11980.0,0.87994426,0.096239999,0.00038848046,0.76219708,0.071951441,0.21320009,0.14058448,0.098144017,0.69427198,-32.997177,-53.424374,-53.424374
12000.0,0.88091087,0.096000001,0.00038627168,0.75759256,0.080910444,0.2418562,0.11340059,0.091886006,0.72455895,-33.053291,-53.906837,-53.906837
12020.199,0.8813082,0.095757604,0.00036125351,0.75317097,0.090404466,0.30957958,0.07935901,0.086358875,0.75635254,-31.91354,-54.35051,-54.35051
12040.0,0.87981033,0.095519997,0.00029567632,0.74678338,0.10307011,0.4923889,0.030198287,0.11639442,0.79633963,-23.646132,-52.653187,-52.653187
12060.0,0.87653762,0.095279999,0.00023229799,0.75863045,0.084872134,0.59736097,0.01881252,0.99668831,0.77941442,-14.584248,-2.2025316,-2.2025316
12080.043,0.87448192,0.095039487,0.00025119839,0.77854669,0.034340002,0.23113273,0.21912196,0.23668619,0.53389281,-30.160831,-45.749222,-45.749222
12100.0,0.87426144,0.094800003,0.00027460459,0.77973157,0.03748114,0.21272327,0.22255597,0.16676581,0.55117989,-31.304245,-49.148834,-49.148834
12120.0,0.87392676,0.094559997,0.00030390828,0.77956986,0.041616496,0.20054746,0.22429585,0.13684158,0.56828141,-32.049179,-50.81921,-50.81921
12140.0,0.87417108,0.094319999,0.00032658046,0.77731568,0.046502333,0.19518952,0.21317504,0.12262759,0.59197581,-32.454914,-51.705399,-51.705399
12160.0,0.87440377,0.094080001,0.00035516839,0.77477717,0.052600581,0.19083115,0.20186399,0.11059282,0.61668241,-32.846043,-52.513832,-52.513832
12180.0,0.87510026,0.093840003,0.00037146636,0.77089602,0.059170831,0.19304021,0.17998974,0.10496073,0.64596307,-33.017132,-52.917782,-52.917782
12200.0,0.87607241,0.093599997,0.00038288318,0.7661109,0.066975094,0.20230101,0.15624636,0.099187702,0.67624873,-33.202629,-53.344677,-53.344677
12220.0,0.87711722,0.093359999,0.00038676444,0.76123786,0.076279171,0.22514793,0.12781592,0.094148949,0.70952535,-33.249382,-53.731483,-53.731483
12240.0,0.87797284,0.093120001,0.00036783764,0.75596178,0.087249823,0.2841672,0.090132602,0.087305315,0.74595863,-32.649105,-54.274723,-54.274723
12260.171,0.87750292,0.092877947,0.00032298616,0.75028652,0.098365121,0.40840346,0.048674908,0.087113529,0.78152782,-28.395576,-54.415379,-54.415379
12280.0,0.87370896,0.092639998,0.00023471857,0.75560904,0.10067648,0.63187385,0.015223892,0.95067686,0.80558127,-13.558974,-18.770306,-18.770306
12300.0,0.87041742,0.092399999,0.00024988517,0.78138077,0.033814181,0.22865795,0.22424613,0.2296371,0.52931422,-30.4443,-46.061859,-46.061859
12320.0,0.86979705,0.092160001,0.0002800303,0.78351468,0.037614785,0.20797396,0.22837445,0.15551889,0.54824179,-31.733723,-49.735649,-49.735649
12340.0,0.86951315,0.091920003,0.00030936193,0.78263128,0.042614259,0.19688709,0.22465044,0.12910175,0.57153696,-32.453266,-51.291653,-51.291653
12360.0,0.87008029,0.091679998,0.00033301717,0.77922791,0.048304759,0.19278125,0.20951162,0.11653723,0.59997994,-32.823906,-52.106667,-52.106667
12380.0,0.87085623,0.09144,0.00035721174,0.77504027,0.054887582,0.19134554,0.19291466,0.10715327,0.62831432,-33.126427,-52.757603,-52.757603
12400.0,0.87178981,0.091200002,0.00037981989,0.77036792,0.062514633,0.19367743,0.17306709,0.099491686,0.65791833,-33.39867,-53.320709,-53.320709
12420.0,0.87285024,0.090960003,0.00038081405,0.76536316,0.071596138,0.213682,0.13965721,0.096485153,0.69398224,-33.388069,-53.552162,-53.552162
12440.0,0.87410158,0.090719998,0.00037523647,0.75974524,0.082751654,0.25415313,0.10555311,0.089208402,0.73076767,-33.306419,-54.122215,-54.122215
12460.0,0.87419331,0.09048,0.00033108471,0.75336069,0.09579403,0.37562132,0.057483703,0.083238132,0.77304041,-29.989826,-54.650337,-54.650337
12480.051,0.87029892,0.090239383,0.00023806673,0.75455719,0.10718668,0.62589914,0.014905469,0.77176106,0.80837959,-14.584855,-30.843409,-30.843409
12500.0,0.86734521,0.090000004,0.0002403353,0.78084403,0.033180427,0.23605937,0.21878229,0.26777291,0.52701247,-30.143284,-44.35619,-44.35619
12520.0,0.8666594,0.089759998,0.00026837355,0.78400117,0.036537539,0.21031788,0.2286828,0.16095893,0.54366434,-31.782495,-49.446125,-49.446125
12540.0,0.86656964,0.08952,0.00030109656,0.78307885,0.041715004,0.19779034,0.22526976,0.13091084,0.5684095,-32.55143,-51.17942,-51.17942
12560.0,0.86703223,0.089280002,0.0003287812,0.78003567,0.047466531,0.19264807,0.21225128,0.11609811,0.5962711,-32.987858,-52.133869,-52.133869
12580.0,0.86787367,0.089040004,0.00035284064,0.77563506,0.053969584,0.19058004,0.19559363,0.10665653,0.62491149,-33.299351,-52.792736,-52.792736
12600.0,0.86865503,0.088799998,0.0003764577,0.77156341,0.06271185,0.19368532,0.17210656,0.098481007,0.65851015,-33.594444,-53.397285,-53.397285
12620.0,0.86981124,0.08856,0.00037808402,0.7662608,0.072326176,0.21601188,0.13646665,0.094776854,0.69695622,-33.606621,-53.684322,-53.684322
12640.0,0.87113297,0.088320002,0.00035874223,0.75967473,0.083864711,0.27335951,0.095312051,0.088354364,0.73827952,-33.083279,-54.187626,-54.187626
12660.0,0.87095839,0.088079996,0.00031334566,0.75274283,0.098208152,0.4133434,0.047433607,0.0858301,0.78146577,-28.426664,-54.524456,-54.524456
12680.0,0.86578953,0.087839998,0.00022217474,0.7647413,0.080950513,0.59075713,0.01938873,0.99775273,0.76995611,-15.282189,0.016449401,0.016449401
12700.0,0.8629514,0.0876,0.00024989323,0.78629458,0.033758394,0.21922025,0.23043883,0.19229713,0.52742714,-31.332319,-47.829258,-47.829258
12720.0,0.86228639,0.087360002,0.0002833466,0.78719854,0.038528595,0.20123005,0.23189265,0.14028861,0.551516,-32.466499,-50.611279,-50.611279
12740.0,0.86291188,0.087119997,0.00031188424,0.78387356,0.044243325,0.19417939,0.21868503,0.12166687,0.58208811,-32.973976,-51.765007,-51.765007
12760.0,0.86370593,0.086879998,0.00033934732,0.77974957,0.050938312,0.19125812,0.20354412,0.10961008,0.61371553,-33.348774,-52.582951,-52.582951
12780.0,0.86460853,0.08664,0.0003689203,0.77528358,0.059612893,0.19057271,0.18171357,0.099333614,0.64668536,-33.727024,-53.33218,-53.33218
12800.0,0.8657847,0.086400002,0.0003791246,0.77000028,0.070242278,0.20717767,0.14580666,0.093569733,0.68782526,-33.90052,-53.778618,-53.778618
12820.0,0.86708766,0.086159997,0.00036457632,0.76362914,0.083072856,0.26237163,0.1007776,0.087694712,0.73307621,-33.519581,-54.2467,-54.2467
12840.0,0.86645508,0.085919999,0.00030072543,0.75590295,0.097382374,0.43186387,0.042718459,0.090391695,0.78217769,-27.566303,-54.199165,-54.199165
12860.0,0.86210209,0.08568,0.00021781681,0.76722187,0.076515615,0.57260865,0.021872481,0.99898338,0.75589675,-16.156466,4.2702456,4.2702456
12880.064,0.8600148,0.085439228,0.00024297654,0.78636134,0.033271149,0.22149229,0.22731453,0.19972067,0.52824986,-31.340374,-47.469791,-47.469791
12900.0,0.85972893,0.085199997,0.00027606403,0.7866109,0.037856821,0.2031109,0.2301397,0.1434636,0.55244011,-32.503399,-50.424992,-50.424992
12920.0,0.85990381,0.084959999,0.00030814338,0.78442615,0.043458275,0.19309294,0.22329377,0.12057673,0.57772946,-33.170544,-51.836224,-51.836224
12940.0,0.86063635,0.084720001,0.00033613018,0.78049356,0.050516266,0.18964306,0.20466982,0.10835416,0.6107406,-33.556885,-52.670639,-52.670639
12960.0,0.86165482,0.084480003,0.00036727005,0.77560735,0.059536129,0.18999143,0.18210864,0.09816622,0.64608508,-33.916794,-53.420776,-53.420776
12980.0,0.86312211,0.084239997,0.00036982607,0.76953155,0.07036078,0.21229613,0.14060456,0.094399258,0.690817,-33.938351,-53.714729,-53.714729
13000.0,0.86469287,0.083999999,0.0003602223,0.76261777,0.083893284,0.26786095,0.097915217,0.086749837,0.73602182,-33.576328,-54.325043,-54.325043
13020.0,0.8633709,0.083760001,0.00028584505,0.75493419,0.099157915,0.46789667,0.034956574,0.10147876,0.78799802,-25.683933,-53.514648,-53.514648
13040.0,0.85833442,0.083520003,0.00021778099,0.77438772,0.049483672,0.36859578,0.13964787,0.99318433,0.59035361,-24.272886,10.950317,10.950317
13060.0,0.85685915,0.083279997,0.00024796423,0.78733975,0.033872575,0.21539855,0.23022747,0.17813405,0.53089029,-31.856455,-48.542,-48.542
13080.0,0.8561427,0.083039999,0.00028782364,0.78801513,0.039463665,0.19645084,0.23384444,0.12988532,0.55573994,-33.049469,-51.240036,-51.240036
13100.0,0.85639805,0.082800001,0.00032309286,0.78529257,0.046733391,0.18900397,0.21760496,0.11133243,0.59127218,-33.624153,-52.459717,-52.459717
13120.0,0.85755944,0.082560003,0.0003486088,0.78008664,0.055047926,0.18959963,0.19107221,0.10204,0.63041586,-33.919086,-53.129379,-53.129379
13140.0,0.85903198,0.082319997,0.00037369927,0.77392298,0.065752737,0.19733867,0.16113223,0.093702376,0.67101818,-34.213741,-53.768669,-53.768669
13160.0,0.86049211,0.082079999,0.00036420437,0.76752704,0.079220831,0.24370141,0.11203088,0.088558182,0.72093427,-34.049351,-54.179916,-54.179916
13180.0,0.86040789,0.081840001,0.00030517453,0.75955808,0.09488412,0.40086508,0.050017402,0.085943989,0.77444744,-29.324347,-54.47451,-54.47451
13200.0,0.85490513,0.081600003,0.00021100551,0.77183557,0.071974546,0.55473459,0.024921754,0.99945319,0.73906374,-17.172632,7.81709,7.81709
13220.0,0.85282546,0.081359997,0.00024182197,0.79022086,0.03309045,0.21568143,0.23232245,0.18042114,0.52585584,-31.979776,-48.4216,-48.4216
13240.0,0.85278577,0.081119999,0.00027785229,0.78947306,0.038397539,0.19842365,0.23202237,0.1336232,0.55332053,-33.074665,-51.01083,-51.01083
13260.0,0.85354739,0.080880001,0.00031337459,0.78574365,0.045320507,0.19036955,0.21827011,0.11381506,0.58724189,-33.659409,-52.288258,-52.288258
13280.0,0.85459244,0.080640003,0.00035223443,0.78075421,0.054510839,0.1863988,0.19827382,0.099611081,0.62466723,-34.160553,-53.309654,-53.309654
13300.0,0.85601252,0.080399998,0.00036272776,0.77483386,0.065177985,0.20192175,0.15693066,0.095995672,0.67196822,-34.157021,-53.591728,-53.591728
13320.0,0.85795361,0.080159999,0.00035667862,0.76724678,0.078141451,0.24416435,0.11229591,0.089212693,0.72012013,-34.090279,-54.125813,-54.125813
13340.0,0.85814512,0.079920001,0.00030904778,0.75964493,0.09484157,0.38885686,0.053554673,0.083877251,0.77336627,-30.026081,-54.625992,-54.625992
13360.0,0.85171568,0.079680003,0.00021104436,0.77568781,0.057593606,0.4536846,0.067865737,0.99896479,0.65583611,-21.321705,16.435383,16.435383
13380.0,0.84981865,0.079439998,0.00024370405,0.79121232,0.033320174,0.21179223,0.23536628,0.16908212,0.52700144,-32.346233,-49.008194,-49.008194
13400.0,0.84984475,0.0792,0.00028080281,0.78997511,0.039087322,0.19607627,0.2317965,0.12845029,0.55693167,-33.358727,-51.330612,-51.330612
13420.0,0.85022515,0.078960001,0.00032225478,0.78682309,0.047066715,0.18715118,0.21789795,0.10767759,0.59299558,-34.028145,-52.71637,-52.71637
13440.0,0.85169059,0.078720003,0.00034971102,0.78116167,0.056666009,0.19005971,0.1852544,0.099464886,0.63722783,-34.251049,-53.324612,-53.324612
13460.0,0.85405654,0.078479998,0.00036688463,0.77271342,0.06937585,0.20896854,0.14532493,0.092852198,0.68605083,-34.337482,-53.838486,-53.838486
13480.0,0.85559189,0.07824,0.0003439206,0.76542014,0.085439302,0.28742129,0.088511117,0.084829099,0.74179661,-33.582127,-54.487667,-54.487667
13500.0,0.85179454,0.078000002,0.00023778512,0.75894541,0.10410535,0.58418089,0.017367229,0.3530485,0.80136293,-18.385923,-44.108112,-44.108112
13520.019,0.84628242,0.077759773,0.00022549822,0.7921235,0.031089289,0.22462171,0.23362891,0.21765703,0.51248628,-31.661846,-46.604328,-46.604328
13540.0,0.84586245,0.077519998,0.00026317697,0.79314917,0.036240943,0.20012714,0.23653476,0.13848445,0.54188031,-33.225307,-50.716412,-50.716412
13560.0,0.84641361,0.07728,0.00030131548,0.78961545,0.043402947,0.189788,0.22446857,0.11406079,0.57785577,-33.953194,-52.270992,-52.270992
13580.0,0.84797984,0.077040002,0.00033828872,0.7833994,0.052516449,0.18671997,0.20068006,0.10046397,0.61879319,-34.398376,-53.24556,-53.24556
13600.0,0.8498317,0.076800004,0.00035845549,0.77694994,0.064038508,0.19928229,0.16052049,0.094898626,0.66745323,-34.489769,-53.67849,-53.67849
13620.0,0.85185891,0.076559998,0.00035096481,0.76914656,0.078181252,0.24675781,0.11028914,0.088664085,0.7205174,-34.322914,-54.171375,-54.171375
13640.0,0.8514083,0.07632,0.00028574897,0.76041847,0.095764697,0.43137199,0.042743798,0.089811936,0.77954173,-28.122129,-54.247082,-54.247082
13660.0,0.84465921,0.076080002,0.00020943269,0.78471941,0.031656202,0.26492864,0.21494298,0.56606662,0.5108791,-29.298691,-30.818235,-30.818235
13680.0,0.84338945,0.075839996,0.00024413153,0.7933448,0.033657104,0.20685931,0.23729378,0.15559472,0.52918988,-32.913898,-49.734585,-49.734585
13700.0,0.84373802,0.075599998,0.00028393124,0.79100013,0.040249001,0.19265376,0.23015025,0.12103072,0.56341708,-33.849014,-51.805229,-51.805229
13720.0,0.84489787,0.07536,0.00032445343,0.78632909,0.048959147,0.18665607,0.20966716,0.10398408,0.60371226,-34.390358,-52.984322,-52.984322
13740.0,0.84666902,0.075120002,0.00035202896,0.77996415,0.060177732,0.1933168,0.17336373,0.095904239,0.65208369,-34.606945,-53.599018,-53.599018
13760.0,0.84874499,0.074879996,0.00035438448,0.77214074,0.074004702,0.22780986,0.12473558,0.089966163,0.70586872,-34.615788,-54.070267,-54.070267
13780.0,0.84946984,0.074639998,0.00030404344,0.76305145,0.091431446,0.37125799,0.058340188,0.083459444,0.76605678,-31.044052,-54.637482,-54.637482
13800.0,0.84240615,0.0744,0.00020070709,0.77832782,0.058649246,0.47112116,0.056401808,0.99913019,0.66737384,-21.022284,16.220562,16.220562
13820.0,0.8392849,0.074160002,0.00024294479,0.7965036,0.033054754,0.20509729,0.24414837,0.15273891,0.52241349,-33.143879,-49.890549,-49.890549
13840.0,0.83904022,0.073919997,0.00028691022,0.79488611,0.040146489,0.18985942,0.23627411,0.11649729,0.5589391,-34.166496,-52.103474,-52.103474
13860.0,0.84041107,0.073679999,0.000324066,0.78925139,0.049549837,0.18613015,0.20732141,0.10201812,0.60647607,-34.614758,-53.129425,-53.129425
13880.0,0.8425194,0.07344,0.00035073279,0.7816444,0.061422456,0.19509372,0.16861561,0.09419819,0.65792048,-34.812531,-53.732395,-53.732395
13900.0,0.84482127,0.073200002,0.00034897015,0.77331764,0.076479919,0.24002427,0.11517162,0.089532606,0.71453303,-34.597984,-54.105545,-54.105545
13920.0,0.84432232,0.072959997,0.0002730471,0.76351273,0.095593616,0.44844332,0.03896958,0.091598928,0.78220844,-27.463345,-54.137608,-54.137608
13940.0,0.837345,0.072719999,0.00020649108,0.79083991,0.029728007,0.24513362,0.2248617,0.34667987,0.506073,-30.744038,-40.874981,-40.874981
13960.0,0.83605367,0.072480001,0.00024871156,0.79676604,0.03417914,0.20067826,0.24257405,0.14108972,0.53003687,-33.562073,-50.560001,-50.560001
13980.0,0.83669078,0.072240002,0.00029181529,0.79325873,0.041937031,0.1885706,0.22881207,0.11239986,0.57089055,-34.402035,-52.383099,-52.383099
14000.0,0.83828092,0.071999997,0.00032991762,0.78711241,0.05216768,0.18590434,0.19971561,0.098215505,0.61888176,-34.879269,-53.415825,-53.415825
14020.0,0.84051532,0.071759999,0.00035321861,0.77917963,0.064853191,0.20089233,0.15709545,0.092028297,0.67166269,-34.953163,-53.905487,-53.905487
14040.0,0.84265041,0.071520001,0.00033349954,0.77052891,0.081373386,0.27277973,0.095256075,0.085394189,0.73287898,-34.353668,-54.443192,-54.443192
14060.0,0.83911514,0.071280003,0.00022878793,0.76242167,0.10257958,0.57817769,0.017779853,0.31558055,0.7991088,-19.198807,-45.216484,-45.216484
14080.0,0.83304679,0.071039997,0.00021918902,0.79736674,0.030363688,0.21629785,0.24133281,0.18604533,0.50809121,-32.697231,-48.127804,-48.127804
14100.0,0.83252138,0.070799999,0.00026542944,0.79725504,0.036825489,0.19344884,0.24102408,0.12485732,0.54394072,-34.150177,-51.548721,-51.548721
14120.0,0.83377069,0.070560001,0.00030803139,0.79214048,0.045914821,0.18544592,0.21841596,0.10415682,0.59035975,-34.808002,-52.969845,-52.969845
14140.0,0.83566582,0.070320003,0.00034283698,0.78523797,0.057808157,0.18870108,0.18178225,0.093011662,0.64266616,-35.188152,-53.823395,-53.823395
