Time,C1,M1,X1,C2,M2,X2,V1,Kc1,V_M1,V3,V_M3,U1,Kc2,U_M1,U3,U_M3,vi1,Kim1,vd1,K_d1,kd1,K1,V2,K2,K3,V4,K4,vi2,Kim2,vd2,K_d2,kd2,H1,U2,H2,H3,U4,H4,compartment,R1,R2,R3,R8,R9,R10
7.87,2.3324959439158905,0.9849049510150915,0.40353638919424956,0.011587164291706925,0.0004651258105373745,8.977761136600218e-06,0.2470431721809893,0.5,0.3,0.09849049510150915,0.1,0.0067948328850760175,0.5,0.3,4.651258105373745e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04923662581695873,0.010002642017857014,0.0023324959439158907,0.001477970915896828,8.23331213755076e-08,1.1587164291706925e-05
7.88,2.332864892392374,0.9849060292136796,0.40401713191450855,0.011601827223843343,0.00046573311598998825,8.989796582764452e-06,0.24705006920632774,0.5,0.3,0.09849060292136796,0.1,0.006803236388032178,0.5,0.3,4.657331159899883e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04923564433158914,0.01001457187380266,0.002332864892392374,0.0014779693457552495,8.250952230701898e-08,1.1601827223843344e-05
7.890000000000001,2.333233708069676,0.984907106584328,0.4044978487783351,0.011616489991891283,0.00046634045027861955,9.001832628848453e-06,0.24705696195383853,0.5,0.3,0.0984907106584328,0.1,0.006811639315266439,0.5,0.3,4.663404502786196e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049234662838748736,0.010026501111798387,0.0023332337080696763,0.0014779677768227016,8.268604347645609e-08,1.1616489991891283e-05
7.9,2.333602390955228,0.9849081831278073,0.40497853979835996,0.011631152595863264,0.0004669478134057213,9.013869274905143e-06,0.24706385042629994,0.5,0.3,0.09849081831278073,0.1,0.006820041666843553,0.5,0.3,4.6694781340572135e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049233681338436766,0.010038429732129163,0.002333602390955228,0.001477966209098055,8.286268473607274e-08,1.1631152595863264e-05
7.91,2.333970941056459,0.9849092588448872,0.40545920498705035,0.0116458150357718,0.0004675552053737465,9.025906520987447e-06,0.24707073462648757,0.5,0.3,0.09849092588448873,0.1,0.006828443442828266,0.5,0.3,4.6755520537374654e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04923269983065251,0.010050357735075927,0.0023339709410564588,0.001477964642580181,8.303944593840254e-08,1.1645815035771801e-05
7.92,2.3343393583807934,0.9849103337363365,0.4059398443567102,0.011660477311629398,0.000468162626185148,9.037944367148287e-06,0.24707761455717417,0.5,0.3,0.09849103337363366,0.1,0.006836844643285312,0.5,0.3,4.6816262618514805e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049231718315395245,0.010062285120915606,0.0023343393583807933,0.001477963077267952,8.321632693625807e-08,1.1660477311629398e-05
7.930000000000001,2.334707642935655,0.9849114078029229,0.4064204579194809,0.011675139423448552,0.00046877007584237847,9.049982813440583e-06,0.2470844902211297,0.5,0.3,0.0984911407802923,0.1,0.006845245268279404,0.5,0.3,4.687700758423785e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04923073679266422,0.010074211889921126,0.002334707642935655,0.0014779615131602427,8.33933275827303e-08,1.1675139423448551e-05
7.94,2.3350757947284624,0.9849124810454128,0.4069010456873411,0.011689801371241742,0.0004693775543478904,9.062021859917252e-06,0.24709136162112144,0.5,0.3,0.0984912481045413,0.1,0.006853645317875239,0.5,0.3,4.693775543478904e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049229755262458735,0.010086138042361404,0.0023350757947284626,0.0014779599502559291,8.357044773118784e-08,1.1689801371241743e-05
7.95,2.335443813766634,0.9849135534645721,0.4073816076721078,0.011704463155021445,0.00046998506170413623,9.074061506631209e-06,0.2470982287599138,0.5,0.3,0.09849135534645721,0.1,0.006862044792137506,0.5,0.3,4.699850617041363e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04922877372477804,0.010098063578501388,0.002335443813766634,0.0014779583885538889,8.374768723527654e-08,1.1704463155021446e-05
7.96,2.3358117000575835,0.9849146250611652,0.40786214388543635,0.011719124774800126,0.0004705925979135683,9.08610175363537e-06,0.24710509164026861,0.5,0.3,0.09849146250611653,0.1,0.006870443691130873,0.5,0.3,4.7059259791356834e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04922779217962143,0.010109988498602044,0.0023358117000575837,0.0014779568280530006,8.392504594891845e-08,1.1719124774800126e-05
7.97,2.336179453608723,0.9849156958359557,0.408342654338821,0.01173378623059024,0.00047120016297863885,9.098142600982646e-06,0.24711195026494473,0.5,0.3,0.09849156958359558,0.1,0.0068788420149199945,0.5,0.3,4.7120016297863886e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04922681062698816,0.010121912802920375,0.002336179453608723,0.0014779552687521449,8.41025237263116e-08,1.173378623059024e-05
7.98,2.336547074427462,0.9849167657897062,0.4088231390435954,0.01174844752240423,0.0004718077569018,9.110184048725949e-06,0.24711880463669847,0.5,0.3,0.09849167657897062,0.1,0.006887239763569513,0.5,0.3,4.718077569018e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04922582906687751,0.010133836491709429,0.002336547074427462,0.0014779537106502038,8.428012042192902e-08,1.174844752240423e-05
7.99,2.336914562521206,0.9849178349231782,0.40930359801093275,0.01176310865025453,0.00047241537968550353,9.122226096918186e-06,0.2471256547582833,0.5,0.3,0.09849178349231782,0.1,0.00689563693714405,0.5,0.3,4.724153796855035e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04922484749928876,0.010145759565218314,0.002336914562521206,0.0014779521537460606,8.445783589051828e-08,1.176310865025453e-05
8.0,2.3372819178973603,0.9849189032371322,0.4097840312518463,0.011777769614153567,0.0004730230313322014,9.134268745612264e-06,0.2471325006324499,0.5,0.3,0.09849189032371322,0.1,0.006904033535708217,0.5,0.3,4.730230313322015e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04922386592422117,0.010157682023692197,0.00233728191789736,0.0014779505980386004,8.463566998710073e-08,1.1777769614153567e-05
8.01,2.3376491405633253,0.9849199707323276,0.41026443877718993,0.011792430414113755,0.00047363071184434525,9.146311994861087e-06,0.24713934226194637,0.5,0.3,0.09849199707323276,0.1,0.00691242955932661,0.5,0.3,4.736307118443453e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04922288434167404,0.010169603867372323,0.0023376491405633255,0.0014779490435267101,8.4813622566971e-08,1.1792430414113755e-05
8.02,2.3380162305265006,0.984921037409523,0.4107448205976583,0.0118070910501475,0.00047423842122438673,9.158355844717558e-06,0.24714617964951793,0.5,0.3,0.0984921037409523,0.1,0.006920825008063804,0.5,0.3,4.742384212243867e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04922190275164663,0.010181525096496025,0.0023380162305265007,0.0014779474902092769,8.499169348569623e-08,1.18070910501475e-05
8.03,2.3383831877942827,0.9849221032694757,0.41122517672378733,0.011821751522267197,0.00047484615947477726,9.170400295234578e-06,0.24715301279790713,0.5,0.3,0.09849221032694758,0.1,0.006929219881984373,0.5,0.3,4.748461594747773e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049220921154138224,0.010193445711296725,0.0023383831877942826,0.0014779459380851905,8.516988259911555e-08,1.1821751522267197e-05
8.040000000000001,2.338750012374066,0.9849231683129424,0.41170550716595467,0.011836411830485234,0.00047545392659796836,9.18244534646505e-06,0.24715984170985383,0.5,0.3,0.09849231683129424,0.1,0.006937614181152861,0.5,0.3,4.754539265979684e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.0492199395491481,0.010205365712003953,0.002338750012374066,0.0014779443871533423,8.534818976333934e-08,1.1836411830485234e-05
8.05,2.3391167042732417,0.9849242325406783,0.4121858119343797,0.011851071974813984,0.00047606172259641105,9.194490998461865e-06,0.24716666638809512,0.5,0.3,0.09849242325406783,0.1,0.006946007905633805,0.5,0.3,4.7606172259641106e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049218957936675536,0.010217285098843345,0.0023391167042732417,0.0014779428374126244,8.55266148347486e-08,1.1851071974813984e-05
8.06,2.3394832634991998,0.9849252959534379,0.41266609103912444,0.011865731955265814,0.00047666954747255653,9.206537251277921e-06,0.24717348683536544,0.5,0.3,0.0984925295953438,0.1,0.006954401055491722,0.5,0.3,4.7666954747255655e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04921797631671981,0.010229203872036663,0.0023394832634991997,0.0014779412888619304,8.570515766999448e-08,1.1865731955265813e-05
8.07,2.3398496900593275,0.9849263585519746,0.4131463444900937,0.01188039177185308,0.0004772774012288558,9.218584104966113e-06,0.2471803030543964,0.5,0.3,0.09849263585519746,0.1,0.0069627936307911234,0.5,0.3,4.7727740122885585e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049216994689280195,0.01024112203180181,0.0023398496900593276,0.0014779397415001561,8.588381812599744e-08,1.188039177185308e-05
8.08,2.3402159839610097,0.984927420337041,0.41362657229703526,0.01189505142458813,0.00047788528386775986,9.23063155957933e-06,0.247187115047917,0.5,0.3,0.0984927420337041,0.1,0.006971185631596498,0.5,0.3,4.778852838677599e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049216013054355995,0.01025303957835281,0.0023402159839610095,0.0014779381953261982,8.606259605994674e-08,1.1895051424588131e-05
8.09,2.340582145211629,0.9849284813093881,0.4141067744695405,0.011909710913483302,0.00047849319539171943,9.242679615170466e-06,0.24719392281865354,0.5,0.3,0.09849284813093882,0.1,0.00697957705797232,0.5,0.3,4.7849319539171946e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04921503141194646,0.010264956511899851,0.002340582145211629,0.0014779366503389552,8.62414913292998e-08,1.1909710913483302e-05
8.1,2.3409481738185662,0.9849295414697667,0.4145869510170445,0.01192437023855092,0.0004791011358031851,9.254728271792408e-06,0.24720072636932955,0.5,0.3,0.09849295414697667,0.1,0.006987967909983049,0.5,0.3,4.791011358031851e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049214049762050904,0.010276872832649275,0.002340948173818566,0.0014779351065373268,8.64205037917816e-08,1.192437023855092e-05
8.11,2.3413140697892,0.9849306008189261,0.4150671019488269,0.011939029399803305,0.0004797091051046074,9.266777529498042e-06,0.24720752570266594,0.5,0.3,0.09849306008189262,0.1,0.0069963581876931365,0.5,0.3,4.7970910510460746e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04921306810466858,0.010288788540803595,0.0023413140697891997,0.0014779335639202146,8.659963330538396e-08,1.1939029399803305e-05
8.120000000000001,2.341679833130906,0.9849316593576147,0.41554722727401167,0.011953688397252766,0.00048031710329843693,9.278827388340255e-06,0.24721432082138084,0.5,0.3,0.09849316593576148,0.1,0.007004747891167011,0.5,0.3,4.803171032984369e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04921208643979879,0.010300703636561492,0.002341679833130906,0.0014779320224865206,8.677887972836507e-08,1.1953688397252766e-05
8.13,2.3420454638510595,0.9849327170865799,0.4160273270015675,0.011968347230911596,0.0004809251303871238,9.290877848371927e-06,0.2472211117281898,0.5,0.3,0.098493271708658,0.1,0.007013137020469088,0.5,0.3,4.8092513038712383e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049211104767440804,0.010312618120117831,0.0023420454638510596,0.00147793048223515,8.695824291924867e-08,1.1968347230911597e-05
8.14,2.3424109619570324,0.9849337740065681,0.4165074011403087,0.011983005900792086,0.0004815331863731183,9.30292890964594e-06,0.24722789842580561,0.5,0.3,0.09849337740065682,0.1,0.007021525575663769,0.5,0.3,4.815331863731183e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04921012308759392,0.010324531991663681,0.0023424109619570323,0.0014779289431650078,8.713772273682363e-08,1.1983005900792086e-05
8.15,2.3427763274561952,0.9849348301183248,0.41698744969889506,0.011997664406906517,0.0004821412712588705,9.314980572215174e-06,0.24723468091693845,0.5,0.3,0.09849348301183249,0.1,0.0070299135568154415,0.5,0.3,4.821412712588706e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049209141400257415,0.010336445251386304,0.0023427763274561954,0.0014779274052750015,8.731731904014327e-08,1.1997664406906517e-05
8.16,2.3431415603559165,0.9849358854225945,0.41746747268583223,0.012012322749267156,0.00048274938504683045,9.327032836132509e-06,0.24724145920429572,0.5,0.3,0.09849358854225945,0.1,0.007038300963988478,0.5,0.3,4.8274938504683045e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049208159705430576,0.01034835789946917,0.0023431415603559166,0.001477925868564039,8.749703168852467e-08,1.2012322749267156e-05
8.17,2.3435066606635626,0.9849369399201204,0.41794747010947225,0.012026980927886264,0.0004833575277394479,9.339085701450819e-06,0.24724823329058215,0.5,0.3,0.09849369399201205,0.1,0.0070466877972472355,0.5,0.3,4.833575277394479e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04920717800311268,0.010360269936091971,0.0023435066606635625,0.0014779243330310314,8.767686054154819e-08,1.2026980927886264e-05
8.18,2.3438716283864984,0.9849379936116452,0.41842744197801374,0.01204163894277609,0.00048396569933917266,9.351139168222979e-06,0.24725500317849997,0.5,0.3,0.09849379936116454,0.1,0.007055074056656056,0.5,0.3,4.839656993391727e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049206196293303035,0.010372181361430628,0.0023438716283864986,0.0014779227986748897,8.785680545905677e-08,1.204163894277609e-05
8.19,2.3442364635320865,0.9849390464979104,0.41890738829950225,0.012056296793948875,0.00048457389984845435,9.363193236501861e-06,0.24726176887074852,0.5,0.3,0.09849390464979105,0.1,0.007063459742279267,0.5,0.3,4.8457389984845436e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04920521457600091,0.010384092175657287,0.0023442364635320864,0.0014779212654945266,8.803686630115526e-08,1.2056296793948875e-05
8.2,2.344601166107688,0.9849400985796564,0.4193873090818306,0.01207095448141685,0.0004851821292697425,9.375247906340337e-06,0.24726853037002464,0.5,0.3,0.09849400985796564,0.1,0.007071844854181183,0.5,0.3,4.8518212926974255e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.0492042328512056,0.010396002378940344,0.002344601166107688,0.001477919733488857,8.821704292821005e-08,1.207095448141685e-05
8.21,2.3449657361206624,0.9849411498576227,0.41986720433273933,0.012085612005192238,0.00048579038760548666,9.38730317779128e-06,0.24727528767902243,0.5,0.3,0.09849411498576227,0.1,0.007080229392426103,0.5,0.3,4.857903876054867e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04920325111891639,0.010407911971444445,0.0023449657361206623,0.0014779182026567964,8.839733520084825e-08,1.2085612005192239e-05
8.22,2.3453301735783674,0.9849422003325479,0.4203470740598166,0.012100269365287249,0.00048639867485813593,9.399359050907552e-06,0.24728204080043342,0.5,0.3,0.0984942200332548,0.1,0.007088613357078307,0.5,0.3,4.86398674858136e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049202269379132565,0.010419820953330487,0.0023453301735783675,0.0014779166729972622,8.857774297995704e-08,1.2100269365287248e-05
8.23,2.345694478488159,0.9849432500051695,0.420826918270499,0.012114926561714083,0.0004870069910301395,9.411415525742021e-06,0.2472887897369464,0.5,0.3,0.09849432500051696,0.1,0.007096996748202066,0.5,0.3,4.8700699103013955e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04920128763185343,0.010431729324755641,0.002345694478488159,0.0014779151445091735,8.87582661266833e-08,1.2114926561714083e-05
8.24,2.346058650857391,0.9849442988762241,0.42130673697207177,0.012129583594484936,0.0004876153361239466,9.423472602347552e-06,0.2472955344912475,0.5,0.3,0.09849442988762241,0.1,0.007105379565861635,0.5,0.3,4.8761533612394664e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04920030587707826,0.01044363708587335,0.002346058650857391,0.0014779136171914496,8.893890450243283e-08,1.2129583594484936e-05
8.25,2.3464226906934162,0.9849453469464474,0.4217865301716688,0.012144240463611991,0.00048822371014200616,9.435530280777009e-06,0.2473022750660203,0.5,0.3,0.09849453469464475,0.1,0.007113761810121251,0.5,0.3,4.882237101420062e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04919932411480634,0.010455544236833331,0.0023464226906934164,0.0014779120910430128,8.911965796886991e-08,1.2144240463611992e-05
8.26,2.3467865980035865,0.9849463942165739,0.4222662978762732,0.012158897169107421,0.0004888321130867671,9.447588561083252e-06,0.24730901146394568,0.5,0.3,0.0984946394216574,0.1,0.007122143481045139,0.5,0.3,4.888321130867671e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049198342345036984,0.0104674507777816,0.0023467865980035863,0.0014779105660627857,8.930052638791649e-08,1.215889716910742e-05
8.27,2.3471503727952507,0.9849474406873373,0.4227460400927175,0.01217355371098339,0.000489440544960678,9.45964744331914e-06,0.24731574368770193,0.5,0.3,0.09849474406873374,0.1,0.007130524578697511,0.5,0.3,4.89440544960678e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049197360567769466,0.01047935670886046,0.002347150372795251,0.0014779090422496932,8.948150962175174e-08,1.217355371098339e-05
8.28,2.347514015075758,0.9849484863594703,0.4232257568276841,0.012188210089252053,0.0004900490057661877,9.471706927537533e-06,0.24732247173996463,0.5,0.3,0.09849484863594704,0.1,0.007138905103142561,0.5,0.3,4.9004900576618765e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049196378783003085,0.010491262030208524,0.002347514015075758,0.0014779075196026611,8.966260753281143e-08,1.2188210089252053e-05
8.290000000000001,2.347877524852454,0.9849495312337047,0.4237054480877055,0.012202866303925558,0.0004906574955057448,9.483767013791287e-06,0.2473291956234068,0.5,0.3,0.09849495312337048,0.1,0.007147285054444472,0.5,0.3,4.906574955057448e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049195396990737134,0.010503166741960713,0.002347877524852454,0.0014779059981206164,8.984381998378737e-08,1.2202866303925559e-05
8.3,2.3482409021326847,0.984950575310771,0.42418511387916424,0.012217522355016034,0.0004912660141817975,9.495827702133256e-06,0.24733591534069882,0.5,0.3,0.09849505753107711,0.1,0.007155664432667405,0.5,0.3,4.9126601418179754e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04919441519097091,0.010515070844248268,0.0023482409021326847,0.0014779044778024883,9.00251468376267e-08,1.2217522355016035e-05
8.31,2.3486041469237935,0.9849516185913993,0.42466475420829386,0.012232178242535611,0.0004918745617967943,9.507888992616293e-06,0.24734263089450848,0.5,0.3,0.09849516185913994,0.1,0.0071640432378755154,0.5,0.3,4.9187456179679435e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.0491934333837037,0.010526974337198751,0.0023486041469237937,0.0014779029586472062,9.020658795753148e-08,1.2232178242535612e-05
8.32,2.3489672592331234,0.9849526610763183,0.4251443690811786,0.012246833966496406,0.0004924831383531833,9.519950885293248e-06,0.24734934228750086,0.5,0.3,0.09849526610763183,0.1,0.007172421470132939,0.5,0.3,4.9248313835318336e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.0491924515689348,0.010538877220936058,0.0023489672592331237,0.0014779014406537028,9.038814320695792e-08,1.2246833966496405e-05
8.33,2.3493302390680157,0.9849537027662558,0.42562395850375395,0.012261489526910524,0.0004930917438534129,9.532013380216974e-06,0.2473560495223385,0.5,0.3,0.09849537027662558,0.1,0.007180799129503796,0.5,0.3,4.930917438534129e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04919146974666351,0.010550779495580425,0.002349330239068016,0.00147789992382091,9.056981244961596e-08,1.2261489526910524e-05
8.34,2.3496930864358103,0.9849547436619388,0.426103522481807,0.012276144923790066,0.0004937003782999307,9.544076477440319e-06,0.24736275260168133,0.5,0.3,0.09849547436619388,0.1,0.007189176216052197,0.5,0.3,4.937003782999307e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049190487916889125,0.010562681161248437,0.0023496930864358103,0.0014778984081477628,9.075159554946857e-08,1.2276144923790066e-05
8.35,2.3500558013438457,0.9849557837640932,0.4265830610209765,0.01229080015714712,0.0004943090416951849,9.556140177016128e-06,0.24736945152818668,0.5,0.3,0.09849557837640932,0.1,0.007197552729842232,0.5,0.3,4.943090416951849e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04918950607961094,0.010574582218053023,0.0023500558013438456,0.0014778968936331968,9.093349237073118e-08,1.229080015714712e-05
8.36,2.35041838379946,0.984956823073444,0.42706257412675325,0.012305455226993764,0.0004949177340416233,9.568204478997247e-06,0.24737614630450924,0.5,0.3,0.0984956823073444,0.1,0.007205928670937982,0.5,0.3,4.949177340416233e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049188524234828244,0.01058648266610348,0.00235041838379946,0.0014778953802761494,9.111550277787124e-08,1.2305455226993764e-05
