Time,Y3_1,Y4_1,Y11_1,Y2_1,Y1_1,Y5_1,Y6_1,Y7_1,Y8_1,Y10_1,Y9_1,k1p_1,k1pp_1,k1_1,k2_1,kminus2_1,k3_1,k3p_1,k4_1,kminus4_1,kminus1_1,k5_1,k6_1,kminus6_1,k7_1,k8_1,k9_1,K10_1,k17_1,k18_1,k19_1,k20_1,k21_1,k22_1,k23_1,k24_1,k25_1,k25p_1,k26_1,k26p_1,k27_1,k28_1,k29_1,cell_1,_1,pRBE2Fcomplexformation_1,cycECDK2activation_1,cycECDK2deactivation_1,cycECDK2synthesis_1,E2Fsynthesis_1,E2Fdegradation_1,cycECDK2degradation_1,cycDCDK4synthesis_1,cycDCDK4degradation_1,p27synthesis_1,p27degradationviacycECDK2_1,cycECDK2p27complexformation_1,cycECDK2p27deassociation_1,cycDCDK4p16complexformation_1,E2Fautostimulation_1,cycDCDK4p27complexformation_1,cycDCDK4p27complexdeassociation_1,acycECDK2degradation_1,p27degradation_1,_20,p16degradation_1,p16synthesisinhibitedbypRB_1,pRBpdephosphorilation_1,pRBsynthesis_1,pRBdegradation_1,pRBpdephosphorylation_1
6.28,1.9316297508208429,0.017688455685774665,0.028268735889299304,0.07444577187066709,0.0011420229131286882,0.15078556827794576,0.0009844902813287177,14.700479581532,0.9917884989334399,3.5878221038581195,0.003961653697751168,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.004997655974428893,2.667163842538794e-06,8.5018777261853e-06,0.0011420229131286882,0.025117607073800022,1e-06,0.00028301529097239463,0.0014889154374133418,0.018,0.004922451406643588,1e-05,0.033576569032179954,0.033576569032179954,0.0347125974626704,0.01236261597334635,1.7688455685774666e-07,0.0007236239639444755,3.9616536977511686e-05,1.3042163341109354e-07,0.014700479581532,0.2,0.358782210385812,0.009969933558055106,0.007359531147497585,0.01,0.0015078556827794575,2.8268735889299303e-05
6.29,1.9315797670798296,0.017735617272956514,0.02831846341562634,0.07469370396703691,0.0011420466845389143,0.15094433767246224,0.0009847994762747776,14.700001434914336,0.9917771386709777,3.586211168725496,0.003968494448685267,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005004436589817726,2.677091002478702e-06,8.530369697148566e-06,0.0011420466845389143,0.025184576527598247,1e-06,0.0002837698763673042,0.0014938740793407383,0.018,0.0049239973813738885,1e-05,0.0335761758029224,0.0335761758029224,0.03471219985348423,0.012360946082700693,1.7735617272956515e-07,0.000723827685717106,3.9684944486852675e-05,1.3042706296663267e-07,0.014700001434914336,0.2,0.3586211168725496,0.009969901994934305,0.007360403776896459,0.01,0.0015094433767246225,2.831846341562634e-05
6.3,1.9315297156287345,0.01778283902427222,0.028368258253814685,0.07494225648911512,0.0011420704593031587,0.15110310031151913,0.000985108557193177,14.69952329561332,0.9917657784526563,3.584601860094448,0.0039753365522032505,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005011217868720795,2.6870421089082024e-06,8.558933728973884e-06,0.0011420704593031587,0.02525163141446655,1e-06,0.00028452542438835556,0.0014988451297823025,0.018,0.004925542785965885,1e-05,0.03357578264351717,0.03357578264351717,0.03471180224584298,0.01235927688278367,1.7782839024272222e-07,0.0007240313092584566,3.9753365522032506e-05,1.304324934012928e-07,0.01469952329561332,0.2,0.3584601860094448,0.009969870433356313,0.0073612757318825646,0.01,0.0015110310031151914,2.8368258253814686e-05
6.3100000000000005,1.9314795964611722,0.01783012093648735,0.028418120409816335,0.07519143016636393,0.0011420942374254076,0.1512618561894834,0.000985417523995675,14.699045163628613,0.9917544182791592,3.5829941763323956,0.003982180007187322,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005017999809137731,2.697017188936047e-06,8.587569909677921e-06,0.0011420942374254076,0.025318771729812038,1e-06,0.0002852819349837976,0.0015038286033272786,0.018,0.004927087619978374,1e-05,0.03357538955407209,0.03357538955407209,0.03471140463977058,0.012357608374063371,1.7830120936487352e-07,0.0007242348345121754,3.982180007187322e-05,1.3043792471603235e-07,0.014699045163628613,0.2,0.3582994176332396,0.009969838873322224,0.007362147012787827,0.01,0.0015126185618948341,2.8418120409816335e-05
6.32,1.9314294095707771,0.017877463006347686,0.02846804988956321,0.07544122572805269,0.0011421180189096487,0.15142060530072557,0.0009857263765942136,14.698567038959878,0.9917430581511707,3.5813881158083873,0.003989024812519233,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005024782409067734,2.7070162696624955e-06,8.616278327263916e-06,0.0011421180189096487,0.025385997469013714,1e-06,0.000286039408101563,0.001508824514561054,0.018,0.004928631882971068,1e-05,0.033574996534695034,0.033574996534695034,0.03471100703529098,0.012355940557006829,1.7877463006347688e-07,0.000724438261422053,3.9890248125192335e-05,1.3044335691181008e-07,0.014698567038959878,0.2,0.35813881158083877,0.009969807314833127,0.007363017619944353,0.01,0.0015142060530072556,2.846804988956321e-05
6.33,1.9313791549512045,0.01792486523057927,0.02851804669896717,0.07569164390325779,0.0011421418037598702,0.1515793476396199,0.0009860351149009183,14.698088921606772,0.9917316980693759,3.579783676893096,0.003995870967080286,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005031565666509581,2.7170393781793104e-06,8.645059069721663e-06,0.0011421418037598702,0.02545330862742256,1e-06,0.00028679784368926834,0.0015138328780651559,0.018,0.004930175574504592,1e-05,0.03357460358549385,0.03357460358549385,0.03471060943242816,0.012354273432080006,1.792486523057927e-07,0.0007246415899320224,3.995870967080286e-05,1.30448789989585e-07,0.014698088921606772,0.2,0.35797836768930963,0.009969775757890115,0.007363887553684426,0.01,0.0015157934763961988,2.8518046698967173e-05
6.34,1.9313288325961295,0.017972327605888374,0.02856811084392,0.07594268542086234,0.001142165591980062,0.15173808320054433,0.000986343738828097,14.697610811568953,0.9917203380344608,3.5781808579588192,0.004002718469751335,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005038349579461623,2.72708654156973e-06,8.673912225027487e-06,0.001142165591980062,0.02552070520036149,1e-06,0.000287557241694214,0.0015188537084172469,0.018,0.0049317186941404845,1e-05,0.03357421070657643,0.03357421070657643,0.03471021183120613,0.012352606999747804,1.7972327605888374e-07,0.0007248448199861591,4.002718469751335e-05,1.3045422395031657e-07,0.014697610811568954,0.2,0.3578180857958819,0.009969744202494276,0.007364756814340504,0.01,0.0015173808320054433,2.8568110843920002e-05
6.3500000000000005,1.931278442499248,0.018019850128961522,0.028618242330293413,0.07619435100955596,0.001142189383574215,0.15189681197788046,0.0009866522482882406,14.69713270884608,0.9917089780471123,3.576579657379476,0.004009567319412788,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0050451341459217935,2.7371577869084536e-06,8.70283788114421e-06,0.001142189383574215,0.02558818718312536,1e-06,0.00028831760206338435,0.0015238870201911192,0.018,0.004933261241441203,1e-05,0.033573817898050674,0.033573817898050674,0.034709814231648935,0.01235094126047406,1.8019850128961523e-07,0.0007250479515286813,4.0095673194127886e-05,1.3045965879496453e-07,0.01469713270884608,0.2,0.3576579657379476,0.009969712648646701,0.007365625402245223,0.01,0.0015189681197788046,2.8618242330293415e-05
6.36,1.9312279846542755,0.018067432796465457,0.028668441163939025,0.07644664139783446,0.0011422131785463207,0.15205553396601357,0.0009869606431940226,14.696654613437806,0.9916976181080182,3.574980073530606,0.004016417514944607,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0050519193638876,2.7472531412616206e-06,8.731836126021125e-06,0.0011422131785463207,0.02565575457098095,1e-06,0.0002890789247434473,0.001528932827956689,0.018,0.004934803215970113,1e-05,0.03357342516002449,0.03357342516002449,0.03470941663378064,0.012349276214721535,1.8067432796465458e-07,0.0007252509845039489,4.016417514944608e-05,1.304650945244889e-07,0.014696654613437806,0.2,0.35749800735306064,0.009969681096348477,0.007366493317731391,0.01,0.0015205553396601358,2.8668441163939026e-05
6.37,1.9311774590549484,0.018115075605047173,0.02871870735068838,0.07669955731399969,0.0011422369769003725,0.1522142491593326,0.0009872689234583002,14.696176525343784,0.9916862582178668,3.573382104789369,0.004023269055226312,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005058705231356139,2.757372631686798e-06,8.760907047593985e-06,0.0011422369769003725,0.025723407359166985,1e-06,0.0002898412096807548,0.0015339911462799937,0.018,0.004936344617291501,1e-05,0.033573032492605806,0.033573032492605806,0.03470901903762534,0.012347611862951942,1.8115075605047175e-07,0.000725453918856465,4.0232690552263115e-05,1.304705311398502e-07,0.014696176525343784,0.2,0.3573382104789369,0.009969649545600694,0.007367360561131997,0.01,0.001522142491593326,2.871870735068838e-05
6.38,1.9311268656950231,0.0181627785513339,0.028769040896352932,0.07695309948615929,0.0011422607786403646,0.1523729575522302,0.0009875770889941134,14.695698444563666,0.9916748983773477,3.571785749534541,0.004030121939136978,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005065491746324091,2.7675162852329576e-06,8.790050733784977e-06,0.0011422607786403646,0.025791145542894137,1e-06,0.0002906044568213424,0.0015390619897231858,0.018,0.004937885444970567,1e-05,0.033572639895902576,0.033572639895902576,0.034708621443207174,0.012345948205625928,1.81627785513339e-07,0.0007256567545308754,4.0301219391369776e-05,1.304759686420092e-07,0.014695698444563665,0.2,0.3571785749534541,0.00996961799640444,0.007368227132780195,0.01,0.001523729575522302,2.8769040896352933e-05
6.390000000000001,1.9310762045682766,0.0182105416319331,0.02881944180672404,0.07720726864222643,0.0011422845837702922,0.15253165913910272,0.0009878851397146851,14.695220371097102,0.991663538587151,3.5701910061465143,0.004036976165555242,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0050722789067877225,2.777684128940459e-06,8.819267272502676e-06,0.0011422845837702922,0.025858969117345,1e-06,0.0002913686661109296,0.0015441453728445287,0.018,0.0049394256985734256,1e-05,0.03357224737002275,0.03357224737002275,0.034708223850550286,0.012344285243203065,1.8210541631933103e-07,0.0007258594914719674,4.0369761655552416e-05,1.3048140703192698e-07,0.014695220371097103,0.2,0.3570191006146515,0.009969586448760797,0.0073690930330093185,0.01,0.0015253165913910272,2.881944180672404e-05
6.4,1.9310254756685057,0.01825836484343246,0.028869910087572958,0.0774620655099195,0.0011423083922941515,0.1526903539143501,0.0009881930755334212,14.694742304943741,0.9916521788479676,3.5685978730072963,0.0040438317333593,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005079066710742888,2.7878761898410295e-06,8.84855675164204e-06,0.0011423083922941515,0.02592687807767409,1e-06,0.00029213383749491936,0.0015492413101983902,0.018,0.004940965377667106,1e-05,0.03357185491507428,0.03357185491507428,0.03470782625967887,0.012342622976141868,1.825836484343246e-07,0.0007260621296246715,4.0438317333593e-05,1.3048684631056491e-07,0.01469474230494374,0.2,0.35685978730072965,0.009969554902670853,0.007369958262152872,0.01,0.001526903539143501,2.8869910087572958e-05
6.41,1.930974678989528,0.018306248182399912,0.028920445744650847,0.07771749081676203,0.0011423322042159404,0.15284904187237602,0.0009885008963639108,14.69426424610323,0.9916408191604896,3.5670063485005055,0.00405068864142691,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0050858551561850365,2.7980924949577516e-06,8.877919259084389e-06,0.0011423322042159404,0.025994872419007872,1e-06,0.0002928999709183986,0.0015543498163352407,0.018,0.004942504481819554,1e-05,0.03357146253116518,0.03357146253116518,0.034707428670617144,0.012340961404899787,1.8306248182399913e-07,0.0007262646689340605,4.05068864142691e-05,1.304922864788849e-07,0.014694264246103232,0.2,0.35670063485005055,0.009969523358135696,0.007370822820544527,0.01,0.0015284904187237603,2.8920445744650847e-05
6.42,1.930923814525181,0.01835419164538362,0.028971048783688762,0.07797354529008228,0.0011423560195396572,0.1530077230075879,0.0009888086021199263,14.693786194575216,0.9916294595254096,3.565416431011372,0.004057546888635397,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005092644241109211,2.808333071305041e-06,8.907354882697359e-06,0.0011423560195396572,0.02606295213644474,1e-06,0.00029366706632613795,0.0015594709058016458,0.018,0.004944043010599631,1e-05,0.03357107021840342,0.03357107021840342,0.034707031083389336,0.012339300529933199,1.835419164538362e-07,0.0007264671093453496,4.057546888635397e-05,1.3049772753784898e-07,0.014693786194575216,0.2,0.35654164310113723,0.009969491815156403,0.007371686708518132,0.01,0.0015300772300758788,2.8971048783688763e-05
6.43,1.930872882269323,0.01840219522891198,0.029021719210397652,0.07823022965701305,0.001142379838269302,0.15316639731439674,0.0009891161927154232,14.693308150359343,0.9916180999434212,3.563828118926735,0.0040644064738616465,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005099433963510052,2.8185979458886283e-06,8.936863710334894e-06,0.001142379838269302,0.026131117225055008,1e-06,0.0002944351236625917,0.0015646045931402611,0.018,0.004945580963577116,1e-05,0.03357067797689705,0.03357067797689705,0.034706633498019744,0.012337640351697432,1.840219522891198e-07,0.0007266694508038965,4.0644064738616465e-05,1.3050316948841968e-07,0.014693308150359343,0.2,0.3563828118926735,0.009969460273734063,0.0073725499264077005,0.01,0.0015316639731439675,2.9021719210397654e-05
6.44,1.9308218822158325,0.018450258929493615,0.02907245703046835,0.07848754464449152,0.0011424036604088758,0.15332506478721733,0.0009894236680645398,14.692830113455253,0.9916067404152188,3.5622414106350426,0.004071267395982115,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005106224321381796,2.8288871457055437e-06,8.966445829837217e-06,0.0011424036604088758,0.02619936767988093,1e-06,0.0002952041428718978,0.0015697508928898304,0.018,0.004947118340322699,1e-05,0.03357028580675408,0.03357028580675408,0.03470623591453266,0.012335980870646735,1.8450258929493617e-07,0.0007268716932552013,4.071267395982115e-05,1.305086123315598e-07,0.014692830113455253,0.2,0.3562241410635043,0.009969428733869759,0.007373412474547418,0.01,0.0015332506478721733,2.907245703046835e-05
6.45,1.930770814358608,0.018498382743617373,0.029123262249571565,0.07874549097925886,0.0011424274859623805,0.15348372542046804,0.000989731028081598,14.692352083862588,0.9915953809414976,3.5606563045263484,0.004078129653872824,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005113015312718279,2.839200697744093e-06,8.996101329030802e-06,0.0011424274859623805,0.02626770349593667,1e-06,0.00029597412389787797,0.001574909819585177,0.018,0.0049486551404079905,1e-05,0.033569893708082554,0.033569893708082554,0.03470583833295242,0.012334322087234301,1.8498382743617376e-07,0.0007270738366449064,4.078129653872824e-05,1.3051405606823252e-07,0.014692352083862588,0.2,0.35606563045263484,0.009969397195564568,0.007374274353271639,0.01,0.0015348372542046804,2.9123262249571565e-05
6.46,1.9307196786915686,0.018546566667752347,0.0291741348733579,0.07900406938786016,0.001142451314933819,0.15364237920857102,0.0009900382726811025,14.691874061580988,0.9915840215229536,3.55907279899231,0.004084993246409365,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005119806935512943,2.8495386289838495e-06,9.025830295728351e-06,0.001142451314933819,0.02633612466820833,1e-06,0.0002967450666840376,0.0015800813877572032,0.018,0.004950191363405512,1e-05,0.033569501680990536,0.033569501680990536,0.034705440753303375,0.012332664001912252,1.8546566667752348e-07,0.0007272758809187968,4.0849932464093645e-05,1.3051950069940124e-07,0.014691874061580987,0.2,0.35590727989923104,0.009969365658819574,0.00737513556291488,0.01,0.0015364237920857103,2.91741348733579e-05
6.47,1.9306684752086536,0.018594810698347845,0.029225074907457824,0.07926328059664409,0.0011424751473271962,0.15380102614595206,0.0009903454017777416,14.691396046610093,0.9915726621602837,3.5574908924261894,0.0040918581724669004,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0051265991877588344,2.859900966395626e-06,9.055632817728786e-06,0.0011424751473271962,0.026404631191653937,1e-06,0.0002975169711735655,0.0015852656119328817,0.018,0.004951727008888708,1e-05,0.033569109725586105,0.033569109725586105,0.034705043175609934,0.012331006615131649,1.8594810698347847e-07,0.0007274778260227999,4.0918581724669e-05,1.305249462260299e-07,0.014691396046610093,0.2,0.35574908924261894,0.00996933412363586,0.007375996103811834,0.01,0.0015380102614595207,2.9225074907457826e-05
6.48,1.9306172039038227,0.018643114831833417,0.02927608235748169,0.07952312533176263,0.0011424989831465171,0.1539596662270407,0.000990652415286387,14.690918038949539,0.9915613028541858,3.5559105832228486,0.004098724430920167,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005133392067448606,2.8702877369414647e-06,9.085508982817185e-06,0.0011424989831465171,0.02647322306120345,1e-06,0.0002982898373093347,0.0015904625066352526,0.018,0.0049532620764319345,1e-05,0.03356871784197735,0.03356871784197735,0.03470464559989651,0.012329349927342489,1.864311483183342e-07,0.0007276796719029857,4.098724430920167e-05,1.3053039264908258e-07,0.014690918038949539,0.2,0.3555910583222849,0.0099693025900145,0.007376855976297353,0.01,0.001539596662270407,2.927608235748169e-05
6.49,1.9305658647710562,0.01869147906461882,0.029327157229019695,0.07978360431917086,0.0011425228223957882,0.15411829944627004,0.0009909593131220927,14.69044003859896,0.9915499436053583,3.5543318697787507,0.004105592020643475,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.00514018557257452,2.880698967574611e-06,9.11545887876479e-06,0.0011425228223957882,0.026541900271758723,1e-06,0.0002990636650339011,0.0015956720863834174,0.018,0.004954796565610464,1e-05,0.03356832603027235,0.03356832603027235,0.034704248026187545,0.012327693938993701,1.8691479064618824e-07,0.0007278814185055658,4.1055920206434746e-05,1.3053583996952378e-07,0.01469044003859896,0.2,0.35543318697787507,0.009969271057956577,0.007377715180706455,0.01,0.0015411829944627004,2.9327157229019696e-05
6.5,1.9305144578043543,0.01873990339309406,0.02937829952764193,0.08004471828462682,0.0011425466650790172,0.15427692579807703,0.0009912660952000974,14.68996204555799,0.9915385844145007,3.5527547504919563,0.004112460940510708,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005146979701128454,2.891134685239504e-06,9.14548259332898e-06,0.0011425466650790172,0.02661066281819356,1e-06,0.00029983845428950497,0.0016008943656925364,0.018,0.0049563304760004865,1e-05,0.03356793429057924,0.03356793429057924,0.03470385045450753,0.012326038650533153,1.8739903393094062e-07,0.0007280830657768952,4.1124609405107074e-05,1.305412881883184e-07,0.01468996204555799,0.2,0.35527547504919565,0.009969239527463166,0.007378573717374326,0.01,0.0015427692579807703,2.9378299527641932e-05
6.51,1.9304629829977378,0.01878838781362935,0.029429509258898333,0.0803064679536911,0.0011425705112002129,0.15443554527690223,0.0009915727614358218,14.689484059826265,0.9915272252823133,3.551179223762123,0.004119331189395328,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.0051537744511018935,2.9015949168717537e-06,9.175580214253236e-06,0.0011425705112002129,0.026679510695353677,1e-06,0.0003006142050180696,0.001606129359073822,0.018,0.004957863807179109,1e-05,0.033567542623006145,0.033567542623006145,0.03470345288488097,0.012324384062407642,1.8788387813629353e-07,0.0007282846136634708,4.119331189395328e-05,1.305467373064316e-07,0.014689484059826265,0.2,0.3551179223762123,0.009969207998535347,0.0073794315866363164,0.01,0.0015443554527690224,2.9429509258898332e-05
6.5200000000000005,1.9304114403452477,0.01883693232257515,0.029480786428318702,0.08056885405172674,0.0011425943607633851,0.15459415787718994,0.0009918793117448706,14.689006081403413,0.991515866209497,3.5496052879905036,0.004126202766170376,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005160569820485945,2.9120796893981253e-06,9.20575182926712e-06,0.0011425943607633851,0.026748443898056713,1e-06,0.0003013909171612024,0.001611377081034535,0.018,0.004959396558724353,1e-05,0.03356715102766122,0.03356715102766122,0.0347030553173324,0.012322730175062909,1.8836932322575153e-07,0.0007284860621119319,4.1262027661703764e-05,1.3055218732482888e-07,0.014689006081403413,0.2,0.3549605287990504,0.009969176471174195,0.007380288788827933,0.01,0.0015459415787718994,2.9480786428318702e-05
6.53,1.9303598298409457,0.018885536916262123,0.02953213104141268,0.08083187730389885,0.0011426182137725448,0.15475276359338808,0.0009921857460430316,14.688528110289065,0.991504507196754,3.548032941579944,0.004133075669708471,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005167365807271331,2.9225890297365156e-06,9.23599752608624e-06,0.0011426182137725448,0.026817462421092213,1e-06,0.000302168590660194,0.0016166375460779769,0.018,0.004960928730215158,1e-05,0.033566759504652606,0.033566759504652606,0.03470265775188639,0.01232107698894362,1.8885536916262124e-07,0.0007286874110690599,4.133075669708471e-05,1.3055763824447608e-07,0.014688528110289065,0.2,0.3548032941579944,0.009969144945380785,0.0073811453242848555,0.01,0.0015475276359338808,2.953213104141268e-05
6.54,1.9303081514789135,0.018934201591001166,0.02958354310366977,0.08109553843517449,0.0011426420702317043,0.15491136241994835,0.0009924920642462763,14.688050146482848,0.9914931482447867,3.5464621829348824,0.004139949898881814,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005174162409448395,2.9331229647959444e-06,9.266317392412253e-06,0.0011426420702317043,0.026886566259221655,1e-06,0.0003029472254560187,0.0016219107687034898,0.018,0.004962460321231381,1e-05,0.0335663680540885,0.0335663680540885,0.03470226018856754,0.012319424504493387,1.8934201591001168e-07,0.0007288886604817791,4.139949898881814e-05,1.305630900663395e-07,0.014688050146482848,0.2,0.35464621829348825,0.009969113421156193,0.007382001193342917,0.01,0.0015491136241994835,2.9583543103669772e-05
6.55,1.9302564052532536,0.018982926343083403,0.029635022620559327,0.08135983817032238,0.0011426659301448764,0.15506995435132612,0.000992798266270759,14.687572189984389,0.991481789354299,3.5448930104613474,0.00414682545256219,0.5,0.5,0.1,0.1,1.0,1.42,0.0,1e-06,0.016,0.001,0.02,0.018,5.0,1e-05,2.0,2.0,0.035,3.5,1e-05,0.05,0.01,0.1,0.001,0.2,0.1,0.01,0.02,0.01,0.1,0.01,0.01,0.001,1.0,0.005180959625007105,2.9436815214765294e-06,9.296711515932807e-06,0.0011426659301448764,0.02695575540717843,1e-06,0.00030372682148933444,0.0016271967634064477,0.018,0.004963991331353794,1e-05,0.03356597667607706,0.03356597667607706,0.034701862627400465,0.012317772722154749,1.8982926343083404e-07,0.0007290898102971558,4.1468254525621896e-05,1.3056854279138557e-07,0.014687572189984389,0.2,0.35448930104613474,0.009969081898501495,0.007382856396338116,0.01,0.0015506995435132613,2.9635022620559326e-05
