data_set_T,data_set_C1,data_set_C2,data_set_C3,data_set_I,data_set_IK,data_set_O
547.20001,0.32442206,0.16042964,0.23939885,0.17975573,0.26744625,0.1559937
548.0,0.32451242,0.16047566,0.24011144,0.17930117,0.26677009,0.15559933
548.79999,0.32460132,0.16052096,0.24082261,0.17884851,0.2660968,0.15520659
549.59998,0.32468879,0.16056554,0.24153242,0.17839773,0.26542631,0.15481551
550.40002,0.32477486,0.16060942,0.2422408,0.17794885,0.26475859,0.15442607
551.20001,0.32485953,0.16065261,0.24294779,0.17750183,0.2640937,0.15403825
552.0,0.3249428,0.16069511,0.24365337,0.17705669,0.26343158,0.15365204
552.79999,0.32502469,0.1607369,0.24435756,0.17661339,0.2627722,0.15326746
553.59998,0.32510519,0.16077803,0.24506032,0.17617196,0.2621156,0.15288447
554.40002,0.32518438,0.16081849,0.24576169,0.17573236,0.2614617,0.15250309
555.20001,0.32526219,0.16085827,0.24646164,0.17529459,0.26081055,0.15212329
556.0,0.32533869,0.1608974,0.24716018,0.17485866,0.26016212,0.15174507
556.79999,0.32541385,0.16093586,0.2478573,0.17442453,0.25951639,0.15136842
557.59998,0.32548773,0.16097368,0.24855302,0.17399222,0.25887334,0.15099336
558.40002,0.3255603,0.16101085,0.2492473,0.17356169,0.25823295,0.15061985
559.20001,0.32563159,0.16104738,0.24994017,0.17313296,0.25759524,0.15024789
560.0,0.32570159,0.16108328,0.25063163,0.17270602,0.25696018,0.14987747
560.79999,0.32577035,0.16111855,0.25132164,0.17228085,0.25632778,0.1495086
561.59998,0.32583785,0.1611532,0.25201023,0.17185743,0.25569797,0.14914127
562.40002,0.32590413,0.16118723,0.25269741,0.17143579,0.25507078,0.14877544
563.20001,0.32596916,0.16122065,0.25338316,0.17101589,0.25444621,0.14841114
564.0,0.326033,0.16125347,0.25406745,0.17059773,0.25382423,0.14804836
564.79999,0.32609558,0.16128568,0.25475034,0.1701813,0.25320482,0.14768708
565.59998,0.326157,0.1613173,0.2554318,0.1697666,0.25258797,0.14732729
566.40002,0.32621723,0.16134834,0.2561118,0.16935362,0.25197369,0.14696899
567.20001,0.3262763,0.16137879,0.25679037,0.16894235,0.25136194,0.14661218
568.0,0.32633421,0.16140865,0.25746754,0.16853279,0.25075272,0.14625683
568.79999,0.32639095,0.16143794,0.25814322,0.16812491,0.25014603,0.14590298
569.59998,0.32644653,0.16146667,0.25881749,0.16771872,0.24954183,0.14555056
570.40002,0.32650101,0.16149482,0.25949034,0.16731422,0.24894015,0.14519961
571.20001,0.32655436,0.16152243,0.26016173,0.16691138,0.24834095,0.14485012
572.0,0.3266066,0.16154948,0.26083165,0.16651019,0.24774422,0.14450206
572.79999,0.32665774,0.16157597,0.26150018,0.16611068,0.24714994,0.14415544
573.59998,0.32670778,0.16160193,0.26216722,0.1657128,0.24655813,0.14381026
574.40002,0.32675675,0.16162735,0.26283285,0.16531658,0.24596876,0.14346649
575.20001,0.32680464,0.16165224,0.26349702,0.16492198,0.24538182,0.14312415
576.0,0.32685146,0.16167659,0.26415974,0.16452901,0.24479729,0.14278321
576.79999,0.32689723,0.16170041,0.26482102,0.16413765,0.24421516,0.14244367
577.59998,0.32694197,0.16172373,0.26548085,0.16374791,0.24363543,0.14210553
578.40002,0.32698566,0.16174653,0.26613924,0.16335978,0.2430581,0.14176878
579.20001,0.32702833,0.16176881,0.26679617,0.16297323,0.24248312,0.14143343
580.0,0.32707,0.16179059,0.26745167,0.16258827,0.24191053,0.14109944
580.79999,0.32711068,0.16181187,0.26810572,0.16220491,0.24134028,0.14076683
581.59998,0.32715032,0.16183266,0.2687583,0.16182311,0.24077237,0.14043559
582.40002,0.327189,0.16185296,0.26940945,0.16144288,0.24020679,0.14010571
583.20001,0.3272267,0.16187277,0.27005914,0.16106421,0.23964354,0.13977718
584.0,0.32726344,0.16189209,0.27070737,0.16068709,0.2390826,0.13945
584.79999,0.32729921,0.16191094,0.27135417,0.16031152,0.23852396,0.13912416
585.59998,0.32733405,0.16192931,0.27199951,0.15993749,0.2379676,0.13879965
586.40002,0.32736793,0.16194722,0.27264339,0.15956499,0.23741353,0.13847648
587.20001,0.32740086,0.16196465,0.27328584,0.15919402,0.23686172,0.13815461
588.0,0.3274329,0.16198164,0.27392682,0.15882456,0.23631217,0.13783409
588.79999,0.32746401,0.16199817,0.27456635,0.15845662,0.23576486,0.13751486
589.59998,0.3274942,0.16201423,0.27520442,0.15809019,0.23521981,0.13719694
590.40002,0.32752353,0.16202986,0.27584106,0.15772524,0.23467697,0.13688032
591.20001,0.32755193,0.16204505,0.27647623,0.15736181,0.23413636,0.13656498
592.0,0.3275795,0.16205978,0.27710995,0.15699984,0.23359795,0.13625096
592.79999,0.32760614,0.16207409,0.27774221,0.15663935,0.23306173,0.1359382
593.59998,0.32763195,0.16208796,0.27837303,0.15628034,0.23252772,0.13562672
594.40002,0.32765689,0.16210142,0.2790024,0.15592279,0.23199587,0.13531651
595.20001,0.32768101,0.16211444,0.2796303,0.15556669,0.23146619,0.13500756
596.0,0.32770425,0.16212705,0.28025678,0.15521204,0.23093867,0.13469988
596.79999,0.32772666,0.16213924,0.28088179,0.15485886,0.2304133,0.13439344
597.59998,0.32774827,0.16215102,0.28150535,0.1545071,0.22989008,0.13408826
598.40002,0.32776907,0.16216239,0.28212744,0.15415677,0.22936898,0.13378432
599.20001,0.32778904,0.16217338,0.2827481,0.15380786,0.22885001,0.13348161
600.0,0.32780823,0.16218394,0.28336731,0.15346038,0.22833313,0.13318014
600.79999,0.32782659,0.16219412,0.28398508,0.15311432,0.22781837,0.1328799
601.59998,0.3278442,0.16220391,0.28460139,0.15276965,0.2273057,0.13258086
602.40002,0.32786101,0.16221331,0.28521624,0.15242639,0.22679509,0.13228305
603.20001,0.32787707,0.16222231,0.28582963,0.15208451,0.22628658,0.13198644
604.0,0.32789236,0.16223095,0.28644159,0.15174404,0.22578011,0.13169104
604.79999,0.32790691,0.16223921,0.28705212,0.15140493,0.22527573,0.13139684
605.59998,0.32792068,0.16224709,0.28766119,0.15106721,0.22477336,0.13110383
606.40002,0.32793373,0.1622546,0.2882688,0.15073086,0.22427304,0.130812
607.20001,0.32794604,0.16226175,0.28887498,0.15039587,0.22377475,0.13052137
608.0,0.32795763,0.16226853,0.2894797,0.15006223,0.22327848,0.1302319
608.79999,0.32796851,0.16227496,0.29008299,0.14972994,0.22278421,0.12994361
609.59998,0.32797867,0.16228102,0.29068482,0.149399,0.22229195,0.12965649
610.40002,0.32798812,0.16228674,0.29128522,0.1490694,0.22180167,0.12937053
611.20001,0.32799685,0.16229212,0.29188418,0.14874113,0.22131337,0.12908572
612.0,0.32800493,0.16229714,0.29248169,0.14841419,0.22082706,0.12880206
612.79999,0.32801232,0.16230182,0.29307774,0.14808856,0.22034271,0.12851955
613.59998,0.32801899,0.16230617,0.29367238,0.14776427,0.21986032,0.12823819
614.40002,0.32802504,0.16231018,0.29426557,0.14744127,0.21937986,0.12795796
615.20001,0.32803041,0.16231386,0.29485732,0.14711957,0.21890135,0.12767886
616.0,0.32803512,0.16231722,0.29544762,0.14679918,0.21842477,0.12740088
616.79999,0.32803917,0.16232024,0.29603651,0.14648007,0.21795011,0.12712401
617.59998,0.3280426,0.16232294,0.29662395,0.14616226,0.21747735,0.12684828
618.40002,0.32804537,0.16232532,0.29720995,0.14584571,0.21700652,0.12657365
619.20001,0.32804751,0.16232739,0.29779452,0.14553045,0.21653756,0.12630013
620.0,0.32804903,0.16232915,0.29837766,0.14521645,0.2160705,0.1260277
620.79999,0.32804993,0.1623306,0.29895937,0.14490372,0.21560533,0.12575638
621.59998,0.32805023,0.16233175,0.29953963,0.14459226,0.21514203,0.12548615
622.40002,0.3280499,0.16233258,0.30011848,0.14428203,0.21468057,0.12521699
623.20001,0.328049,0.16233312,0.3006959,0.14397305,0.21422099,0.12494893
624.0,0.32804748,0.16233337,0.30127189,0.14366533,0.21376324,0.12468194
624.79999,0.3280454,0.16233331,0.30184644,0.14335883,0.21330734,0.12441602
625.59998,0.32804272,0.16233297,0.30241957,0.14305356,0.21285325,0.12415117
626.40002,0.32803947,0.16233234,0.3029913,0.14274952,0.212401,0.12388738
627.20001,0.32803562,0.16233143,0.30356157,0.1424467,0.21195056,0.12362465
628.0,0.32803124,0.16233024,0.30413043,0.1421451,0.21150193,0.12336298
628.79999,0.32802629,0.16232876,0.3046979,0.14184469,0.21105509,0.12310235
629.59998,0.32802081,0.16232701,0.30526391,0.1415455,0.21061003,0.12284277
630.40002,0.32801476,0.16232498,0.30582851,0.14124751,0.21016677,0.12258422
631.20001,0.32800817,0.16232269,0.30639172,0.14095069,0.20972528,0.12232672
632.0,0.32800105,0.16232012,0.30695349,0.14065509,0.20928556,0.12207024
632.79999,0.32799342,0.16231729,0.30751386,0.14036065,0.2088476,0.12181479
633.59998,0.32798526,0.16231421,0.30807281,0.1400674,0.20841138,0.12156036
634.40002,0.32797655,0.16231085,0.30863035,0.13977531,0.20797691,0.12130694
635.20001,0.32796735,0.16230725,0.30918646,0.13948439,0.20754418,0.12105454
636.0,0.32795763,0.16230339,0.30974117,0.13919464,0.20711316,0.12080315
636.79999,0.32794744,0.16229929,0.31029448,0.13890605,0.20668389,0.12055276
637.59998,0.32793671,0.16229492,0.31084639,0.13861859,0.20625632,0.12030336
638.40002,0.32792553,0.16229032,0.3113969,0.13833229,0.20583044,0.12005497
639.20001,0.32791382,0.16228548,0.311946,0.13804714,0.20540628,0.11980756
640.0,0.32790166,0.16228038,0.31249368,0.13776311,0.2049838,0.11956114
640.79999,0.32788903,0.16227505,0.31303999,0.13748023,0.20456299,0.11931571
641.59998,0.32787591,0.16226949,0.31358489,0.13719846,0.20414388,0.11907125
642.40002,0.32786232,0.16226369,0.3141284,0.13691781,0.20372643,0.11882776
643.20001,0.32784829,0.16225767,0.3146705,0.1366383,0.20331064,0.11858524
644.0,0.3278338,0.16225141,0.31521121,0.13635989,0.20289651,0.11834369
644.79999,0.32781884,0.16224493,0.31575054,0.13608257,0.20248401,0.11810309
645.59998,0.32780346,0.16223823,0.31628847,0.13580638,0.20207317,0.11786346
646.40002,0.32778764,0.1622313,0.31682503,0.13553128,0.20166396,0.11762477
647.20001,0.32777137,0.16222416,0.31736016,0.13525726,0.20125636,0.11738704
648.0,0.32775468,0.1622168,0.31789395,0.13498433,0.2008504,0.11715025
648.79999,0.32773754,0.16220923,0.31842634,0.1347125,0.20044602,0.1169144
649.59998,0.32772002,0.16220145,0.31895733,0.13444173,0.20004328,0.11667948
650.40002,0.32770205,0.16219345,0.31948698,0.13417205,0.19964212,0.1164455
651.20001,0.32768366,0.16218525,0.32001522,0.13390343,0.19924255,0.11621244
652.0,0.32766488,0.16217685,0.3205421,0.13363588,0.19884457,0.1159803
652.79999,0.32764569,0.16216823,0.32106757,0.13336939,0.19844815,0.11574909
653.59998,0.32762611,0.16215943,0.32159171,0.13310394,0.19805332,0.11551879
654.40002,0.32760614,0.16215043,0.32211447,0.13283956,0.19766004,0.11528941
655.20001,0.32758579,0.16214123,0.32263583,0.13257621,0.19726832,0.11506093
656.0,0.32756504,0.16213185,0.32315585,0.13231391,0.19687815,0.11483335
656.79999,0.32754391,0.16212226,0.3236745,0.13205265,0.19648953,0.11460669
657.59998,0.3275224,0.16211249,0.32419178,0.13179243,0.19610244,0.1143809
658.40002,0.32750052,0.16210254,0.32470772,0.13153322,0.19571689,0.11415602
659.20001,0.32747829,0.16209239,0.32522225,0.13127504,0.19533284,0.11393202
660.0,0.32745567,0.16208206,0.32573548,0.13101789,0.19495033,0.11370891
660.79999,0.32743269,0.16207156,0.3262473,0.13076174,0.19456932,0.11348668
661.59998,0.32740939,0.16206087,0.32675782,0.13050662,0.1941898,0.11326532
662.40002,0.32738572,0.16205001,0.32726696,0.1302525,0.19381179,0.11304484
663.20001,0.3273617,0.16203898,0.32777473,0.12999937,0.19343528,0.11282522
664.0,0.32733732,0.16202778,0.32828116,0.12974724,0.19306023,0.11260648
664.79999,0.32731262,0.16201641,0.32878625,0.12949611,0.19268668,0.1123886
665.59998,0.32728758,0.16200486,0.32929,0.12924597,0.19231459,0.11217157
666.40002,0.32726222,0.16199315,0.32979241,0.1289968,0.19194397,0.11195539
667.20001,0.32723653,0.16198127,0.33029348,0.12874863,0.19157481,0.11174007
668.0,0.32721055,0.16196924,0.3307932,0.12850143,0.1912071,0.1115256
668.79999,0.3271842,0.16195704,0.33129159,0.1282552,0.19084084,0.11131196
669.59998,0.32715756,0.16194469,0.33178863,0.12800995,0.19047602,0.11109917
670.40002,0.32713059,0.16193219,0.33228436,0.12776564,0.19011262,0.11088721
671.20001,0.32710335,0.16191952,0.33277875,0.1275223,0.18975066,0.11067609
672.0,0.32707578,0.16190669,0.3332718,0.12727994,0.18939012,0.1104658
672.79999,0.32704791,0.16189373,0.33376354,0.12703849,0.18903099,0.11025633
673.59998,0.32701975,0.16188061,0.33425394,0.12679802,0.18867327,0.11004768
674.40002,0.32699129,0.16186735,0.33474302,0.12655848,0.18831696,0.10983986
675.20001,0.32696253,0.16185394,0.3352308,0.12631989,0.18796204,0.10963285
676.0,0.3269335,0.16184038,0.33571723,0.12608223,0.18760853,0.10942665
676.79999,0.32690421,0.16182669,0.33620235,0.12584549,0.18725638,0.10922126
677.59998,0.32687461,0.16181286,0.33668616,0.12560968,0.18690562,0.10901666
678.40002,0.32684475,0.16179888,0.33716869,0.12537481,0.18655623,0.10881288
679.20001,0.32681462,0.16178477,0.33764988,0.12514085,0.18620822,0.10860989
680.0,0.32678422,0.16177052,0.33812976,0.1249078,0.18586156,0.1084077
680.79999,0.32675356,0.16175614,0.33860832,0.12467566,0.18551627,0.10820629
681.59998,0.32672265,0.16174163,0.33908561,0.12444444,0.18517232,0.10800568
682.40002,0.32669145,0.161727,0.33956158,0.12421412,0.18482971,0.10780585
683.20001,0.32666004,0.16171223,0.34003624,0.12398469,0.18448845,0.1076068
684.0,0.32662833,0.16169734,0.34050962,0.12375617,0.18414851,0.10740852
684.79999,0.32659641,0.16168232,0.34098172,0.12352854,0.18380991,0.10721102
685.59998,0.32656422,0.16166718,0.34145251,0.1233018,0.18347262,0.1070143
686.40002,0.3265318,0.16165191,0.34192201,0.12307593,0.18313666,0.10681834
687.20001,0.32649916,0.16163653,0.34239021,0.12285095,0.18280201,0.10662314
688.0,0.32646626,0.16162103,0.34285712,0.12262686,0.18246865,0.10642871
688.79999,0.32643315,0.16160542,0.34332278,0.12240363,0.1821366,0.10623503
689.59998,0.3263998,0.16158968,0.34378713,0.12218127,0.18180585,0.10604211
690.40002,0.32636622,0.16157383,0.3442502,0.12195978,0.18147637,0.10584994
691.20001,0.32633242,0.16155787,0.34471202,0.12173916,0.18114819,0.10565852
692.0,0.32629842,0.1615418,0.34517255,0.12151939,0.18082128,0.10546785
692.79999,0.3262642,0.16152562,0.34563181,0.12130047,0.18049565,0.10527791
693.59998,0.32622975,0.16150934,0.34608978,0.12108242,0.18017128,0.10508872
694.40002,0.32619509,0.16149294,0.3465465,0.1208652,0.17984816,0.10490026
695.20001,0.32616022,0.16147645,0.34700194,0.12064883,0.17952633,0.10471253
696.0,0.32612517,0.16145985,0.34745613,0.12043331,0.17920572,0.10452554
696.79999,0.32608992,0.16144314,0.34790906,0.12021862,0.17888637,0.10433926
697.59998,0.32605445,0.16142634,0.34836072,0.12000476,0.17856826,0.10415372
698.40002,0.32601878,0.16140944,0.34881115,0.11979174,0.17825139,0.1039689
699.20001,0.32598293,0.16139244,0.3492603,0.11957954,0.17793573,0.10378478
700.0,0.3259469,0.16137534,0.3497082,0.11936817,0.1776213,0.1036014
700.79999,0.32591066,0.16135815,0.35015485,0.1191576,0.17730811,0.10341871
701.59998,0.32587427,0.16134086,0.35060027,0.11894787,0.17699611,0.10323673
702.40002,0.32583767,0.16132349,0.35104442,0.11873894,0.17668533,0.10305547
703.20001,0.3258009,0.16130602,0.35148734,0.11853083,0.17637576,0.1028749
704.0,0.32576394,0.16128847,0.35192904,0.11832352,0.17606738,0.10269503
704.79999,0.32572684,0.16127083,0.35236946,0.11811701,0.17576021,0.10251587
705.59998,0.32568952,0.16125309,0.35280868,0.11791131,0.17545421,0.10233739
706.40002,0.32565206,0.16123527,0.35324666,0.1177064,0.17514941,0.1021596
707.20001,0.32561445,0.16121738,0.35368338,0.11750228,0.17484578,0.1019825
708.0,0.32557666,0.16119939,0.35411891,0.11729895,0.17454332,0.1018061
708.79999,0.32553872,0.16118132,0.35455319,0.11709641,0.17424203,0.10163037
709.59998,0.32550061,0.16116318,0.35498625,0.11689465,0.17394193,0.10145532
710.40002,0.32546234,0.16114496,0.35541812,0.11669367,0.17364296,0.10128094
711.20001,0.32542393,0.16112664,0.35584873,0.11649346,0.17334515,0.10110724
712.0,0.32538536,0.16110827,0.35627812,0.11629403,0.1730485,0.10093421
712.79999,0.32534665,0.16108981,0.35670632,0.11609538,0.17275299,0.10076185
713.59998,0.32530779,0.16107129,0.3571333,0.11589748,0.17245862,0.10059015
714.40002,0.32526878,0.16105267,0.35755908,0.11570035,0.17216538,0.10041911
715.20001,0.32522964,0.161034,0.35798365,0.11550398,0.17187329,0.10024873
716.0,0.32519037,0.16101526,0.35840702,0.11530837,0.17158231,0.10007901
716.79999,0.32515094,0.16099644,0.35882917,0.11511351,0.17129245,0.099909954
717.59998,0.32511139,0.16097756,0.35925013,0.1149194,0.17100371,0.099741541
718.40002,0.32507169,0.1609586,0.35966989,0.11472604,0.17071608,0.099573776
719.20001,0.32503188,0.16093959,0.36008847,0.11453343,0.17042956,0.099406652
720.0,0.32499194,0.1609205,0.36050582,0.11434156,0.17014414,0.099240184
720.79999,0.32495186,0.16090135,0.36092201,0.11415042,0.16985983,0.099074349
721.59998,0.32491168,0.16088215,0.36133701,0.11396002,0.1695766,0.098909147
722.40002,0.32487136,0.16086288,0.36175081,0.11377035,0.16929448,0.098744586
723.20001,0.32483095,0.16084354,0.36216345,0.11358141,0.16901343,0.098580658
724.0,0.32479039,0.16082415,0.36257491,0.1133932,0.16873345,0.098417364
724.79999,0.32474974,0.1608047,0.36298516,0.11320571,0.16845456,0.098254688
725.59998,0.32470897,0.16078518,0.36339426,0.11301894,0.16817673,0.098092645
726.40002,0.32466808,0.16076562,0.36380219,0.11283289,0.16789998,0.097931221
727.20001,0.3246271,0.16074601,0.36420894,0.11264755,0.16762428,0.097770415
728.0,0.324586,0.16072632,0.36461452,0.11246292,0.16734964,0.097610228
728.79999,0.32454479,0.16070659,0.36501893,0.11227901,0.16707607,0.097450651
729.59998,0.32450348,0.16068682,0.36542219,0.1120958,0.16680352,0.097291693
730.40002,0.32446209,0.16066699,0.36582431,0.11191328,0.16653204,0.097133338
731.20001,0.3244206,0.16064711,0.36622524,0.11173147,0.16626158,0.096975595
732.0,0.324379,0.16062717,0.36662501,0.11155035,0.16599219,0.096818455
732.79999,0.3243373,0.16060719,0.36702365,0.11136994,0.1657238,0.096661918
733.59998,0.32429552,0.16058716,0.36742112,0.11119021,0.16545644,0.096505977
734.40002,0.32425365,0.16056709,0.36781746,0.11101116,0.16519012,0.09635064
735.20001,0.32421172,0.16054697,0.36821264,0.11083281,0.16492482,0.096195891
736.0,0.32416967,0.1605268,0.36860669,0.11065514,0.16466051,0.096041732
736.79999,0.32412753,0.16050659,0.36899957,0.11047814,0.16439722,0.095888168
737.59998,0.32408533,0.16048634,0.36939132,0.11030182,0.16413495,0.095735192
738.40002,0.32404304,0.16046605,0.36978197,0.11012617,0.16387367,0.095582798
739.20001,0.32400066,0.16044571,0.37017146,0.10995121,0.16361341,0.095430985
740.0,0.32395819,0.16042534,0.37055981,0.1097769,0.16335411,0.095279753
740.79999,0.32391569,0.16040492,0.37094703,0.10960326,0.16309583,0.095129102
741.59998,0.32387307,0.16038446,0.37133315,0.10943029,0.16283852,0.094979018
742.40002,0.32383043,0.16036397,0.37171814,0.10925797,0.1625822,0.094829515
743.20001,0.32378766,0.16034345,0.37210199,0.10908631,0.16232686,0.094680578
744.0,0.32374486,0.16032289,0.37248474,0.10891531,0.16207248,0.094532214
744.79999,0.32370198,0.16030228,0.37286636,0.10874496,0.16181909,0.094384409
745.59998,0.32365906,0.16028166,0.37324688,0.10857526,0.16156664,0.094237171
746.40002,0.32361606,0.16026099,0.37362626,0.10840621,0.16131517,0.094090492
747.20001,0.32357299,0.16024029,0.37400457,0.1082378,0.16106465,0.093944378
748.0,0.32352984,0.16021957,0.37438175,0.10807002,0.16081509,0.093798816
748.79999,0.32348666,0.16019879,0.37475783,0.1079029,0.16056648,0.093653806
749.59998,0.32344341,0.16017801,0.3751328,0.1077364,0.16031882,0.093509354
750.40002,0.32340014,0.16015719,0.3755067,0.10757054,0.1600721,0.093365446
751.20001,0.32335678,0.16013634,0.3758795,0.10740531,0.15982631,0.093222089
752.0,0.32331339,0.16011547,0.37625119,0.10724071,0.15958147,0.093079276
752.79999,0.32326993,0.16009456,0.37662178,0.10707674,0.15933755,0.092937
753.59998,0.32322642,0.16007362,0.3769913,0.10691339,0.15909456,0.092795275
754.40002,0.32318288,0.16005267,0.37735972,0.10675066,0.15885249,0.092654087
755.20001,0.32313928,0.16003169,0.37772706,0.10658854,0.15861134,0.092513427
756.0,0.32309565,0.16001068,0.37809333,0.10642705,0.15837112,0.092373312
756.79999,0.32305196,0.15998966,0.3784585,0.10626616,0.15813179,0.092233725
757.59998,0.32300824,0.1599686,0.37882262,0.10610589,0.15789339,0.09209466
758.40002,0.32296446,0.15994753,0.37918565,0.10594623,0.15765588,0.091956131
759.20001,0.32292065,0.15992644,0.3795476,0.10578717,0.15741928,0.091818132
760.0,0.32287681,0.15990533,0.3799085,0.10562871,0.15718357,0.091680646
760.79999,0.32283294,0.1598842,0.38026834,0.10547086,0.15694875,0.091543689
761.59998,0.32278901,0.15986304,0.3806271,0.10531361,0.15671483,0.091407247
762.40002,0.32274508,0.15984187,0.38098478,0.10515694,0.15648179,0.091271318
763.20001,0.3227011,0.15982068,0.38134143,0.10500088,0.15624964,0.091135912
764.0,0.32265708,0.15979947,0.38169703,0.1048454,0.15601836,0.091001019
764.79999,0.32261306,0.15977825,0.38205156,0.10469051,0.15578796,0.090866633
765.59998,0.32256898,0.15975702,0.38240504,0.10453621,0.15555844,0.090732753
766.40002,0.32252491,0.15973577,0.38275746,0.1043825,0.15532978,0.09059938
767.20001,0.32248077,0.15971451,0.38310885,0.10422936,0.15510198,0.090466522
768.0,0.32243663,0.15969323,0.38345918,0.1040768,0.15487505,0.090334155
768.79999,0.32239246,0.15967193,0.38380849,0.10392483,0.15464897,0.090202294
769.59998,0.3223483,0.15965062,0.38415673,0.10377342,0.15442376,0.090070926
770.40002,0.32230407,0.1596293,0.38450396,0.10362259,0.15419939,0.089940064
771.20001,0.32225984,0.15960798,0.38485014,0.10347233,0.15397587,0.089809686
772.0,0.32221562,0.15958664,0.38519531,0.10332263,0.15375319,0.089679807
772.79999,0.32217136,0.15956528,0.38553944,0.1031735,0.15353136,0.089550421
773.59998,0.32212707,0.15954393,0.38588256,0.10302494,0.15331036,0.089421518
774.40002,0.32208279,0.15952256,0.38622463,0.10287693,0.15309019,0.0892931
775.20001,0.32203847,0.15950118,0.38656569,0.10272948,0.15287086,0.089165166
776.0,0.32199416,0.1594798,0.38690573,0.1025826,0.15265235,0.089037724
776.79999,0.32194984,0.15945841,0.38724473,0.10243626,0.15243468,0.088910751
777.59998,0.32190552,0.15943702,0.38758275,0.10229047,0.15221781,0.088784263
778.40002,0.32186118,0.1594156,0.38791972,0.10214523,0.15200177,0.088658251
779.20001,0.32181683,0.1593942,0.38825572,0.10200055,0.15178654,0.088532716
780.0,0.32177246,0.15937279,0.38859069,0.1018564,0.15157212,0.088407651
780.79999,0.32172811,0.15935138,0.38892466,0.1017128,0.1513585,0.088283055
781.59998,0.32168373,0.15932995,0.38925764,0.10156974,0.1511457,0.088158935
782.40002,0.32163936,0.15930852,0.38958961,0.10142722,0.1509337,0.088035278
783.20001,0.32159501,0.1592871,0.38992059,0.10128523,0.15072249,0.087912083
784.0,0.32155064,0.15926567,0.39025056,0.10114378,0.15051207,0.087789357
784.79999,0.32150626,0.15924424,0.39057955,0.10100286,0.15030244,0.087667085
785.59998,0.32146189,0.15922281,0.39090756,0.10086248,0.15009362,0.087545283
786.40002,0.32141751,0.15920138,0.39123455,0.10072262,0.14988557,0.087423936
787.20001,0.32137316,0.15917994,0.39156058,0.10058328,0.14967829,0.087303042
788.0,0.32132879,0.15915851,0.39188561,0.10044447,0.1494718,0.087182596
788.79999,0.32128444,0.15913709,0.39220968,0.10030618,0.14926609,0.087062612
789.59998,0.3212401,0.15911566,0.39253277,0.10016841,0.14906116,0.086943075
790.40002,0.32119575,0.15909423,0.39285487,0.10003115,0.14885698,0.086823992
791.20001,0.32115144,0.1590728,0.39317602,0.099894412,0.14865358,0.086705349
792.0,0.32110709,0.15905137,0.39349619,0.099758185,0.14845094,0.086587153
792.79999,0.32106277,0.15902996,0.39381537,0.099622473,0.14824906,0.086469404
793.59998,0.32101849,0.15900855,0.3941336,0.099487267,0.14804792,0.086352095
794.40002,0.3209742,0.15898713,0.39445087,0.099352568,0.14784756,0.086235225
795.20001,0.32092991,0.15896572,0.39476719,0.099218376,0.14764795,0.086118795
796.0,0.32088566,0.15894432,0.39508253,0.099084683,0.14744908,0.086002797
796.79999,0.3208414,0.15892293,0.39539695,0.098951496,0.14725095,0.085887238
797.59998,0.32079718,0.15890154,0.39571038,0.098818809,0.14705357,0.085772105
798.40002,0.32075295,0.15888016,0.39602286,0.098686613,0.14685692,0.08565741
799.20001,0.32070875,0.15885878,0.39633441,0.098554909,0.14666101,0.085543141
800.0,0.32066455,0.15883741,0.39664501,0.098423705,0.14646584,0.085429303
