data_set_T,data_set_CA,data_set_HH,data_set_HNAP,data_set_MLVA,data_set_NHVK,data_set_NK,data_set_V
350.39999,0.00023875858,0.18589833,0.31384674,0.039949115,0.044970531,0.049213029,-52.647667
351.0,0.00023878006,0.18588923,0.31399068,0.039951868,0.044943564,0.049214844,-52.64732
351.60001,0.00023880151,0.18588014,0.31413442,0.039954618,0.044916615,0.049216654,-52.646976
352.20001,0.00023882295,0.18587106,0.31427798,0.039957367,0.044889681,0.049218465,-52.646629
352.79999,0.00023884437,0.18586199,0.31442136,0.039960109,0.044862762,0.049220271,-52.646286
353.39999,0.00023886576,0.18585293,0.31456453,0.039962851,0.044835858,0.049222078,-52.645943
354.0,0.00023888714,0.18584387,0.31470749,0.039965589,0.044808973,0.049223881,-52.645596
354.60001,0.00023890848,0.18583484,0.31485027,0.039968327,0.044782102,0.049225684,-52.645252
355.20001,0.00023892982,0.18582581,0.31499287,0.039971057,0.04475525,0.049227484,-52.644909
355.79999,0.00023895112,0.18581678,0.31513527,0.039973788,0.044728409,0.049229283,-52.644566
356.39999,0.00023897241,0.18580778,0.31527749,0.039976515,0.044701587,0.049231078,-52.644222
357.0,0.00023899369,0.18579878,0.3154195,0.039979238,0.044674784,0.049232874,-52.643883
357.60001,0.00023901492,0.18578978,0.31556132,0.039981961,0.044647995,0.049234666,-52.643539
358.20001,0.00023903615,0.18578081,0.31570294,0.039984677,0.044621222,0.049236458,-52.6432
358.79999,0.00023905735,0.18577184,0.31584439,0.039987393,0.044594463,0.049238246,-52.642857
359.39999,0.00023907852,0.18576288,0.31598565,0.039990105,0.044567723,0.049240034,-52.642517
360.0,0.0002390997,0.18575394,0.3161267,0.039992817,0.044540998,0.049241818,-52.642178
360.60001,0.00023912083,0.185745,0.31626758,0.039995521,0.044514287,0.049243599,-52.641834
361.20001,0.00023914194,0.18573608,0.31640825,0.039998226,0.044487592,0.04924538,-52.641495
361.79999,0.00023916304,0.18572716,0.31654873,0.040000927,0.044460915,0.049247161,-52.641155
362.39999,0.00023918411,0.18571825,0.31668904,0.040003628,0.044434253,0.049248938,-52.64082
363.0,0.00023920517,0.18570936,0.31682914,0.040006321,0.04440761,0.049250711,-52.64048
363.60001,0.00023922621,0.18570048,0.31696907,0.040009014,0.044380981,0.049252484,-52.640141
364.20001,0.00023924721,0.1856916,0.31710881,0.040011704,0.044354368,0.049254257,-52.639805
364.79999,0.00023926821,0.18568273,0.31724834,0.04001439,0.044327769,0.049256023,-52.639465
365.39999,0.00023928918,0.18567388,0.3173877,0.040017076,0.044301189,0.049257793,-52.63913
366.0,0.00023931012,0.18566504,0.31752688,0.040019758,0.044274624,0.049259558,-52.638794
366.60001,0.00023933104,0.1856562,0.31766585,0.040022437,0.044248074,0.04926132,-52.638458
367.20001,0.00023935195,0.18564738,0.31780466,0.040025111,0.044221539,0.049263082,-52.638123
367.79999,0.00023937284,0.18563856,0.31794325,0.040027782,0.044195022,0.049264841,-52.637787
368.39999,0.0002393937,0.18562976,0.31808168,0.040030453,0.044168521,0.049266599,-52.637451
369.0,0.00023941454,0.18562096,0.3182199,0.040033121,0.044142034,0.049268354,-52.637115
369.60001,0.00023943537,0.18561219,0.31835794,0.040035784,0.044115566,0.049270108,-52.636784
370.20001,0.00023945617,0.18560341,0.31849581,0.040038448,0.044089109,0.049271863,-52.636448
370.79999,0.00023947695,0.18559465,0.3186335,0.040041104,0.04406267,0.04927361,-52.636116
371.39999,0.00023949771,0.1855859,0.31877097,0.04004376,0.044036251,0.049275361,-52.63578
372.0,0.00023951844,0.18557715,0.31890827,0.040046416,0.044009842,0.049277104,-52.635448
372.60001,0.00023953916,0.18556842,0.31904539,0.040049065,0.043983452,0.049278852,-52.635117
373.20001,0.00023955986,0.1855597,0.31918234,0.040051714,0.043957077,0.049280591,-52.634785
373.79999,0.00023958053,0.18555099,0.31931907,0.040054359,0.043930717,0.049282331,-52.634453
374.39999,0.00023960118,0.1855423,0.31945562,0.040057,0.043904375,0.049284071,-52.634121
375.0,0.00023962182,0.1855336,0.319592,0.040059637,0.043878049,0.049285807,-52.633789
375.60001,0.00023964244,0.18552493,0.3197282,0.040062275,0.043851737,0.049287543,-52.633461
376.20001,0.00023966303,0.18551625,0.31986421,0.040064909,0.04382544,0.049289275,-52.633129
376.79999,0.00023968359,0.1855076,0.32000002,0.040067539,0.043799162,0.049291007,-52.632801
377.39999,0.00023970414,0.18549894,0.32013568,0.040070165,0.043772895,0.049292736,-52.632469
378.0,0.00023972467,0.1854903,0.32027113,0.040072791,0.043746646,0.049294464,-52.632141
378.60001,0.00023974518,0.18548167,0.32040641,0.040075414,0.043720413,0.049296189,-52.631813
379.20001,0.00023976566,0.18547305,0.3205415,0.040078033,0.043694198,0.04929791,-52.631485
379.79999,0.00023978614,0.18546444,0.32067642,0.040080648,0.043667994,0.049299635,-52.631157
380.39999,0.00023980658,0.18545584,0.32081115,0.040083263,0.043641809,0.049301352,-52.630829
381.0,0.000239827,0.18544725,0.32094571,0.040085874,0.043615639,0.04930307,-52.630501
381.60001,0.0002398474,0.18543866,0.32108006,0.040088482,0.043589488,0.049304787,-52.630177
382.20001,0.00023986779,0.18543009,0.32121426,0.04009109,0.043563347,0.049306501,-52.629848
382.79999,0.00023988815,0.18542154,0.32134825,0.04009369,0.043537226,0.049308214,-52.629524
383.39999,0.00023990849,0.18541299,0.32148206,0.04009629,0.043511119,0.049309924,-52.629196
384.0,0.00023992882,0.18540445,0.3216157,0.040098887,0.043485027,0.04931163,-52.628872
384.60001,0.00023994912,0.18539591,0.32174918,0.040101483,0.04345895,0.049313337,-52.628548
385.20001,0.00023996939,0.18538739,0.32188246,0.040104073,0.043432891,0.049315043,-52.628223
385.79999,0.00023998966,0.18537888,0.32201555,0.040106662,0.043406844,0.049316745,-52.627899
386.39999,0.00024000989,0.18537039,0.32214847,0.040109251,0.043380816,0.049318444,-52.627575
387.0,0.00024003012,0.18536189,0.32228121,0.040111832,0.043354802,0.049320146,-52.627251
387.60001,0.00024005031,0.18535341,0.32241377,0.040114414,0.043328807,0.049321841,-52.626926
388.20001,0.00024007048,0.18534493,0.32254615,0.040116992,0.043302823,0.049323536,-52.626606
388.79999,0.00024009064,0.18533649,0.32267836,0.040119566,0.043276858,0.049325231,-52.626282
389.39999,0.00024011078,0.18532804,0.32281038,0.04012214,0.043250907,0.049326923,-52.625961
390.0,0.00024013089,0.18531959,0.32294223,0.040124707,0.043224972,0.04932861,-52.625637
390.60001,0.00024015098,0.18531115,0.32307389,0.040127274,0.043199051,0.049330298,-52.625317
391.20001,0.00024017105,0.18530273,0.32320538,0.04012984,0.043173146,0.049331985,-52.624996
391.79999,0.0002401911,0.18529433,0.32333669,0.0401324,0.043147258,0.049333669,-52.624676
392.39999,0.00024021114,0.18528593,0.32346785,0.040134959,0.043121383,0.049335353,-52.624355
393.0,0.00024023115,0.18527754,0.3235988,0.040137514,0.043095525,0.049337033,-52.624035
393.60001,0.00024025115,0.18526915,0.32372957,0.04014007,0.043069683,0.04933871,-52.623714
394.20001,0.00024027111,0.18526077,0.3238602,0.040142618,0.043043856,0.049340386,-52.623398
394.79999,0.00024029106,0.18525241,0.32399061,0.040145166,0.043018047,0.049342062,-52.623077
395.39999,0.000240311,0.18524407,0.32412085,0.040147711,0.042992249,0.049343735,-52.622761
396.0,0.0002403309,0.18523572,0.32425094,0.040150255,0.04296647,0.049345408,-52.62244
396.60001,0.0002403508,0.18522738,0.32438084,0.040152792,0.042940706,0.049347077,-52.622124
397.20001,0.00024037066,0.18521906,0.32451057,0.040155329,0.042914957,0.049348742,-52.621807
397.79999,0.00024039051,0.18521075,0.32464013,0.040157862,0.042889223,0.049350407,-52.62149
398.39999,0.00024041034,0.18520245,0.3247695,0.040160395,0.042863503,0.049352072,-52.621174
399.0,0.00024043015,0.18519415,0.32489869,0.040162925,0.042837799,0.049353734,-52.620857
399.60001,0.00024044994,0.18518586,0.3250277,0.04016545,0.042812113,0.049355395,-52.620541
400.20001,0.0002404697,0.18517759,0.32515657,0.040167972,0.042786442,0.049357053,-52.620224
400.79999,0.00024048945,0.18516932,0.32528523,0.040170494,0.042760782,0.049358707,-52.619911
401.39999,0.00024050918,0.18516107,0.32541373,0.040173009,0.042735141,0.049360365,-52.619595
402.0,0.00024052888,0.18515283,0.32554206,0.040175524,0.042709514,0.049362015,-52.619282
402.60001,0.00024054857,0.18514459,0.32567021,0.040178038,0.042683907,0.049363665,-52.618969
403.20001,0.00024056823,0.18513636,0.32579821,0.040180549,0.04265831,0.049365316,-52.618652
403.79999,0.00024058788,0.18512815,0.32592601,0.040183052,0.042632729,0.049366962,-52.61834
404.39999,0.00024060751,0.18511994,0.32605365,0.04018556,0.042607166,0.049368609,-52.618027
405.0,0.00024062711,0.18511175,0.32618111,0.040188059,0.042581618,0.049370252,-52.617714
405.60001,0.0002406467,0.18510355,0.3263084,0.040190559,0.042556081,0.049371894,-52.617401
406.20001,0.00024066625,0.18509537,0.32643554,0.040193055,0.042530563,0.049373534,-52.617092
406.79999,0.0002406858,0.1850872,0.32656246,0.040195547,0.042505059,0.049375173,-52.616779
407.39999,0.00024070533,0.18507905,0.32668924,0.040198039,0.042479571,0.049376808,-52.616467
408.0,0.00024072482,0.1850709,0.32681584,0.040200528,0.042454101,0.049378444,-52.616158
408.60001,0.00024074431,0.18506277,0.32694229,0.040203013,0.042428643,0.049380075,-52.615845
409.20001,0.00024076377,0.18505463,0.32706854,0.040205494,0.042403199,0.049381707,-52.615536
409.79999,0.00024078321,0.18504651,0.32719463,0.040207975,0.042377774,0.049383335,-52.615227
410.39999,0.00024080263,0.1850384,0.32732055,0.040210452,0.04235236,0.049384963,-52.614918
411.0,0.00024082205,0.1850303,0.32744631,0.040212926,0.042326964,0.049386587,-52.614609
411.60001,0.00024084141,0.18502221,0.3275719,0.040215399,0.042301584,0.049388211,-52.6143
412.20001,0.00024086078,0.18501413,0.32769731,0.040217869,0.042276219,0.049389835,-52.613991
412.79999,0.00024088012,0.18500605,0.32782254,0.040220335,0.042250868,0.049391452,-52.613682
413.39999,0.00024089945,0.18499799,0.32794762,0.040222798,0.042225532,0.049393073,-52.613377
414.0,0.00024091876,0.18498993,0.32807252,0.04022526,0.042200211,0.04939469,-52.613068
414.60001,0.00024093804,0.18498188,0.32819724,0.040227719,0.042174906,0.049396303,-52.612762
415.20001,0.00024095729,0.18497385,0.32832181,0.040230174,0.042149615,0.049397916,-52.612453
415.79999,0.00024097654,0.18496583,0.32844621,0.040232629,0.042124342,0.049399525,-52.612148
416.39999,0.00024099577,0.18495782,0.32857043,0.040235076,0.042099081,0.049401134,-52.611843
417.0,0.00024101496,0.1849498,0.32869449,0.040237524,0.042073838,0.049402744,-52.611538
417.60001,0.00024103414,0.18494181,0.32881838,0.040239971,0.042048607,0.049404349,-52.611233
418.20001,0.00024105331,0.18493383,0.32894209,0.040242415,0.042023394,0.049405951,-52.610928
418.79999,0.00024107246,0.18492584,0.32906565,0.040244851,0.041998193,0.049407557,-52.610622
419.39999,0.00024109158,0.18491787,0.32918906,0.040247291,0.04197301,0.049409155,-52.610317
420.0,0.00024111067,0.18490991,0.32931226,0.040249724,0.041947842,0.049410753,-52.610016
420.60001,0.00024112976,0.18490197,0.32943532,0.040252157,0.041922688,0.049412351,-52.609711
421.20001,0.00024114882,0.18489403,0.32955822,0.040254585,0.04189755,0.049413946,-52.609409
421.79999,0.00024116786,0.1848861,0.32968095,0.040257014,0.041872427,0.04941554,-52.609104
422.39999,0.00024118689,0.18487817,0.3298035,0.040259436,0.041847318,0.049417131,-52.608803
423.0,0.00024120588,0.18487026,0.32992589,0.040261857,0.041822225,0.049418718,-52.608501
423.60001,0.00024122487,0.18486236,0.33004811,0.040264279,0.041797146,0.049420308,-52.6082
424.20001,0.00024124383,0.18485446,0.33017018,0.040266693,0.041772082,0.049421892,-52.607899
424.79999,0.00024126278,0.18484658,0.33029208,0.040269107,0.041747034,0.049423479,-52.607597
425.39999,0.0002412817,0.1848387,0.33041379,0.040271517,0.041722,0.049425062,-52.607296
426.0,0.00024130062,0.18483083,0.33053535,0.040273927,0.041696981,0.049426641,-52.606995
426.60001,0.00024131949,0.18482298,0.33065677,0.04027633,0.04167198,0.049428221,-52.606697
427.20001,0.00024133836,0.18481514,0.330778,0.040278737,0.041646991,0.049429797,-52.606396
427.79999,0.00024135721,0.1848073,0.33089909,0.040281136,0.041622017,0.049431372,-52.606098
428.39999,0.00024137602,0.18479946,0.33102,0.040283535,0.041597057,0.049432945,-52.605797
429.0,0.00024139484,0.18479164,0.33114073,0.04028593,0.041572116,0.049434517,-52.605499
429.60001,0.00024141363,0.18478383,0.33126131,0.040288322,0.041547187,0.049436089,-52.605202
430.20001,0.00024143238,0.18477604,0.33138174,0.04029071,0.041522272,0.049437657,-52.604904
430.79999,0.00024145113,0.18476824,0.33150199,0.040293097,0.041497376,0.049439222,-52.604607
431.39999,0.00024146985,0.18476047,0.33162206,0.040295482,0.041472491,0.049440786,-52.604309
432.0,0.00024148857,0.18475269,0.33174202,0.040297866,0.041447625,0.049442351,-52.604012
432.60001,0.00024150725,0.18474492,0.33186176,0.040300243,0.041422769,0.049443912,-52.603714
433.20001,0.00024152592,0.18473718,0.33198139,0.040302623,0.041397929,0.049445473,-52.60342
433.79999,0.00024154456,0.18472943,0.33210081,0.040304996,0.041373108,0.04944703,-52.603123
434.39999,0.0002415632,0.18472169,0.33222011,0.040307369,0.041348297,0.049448587,-52.602829
435.0,0.0002415818,0.18471396,0.33233923,0.040309735,0.041323502,0.04945014,-52.602531
435.60001,0.0002416004,0.18470624,0.33245817,0.040312104,0.041298725,0.049451694,-52.602238
436.20001,0.00024161897,0.18469854,0.33257699,0.040314466,0.041273959,0.049453244,-52.601944
436.79999,0.00024163752,0.18469083,0.3326956,0.040316828,0.041249212,0.049454793,-52.60165
437.39999,0.00024165605,0.18468314,0.3328141,0.040319186,0.041224476,0.049456339,-52.601357
438.0,0.00024167456,0.18467546,0.33293241,0.040321544,0.041199755,0.049457885,-52.601063
438.60001,0.00024169305,0.18466778,0.33305055,0.040323898,0.041175049,0.049459431,-52.600769
439.20001,0.00024171153,0.18466012,0.33316857,0.040326249,0.041150361,0.04946097,-52.600475
439.79999,0.00024172998,0.18465246,0.3332864,0.040328596,0.041125685,0.049462512,-52.600182
440.39999,0.00024174841,0.18464482,0.33340406,0.040330943,0.041101024,0.049464051,-52.599892
441.0,0.00024176683,0.18463719,0.33352157,0.040333286,0.041076377,0.049465589,-52.599598
441.60001,0.00024178522,0.18462956,0.33363894,0.040335625,0.041051749,0.049467124,-52.599308
442.20001,0.0002418036,0.18462195,0.33375615,0.040337965,0.041027132,0.049468655,-52.599018
442.79999,0.00024182195,0.18461433,0.33387318,0.040340301,0.041002531,0.04947019,-52.598724
443.39999,0.00024184029,0.18460673,0.33399007,0.040342633,0.040977944,0.049471717,-52.598434
444.0,0.00024185861,0.18459915,0.3341068,0.040344965,0.040953372,0.049473245,-52.598145
444.60001,0.0002418769,0.18459156,0.33422336,0.040347289,0.040928815,0.049474772,-52.597855
445.20001,0.00024189519,0.18458399,0.33433977,0.040349618,0.040904272,0.049476299,-52.597565
445.79999,0.00024191344,0.18457642,0.334456,0.040351938,0.040879745,0.049477819,-52.597279
446.39999,0.00024193169,0.18456887,0.33457211,0.040354259,0.040855229,0.049479343,-52.596989
447.0,0.00024194991,0.18456133,0.33468804,0.040356576,0.040830731,0.049480863,-52.596699
447.60001,0.00024196811,0.18455379,0.33480382,0.040358894,0.040806249,0.049482379,-52.596413
448.20001,0.00024198629,0.18454626,0.33491942,0.040361203,0.040781781,0.049483895,-52.596123
448.79999,0.00024200445,0.18453874,0.33503491,0.040363513,0.040757325,0.049485411,-52.595837
449.39999,0.00024202259,0.18453123,0.33515021,0.040365823,0.040732887,0.049486924,-52.595551
450.0,0.00024204073,0.18452373,0.33526537,0.040368129,0.04070846,0.049488436,-52.595264
450.60001,0.00024205883,0.18451624,0.33538035,0.040370431,0.040684052,0.049489945,-52.594975
451.20001,0.00024207692,0.18450876,0.3354952,0.040372729,0.040659655,0.049491454,-52.594692
451.79999,0.00024209497,0.18450128,0.33560988,0.040375028,0.040635273,0.049492959,-52.594406
452.39999,0.00024211303,0.18449381,0.33572441,0.040377323,0.040610906,0.049494464,-52.59412
453.0,0.00024213106,0.18448636,0.33583879,0.040379614,0.040586557,0.049495965,-52.593834
453.60001,0.00024214906,0.18447891,0.335953,0.040381905,0.04056222,0.049497467,-52.593548
454.20001,0.00024216705,0.18447147,0.33606705,0.040384192,0.040537897,0.049498964,-52.593266
454.79999,0.00024218502,0.18446404,0.33618098,0.040386476,0.040513586,0.049500462,-52.592979
455.39999,0.00024220298,0.18445662,0.33629474,0.040388756,0.040489294,0.049501959,-52.592697
456.0,0.00024222091,0.18444921,0.33640832,0.040391035,0.040465016,0.049503453,-52.592415
456.60001,0.00024223882,0.1844418,0.33652177,0.040393315,0.040440753,0.049504947,-52.592129
457.20001,0.00024225672,0.18443441,0.33663505,0.040395588,0.040416501,0.049506437,-52.591846
457.79999,0.0002422746,0.18442702,0.33674821,0.04039786,0.040392265,0.049507923,-52.591564
458.39999,0.00024229246,0.18441965,0.33686119,0.040400129,0.040368047,0.049509414,-52.591282
459.0,0.0002423103,0.18441227,0.33697402,0.040402398,0.04034384,0.0495109,-52.591003
459.60001,0.00024232811,0.18440492,0.33708671,0.040404662,0.040319648,0.049512383,-52.590721
460.20001,0.00024234591,0.18439756,0.33719924,0.040406924,0.040295471,0.049513865,-52.590439
460.79999,0.00024236369,0.18439023,0.3373116,0.040409181,0.040271308,0.049515344,-52.590157
461.39999,0.00024238146,0.1843829,0.33742383,0.040411439,0.040247161,0.049516823,-52.589878
462.0,0.0002423992,0.18437557,0.33753589,0.040413693,0.040223029,0.049518302,-52.589596
462.60001,0.00024241692,0.18436825,0.33764783,0.040415946,0.040198907,0.049519777,-52.589317
463.20001,0.00024243463,0.18436095,0.33775958,0.040418196,0.040174805,0.049521253,-52.589039
463.79999,0.00024245231,0.18435365,0.33787119,0.040420443,0.040150713,0.049522724,-52.58876
464.39999,0.00024246998,0.18434636,0.33798265,0.040422685,0.040126637,0.049524195,-52.588482
465.0,0.00024248763,0.18433908,0.33809397,0.040424928,0.040102575,0.049525663,-52.588203
465.60001,0.00024250527,0.1843318,0.33820513,0.040427171,0.040078528,0.049527131,-52.587925
466.20001,0.00024252287,0.18432455,0.33831614,0.040429406,0.040054496,0.049528595,-52.587646
466.79999,0.00024254047,0.18431729,0.33842701,0.040431641,0.040030479,0.049530059,-52.587368
467.39999,0.00024255803,0.18431005,0.33853772,0.040433872,0.040006474,0.049531523,-52.58709
468.0,0.0002425756,0.18430281,0.33864829,0.0404361,0.039982487,0.049532983,-52.586815
468.60001,0.00024259313,0.18429558,0.33875868,0.040438328,0.039958511,0.04953444,-52.586536
469.20001,0.00024261065,0.18428835,0.33886895,0.040440556,0.039934549,0.049535897,-52.586262
469.79999,0.00024262814,0.18428114,0.33897907,0.040442776,0.039910603,0.049537353,-52.585987
470.39999,0.00024264562,0.18427394,0.33908904,0.040444996,0.039886672,0.049538806,-52.585709
471.0,0.00024266308,0.18426675,0.33919883,0.040447213,0.039862756,0.049540259,-52.585434
471.60001,0.00024268053,0.18425956,0.3393085,0.040449429,0.03983885,0.049541712,-52.585159
472.20001,0.00024269795,0.1842524,0.33941802,0.040451638,0.039814964,0.049543161,-52.584885
472.79999,0.00024271535,0.18424521,0.33952737,0.040453851,0.039791089,0.049544606,-52.58461
473.39999,0.00024273274,0.18423806,0.33963659,0.040456057,0.039767228,0.049546052,-52.584335
474.0,0.0002427501,0.18423091,0.33974567,0.040458262,0.039743382,0.049547497,-52.584064
474.60001,0.00024276745,0.18422377,0.3398546,0.040460464,0.039719552,0.049548939,-52.58379
475.20001,0.00024278478,0.18421663,0.33996338,0.040462665,0.039695736,0.049550381,-52.583515
475.79999,0.0002428021,0.18420951,0.34007198,0.040464863,0.039671931,0.049551819,-52.583244
476.39999,0.00024281938,0.18420239,0.34018046,0.040467057,0.039648145,0.049553256,-52.58297
477.0,0.00024283666,0.18419528,0.34028879,0.040469248,0.039624371,0.049554691,-52.582699
477.60001,0.00024285392,0.18418819,0.340397,0.040471438,0.039600611,0.049556125,-52.582428
478.20001,0.00024287116,0.18418109,0.34050503,0.040473629,0.039576862,0.049557559,-52.582157
478.79999,0.00024288837,0.18417402,0.34061292,0.040475812,0.039553132,0.04955899,-52.581886
479.39999,0.00024290557,0.18416694,0.34072065,0.040477995,0.039529417,0.04956042,-52.581615
480.0,0.00024292276,0.18415987,0.34082827,0.040480178,0.039505713,0.049561847,-52.581345
480.60001,0.00024293992,0.18415281,0.34093571,0.040482353,0.039482024,0.049563274,-52.581074
481.20001,0.00024295706,0.18414576,0.34104303,0.040484529,0.039458349,0.049564697,-52.580803
481.79999,0.00024297419,0.18413873,0.34115019,0.040486701,0.039434686,0.04956612,-52.580536
482.39999,0.0002429913,0.1841317,0.34125721,0.040488873,0.039411042,0.049567539,-52.580265
483.0,0.00024300838,0.18412468,0.34136409,0.040491041,0.039387409,0.049568959,-52.579998
483.60001,0.00024302545,0.18411766,0.34147081,0.040493209,0.03936379,0.049570378,-52.579727
484.20001,0.00024304251,0.18411066,0.34157738,0.04049537,0.039340187,0.049571794,-52.57946
484.79999,0.00024305953,0.18410365,0.3416838,0.04049753,0.039316598,0.049573209,-52.579193
485.39999,0.00024307656,0.18409666,0.34179011,0.040499691,0.039293025,0.049574621,-52.578922
486.0,0.00024309356,0.18408968,0.34189627,0.040501848,0.039269462,0.049576033,-52.578655
486.60001,0.00024311054,0.1840827,0.34200227,0.040504001,0.039245915,0.049577441,-52.578388
487.20001,0.00024312749,0.18407574,0.34210813,0.040506151,0.039222382,0.049578849,-52.578121
487.79999,0.00024314443,0.18406878,0.34221384,0.0405083,0.039198864,0.049580257,-52.577858
488.39999,0.00024316135,0.18406184,0.3423194,0.040510446,0.039175358,0.049581662,-52.577591
489.0,0.00024317826,0.1840549,0.34242484,0.040512592,0.039151866,0.049583066,-52.577324
489.60001,0.00024319514,0.18404797,0.34253013,0.040514734,0.039128393,0.049584467,-52.577061
490.20001,0.00024321202,0.18404105,0.34263527,0.040516872,0.039104927,0.049585868,-52.576794
490.79999,0.00024322887,0.18403414,0.34274027,0.04051901,0.03908148,0.049587265,-52.57653
491.39999,0.0002432457,0.18402722,0.34284514,0.040521145,0.039058045,0.049588662,-52.576263
492.0,0.00024326252,0.18402033,0.34294984,0.040523276,0.039034627,0.049590059,-52.576
492.60001,0.00024327931,0.18401344,0.34305441,0.040525407,0.039011218,0.049591452,-52.575737
493.20001,0.00024329609,0.18400656,0.34315884,0.040527534,0.038987827,0.049592841,-52.575474
493.79999,0.00024331285,0.18399969,0.34326315,0.040529657,0.03896445,0.049594235,-52.575211
494.39999,0.00024332959,0.18399282,0.34336728,0.040531781,0.038941085,0.04959562,-52.574947
495.0,0.00024334631,0.18398596,0.34347129,0.0405339,0.038917735,0.04959701,-52.574684
495.60001,0.00024336301,0.18397912,0.34357518,0.040536016,0.0388944,0.049598396,-52.574421
496.20001,0.00024337971,0.18397228,0.34367889,0.040538132,0.038871076,0.049599778,-52.574162
496.79999,0.00024339637,0.18396544,0.34378248,0.040540244,0.038847767,0.04960116,-52.573898
497.39999,0.00024341301,0.18395862,0.34388593,0.040542357,0.038824473,0.049602542,-52.573635
498.0,0.00024342965,0.18395181,0.34398922,0.040544465,0.038801193,0.04960392,-52.573376
498.60001,0.00024344627,0.183945,0.3440924,0.04054657,0.038777929,0.049605299,-52.573116
499.20001,0.00024346287,0.18393821,0.3441954,0.040548675,0.038754676,0.049606673,-52.572853
499.79999,0.00024347944,0.18393141,0.3442983,0.040550776,0.038731437,0.049608048,-52.572594
500.39999,0.000243496,0.18392463,0.34440103,0.040552873,0.038708214,0.049609423,-52.572334
501.0,0.00024351255,0.18391787,0.34450364,0.040554971,0.038685001,0.049610794,-52.572075
501.60001,0.00024352907,0.1839111,0.3446061,0.040557064,0.038661804,0.049612164,-52.571815
502.20001,0.00024354557,0.18390433,0.34470844,0.040559154,0.038638622,0.049613532,-52.571556
502.79999,0.00024356207,0.18389758,0.34481061,0.040561244,0.038615454,0.049614899,-52.571297
503.39999,0.00024357853,0.18389085,0.34491268,0.040563334,0.038592301,0.049616262,-52.571041
504.0,0.00024359499,0.18388411,0.34501457,0.040565416,0.03856916,0.049617626,-52.570782
504.60001,0.00024361142,0.18387739,0.34511635,0.040567499,0.038546033,0.049618989,-52.570522
505.20001,0.00024362783,0.18387067,0.34521797,0.040569577,0.038522918,0.049620349,-52.570267
505.79999,0.00024364423,0.18386397,0.34531948,0.040571656,0.038499821,0.049621709,-52.570011
506.39999,0.00024366062,0.18385726,0.34542084,0.040573731,0.038476735,0.049623065,-52.569752
507.0,0.00024367697,0.18385057,0.34552205,0.040575802,0.038453661,0.049624421,-52.569496
507.60001,0.00024369333,0.18384388,0.34562314,0.040577874,0.038430605,0.049625773,-52.569241
508.20001,0.00024370966,0.18383721,0.34572408,0.040579941,0.03840756,0.049627125,-52.568985
508.79999,0.00024372595,0.18383054,0.34582487,0.040582009,0.038384531,0.049628478,-52.568729
509.39999,0.00024374225,0.18382388,0.34592554,0.040584072,0.038361516,0.049629826,-52.568474
510.0,0.00024375852,0.18381724,0.34602609,0.040586133,0.038338512,0.049631175,-52.568218
510.60001,0.00024377478,0.18381059,0.34612647,0.040588193,0.038315523,0.049632519,-52.567963
511.20001,0.00024379102,0.18380395,0.34622675,0.040590249,0.03829255,0.049633864,-52.567711
511.79999,0.00024380724,0.18379733,0.34632686,0.040592302,0.038269587,0.049635209,-52.567455
512.40002,0.00024382344,0.1837907,0.34642684,0.040594354,0.038246639,0.04963655,-52.5672
513.0,0.00024383962,0.1837841,0.34652671,0.040596403,0.038223706,0.049637891,-52.566948
513.59998,0.00024385579,0.18377748,0.34662643,0.040598452,0.038200788,0.049639229,-52.566696
514.20001,0.00024387194,0.1837709,0.346726,0.040600497,0.038177881,0.049640566,-52.566441
514.79999,0.00024388808,0.18376431,0.34682545,0.040602539,0.038154989,0.0496419,-52.566189
515.40002,0.00024390419,0.18375772,0.34692475,0.040604576,0.038132109,0.049643233,-52.565937
516.0,0.00024392028,0.18375115,0.34702393,0.040606618,0.038109247,0.049644567,-52.565685
516.59998,0.00024393636,0.18374459,0.34712297,0.040608652,0.038086392,0.049645897,-52.565434
517.20001,0.00024395243,0.18373804,0.34722188,0.040610686,0.038063556,0.049647227,-52.565182
517.79999,0.00024396846,0.18373148,0.34732065,0.040612716,0.038040731,0.049648553,-52.56493
518.40002,0.00024398448,0.18372494,0.34741929,0.040614743,0.038017921,0.049649879,-52.564678
519.0,0.00024400049,0.18371841,0.34751779,0.040616769,0.037995126,0.049651206,-52.56443
519.59998,0.00024401648,0.18371189,0.34761617,0.040618796,0.037972342,0.049652528,-52.564178
520.20001,0.00024403246,0.18370537,0.34771439,0.040620815,0.037949573,0.04965385,-52.563931
520.79999,0.00024404841,0.18369886,0.3478125,0.040622838,0.037926819,0.049655169,-52.563679
521.40002,0.00024406436,0.18369237,0.34791046,0.040624853,0.037904076,0.049656488,-52.563431
522.0,0.00024408028,0.18368587,0.3480083,0.040626869,0.037881348,0.049657803,-52.563183
522.59998,0.00024409617,0.18367939,0.34810603,0.04062888,0.037858635,0.049659122,-52.562931
523.20001,0.00024411206,0.1836729,0.3482036,0.040630892,0.037835933,0.049660433,-52.562683
523.79999,0.00024412792,0.18366644,0.34830102,0.0406329,0.037813246,0.049661744,-52.562435
524.40002,0.00024414377,0.18365999,0.34839833,0.040634904,0.037790574,0.049663056,-52.562187
