Time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,compartment_0,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48,reaction_49,reaction_50,reaction_51,reaction_52,reaction_53,reaction_54,reaction_55,reaction_56
5.36,3.8630322317008012,0.8329044643347332,0.06625399921653627,0.4626898434814172,0.47740563890792126,0.21272491455939382,0.06779445252529524,0.1692269476054717,0.027768040330935162,0.015541271387575682,0.0024526214952119733,0.0007218318279002722,0.0004771671220941747,0.036410652983176035,0.00013935153838463352,3.0057003820189164e-05,0.17879384189348532,0.020167696835787046,0.004377344100484696,1.0,1.799965510606383,1.2361703141442564,0.07726064463401602,0.6341092061519782,0.48124763407521975,0.6807197265900603,0.0042544982911878765,0.3861969724688811,0.25805781703269626,0.8949882357334188,0.20307233712656603,0.16745930725763658,0.2578655721370925,0.009624246630244032,0.0058369540254466805,0.003360462899942416,0.0017712303473319088,2.7870307676926706e-06,0.0013250799843307255,0.0007282130596635207,0.8204058827556341,0.001137831170378748,0.0033845389521094337,0.00021476898027219412,1.178021095845072,0.6943569928517198,0.7934311672250095,0.0005553608066187032,0.009548112778158426,0.00031082542775151366,0.001355889050505905,1.4436636558005445e-05,4.905242990423947e-05,0.0006500052483572342,0.016658089286694665,0.5426889483112428,0.4410500853866495,0.3246982756963729,6.011400764037833e-07,0.00016028796112147636,0.009253796869628343,0.0797021419379443,0.10676776978017012,0.08080654813671524,0.08070503916532214,0.00027831524020048874,9.543342441883494e-06,0.0014333175137911313,0.5966588238222793,0.0035758768378697063,0.49425222993685825,0.30394953121892504,0.01438321982843576,0.2771605847637289,0.00040335393671574096,0.011505045786954748,8.754688200969392e-05
5.37,3.868477744099526,0.8347435136903776,0.06635788545623808,0.46406572263540546,0.4809775916160893,0.21394504928928848,0.06825517269429018,0.17021053961864496,0.02792561046425778,0.015635354414498242,0.0024868255701897928,0.0007321817353283751,0.00048408291775311324,0.03649921802783065,0.00014143172756150895,3.0600048650953944e-05,0.17978372855894592,0.020287957244087034,0.004405310456465968,1.0,1.7999650685095148,1.2379128781118482,0.07736955488199052,0.6348743920458545,0.48216852189813986,0.6846241577257232,0.004278900985785769,0.3881518546032823,0.25948648887366427,0.8983236362452778,0.20425264754237396,0.1684228470156833,0.2592893122518724,0.0097505440643303,0.005918155019110964,0.0034085292220633243,0.001795827289050589,2.828634551230179e-06,0.0013271577091247615,0.0007299843605566129,0.8234633332248381,0.0011543143327607005,0.0034042107923728995,0.00021852627931236328,1.1781767104868206,0.6969517859520304,0.7963734446801639,0.0005585122092851557,0.009619551832321785,0.00031270708828996487,0.0013651034538858036,1.4643634706567501e-05,4.973651140379586e-05,0.0006597037184984218,0.016694870273807554,0.5433857554909757,0.44194759573392167,0.32540240279083144,6.120009730190788e-07,0.00016318361471658982,0.00928131445270811,0.07977726486995305,0.10695802820024615,0.0811329263776108,0.08112754698767748,0.00028246396146258267,9.681658355062265e-06,0.0014537196012534834,0.5988824241635186,0.0035956745711789185,0.4961401148826274,0.30563233855020805,0.01446824161268324,0.27870861159464017,0.00040575914488174067,0.01157748647646142,8.810620912931937e-05
5.38,3.8739206094429233,0.8365835117759071,0.0664616835327188,0.4654434264457299,0.4845703751410519,0.21516956897968106,0.06871779924619915,0.17119786915540136,0.02808367664829034,0.015729795681142356,0.002521433760784525,0.0007426575236320011,0.000491082790286192,0.03658779655527471,0.00014353799113342707,3.115165817312766e-05,0.18077677464660383,0.020408691676260048,0.004433397181224364,1.0,1.7999646216763419,1.2396545950217355,0.07747841218885847,0.635638444065656,0.4830894388424337,0.6885426207349794,0.0043033913795936215,0.3901086858205112,0.2609174798215834,0.9016585371126337,0.20543744298648162,0.16938947811531585,0.2607170985402606,0.009878240678727829,0.006000309783518419,0.0034571767824559487,0.001820713892513143,2.8707598226685413e-06,0.001329233670654376,0.0007317559311054942,0.826520325686581,0.0011709976539677253,0.003423957383108027,0.00022234092494470946,1.178331853228369,0.6995455556638175,0.7993145487202287,0.0005616735329658069,0.009691407502821037,0.0003145959136228471,0.0013743559849239831,1.4853150472640023e-05,5.0428675215690495e-05,0.0006695236183720014,0.01673167023551814,0.5440815767587737,0.44284461455511825,0.32610626644569596,6.230331634625532e-07,0.00016612492670024554,0.009308868528914598,0.07985223040190562,0.10714806879681456,0.08145886154658008,0.08155097270445862,0.00028666450978821165,9.82165580572384e-06,0.001474365560503087,0.6011056914084224,0.0036155354929320767,0.49802755905755214,0.3073205168992265,0.014553594468518293,0.28026157126310447,0.00040817383352520096,0.011650225559412546,8.866794362448729e-05
5.39,3.8793608329133433,0.8384244594027059,0.06656539355772695,0.46682295700028453,0.48818408800510976,0.21639847837241213,0.06918233248725829,0.17218894218320857,0.028242238343362706,0.015824595486962485,0.0025564500054414867,0.0007532604621984547,0.0004981675675664009,0.0366763884599927,0.00014567059453294548,3.171194857317837e-05,0.18177298056975297,0.020529901107934956,0.004461604577769252,1.0,1.7999641700654925,1.24139546653227,0.07758721665826687,0.6364013647617246,0.48401038472205093,0.6924751307917189,0.004327969567448243,0.39206742349148094,0.2623507599337907,0.9049928907702368,0.2066267306198503,0.17035919755620652,0.26214892222016345,0.010007349092925378,0.006083427470050352,0.0035064113534702115,0.0018458929773266291,2.9134118906589095e-06,0.001331307871154539,0.0007335277691998541,0.8295768165393839,0.0011878830987331144,0.0034437788436641713,0.00022621366725835063,1.1784865263053808,0.7021382627154045,0.8022544345311649,0.0005648447668672542,0.009763681760102196,0.0003164919097392497,0.0013836466497451658,1.5065209243969095e-05,5.112900010882974e-05,0.000679466180345559,0.01676848918805412,0.5447764142027023,0.44374114125128483,0.32680986594654793,6.342389714635674e-07,0.00016911251609890595,0.009336459140005691,0.07992703902765641,0.1073378917112035,0.0817843464742025,0.08197531148076614,0.00029091740794813303,9.963351351328017e-06,0.001495257739040753,0.6033285938468247,0.0036354596113950593,0.4999145347499242,0.30901406696858,0.014639279055240265,0.2818194638399606,0.0004105980221586991,0.011723263651471996,8.923209155538503e-05
5.4,3.884798419653396,0.8402663573783967,0.06666901564244164,0.4682043163831642,0.4918188293317286,0.21763178213597628,0.06964877263077575,0.17318376462202753,0.028401294981700603,0.015919754122193052,0.002591878291254627,0.0007639918370149209,0.0005053380875287935,0.03676499363607789,0.00014782980656172633,3.2281038175072226e-05,0.1827723466750516,0.020651586514100668,0.004489932949754497,1.0,1.799963713635307,1.2431354942890867,0.07769596839306792,0.637163156674828,0.48493135934945175,0.6964217028351242,0.004352635642719526,0.3940280250458541,0.26378629905659756,0.9083266498150505,0.20782051754643302,0.17133200222269354,0.2635847742525779,0.01013788200302222,0.006167517340660943,0.003556238781404734,0.0018713673979921842,2.9565961312345267e-06,0.0013333803128488329,0.0007352998727215578,0.8326327623304631,0.0012049726555584692,0.0034636752924405508,0.0002301452661787799,1.1786407319385486,0.7047298679589744,0.8051930574431299,0.000568025899634012,0.009836376586634572,0.00031839508244386105,0.001392975452615515,1.5279836740298418e-05,5.183756582509254e-05,0.0006895326523593351,0.016805327147567935,0.5454702699023862,0.44463717522182367,0.32751320057756056,6.456207635014445e-07,0.00017214701331935624,0.009364086327663284,0.08000169123872192,0.10752749708425235,0.08210937403285505,0.08240055843499335,0.0002952231852597578,1.010676175057587e-05,0.0015163985131725877,0.6055510998767005,0.0036554469335010322,0.5018010143215358,0.31071298934758773,0.014725296031378737,0.2833822893249495,0.00041303173028201337,0.011796601368743196,8.979865899508994e-05
5.41,3.890233374839003,0.8421092065137502,0.06677254989851956,0.46958750668162014,0.4954746977407384,0.21886948500020115,0.07011711996784184,0.17418234243151642,0.028560846019309714,0.016015271884204416,0.0026277225646015702,0.0007748529201908668,0.000512595179694309,0.036853611977950326,0.0001500158932034521,3.2859043515493114e-05,0.18377487336492515,0.020773748870265105,0.0045183826002936,1.0,1.7999632523438513,1.244874679948481,0.07780466749678007,0.6379238223390554,0.4858523625383522,0.7003823520006437,0.004377389700004023,0.39599044738051997,0.2652240673533494,0.9116597670247979,0.2090188109178197,0.17230788905115796,0.2650246458102047,0.010269852213069175,0.006252588555674803,0.0036066648449332244,0.0018971399798035325,3.000317864069042e-06,0.0013354509979703914,0.0007370722395590065,0.8356881197727315,0.0012222682926751722,0.0034836468486303287,0.000234136483666569,1.1787944723357822,0.7073203326550508,0.808130373190098,0.0005712169203861943,0.009909493954814767,0.0003203054376840883,0.0014023423993568369,1.5497058403817336e-05,5.2554451292031406e-05,0.0006997242690787032,0.016842184130275006,0.5461631459360402,0.44553271586902693,0.32821626962719946,6.571808703098623e-07,0.00017522903922054684,0.009391750133632403,0.0800761875250458,0.10771688505784746,0.08243393725581112,0.08282670871222554,0.0002995823652458006,1.0251903593886181e-05,0.0015377902278944835,0.607773178016532,0.003675497467298503,0.5036869704394972,0.3124172847203727,0.014811646056094646,0.2849500476615823,0.0004154749774053021,0.011870239324696174,9.0367652005872e-05
5.42,3.8956657035461606,0.8439530076098554,0.06687599643619632,0.4709725299720315,0.49915179337744414,0.22011159150346565,0.07058737455047022,0.17518468144598226,0.028720890851937828,0.01611114901932621,0.0026639868971778096,0.0007858450273251472,0.000519939699846542,0.03694224337899222,0.00015222912920429598,3.344608671669708e-05,0.18478056086999273,0.020896389149508008,0.004546953834115563,1.0,1.7999627861488834,1.2466130251347713,0.07791331407092321,0.6386833642765569,0.4867733940990717,0.7043570928110902,0.004402231830069313,0.3979546479553822,0.2666640343334193,0.9149921953258818,0.2102216177351787,0.17328685443600134,0.2664685275191347,0.010403272582042954,0.006338650567761865,0.0036576955213941634,0.001923213637803631,3.0445825840859196e-06,0.0013375199287239264,0.0007388448675798444,0.8387428457153918,0.0012397720406848796,0.003503693628919645,0.00023818809852628516,1.1789477496885457,0.7099096179440971,0.8110663374256373,0.0005744178170387566,0.009983035867548883,0.0003222229803865242,0.0014117474910094044,1.5716900546502946e-05,5.327973794355619e-05,0.0007100423058803067,0.016879060152197107,0.5468550443677782,0.44642776258901035,0.32891907237739526,6.689217343339416e-07,0.00017835924442653173,0.00941945059944063,0.08015052837364278,0.10790605577200406,0.08275802911731446,0.08325375722521483,0.0003039954887232882,1.039879399693084e-05,0.0015594353098137702,0.6099947968839213,0.0036956112173998548,0.5055723756483014,0.3141269534789876,0.01489832978596018,0.28652273869930583,0.0004179277829901602,0.01194417813574259,9.093907668231126e-05
5.43,3.901095410849641,0.8457977614676826,0.06697935536569012,0.4723593883306444,0.5028502164058261,0.22135810618180485,0.0710595364277476,0.17619078749819744,0.028881428874595046,0.01620738577326321,0.002700675362213021,0.000796969474549029,0.0005273725040906028,0.037030887732573105,0.0001544697894177044,3.4042289969320694e-05,0.18578940941877023,0.021019508324879393,0.004575646955969164,1.0,1.7999623150078754,1.2483505314718852,0.07802190821699283,0.6394417850015426,0.4876944538418883,0.7083459397817755,0.004427162123636097,0.39992058398240177,0.268106169582891,0.9183238878210528,0.21142894499783693,0.1742688947455772,0.26791640999648325,0.010538156062874466,0.006425712828023808,0.003709336787261238,0.0019495912881341755,3.089395788354088e-06,0.0013395871073138025,0.0007406177546514621,0.8417968971692985,0.0012574859307289258,0.003523815749963949,0.0002423008954607733,1.1791005661747738,0.7124976852463789,0.8140009060916613,0.0005776285774919009,0.010057004328116521,0.00032414771546526424,0.001421190728554952,1.593938949098058e-05,5.401350724426042e-05,0.0007204880384973383,0.016915955229353654,0.5475459672570361,0.4473223147787103,0.3296216081116844,6.808457993864139e-07,0.00018153827990715995,0.009447187766612889,0.08022471426962116,0.10809500936706151,0.08308164269784729,0.08368169888041063,0.0003084630965397525,1.0547450081812056e-05,0.0015813361824340596,0.6122159252140352,0.0037157881883754045,0.5074572026916322,0.3158419960119094,0.014985347877515848,0.2881003622243153,0.0004203901664975879,0.012018418417098569,9.151293911938328e-05
5.44,3.9065225018624075,0.8476434688919026,0.06708262679776231,0.47374808383786016,0.5065700664068618,0.2226090336444216,0.0715336057401307,0.17720066646884106,0.029042459505320736,0.016303982411226853,0.0027377919850431307,0.000808227561373086,0.00053489443849459,0.03711954493245915,0.00015673814534829163,3.4647773329316825e-05,0.18680141930543417,0.021143107370357298,0.004604462269985778,1.0,1.7999618388780243,1.2500872005959704,0.07813045003724815,0.6401990870218782,0.48861554157837805,0.7123489076621492,0.0044521806728884325,0.40188821211586845,0.269550443052602,0.9216547978013533,0.21264079976260927,0.1752540065274997,0.2693682840647233,0.010674515718165883,0.00651378466863363,0.003761594538472056,0.0019762758126366685,3.1347629069658327e-06,0.0013416525359552461,0.000742390898649183,0.8448502313179074,0.0012754119697987883,0.0035440133293768213,0.0002464756606264768,1.1792529239600815,0.7150844964178785,0.8169340355623856,0.0005808491901064147,0.010131401328137236,0.00032607964822453704,0.0014306721148026143,1.616455122746172e-05,5.4755839700862615e-05,0.0007310627269055328,0.01695286937783805,0.5482359166623293,0.4482163718386527,0.33032387611844877,6.929554665863365e-07,0.00018476678523071153,0.009474961676757203,0.08029874569659415,0.10828374598455119,0.08340477124756814,0.08411052866743292,0.0003129857226796502,1.06978887698918e-05,0.0016034952323331524,0.614436531867569,0.0037360283861086834,0.5093414246381098,0.3175624128192381,0.01507270098829153,0.2896829179717874,0.000422862147407146,0.012092960781131614,9.208924539971555e-05
5.45,3.9119469816949746,0.8494901306869466,0.06718581084313802,0.4751386185737821,0.5103114429993549,0.2238643784956102,0.07200958262180303,0.1782143242353278,0.0292039821603957,0.016400939197533514,0.0027753407942132644,0.0008196205883973875,0.0005425063497824902,0.03720821487238874,0.00015903446872275227,3.52626569984222e-05,0.18781659081981272,0.021267187259914704,0.004633400080335189,1.0,1.7999613577162399,1.251823034142392,0.0782389396338995,0.6409552728374918,0.48953665712004446,0.7163660111859527,0.004477287569912204,0.403857488793934,0.27099682475925474,0.9249848787370281,0.21385718908239335,0.17624218630021263,0.2708241405280449,0.010812364704393854,0.006602875424044112,0.003814474672602523,0.0020032700954576155,3.1806893744550457e-06,0.0013437162168627604,0.0007441642974477748,0.8479028055089425,0.0012935521662167284,0.003564286484706556,0.000250713186203473,1.1794048251967155,0.7176700135867283,0.819865682494245,0.0005840796432079141,0.010206228859987098,0.0003280187839506703,0.0014401916524360606,1.639241176794775e-05,5.550681588426529e-05,0.0007417676319686244,0.016989802613738933,0.5489248946373897,0.44910993317007936,0.33102587568754477,7.05253139968444e-07,0.00018804540072336562,0.009502772371475642,0.0803726231362721,0.10847226576628652,0.08372740811787246,0.0845402415681593,0.00031756390138208625,1.0850126995649803e-05,0.0016259148439836755,0.6166565858246854,0.0037563318163962548,0.5112250147492292,0.3192882043936816,0.01516038977579769,0.2912704056138769,0.0004253437451982941,0.012167805839053265,9.266800160670378e-05
5.46,3.917368855315646,0.8513377476433396,0.06728890761044012,0.4765309946012008,0.5140744480011532,0.22512414505433245,0.07248746684226567,0.17923176648531824,0.029365996153870103,0.01649825634446742,0.002813326004833127,0.0008311499195591031,0.0005502091228079382,0.037296897444487644,0.00016135904417827925,3.588706965340822e-05,0.18883492399895405,0.021391748967233813,0.004662460693420631,1.0,1.799960871479105,1.2535580337010068,0.07834737710631293,0.6417103449348234,0.4904578002741914,0.7203972641738638,0.004502482901086649,0.405828371375213,0.27244528370170884,0.9283140842385001,0.2150781197823819,0.17723343003235403,0.27228396926728565,0.010951716208310558,0.006692994865897675,0.0038679833776983806,0.0020305771547433266,3.227180883565585e-06,0.0013457781522088026,0.0007459379488897529,0.8509545772186251,0.001311908618935013,0.003584635329706365,0.00025501428659963933,1.1795562720197594,0.7202541985792785,0.8227958032906825,0.000587319923077402,0.010281488960023065,0.0003299651268893484,0.0014497493368453135,1.6622998391182063e-05,5.626652009666254e-05,0.0007526040745849041,0.01702675495286679,0.5496129032173973,0.45000299816405653,0.3317276060977641,7.177413930681645e-07,0.00019137481188083094,0.009530619892024016,0.08044634706699559,0.10866056885099724,0.08404954651986764,0.08497083233083565,0.00032219819243288906,1.1004182456158763e-05,0.001648597522139094,0.6188760561590001,0.003776698479979081,0.5131079460206459,0.32101937079822185,0.015248414896418799,0.2928628247560418,0.00042783497934467625,0.012242954206589772,9.324921386841262e-05
