E,E_M,E_P2,E_P_1,E_P_2,M,P,P2,T,Time
7.968237561641778e-05,1.3940628650509029e-06,1.0288549215362042e-08,6.151211807608087e-05,7.401154819204877e-06,0.024283463181912435,0.973747424012945,0.001175938014978287,0.00072285722018659,4.88
7.968290200520379e-05,1.3968162845857446e-06,1.030959634706464e-08,6.150917173659224e-05,7.400800303240869e-06,0.024331216178152176,0.9736943520253736,0.001178324122328078,0.0007257906305573097,4.89
7.968342855645594e-05,1.399569271622878e-06,1.0330642691066046e-08,6.15062256388478e-05,7.400445816351923e-06,0.024378960968149718,0.9736412825797228,0.0011807101062085298,0.0007287298288812954,4.9
7.968395527015472e-05,1.4023218262320147e-06,1.03516882475518e-08,6.150327978280316e-05,7.400091358532083e-06,0.02442669755300953,0.9735882156757848,0.001183095966629349,0.0007316748142523475,4.91
7.968448214628061e-05,1.4050739484828368e-06,1.037273301670735e-08,6.15003341684139e-05,7.399736929775387e-06,0.024474425933835888,0.9735351513133517,0.0011854817036002405,0.00073462558576444,4.92
7.968500918481413e-05,1.407825638444998e-06,1.0393776998718037e-08,6.149738879563564e-05,7.399382530075869e-06,0.02452214611173284,0.9734820894922153,0.001187867317130907,0.0007375821425117202,4.93
7.968553638573577e-05,1.4105768961881224e-06,1.041482019376911e-08,6.149444366442404e-05,7.399028159427564e-06,0.02456985808780422,0.9734290302121679,0.0011902528072310493,0.0007405444835885081,4.94
7.968606374902606e-05,1.4133277217818044e-06,1.043586260204571e-08,6.149149877473477e-05,7.398673817824496e-06,0.02461756186315364,0.9733759734730016,0.0011926381739103648,0.0007435126080892964,4.95
7.968659127466551e-05,1.4160781152956094e-06,1.0456904223732885e-08,6.148855412652355e-05,7.398319505260691e-06,0.024665257438884494,0.9733229192745088,0.00119502341717855,0.0007464865151087512,4.96
7.968711896263466e-05,1.418828076799074e-06,1.0477945059015585e-08,6.14856097197461e-05,7.397965221730169e-06,0.024712944816099976,0.9732698676164815,0.0011974085370452991,0.0007494662037417118,4.97
7.968764681291403e-05,1.4215776063617057e-06,1.0498985108078658e-08,6.148266555435816e-05,7.3976109672269445e-06,0.024760623995903053,0.9732168184987122,0.0011997935335203039,0.0007524516730831905,4.98
7.968817482548418e-05,1.4243267040529817e-06,1.0520024371106853e-08,6.147972163031555e-05,7.39725674174503e-06,0.02480829497939646,0.9731637719209932,0.0012021784066132534,0.0007554429222283718,4.99
7.968870300032564e-05,1.4270753699423508e-06,1.0541062848284819e-08,6.147677794757404e-05,7.396902545278435e-06,0.024855957767682738,0.973110727883117,0.0012045631563338355,0.0007584399502726143,5.0
7.968923133741898e-05,1.4298236040992324e-06,1.056210053979711e-08,6.14738345060895e-05,7.396548377821162e-06,0.0249036123618642,0.9730576863848759,0.0012069477826917355,0.000761442756311449,5.01
7.968975983674477e-05,1.4325714065930172e-06,1.0583137445828179e-08,6.147089130581777e-05,7.396194239367212e-06,0.02495125876304295,0.9730046474260624,0.0012093322856966365,0.0007644513394405804,5.0200000000000005
7.969028849828356e-05,1.4353187774930654e-06,1.0604173566562374e-08,6.146794834671474e-05,7.395840129910583e-06,0.02499889697232086,0.9729516110064692,0.0012117166653582193,0.0007674656987558852,5.03
7.969081732201594e-05,1.4380657168687091e-06,1.0625208902183953e-08,6.146500562873634e-05,7.395486049445267e-06,0.025046526990799598,0.9728985771258887,0.001214100921686163,0.0007704858333534141,5.04
7.96913463079225e-05,1.4408122247892508e-06,1.064624345287707e-08,6.146206315183848e-05,7.395131997965252e-06,0.025094148819580615,0.9728455457841136,0.001216485054690144,0.0007735117423293902,5.05
7.969187545598382e-05,1.4435583013239641e-06,1.0667277218825783e-08,6.145912091597715e-05,7.394777975464524e-06,0.025141762459765144,0.9727925169809366,0.001218869064379837,0.0007765434247802101,5.0600000000000005
7.96924047661805e-05,1.4463039465420923e-06,1.0688310200214045e-08,6.145617892110833e-05,7.3944239819370644e-06,0.02518936791245419,0.9727394907161505,0.001221252950764914,0.0007795808798024426,5.07
7.969293423849316e-05,1.449049160512851e-06,1.0709342397225716e-08,6.145323716718804e-05,7.394070017376849e-06,0.025236965178748558,0.9726864669895479,0.0012236367138550456,0.0007826241064928303,5.08
7.96934638729024e-05,1.4517939433054252e-06,1.0730373810044551e-08,6.145029565417234e-05,7.3937160817778535e-06,0.025284554259748827,0.9726334458009217,0.0012260203536598993,0.0007856731039482886,5.09
7.969399366938883e-05,1.4545382949889717e-06,1.0751404438854215e-08,6.144735438201729e-05,7.3933621751340454e-06,0.025332135156555365,0.9725804271500648,0.0012284038701891415,0.0007887278712659062,5.1000000000000005
7.969452362793309e-05,1.4572822156326175e-06,1.0772434283838262e-08,6.144441335067896e-05,7.393008297439392e-06,0.025379707870268314,0.9725274110367701,0.0012307872634524355,0.000791788407542944,5.11
7.969505374851581e-05,1.4600257053054604e-06,1.0793463345180158e-08,6.144147256011353e-05,7.392654448687854e-06,0.0254272724019876,0.9724743974608304,0.001233170533459443,0.0007948547118768368,5.12
7.969558403111765e-05,1.4627687640765692e-06,1.0814491623063263e-08,6.14385320102771e-05,7.39230062887339e-06,0.025474828752812945,0.972421386422039,0.001235553680219823,0.0007979267833651919,5.13
7.969611447571922e-05,1.4655113920149834e-06,1.0835519117670839e-08,6.143559170112586e-05,7.3919468379899535e-06,0.025522376923843845,0.9723683779201887,0.0012379367037432334,0.0008010046211057899,5.14
7.96966450823012e-05,1.4682535891897134e-06,1.0856545829186052e-08,6.143265163261603e-05,7.391593076031495e-06,0.02556991691617958,0.9723153719550727,0.0012403196040393287,0.0008040882241965846,5.15
7.969717585084425e-05,1.47099535566974e-06,1.0877571757791963e-08,6.142971180470381e-05,7.3912393429919605e-06,0.02561744873091921,0.972262368526484,0.0012427023811177617,0.000807177591735702,5.16
7.969770678132904e-05,1.473736691524015e-06,1.0898596903671543e-08,6.142677221734548e-05,7.390885638865294e-06,0.02566497236916158,0.972209367634216,0.0012450850349881835,0.000810272722821442,5.17
7.969823787373623e-05,1.476477596821461e-06,1.0919621267007653e-08,6.142383287049731e-05,7.390531963645432e-06,0.025712487832005325,0.9721563692780617,0.0012474675656602423,0.0008133736165522772,5.18
7.969876912804652e-05,1.4792180716309718e-06,1.0940644847983064e-08,6.142089376411559e-05,7.390178317326311e-06,0.025759995120548856,0.9721033734578145,0.001249849973143585,0.0008164802720268534,5.19
7.969930054424059e-05,1.4819581160214105e-06,1.0961667646780443e-08,6.141795489815668e-05,7.38982469990186e-06,0.025807494235890367,0.9720503801732678,0.0012522322574478552,0.0008195926883439889,5.2
7.969983212229914e-05,1.4846977300616127e-06,1.0982689663582356e-08,6.141501627257692e-05,7.389471111366008e-06,0.025854985179127838,0.9719973894242149,0.001254614418582695,0.0008227108646026754,5.21
7.970036386220287e-05,1.4874369138203841e-06,1.1003710898571278e-08,6.14120778873327e-05,7.389117551712677e-06,0.02590246795135903,0.9719444012104491,0.0012569964565577448,0.000825834799902078,5.22
7.97008957639325e-05,1.490175667366501e-06,1.1024731351929578e-08,6.140913974238044e-05,7.3887640209357866e-06,0.0259499425536815,0.9718914155317641,0.0012593783713826423,0.0008289644933415343,5.23
7.970142782746874e-05,1.4929139907687106e-06,1.1045751023839527e-08,6.140620183767655e-05,7.388410519029252e-06,0.025997408987192556,0.9718384323879531,0.0012617601630670228,0.0008320999440205546,5.24
7.970196005279231e-05,1.4956518840957307e-06,1.1066769914483297e-08,6.140326417317754e-05,7.388057045986985e-06,0.026044867252989327,0.9717854517788099,0.0012641418316205195,0.0008352411510388232,5.25
7.970249243988396e-05,1.4983893474162501e-06,1.1087788024042964e-08,6.140032674883985e-05,7.3877036018028935e-06,0.0260923173521687,0.971732473704128,0.001266523377052764,0.0008383881134961967,5.26
7.97030249887244e-05,1.501126380798929e-06,1.1108805352700502e-08,6.139738956462003e-05,7.38735018647088e-06,0.02613975928582736,0.971679498163701,0.0012689047993733858,0.0008415408304927053,5.2700000000000005
7.970355769929441e-05,1.5038629843123966e-06,1.1129821900637783e-08,6.139445262047462e-05,7.386996799984846e-06,0.026187193055061765,0.9716265251573227,0.001271286098592011,0.0008446993011285512,5.28
7.970409057157472e-05,1.506599158025255e-06,1.1150837668036586e-08,6.139151591636017e-05,7.3866434423386865e-06,0.026234618660968156,0.9715735546847868,0.0012736672747182649,0.0008478635245041107,5.29
7.970462360554609e-05,1.5093349020060752e-06,1.1171852655078587e-08,6.138857945223327e-05,7.3862901135262945e-06,0.026282036104642564,0.971520586745887,0.00127604832776177,0.0008510334997199326,5.3
7.97051568011893e-05,1.5120702163234006e-06,1.1192866861945366e-08,6.138564322805057e-05,7.385936813541558e-06,0.026329445387180808,0.9714676213404173,0.001278429257732147,0.0008542092258767392,5.3100000000000005
7.970569015848511e-05,1.5148051010457439e-06,1.1213880288818398e-08,6.13827072437687e-05,7.38558354237836e-06,0.02637684650967847,0.9714146584681713,0.0012808100646390136,0.0008573907020754248,5.32
7.970622367741432e-05,1.5175395562415897e-06,1.1234892935879067e-08,6.137977149934433e-05,7.385230300030584e-06,0.026424239473230932,0.9713616981289432,0.0012831907484919863,0.0008605779274170578,5.33
7.970675735795769e-05,1.520273581979393e-06,1.1255904803308649e-08,6.137683599473418e-05,7.3848770864921044e-06,0.026471624278933358,0.9713087403225268,0.001285571309300679,0.0008637709010028791,5.34
7.970729120009603e-05,1.5230071783275795e-06,1.1276915891288331e-08,6.137390072989495e-05,7.384523901756795e-06,0.026519000927880693,0.9712557850487161,0.0012879517470747038,0.000866969621934303,5.3500000000000005
7.970782520381014e-05,1.525740345354545e-06,1.129792619999919e-08,6.13709657047834e-05,7.384170745818525e-06,0.02656636942116766,0.9712028323073053,0.00129033206182367,0.0008701740893129161,5.36
7.970835936908084e-05,1.5284730831286579e-06,1.1318935729622214e-08,6.136803091935631e-05,7.383817618671158e-06,0.026613729759888766,0.9711498820980884,0.0012927122535571851,0.0008733843022404788,5.37
7.970889369588893e-05,1.5312053917182554e-06,1.1339944480338282e-08,6.136509637357048e-05,7.383464520308557e-06,0.026661081945138315,0.9710969344208595,0.0012950923222848545,0.000876600259818924,5.38
7.970942818421524e-05,1.5339372711916465e-06,1.1360952452328183e-08,6.136216206738275e-05,7.3831114507245786e-06,0.026708425978010375,0.9710439892754129,0.0012974722680162813,0.000879821961150358,5.39
7.97099628340406e-05,1.5366687216171113e-06,1.1381959645772604e-08,6.135922800074996e-05,7.382758409913076e-06,0.026755761859598815,0.9709910466615429,0.001299852090761067,0.0008830494053370603,5.4
7.971049764534584e-05,1.5393997430628997e-06,1.1402966060852128e-08,6.1356294173629e-05,7.3824053978679e-06,0.026803089590997267,0.9709381065790436,0.0013022317905288096,0.0008862825914814825,5.41
7.971103261811181e-05,1.5421303355972326e-06,1.1423971697747244e-08,6.13533605859768e-05,7.3820524145828954e-06,0.026850409173299165,0.9708851690277094,0.0013046113673291064,0.0008895215186862499,5.42
7.971156775231937e-05,1.5448604992883023e-06,1.144497655663834e-08,6.135042723775026e-05,7.381699460051905e-06,0.02689772060759772,0.9708322340073346,0.0013069908211715516,0.0008927661860541609,5.43
7.971210304794935e-05,1.5475902342042717e-06,1.146598063770571e-08,6.134749412890636e-05,7.381346534268765e-06,0.026945023894985924,0.9707793015177139,0.0013093701520657378,0.0008960165926881871,5.44
7.971263850498265e-05,1.5503195404132737e-06,1.1486983941129538e-08,6.13445612594021e-05,7.3809936372273104e-06,0.026992319036556547,0.9707263715586415,0.0013117493600212549,0.000899272737691472,5.45
7.971317412340012e-05,1.5530484179834129e-06,1.1507986467089918e-08,6.134162862919447e-05,7.3806407689213726e-06,0.02703960603340215,0.970673444129912,0.001314128445047691,0.0009025346201673335,5.46
7.971370990300388e-05,1.5557768680128153e-06,1.1528988220314106e-08,6.133869623691163e-05,7.380287929817783e-06,0.02708688488894847,0.9706205192308255,0.00131650740717765,0.0009058022373570461,5.47
7.97142458435e-05,1.5585048921530137e-06,1.154998920797245e-08,6.133576408046777e-05,7.37993512063751e-06,0.02713415560787471,0.9705675968604168,0.0013188862464561003,0.0009090755855015095,5.48
7.97147819453041e-05,1.5612324879671822e-06,1.1570989419186873e-08,6.133283216305152e-05,7.379582340224134e-06,0.027181418185598532,0.9705146770196827,0.0013212649628366493,0.0009123546682330294,5.49
7.97153182083968e-05,1.5639596555247368e-06,1.1591988854143374e-08,6.132990048461815e-05,7.379229588572126e-06,0.02722867262321487,0.9704617597084173,0.0013236435563289092,0.0009156394846530334,5.5
7.971585463275879e-05,1.5666863948950705e-06,1.1612987513027887e-08,6.132696904512296e-05,7.378876865675955e-06,0.027275918921818455,0.9704088449264143,0.0013260220269424887,0.000918930033863109,5.51
7.971639121837071e-05,1.5694127061475551e-06,1.1633985396026278e-08,6.132403784452124e-05,7.378524171530093e-06,0.027323157082503814,0.9703559326734682,0.0013284003746869954,0.0009222263149650041,5.5200000000000005
7.971692796521325e-05,1.5721385893515393e-06,1.165498250332434e-08,6.132110688276835e-05,7.378171506129008e-06,0.027370387106365267,0.970303022949373,0.0013307785995720343,0.0009255283270606261,5.53
7.971746487326707e-05,1.5748640445763502e-06,1.1675978835107801e-08,6.13181761598196e-05,7.377818869467166e-06,0.027417608994496932,0.9702501157539227,0.0013331567016072088,0.0009288360692520437,5.54
7.971800194251287e-05,1.5775890718912927e-06,1.1696974391562325e-08,6.131524567563037e-05,7.377466261539037e-06,0.027464822747992747,0.9701972110869118,0.0013355346808021202,0.0009321495406414854,5.55
7.971853917293132e-05,1.5803136713656494e-06,1.1717969172873505e-08,6.131231543015605e-05,7.377113682339087e-06,0.02751202836794643,0.9701443089481344,0.0013379125371663682,0.0009354687403313405,5.5600000000000005
7.971907656450311e-05,1.5830378430686805e-06,1.173896317922686e-08,6.1309385423352e-05,7.376761131861782e-06,0.027559225855451498,0.9700914093373849,0.0013402902707095492,0.0009387936674241572,5.57
7.971961411720895e-05,1.5857615870696242e-06,1.1759956410807848e-08,6.130645565517365e-05,7.376408610101589e-06,0.027606415211601273,0.9700385122544577,0.0013426678814412593,0.0009421243210226457,5.58
7.972015183102954e-05,1.5884849034376967e-06,1.1780948867801859e-08,6.130352612557643e-05,7.376056117052971e-06,0.027653596437488877,0.969985617699147,0.0013450453693710914,0.0009454607002296752,5.59
7.972068970594558e-05,1.5912077922420924e-06,1.1801940550394215e-08,6.13005968345158e-05,7.375703652710394e-06,0.027700769534207238,0.9699327256712474,0.0013474227345086369,0.0009488028041482761,5.6000000000000005
7.972122774193781e-05,1.5939302535519822e-06,1.1822931458770164e-08,6.12976677819472e-05,7.375351217068322e-06,0.02774793450284906,0.9698798361705534,0.001349799976863485,0.0009521506318816383,5.61
7.972176593898694e-05,1.5966522874365158e-06,1.1843921593114894e-08,6.129473896782614e-05,7.374998810121216e-06,0.02779509134450687,0.9698269491968594,0.0013521770964452227,0.0009555041825331121,5.62
7.972230429707367e-05,1.5993738939648209e-06,1.186491095361352e-08,6.129181039210808e-05,7.374646431863541e-06,0.02784224006027298,0.9697740647499601,0.0013545540932634356,0.0009588634552062088,5.63
7.972284281617878e-05,1.6020950732060025e-06,1.1885899540451088e-08,6.128888205474856e-05,7.374294082289757e-06,0.02788938065123951,0.9697211828296499,0.0013569309673277068,0.0009622284490045992,5.64
7.972338149628296e-05,1.604815825229144e-06,1.1906887353812586e-08,6.128595395570311e-05,7.373941761394326e-06,0.027936513118498374,0.9696683034357237,0.001359307718647618,0.0009655991630321149,5.65
7.972392033736701e-05,1.6075361501033057e-06,1.1927874393882919e-08,6.128302609492726e-05,7.373589469171709e-06,0.027983637463141288,0.9696154265679762,0.0013616843472327475,0.000968975596392747,5.66
7.972445933941164e-05,1.6102560478975265e-06,1.1948860660846933e-08,6.128009847237661e-05,7.373237205616365e-06,0.028030753686259763,0.9695625522262019,0.0013640608530926734,0.0009723577481906476,5.67
7.972499850239761e-05,1.6129755186808228e-06,1.1969846154889407e-08,6.127717108800671e-05,7.372884970722754e-06,0.028077861788945113,0.9695096804101957,0.0013664372362369704,0.000975745617530129,5.68
7.97255378263057e-05,1.6156945625221895e-06,1.1990830876195051e-08,6.127424394177318e-05,7.3725327644853355e-06,0.028124961772288452,0.9694568111197526,0.0013688134966752124,0.000979139203515664,5.69
7.972607731111664e-05,1.618413179490598e-06,1.20118148249485e-08,6.127131703363164e-05,7.3721805868985664e-06,0.02817205363738069,0.9694039443546671,0.0013711896344169698,0.0009825385052518842,5.7
7.972661695681126e-05,1.6211313696549985e-06,1.2032798001334328e-08,6.12683903635377e-05,7.371828437956904e-06,0.028219137385312537,0.9693510801147344,0.0013735656494718123,0.0009859435218435835,5.71
7.972715676337029e-05,1.6238491330843188e-06,1.2053780405537044e-08,6.126546393144704e-05,7.3714763176548065e-06,0.0282662130171745,0.9692982183997494,0.001375941541849307,0.0009893542523957148,5.72
7.972769673077455e-05,1.626566469847465e-06,1.2074762037741082e-08,6.126253773731531e-05,7.371124225986729e-06,0.028313280534056896,0.9692453592095069,0.0013783173115590195,0.0009927706960133921,5.73
7.97282368590048e-05,1.62928338001332e-06,1.2095742898130809e-08,6.125961178109821e-05,7.370772162947127e-06,0.028360339937049825,0.9691925025438023,0.0013806929586105124,0.0009961928518018885,5.74
7.972877714804186e-05,1.6319998636507452e-06,1.2116722986890527e-08,6.125668606275143e-05,7.370420128530457e-06,0.028407391227243194,0.9691396484024304,0.001383068483013347,0.0009996207188666386,5.75
7.972931759786653e-05,1.6347159208285798e-06,1.2137702304204468e-08,6.12537605822307e-05,7.370068122731171e-06,0.028454434405726717,0.9690867967851864,0.001385443884777083,0.0010030542963132367,5.76
7.97298582084596e-05,1.6374315516156409e-06,1.2158680850256801e-08,6.125083533949175e-05,7.369716145543724e-06,0.028501469473589894,0.9690339476918653,0.0013878191639112776,0.0010064935832474376,5.7700000000000005
7.973039897980191e-05,1.6401467560807228e-06,1.2179658625231617e-08,6.124791033449033e-05,7.369364196962569e-06,0.02854849643192203,0.9689811011222627,0.0013901943204254852,0.0010099385787751556,5.78
7.973093991187425e-05,1.6428615342925984e-06,1.2200635629312946e-08,6.124498556718223e-05,7.3690122769821586e-06,0.028595515281812228,0.9689282570761734,0.0013925693543292595,0.0010133892820024665,5.79
7.973148100465748e-05,1.645575886320018e-06,1.2221611862684752e-08,6.124206103752321e-05,7.368660385596944e-06,0.028642526024349392,0.968875415553393,0.0013949442656321516,0.0010168456920356054,5.8
7.97320222581324e-05,1.6482898122317104e-06,1.2242587325530926e-08,6.12391367454691e-05,7.368308522801377e-06,0.02868952866062223,0.9688225765537167,0.0013973190543437113,0.0010203078079809686,5.8100000000000005
7.973256367227986e-05,1.6510033120963808e-06,1.2263562018035291e-08,6.12362126909757e-05,7.367956688589908e-06,0.028736523191719234,0.96876974007694,0.001399693720473485,0.0010237756289451115,5.82
7.973310524708072e-05,1.6537163859827134e-06,1.2284535940381606e-08,6.123328887399887e-05,7.3676048829569856e-06,0.028783509618728706,0.9687169061228581,0.001402068264031018,0.0010272491540347505,5.83
7.97336469825158e-05,1.65642903395937e-06,1.2305509092753557e-08,6.123036529449448e-05,7.367253105897061e-06,0.02883048794273875,0.9686640746912666,0.0014044426850258536,0.0010307283823567624,5.84
7.973418887856596e-05,1.6591412560949904e-06,1.2326481475334771e-08,6.122744195241836e-05,7.366901357404581e-06,0.02887745816483727,0.968611245781961,0.0014068169834675333,0.0010342133130181843,5.8500000000000005
7.973473093521208e-05,1.6618530524581915e-06,1.2347453088308795e-08,6.122451884772643e-05,7.366549637473996e-06,0.028924420286111953,0.9685584193947369,0.0014091911593655958,0.0010377039451262128,5.86
7.9735273152435e-05,1.6645644231175687e-06,1.2368423931859116e-08,6.122159598037459e-05,7.3661979460997515e-06,0.028971374307650302,0.9685055955293898,0.0014115652127295781,0.0010412002777882054,5.87
7.973581553021562e-05,1.667275368141695e-06,1.238939400616915e-08,6.121867335031876e-05,7.365846283276295e-06,0.02901832023053961,0.9684527741857153,0.0014139391435690162,0.00104470231011168,5.88
7.97363580685348e-05,1.669985887599121e-06,1.2410363311422248e-08,6.12157509575149e-05,7.365494648998072e-06,0.029065258055866974,0.9683999553635092,0.0014163129518934424,0.0010482100412043142,5.89
7.973690076737341e-05,1.6726959815583762e-06,1.243133184780169e-08,6.121282880191895e-05,7.365143043259528e-06,0.029112187784719298,0.9683471390625672,0.0014186866377123885,0.0010517234701739472,5.9
7.973744362671236e-05,1.6754056500879661e-06,1.2452299615490687e-08,6.12099068834869e-05,7.364791466055109e-06,0.02915910941818326,0.9682943252826849,0.0014210602010353833,0.001055242596128576,5.91
7.973798664653255e-05,1.6781148932563755e-06,1.2473266614672387e-08,6.120698520217473e-05,7.364439917379258e-06,0.029206022957345368,0.9682415140236582,0.0014234336418719538,0.0010587674181763605,5.92
7.973852982681487e-05,1.6808237111320666e-06,1.2494232845529865e-08,6.120406375793847e-05,7.364088397226419e-06,0.0292529284032919,0.968188705285283,0.0014258069602316255,0.0010622979354256194,5.93
7.973907316754023e-05,1.6835321037834794e-06,1.2515198308246132e-08,6.120114255073413e-05,7.363736905591036e-06,0.029299825757108964,0.9681358990673552,0.0014281801561239213,0.0010658341469848322,5.94
7.973961666868953e-05,1.6862400712790313e-06,1.2536163003004128e-08,6.119822158051775e-05,7.3633854424675495e-06,0.02934671501988244,0.9680830953696706,0.0014305532295583625,0.0010693760519626383,5.95
7.97401603302437e-05,1.6889476136871183e-06,1.2557126929986724e-08,6.11953008472454e-05,7.363034007850402e-06,0.029393596192698015,0.9680302941920252,0.0014329261805444682,0.0010729236494678375,5.96
7.974070415218367e-05,1.6916547310761136e-06,1.2578090089376727e-08,6.119238035087317e-05,7.362682601734035e-06,0.029440469276641186,0.9679774955342152,0.0014352990090917552,0.0010764769386093901,5.97
7.974124813449035e-05,1.694361423514369e-06,1.2599052481356877e-08,6.118946009135714e-05,7.362331224112888e-06,0.02948733427279724,0.9679246993960364,0.0014376717152097395,0.001080035918496417,5.98
7.97417922771447e-05,1.697067691070213e-06,1.262001410610984e-08,6.118654006865345e-05,7.3619798749814025e-06,0.029534191182251264,0.9678719057772851,0.0014400442989079333,0.0010836005882381983,5.99
7.974233658012763e-05,1.6997735338119525e-06,1.2640974963818214e-08,6.118362028271819e-05,7.3616285543340156e-06,0.02958104000608814,0.9678191146777573,0.0014424167601958479,0.001087170946944175,6.0
7.974288104342011e-05,1.7024789518078727e-06,1.2661935054664539e-08,6.118070073350752e-05,7.361277262165167e-06,0.029627880745392556,0.9677663260972492,0.0014447890990829926,0.0010907469937239485,6.01
7.974342566700311e-05,1.7051839451262364e-06,1.2682894378831276e-08,6.117778142097762e-05,7.360925998469295e-06,0.029674713401249005,0.9677135400355572,0.0014471613155788746,0.0010943287276872808,6.0200000000000005
7.974397045085754e-05,1.7078885138352833e-06,1.2703852936500824e-08,6.117486234508466e-05,7.360574763240836e-06,0.029721537974741762,0.9676607564924773,0.001449533409692999,0.001097916147944093,6.03
7.97445153949644e-05,1.7105926580032317e-06,1.272481072785551e-08,6.117194350578484e-05,7.360223556474228e-06,0.02976835446695491,0.967607975467806,0.0014519053814348684,0.0011015092536044674,6.04
7.974506049930467e-05,1.713296377698278e-06,1.2745767753077597e-08,6.116902490303437e-05,7.359872378163905e-06,0.029815162878972335,0.9675551969613396,0.0014542772308139846,0.0011051080437786466,6.05
7.974560576385928e-05,1.7159996729885963e-06,1.2766724012349278e-08,6.116610653678949e-05,7.359521228304304e-06,0.029861963211877722,0.9675024209728745,0.0014566489578398463,0.0011087125175770333,6.0600000000000005
7.974615118860926e-05,1.7187025439423377e-06,1.2787679505852677e-08,6.116318840700645e-05,7.359170106889859e-06,0.029908755466754547,0.9674496475022072,0.0014590205625219506,0.00111232267411019,6.07
7.974669677353556e-05,1.721404990627632e-06,1.2808634233769854e-08,6.116027051364151e-05,7.358819013915005e-06,0.02995553964468609,0.9673968765491341,0.0014613920448697927,0.0011159385124888401,6.08
7.97472425186192e-05,1.7241070131125866e-06,1.2829588196282795e-08,6.115735285665096e-05,7.358467949374174e-06,0.03000231574675543,0.9673441081134517,0.0014637634048928656,0.0011195600318238672,6.09
7.974778842384117e-05,1.726808611465287e-06,1.2850541393573427e-08,6.11544354359911e-05,7.358116913261801e-06,0.030049083774045453,0.9672913421949567,0.0014661346426006606,0.0011231872312263153,6.1000000000000005
7.974833448918247e-05,1.7295097857537955e-06,1.2871493825823596e-08,6.115151825161825e-05,7.357765905572316e-06,0.030095843727638825,0.9672385787934455,0.0014685057580026664,0.0011268201098073877,6.11
7.974888071462411e-05,1.7322105360461536e-06,1.2892445493215091e-08,6.114860130348874e-05,7.357414926300151e-06,0.03014259560861803,0.967185817908715,0.0014708767511083702,0.0011304586666784492,6.12
7.974942710014712e-05,1.7349108624103793e-06,1.291339639592963e-08,6.114568459155892e-05,7.357063975439739e-06,0.030189339418065342,0.9671330595405617,0.001473247621927257,0.0011341029009510242,6.13
7.97499736457325e-05,1.73761076491447e-06,1.2934346534148863e-08,6.114276811578516e-05,7.356713052985509e-06,0.03023607515706284,0.9670803036887825,0.0014756183704688105,0.0011377528117367981,6.140000000000001
7.975052035136131e-05,1.7403102436263992e-06,1.295529590805437e-08,6.113985187612387e-05,7.356362158931891e-06,0.030282802826692393,0.967027550353174,0.001477988996742511,0.0011414083981476151,6.15
7.975106721701455e-05,1.7430092986141194e-06,1.2976244517827663e-08,6.113693587253141e-05,7.3560112932733136e-06,0.030329522428035674,0.9669747995335333,0.0014803595007578376,0.0011450696592954811,6.16
7.975161424267329e-05,1.7457079299455604e-06,1.2997192363650189e-08,6.113402010496423e-05,7.355660456004205e-06,0.030376233962174155,0.9669220512296569,0.0014827298825242678,0.0011487365942925618,6.17
7.975216142831854e-05,1.7484061376886301e-06,1.3018139445703326e-08,6.113110457337876e-05,7.355309647118994e-06,0.030422937430189118,0.966869305441342,0.0014851001420512762,0.0011524092022511829,6.18
7.975270877393138e-05,1.7511039219112145e-06,1.3039085764168386e-08,6.112818927773146e-05,7.354958866612108e-06,0.030469632833161626,0.9668165621683853,0.0014874702793483364,0.0011560874822838314,6.19
7.975325627949287e-05,1.7538012826811763e-06,1.3060031319226605e-08,6.11252742179788e-05,7.3546081144779725e-06,0.03051632017217255,0.966763821410584,0.001489840294424919,0.0011597714335031528,6.2
7.975380394498405e-05,1.7564982200663573e-06,1.3080976111059159e-08,6.112235939407726e-05,7.354257390711014e-06,0.03056299944830256,0.9667110831677351,0.001492210187290493,0.0011634610550219544,6.21
7.9754351770386e-05,1.7591947341345764e-06,1.3101920139847154e-08,6.111944480598336e-05,7.353906695305657e-06,0.03060967066263212,0.9666583474396357,0.0014945799579545254,0.0011671563459532033,6.22
7.97548997556798e-05,1.7618908249536305e-06,1.312286340577163e-08,6.11165304536536e-05,7.353556028256328e-06,0.03065633381624151,0.9666056142260828,0.001496949606426482,0.0011708573054100269,6.23
7.975544790084651e-05,1.7645864925912946e-06,1.3143805909013552e-08,6.111361633704455e-05,7.3532053895574495e-06,0.030702988910210782,0.9665528835268736,0.0014993191327158247,0.0011745639325057124,6.24
7.975599620586724e-05,1.767281737115321e-06,1.3164747649753823e-08,6.111070245611276e-05,7.352854779203446e-06,0.03074963594561981,0.9665001553418054,0.0015016885368320152,0.0011782762263537081,6.25
7.975654467072307e-05,1.76997655859344e-06,1.3185688628173278e-08,6.110778881081477e-05,7.3525041971887395e-06,0.030796274923548257,0.9664474296706754,0.0015040578187845122,0.0011819941860676218,6.26
7.975709329539511e-05,1.7726709570933604e-06,1.3206628844452684e-08,6.110487540110722e-05,7.352153643507752e-06,0.030842905845075597,0.966394706513281,0.0015064269785827734,0.0011857178107612225,6.2700000000000005
7.975764207986443e-05,1.7753649326827675e-06,1.3227568298772734e-08,6.110196222694669e-05,7.3518031181549055e-06,0.03088952871128108,0.9663419858694192,0.0015087960162362528,0.0011894470995484382,6.28
