GSH,NAPQI,Paracetamol_APAP,Protein_adducts,Sulphate__PAPS,Time
6.869395373444959e-15,1.1765894981949234e-30,4.1429084285995187e-26,0.0,1.3248297097483995e-14,5.17
6.869407340402138e-15,1.1585222454255321e-30,4.079487445346265e-26,0.0,1.3248330801859933e-14,5.18
6.869419071583563e-15,1.1295233239460711e-30,3.9776323686047695e-26,0.0,1.3248363842184632e-14,5.19
6.869430572008401e-15,1.0870060532751127e-30,3.828238476414978e-26,0.0,1.3248396232594338e-14,5.2
6.8694418451636385e-15,1.0386508019374565e-30,3.6583240557139693e-26,0.0,1.3248427982910073e-14,5.21
6.869452885946109e-15,1.0524514225276353e-30,3.707114246263474e-26,0.0,1.3248459078759668e-14,5.22
6.869463707449773e-15,1.0668688507597959e-30,3.7580835127533617e-26,0.0,1.3248489557021082e-14,5.23
6.869474314086696e-15,1.0813678592361424e-30,3.8093420418948736e-26,0.0,1.3248519430120693e-14,5.24
6.869484710201383e-15,1.0953792290866682e-30,3.858879594432171e-26,0.0,1.3248548710294601e-14,5.25
6.8694949000739e-15,1.1082976707242653e-30,3.904558151947907e-26,0.0,1.324857740959741e-14,5.26
6.8695048879229884e-15,1.1194797445998397e-30,3.944104563668818e-26,0.0,1.3248605539911017e-14,5.27
6.869514677909193e-15,1.1282417819574267e-30,3.975103193271328e-26,0.0,1.3248633112953388e-14,5.28
6.869524274137971e-15,1.133857805589302e-30,3.994988565687118e-26,0.0,1.3248660140287355e-14,5.29
6.869533680662819e-15,1.1355574505911005e-30,4.001038013908745e-26,0.0,1.3248686633329386e-14,5.3
6.869542901488385e-15,1.132523885116929e-30,3.990364325795214e-26,0.0,1.3248712603358381e-14,5.31
6.869551940573594e-15,1.1238917311344778e-30,3.9599083908775735e-26,0.0,1.3248738061524447e-14,5.32
6.869560801834764e-15,1.108744985180141e-30,3.906431847164517e-26,0.0,1.3248763018857692e-14,5.33
6.869569489148719e-15,1.0861149391141253e-30,3.8265097279479617e-26,0.0,1.3248787486276999e-14,5.34
6.8695780063559204e-15,1.054978100875566e-30,3.7165231086086447e-26,0.0,1.3248811474598817e-14,5.35
6.869586357263576e-15,1.0142541152376388e-30,3.572651753421704e-26,0.0,1.3248834994545945e-14,5.36
6.869594545648763e-15,9.628036845626878e-31,3.390866762362319e-26,0.0,1.3248858056756312e-14,5.37
6.869602563183804e-15,9.339138659750723e-31,3.2889120511856835e-26,0.0,1.3248880637775456e-14,5.38
6.8696104190329906e-15,9.107929623319002e-31,3.207392672003632e-26,0.0,1.3248902763414102e-14,5.39
6.869618119166664e-15,8.856449394936441e-31,3.118732989870541e-26,0.0,1.3248924450487377e-14,5.4
6.869625666746219e-15,8.585768947034317e-31,3.023312178744591e-26,0.0,1.3248945707899157e-14,5.41
6.869633064884245e-15,8.297244378747115e-31,2.921610102192397e-26,0.0,1.3248966544415859e-14,5.42
6.869640316646677e-15,7.992523712476798e-31,2.8142097189871516e-26,0.0,1.3248986968672498e-14,5.43
6.869647425054954e-15,7.673553690456918e-31,2.701799488706719e-26,0.0,1.3249006989178759e-14,5.44
6.869654393088166e-15,7.342586571316907e-31,2.5851757773317894e-26,0.0,1.3249026614325053e-14,5.45
6.869661223685212e-15,7.002186926646069e-31,2.4652452628439277e-26,0.0,1.3249045852388584e-14,5.46
6.8696679197469475e-15,6.655238437557881e-31,2.3430273408237293e-26,0.0,1.3249064711539408e-14,5.47
6.869674484138339e-15,6.304950691254083e-31,2.2196565300489094e-26,0.0,1.3249083199846505e-14,5.48
6.869680919690622e-15,5.954865977588993e-31,2.0963848780924592e-26,0.0,1.3249101325283825e-14,5.49
6.869687229203443e-15,5.6088660856334804e-31,1.9745843669206933e-26,0.0,1.3249119095736372e-14,5.5
6.869693415447023e-15,5.271179100239263e-31,1.8557493184914055e-26,0.0,1.3249136519006253e-14,5.51
6.8696994811643055e-15,4.946386198603053e-31,1.7414988003519678e-26,0.0,1.3249153602818743e-14,5.52
6.8697054290731076e-15,4.639428446830691e-31,1.633579031237438e-26,0.0,1.3249170354828354e-14,5.53
6.869711257004801e-15,4.304526685860473e-31,1.5157670270348722e-26,0.0,1.3249186768928432e-14,5.54
6.869716964711863e-15,3.9166735984516458e-31,1.3791983727137695e-26,0.0,1.324920284442251e-14,5.55
6.8697225595704166e-15,3.5315185238618126e-31,1.2435828475842736e-26,0.0,1.3249218602083726e-14,5.56
6.8697280438440025e-15,3.1515677410090644e-31,1.1098026740746662e-26,0.0,1.3249234048287212e-14,5.57
6.869733419757066e-15,2.7794615824066566e-31,9.787872070046969e-27,0.0,1.3249249189297996e-14,5.58
6.869738689496405e-15,2.417973835007556e-31,8.515127190731847e-27,0.0,1.3249264031275071e-14,5.59
6.86974385521262e-15,2.07001114104934e-31,7.290021863457343e-27,0.0,1.3249278580275487e-14,5.6
6.8697489190215634e-15,1.738612398898883e-31,6.123250737423842e-27,0.0,1.3249292842258423e-14,5.61
6.869753883005785e-15,1.4269481638972272e-31,5.025971205253174e-27,0.0,1.3249306823089268e-14,5.62
6.8697587492159835e-15,1.138320049204163e-31,4.009801257864695e-27,0.0,1.3249320528543707e-14,5.63
6.869763519672457e-15,8.761601266431003e-32,3.086817339352399e-27,0.0,1.3249333964311793e-14,5.64
6.869768196366545e-15,6.440303275457771e-32,2.269552201861455e-27,0.0,1.3249347136002032e-14,5.65
6.869772781262085e-15,4.4562184359709065e-32,1.5709927604651768e-27,0.0,1.3249360049145465e-14,5.66
6.869777276296856e-15,2.8475452767973003e-32,1.0045779480412879e-27,0.0,1.3249372709199744e-14,5.67
6.869781683384027e-15,1.6537629471901606e-32,5.8419657014892385e-28,0.0,1.3249385121553219e-14,5.68
6.86978600441361e-15,9.156252252762882e-33,3.241851599052367e-28,0.0,1.3249397291529003e-14,5.69
6.869790240623747e-15,5.105504305557571e-33,1.8141539629952113e-28,0.0,1.3249409222614355e-14,5.7
6.869794389144409e-15,-7.505845697395556e-33,-2.6246870249247565e-28,0.0,1.324942090672667e-14,5.71
6.869798455648706e-15,-1.8191748170996588e-32,-6.385542776541225e-28,0.0,1.3249432359843419e-14,5.72
6.869802441760857e-15,-2.6984422702566336e-32,-9.479793893950754e-28,0.0,1.3249443586539163e-14,5.73
6.869806349076638e-15,-3.393634732907048e-32,-1.192595717495321e-27,0.0,1.3249454591308368e-14,5.74
6.869810179164484e-15,-3.9121258410873225e-32,-1.3750037757097069e-27,0.0,1.3249465378568483e-14,5.75
6.869813933566567e-15,-4.263515050548352e-32,-1.498588126172208e-27,0.0,1.3249475952663002e-14,5.76
6.869817613799889e-15,-4.459727624130514e-32,-1.5675525938003242e-27,0.0,1.3249486317864533e-14,5.77
6.8698212213573715e-15,-4.515114619138589e-32,-1.5869554806994532e-27,0.0,1.3249496478377865e-14,5.78
6.869824757708945e-15,-4.446552874716678e-32,-1.5627447805672634e-27,0.0,1.3249506438343032e-14,5.79
6.869828224302633e-15,-4.273544999223166e-32,-1.501793393098072e-27,0.0,1.3249516201838383e-14,5.8
6.8698316225656466e-15,-4.0183193576056077e-32,-1.4119343383872103e-27,0.0,1.3249525772883647e-14,5.81
6.869834953905469e-15,-3.7059300587756395e-32,-1.3019959713353885e-27,0.0,1.3249535155443e-14,5.82
6.86983821971095e-15,-3.3643569429840235e-32,-1.1818371960531091e-27,0.0,1.3249544353428136e-14,5.83
6.869841421353387e-15,-3.0246055691954e-32,-1.0623826802649804e-27,0.0,1.3249553370701323e-14,5.84
6.869844560187621e-15,-2.7208072024633257e-32,-9.556580697141259e-28,0.0,1.324956221107848e-14,5.85
6.86984763755312e-15,-2.4903188013051537e-32,-8.748252025665444e-28,0.0,1.3249570878332246e-14,5.86
6.869850652013812e-15,-1.636122590511913e-32,-5.742146879745821e-28,0.0,1.3249579368416376e-14,5.87
6.869853606075477e-15,-5.212596109625466e-33,-1.8177428794183427e-28,0.0,1.3249587688389113e-14,5.88
6.8698565015927226e-15,6.584376843787288e-33,2.334817128819599e-28,0.0,1.3249595843474306e-14,5.89
6.869859339732511e-15,1.8842804444944011e-32,6.649741307390194e-28,0.0,1.3249603836958678e-14,5.9
6.8698621216439344e-15,3.135975485588546e-32,1.105559169110524e-27,0.0,1.3249611672078626e-14,5.91
6.869864848459088e-15,4.3915851299257423e-32,1.5475142900714083e-27,0.0,1.3249619352022669e-14,5.92
6.8698675212939285e-15,5.627487044668871e-32,1.98252408564479e-27,0.0,1.3249626879933876e-14,5.93
6.86987014124914e-15,6.818334080717598e-32,2.4016661491566235e-27,0.0,1.3249634258912306e-14,5.94
6.869872709411e-15,7.93701411154619e-32,2.795396946590129e-27,0.0,1.3249641492017443e-14,5.95
6.869875226852246e-15,8.954609872042411e-32,3.153537687940588e-27,0.0,1.3249648582270628e-14,5.96
6.869877694632937e-15,9.840358797345336e-32,3.465260198569777e-27,0.0,1.3249655532657504e-14,5.97
6.869880113801319e-15,1.0561612861683778e-31,3.719072790560594e-27,0.0,1.3249662346130443e-14,5.98
6.8698824853946946e-15,1.1083798417214275e-31,3.9028061340715565e-27,0.0,1.3249669025610986e-14,5.99
6.869884810440279e-15,1.1370376032859755e-31,4.0035991286915106e-27,0.0,1.324967557399228e-14,6.0
6.869887089956075e-15,1.1382800333147497e-31,4.0078847747941154e-27,0.0,1.3249681994141511e-14,6.01
6.86988932495173e-15,1.1080479837047453e-31,3.901376044892438e-27,0.0,1.3249688288902342e-14,6.02
6.869891512909314e-15,1.1525292441532426e-31,4.0578599207959776e-27,0.0,1.3249694451182118e-14,6.03
6.86989365301252e-15,1.3240965478807414e-31,4.6616923809270305e-27,0.0,1.3249700478681238e-14,6.04
6.869895750116867e-15,1.4967513793736107e-31,5.269355448432377e-27,0.0,1.3249706385076247e-14,6.05
6.869897805084556e-15,1.6694256943681122e-31,5.877091826943786e-27,0.0,1.3249712172795494e-14,6.06
6.86989981876822e-15,1.8410007148153768e-31,6.480965886093797e-27,0.0,1.3249717844240376e-14,6.07
6.8699017920116706e-15,2.0103063215335467e-31,7.0768615318761e-27,0.0,1.3249723401787454e-14,6.08
6.869903725650667e-15,2.1761204468600807e-31,7.660480077006446e-27,0.0,1.3249728847790601e-14,6.09
6.869905620513662e-15,2.3371684673038924e-31,8.227338111283006e-27,0.0,1.3249734184583108e-14,6.1
6.869907477422562e-15,2.492122596197591e-31,8.772765371947086e-27,0.0,1.3249739414479832e-14,6.11
6.869909297193486e-15,2.639601276349627e-31,9.291902614043496e-27,0.0,1.3249744539779325e-14,6.12
6.869911080637514e-15,2.7781685726965915e-31,9.779699480781445e-27,0.0,1.3249749562765951e-14,6.13
6.8699128285614545e-15,2.9063335649553564e-31,1.0230912373894924e-26,0.0,1.3249754485712033e-14,6.14
6.8699145417685895e-15,3.0225497402753095e-31,1.0640102324003383e-26,0.0,1.324975931087997e-14,6.15
6.869916221059439e-15,3.1252143858905227e-31,1.1001632860972175e-26,0.0,1.3249764040524373e-14,6.16
6.8699178672325125e-15,3.212667981772017e-31,1.1309667884273364e-26,0.0,1.3249768676894194e-14,6.17
6.869919481085068e-15,3.283193593279928e-31,1.1558169533346162e-26,0.0,1.3249773222234854e-14,6.18
6.869921063413868e-15,3.3350162638157286e-31,1.1740896057957562e-26,0.0,1.3249777678790376e-14,6.19
6.869922615015932e-15,3.3663024074744155e-31,1.1851399688562879e-26,0.0,1.3249782048805515e-14,6.2
6.869924136689301e-15,3.3751592016967463e-31,1.1883024506666427e-26,0.0,1.3249786334527883e-14,6.21
6.8699256292337825e-15,3.3596339799214246e-31,1.1828904315182036e-26,0.0,1.3249790538210086e-14,6.22
6.869927093451718e-15,3.3177136242373074e-31,1.1681960508793642e-26,0.0,1.324979466211185e-14,6.23
6.869928530148732e-15,3.247323958035629e-31,1.1434899944315942e-26,0.0,1.3249798708502147e-14,6.24
6.86992994013449e-15,3.1463291386621838e-31,1.108021281105489e-26,0.0,1.3249802679661337e-14,6.25
6.869931324223457e-15,3.012531050069548e-31,1.0610170501168345e-26,0.0,1.3249806577883285e-14,6.26
6.8699326805622365e-15,2.8695831426733786e-31,1.0107912861707782e-26,0.0,1.3249810397948286e-14,6.27
6.869933996396516e-15,2.846803499727955e-31,1.0027991435362518e-26,0.0,1.3249814103936024e-14,6.28
6.8699352856060036e-15,2.8153404318665147e-31,9.917490129863556e-27,0.0,1.324981773493642e-14,6.29
6.869936548760563e-15,2.7753710201368546e-31,9.777029592481227e-27,0.0,1.324982129255446e-14,6.3
6.86993778642628e-15,2.7271267747053697e-31,9.607421909068135e-27,0.0,1.324982477838449e-14,6.31
6.869938999165984e-15,2.6708953873648934e-31,9.409676769321407e-27,0.0,1.3249828194011678e-14,6.32
6.869940187539753e-15,2.607022484042575e-31,9.185007632045021e-27,0.0,1.3249831541013452e-14,6.33
6.869941352105434e-15,2.5359133773076996e-31,8.934837890411987e-27,0.0,1.3249834820960938e-14,6.34
6.869942493419147e-15,2.4580348188795664e-31,8.660807037226679e-27,0.0,1.324983803542042e-14,6.35
6.869943612035808e-15,2.3739167521353233e-31,8.364776830187065e-27,0.0,1.3249841185954769e-14,6.36
6.869944708509631e-15,2.2841540646178543e-31,8.048837457147077e-27,0.0,1.3249844274124897e-14,6.37
6.869945783394651e-15,2.1894083405435877e-31,7.71531370137873e-27,0.0,1.3249847301491191e-14,6.38
6.869946837245231e-15,2.090409613310377e-31,7.366771106834503e-27,0.0,1.3249850269614972e-14,6.39
6.869947870616573e-15,1.9879581180053404e-31,7.00602214340953e-27,0.0,1.3249853180059927e-14,6.4
6.8699488840652374e-15,1.8829260439127494e-31,6.636132372204023e-27,0.0,1.3249856034393559e-14,6.41
6.869949878149652e-15,1.7762592870218266e-31,6.2604266107853356e-27,0.0,1.324985883418863e-14,6.42
6.869950853430624e-15,1.6689792025346371e-31,5.88249509845037e-27,0.0,1.3249861581024604e-14,6.43
6.8699518104718524e-15,1.5621843573739222e-31,5.506199661487772e-27,0.0,1.3249864276489094e-14,6.44
6.8699527498404464e-15,1.4570522826909909e-31,5.135679878440347e-27,0.0,1.3249866922179308e-14,6.45
6.8699536721074305e-15,1.3548412263735158e-31,4.77535924536712e-27,0.0,1.3249869519703486e-14,6.46
6.869954577848264e-15,1.2568919055534257e-31,4.429951341105747e-27,0.0,1.3249872070682352e-14,6.47
6.869955467643348e-15,1.1646292591147408e-31,4.1044659925347205e-27,0.0,1.324987457675055e-14,6.48
6.8699563420785435e-15,1.0795642002014572e-31,3.804215439835754e-27,0.0,1.3249877039558104e-14,6.49
6.86995720174568e-15,1.0032953687253536e-31,3.5348205017558785e-27,0.0,1.3249879460771839e-14,6.5
6.869958047243073e-15,9.375108838738748e-32,3.302216740869834e-27,0.0,1.3249881842076848e-14,6.51
6.8699588632718e-15,8.056744166415497e-32,2.8375910857353313e-27,0.0,1.3249884140385935e-14,6.52
6.869959660874888e-15,6.610187773529151e-32,2.327921384166461e-27,0.0,1.3249886386800227e-14,6.53
6.8699604427152806e-15,5.155667672430556e-32,1.815443336604604e-27,0.0,1.3249888588819545e-14,6.54
6.869961209139525e-15,3.6998925666388696e-32,1.302521560353561e-27,0.0,1.3249890747419913e-14,6.55
6.8699619604905695e-15,2.2499307631576624e-32,7.916474905637152e-28,0.0,1.324989286356722e-14,6.56
6.869962697108031e-15,8.132155918014955e-33,2.8544129356969398e-28,0.0,1.3249894938217964e-14,6.57
6.8699634193284564e-15,-6.024491754767813e-33,-2.1334621977169817e-28,0.0,1.3249896972320005e-14,6.58
6.8699641274855936e-15,-1.9888839052599762e-32,-7.018316807439796e-28,0.0,1.3249898966813319e-14,6.59
6.869964821910659e-15,-3.337527683339206e-32,-1.1769972494330665e-27,0.0,1.3249900922630743e-14,6.6
6.869965502932601e-15,-4.6394328953873404e-32,-1.6356887013895892e-27,0.0,1.324990284069874e-14,6.61
6.869966170878373e-15,-5.885259807631723e-32,-2.0746135142909774e-27,0.0,1.3249904721938141e-14,6.62
6.869966826073193e-15,-7.065271147528064e-32,-2.4903389546039517e-27,0.0,1.3249906567264898e-14,6.63
6.869967468840816e-15,-8.169326684433136e-32,-2.8792901642465893e-27,0.0,1.3249908377590837e-14,6.64
6.869968099503799e-15,-9.186877810278177e-32,-3.23774824725065e-27,0.0,1.3249910153824414e-14,6.65
6.869968718383769e-15,-1.0106962120241724e-31,-3.5618483564236884e-27,0.0,1.3249911896871459e-14,6.66
6.869969325801687e-15,-1.0918197993423338e-31,-3.847577780011485e-27,0.0,1.3249913607635932e-14,6.67
6.869969922078119e-15,-1.1608779173516408e-31,-4.090774028360162e-27,0.0,1.324991528702068e-14,6.68
6.869970507533501e-15,-1.2166469349481495e-31,-4.287122920578472e-27,0.0,1.3249916935928185e-14,6.69
6.869971082488407e-15,-1.2578596736219308e-31,-4.4321566711999775e-27,0.0,1.3249918555261307e-14,6.7
6.8699716472638135e-15,-1.2832048655244211e-31,-4.521251976845391e-27,0.0,1.324992014592405e-14,6.71
6.869972202181368e-15,-1.2913266115357175e-31,-4.5496281028847505e-27,0.0,1.3249921708822308e-14,6.72
6.8699727475636585e-15,-1.280823839331902e-31,-4.512344970099671e-27,0.0,1.324992324486462e-14,6.73
6.869973283734477e-15,-1.2502497614523635e-31,-4.4043012413456064e-27,0.0,1.324992475496291e-14,6.74
6.869973811019085e-15,-1.1981113333671128e-31,-4.220232408214073e-27,0.0,1.3249926240033258e-14,6.75
6.869974324514356e-15,-1.185903146320297e-31,-4.176996330644474e-27,0.0,1.3249927686266978e-14,6.76
6.8699748246021055e-15,-1.2114015530084886e-31,-4.266751966644619e-27,0.0,1.3249929094739422e-14,6.77
6.8699753150833e-15,-1.231154293527821e-31,-4.336267793885868e-27,0.0,1.3249930476155304e-14,6.78
6.869975796149522e-15,-1.245192167809112e-31,-4.385652841816567e-27,0.0,1.3249931831054213e-14,6.79
6.869976267988754e-15,-1.2535742337014134e-31,-4.4151157303991745e-27,0.0,1.3249933159965605e-14,6.8
6.869976730785521e-15,-1.2563887746427771e-31,-4.4249680803056756e-27,0.0,1.3249934463409185e-14,6.81
6.869977184721029e-15,-1.2537542673310271e-31,-4.415627923113037e-27,0.0,1.3249935741895326e-14,6.82
6.8699776299733106e-15,-1.2458203493945345e-31,-4.387623111498662e-27,0.0,1.3249936995925454e-14,6.83
6.8699780667173644e-15,-1.2327687870629862e-31,-4.341594729435832e-27,0.0,1.3249938225992451e-14,6.84
6.869978495125296e-15,-1.2148144428381589e-31,-4.2783005023891555e-27,0.0,1.3249939432581062e-14,6.85
6.869978915366463e-15,-1.1922062431646885e-31,-4.19861820751001e-27,0.0,1.324994061616828e-14,6.86
6.869979327607615e-15,-1.1652281461008504e-31,-4.1035490838320196e-27,0.0,1.3249941777223758e-14,6.87
6.869979732013031e-15,-1.134200108989319e-31,-3.994221242466456e-27,0.0,1.3249942916210201e-14,6.88
6.86998012874467e-15,-1.0994790561279489e-31,-3.871893076797719e-27,0.0,1.3249944033583771e-14,6.89
6.869980517962306e-15,-1.0614598464405386e-31,-3.737956672678763e-27,0.0,1.3249945129794474e-14,6.9
6.869980899823672e-15,-1.0205762411476197e-31,-3.593941218626595e-27,0.0,1.3249946205286576e-14,6.91
6.869981274484599e-15,-9.773018714372071e-32,-3.441516416017647e-27,0.0,1.3249947260498991e-14,6.92
6.8699816420991646e-15,-9.321512061355834e-32,-3.282495889283276e-27,0.0,1.3249948295865683e-14,6.93
6.869982002819827e-15,-8.856805193780648e-32,-3.118840596105182e-27,0.0,1.3249949311816065e-14,6.94
6.86998235679757e-15,-8.384888582797889e-32,-2.9526622376109167e-27,0.0,1.3249950308775397e-14,6.95
6.8699827041820474e-15,-7.912190106064625e-32,-2.7862266685692416e-27,0.0,1.3249951287165193e-14,6.96
6.86998304512172e-15,-7.445584724451497e-32,-2.6219573075856365e-27,0.0,1.3249952247403607e-14,6.97
6.8699833797639995e-15,-6.992404158750361e-32,-2.4624385472977168e-27,0.0,1.3249953189905844e-14,6.98
6.8699837082553905e-15,-6.560446566382162e-32,-2.3104191645707397e-27,0.0,1.324995411508455e-14,6.99
6.869984030154846e-15,-6.057807012569405e-32,-2.133485681971472e-27,0.0,1.3249955021697217e-14,7.0
6.86998434444117e-15,-5.29412607117977e-32,-1.8645027074626307e-27,0.0,1.3249955906867022e-14,7.01
6.869984652619393e-15,-4.5109143362447075e-32,-1.588641674371478e-27,0.0,1.3249956774833656e-14,7.02
6.869984954800741e-15,-3.712287135039659e-32,-1.3073520636002112e-27,0.0,1.3249957625910392e-14,7.03
6.8699852510947404e-15,-2.902618428895549e-32,-1.0221744424876442e-27,0.0,1.3249958460405716e-14,7.04
6.869985541609329e-15,-2.0865454531528058e-32,-7.347420987003425e-28,0.0,1.3249959278623644e-14,7.05
6.8699858264509726e-15,-1.268973357116071e-32,-4.467826741240285e-28,0.0,1.3249960080864039e-14,7.06
6.869986105724772e-15,-4.550798440085277e-33,-1.6011979875482974e-28,0.0,1.3249960867422923e-14,7.07
6.869986379534577e-15,3.496801890733909e-33,1.2332527540932885e-28,0.0,1.3249961638592806e-14,7.08
6.869986647983102e-15,1.1395700112059632e-32,4.0153204047757484e-28,0.0,1.3249962394662983e-14,7.09
6.869986911172033e-15,1.9085664176834636e-32,6.723790987746898e-28,0.0,1.3249963135919865e-14,7.1
6.869987169202144e-15,2.6503550900638463e-32,9.3364252894986e-28,0.0,1.3249963862647287e-14,7.11
6.8699874221734056e-15,3.358325956214037e-32,1.1829942520852894e-27,0.0,1.3249964575126831e-14,7.12
6.869987670185101e-15,4.025568550355888e-32,1.4180003978050379e-27,0.0,1.3249965273638137e-14,7.13
6.8699879133359356e-15,4.644867373111463e-32,1.636119670383634e-27,0.0,1.3249965958459219e-14,7.14
6.869988151724151e-15,5.208697251548703e-32,1.834701714854812e-27,0.0,1.324996662986678e-14,7.15
6.869988385447634e-15,5.709218699226798e-32,2.0109854831201536e-27,0.0,1.3249967288136537e-14,7.16
6.869988614604033e-15,6.13827327624202e-32,2.16209760005789e-27,0.0,1.3249967933543525e-14,7.17
6.869988839290868e-15,6.487378949273097e-32,2.285050729631534e-27,0.0,1.3249968566362423e-14,7.18
6.8699890596056425e-15,6.747725451626817e-32,2.3767419409986085e-27,0.0,1.324996918686786e-14,7.19
6.8699892756459575e-15,6.910169643283517e-32,2.4339510746193188e-27,0.0,1.3249969795334747e-14,7.2
6.869989487509622e-15,6.965230870942757e-32,2.4533391083653036e-27,0.0,1.3249970392038572e-14,7.21
6.869989695294765e-15,6.90308632806879e-32,2.4314465236283028e-27,0.0,1.3249970977255734e-14,7.22
6.869989899099951e-15,6.713566414936114e-32,2.364691671428862e-27,0.0,1.3249971551263847e-14,7.23
6.8699900990242866e-15,6.386150098675103e-32,2.2493691385250614e-27,0.0,1.324997211434207e-14,7.24
6.869990298827853e-15,6.95679528443394e-32,2.4503551278184135e-27,0.0,1.3249972677078094e-14,7.25
6.8699904884012276e-15,7.142085044649152e-32,2.5156002507042807e-27,0.0,1.3249973211002474e-14,7.26
6.869990674268511e-15,7.305800222646461e-32,2.5732464794234024e-27,0.0,1.3249973734488914e-14,7.27
6.8699908564861336e-15,7.446209592580879e-32,2.6226841059114968e-27,0.0,1.3249974247696347e-14,7.28
6.8699910351124956e-15,7.56183321386727e-32,2.6633919401342756e-27,0.0,1.3249974750789257e-14,7.29
6.869991210207962e-15,7.651442431180429e-32,2.6949373100874666e-27,0.0,1.3249975243937661e-14,7.3
6.869991381834869e-15,7.71405987445502e-32,2.716976061796799e-27,0.0,1.3249975727317123e-14,7.31
6.8699915500575205e-15,7.748959458885603e-32,2.7292525593180058e-27,0.0,1.3249976201108753e-14,7.32
6.869991714942187e-15,7.755666384926615e-32,2.7315996847368213e-27,0.0,1.3249976665499197e-14,7.33
6.869991876557108e-15,7.733957138292395e-32,2.723938838168989e-27,0.0,1.3249977120680645e-14,7.34
6.869992034972493e-15,7.683859489957166e-32,2.7062799377602543e-27,0.0,1.3249977566850835e-14,7.35
6.8699921902605164e-15,7.605652496155031e-32,2.678721419686363e-27,0.0,1.3249978004213037e-14,7.36
6.869992342495323e-15,7.499866498380002e-32,2.641450238153075e-27,0.0,1.3249978432976077e-14,7.37
6.869992491753026e-15,7.367283123385964e-32,2.5947418653961467e-27,0.0,1.3249978853354309e-14,7.38
6.869992638111704e-15,7.208935283186695e-32,2.538960291681341e-27,0.0,1.3249979265567639e-14,7.39
6.869992781651408e-15,7.026107175055842e-32,2.4745580253044184e-27,0.0,1.3249979669841516e-14,7.4
6.869992922454155e-15,6.820334281526995e-32,2.402076092591162e-27,0.0,1.3249980066406922e-14,7.41
6.869993060603928e-15,6.593403370393581e-32,2.3221440378973417e-27,0.0,1.3249980455500393e-14,7.42
6.869993196186683e-15,6.347352494708935e-32,2.235479923608738e-27,0.0,1.3249980837364e-14,7.43
6.86999332929034e-15,6.084470992786252e-32,2.1428903301411263e-27,0.0,1.3249981212245359e-14,7.44
6.869993460004789e-15,5.807299488198688e-32,2.045270355940312e-27,0.0,1.3249981580397627e-14,7.45
6.869993588421889e-15,5.518629889779224e-32,1.9436036174820794e-27,0.0,1.3249981942079507e-14,7.46
6.8699937146354646e-15,5.221505391620745e-32,1.8389622492722258e-27,0.0,1.3249982297555238e-14,7.47
6.869993838741311e-15,4.9192204730760005e-32,1.7325069038465435e-27,0.0,1.3249982647094608e-14,7.48
6.8699939548065834e-15,4.323452020709204e-32,1.5226510062867747e-27,0.0,1.3249982973989543e-14,7.49
6.869994065577719e-15,3.5660921586746277e-32,1.2558646777546233e-27,0.0,1.3249983285974564e-14,7.5
6.869994173645458e-15,2.771653753394835e-32,9.760180468261695e-28,0.0,1.3249983590345736e-14,7.51
6.869994279075249e-15,1.9425866511049517e-32,6.839740971915486e-28,0.0,1.3249983887287377e-14,7.52
6.8699943819338454e-15,1.0815599297578123e-32,3.8067303697245136e-28,0.0,1.3249984176987482e-14,7.53
6.869994482289305e-15,1.914618990242395e-33,6.713229872224362e-29,0.0,1.3249984459637728e-14,7.54
6.869994580210994e-15,-7.245998997073747e-33,-2.555534605742047e-28,0.0,1.3249984735433462e-14,7.55
6.8699946757695805e-15,-1.663298693330816e-32,-5.862123595003995e-28,0.0,1.3249985004573719e-14,7.56
6.869994769037042e-15,-2.621088477022145e-32,-9.235952922082992e-28,0.0,1.32499852672612e-14,7.57
6.869994860086663e-15,-3.594204014239412e-32,-1.2663759284181732e-27,0.0,1.324998552370229e-14,7.58
6.869994948993029e-15,-4.5786608367231434e-32,-1.6131507134187958e-27,0.0,1.3249985774107051e-14,7.59
6.869995035832035e-15,-5.570255244495991e-32,-1.9624388680673226e-27,0.0,1.3249986018689217e-14,7.6
6.869995120680882e-15,-6.564564305862942e-32,-2.3126823887893426e-27,0.0,1.3249986257666208e-14,7.61
6.869995203618075e-15,-7.556945857410915e-32,-2.6622460475787808e-27,0.0,1.3249986491259113e-14,7.62
6.8699952847234254e-15,-8.542538504009341e-32,-3.0094173919980464e-27,0.0,1.3249986719692704e-14,7.63
6.869995364078053e-15,-9.516261618809774e-32,-3.352406745177943e-27,0.0,1.3249986943195426e-14,7.64
6.869995441764379e-15,-1.0472815343246074e-31,-3.689347205817702e-27,0.0,1.3249987161999404e-14,7.65
6.869995517866135e-15,-1.140668058703408e-31,-4.018294648184886e-27,0.0,1.3249987376340442e-14,7.66
6.8699955924683545e-15,-1.2312119028172096e-31,-4.337227722115553e-27,0.0,1.3249987586458016e-14,7.67
6.8699956656573815e-15,-1.3183173112940583e-31,-4.6440478530141445e-27,0.0,1.3249987792595284e-14,7.68
6.869995737520861e-15,-1.4013666055902274e-31,-4.936579241853536e-27,0.0,1.3249987994999077e-14,7.69
6.8699958081477475e-15,-1.4797201839901933e-31,-5.2125688651749376e-27,0.0,1.3249988193919909e-14,7.7
