Time,s9,s10,s1,s75,s135,s7,s21,s46,s48,s69,s71,s68,s70,s128,s140,s148,s150,s152,s157,s158,s159,s160,s161,kass_r7,kdiss_r7,kcatp_r14,kM_r14_s69,kcatn_r14,kM_r14_s46,kass_r25,kdiss_r25,kass_r26,kdiss_r26,kass_r51,kdiss_r51,kass_r52,kdiss_r52,kcatp_r53,kM_r53_s70,kcatn_r53,kass_r54,kdiss_r54,kass_r55,kass_r15_s21,kdiss_r15_s21,kass_re24_s157,kass_r23_s21,kdiss_r23_s21,default,c1,c4,c5,r52,r55,r7,r14,r51,r53,re24,r15,r23,r54,r26,r25
1.02,1.898343436440749,0.10165656355925048,1.7961149989201013,0.36050738408043465,0.837556583132354,1.7961149989201013,3.2038850010798967,0.029778331374275314,0.10165656355925048,0.3343517048610639,1.9380978727902658,1.0364818672493,0.09102713446283518,0.837556583132354,1.3187381975530694,1.1857706735547653,1.1857706735547653,0.0,0.5,0.04509996244387708,0.7777474591959345,0.5706952674547099,0.3128573381220216,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18919558711751572,0.07035594141244825,0.05065389974905843,0.2838486633888381,0.25622669596205105,-0.003141446904832147,0.7030260451312609,0.24763732018419962,0.5966664329666533,0.19379598112067367,0.3605737076799593,0.6484217890705253
1.03,1.8958591228771735,0.10414087712282587,1.7956213464811126,0.36309293356676103,0.8350220174439378,1.7956213464811126,3.2043786535188854,0.030139697291457577,0.10414087712282587,0.33797921275873155,1.9361447775689562,1.0424203316002598,0.09269372339533229,0.8350220174439378,1.3194004300191682,1.1787818441396574,1.1787818441396574,0.0,0.5,0.046339841401177695,0.7787978242600824,0.5701605444272445,0.3157108413466401,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18527505895500995,0.07229015258583721,0.048096453282477025,0.2852754918187197,0.2507077788190397,-0.0032659410141864824,0.6947633180366457,0.2492135381868768,0.5910504640099624,0.19681835224074015,0.3633522477198787,0.6462101892416546
1.04,1.8933593997774312,0.10664060022256819,1.7951525992780644,0.36565882080145845,0.8325419574531281,1.7951525992780644,3.204847400721934,0.03049959732008042,0.10664060022256819,0.3415704710807203,1.934161586410465,1.0483033625056661,0.09435767924634121,0.8325419574531281,1.3200472448019145,1.1718749106305861,1.1718749106305861,0.0,0.5,0.04759039053303499,0.7798217268637473,0.5695926938822969,0.3185145757874939,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18137811614271304,0.07424100923153458,0.04566854219510308,0.28663715301898546,0.24532338382257912,-0.003392793035105411,0.6866454030827221,0.25071898174253365,0.5855762266017827,0.19981466090536998,0.3660662014570988,0.6439622444311158
1.05,1.8908449745595624,0.1091550254404369,1.7947075113221027,0.36820544548851064,0.8301150864420717,1.7947075113221027,3.2052924886778955,0.03085808816049195,0.1091550254404369,0.34512578665874316,1.9321485657005826,1.0541323328478107,0.09601862471478281,0.8301150864420717,1.320679722159446,1.1650484463388844,1.1650484463388844,0.0,0.5,0.04885118020939009,0.7808192208133041,0.5689934325881385,0.3212688412454731,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17750473932985478,0.07620784112664854,0.04336363555485301,0.28793410665848446,0.24006932759529032,-0.003521966291770855,0.6786689411583242,0.2521540706165252,0.5802375802507694,0.20278413952104202,0.3687161977804618,0.6416806014453715
1.06,1.8883165511097335,0.11168344889026598,1.7942849085090902,0.37073320083168243,0.8277401322482938,1.7942849085090902,3.2057150914909074,0.031215227120051366,0.11168344889026598,0.34864549109891996,1.9301059901743056,1.0599085480625121,0.0976761967028694,0.8277401322482938,1.3212988976771973,1.1583010597509433,1.1583010597509433,0.0,0.5,0.05012177906852198,0.7817903921865442,0.5683643809532745,0.3239739605806746,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17365489321740868,0.07818997534689429,0.04117558352812667,0.2891668364509871,0.23494159070582943,-0.0036534226906410152,0.6708306725100792,0.2535192668077502,0.5750287554533741,0.20572606467402393,0.37130288758354696,0.6393677595800232
1.07,1.885774822195285,0.11422517780471458,1.793883620221038,0.37324247017035644,0.8254158367137509,1.793883620221038,3.2061163797789596,0.0315710691621977,0.11422517780471458,0.3521299100252968,1.9280341350499677,1.0656333057567429,0.0993300423905718,0.8254158367137509,1.3219057956719364,1.1516313758577077,1.1516313758577077,0.0,0.5,0.051401762393989636,0.7827353183855491,0.5677071487645334,0.32663024965160636,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16982855221866655,0.08018674933462383,0.03909826236199754,0.29033584231139337,0.22993623729327872,-0.0037871229315939157,0.6631274129299584,0.2548150463233752,0.5699438473857015,0.2086397405274453,0.3738269061783877,0.6370261942233644
1.08,1.8832204786351545,0.1167795213648448,1.793502562000129,0.3757336310458304,0.8231409926120619,1.793502562000129,3.206497437999869,0.0319256704732696,0.1167795213648448,0.3555794002555083,1.9259332855367943,1.0713078236482139,0.10097982398044987,0.8231409926120619,1.3225013888159753,1.1450380587218993,1.1450380587218993,0.0,0.5,0.052690701989339256,0.7836541176298863,0.5670232315545911,0.32923805364996844,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16602566944304842,0.08219749510336924,0.037126001652306506,0.29144164899903185,0.22504950641824695,-0.003923026432517393,0.655556077960808,0.25604193250298296,0.5649774527095872,0.2115245189272107,0.37628891872638365,0.6346582072238837
1.09,1.8806542081145747,0.11934579188542475,1.7931407248628681,0.37820705467573723,0.8209144388755586,1.7931407248628681,3.206859275137129,0.032279088001483776,0.11934579188542475,0.3589943449957176,1.9238037356060222,1.0769332488793881,0.10262521808436963,0.8209144388755586,1.323086603355856,1.1385198085611383,1.1385198085611383,0.0,0.5,0.053988167486827054,0.7845469425594735,0.5663140239967617,0.33179774240428,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16224618070503238,0.08422154127945021,0.035253528148897484,0.29248480440220875,0.22027779708018524,-0.004061091426453381,0.6481136772430456,0.257200491424186,0.5601246027363009,0.21437979681951186,0.378689614366227,0.6322659458358852
1.1,1.8780766928320218,0.12192330716797742,1.7927971541790049,0.3806631050613897,0.8187350509503858,1.7927971541790049,3.207202845820993,0.03263137867381706,0.12192330716797742,0.36237514405965904,1.921645785378312,1.0825106768615262,0.10426591421220052,0.8187350509503858,1.323662329569746,1.1320753557360155,1.1320753557360155,0.0,0.5,0.05529372904016777,0.7854139674024578,0.5655808469600725,0.3343097010675662,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1584900122893269,0.08625821730266173,0.03347585570538758,0.2934658739393937,0.21561764129323557,-0.004201275070902927,0.640797305532413,0.25829132411604466,0.5553806109746307,0.21720501027523037,0.38102969475042076,0.6298514415973144
1.11,1.8754886037144836,0.12451139628551565,1.7924708979241502,0.3831021370816089,0.8166017167608413,1.7924708979241502,3.2075291020758474,0.032982597723491935,0.12451139628551565,0.3657221893601619,1.9194597343699398,1.0880411982780718,0.10590161049434405,0.8166017167608413,1.3242294476620846,1.125703445546869,1.125703445546869,0.0,0.5,0.05660696412552683,0.7862553561750586,0.5648250149089021,0.3367743072447663,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15475709967096385,0.08830686403582186,0.03178801696355871,0.29438542218245584,0.21106564157004748,-0.004343533588275292,0.6336041236580464,0.2593150499244743,0.5507406698600004,0.2199996182213687,0.3833098462339894,0.6274167079492661
1.12,1.872890608612544,0.12710939138745525,1.792161079988979,0.3855244991931491,0.8145133707600838,1.792161079988979,3.2078389200110182,0.03333280105938525,0.12710939138745525,0.3690358996296855,1.917245891060745,1.0935258324961532,0.10753201974151869,0.8145133707600838,1.3247887910792957,1.1194028597718042,1.1194028597718042,0.0,0.5,0.05792744790672764,0.7870713077320424,0.5640477404196268,0.33919196339575364,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15104736099501848,0.09036681873449512,0.03018544213644514,0.29524403867361265,0.206618554414277,-0.004487822253637451,0.6265313812326467,0.2602723289400404,0.5462004421177324,0.22276312543504212,0.38553077927402596,0.6249636020409208
1.13,1.8702833703988324,0.12971662960116678,1.7918668831688893,0.3879305328041029,0.8124689860291573,1.7918668831688893,3.208133116831108,0.033682044716241116,0.12971662960116678,0.37231671236391967,1.9150045706740264,1.0989655430174847,0.10915686803867408,0.8124689860291573,1.3253411550218481,1.1131724116691066,1.1131724116691066,0.0,0.5,0.05925475547086635,0.7878620453134085,0.5632501563361566,0.34156308931668117,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14736070323025696,0.09243741853455151,0.02866387042254681,0.29604233159986487,0.20227326819882363,-0.004634095489674337,0.6195764090506075,0.26116385633597095,0.5417559361105321,0.22549507717027362,0.3876932192875948,0.622493856617066
1.14,1.867667544665766,0.13233245533423318,1.7915875299929205,0.39032057177495855,0.8104675652056608,1.7915875299929205,3.208412470007077,0.03403038385191656,0.13233245533423318,0.3755650747897182,1.9127360925102412,1.1043612557449576,0.11077589285411614,0.8104675652056608,1.3258873061174088,1.1070109401043147,1.1070109401043147,0.0,0.5,0.06058846439173219,0.7886278041507272,0.5624333417690893,0.34388811363199395,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14369702880626445,0.09451800445110221,0.027219250369590053,0.29678092797853456,0.198026778513974,-0.004782306959576927,0.6127366107553193,0.26199035223310146,0.5374033538871198,0.2281950522877777,0.3897978964895411,0.6200091175124322
1.15,1.8650437752631124,0.13495622473688687,1.7913222464366192,0.39269494161054047,0.8085081232037854,1.7913222464366192,3.208677753563378,0.034377870597305585,0.13495622473688687,0.3787814268005233,1.910440774792198,1.109713894118964,0.11238883925901404,0.8085081232037854,1.3264280007827791,1.1009172982756716,1.1009172982756716,0.0,0.5,0.061928159610698454,0.789368807605364,0.5615983719842479,0.3461674576679008,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14005624798006489,0.09660792899268959,0.025847551855860296,0.29746047894363475,0.19387614354232574,-0.004932409673679082,0.606009448821302,0.2627525402932212,0.5331387868306837,0.230862649750947,0.3918455267503095,0.6175110158450241
1.16,1.8624127018696393,0.13758729813035994,1.791070323492313,0.3950539608310854,0.8065897165341269,1.791070323492313,3.2089296765076845,0.03472455770448498,0.13758729813035994,0.3819662299107189,1.9081189434114876,1.1150243194997658,0.11399546634195935,0.8065897165341269,1.326963954068241,1.0948903728442387,1.0948903728442387,0.0,0.5,0.06327342515506047,0.7900853076559948,0.5607462337542019,0.34840156281509316,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13643825785303199,0.09870654324189435,0.02454508413356793,0.2980816504770961,0.18981855523549107,-0.005084356003719197,0.599392464273498,0.26345118254697425,0.5289587483287324,0.2334975113912598,0.3938368440754787,0.6150010459140933
1.17,1.8597749576740434,0.14022504232595565,1.7908310983111506,0.39739794055230426,0.8047114343235114,1.7908310983111506,3.2091689016888467,0.03507049742934748,0.14022504232595565,0.38511995838738977,1.9057709292495946,1.1202933494273932,0.11559554524429243,0.8047114343235114,1.3274958492000193,1.0889290780746579,1.0889290780746579,0.0,0.5,0.06462384667457198,0.7907775724979483,0.5598778512847001,0.350590882147996,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13284294879766345,0.10081320081233229,0.02330839793161754,0.298645126085833,0.18585131518112485,-0.00523809777027116,0.5928832685382622,0.26408706810197846,0.524860020626031,0.23609931484803465,0.39577259065781634,0.61248060259257
1.18,1.857131167224713,0.1428688327752861,1.7906039374273008,0.39972718437813426,0.8028723899595841,1.7906039374273008,3.2093960625726967,0.035415740422782706,0.1428688327752861,0.38824309126310036,1.9033970655546917,1.1255217738731573,0.11718885697012349,0.8028723899595841,1.328024346326399,1.0830323502232289,1.0830323502232289,0.0,0.5,0.0659790137811925,0.7914458759036131,0.5589941094119881,0.35273587304573834,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12927020988435511,0.10292726149866031,0.022134198418506834,0.299151611062628,0.18197181239793614,-0.005393586314869277,0.5864795358150253,0.2646610017888592,0.5208395175931615,0.23866776610033452,0.39765350839905667,0.6099510149552387
1.19,1.8544819436546793,0.14551805634531978,1.7903882152473052,0.4020419883179409,0.8010717103017858,1.7903882152473052,3.2096117847526924,0.03576033428530944,0.14551805634531978,0.39133610207417124,1.9009976845287233,1.130710376079629,0.11877518948738348,0.8010717103017858,1.32855009378523,1.0771991402599526,1.0771991402599526,0.0,0.5,0.06733852306632178,0.7920904836604176,0.5580958833748286,0.354836987746141,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1257199357801767,0.10504809598346197,0.0210192337724453,0.29960183835773807,0.17817749546516293,-0.005550772568498002,0.5801789938883904,0.26517378937649577,0.5168941043270519,0.24120258967248132,0.3994803281150636,0.6074135896169223
1.2,1.8518278941412762,0.14817210585872287,1.7901833563703597,0.40434264094941474,0.7993085569077943,1.7901833563703597,3.209816643629638,0.03610432641070777,0.14817210585872287,0.3943994790497042,1.8985731240420163,1.1358598915598415,0.12035434343124798,0.7993085569077943,1.3290737059361162,1.0714284281872617,1.0714284281872617,0.0,0.5,0.06870197216465992,0.7927116802528963,0.5571839802407064,0.3568946919299039,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12219201317614703,0.10717507657686949,0.019960513698299653,0.29999655675280834,0.17446592331899202,-0.005709607113153435,0.5739794383639131,0.2656262647740039,0.5130209654392194,0.24370354766746294,0.4012537907737109,0.6048695260875833
1.21,1.84916961791733,0.15083038208266933,1.7899888198735492,0.4066294233886961,0.7975821181108415,1.7899888198735492,3.210011180126448,0.03644776305309197,0.15083038208266933,0.3974337175250523,1.896123725118898,1.140971023264955,0.12192612994255608,0.7975821181108415,1.3295957714210762,1.0657192176791233,1.0657192176791233,0.0,0.5,0.07006896196048983,0.7933097590559207,0.5562591606041418,0.3589094578371563,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11868632579352323,0.10930758065836413,0.018955227955824938,0.3003365327863785,0.17083474435642165,-0.00587004024458618,0.5678787254653013,0.26601928028628563,0.5092174765228547,0.24617043245894535,0.4029746396584587,0.6023199483065811
1.22,1.8465077043479663,0.15349229565203287,1.7898040786878153,0.40890260979705945,0.7958915978965763,1.7898040786878153,3.2101959213121822,0.03679069029582378,0.15349229565203287,0.40043930838481856,1.893649828262441,1.1460444604714424,0.12349036705112192,0.7958915978965763,1.3301168645247194,1.0600705282620302,1.0600705282620302,0.0,0.5,0.07143909951920534,0.7938850112665266,0.5553221661387673,0.36088175554399504,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11520276035374244,0.11144499524996034,0.018000639586650546,0.3006225112588301,0.16728166810953848,-0.006032021975972008,0.5618747624448699,0.2663537144669163,0.5054810419347203,0.2486030551601454,0.4046436109723291,0.5997659453591568
1.23,1.843842734448487,0.15615726555151227,1.789628636106444,0.4111624669582184,0.7942362248293204,1.789628636106444,3.2103713638935534,0.03713315320716336,0.15615726555151227,0.40341674736383865,1.8911517764080894,1.1510808636948073,0.12504688259516591,0.7942362248293204,1.3306375360647305,1.0544814015982877,1.0544814015982877,0.0,0.5,0.07281199573964313,0.7944377347069042,0.5543736975722933,0.3628120599354385,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11174120181861358,0.11358671335384328,0.017094170056030755,0.3008552486186427,0.16380448583251483,-0.006195502144862385,0.5559655131583446,0.2666304638955312,0.5018092315443857,0.2510012547421549,0.4062614413310821,0.5972085392966364
1.24,1.841175281198819,0.1588247188011804,1.7894620292050474,0.4134092541907585,0.7926152539012746,1.7894620292050474,3.21053797079495,0.03747519566534959,0.1588247188011804,0.40636653697401887,1.888629915535547,1.1560808615642413,0.12659551482611864,0.7926152539012746,1.3311583115046937,1.0489509027876895,1.0489509027876895,0.0,0.5,0.07418726486772775,0.7949682356480685,0.5534144101236925,0.3647008521499779,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10830153240424945,0.1157321331936553,0.01623341675037482,0.30103551980805954,0.1604010737897289,-0.006360430482851326,0.5501489982295544,0.26685044098151917,0.498199812950662,0.25336489982964966,0.40782886931553824,0.5946486785637376
1.25,1.8385059082416142,0.16149409175838497,1.7893038162341837,0.4156432237778075,0.7910279596951691,1.7893038162341837,3.210696183765814,0.03781686044819288,0.16149409175838497,0.409289179740966,1.8860845923977128,1.1610450629734481,0.12813611010460463,0.7910279596951691,1.3316796978989636,1.0434781155149768,1.0434781155149768,0.0,0.5,0.07556452623034877,0.7954768215115744,0.5524449310259044,0.36654861424065244,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10488363503043963,0.1178806609193441,0.015416087687696756,0.30116410375005864,0.1570693755804643,-0.006526756638111895,0.5444232887793437,0.2670145737333965,0.4946506477227409,0.2556938814139841,0.4093466297762589,0.5920872637927452
1.26,1.8358351686102334,0.16416483138976584,1.789153564934011,0.41786462141419967,0.789473630037595,1.789153564934011,3.2108464350659873,0.03815818906194398,0.16416483138976584,0.4121851720907604,1.883516152408657,1.165974068631036,0.12966852073083607,0.789473630037595,1.3322021903241348,1.0380621375274388,1.0380621375274388,0.0,0.5,0.07694340581541532,0.7959637938415245,0.5514658760885659,0.36835582422029167,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10148739643276738,0.12003171307204791,0.014639941031131531,0.30124177491948356,0.15380738585632492,-0.0066944301977432275,0.5387865006840177,0.2671238029895753,0.4911595913316541,0.25798810603805233,0.41081544856717794,0.5895251722107601
