Time,CL_m,CL_p,P97_m,P97_p,P51_m,P51_p,EL_m,EL_p,PIF_m,PIF_p,hypocotyl,P,v1,v1L,v2A,v2B,v3,v4,k1L,v2L,k1D,k2,k3,k4,p1,p1L,p2,p3,p4,d1,d2D,d2L,d3D,d3L,d4D,d4L,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,v5,k5,p5,d5L,d5D,g1,g2,K11,K12,PP,T,L,D,cell,CL_transcription,CL_light_transcription,CLm_light_degradation,CLm_dark_degradation,CL_translation,CL_light_translation,CLp_degradation,P97_light_transcription,P97_transcription,P97_CL_transcription,P97m_degradation,P97_translation,P97_dark_degradation,P97_light_degradation,P51_transcription,P51m_degradation,P51_translation,P51_dark_degradation,P51_light_degradation,EL_light_transcription,ELm_degradation,EL_translation,EL_dark_degradation,EL_light_degradation,P_dark_accumulation,P_light_degradation,PIF_transcription,PIFm_degradation,PIF_translation,PIF_dark_degradation,PIF_light_degradation,basal_growth,PIF_induced_growth
4.82,0.1426630687260489,0.4673378928216228,0.47268549292388307,1.8855830874587605,0.5791662548049744,0.42705001729927977,0.5428842800491259,1.2605225690123576,0.518306310532992,0.08314118101820644,1.0980093982790011,0.008066836924398434,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.032710848712929376,0.00017284263027895396,0.07561142642480592,0.0,0.10842393223179717,0.059918488864940535,0.31778976711870355,0.0018249015449927483,0.05746056313921635,0.052987493625517246,0.16543992252335907,0.4774123478531219,0.0,0.5468190953630405,0.4812895613432819,0.3243331026907857,0.3706664030751836,0.0,0.33309901349343823,0.4628633650229799,0.30944403962800177,0.5483131228496172,0.0,0.4789985762246959,0.0,0.008066836924398434,0.00270052277658559,0.0725628834746189,0.3213499125304551,0.0,0.3325647240728258,0.01,0.0025880264627879813
4.83,0.14223703288099412,0.4658459785059382,0.47215365800793807,1.8848873428720563,0.5807389704513691,0.4274292462821129,0.5444215289368586,1.2612221473391292,0.5176081612096813,0.08302911008628727,1.098135244416445,0.007986570705930115,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.032734751764820005,0.00017124786649179403,0.0753856274269269,0.0,0.10810014498955553,0.05973955381001753,0.316775265384038,0.0018046428621071634,0.05739375557457569,0.05285512159886378,0.16525378030277832,0.47687519458801747,0.0,0.5466173294328963,0.48279960091036106,0.3252138234527667,0.3716729410888763,0.0,0.33339481210004807,0.46434946503615354,0.31032027149400937,0.5498657442262271,0.0,0.4792644159888691,0.0,0.007986570705930115,0.0026976085343508984,0.07246514256935539,0.3209170599500024,0.0,0.3321164403451491,0.01,0.0025812040330033775
4.84,0.1418134723219556,0.46435917927021686,0.4716214806246888,1.8841882474510083,0.5823179561740389,0.4278155750114258,0.5459648461375141,1.2619345997201714,0.5169109592455358,0.08291719331851909,1.0982610224185767,0.007907103104199748,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.032758795417493596,0.00016966845388788741,0.07516114033063646,0.0,0.10777823896468626,0.05956165837522135,0.31576424190374747,0.0017845718316501023,0.05732582960735291,0.05272163972618901,0.16506751821864107,0.4763376954309357,0.0,0.5464145917607923,0.4843085721306819,0.32609805545746184,0.3726834919513849,0.0,0.33369614850891216,0.46583302786065056,0.311199962298383,0.5514244945988892,0.0,0.47953514789366514,0.0,0.007907103104199748,0.002694645463448443,0.07236753429437501,0.3204847947322322,0.0,0.33166877327407635,0.01,0.002574399382025342
4.8500000000000005,0.14139237551957082,0.46287748951241,0.4710889417262096,1.8834858073138443,0.5839031659618193,0.42820898813665764,0.547514171276141,1.2626599381923678,0.5162147028284602,0.08280543042163224,1.098386732462963,0.007828426157976662,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03278297987312635,0.00016810423832436993,0.07493795902537254,0.0,0.10745820539487383,0.059384797718219744,0.3147566928684388,0.0017646872491131236,0.05725679111350055,0.052587059231086176,0.16488112960417334,0.4757998311434717,0.0,0.5462108841210148,0.4858164223021866,0.32698577293861886,0.3736980262155644,0.0,0.334003010746593,0.4673139676263965,0.31208307762740034,0.5529893129889024,0.0,0.4798107765130998,0.0,0.007828426157976662,0.00269163376585032,0.07227005839598442,0.3200531157536453,0.0,0.33122172168652897,0.01,0.0025676124604399587
4.86,0.14097373101530639,0.4614009032282587,0.470556021808201,1.882780028853242,0.5854945547053321,0.4286094703551761,0.5490694457342371,1.2633981742814484,0.5155193901475924,0.0826938211090544,1.0985123747264094,0.007750532197868658,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03280730532636927,0.00016655507178427924,0.07471607743811239,0.0,0.10714003557163286,0.05920896702642868,0.31375261419521594,0.00174498795999316,0.057186646093818815,0.052451391452184276,0.16469460763287033,0.475261582026283,0.0,0.5460062083674401,0.48732309906144206,0.327876950634986,0.3747165150114125,0.0,0.3343153868770374,0.46879219863612054,0.3129695840685151,0.5545601401915795,0.0,0.4800913062269504,0.0,0.007750532197868658,0.002688573649596611,0.07217271462066294,0.3196220218915073,0.0,0.3307752844362176,0.01,0.0025608432193463715
4.87,0.14055752739814412,0.4599294147652926,0.47002270259918616,1.8820709175464214,0.5870920753111232,0.4290170058627108,0.5506306070470584,1.2641493186420132,0.5148250194016677,0.08258236508557978,1.0986379493856209,0.0076734133207159855,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03283177200555467,0.000165020801299214,0.07449548952101638,0.0,0.10682372082258954,0.059034161507220524,0.312752002040399,0.0017254727429675102,0.05711540072141635,0.052314647921591656,0.16450794590971515,0.47472292962517804,0.0,0.5458005660884622,0.48882854964037303,0.328771562174229,0.37573892819911886,0.0,0.3346332645729144,0.4702676346363457,0.31385944601682325,0.5561369131175289,0.0,0.480376741083965,0.0,0.0076734133207159855,0.002685465330231641,0.07207550271623349,0.31919151202903395,0.0,0.33032946034231914,0.01,0.002554091609426077
4.88,0.14014375332205486,0.45846301824774094,0.46948896577075316,1.881358478871759,0.5886956809153148,0.42943157877358556,0.5521975931975154,1.264913381328197,0.5141315887927235,0.08247106205913346,1.0987634566166975,0.007597061790796448,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03285638014105919,0.00016350127739313798,0.07427618926068909,0.0,0.1065092525247617,0.058860376395263043,0.31175485240846385,0.0017061403994254026,0.05704306130286462,0.05217684030018297,0.16432113801976359,0.4741838554284607,0.0,0.54559395887281,0.49033272144487755,0.3296695813125763,0.37676523578580146,0.0,0.33495663144339677,0.47174018939773305,0.31475262812258376,0.5577195691294905,0.0,0.4806670849047149,0.0,0.007597061790796448,0.0026823090296202575,0.07197842243098129,0.31876158505148855,0.0,0.32988424823653384,0.01,0.0025473575816573803
4.89,0.13973239750272254,0.45700170767759724,0.46895479316329386,1.880642718153739,0.5903053245029576,0.42985317304758014,0.5537703418753347,1.2656903717435062,0.5134390965272624,0.0823599117387515,1.0988888965952242,0.007521469969529718,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03288112997069561,0.00016199635260182792,0.07405817067644295,0.0,0.10619662210206914,0.058687606951143466,0.31076116122076614,0.0016869897379392421,0.05696963428325159,0.05203798038560695,0.16413417760715285,0.4736443410949268,0.0,0.5453863882645843,0.49183556196232103,0.3305709817216563,0.37779540768189285,0.0,0.33528547497711253,0.4732097766308729,0.31564909486894077,0.5593080452940881,0.0,0.48096234126253234,0.0,0.007521469969529718,0.00267910497609578,0.07188147351381674,0.3183322398469027,0.0,0.329439646955006,0.01,0.0025406410871921495
4.9,0.13932344871637853,0.4555454769669037,0.46842016685758525,1.8799236405169175,0.5919209587912784,0.43028177246697863,0.5553487902483567,1.2664802986232906,0.5127475408166564,0.0822489138339632,1.099014269496297,0.007446630293143109,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03290602174134898,0.0001605058809995339,0.07384142781968063,0.0,0.10588582102444768,0.05851584846087898,0.30977092433749454,0.0016680195694524847,0.056895126246707166,0.05189808011286899,0.16394705840015483,0.4731043685261611,0.0,0.5451778557499061,0.49333701873677793,0.33147573692311594,0.37882941362641814,0.0,0.33561978252424335,0.4746763099693084,0.3165488104415633,0.5609022781508403,0.0,0.48126251347685045,0.0,0.007446630293143109,0.0026758534044699052,0.0717846557143319,0.31790347530632695,0.0,0.3289956553358528,0.01,0.0025339420773180434
4.91,0.1389168957995792,0.4540943199393168,0.46788506917751577,1.8792012508885763,0.5935425362307963,0.4307173606360328,0.5569328749625834,1.2672831700317904,0.5120569198772124,0.0821380680547997,1.0991395754945263,0.00737253527175961,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03293105570892836,0.00015902971817708842,0.07362595477377698,0.0,0.10557684080768019,0.058345096235823256,0.30878413755873546,0.0016492287072357493,0.056819543914898095,0.051757151551566474,0.1637597742121305,0.4725639198692909,0.0,0.5449683627576871,0.49483703937484036,0.33238382028924596,0.37986722318770966,0.0,0.33595954129610556,0.4761397029829733,0.3174517387286725,0.5625022037122092,0.0,0.48156760461208037,0.0,0.00737253527175961,0.0026725545559803435,0.07168796878280974,0.3174752903238717,0.0,0.3285522722191988,0.01,0.0025272605034587538
4.92,0.13851272764898287,0.4526482303316714,0.46734948269281096,1.8784755540013747,0.5951700090064407,0.43115992098042616,0.5585225321422257,1.2680989933591844,0.511367231930237,0.08202737411180243,1.099264814764037,0.0072991774884858425,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.0329562321383188,0.0001575677212200853,0.07341174565396093,0.0,0.10526967301322698,0.0581753456125728,0.30780079662553655,0.0016306159668435182,0.05674289414548424,0.05161520690308598,0.16357231894248384,0.4720229775197391,0.0,0.5447579106603986,0.4963355715514083,0.3332952050436068,0.38090880576412206,0.0,0.3363047383647324,0.4775998691917434,0.3183578433210686,0.5641077574636479,0.0,0.4818776174764901,0.0,0.0072991774884858425,0.0026692086782366714,0.07159141247023319,0.31704768379674697,0.0,0.3281094964472097,0.01,0.0025205963171742295
4.93,0.13811093322112736,0.4512072017955458,0.4668133902217599,1.8777465543960048,0.596803329038667,0.43160943674673813,0.5601176973897511,1.2689277753186383,0.510678475202103,0.08191683171603167,1.0993899874784696,0.00722654959850009,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.032981551303333474,0.00015611974868712749,0.0731987946071975,0.0,0.10496430924805679,0.058006591952873485,0.30682089722097117,0.0016121801660715124,0.05666518393053814,0.05147225849776467,0.16338468657761596,0.4714815241239775,0.0,0.5445465007748413,0.49783256301545803,0.3342098642616535,0.38195413058474686,0.0,0.33665536066245577,0.47905672207909855,0.3192670875121581,0.5657188743636486,0.0,0.48219255462108257,0.0,0.00722654959850009,0.0026658160251644396,0.07149498652829442,0.3166206546253038,0.0,0.3276673268641267,0.01,0.0025139494701609056
4.94,0.13771150153220718,0.44977122789882623,0.4662767748339411,1.8770142564238432,0.5984424479845742,0.4320658910019074,0.5617183057859305,1.269769521943352,0.5099906479243133,0.08180644057907512,1.0995150938109828,0.007154644328140283,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.033007013486665855,0.00015468566058813777,0.07298709581206982,0.0,0.10466074116447746,0.05783883064352702,0.30584443497120184,0.0015939201249146895,0.05658642039492771,0.05132831879201651,0.16319687119187937,0.4709395425822805,0.0,0.5443341343629144,0.4993279615957867,0.3351277708713616,0.3830031667101275,0.0,0.3370113949814878,0.480510175105894,0.32017943429798035,0.5673354888437898,0.0,0.48251241833847375,0.0,0.007154644328140283,0.002662376856947544,0.07139869070940386,0.3161942017130742,0.0,0.32722576231630046,0.01,0.0025073199142519277
4.95,0.13731442165785102,0.44834030212727244,0.46573961985294876,1.876278664249605,0.6000873172390212,0.432529266632696,0.5633242918898853,1.2706242385836077,0.5093037483335678,0.08169620041305639,1.0996401339342534,0.0070834544739920265,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03303261897984215,0.00015326531836273155,0.07277664347866104,0.0,0.10435896045996677,0.05767205709629743,0.3048714054465453,0.00157583466552592,0.05650661079466327,0.051183400365424854,0.16300886694853206,0.47039701605147827,0.0,0.5441208126323854,0.5008217152067327,0.33604889765385193,0.38405588303297356,0.0,0.3373728279735029,0.4819601417242364,0.3210948463772346,0.5689575348087842,0.0,0.48283721066177093,0.0,0.0070834544739920265,0.0026588914399688916,0.0713025247666995,0.31576832396681204,0.0,0.32678480165222556,0.01,0.0025007076014173734
4.96,0.1369196827405688,0.4469144176371041,0.4652019080814313,1.8755397821964677,0.6017378889457539,0.432999546589009,0.5649355919383282,1.271491930236223,0.5086177746649048,0.08158611093441345,1.0997651080204192,0.007012973070922473,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03305836807116364,0.00015185858846182134,0.07256743185250146,0.0,0.10405895888283229,0.05750626675103889,0.3039018039932308,0.0015579226487799915,0.056425762481655525,0.051037515874724014,0.16282066782850094,0.4698539271622456,0.0,0.5439065368369755,0.5023137721059181,0.3369732178096222,0.3851122489252825,0.0,0.33773964633942705,0.483406535617911,0.322013287404847,0.5705849478577115,0.0,0.4831669334897648,0.0,0.007012973070922473,0.002655360045397889,0.07120648845308668,0.3153430202922409,0.0,0.3263444437376538,0.01,0.0024941124839901662
4.97,0.1365272739722152,0.4454935678185937,0.46466362355932533,1.8747976139756501,0.6033941137185823,0.433476713332892,0.5665521388812765,1.2723726007912461,0.507932725167394,0.08147617185539727,1.0998900162412137,0.006943193009799365,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.033084261072731554,0.0001504653342016814,0.07235945520527406,0.0,0.10376072821888356,0.05734145506833038,0.30293562611664376,0.001540182891485454,0.05634388297792832,0.05089067814818041,0.16263226824576385,0.4693102597949186,0.0,0.5436913080529385,0.5038040803326991,0.3379007036824061,0.3861722327798927,0.0,0.33811183639965575,0.4848492702065047,0.3229347191623276,0.5722176602700894,0.0,0.4835015883006735,0.0,0.006943193009799365,0.002651782952186019,0.07111058152343516,0.31491828960378426,0.0,0.32590468742158907,0.01,0.002487534514156041
4.98,0.1361371846045246,0.44407774594843025,0.46412475047584373,1.8740521631693943,0.6050559420590778,0.4339607491800122,0.5681738654665552,1.2732662534952146,0.5072485980944924,0.08136638288936766,1.100014858767884,0.006874107273532429,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.033110298303603854,0.0001490854207844749,0.07215270784039804,0.0,0.10346426029943868,0.05717761753390033,0.3019728672449326,0.001522614217831673,0.05626097992656246,0.050742900122038664,0.1624436626665453,0.46876599798060214,0.0,0.5434751273191243,0.5052925880650779,0.3388313275530836,0.3872358029178098,0.0,0.33848938436040954,0.4862882589755959,0.3238591033159365,0.5738556041212208,0.0,0.4838411763281816,0.0,0.006874107273532429,0.0026481604450977647,0.07101480373322894,0.3144941308185853,0.0,0.32546553155747066,0.01,0.0024809736442712757
4.99,0.13574940394954157,0.4426669451700788,0.46358527310596614,1.8733034332627885,0.6067233244437111,0.43445163631989175,0.5698007044271506,1.2741728909765155,0.5065653917035203,0.08125674375112307,1.1001396357711872,0.006805708950550618,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.033136480088711326,0.00014771871558699891,0.07194718409325704,0.0,0.1031695470016516,0.057014749658807456,0.3010135227156536,0.0015052154624260693,0.05617706108711709,0.050594194833861586,0.16225484558708814,0.4682211258370258,0.0,0.5432579956462086,0.5067792436474059,0.33976506168847825,0.3883029276439751,0.0,0.33887227632951555,0.48772341551074866,0.3247864015234758,0.5754987114714221,0.0,0.4841856985710759,0.0,0.006805708950550618,0.0026444928145322403,0.07091915483849286,0.3140705428561826,0.0,0.3250269750044923,0.01,0.0024744298268818527
5.0,0.13536392137772277,0.44126115854972753,0.4630451759830299,1.8725514275716153,0.608396211104361,0.434949356762108,0.5714325880009022,1.2750925151698271,0.5058831042572381,0.08114725415608551,1.1002643474214053,0.006737991196988302,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03316280676142976,0.0001463650873532344,0.07174287833019308,0.0,0.1028765802470693,0.05685284697864356,0.30005758781381475,0.001487985462248079,0.05609213434115863,0.050444575428895376,0.16206581159406047,0.4676756277428602,0.0,0.5430399139957685,0.5082639955410795,0.3407018782184422,0.38937357510679105,0.0,0.33926049827444427,0.4891546534625199,0.3257165751605143,0.5771469138809112,0.0,0.4845351557645343,0.0,0.006737991196988302,0.0026407803567517403,0.07082363459601335,0.31364752463948764,0.0,0.32458901662434203,0.01,0.002467903014674275
5.01,0.13498072631771826,0.43986037907772335,0.4625044439010524,1.8717961492451831,0.6100745520299546,0.4354538923358838,0.573069447931693,1.2760251273133407,0.5052017340239089,0.08103791382031114,1.1003889938883458,0.006670947235861043,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03318927866352575,0.0001450244061751107,0.07153978494839068,0.0,0.10258535200146589,0.05669190505344167,0.2991050577728519,0.0014709230566272242,0.056006207690397235,0.050294055156969164,0.16187655536536832,0.4671294883400629,0.0,0.5428208832811031,0.5097467923302487,0.34164174913677464,0.390447713299171,0.0,0.33965403602198935,0.49058188656103335,0.326649585321065,0.57880014241101,0.0,0.4848895483790695,0.0,0.006670947235861043,0.0026370233738122625,0.07072824276334726,0.3132250750948235,0.0,0.32415165528124457,0.01,0.002461393160475873
5.0200000000000005,0.13459980825615295,0.4384645996700071,0.461963061917053,1.8710376012691583,0.6117582969681098,0.43596522468967785,0.5747112154706379,1.2769707279459794,0.5045212792773591,0.08092872246050077,1.100513575341343,0.006604570356241339,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03321589614510236,0.00014369654347331923,0.07133789837576107,0.0,0.10229585427467625,0.056531919467584235,0.29815592777560485,0.0014540270872216317,0.05591928925479357,0.05014264736937055,0.16168707167096855,0.46658269253622353,0.0,0.5426009043680559,0.5112275827274942,0.3425846463021415,0.3915253100595903,0.0,0.34005287525794875,0.4920050286306343,0.32758539281826354,0.5804583276253442,0.0,0.4852488766194722,0.0,0.006604570356241339,0.002633222173492556,0.07063297909883029,0.31280319315196264,0.0,0.3237148898420031,0.01,0.002454900217255093
5.03,0.13422115673740773,0.4370738131695497,0.46142101535337576,1.8702757864683952,0.6134473954267752,0.43648333529077543,0.5763578213772738,1.2779293169046202,0.5038417382970418,0.08081967979401032,1.1006380919492593,0.0065388539124343935,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.03324265956454496,0.0001423813719781765,0.0711372130708261,0.0,0.10200807912042988,0.05637288582971124,0.29721019295529383,0.0014372963979970075,0.055831387270636294,0.04999036551569845,0.1614973553736815,0.4660352255069095,0.0,0.5423799780758346,0.5127063155794679,0.34353054143899414,0.39260633307313614,0.0,0.34045700152680486,0.4934239936046217,0.32852395818504604,0.5821213995910465,0.0,0.4856131404237557,0.0,0.0065388539124343935,0.0026293770692217,0.07053784336158586,0.3123818777441659,0.0,0.3232787191760413,0.01,0.0024484241381217873
5.04,0.13384476136340076,0.43568801234778654,0.46087828980001083,1.8695107075097679,0.6151417966758731,0.4370082054248789,0.5780091959207495,1.2789008933213133,0.5031631093680973,0.08071078553886131,1.1007625438804869,0.006473791323153836,4.58,3.0,1.27,1.48,1.0,1.47,0.53,5.0,0.21,0.35,0.56,0.57,0.76,0.42,1.01,0.64,1.01,0.68,0.5,0.29,0.48,0.78,1.21,0.38,0.16,1.18,0.24,0.23,0.3,0.46,2.0,0.36,1.9,1.9,0.1,0.14,0.62,4.0,0.52,0.01,0.12,0.21,0.56,12.0,24.0,1.0,0.0,1.0,0.033269569288466944,0.0001410787657105301,0.0709377235226024,0.0,0.10172201863618457,0.05621479977262832,0.2962678483964949,0.0014207298352060616,0.05574251008859163,0.04983722314069479,0.16130740143000377,0.46548707269801093,0.0,0.5421581051778327,0.5141829398725001,0.344479406138489,0.3936907498725588,0.0,0.3408664002314056,0.4948386955400574,0.3294652416748272,0.583789287879957,0.0,0.48598233946209907,0.0,0.006473791323153836,0.002625488380005258,0.07044283531153363,0.31196112780822033,0.0,0.32284314215544524,0.01,0.0024419648763274984
