Time,BE,BUD,Clb,Cln,SBF,Sic,Cdc20a,Cdh1,IE,PSwe1M,Swe1M,Swe1,Swe1T,mass,Trim,PTrim,PClb,Cdc20,PSwe1,Mih1a,Mcm,kswe,kswe_prime,kswe_doubleprime,kswe_tripleprime,kmih,kmih_prime,Mih_ast,kmih_doubleprime,Mih,IEin,IEtot,Cdh1in,Cdh1tot,Mih1,Mih1tot,Mcmin,Mcmtot,SBFin,SBFtot,kdiss,kdsic_prime,kdsic_doubleprime,kdsic,kdclb_doubleprime,kdclb_tripleprime,kdclb_prime,kass,ksclb,Jm,eps,kisbf_prime,kisbf_doubleprime,jisbf,kasbf_prime,kasbf_doubleprime,jasbf,kiie,jiie,kaie,jaie,kicdc20,jicdc20,kdcdc20,kacdc20,jacdc20,kicdh,kicdh_prime,jicdh,Kacdh_prime,Kacdh_doubleprime,jacdh,khsl1,Viwee,Jiwee,kdswe_prime,khsl1r,Vawee,Jawee,ksswe,kssweC,Vimih,jimih,Vamih,Jamih,kimcm,jimcm,kamcm,jamcm,kdbud,ksbud,kssic,kdcln,kscln,kscdc20_prime,kscdc20_doubleprime,jscdc20,kdswe_doubleprime,mu,flag,compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52
10.0,0.031056015643264236,0.0,2.8372223628346847e-05,0.047942146922098534,0.049909727023257966,0.7883415171439596,0.8187110867021355,0.9998945183938903,0.1418686407520922,1.6477901133622954e-06,0.02650504548923501,0.004332562894312048,0.030839635960943475,0.8433807022189604,0.0054098682145408885,4.256576960784873e-05,2.9379999722270244e-08,0.17512771528434035,3.797872830555955e-07,8.86747090580884e-06,0.004369055361730037,0.008930252200973057,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.8581313592479078,1.0,0.00010548160610968083,1.0,0.9999911325290942,1.0,0.99563094463827,1.0,0.950090272976742,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0005409868214540889,0.00031391984888846756,0.005933357504655101,4.831148752987795e-05,0.0067101005459755956,0.0,3.111767963894681e-05,2.533711125035442e-07,0.00588435202687445,0.0,0.8331294700066609,0.8345963126052206,0.03736614486032733,2.804540415193804e-06,0.249695014494673,0.08187110867021356,0.1410631534355557,0.09591804008378876,0.09589559879810412,0.0,0.0,2.2624451484170236e-06,9.829509584513562e-06,3.0327940260184334e-05,0.0002650504548923501,1.6477901133622953e-08,2.2787063898593993e-06,9.886414865440334e-06,0.00012477431755814492,0.0,2.6585109813891688e-09,4.256576960784874e-06,4.668467299541838e-05,2.4699751330728473e-06,6.948442066423091e-06,2.660005396538021e-05,2.579290977850575e-05,0.006279239588670377,2.5782645105834953e-05,0.0031056015643264236,0.0047942146922098534,0.04574530101660512,0.1,0.0047942146922098534,0.004990972702325797,0.0001855353184246451,0.017512771528434036,0.005000000000000024,8.238950566811478e-08,3.2222973818538916e-08,0.004216903511094802
11.0,0.03267450658659421,0.0,2.654141559231655e-05,0.04820160851764372,0.05141571498861758,0.8406936307727998,0.6197518728958656,0.9998643495042326,0.10489133860212346,1.5185535283286635e-06,0.026058302215981804,0.004690443261330219,0.030750644898958478,0.8476081655812492,0.005363493915477331,4.51589362440868e-05,2.9229207176480148e-08,0.2842687916931306,3.808681181246185e-07,8.219165994121372e-06,0.0010212124802552213,0.00964154571844388,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.8951086613978765,1.0,0.00013565049576735877,1.0,0.9999917808340059,1.0,0.9989787875197448,1.0,0.9485842850113824,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0005363493915477331,0.0003125910373184883,0.005775622303539076,5.171237179667026e-05,0.0066939597120463205,0.0,2.8580845672282402e-05,2.559002718655393e-07,0.005872303797464746,0.0,0.837219664215684,0.8387658741016722,0.036518449476986015,2.6248175490610692e-06,0.24959726259248527,0.061975187289586564,0.10452364559939586,0.0963683523159759,0.09632800423473695,0.0,0.0,2.2762844198626087e-06,9.09334298286806e-06,3.283310282931153e-05,0.00026058302215981803,1.5185535283286637e-08,2.2851913016174987e-06,9.111044457797818e-06,0.00012853928747154394,0.0,2.6660768268723297e-09,4.51589362440868e-06,4.8628927987184034e-05,2.6319184746352557e-06,7.371842491741641e-06,2.4655471508234217e-05,2.4128541600458807e-05,0.0015163337310787363,2.412631751274241e-05,0.003267450658659421,0.004820160851764372,0.04899666117863547,0.1,0.004820160851764372,0.0051415714988617585,0.00018240811551187264,0.02842687916931306,0.005000000000000018,7.592767641643318e-08,3.147516591677145e-08,0.004238040827906246
12.0,0.034169629559381465,0.0,2.5193801513225457e-05,0.04858363863185643,0.05300436245212806,0.8897175128103342,0.4054645342034832,0.9998046196634122,0.0690719566109481,1.4225984527589873e-06,0.025619063002307818,0.005045261467544804,0.030666132867378675,0.8518568191918239,0.00542058446218761,4.909028095886411e-05,3.003363414319125e-08,0.4172853188782655,3.857990732934763e-07,7.766110184038534e-06,0.000241812995654023,0.010346790724927345,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9309280433890519,1.0,0.00019538033658783593,1.0,0.999992233889816,1.0,0.9997581870043459,1.0,0.946995637547872,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.000542058446218761,0.0003179672566933329,0.005720619628910852,5.608565303704805e-05,0.006724609926175256,0.0,2.658830546204175e-05,2.606749918227017e-07,0.0058902509507626115,0.0,0.841323221946381,0.8429554534408309,0.03494131652808226,2.492604669721974e-06,0.24938494018797996,0.04054645342034832,0.06890682541103847,0.09707808971100199,0.09686527384513668,0.0,0.0,2.3091781673267772e-06,8.53543488386338e-06,3.531683027281363e-05,0.0002561906300230782,1.4225984527589873e-08,2.3147765789876766e-06,8.535347869100476e-06,0.00013251090613032015,0.0,2.7005935130543344e-09,4.909028095886411e-06,5.1807480687920526e-05,2.879597592414516e-06,8.016435081160695e-06,2.3296521318600947e-05,2.290343975093059e-05,0.00036184450644040144,2.2902952323745777e-05,0.0034169629559381467,0.004858363863185643,0.052190135354176465,0.1,0.004858363863185643,0.005300436245212807,0.00017933344101615472,0.04172853188782655,0.005000000000000015,7.112992263794937e-08,3.169602802162195e-08,0.0042592840959591195
13.0,0.03556461252365513,0.0,2.4125532990277097e-05,0.0490847690223201,0.05468256960265789,0.9355111312580184,0.17902031749674707,0.9996406872075843,0.03568036838755285,1.3452774221508135e-06,0.025187214389561768,0.0053973299577658755,0.03058628198509121,0.8561267692672462,0.005527647493155452,5.4084875299928464e-05,3.149882319152448e-08,0.5701926643460616,3.9236034141479036e-07,7.41569073217696e-06,6.561031360591545e-05,0.011046610531495651,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9643196316124472,1.0,0.00035931279241574465,1.0,0.9999925843092679,1.0,0.999934389686394,1.0,0.9453174303973421,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0005527647493155452,0.0003269998476957608,0.005707532172020007,6.106176901228655e-05,0.006770911397981031,0.0,2.491064343007376e-05,2.6650536680834074e-07,0.005915363248033504,0.0,0.845439635915217,0.8471650698150426,0.031243503191427994,2.3877918837718653e-06,0.24861126786422583,0.017902031749674707,0.035617901954395126,0.09803324685811002,0.09677820472211525,0.0,0.0,2.350536786786735e-06,8.081892335313264e-06,3.778130970436113e-05,0.0002518721438956177,1.3452774221508136e-08,2.3541435750372053e-06,8.071447366186765e-06,0.00013670642400664474,0.0,2.7465223899035324e-09,5.408487529992847e-06,5.584494419665243e-05,3.199506844027229e-06,8.840249915159814e-06,2.224542254479289e-05,2.193228793259095e-05,9.835094204736152e-05,2.1932171893788824e-05,0.003556461252365513,0.00490847690223201,0.05534216822216921,0.1,0.00490847690223201,0.005468256960265789,0.00017631050072693238,0.05701926643460617,0.005000000000000012,6.726387110754067e-08,3.2523880542130655e-08,0.004280633846336231
14.0,0.03688019238676765,0.0,2.3252307180477134e-05,0.0497025467492115,0.056457857354559826,0.9781333096699931,3.8567898026650464e-05,0.9988991239288044,0.009218193524675566,1.2807529463229388e-06,0.024762636668779838,0.005746974124249783,0.030511291430540557,0.8604181225564903,0.0056581074487275645,5.990800245847018e-05,3.342689445946748e-08,0.6826355012479973,3.9988456461503506e-07,7.13240800477537e-06,2.5748568588454075e-05,0.01174165459210029,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9907818064753244,1.0,0.0011008760711955778,1.0,0.9999928675919952,1.0,0.9999742514314115,1.0,0.9435421426454402,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0005658107448727565,0.00033819811662709313,0.005736772007491031,6.643554330794887e-05,0.006823156853971033,0.0,2.3575583558870436e-05,2.730205593825759e-07,0.005942191326681826,0.0,0.8495682098840622,0.8513947340340973,0.01918638921569749,2.301996575470352e-06,0.009283913478341689,3.856789802665046e-06,0.009204709447988724,0.09922557494580264,0.09920844525179039,0.0,0.0,2.397088089435524e-06,7.70155334370998e-06,4.0228818869748486e-05,0.0002476263666877984,1.2807529463229388e-08,2.399288198923874e-06,7.684320843606413e-06,0.00014114464338639958,0.0,2.7991919523052456e-09,5.990800245847018e-06,6.074090226154055e-05,3.5808393152558925e-06,9.808787672888546e-06,2.1395697985850288e-05,2.1138447366878615e-05,3.861291061090846e-05,2.1138411591537796e-05,0.0036880192386767653,0.0049702546749211506,0.058465281216073445,0.1,0.0049702546749211506,0.005645785735455983,0.00017333845668145888,0.06826355012479973,0.0050000000000000105,6.403764731614695e-08,3.389162792862037e-08,0.004302090612782451
15.0,0.03813494710467405,0.0,2.2496615877651394e-05,0.050435504908654394,0.0583385351848161,1.0176797882921358,1.6575671851081016e-06,0.9988811057092057,0.0004081580062055123,1.2244222190272794e-06,0.024345211218398756,0.006094535606631491,0.03044137888704289,0.8647309863436118,0.005739423998901347,6.547242614514696e-05,3.521374634203073e-08,0.6224655136134316,4.076397936158897e-07,6.892284692082767e-06,1.6471325445745276e-05,0.012432604853405691,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9995918419937945,1.0,0.001118894290794259,1.0,0.9999931077153079,1.0,0.9999835286745542,1.0,0.9416614648151839,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0005739423998901347,0.0003472523401096379,0.005819094501488137,7.135599066449398e-05,0.0068683053850973315,0.0,2.2808897509713693e-05,2.796915357456923e-07,0.005969495291426682,0.0,0.8537080852884968,0.8556444464519125,0.0015686080321308032,2.2273787057707447e-06,0.0004137060507030993,1.6575671851081018e-07,0.0004075033460883232,0.10065075637225447,0.10063166426046952,0.0,0.0,2.444202898059986e-06,7.366780674436588e-06,4.266174924642044e-05,0.00024345211218398756,1.2244222190272794e-08,2.4458188214337464e-06,7.346353413396713e-06,0.00014584633796204026,0.0,2.8534785553112278e-09,6.5472426145146966e-06,6.638126666600043e-05,3.961277855741237e-06,1.0750895376699242e-05,2.0675429066815705e-05,2.0451456165298556e-05,2.4702919270390283e-05,2.045143835533348e-05,0.003813494710467405,0.005043550490865439,0.06157267489461871,0.1,0.005043550490865439,0.00583385351848161,0.0001704164785287913,0.06224655136134316,0.00500000000000001,6.122111095136397e-08,3.5702557914336656e-08,0.004323654931718059
16.0,0.03934559424121871,0.0,2.184487508020337e-05,0.05128314946634599,0.06033380070538294,1.0541529828729455,3.370466886437555e-08,0.9988606114685425,8.31778928452486e-06,1.1746712534470612e-06,0.023934818653802148,0.006440373569790868,0.030376782466212678,0.8690654684504299,0.005783682819782284,7.042390705080447e-05,3.6714384928081676e-08,0.5679896833760176,4.1557136621386633e-07,6.684209268712528e-06,1.4074679078771718e-05,0.013120178440393001,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999916822107154,1.0,0.0011393885314574526,1.0,0.9999933157907313,1.0,0.9999859253209212,1.0,0.939666199294617,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0005783682819782284,0.00035482133019676014,0.005863848219698283,7.588295063817892e-05,0.006908352067884978,0.0,2.2147658479896345e-05,2.866086590603626e-07,0.0059969962547028475,0.0,0.8578583279865919,0.8599141954126409,3.324350589039192e-05,2.1628587407097115e-06,8.425883224489916e-06,3.3704668864375555e-09,8.303170760626198e-06,0.10230663619876554,0.10228469114502724,0.0,0.0,2.4927041974298232e-06,7.071811807747517e-06,4.508261498853608e-05,0.00023934818653802148,1.1746712534470612e-08,2.493407473508192e-06,7.0478619422659295e-06,0.00015083450176345736,0.0,2.9089995634970643e-09,7.042390705080448e-06,7.140002570189387e-05,4.320414026155062e-06,1.1610773515884844e-05,2.0051287536117595e-05,1.9858965278151513e-05,2.1109047587453056e-05,1.9858951935429485e-05,0.003934559424121871,0.005128314946634599,0.06467089833047603,0.1,0.005128314946634599,0.0060333800705382945,0.00016754373057661505,0.056798968337601764,0.005000000000000009,5.873356267235306e-08,3.722326887662095e-08,0.00434532734225215
17.0,0.04052726032966938,0.0,2.1292879175214203e-05,0.05224595581946518,0.06245385399912586,1.087536559168778,2.6948341553412537e-09,0.9988371792930796,6.729059866486476e-07,1.1311638737539908e-06,0.02353134037638438,0.00678486725991757,0.030317762771820026,0.8734216772392229,0.005814680095695152,7.501202313064352e-05,3.809573725419813e-08,0.5186964754776383,4.23971644324143e-07,6.506992190820987e-06,1.3262242276891267e-05,0.013805132717927849,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999993270940134,1.0,0.00116282070692042,1.0,0.9999934930078092,1.0,0.9999867377577231,1.0,0.9375461460008742,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0005814680095695152,0.0003623117541831245,0.005895138868278147,8.027243043336498e-05,0.006947035365902695,0.0,2.1587512567765597e-05,2.9395102296063416e-07,0.006024631920561956,0.0,0.8620178250920074,0.8642039554330027,2.691442837794763e-06,2.108205844886305e-06,6.737067233074248e-07,2.6948341553412536e-10,6.716111808949042e-07,0.10419400931687685,0.1041690777614672,0.0,0.0,2.5441524433617416e-06,6.814101101659114e-06,4.7494070819422995e-05,0.0002353134037638438,1.131163873753991e-08,2.5438082958931368e-06,6.786829702192415e-06,0.00015613463499781466,0.0,2.9678015102690007e-09,7.501202313064353e-06,7.604997796405336e-05,4.673986743554365e-06,1.242915210372854e-05,1.9519706426690105e-05,1.9357151435862654e-05,1.9890725459135874e-05,1.9357139548151166e-05,0.004052726032966938,0.005224595581946518,0.06776422296773196,0.1,0.005224595581946518,0.0062453853999125866,0.00016471938263469066,0.05186964754776383,0.005000000000000008,5.6558193687699546e-08,3.862287481115269e-08,0.004367108386196115
18.0,0.041693724948332365,0.0,2.083131786023782e-05,0.05332537983514169,0.06471005725730351,1.117824483285752,2.0791026075696398e-09,0.9988107202048341,5.209927788395084e-07,1.0932440768011043e-06,0.023134660134948557,0.007128419082155735,0.030264605442381052,0.8777997216154376,0.0058409465093531175,7.942398234923138e-05,3.94734179116593e-08,0.4740941090730659,4.329811999595126e-07,6.358135826577048e-06,1.284775063504176e-05,0.014488271361900947,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999994790072212,1.0,0.0011892797951659206,1.0,0.9999936418641734,1.0,0.999987152249365,1.0,0.9352899427426965,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0005840946509353118,0.0003702451801415541,0.005921614188539588,8.462521803785608e-05,0.00698572713698448,0.0,2.111901336703457e-05,3.0180978598513933e-07,0.006052388577546838,0.0,0.8661852985331541,0.8685136847930363,2.083862547624093e-06,2.0625067081963028e-06,5.197745712277436e-07,2.07910260756964e-10,5.198961692017758e-07,0.10631543554643175,0.10628743240526255,0.0,0.0,2.5993081224219205e-06,6.58956311508707e-06,4.989893357509015e-05,0.00023134660134948556,1.0932440768011043e-08,2.597864703225545e-06,6.559321042029084e-06,0.0001617751431432588,0.0,3.0308683997165883e-09,7.942398234923138e-06,8.052088476352335e-05,5.034517368950795e-06,1.3237305894186932e-05,1.907319478010056e-05,1.8937550744917525e-05,1.926915030018258e-05,1.8937539572224196e-05,0.004169372494833237,0.0053325379835141695,0.07085651726446109,0.1,0.0053325379835141695,0.006471005725730352,0.0001619426209446399,0.04740941090730659,0.005000000000000007,5.4662203840055214e-08,4.0018574250172636e-08,0.004388998608077188
19.0,0.04285764329229615,0.0,2.0450854061405025e-05,0.05452388245045145,0.0671150883623078,1.1450124237499817,2.0287748377330477e-09,0.9987811345347406,5.08528247036989e-07,1.0602505587716132e-06,0.02274466368290581,0.007471457445981561,0.030217624066135658,0.8821997110304114,0.005865540848877706,8.376653453810319e-05,4.09137336910126e-08,0.4337362185134932,4.426866895126879e-07,6.234779567775131e-06,1.256190918034592e-05,0.01517045006613008,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999994914717529,1.0,0.0012188654652594,1.0,0.9999937652204323,1.0,0.9999874380908197,1.0,0.9328849116376922,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0005865540848877706,0.0003788273342009811,0.0059463746576250915,8.898289455874549e-05,0.007024944592981957,0.0,2.073269003672461e-05,3.102486603482585e-07,0.006080263402730091,0.0,0.8703592890761492,0.872843322990453,2.0340095530167113e-06,2.024837025587752e-06,5.071926804535139e-07,2.028774837733048e-10,5.07358507260589e-07,0.10867546392956848,0.10864427368006177,0.0,0.0,2.658670801891253e-06,6.394253187868545e-06,5.230020212187093e-05,0.0002274466368290581,1.0602505587716132e-08,2.656096620703726e-06,6.361368459740399e-06,0.00016778772090576949,0.0,3.0988068265888152e-09,8.37665345381032e-06,8.492093243707613e-05,5.410081319337457e-06,1.4054020013462287e-05,1.870317260174149e-05,1.859167497257566e-05,1.8840497044391034e-05,1.8591664278574386e-05,0.004285764329229616,0.0054523882450451455,0.07395089648028014,0.1,0.0054523882450451455,0.0067115088362307805,0.00015921264578034068,0.043373621851349325,0.005000000000000006,5.301252793858066e-08,4.147757136762746e-08,0.004410998555152057
20.0,0.044030750539970756,0.0,2.014349565904563e-05,0.05584496746527451,0.06968311503159338,1.1690951972636954,1.9959911016192406e-09,0.998748289700132,5.004238889033973e-07,1.0316088668270677e-06,0.02236123865020515,0.007814440053954597,0.030177163473810133,0.886621755484109,0.005889560458705889,8.809532928922612e-05,4.245499061153497e-08,0.3972188889735631,4.531607835604695e-07,6.134359944887976e-06,1.2340578812635549e-05,0.015852583126567957,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999994995761111,1.0,0.0012517102998680363,1.0,0.9999938656400551,1.0,0.9999876594211874,1.0,0.9303168849684066,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0005889560458705889,0.0003881538257948573,0.0059705318432741695,9.33647467505828e-05,0.007064899209327703,0.0,2.042043427696016e-05,3.1932643939468166e-07,0.006108256019977677,0.0,0.8745381292763725,0.8771927877642122,2.001595390998632e-06,1.9944055009149277e-06,4.989967794116787e-07,1.9959911016192407e-10,4.99167233574482e-07,0.11128075506953901,0.11124622759499443,0.0,0.0,2.722678610357649e-06,6.2247899854048975e-06,5.4701080377682175e-05,0.0002236123865020515,1.0316088668270678e-08,2.7189400590226654e-06,6.18952549757471e-06,0.00017420778757898346,0.0,3.1721254849232868e-09,8.809532928922612e-06,8.930648941510667e-05,5.8059577345410975e-06,1.4890177687146245e-05,1.840195099275315e-05,1.831225856870743e-05,1.8508584152538874e-05,1.8312248236720442e-05,0.004403075053997076,0.005584496746527451,0.07704968421972998,0.1,0.005584496746527451,0.0069683115031593384,0.00015652867055143604,0.03972188889735631,0.005000000000000006,5.1580443341353386e-08,4.3038674130152715e-08,0.004433108777420545
21.0,0.045224051284203044,0.0,1.990280008603186e-05,0.057293233638700654,0.07242999462258612,1.1900663232153226,1.970131409425376e-09,0.9987120170239253,4.940591475054575e-07,1.0068440353418727e-06,0.021984274493436987,0.00815785766361892,0.030143603478368038,0.8910659655278762,0.005913399175675882,9.243934001897408e-05,4.412257243226157e-08,0.36417663790720806,4.6447727679081606e-07,6.0547695204735e-06,1.2166126633868447e-05,0.016535650967627567,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9999995059408525,1.0,0.0012879829760746864,1.0,0.9999939452304796,1.0,0.9999878338733661,1.0,0.9275700053774139,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.0005913399175675882,0.0003982848319325241,0.0059944838070070325,9.778190480123295e-05,0.0071056956360220636,0.0,2.0175707623556423e-05,3.291057555010908e-07,0.006136366609965514,0.0,0.8787199134688001,0.881561971581641,1.976138957068982e-06,1.970574256304336e-06,4.925318820038131e-07,1.970131409425376e-10,4.927062155371453e-07,0.11414019136461889,0.11410213890112812,0.0,0.0,2.791784579624886e-06,6.078391750954138e-06,5.710500364533244e-05,0.00021984274493436987,1.0068440353418728e-08,2.7868377722885095e-06,6.0409425663114215e-06,0.0001810749865564653,0.0,3.2513409375357124e-09,9.243934001897409e-06,9.370686984120643e-05,6.226061510417561e-06,1.5752636263578985e-05,1.8163208820988867e-05,1.8093444664365273e-05,1.8246970001325466e-05,1.8093434611874885e-05,0.004522405128420305,0.005729323363870066,0.08015446809003837,0.1,0.005729323363870066,0.007242999462258612,0.0001538899214540589,0.036417663790720804,0.005000000000000006,5.0342201767093633e-08,4.472758190528484e-08,0.004455329827639381
