Time,Ca_Cyt,IP3_Cyt,Ca_ER,S2,S2a,S4,Oc,O_o,Orai1,L,P_IP3R,Ki,k_i,Ka,V_SERCA,p,K_SERCA,k_soc,V_PMleak,Ca_ec,V_PMCA,q,K_PMCA,V_PLC,K_PLC,kdeg,K_deg,A,Kd,K1,St,k_a,Vs4,K2,kd_oligo,Vcp,n_hill,Kc,kdc,kop,l_hill,Ko,kod,kdo,r_hill,h,Orai1_t,Cytoplasm,ER,PM,ER_Channel,SERCA,PM_Channel,PMCA,PLC,deg,act_apoSTIM1_syn,act_apoSTIM1_deg,apoSTIM1_oligo_syn,apoSTIM1_oligo_deg,close_CRAC_prod,closed_CRAC_channel_deg,open_CRAC_channel_prod,open_to_closed,open_CRAC_channel_deg
2.18,0.04309823772688917,0.03915835770972836,0.2860702915828176,0.35918402452948245,0.2396402050753139,0.22438490734346467,0.0002074968206654589,2.8466634747308705e-05,5.6146178348929566e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.34841721852203433,0.001,1.0,0.185,1.0,0.0002259977105634968,0.07625828967482777,0.09895704654697543,0.009089260125258005,0.05712633808713435,0.003067057371719031,0.265796178151817,0.2660006276335984,0.040150271155057544,0.03320896628683277,0.00017221599905827212,0.00010374841033272945,5.655144830103514e-05,2.8466634747308705e-05,1.7079980848385223e-05
2.19,0.04323596042139806,0.039700275228994164,0.29019224053509146,0.3591611404862191,0.23962903905460076,0.22475859818683486,0.00020789538848650145,2.8576344104179913e-05,5.411306963727463e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.34964382350410667,0.001,1.0,0.185,1.0,0.00022970566991446754,0.07670899740838913,0.09933552383237032,0.00914691116526175,0.057450004822829186,0.0031262727846868292,0.2657792439598021,0.26598823335060684,0.040149596367252634,0.03326427253165156,0.0001713490239405946,0.00010394769424325072,5.6658873437971437e-05,2.8576344104179913e-05,1.7145806462507945e-05
2.2,0.04337242719258376,0.04024482258940812,0.29433826643946165,0.359137821038056,0.2396176225401347,0.22512927468458055,0.0002082828480718525,2.868536283718337e-05,5.212715636385655e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.35086747371683924,0.001,1.0,0.185,1.0,0.00023343736652058715,0.07715657772175731,0.09971161854830339,0.009204211249663844,0.057771270010027895,0.003186018978589576,0.26576198756816144,0.2659755610195495,0.040148908631188196,0.03331913265331792,0.00017037703426642272,0.00010414142403592625,5.676323958818214e-05,2.868536283718337e-05,1.721121770231002e-05
2.21,0.043507648931096606,0.040791970519050334,0.298508199078785,0.35911406355834985,0.2396059512855173,0.22549696012256296,0.0002086581906389356,2.8793670186063987e-05,5.0192556700001754e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.35208817622204885,0.001,1.0,0.185,1.0,0.00023719264202245744,0.07760103601834062,0.10008525907484032,0.0092611601079094,0.05809014088698291,0.003246292038444657,0.26574440703317886,0.26596260592692417,0.04014820786317418,0.03337355009813932,0.00016928967838788172,0.0001043290953194678,5.686427141779698e-05,2.8793670186063987e-05,1.727620211163839e-05
2.22,0.04364163554244157,0.04134168985305258,0.30270186849643405,0.3590898615553396,0.23959402496145663,0.22586167766180085,0.00020902030416112036,2.890124283324403e-05,4.831381202254244e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.3533059380762927,0.001,1.0,0.185,1.0,0.00024097133966918227,0.07804237519252293,0.10045636496960929,0.009317757154554603,0.05840662285831292,0.0033070878873103036,0.2657264975509513,0.26594936770721683,0.040147493865314236,0.033427528293946525,0.00016807703037547276,0.00010451015208056018,5.696166591097516e-05,2.890124283324403e-05,1.7340745699946416e-05
2.23,0.04377439611257116,0.04189395151941607,0.3069191048874629,0.35906520787329893,0.23958184394663487,0.22622345028445004,0.00020936797382202727,2.900805471181029e-05,4.649588586464978e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.35452076633184,0.001,1.0,0.185,1.0,0.0002447733040769246,0.07848059612911229,0.10082484630536938,0.009374001552052764,0.05872071985737902,0.003368402299995947,0.2657082538262412,0.2659358467807647,0.04014676641986946,0.033481070642098605,0.00016673030468432776,0.00010468398691101363,5.705509215451307e-05,2.900805471181029e-05,1.7404832827086172e-05
2.24,0.04390593872990964,0.04244872652370755,0.31115973846944806,0.35904009379221397,0.23956941023428835,0.22658230081107816,0.00020969990307227195,2.9114076838544092e-05,4.4744080356735796e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.3557326680380182,0.001,1.0,0.185,1.0,0.00024859838128723946,0.07891569707347723,0.10119060309399788,0.009429892128758513,0.05903243389868364,0.003430230873323179,0.26568966940623834,0.2659220453600601,0.04014602526266309,0.03353418052003957,0.0001652427435278478,0.00010484995153613598,5.714419717973002e-05,2.9114076838544092e-05,1.7468446103126454e-05
2.25,0.04403627066497102,0.04300598591892256,0.31542359923328706,0.3590145178008517,0.2395567186286702,0.2269382517499884,0.00021001482695463504,2.92192774920779e-05,4.306358221314822e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.35694165024367813,0.001,1.0,0.185,1.0,0.0002524464183820597,0.07934767418219428,0.10155352590110517,0.009485427448379696,0.05934176547659566,0.0034925690405414153,0.26567074317263023,0.26590795767782394,0.04014527034200849,0.033586861258998284,0.00016361032869963705,0.00010500741347731752,5.7228635892063074e-05,2.92192774920779e-05,1.7531566495246737e-05
2.26,0.04416539799970105,0.04356570080295166,0.3197105169247639,0.3589884764176013,0.23954376595951238,0.22729132545807398,0.00021031141993642174,2.9323621612231243e-05,4.145983380538811e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.3581477199973945,0.001,1.0,0.185,1.0,0.00025631726382346085,0.07977652025294392,0.1019134937738344,0.009540605645436923,0.05964871265997346,0.0035554120156525786,0.26565147254902494,0.26589358021505877,0.040144501547879914,0.03363911616779495,0.0001618333315140673,0.00010515570996821087,5.730804695396757e-05,2.9323621612231243e-05,1.7594172967338746e-05
2.27,0.044293325619650596,0.044127842295043865,0.3240203208507569,0.35896196705844036,0.2395305482062998,0.22764154409261553,0.00021058834788467834,2.9427070740815544e-05,3.993832549802447e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.3593508843493899,0.001,1.0,0.185,1.0,0.0002602107672935553,0.08020222464961999,0.1022703740366502,0.009595424413916321,0.05995327104408946,0.003618754781281129,0.26563185562324587,0.26587890850899276,0.04014371879654907,0.0336909485257071,0.00015991755559823987,0.00010529417394233917,5.7382066639655e-05,2.9427070740815544e-05,1.7656242444489325e-05
2.28,0.04442005729524717,0.04469238150434446,0.328352839613985,0.3589349861869631,0.2395170623597566,0.2279889296449286,0.00021084442940747978,2.95295843330442e-05,3.850394503790411e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.36055115035436697,0.001,1.0,0.185,1.0,0.0002641267793851672,0.08062477352611946,0.10262402681556948,0.009649881034416686,0.06025543391610363,0.003682592087924544,0.2656118897783527,0.2658639392193298,0.040142921975966306,0.033742361587449435,0.00015787480406698906,0.00010542221470373989,5.745037300197271e-05,2.95295843330442e-05,1.771775059982652e-05
2.29,0.04454559559436603,0.04525928950729847,0.33270790092761954,0.3589075302374295,0.23950330549871335,0.2283335039259031,0.0002110786640086569,2.9631119551083593e-05,3.7160865761038005e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.3617485250733423,0.001,1.0,0.185,1.0,0.0002680651515228966,0.08104414949073781,0.10297430432594296,0.009703972329289939,0.06055519202021756,0.003746918430949043,0.2655915723756978,0.2658486691035718,0.04014211097299926,0.03379335858103366,0.00015572347102643742,0.00010553933200432846,5.751269344033821e-05,2.9631119551083593e-05,1.7778671730650157e-05
2.3,0.044669941764065926,0.04582853732531073,0.33708533143326597,0.3588795972330788,0.23948927316803564,0.2286752885394567,0.00021129023938008522,2.9731630780326413e-05,3.5912519358353556e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.3629430155754069,0.001,1.0,0.185,1.0,0.00027202573591543657,0.08146033116542267,0.10332104920365956,0.009757694604029447,0.06085253324824207,0.0038117280220311177,0.2655709019524783,0.2658330932165196,0.040141285721244445,0.03384394270383959,0.00015348881705431352,0.00010564511969004261,5.75688065056478e-05,2.9731630780326413e-05,1.783897846819585e-05
2.31,0.0447930957515051,0.04640009590209569,0.341484956505125,0.3588511853175023,0.23947496085700487,0.22901430490959424,0.00021147862243959734,2.9831070948824343e-05,3.476122644631332e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.36413462893977316,0.001,1.0,0.185,1.0,0.0002760083853657073,0.08187329320929079,0.10366409905705613,0.009811043648424878,0.06114744266233201,0.003877014779091308,0.2655498771349517,0.26581720655127544,0.04014044615766777,0.03389411712661995,0.00015120200429563025,0.00010573931121979867,5.761856685993793e-05,2.9831070948824343e-05,1.7898642569294605e-05
2.32,0.0449150562692124,0.04697393610339966,0.3459066002232585,0.3588222896292148,0.2394603671419212,0.2293505743363599,0.00021164358361134344,2.9929394379601697e-05,3.3708088036219505e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.3653233722561006,0.001,1.0,0.185,1.0,0.00028001295319701573,0.08228300649371308,0.10400329630710257,0.009864014757377328,0.061439902625682156,0.003942772324622525,0.265528494325619,0.26580100752753255,0.04013959213022303,0.03394388500178127,0.00014889870046939376,0.00010582179180567172,5.766191222704424e-05,2.9929394379601697e-05,1.7957636627761017e-05
2.33,0.04503582067238189,0.047550028661696914,0.3503500849336187,0.35879290506821426,0.23944549091428297,0.22968411794922847,0.0002117853335031394,3.002655522196679e-05,3.2752445099575294e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.36650925262892453,0.001,1.0,0.185,1.0,0.0002840392929679373,0.08268943764817258,0.1043384827755954,0.009916602670416611,0.061729892483874595,0.0040089939521647,0.26550674975047855,0.2657844949148541,0.040138723479551885,0.03399324945648581,0.00014661588728966126,0.0001058926667515697,5.769890031593919e-05,3.002655522196679e-05,1.8015933133180073e-05
2.34,0.045155384983860465,0.04812834415723779,0.35481523107846213,0.35876302498596696,0.23943033270166325,0.23001495673145067,0.00021190458452112249,3.012250913034713e-05,3.189162539412151e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.3676922771794111,0.001,1.0,0.185,1.0,0.00028808725830158896,0.0830925491016133,0.10466950547696323,0.009968801575174288,0.0620173886002133,0.004075672616329616,0.26548463848961557,0.2657676692988462,0.04013784000023368,0.0340422135962547,0.00014438834462394493,0.00010595229226056124,5.7729725734870775e-05,3.012250913034713e-05,1.8073505478208276e-05
2.35,0.045273744359151935,0.04870885300571064,0.35930185707966406,0.35873264557848633,0.23941489025664828,0.23034311144515104,0.0002120022098272166,3.0217214789411455e-05,3.112230153348781e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.36887245304673416,0.001,1.0,0.185,1.0,0.000292156702357099,0.08349230061372696,0.1049962218797448,0.0100206053040854,0.0623023654527286,0.004142800990331005,0.2654621577280799,0.2657505281848796,0.04013694157066503,0.03409078049388236,0.00014224930017149636,0.0001060011049136083,5.7754626578886225e-05,3.0217214789411455e-05,1.8130328873646873e-05
2.36,0.045390893133474074,0.04929152543118456,0.36380977910588,0.3587017656657828,0.23939915878175608,0.23066860263666156,0.00021207929603416414,3.0310635222103155e-05,3.0440274974930805e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.3700497873904789,0.001,1.0,0.185,1.0,0.00029624747757925324,0.08388864940879553,0.10531850441915971,0.010072007350745744,0.06258479573263258,0.004210371463236261,0.2654393065926793,0.26573306624774923,0.04013602814661779,0.03413895319022591,0.0001402278870932031,0.00010603964801708207,5.7773898801230434e-05,3.0310635222103155e-05,1.8186381133261892e-05
2.37,0.04550682478567479,0.049876331441204784,0.3683388108567577,0.3586703839848942,0.23938313365435634,0.23099145068512386,0.00021213728816807563,3.0402738242564998e-05,2.983989435743754e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.37122428739283075,0.001,1.0,0.185,1.0,0.00030035943554020805,0.0842815500301614,0.10563624205964776,0.010123000850110322,0.06286465024346313,0.004278376124872772,0.26541608414882173,0.2657152783563355,0.0401350996812211,0.03418673470139833,0.00013834540750571605,0.00010606864408403781,5.7787935991370145e-05,3.0402738242564998e-05,1.8241642945539e-05
2.38,0.045621532388784046,0.050463240834054596,0.3728887636017013,0.3586384967834872,0.2393668128489036,0.23131167584584017,0.00021217772434946474,3.0493494256023144e-05,2.931512557804853e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.3723959602583129,0.001,1.0,0.185,1.0,0.00030449242656854753,0.08467095584781623,0.1059493327046612,0.010173578773437351,0.06314189897710996,0.0043468068297244635,0.2653924876197805,0.265697162262283,0.04013415605373776,0.03423412802518434,0.0001366170095737257,0.00010608886217473237,5.779715735213081e-05,3.0493494256023144e-05,1.8296096553613885e-05
2.39,0.04573500856751588,0.05105222315588559,0.3774594458208011,0.35860610038067076,0.23935019436992014,0.23162929820728373,0.00021220234752396226,3.058287975474637e-05,2.88590908851655e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.37356481321747337,0.001,1.0,0.185,1.0,0.0003086462994629677,0.0850568189041268,0.10625769525735518,0.010223733908050566,0.06341651100457235,0.004415655183019666,0.26536851428169633,0.26567871575061136,0.040133197145286965,0.034281136134677995,0.00013504946093713163,0.00010610117376198113,5.7802037846430796e-05,3.058287975474637e-05,1.834972785284782e-05
2.4,0.04584724583101392,0.0516432477448713,0.3820506635406839,0.3585731914934286,0.23933327592302336,0.23194433768679137,0.00021221290382744182,3.067087567054271e-05,2.846488200806182e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.3747308535236553,0.001,1.0,0.185,1.0,0.0003128209015065792,0.08543909103769534,0.10656126393684297,0.010273459003352326,0.06368845527598835,0.004484912594435726,0.26534416170513714,0.2656599362745559,0.04013222284850798,0.03432776197764512,0.00013364357722164867,0.00010610645191372091,5.7803053228158076e-05,3.067087567054271e-05,1.8402525402325627e-05
2.41,0.045958236778119055,0.052236283730344,0.38666222031018166,0.35853976713764163,0.23931605501736852,0.23225681403375767,0.0002122110615550395,3.075746740680381e-05,2.81258841526267e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.3758940884533476,0.001,1.0,0.185,1.0,0.00031701607826358186,0.08581772458332636,0.10685998838872426,0.01032274686230053,0.06395770111727465,0.004554570311044753,0.2653194276818548,0.26564082106927905,0.040131233064638235,0.034374008476996135,0.00013239576991338022,0.00010610553077751976,5.780065798004149e-05,3.075746740680381e-05,1.8454480444082284e-05
2.42,0.04606797415226318,0.05283130000061145,0.3912939169263675,0.35850582400024383,0.23929852960309841,0.2325667468420923,0.0002121984407922956,3.084264592827906e-05,2.783565311770134e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.37705452530900513,0.001,1.0,0.185,1.0,0.00032123167328185095,0.08619267256449095,0.10715383744468021,0.010371590367156167,0.06422421836487682,0.004624619425071964,0.2652943097601804,0.26562136785943924,0.040130227684921325,0.034419878532629664,0.00013129824097294558,0.0001060992203961478,5.779529345516426e-05,3.084264592827906e-05,1.8505587556967435e-05
2.43,0.046176450784708174,0.05342826526374415,0.39594555190991837,0.3584713594569049,0.2392806970452045,0.23287415553372037,0.00021217657163143537,3.092640602313666e-05,2.7588089381711933e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.378212171414394,0.001,1.0,0.185,1.0,0.00032546752859588887,0.0865638885050117,0.10744279312676504,0.010419982455683971,0.064487977229701,0.0046950508717372745,0.2652688059981096,0.265601573720177,0.04012920662074596,0.034465375018990614,0.00013034032164986283,0.00010608828581571768,5.7787376383860454e-05,3.092640602313666e-05,1.8555843613881996e-05
2.44,0.046283659926265514,0.05402714801496112,0.4006169212235282,0.358436371133859,0.23926255457001822,0.23317905936781225,0.00021214679888582948,3.10087473915778e-05,2.737781489037098e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.37936703411751804,0.001,1.0,0.185,1.0,0.00032972348416678173,0.08693132757124046,0.1077268544029797,0.010467916270877344,0.06474894910617043,0.004765855484235456,0.26524291463905564,0.26558143557272024,0.040128169790680596,0.034510500786436214,0.00012951070502986465,0.00010607339944291474,5.777727297397544e-05,3.10087473915778e-05,1.860524843494668e-05
2.45,0.04638959540695722,0.05462791656582135,0.4053078184960497,0.35840085652429216,0.23924409965151128,0.23348147744878675,0.000212110366271309,3.108967295326536e-05,2.7199843101702596e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.38051912078843464,0.001,1.0,0.185,1.0,0.0003339993779519853,0.08729494713326542,0.10800603134806362,0.010515385235441764,0.0650071069670048,0.004837024028615165,0.26521663382797617,0.2655609506131775,0.040127117109107394,0.034555258662420436,0.0001287969046260564,0.0001060551831356545,5.7765321885476356e-05,3.108967295326536e-05,1.8653803771959213e-05
2.46,0.04649425178715167,0.05523053906232469,0.41001803515494945,0.3583648128092961,0.23922533019290196,0.23378142873080604,0.00021206844059913418,3.116918788241911e-05,2.7049486073786816e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.3816684388180056,0.001,1.0,0.185,1.0,0.0003382950458977372,0.08765470730111175,0.10828034181466038,0.010562383123301477,0.0652624257393981,0.004908547238237761,0.26518996147887913,0.2655401165141212,0.04012604848090548,0.0345996514521593,0.0001281854555961827,0.00010603422029956709,5.775184084162541e-05,3.116918788241911e-05,1.8701512729451466e-05
2.47,0.04659762443603907,0.055834983487460785,0.4147473604263865,0.3583282373075115,0.23920624407689034,0.23407893201176788,0.00021202199451715164,3.124730037019648e-05,2.6922820450607596e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.3828149956180257,0.001,1.0,0.185,1.0,0.00034261032187500986,0.08801057121444088,0.10854981406344087,0.010608904099137246,0.06551488250557781,0.004980415836023041,0.2651628956075585,0.2655189309253483,0.04012496381477229,0.03464368193774165,0.00012766432108399993,0.00010601099725857582,5.773709464984294e-05,3.124730037019648e-05,1.874838022211789e-05
2.48,0.046699709184425384,0.05644121769479523,0.41949558162442313,0.3582911276019247,0.23918683903712235,0.23437400593047503,0.00021197191738110544,3.132402157007136e-05,2.681624419529282e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.3839587986181992,0.001,1.0,0.185,1.0,0.00034694503827506485,0.08836250386514408,0.10881448657468662,0.010654942566061806,0.06576445566281558,0.005052620484891805,0.2651354344254243,0.2654973913312058,0.040123863026987124,0.034687352877710305,0.0001272215343237793,0.00010598595869055272,5.7721325386459454e-05,3.132402157007136e-05,1.8794412942042814e-05
