Time,Pc_Perc,Pp_Perc,P_Perc,Ac,Pc,Ap,Pp,kin,koff,alpha1,alpha100,beta1,Akt_Total,compartment,AktP_Dephosphorylation_Cytosol,Akt_Translocation_Cytosol_PM_Insulin,Akt_Translocation_PM_Cytosol,AktP_Translocation_PM_Cytosol,AktP_Translocation_Cytosol_PM_Insulin,AktP_Dephosphorylation_PM,Akt_Phosphorylation_PM_Equilibrium
14.58,1.0092763940791243,0.6420146515812262,1.6512910456603505,0.9760898607922209,0.010092763773078479,0.007397212408443478,0.006420146409127856,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.0035324673205774674,0.007515891928100102,0.004068466824643914,0.0035310805250203213,7.77142810527043e-05,0.0022470512431947494,0.0056958535545014784
14.61,1.0090402435694248,0.6420010741626782,1.651041317732103,0.9760923989702437,0.010090402268020727,0.007397171509661633,0.006420010634944634,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035316407938072543,0.007515911472070877,0.004068444330313899,0.0035310058492195487,7.76960974637596e-05,0.0022470037222306217,0.005695822062439458
14.639999999999999,1.008806391954818,0.6419877132632092,1.650794105218027,0.9760949112173172,0.010088063751913517,0.007397131387687857,0.006419877025952163,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.003530822313169731,0.007515930816373344,0.0040684222632283214,0.00353093236427369,7.767809088973409e-05,0.002246956959083257,0.00569579116851965
14.67,1.0085748182082295,0.6419745654052689,1.6505493836134981,0.9760973977923196,0.010085748014486112,0.007397092028690083,0.006419745547374946,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003530011805070139,0.007515949963000862,0.004068400615779546,0.0035308600510562207,7.766025971154308e-05,0.002246910941581231,0.005695760862091365
14.7,1.0083455014801634,0.6419616271567368,1.6503071286369002,0.9760998589517133,0.010083454847243559,0.007397053419022109,0.006419616164891774,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.0035292091965352453,0.007515968913928193,0.0040683793804621605,0.0035307888906904762,7.764260232377541e-05,0.0022468656577121207,0.005695731132647024
14.729999999999999,1.0081184210986116,0.6419488951289578,1.6500673162275694,0.9761022949495742,0.010081184043465774,0.007397015545214597,0.0064194888446161,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.0035284144152130208,0.007515987671111723,0.004068358549868029,0.0035307188645388554,7.762511713468647e-05,0.0022468210956156347,0.00569570196981524
14.76,1.0078935565689613,0.6419363659747798,1.6498299225437412,0.9761047060376216,0.010078935398206638,0.007396978393966081,0.0064193635530764015,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.003527627389372323,0.007516006236489687,0.0040683381166813455,0.0035306499541920213,7.760780256619112e-05,0.0022467772435767405,0.005695673363353883
14.79,1.007670887573907,0.6419240363865893,1.6495949239604966,0.9761070924652471,0.010076708708293096,0.00739694195213397,0.006419240257196547,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.0035268480479025833,0.007516024611982404,0.004068318073673684,0.003530582141458101,7.759065705385685e-05,0.0022467340900187913,0.005695645303143157
14.82,1.0074503939733574,0.6419119030943496,1.649362297067707,0.9761094544795448,0.01007450377232424,0.00739690620672555,0.006419118924276166,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.0035260763203134836,0.007516042799492496,0.004068298413699053,0.0035305154083518915,7.757367904689666e-05,0.002246691623496658,0.005695617779178674
14.85,1.0072320558043464,0.6418999628636359,1.6491320186679825,0.9761117923253403,0.010072320390670412,0.007396871144888989,0.006418999521971013,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.003525312136734644,0.0075160608009051215,0.004068279129688945,0.0035304497370840576,7.755686700816218e-05,0.0022466498326898544,0.005695590781564522
14.879999999999999,1.0070158532809421,0.6418882124936729,1.6489040657746152,0.9761141062452208,0.010070158365472296,0.007396836753904345,0.006418882018273336,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035245554279153034,0.007516078618088201,0.00406826021464739,0.003530385110050335,7.754021941413669e-05,0.0022466087063956674,0.005695564300506346
14.91,1.0068017667941556,0.6418766488153714,1.6486784156095273,0.9761163964795639,0.010068017500640005,0.0073968030211745625,0.006418766381492241,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.0035238061252240017,0.007516096252892643,0.00406824166164601,0.003530321509820733,7.752373475492805e-05,0.002246568233522284,0.005695538326304413
14.94,1.0065897769118508,0.6418652686893642,1.648455045601215,0.976118663266568,0.010065897601852185,0.007396769934216484,0.006418652580234061,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035230641606482645,0.007516113707152575,0.004068223463819067,0.0035302589191287337,7.750741153426184e-05,0.002246528403081921,0.005695512849346693
14.969999999999999,1.0063798643786543,0.641854069004044,1.6482339333826983,0.976120906842281,0.010063798476555101,0.007396737480651845,0.006418540583382719,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035223294667942853,0.007516130982685565,0.0040682056143585155,0.003530197320860496,7.74912482694743e-05,0.0022464892041839514,0.005695487860101921
15.0,1.0061720101158638,0.641843046673599,1.648015056789463,0.9761231274406306,0.010061719933961735,0.00739670564819829,0.006418430360080101,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.003521601976886607,0.007516148081292856,0.00406818810650906,0.003530136698044056,7.747524349150537e-05,0.0022464506260280355,0.005695463349112684
15.03,1.0059661952213577,0.6418321986360503,1.6477983938574081,0.9761253252934531,0.010059661785050874,0.007396674424660366,0.006418321879706417,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035208816247678056,0.007516165004759589,0.004068170933563202,0.00353007703383853,7.745939574489174e-05,0.002246412657897246,0.005695439306988482
15.059999999999999,1.0057624009695052,0.6418215218512882,1.6475839228207934,0.9761275006305234,0.010057623842566213,0.00739664379792053,0.00641821511186057,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035201683448981744,0.007516181754855032,0.004068154088856291,0.003530018311523314,7.744370358775986e-05,0.002246375289151199,0.005695415724398808
15.09,1.0055606088110747,0.6418110132991087,1.6473716221101833,0.9761296536795846,0.01005560592101544,0.007396613755930155,0.006418110026340521,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.0035194620723554035,0.007516198333332802,0.0040681375657615855,0.003529960514487287,7.74281655918189e-05,0.002246338509219182,0.0056953925920662195
15.12,1.0053608003731438,0.6418006699772507,1.6471614703503947,0.9761317846663772,0.010053607836669334,0.007396584286700532,0.00641800659312366,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.0035187627428342667,0.007516214741931105,0.004068121357685293,0.0035299036262180132,7.741278034235388e-05,0.0022463023075932806,0.005695369900759409
15.149999999999999,1.0051629574590084,0.6417904888994321,1.6469534463584403,0.9761338938146689,0.010051629407560856,0.007396555378293873,0.0064179047823471665,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035180702926462994,0.007516230982372952,0.00406810545806163,0.003529847630290942,7.73975464382186e-05,0.002246266673821508,0.005695347641286282
15.18,1.0049670620480924,0.6417804670933871,1.6467475291414795,0.9761359813462838,0.010049670453484249,0.007396527018814317,0.006417804564288382,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035173846587194866,0.007516247056366386,0.004068089860347875,0.0035297925103586103,7.738246249182873e-05,0.0022462315975009333,0.005695325804487024
15.209999999999999,1.0047730962958568,0.6417706015989022,1.6465436978947587,0.9761380474811325,0.010047730795994123,0.007396499196398935,0.006417705909345172,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003516705778597943,0.007516262965604721,0.004068074558019415,0.003529738250139845,7.736752712915476e-05,0.00224619706827081,0.00569530438122718
15.24,1.0045810371402488,0.6417608963488438,1.646341933489093,0.9761400923893451,0.010045810204469959,0.007396471932209539,0.0064176088568462,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.0035160335715644854,0.007516278711397958,0.0040680595627152465,0.00352968487126541,7.735273857441869e-05,0.0022461630998961697,0.005695283387801345
15.27,1.0043908592325672,0.6417513584267881,1.6461422176593554,0.9761421162173286,0.010043908425424745,0.007396445262490142,0.006417513477627228,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035153679488986603,0.007516294294873431,0.004068044894369578,0.003529632412694976,7.733809487577054e-05,0.00224612971716953,0.00569526285211741
15.299999999999999,1.0042025549477382,0.6417419725283557,1.6459445274760938,0.9761441192654974,0.010042025382607747,0.007396419116121084,0.006417419618644464,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035147088839127113,0.007516309718344331,0.004068030513866596,0.0035295807902544557,7.732359544607967e-05,0.002246096866525562,0.005695242719413234
15.33,1.0040161068108253,0.6417327361476929,1.6457488429585185,0.9761461017434392,0.0100401609012696,0.007396393483322628,0.0064173272548393705,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035140563154443596,0.007516324983424483,0.004068016415827445,0.003529529990161654,7.730923893977593e-05,0.0022460645391937793,0.005695222982158424
15.36,1.0038314975071412,0.6417236468007503,1.6455551443078913,0.976148063858839,0.010038314808263435,0.00739636835439681,0.006417236361371455,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003513410182892202,0.0075163400917130615,0.004068002594918246,0.0035294799987543005,7.729502402362846e-05,0.002246032726480009,0.005695203632885544
15.389999999999999,1.0036487098819304,0.6417147020236118,1.6453634119055423,0.9761500058175077,0.010036486932041701,0.0073963437197198416,0.006417146913601557,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035127704262145954,0.00751635504479481,0.004067989045845913,0.0035294308024808566,7.728094937672111e-05,0.0022460014197605445,0.005695184664184278
15.42,1.0034677269400492,0.6417058993708222,1.6451736263108716,0.9761519278234081,0.010034677102652961,0.0073963195697345115,0.006417058887075123,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.003512136985928536,0.007516369844240243,0.004067975763353981,0.003529382387891318,7.726701369042781e-05,0.002245970610476293,0.005695166068695574
15.45,1.0032885318456455,0.6416972364137158,1.6449857682593614,0.976153830078684,0.010032885151738703,0.007396295894942588,0.006416972257505499,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035115098031085457,0.007516384491605867,0.0040679627422184235,0.0035293347416280245,7.725321566838803e-05,0.0022459402901269243,0.005695147839105793
15.479999999999999,1.0031111079218424,0.6416887107387447,1.6447998186605874,0.9761557127836862,0.010031110912530155,0.007396272685897218,0.006416887000757205,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003510888819385554,0.007516398988434384,0.0040679499772434706,0.003529287850416463,7.72395540264822e-05,0.0022459104502650213,0.0056951299681408584
15.51,1.0029354386504163,0.6416803199458074,1.6446157585962238,0.976157576137001,0.010029354219845084,0.0073962499331953376,0.006416803092829226,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.003510273976945779,0.007516413336254909,0.004067937463257436,0.0035292417010560745,7.722602749280715e-05,0.002245881082490229,0.00569511244856041
15.54,1.0027615076714786,0.6416720616465763,1.6444335693180552,0.9761594203354778,0.010027614910084613,0.007396227627470066,0.006416720509838287,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003509665218529614,0.00751642753658318,0.004067925195108537,0.003529196280411058,7.721263480765153e-05,0.0022458521784434003,0.005695095273151951
15.57,1.002589298783158,0.6416639334628269,1.644253232245985,0.9761612455742554,0.010025892821230021,0.007396205759383111,0.006416639228002144,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035090624874305073,0.007516441590921768,0.004067913167660712,0.0035291515754011797,7.719937472347117e-05,0.0022458237298007503,0.005695078434724996
15.6,1.0024187959412791,0.6416559330247659,1.6440747289660451,0.9761630520467911,0.010024187792839563,0.007396184319617173,0.006416559223622862,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.003508465727493847,0.007516455500760293,0.004067901375789445,0.0035291075729925745,7.718624600486465e-05,0.0022457957282680015,0.005695061926105223
15.629999999999999,1.0022499832590444,0.6416480579693586,1.6438980412284028,0.976164839944887,0.010022499666045268,0.007396163298868342,0.006416480473070099,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035078748831158437,0.007516469267575631,0.004067889814377589,0.003529064260188555,7.717324742854857e-05,0.0022457681655745345,0.0056950457401286235
15.66,1.0020828450067145,0.641640305938659,1.6437231509453736,0.9761666094587181,0.010020828283549745,0.007396142687838508,0.006416402952764391,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035072898992424104,0.007516482892832131,0.004067878478311179,0.003529021624020415,7.716037778333305e-05,0.002245741033467537,0.005695029869635652
15.69,1.001917365611291,0.6416326745781363,1.6435500401894274,0.9761683607768595,0.010019173489623006,0.0073961224772277545,0.006416326639160433,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003506710721368052,0.00751649637798182,0.004067867362475265,0.0035289796515382385,7.714763587009716e-05,0.0022457143237061515,0.005695014307465371
15.719999999999999,1.001753529656194,0.6416251615350043,1.643378691191198,0.9761700940863144,0.01001753513009926,0.007396102657726767,0.006416251508730361,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003506137295534741,0.007516509724464622,0.0040678564617497226,0.003528938329801699,7.713502050176432e-05,0.0022456880280556264,0.005694999046449611
15.75,1.0015913218809456,0.6416177644565495,1.6432090863374953,0.9761718095725408,0.010015913052373732,0.007396083220009233,0.006416177537947042,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035055695683308056,0.007516522933708566,0.004067845771005079,0.0035288976458708737,7.712253050327774e-05,0.0022456621382814647,0.0056949840794071095
15.78,1.0014307271808496,0.6416104809884591,1.6430412081693087,0.9761735074194797,0.010014307105399458,0.007396064154724244,0.006416104703267348,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035050074868898102,0.007516536007129995,0.004067835285098334,0.0035288575867970413,7.711016471157584e-05,0.0022456366461435714,0.005694969399137668
15.809999999999999,1.001271730606673,0.6416033087731494,1.6428750393798226,0.9761751878095825,0.010012717139684112,0.007396045452488698,0.0064160329811154436,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003504450998889439,0.007516548946133786,0.004067824998868784,0.0035288181396134943,7.709792197556768e-05,0.002245611543390405,0.005694954998416298
15.84,1.0011143173643258,0.6415962454480948,1.6427105628124206,0.9761768509238382,0.010011143007286798,0.007396027103879703,0.00641596234786607,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003503900052550379,0.007516561752113555,0.004067814907133837,0.0035287792913263386,7.708580115610836e-05,0.0022455868217531243,0.005694940869987371
15.87,1.0009584728145429,0.641589288644155,1.6425477614586979,0.976178496941801,0.010009584561814866,0.007396009099426977,0.006415892779827828,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.003503354596635203,0.007516574426451869,0.0040678050046848374,0.0035287410289053054,7.707380112597448e-05,0.0022455624729397394,0.005694927006558772
15.899999999999999,1.0008041754891492,0.6415824461962714,1.6423866216854206,0.9761801259613769,0.010008041588586569,0.007395991477557147,0.006415824355350129,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003502814556005299,0.007516586969902603,0.004067795312656431,0.0035287033954425713,7.70619202321166e-05,0.002245538524372545,0.005694913437719003
15.93,1.000651400259254,0.6415757315082445,1.6422271317674983,0.9761817380352573,0.010006513836313001,0.007395974302829435,0.006415757208470977,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.00350227984270955,0.0075165993828714825,0.00406778586655619,0.0035286664646590376,7.705015653961012e-05,0.002245515022964842,0.005694900213178665
15.959999999999999,1.0005001461500893,0.6415691228748823,1.6420692690249716,0.9761833334905516,0.01000500129524649,0.0073959574749341665,0.006415691122138453,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0035017504533362714,0.007516611667877249,0.004067776611213792,0.0035286301171761495,7.703850997339799e-05,0.0022454918927484586,0.005694887255699308
15.99,1.0003503987139843,0.6415626185046678,1.641913017218652,0.9761849124964725,0.010003503820910323,0.007395940987050461,0.006415626078437388,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.003501226337318613,0.007516623826222839,0.004067767542877754,0.003528594343140564,7.70269794210095e-05,0.0022454691274530858,0.005694874560028855
16.02,1.0002021436355155,0.6415562166217916,1.641758360257307,0.9761864752206947,0.010002021270150272,0.0073959248324161194,0.00641556205960969,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003500707444552595,0.00751663585919935,0.004067758657828866,0.0035285591327853297,7.70155637801571e-05,0.0022454467208633914,0.005694862120960412
16.05,1.000055366730753,0.6415499154651195,1.6416052821958727,0.9761880218293767,0.01000055350112704,0.007395909004323027,0.006415499048044017,0.55,0.35,0.014,0.023,2.2,0.9999999833828709,1.0,0.0035001937253944636,0.007516647768086202,0.004067749952377665,0.00352852447642421,7.700426195867822e-05,0.002245424666815406,0.005694849933328731
16.08,0.9999100539465037,0.6415437132871602,1.641453767233664,0.9761895524871841,0.009999100373308692,0.007395893496112559,0.006415437026265455,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003499685130658042,0.007516659554151319,0.0040677414228619075,0.0035284903644460003,7.699307287447693e-05,0.0022454029591929088,0.005694837992006671
16.11,0.9997661913595536,0.641537608353032,1.6413037997125857,0.9761910673573115,0.009997661747463096,0.007395878301170975,0.006415375976925187,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0034991816116120835,0.0075166712186513,0.004067733065644037,0.003528456787308853,7.698199545546585e-05,0.0022453815919238154,0.005694826291901651
16.14,0.9996237651759141,0.6415315989394303,1.6411553641153442,0.9761925666015054,0.009996237485650369,0.007395863412924835,0.006415315882790169,0.55,0.35,0.014,0.023,2.2,0.9999999833828709,1.0,0.003498683119977629,0.007516682762831593,0.004067724877108659,0.003528423735534593,7.697102863950784e-05,0.0022453605589765587,0.005694814827952123
16.169999999999998,0.9994827617300642,0.6415256833335956,1.64100844506366,0.9761940503800862,0.009994827451215299,0.007395848824836389,0.0064152567267328035,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.0034981896079253542,0.007516694187926665,0.004067716853660014,0.0035283911997030424,7.696017137435781e-05,0.0022453398543564812,0.0056948035951240195
16.2,0.9993431674841944,0.6415198598322797,1.640863027316474,0.9761955188519713,0.009993431508779797,0.007395834530398992,0.006415198491720613,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.0034977010280729287,0.0075167054951601805,0.004067708991719446,0.003528359170446337,7.694942261760444e-05,0.002245319472102214,0.005694792588407224
16.23,0.9992049690274514,0.6415141267407146,1.640719095768166,0.976196972174697,0.009992049524235333,0.007395820523132496,0.006415141160805915,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0034972173334823662,0.007516716685745169,0.004067701287722873,0.0035283276384432535,7.693878133661208e-05,0.00224529940628207,0.005694781802812022
16.259999999999998,0.9990681530751815,0.6415084823715785,1.6405766354467601,0.9761984105044412,0.00999068136473537,0.007395806796578661,0.006415084717115492,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003496738477657379,0.0075167277608841985,0.004067693738118264,0.003528296594413521,7.692824650846236e-05,0.002245279650990422,0.0056947712333655694
16.29,0.9989327064681746,0.6415029250439641,1.6404356315121384,0.9761998339960462,0.009989326898687806,0.007395793344296555,0.006415029143840271,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003496264414540732,0.007516738721769557,0.004067686339363105,0.0035282660291121497,7.691781711989611e-05,0.002245260200344095,0.005694760875108348
16.32,0.9987986161719065,0.6414974530823453,1.6402960692542516,0.9762012428030404,0.00998798599574741,0.007395780159857958,0.006414974424224993,0.55,0.35,0.014,0.023,2.2,0.9999999833828709,1.0,0.003495795098511593,0.007516749569583412,0.0040676790879218775,0.0035282359333237466,7.690749216725506e-05,0.0022452410484787473,0.0056947507230906275
16.349999999999998,0.9986658692757858,0.6414920648155452,1.6401579340913313,0.9762026370776619,0.009986658526808261,0.007395767236842761,0.006414920541557887,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003495330484382891,0.0075167603054979975,0.004067671980263519,0.0035282062978568385,7.689727065642362e-05,0.0022452221895452604,0.005694740772368926
16.38,0.9985344529923951,0.6414867585757029,1.6400212115680979,0.9762040169708799,0.00998534436399619,0.007395754568834375,0.006414867479160345,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003494870527398666,0.007516770930675776,0.0040676650128589065,0.00352817711353819,7.688715160277067e-05,0.002245203617706121,0.005694731018002468
16.41,0.9984043546567354,0.6414815326972414,1.6398858873539768,0.9762053826324179,0.009984043380661212,0.00739574214941513,0.006414815220376598,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0034944151832314242,0.007516781446269619,0.004067658182178322,0.0035281483712071293,7.687713403109135e-05,0.0022451853271318093,0.0056947214550496505
16.439999999999998,0.9982755617254712,0.6414763855158343,1.6397519472413056,0.9762067342107758,0.009982755451369972,0.0073957299721616795,0.006414763748563383,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.00349396440797949,0.007516791853422975,0.004067651484688924,0.003528120061709861,7.68672169755488e-05,0.002245167311997184,0.005694712078564494
16.47,0.9981480617761727,0.6414713153673739,1.6396193771435466,0.9762080718532526,0.009981480451898174,0.0073957180306404025,0.006414713047079622,0.55,0.35,0.014,0.023,2.2,0.9999999833828709,1.0,0.0034935181581643607,0.007516802153270046,0.004067644916852221,0.0035280921758937926,7.685739947961596e-05,0.0022451495664778678,0.00569470288359311
16.5,0.9980218425065609,0.6414663205869385,1.6394881630934994,0.9762093957059689,0.00998021825922303,0.007395706318402809,0.006414663099276098,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.00349307639072806,0.007516812346935961,0.004067638475121545,0.0035280647046018543,7.684768059601733e-05,0.002245132084746634,0.005694693865170163
16.53,0.9978968917337503,0.6414613995077592,1.6393582912415092,0.976210705913889,0.009978968751515686,0.0073956948289809355,0.006414613888485121,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0034926390630304898,0.007516822435536947,0.004067632155939515,0.003528037638666817,7.683805938667079e-05,0.0022451148609697923,0.00569468501831532
16.56,0.9977731939867904,0.6414565579819647,1.639229751968755,0.9762120025451428,0.009977731774066642,0.007395683590433219,0.006414565473227981,0.55,0.35,0.014,0.023,2.2,0.9999999833828707,1.0,0.0034922061209233246,0.007516832419597601,0.004067625974738271,0.0035280110102753896,7.682853466031316e-05,0.002245097915629793,0.005694676364633579
16.59,0.9976507316812488,0.6414518067844749,1.6391025384657236,0.9762132856171656,0.009976507151031577,0.007395672653419697,0.006414517961253873,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0034917775028610516,0.007516842299252176,0.004067619959380833,0.0035279848786896307,7.681910506294315e-05,0.0022450812864388556,0.005694667943133167
16.62,0.99752949973695,0.6414471293352952,1.6389766290722454,0.9762145554215611,0.009975294831608734,0.0073956619429380675,0.006414471186762853,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003491353191063057,0.007516852076746022,0.004067614068615937,0.0035279591527195694,7.680977020338726e-05,0.0022450649153669985,0.005694659696062312
16.65,0.9974094862284939,0.6414425244191941,1.638852010647688,0.9762158120941721,0.009974094696544115,0.007395651454551984,0.006414425137602609,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.00349093314379044,0.007516861753125126,0.004067608300003592,0.003527933825681435,7.68005291633897e-05,0.0022450487981609127,0.005694651620005028
16.68,0.9972906793354963,0.6414379908373289,1.6387286701728254,0.9762170557695621,0.009972906627633882,0.0073956411838901216,0.0064143798017847085,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0034905173196718587,0.007516871329425629,0.004067602651139567,0.00352790889098159,7.67913810327809e-05,0.0022450329306246478,0.005694643711595394
16.71,0.9971730673416044,0.6414335274067163,1.6386065947483206,0.976218286581033,0.009971730507714506,0.007395631126643902,0.006414335167479325,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003490105677700077,0.007516880806673955,0.004067597119654146,0.003527884342113629,7.678232490940171e-05,0.0022450173086177635,0.005694635967515804
16.74,0.9970566386335113,0.6414291329597068,1.6384857715932182,0.9762195046606427,0.009970566220652923,0.007395621278565214,0.00641429122300996,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003489698177228523,0.00751689018588695,0.004067591703210868,0.0035278601726554783,7.677335989902752e-05,0.002245001928053486,0.005694628384495215
16.77,0.9969413816999722,0.6414248063434557,1.6383661880434277,0.9762207101392218,0.009969413651336684,0.007395611635464141,0.006414247956848167,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003489294777967839,0.00751689946807201,0.004067586399505278,0.0035278363762664923,7.676448511529247e-05,0.0022449867848968585,0.005694620959307389
16.8,0.9968272851308175,0.6414205464193958,1.6382478315502134,0.9762219031463918,0.009968272685664099,0.0073956021932066775,0.006414205357608278,0.55,0.35,0.014,0.023,2.2,0.9999999833828709,1.0,0.0034888954399824343,0.007516908654227218,0.004067581206263673,0.003527812946684553,7.675569967961357e-05,0.002244971875162897,0.005694613688769142
16.83,0.9967143376159708,0.6414163520627107,1.6381306896786816,0.9762230838105819,0.009967143210534398,0.007395592947712457,0.006414163414042124,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.003488500123687039,0.007516917745341482,0.004067576121241852,0.0035277898777231684,7.674700272111488e-05,0.0022449571949147433,0.005694606569738593
16.86,0.9966025279444606,0.641412222161806,1.6380147501062667,0.9762242522590467,0.009966025113837877,0.007395583894952473,0.006414122115033763,0.55,0.35,0.014,0.023,2.2,0.9999999833828709,1.0,0.0034881087898432565,0.007516926742394661,0.00406757114222386,0.00352776716326857,7.673839337655167e-05,0.002244942740261817,0.0056945995991134046
16.89,0.9964918450034382,0.6414081556177824,1.6379000006212208,0.9762254086178838,0.009964918284446045,0.007395575030946802,0.0064140814495942024,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0034877213995561152,0.007516935646357706,0.004067566267020741,0.0035277447972768116,7.672987079023456e-05,0.0022449285073579705,0.005694592773829037
16.919999999999998,0.9963822777771911,0.641404151343908,1.637786429121099,0.9762265530120506,0.009963822612201781,0.007395566351762325,0.006414041406856123,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.0034873379142706233,0.007516944458192791,0.004067561493469279,0.003527722773770868,7.672143411395373e-05,0.002244914492399643,0.00569458609085699
16.95,0.9962738153461593,0.6414002082650906,1.6376740236112497,0.9762276855653823,0.009962737987909486,0.007395557853510454,0.006414001976068604,0.55,0.35,0.014,0.023,2.2,0.9999999833828708,1.0,0.00348695829576832,0.007516953178853445,0.00406755681943075,0.0035277010868377326,7.671308250690305e-05,0.0022449006916240113,0.005694579547203049
16.98,0.9961664468859491,0.6413963253173505,1.6375627722032997,0.9762288064006089,0.009961664303325226,0.007395549532344851,0.006413963146591849,0.55,0.35,0.014,0.023,2.2,0.9999999833828709,1.0,0.003486582506163829,0.0075169618092846896,0.004067552242789668,0.0035276797306255173,7.670481513560425e-05,0.002244887101307147,0.005694573139905536
17.009999999999998,0.9960601616663496,0.6413925014472924,1.6374526631136417,0.9762299156393729,0.009960601451146892,0.007395541384459153,0.0064139249078919046,0.55,0.35,0.014,0.023,2.2,0.9999999833828709,1.0,0.003486210507901412,0.007516970350423173,0.004067547761452534,0.0035276586993405476,7.669663117383108e-05,0.0022448737177621666,0.005694566866033548
