Time,ATP,AMP,ADP,Pyr,NADH,Lac,Vmapp1,Kmapp1,Vm2,Km2ATP,Km2AMP,K,Vmapp3,Kmapp3,k4,compartment,v1,v2,v3,v4
4.95,16.034671242298014,0.23442224834257538,0.030906509359549493,0.001448311496412488,255.98717280104506,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05150552806793589,0.008780817360379393,0.007725708975669043,0.00724155748206244
4.96,16.034145688530057,0.2348494086075849,0.03100490286249616,0.0014531548973025941,255.98710026442126,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05150387772102287,0.008796534176437932,0.00775030149506631,0.0072657744865129706
4.97,16.033620240143676,0.23527639523999505,0.031103364616467313,0.001458002044258882,255.98702748553296,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051502227702607754,0.00881224351514184,0.007774911054526869,0.00729001022129441
4.98,16.033094897380366,0.23570320831784772,0.031201894301926533,0.0014628529203982556,255.98695446419333,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05150057801345036,0.008827945380483026,0.007799537574147046,0.007314264601991278
4.99,16.032569660480775,0.23612984791915226,0.03130049160021048,0.0014677075088869427,255.98688120021626,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051498928654307795,0.00884363977645202,0.00782418097424161,0.0073385375444347135
5.0,16.032044529684725,0.23655631412188574,0.03139915619352646,0.0014725657929404532,255.98680769341652,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05149727962593465,0.008859326707038012,0.007848841175343143,0.007362828964702266
5.01,16.031519505231195,0.23698260700399265,0.03149788776494991,0.001477427755823533,255.98673394360972,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051495630929082804,0.008875006176228816,0.00787351809820143,0.007387138779117665
5.0200000000000005,16.030994587358332,0.2374087266433851,0.031596685998421935,0.0014822933808501188,255.9866599506123,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051493982564501585,0.008890678188010875,0.007898211663782831,0.007411466904250594
5.03,16.03046977630345,0.23783467311794262,0.03169555057874675,0.0014871626513832926,255.98658571424156,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05149233453293767,0.008906342746369254,0.007922921793269647,0.007435813256916463
5.04,16.029945072303036,0.23826044650551226,0.0317944811915893,0.0014920355508352384,255.98651123431554,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05149068683513515,0.008921999855287655,0.007947648408059527,0.007460177754176192
5.05,16.029420475592758,0.23868604688390857,0.031893477523472685,0.0014969120626671963,255.98643651065328,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05148903947183556,0.008937649518748389,0.007972391429764811,0.007484560313335982
5.0600000000000005,16.02889598640745,0.23911147433091356,0.03199253926177573,0.0015017921703894186,255.98636154307442,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05148739244377782,0.008953291740732375,0.007997150780211942,0.007508960851947093
5.07,16.028371604981132,0.2395367289242766,0.032091666094730444,0.0015066758575611222,255.98628633139964,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051485745751698286,0.008968926525219158,0.008021926381440803,0.007533379287805611
5.08,16.027847331547004,0.23996181074171452,0.032190857711419586,0.0015115631077904472,255.98621087545027,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05148409939633075,0.008984553876186878,0.008046718155704149,0.007557815538952236
5.09,16.027323166337453,0.24038671986091156,0.03229011380177415,0.0015164539047344096,255.98613517504853,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05148245337840644,0.00900017379761228,0.008071526025466935,0.007582269523672048
5.1000000000000005,16.026799109584047,0.24081145635951934,0.032389434056570875,0.0015213482320988582,255.9860592300175,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05148080769865406,0.009015786293470713,0.008096349913405722,0.007606741160494291
5.11,16.02627516151755,0.24123602031515679,0.03248881816742975,0.0015262460736384267,255.98598304018103,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05147916235779975,0.00903139136773612,0.008121189742408037,0.007631230368192134
5.12,16.025751322367917,0.24166041180541026,0.032588265826811576,0.0015311474131564924,255.98590660536368,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05147751735656712,0.009046989024381032,0.008146045435571772,0.007655737065782462
5.13,16.02522759236429,0.24208463090783333,0.032687776728015414,0.0015360522345051295,255.98582992539102,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05147587269567723,0.00906257926737657,0.008170916916204545,0.007680261172525647
5.14,16.024703971735015,0.242508677699947,0.03278735056517615,0.0015409605215850638,255.98575300008926,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051474228375848675,0.009078162100692441,0.00819580410782309,0.00770480260792532
5.15,16.024180460707637,0.2429325522592395,0.03288698703326197,0.0015458722583456292,255.9856758292855,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0514725843977975,0.009093737528296933,0.008220706934152616,0.007729361291728146
5.16,16.023657059502167,0.24335625466329713,0.03298668583466973,0.0015507874263274955,255.98559841281178,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05147094076221611,0.009109305554158073,0.008245625320775253,0.007753937131637478
5.17,16.023133768343317,0.24377978498956696,0.03308644666725084,0.001555706009121216,255.9855207504976,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05146929746981169,0.009124866182241499,0.008270559192137253,0.00777853004560608
5.18,16.02261058746196,0.2442031433153277,0.033186269222849056,0.0015606279929107887,255.98544284216888,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05146765452131073,0.009140419416510205,0.008295508471183552,0.007803139964553943
5.19,16.022087517082284,0.24462632971794,0.03328615319991286,0.0015655533617755092,255.98536468765587,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051466011917418814,0.0091559652609268,0.00832047308251006,0.007827766808877546
5.2,16.021564557427684,0.24504934427473166,0.03338609829771882,0.0015704820998403643,255.9852862867898,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05146436965883894,0.009171503719452433,0.008345452950919865,0.007852410499201821
5.21,16.02104170872077,0.24547218706299806,0.033486104216369245,0.0015754141912759415,255.9852076394026,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051462727746271725,0.009187034796046828,0.008370448001422644,0.007877070956379708
5.22,16.020518971183343,0.24589485816000176,0.033586170656789864,0.0015803496202983335,255.98512874532705,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05146108618041521,0.009202558494668252,0.008395458159234087,0.007901748101491668
5.23,16.019996345036436,0.24631735764297263,0.03368629732072743,0.0015852883711690445,255.98504960439658,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051459444961965015,0.009218074819273551,0.0084204833497753,0.007926441855845222
5.24,16.01947383050028,0.24673968558910775,0.03378648391074733,0.0015902304281948949,255.98497021644562,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051457804091614316,0.009233583773818083,0.008445523498672194,0.007951152140974475
5.25,16.01895142779433,0.2471618420755716,0.033886730130231336,0.0015951757757279304,255.98489058130917,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051456163570053746,0.009249085362255778,0.00847057853175494,0.007975878878639651
5.26,16.018429137137264,0.24758382717949576,0.03398703568337516,0.0016001243981653248,255.98481069882317,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05145452339797161,0.009264579588539103,0.008495648375057343,0.008000621990826623
5.2700000000000005,16.01790695874697,0.24800564097797917,0.034087400275186135,0.001605076279949289,255.9847305688242,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051452883576053654,0.009280066456619055,0.008520732954816269,0.008025381399746446
5.28,16.017384892840568,0.24842728354808782,0.03418782361148082,0.001610031405566974,255.98465019114977,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051451244104983265,0.00929554597044518,0.008545832197471051,0.00805015702783487
5.29,16.016862939634397,0.2488487549668551,0.03428830539888272,0.0016149897595503792,255.98456956563805,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05144960498544138,0.009311018133965536,0.0085709460296629,0.008074948797751896
5.3,16.016341099344032,0.24927005531128144,0.03438884534481984,0.0016199513264762583,255.984488692128,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051447966218106496,0.009326482951126733,0.008596074378234323,0.008099756632381291
5.3100000000000005,16.01581937218428,0.24969118465833448,0.03448944315752243,0.0016249160909660243,255.98440757045935,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05144632780365474,0.009341940425873885,0.008621217170228526,0.00812458045483012
5.32,16.015297758369165,0.250112143084949,0.034590098546020506,0.0016298840376856554,255.9843262004726,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0514446897427598,0.009357390562150644,0.008646374332888817,0.008149420188428277
5.33,16.014776258111965,0.2505329306680269,0.03469081122014163,0.001634855151345603,255.98424458200907,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051443052036092965,0.009372833363899163,0.008671545793658045,0.008174275756728015
5.34,16.014254871625187,0.2509535474844372,0.03479158089050843,0.001639829416700696,255.98416271491072,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051441414684323165,0.009388268835060129,0.008696731480177971,0.00819914708350348
5.3500000000000005,16.01373359912058,0.2513739936110162,0.03489240726853636,0.0016448068185500476,255.98408059902036,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051439777688116924,0.009403696979572726,0.008721931320288721,0.008224034092750238
5.36,16.013212440809138,0.2517942691245669,0.034993290066431225,0.0016497873417369597,255.98399823418154,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051438141048138375,0.009419117801374655,0.008747145242028163,0.008248936708684798
5.37,16.012691396901086,0.2522143741018598,0.03509422899718692,0.0016547709711488318,255.98391562023858,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05143650476504932,0.009434531304402114,0.00877237317363133,0.008273854855744158
5.38,16.01217046760592,0.25263430861963215,0.035195223774583055,0.0016597576917170656,255.98383275703645,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0514348688395092,0.00944993749258981,0.008797615043529843,0.008298788458585327
5.39,16.011649653132363,0.2530540727545884,0.03529627411318255,0.0016647474884169701,255.983749644421,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05143323327217505,0.009465336369870946,0.008822870780351297,0.00832373744208485
5.4,16.011128953688406,0.2534736665834,0.03539737972832934,0.0016697403462676698,255.98366628223877,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05143159806370162,0.009480727940177222,0.008848140312918697,0.00834870173133835
5.41,16.010608369481282,0.2538930901827053,0.03549854033614598,0.0016747362503320082,255.98358267033703,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051429963214741276,0.00949611220743882,0.008873423570249847,0.008373681251660041
5.42,16.01008790070715,0.2543123436293151,0.03559975566367186,0.0016797351821206275,255.98349880857046,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05142832872591162,0.00951148917558611,0.008898720484091223,0.008398675910603138
5.43,16.009567547560245,0.2547314270000302,0.03570102543985873,0.0016847371227840145,255.98341469679534,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05142669459782421,0.00952685884854808,0.008924030986667449,0.008423685613920073
5.44,16.009047310263227,0.25515034037104,0.03580234936586703,0.0016897420636444636,255.98333033484974,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05142506083117985,0.009542221230247488,0.008949355003257426,0.008448710318222318
5.45,16.00852718902014,0.25556908381885546,0.03590372716113961,0.0016947499898574416,255.98324572258403,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051423427426620934,0.009557576324608477,0.008974692463709624,0.008473749949287209
5.46,16.00800718403429,0.25598765741995455,0.03600515854589023,0.001699760886620246,255.9831608598493,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0514217943847875,0.009572924135553683,0.009000043298065377,0.00849880443310123
5.47,16.007487295508252,0.25640606125078225,0.03610664324110105,0.001704774739171931,255.98307574649746,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05142016170631732,0.009588264667004206,0.009025407436558271,0.008523873695859654
5.48,16.006967523643866,0.25682429538775053,0.03620818096852029,0.0017097915327932405,255.98299038238105,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05141852939184583,0.009603597922879617,0.00905078480961356,0.008548957663966203
5.49,16.006447868642237,0.2572423599072382,0.03630977145065973,0.0017148112528065354,255.98290476735338,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051416897442006206,0.009618923907097949,0.009076175347847524,0.008574056264032678
5.5,16.005928330703753,0.2576602548855912,0.03641141441079235,0.001719833884575727,255.9828189012685,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05141526585742934,0.009634242623575713,0.0091015789820669,0.008599169422878635
5.51,16.005408910028063,0.2580779803991222,0.03651310957294987,0.0017248594135062048,255.98273278398113,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0514136346387438,0.009649554076227865,0.00912699564326826,0.008624297067531024
5.5200000000000005,16.004889606814103,0.2584955365241111,0.03661485666192035,0.001729887825044768,255.98264641534678,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05141200378657597,0.00966485826896783,0.009152425262637395,0.00864943912522384
5.53,16.004370421260084,0.25891292333680427,0.036716655403245736,0.0017349191046795534,255.9825597952216,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0514103733015499,0.009680155205707482,0.009177867771548723,0.008674595523397766
5.54,16.0038513535635,0.2593301409134152,0.03681850552321946,0.001739953237939968,255.98247292346252,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051408743184287425,0.009695444890357145,0.009203323101564685,0.00869976618969984
5.55,16.003332403921128,0.25974718933012436,0.03692040674888403,0.0017449902103966186,255.98238579992713,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0514071134354081,0.009710727326825602,0.009228791184435124,0.008724951051983093
5.5600000000000005,16.00281357252903,0.26016406866307873,0.03702235880802856,0.001750030007661241,255.98229842447378,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051405484055529305,0.009726002519020071,0.009254271952096688,0.008750150038306205
5.57,16.002294859582555,0.2605807789883924,0.03712436142918639,0.0017550726153866302,255.9822107969615,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05140385504526612,0.009741270470846216,0.009279765336672227,0.00877536307693315
5.58,16.00177626527636,0.260997320382146,0.03722641434163263,0.0017601180192665712,255.98212291725,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05140222640523146,0.009756531186208145,0.009305271270470173,0.008800590096332855
5.59,16.001257789804367,0.2614136929203873,0.037328517275381785,0.0017651662050357688,255.98203478519974,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05140059813603599,0.009771784669008398,0.00933078968598396,0.008825831025178844
5.6000000000000005,16.00073943335982,0.2618298966791306,0.037430669961185284,0.0017702171584697787,255.98194640067183,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05139897023828816,0.009787030923147953,0.009356320515891393,0.008851085792348893
5.61,16.00022119613525,0.26224593173435695,0.037532872130529055,0.0017752708653849343,255.98185776352815,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05139734271259428,0.009802269952526218,0.009381863693054042,0.00887635432692467
5.62,15.99970307832249,0.2626617981620142,0.03763512351563114,0.0017803273116382813,255.98176887363118,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051395715559558394,0.009817501761041025,0.009407419150516658,0.008901636558191407
5.63,15.99918508011268,0.26307749603801694,0.037737423849439254,0.0017853864831275052,255.98167973084418,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0513940887797824,0.009832726352588644,0.009432986821506548,0.008926932415637526
5.64,15.99866720169626,0.2634930254382465,0.03783977286562834,0.0017904483657908614,255.98159033503103,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05139246237386603,0.009847943731063756,0.009458566639432966,0.008952241828954308
5.65,15.998149443262987,0.26390838643855075,0.03794217029859819,0.0017955129456071063,255.98150068605634,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05139083634240683,0.009863153900359469,0.009484158537886533,0.008977564728035532
5.66,15.997631805001921,0.26432357911474436,0.03804461588347097,0.0018005802085954263,255.98141078378538,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051389210686000164,0.0098783568643673,0.009509762450638599,0.009002901042977131
5.67,15.99711428710144,0.2647386035426086,0.038147109356088824,0.001805650140815369,255.98132062808415,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0513875854052393,0.009893552626977192,0.009535378311640646,0.009028250704076845
5.68,15.996596889749235,0.2651534597978914,0.03824965045301147,0.001810722728366773,255.98123021881926,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05138596050071531,0.009908741192077497,0.0095610060550237,0.009053613641833866
5.69,15.996079613132316,0.2655681479563074,0.03835223891151375,0.001815797957389698,255.98113955585802,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05138433597301714,0.00992392256355497,0.009586645615097707,0.00907898978694849
5.7,15.995562457437016,0.26598266809353754,0.038454874469583185,0.0018208758140643535,255.9810486390685,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05138271182273163,0.009939096745294772,0.00961229692635092,0.009104379070321767
5.71,15.99504542284899,0.2663970202852297,0.038557556865917615,0.001825956284611032,255.98095746831927,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051381088050443474,0.009954263741180486,0.009637959923449329,0.00912978142305516
5.72,15.994528509553216,0.2668112046069982,0.03866028583992272,0.001831039355290036,255.98086604347972,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05137946465673523,0.009969423555094076,0.009663634541236,0.00915519677645018
5.73,15.994011717734004,0.2672252211344238,0.038763061131709624,0.0018361250124016106,255.98077436441986,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051377841642187394,0.009984576190915908,0.009689320714730523,0.009180625062008053
5.74,15.99349504757499,0.2676390699430539,0.03886588248209245,0.0018412132422858708,255.98068243101037,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051376219007378335,0.009999721652524753,0.009715018379128365,0.009206066211429354
5.75,15.992978499259149,0.26805275110840243,0.03896874963258591,0.0018463040313227348,255.98059024312255,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051374596752884354,0.010014859943797767,0.009740727469800285,0.009231520156613673
5.76,15.992462072968785,0.26846626470594975,0.03907166232540291,0.001851397365931852,255.9804978006284,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05137297487927963,0.010029991068610501,0.009766447922291734,0.00925698682965926
5.7700000000000005,15.991945768885543,0.2688796108111428,0.03917462030345209,0.001856493232572534,255.98040510340059,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05137135338713629,0.010045115030836896,0.009792179672322229,0.009282466162862671
5.78,15.991429587190407,0.2692927894993949,0.039277623310335366,0.0018615916177436834,255.9803121513124,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.0513697322770244,0.010060231834349275,0.009817922655784751,0.009307958088718416
5.79,15.990913528063706,0.26970580084608586,0.0393806710903456,0.0018666925079837261,255.98021894423783,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051368111549511916,0.010075341483018344,0.00984367680874515,0.009333462539918631
5.8,15.990397591685111,0.27011864492656185,0.0394837633884641,0.00187179588987054,255.98012548205145,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05136649120516482,0.010090443980713189,0.009869442067441536,0.0093589794493527
5.8100000000000005,15.989881778233643,0.27053132181613565,0.039586899950358245,0.0018769017500213853,255.98003176462854,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05136487124454697,0.010105539331301287,0.009895218368283668,0.009384508750106926
5.82,15.989366087865639,0.27094383159051966,0.039690080543977366,0.0018820100729881786,255.97993779186478,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05136325166815103,0.01012062753865105,0.009921005653250284,0.009410050364940893
5.83,15.988850520688612,0.2713561743263408,0.039793304985184165,0.0018871208387595372,255.9798435636999,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05136163247631634,0.0101357086066348,0.009946803876294975,0.009435604193797686
5.84,15.988335076959748,0.27176835009723466,0.03989657294315446,0.0018922340417233186,255.97974907993898,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051360013669852274,0.010150782539105624,0.009972612954710993,0.009461170208616592
5.8500000000000005,15.987819756854845,0.27218035897839193,0.0399998841668983,0.001897349668592933,255.97965434046048,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051358395249312606,0.010165849339924513,0.009998432825744266,0.009486748342964665
5.86,15.98730456054905,0.27259220104496973,0.04010323840611591,0.0019024677061192379,255.9795593451434,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05135677721524908,0.010180909012950816,0.010024263426813396,0.009512338530596189
5.87,15.98678948821685,0.2730038763720921,0.04020663541119543,0.0019075881410904568,255.97946409386748,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051355159568211385,0.010195961562042269,0.0100501046955091,0.009537940705452283
5.88,15.986274540032078,0.2734153850348496,0.040310074933210656,0.0019127109603320936,255.979368586513,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05135354230874713,0.010211006991054945,0.010075956569593649,0.009563554801660467
5.89,15.98575971616792,0.2738267271082993,0.04041355672391871,0.001917836150706848,255.97927282296098,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05135192543740191,0.010226045303843287,0.01010181898700027,0.009589180753534241
5.9,15.985245016796915,0.2742379026674651,0.04051708053575784,0.001922963699114533,255.97917680309303,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051350308954719266,0.010241076504260095,0.010127691885832615,0.009614818495572665
5.91,15.984730442090955,0.2746489117873373,0.040620646121845023,0.0019280935924919878,255.97908052679142,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051348692861240774,0.010256100596156517,0.010153575204364149,0.00964046796245994
5.92,15.98421599222129,0.2750597545428728,0.040724253235973826,0.0019332258178129977,255.978983993939,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051347077157505916,0.010271117583382056,0.010179468881037615,0.009666129089064989
5.93,15.983701667358531,0.2754704310089951,0.04082790163261203,0.001938360362088207,255.97888720441938,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051345461844052205,0.010286127469784563,0.010205372854464444,0.009691801810441035
5.94,15.983187467672645,0.27588094126059426,0.04093159106689942,0.001943497212365037,255.97879015811665,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05134384692141516,0.01030113025921023,0.010231287063424209,0.009717486061825185
5.95,15.982673393332966,0.2762912853725268,0.04103532129464541,0.001948636355727599,255.97869285491566,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05134223239012828,0.010316125955503607,0.01025721144686401,0.009743181778637994
5.96,15.982159444508197,0.2767014634196157,0.04113909207232688,0.0019537777792966136,255.97859529470176,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05134061825072309,0.01033111456250757,0.010283145943897953,0.009768888896483068
5.97,15.981645621366402,0.2771114754766507,0.04124290315708584,0.001958921470229325,255.97849747736106,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05133900450372913,0.010346096084063353,0.010309090493806563,0.009794607351146624
5.98,15.981131924075024,0.2775213216183878,0.04134675430672714,0.0019640674157194163,255.97839940278018,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05133739114967396,0.010361070524010505,0.010335045036036192,0.009820337078597082
5.99,15.980618352800873,0.2779310019195494,0.041450645279716224,0.001969215602996926,255.97830107084644,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05133577818908318,0.010376037886186922,0.01036100951019849,0.009846078014984631
6.0,15.980104907710137,0.27834051645482455,0.04155457583517682,0.0019743660193281653,255.9782024814477,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.05133416562248044,0.010390998174428841,0.010386983856069799,0.009871830096640827
6.01,15.979591588968383,0.27874986529886875,0.04165854573288871,0.001979518652015631,255.97810363447252,0.0,2.3,700.0,170.0,25.0,110.0,71000.0,65.0,260.0,5.0,1.0,0.051332553450387425,0.010405951392570821,0.010412968013590604,0.009897593260078157
