Time,auxin,TIR1,auxinTIR1,auxinTIR1VENUS,VENUS,kd,ka,mu,ld,lm,la,delta,lambda,TIR1T,alpha_tr,cell,auxin_TIR1association,auxin_TIR1dissociation,auxin_TIR1_VENUSassociation,auxin_TIR1_VENUSdissociation,auxin_TIR1_VENUSdissociationleadingtoubiquitination,auxinproduction,auxindecay,VENUSproduction,VENUSphotobleachingdecay
9.36,38.283279758489094,12.988693310099595,0.5660599435822306,4.905246746318754,35.440743136986534,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4087393189033375,0.189064021156465,23.07082281973016,22.02455789097121,0.858418180605782,30.5,30.243791009206387,0.486,0.11199274831287745
9.37,38.28364432279681,12.986497411652696,0.5663782072406383,4.9071243811072485,35.4340198565469,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4086741081792525,0.18917032121837318,23.07941513793224,22.032988471171546,0.8587467666937685,30.5,30.244079015009483,0.486,0.1119715027466882
9.38,38.28400772185542,12.9843032279605,0.5666964244079309,4.9090003476321495,35.42729517246177,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40860893766464895,0.18927660575224892,23.0879997257802,22.04141156086835,0.8590750608356261,30.5,30.244366100265783,0.486,0.11195025274497919
9.39,38.28436996437667,12.982110758467071,0.5670145951168407,4.91087464641667,35.42056908717096,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40854380744283914,0.18938287476902482,23.09657658573587,22.04982716241085,0.8594030631229173,30.5,30.24465227185757,0.486,0.11192899831546024
9.4,38.2847310590196,12.979920002616016,0.5673327194000476,4.9127472779845185,35.41384160311274,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40847871759648485,0.1894891282796159,23.105145720260968,22.058235278150487,0.8597307736472907,30.5,30.244937536625486,0.486,0.11190773946583626
9.41,38.28509101439156,12.97773095985052,0.5676507972901766,4.914618242859885,35.40711272272386,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40841366820761105,0.18959536629491902,23.11370713181696,22.066635910440883,0.8600581925004799,30.5,30.245221901369334,0.486,0.1118864762038074
9.42,38.285449839049214,12.975543629613359,0.5679688288197964,4.9164875415674265,35.40038244843953,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40834865935761655,0.189701588825812,23.122260822865034,22.075029061637746,0.8603853197742996,30.5,30.245505372848882,0.486,0.11186520853706891
9.43,38.28580754149957,12.97335801134691,0.5682868140214171,4.918355174632255,35.393650782693484,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40828369112728635,0.18980779588315333,23.130806795866043,22.083414734098827,0.8607121555606446,30.5,30.245787957784664,0.486,0.11184393647331141
9.44,38.286164130201016,12.971174104493173,0.5686047529274887,4.92022114257992,35.386917727917954,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40821876359680387,0.18991398747778124,23.13934505328038,22.091792930183843,0.861038699951486,30.5,30.246069662858805,0.486,0.11182266002022073
9.45,38.286519613564316,12.968991908493786,0.5689226455703985,4.922085445936397,35.38018328654369,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40815387684576293,0.1900201636205131,23.14787559756794,22.100163652254423,0.8613649530388695,30.5,30.24635049471581,0.486,0.11180137918547807
9.46,38.286873999953634,12.96681142279004,0.5692404919824698,4.923948085228073,35.37344746099998,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40808903095317894,0.19012632432214494,23.156398431188023,22.108526902674047,0.8616909149149127,30.5,30.246630459963374,0.486,0.11178009397675993
9.47,38.287227297687586,12.964632646822892,0.5695582921959594,4.925809060981732,35.36671025371462,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4080242259975017,0.19023246959345047,23.164913556599277,22.116882683807976,0.8620165856718031,30.5,30.246909565173194,0.486,0.1117588044017382
9.48,38.28757951504022,12.962455580032987,0.5698760462430558,4.927668373724539,35.35997166711402,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40795946205662703,0.19033859944518064,23.17342097625962,22.12523099802318,0.8623419654017943,30.5,30.247187816881777,0.486,0.1117375104680803
9.49,38.287930660242075,12.960280221860675,0.5701937541558774,4.929526023984031,35.3532317036231,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40789473920790864,0.19044471388806306,23.181920692626157,22.133571847688298,0.8626670541972054,30.5,30.24746522159124,0.486,0.111716212183449
9.5,38.28828074148116,12.958106571746017,0.5705114159664703,4.931382012288098,35.34649036566539,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4078300575281697,0.19055081293280107,23.1904127081551,22.14190523517356,0.8629918521504171,30.5,30.247741785770117,0.486,0.11169490955550263
9.51,38.288629766903995,12.955934629128805,0.5708290317068065,4.933236339164972,35.33974765566298,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40776541709371505,0.1906568965900734,23.198897025301733,22.150231162850723,0.86331635935387,30.5,30.24801751585416,0.486,0.11167360259189503
9.52,38.28897774461666,12.953764393448592,0.5711466014087822,4.935089005143209,35.33300357603659,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40770081798034347,0.19076296487053324,23.20737364652029,22.15854963309301,0.8636405759000615,30.5,30.24829241824716,0.486,0.11165229130027562
9.53,38.28932468268578,12.951595864144686,0.571464125104215,4.936940010751683,35.32625812920551,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40763626026335864,0.1908690177848078,23.215842574263903,22.16686064827506,0.8639645018815445,30.5,30.248566499321768,0.486,0.11163097568828942
9.54,38.28967058913954,12.949429040656181,0.5717816028248427,4.93878935651956,35.3195113175877,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40757174401758156,0.19097505534349746,23.22430381098453,22.175164210772827,0.864288137390923,30.5,30.24883976542024,0.486,0.11160965576357712
9.55,38.29001547196874,12.947263922421966,0.5720990346023213,4.940637042976296,35.31276314359972,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40750726931736214,0.19108107755717532,23.232757359132904,22.18346032296357,0.8646114825208517,30.5,30.249112222855302,0.486,0.1115883315337751
9.56,38.2903593391278,12.945100508880747,0.5724164204682225,4.9424830706516145,35.30601360965677,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4074428362365917,0.19118708443638632,23.24120322115839,22.19174898722575,0.8649345373640325,30.5,30.24938387791096,0.486,0.11156700300651541
9.57,38.290702198535755,12.942938799471056,0.5727337604540321,4.944327440075496,35.29926271817275,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40737844484871333,0.19129307599164674,23.24964139950898,22.20003020593898,0.8652573020132118,30.5,30.249654736843247,0.486,0.11154567018942589
9.58,38.29104405807733,12.940778793631273,0.5730510545911486,4.946170151778163,35.29251047156018,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40731409522673523,0.19139905223344364,23.25807189663122,22.20830398148395,0.8655797765611785,30.5,30.249924805881093,0.486,0.11152433309013016
9.59,38.291384925603914,12.938620490799638,0.5733683029108796,4.948011206290067,35.28575687223028,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4072497874432414,0.19150501317223378,23.26649471497007,22.2165703162424,0.8659019611007617,30.5,30.250194091227094,0.486,0.11150299171624768
9.6,38.29172480893461,12.93646389041427,0.573685505444442,4.949850604141873,35.279001922592975,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4071855215704045,0.19161095881844362,23.274909856968918,22.22482921259701,0.8662238557248277,30.5,30.250462599058345,0.486,0.1114816460753938
9.61,38.29206371585723,12.93430899191318,0.574002662222958,4.951688345864446,35.272245625056854,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4071212976799961,0.191716889182468,23.283317325069422,22.233080672931365,0.866545460526278,30.5,30.250730335527216,0.486,0.11146029617517966
9.62,38.292401654129335,12.932155794734294,0.5743197732774549,4.953524431988838,35.26548798202927,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40705711584339976,0.19182280427466994,23.29171712171154,22.241324699629885,0.8668667755980467,30.5,30.250997306762176,0.486,0.1114389420232125
9.63,38.29273863147926,12.930004298315454,0.5746368386388614,4.955358863046271,35.25872899591624,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40699297613162216,0.1919287041053797,23.300109249333314,22.249561295077758,0.8671878010330974,30.5,30.251263518868615,0.486,0.11141758362709533
9.64,38.2930746556071,12.927854502094453,0.5749538583380074,4.957191639568126,35.25196866912258,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.406928878615305,0.19203458868489448,23.308493710370964,22.25779046166089,0.8675085369244221,30.5,30.25152897792961,0.486,0.11139622099442736
9.65,38.29340973418581,12.925706405509038,0.5752708324056204,4.959022762085929,35.24520700405183,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40686482336473695,0.1921404580234772,23.31687050725869,22.26601220176582,0.8678289833650374,30.5,30.25179369000679,0.486,0.11137485413280378
9.66,38.2937438748621,12.92356000799693,0.5755877608723248,4.960852231131334,35.23844400310627,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40680081044986444,0.19224631213135648,23.32523964242865,22.274226517779688,0.8681491404479833,30.5,30.252057661141063,0.486,0.11135348304981581
9.67,38.294077085257584,12.92141530899584,0.5759046437686394,4.96268004723611,35.23167966868696,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4067368399403042,0.19235215101872555,23.33360111831087,22.282433412090136,0.8684690082663192,30.5,30.252320897353492,0.486,0.11133210775305079
9.68,38.29440937296974,12.919272307943485,0.5762214811249754,4.964506210932129,35.22491400319378,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4066729119053552,0.1924579746957418,23.341954937333238,22.29063288708526,0.8687885869131224,30.5,30.252583404646096,0.486,0.11131072825009235
9.69,38.29474074557291,12.917131004277605,0.5765382729716344,4.9663307227513505,35.218147009025344,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40660902641400926,0.1925637831725259,23.350301101921293,22.298824945153566,0.8691078764814862,30.5,30.2528451890026,0.486,0.11128934454852009
9.7,38.29507121061937,12.914991397435978,0.5768550193388068,4.968153583225807,35.211378688579124,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40654518353496355,0.19266957645916147,23.358639614498312,22.307009588683876,0.8694268770645163,30.5,30.2531062563893,0.486,0.11126795665591004
9.71,38.29540077564033,12.912853486856433,0.5771717202565695,4.969974792887591,35.20460904425138,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40648138333663186,0.19277535456569422,23.366970477485133,22.315186820065282,0.8697455887553284,30.5,30.253366612755862,0.486,0.11124656457983435
9.72,38.295729448146936,12.910717271976871,0.5774883757548839,4.971794352268838,35.1978380784372,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40641762588715635,0.19288111750213122,23.375293693300115,22.323356641687084,0.8700640116470466,30.5,30.253626264036082,0.486,0.11122516832786156
9.73,38.296057235631324,12.908582752235283,0.5778049858635942,4.973612261901717,35.19106579353054,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4063539112544193,0.19298686527844047,23.383609264359084,22.331519055938713,0.8703821458328005,30.5,30.253885216148745,0.486,0.11120376790755651
9.74,38.29638414556763,12.906449927069756,0.5781215506124252,4.975428522318413,35.184292191924165,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40629023950605453,0.19309259790455002,23.39191719307522,22.339674065209678,0.8706999914057223,30.5,30.25414347499843,0.486,0.11118236332648036
9.75,38.296710185412984,12.904318795918499,0.5784380700309807,4.977243134051116,35.17751727600975,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4062266107094588,0.19319831539034757,23.400217481859045,22.34782167188951,0.8710175484589452,30.5,30.254401046476257,0.486,0.11116095459219082
9.76,38.297035362608575,12.902189358219855,0.578754544148741,4.979056097632001,35.1707410481778,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40616302493180423,0.19330401774567949,23.408510133118288,22.355961878367687,0.8713348170856001,30.5,30.254657936460777,0.486,0.11113954171224186
9.77,38.29735967920846,12.900061613322986,0.5790709730292231,4.980867413648389,35.163963510779055,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40609948218027087,0.19340970499176052,23.416795150613556,22.36409468728127,0.8716517973884681,30.5,30.254914146574688,0.486,0.11111812469406182
9.78,38.29768291744668,12.89793555692224,0.5793873581335711,4.982677084944789,35.157184664580114,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40603598001640595,0.19351537761661278,23.425072593558948,22.372220111402104,0.871968489865338,30.5,30.255169504782877,0.486,0.11109670354007316
9.79,38.29800529315014,12.895811191922231,0.5797036981654868,4.984485109912881,35.15040451346926,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4059725208264914,0.1936210351872726,23.43334241174159,22.380338143508837,0.8722848942347541,30.5,30.255424181588612,0.486,0.11107527826256287
9.8,38.29832681266957,12.893688517744764,0.5800199931605314,4.986291489095307,35.14362305982515,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40590910466549707,0.19372667771561752,23.441604607815492,22.38844878603793,0.8726010105916787,30.5,30.255678182008964,0.486,0.11105384886904748
9.81,38.29864748231861,12.891567533811411,0.5803362431542993,4.9880962230348915,35.136840306025235,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40584573158794024,0.19383230521353598,23.44985918443793,22.396552041426663,0.872916839031106,30.5,30.2559315110317,0.486,0.11103241536703974
9.82,38.2989673083745,12.889448239543542,0.5806524481824196,4.989899312274641,35.130056254445655,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4057824016478945,0.19393791769292815,23.458106144269486,22.40464791211314,0.8732323796480621,30.5,30.256184173615857,0.486,0.11101097776404827
9.83,38.299286297078844,12.887330634362321,0.5809686082805543,4.9917007573577274,35.12327090746134,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40571911489899803,0.19404351516570514,23.466345489974,22.412736400536197,0.8735476325376023,30.5,30.256436174692286,0.486,0.11098953606757783
9.84,38.299604454638335,12.88521471768873,0.5812847234843994,4.993500558827476,35.11648426744599,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4056558713944626,0.1941490976437894,23.474577224218592,22.420817509135368,0.8738625977948082,30.5,30.256687519164284,0.486,0.11096809028512933
9.85,38.299921787225436,12.883100488943565,0.5816007938296842,4.995298717227356,35.1096963367721,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40559267118708064,0.19425466513911455,23.482801349673682,22.42889124035083,0.8741772755147872,30.5,30.256938211908096,0.486,0.11094664042419984
9.86,38.30023830097922,12.880987947547467,0.5819168193521712,4.997095233100969,35.10290711781092,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4055295143292358,0.19436021766362518,23.491017869012904,22.43695759662335,0.8744916657926695,30.5,30.25718825777358,0.486,0.11092518649228252
9.87,38.30055400200599,12.878877092920913,0.5822328000876563,4.998890106992039,35.09611661293254,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40546640087290975,0.19446575522927723,23.499226784913215,22.445016580394256,0.8748057687236067,30.5,30.25743766158473,0.486,0.11090372849686683
9.88,38.30086889638009,12.876767924484238,0.5825487360719683,5.000683339444402,35.089324824505816,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4054033308696917,0.19457127784803743,23.507428100054796,22.453068194105366,0.8751195844027703,30.5,30.25768642814027,0.486,0.11088226644543837
9.89,38.301182990144575,12.874660441657651,0.582864627340969,5.00247493100199,35.08253175489846,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40534030437078616,0.19467678553188367,23.515621817121094,22.461112440198935,0.8754331129253481,30.5,30.257934562214217,0.486,0.11086080034547914
9.9,38.301496289312006,12.872554643861232,0.5831804739305527,5.004264882208825,35.07573740647698,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40527732142702155,0.19478227829280462,23.52380793879879,22.469149321117627,0.8757463543865444,30.5,30.258182068556486,0.486,0.11083933020446726
9.91,38.301808799865135,12.870450530514956,0.5834962758766469,5.006053193609008,35.06894178160676,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40521438208885924,0.19488775614280007,23.531986467777855,22.477178839304447,0.8760593088815762,30.5,30.258428951893457,0.486,0.11081785602987737
9.92,38.30212052775766,12.868348101038698,0.5838120332152112,5.0078398657467025,35.062144882651985,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4051514864064013,0.19499321909388057,23.540157406751476,22.485200997202696,0.8763719765056729,30.5,30.258675216928552,0.486,0.11079637782918028
9.93,38.30243147891492,12.866247354852245,0.5841277459822379,5.00962489916613,35.05534671197572,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40508863442939874,0.19509866715806748,23.548320758416068,22.493215797255925,0.8766843573540726,30.5,30.258920868342788,0.486,0.11077489560984329
9.94,38.30274165923469,12.864148291375312,0.5844434142137515,5.011408294411553,35.0485472719399,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.40502582620726113,0.195204100347393,23.55647652547131,22.501223241907876,0.8769964515220218,30.5,30.259165910795407,0.486,0.11075340937933009
9.95,38.30305107458787,12.862050910027538,0.5847590379458085,5.0131900520272685,35.04174656490533,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4049630617890635,0.19530951867390006,23.564624710620112,22.509223333602435,0.877308259104772,30.5,30.25941034892442,0.486,0.11073191914510085
9.96,38.30335973081922,12.85995521022852,0.5850746172144979,5.0149701725575975,35.03494459323167,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4049003412235561,0.19541492214964232,23.572765316568585,22.517216074783615,0.8776197801975795,30.5,30.259654187347184,0.486,0.11071042491461208
9.97,38.30366763374809,12.857861191397811,0.5853901520559402,5.016748656546866,35.028141359277534,0.334,0.000822,0.79,4.49,0.175,1.15,0.486,0.00316,18.5,30.5,1.0,0.4048376645591718,0.19552031078668405,23.58089834602611,22.52520146789543,0.8779310148957016,30.5,30.259897430660992,0.486,0.110688926695317
