Time,C,T,H,I,E,k1,k2,q,M1,M2,M3,gamma1,gamma2,gamma3,p1,p2,p3,a1,a2,a3,n1,n2,delta,s,p,w,u,v,tau,d1,d2,d3,mu,compartment,Formation_of_Stem_cell,Removal_of_stem_cell_from_the_system,Induction_of_tumor_cell,Removal_of_tumor_cell_y_immune_cell_and_other_immune_response,Increase_in_the_healthy_cell_in_the_system,Decrase_of_healthy_cell_due_to_cancer,Increase_in_immune_cell_against_tumor,Decrease_in_the_density_of_immune_cell_that_provide_immune_response,Increase_in_Excess_strogen,Decrease_in_strogen_content
7.53,3359740.575644602,12519283.95031822,4894717.024805322,8855.897590386554,2723.450653575111,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,11776.606681931997,8926.05554045249,1146307.7221908406,457801.32921014674,2755470.784281992,3893643.922990257,14729.729944334933,15199.516040889193,2700.0,2698.083054792785
7.56,3359824.9321027887,12539901.783693232,4860651.934550192,8841.851994257855,2723.507603928117,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,11685.878342845244,8912.122432881091,1144043.6841895985,458026.8846187692,2740930.1117774313,3873764.336041591,14727.053017411066,15193.64347597313,2700.0,2698.1198946646996
7.59,3359907.023443327,12560445.041028593,4826746.879571594,8827.901933636458,2723.5634695513713,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,11597.781084820395,8898.278912728218,1141786.2727833458,458251.5816053783,2726393.2233954,3853897.390723644,14724.394089182504,15187.811429448991,2700.0,2698.1553972897
7.62,3359986.925869099,12580913.946333617,4793001.592352189,8814.046738928817,2723.6182903466333,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,11512.22813091916,8884.524542039997,1139535.5249010604,458475.4300876139,2711860.915246395,3834043.9885906097,14721.753037143593,15182.01984967964,2700.0,2698.1896015748493
7.65,3360064.713968186,12601308.723749032,4759415.802371856,8800.285743435821,2723.672105360461,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,11429.13452071906,8870.858879806796,1137291.4758833288,458698.4397682165,2697333.975824025,3814205.021451683,14719.129739234962,15176.268679078346,2700.0,2698.2225455723105
7.68,3360140.454530166,12621629.602180513,4725989.236459954,8786.618249422725,2723.7249509125145,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,11348.424796962412,8857.2814315195,1135054.1547973678,458920.6190217253,2682813.186154178,3794381.3728218353,14716.524067231565,15170.557799563492,2700.0,2698.254264618628
7.71,3360214.210864874,12641876.812062584,4692721.618549298,8773.043551816247,2723.776861902769,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,11270.027640906628,8843.79168460482,1132823.5877693023,459141.97566738876,2668299.31968691,3774573.9168970305,14713.93589136235,15164.88707050155,2700.0,2698.2847926345153
7.74,3360286.0491030696,12662050.580637416,4659612.669317232,8759.56097277641,2723.8278737186106,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,11193.868042924907,8830.389159926484,1130599.8027822732,459362.51811079134,2653793.142136336,3754783.517111175,14711.36508705119,15159.256384527951,2700.0,2698.3141640209788
7.77,3360356.033456503,12682151.135506552,4626662.106455655,8746.169835688477,2723.8780208001463,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,11119.873194173211,8817.073373097313,1128382.8260774855,459582.2544940948,2639295.411594203,3735011.027263507,14708.811529849467,15153.665625857238,2700.0,2698.342412233056
7.8,3360424.2262179176,12702178.704630883,4593869.644671,8732.869465162943,2723.9273366402044,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,11047.972487854771,8803.843834539679,1126172.6821701783,459801.192698451,2624806.8785272692,3715257.291532183,14706.275095437755,15148.114670364348,2700.0,2698.3695697799303
7.83,3360490.6877610474,12722133.51633067,4561234.995684257,8719.659187035535,2723.975853784331,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10978.097520423355,8790.700049544894,1123969.3938654514,460019.34034640295,2610328.2857750463,3695523.1444880976,14703.75565962748,15142.603385665512,2700.0,2698.3956682250473
7.86,3360555.4765406176,12742015.79928553,4528757.86823096,8706.538328367207,2724.0236038307935,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10910.182092725765,8777.641518331562,1121772.9822739603,460236.70480427524,2595860.368547885,3675809.4111088505,14701.253098362562,15137.131631198741,2700.0,2698.4207381862393
7.89,3360618.6490923455,12761825.782534434,4496437.968061191,8693.50621744416,2724.070617430579,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10844.162211086135,8764.667736102929,1119583.4668274736,460453.2931845511,2581403.8544254103,3656116.906792911,14698.767287721015,15131.69925830391,2700.0,2698.4448093358433
7.92,3360680.2600329383,12781563.695475722,4464274.997939576,8680.562183777814,2724.1169242873957,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10779.97608834249,8751.778193103155,1117400.8652942916,460669.1123482391,2566959.463355308,3636446.4373739646,14696.298103916532,15126.306110302416,2700.0,2698.4679104008283
7.95,3360740.362060097,12801229.76786709,4432268.657645293,8667.705558104833,2724.162553157669,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10717.564144820673,8738.972374672667,1115225.1937945331,460884.16890722676,2552527.9076524503,3616798.7991354335,14693.845423300027,15120.95202257645,2700.0,2698.4900691629146
7.98,3360799.005781419,12820824.23015802,4400418.6466445485,8654.9356675668,2724.207532181792,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10656.869393779198,8726.249755998193,1113056.4666645,461098.46905317815,2538109.8932105466,3597174.7810230497,14691.409121420156,15115.636814540494,2700.0,2698.511312789592
8.01,3360856.2394774808,12840347.31395013,4368724.667791349,8642.251829035238,2724.2518893428105,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10597.837974788388,8713.609794824624,1110894.696264302,461312.018317801,2523706.1212108224,3577575.167721023,14688.989071721493,15110.360278430038,2700.0,2698.53166829262
8.04,3360912.109854601,12859799.250534536,4337186.415569144,8629.653370319897,2724.2956510090335,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10540.41746284091,8701.051954846713,1108739.893656812,461524.82233738335,2509317.2828032705,3558000.7300055,14686.585149686154,15105.122215019914,2700.0,2698.551161072447
8.07,3360966.6617086492,12879180.2715451,4305803.581342273,8617.139620696837,2724.338842584922,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10484.557624671143,8688.575695335236,1106592.0683251831,461736.88651553594,2494944.0614687926,3538452.229066913,14684.19723098631,15099.922417812984,2700.0,2698.569815568409
8.1,3361019.9378984473,12898490.609010076,4274575.853771373,8604.70991015917,2724.381488562578,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10430.210479282308,8676.180470363197,1104451.2281640838,461948.2159984327,2480587.1332098935,3518930.416867963,14681.825191339336,15094.76067185402,2700.0,2698.5876553103108
8.13,3361071.9793457724,12917730.495352134,4243502.918813361,8592.363569417072,2724.423612521746,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10377.330298664048,8663.865728855742,1102317.3794942715,462158.81567695626,2466247.166553982,3499436.0361605594,14679.468906509197,15089.636753801899,2700.0,2698.604702918581
8.16,3361122.825035355,12936900.163388347,4212584.459721456,8580.099929897768,2724.465237129809,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10325.873608476715,8651.63091463909,1100190.5270770271,462368.6901888318,2451924.822556991,3479969.8205029387,14677.128252307817,15084.55043200143,2700.0,2698.620980104427
8.19,3361172.512014881,12955999.846330192,4181820.157045165,8567.918323745549,2724.5063841417928,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10275.799188698642,8639.475466488646,1098070.6741284519,462577.8439207529,2437620.754807276,3460532.494276915,14674.803104596414,15079.50146655483,2700.0,2698.6365076699926
8.22,3361221.075394989,12975029.77778356,4151209.6886302824,8555.818083821752,2724.5470744003646,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10227.068074244075,8627.398818176172,1095957.822333631,462786.28101049457,2423335.609429816,3441124.7727053054,14672.493339286826,15074.489609392851,2700.0,2698.651305508521
8.25,3361268.5483492725,12993990.191748735,4120752.729618901,8543.79854370478,2724.5873278358313,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10179.643555546878,8615.400398516156,1093851.9718606595,462994.0053490185,2409070.025090705,3421747.361869493,14670.198832342803,15069.514604345568,2700.0,2698.665392604513
8.28,3361314.963756382,13012881.321618492,4090448.9539184263,8531.859043803333,2724.6271641408593,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10133.489216709742,8603.479641778908,1091753.1225541607,463201.02078555553,2394824.6336937523,3402400.959697448,14667.919460973497,15064.576197199221,2700.0,2698.6787877059287
8.31,3361360.368350261,13031703.391544381,4060298.046860353,8519.998984035112,2724.666608584606,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10088.552025057143,8591.636076996034,1089661.2840860626,463407.332884059,2380600.066380783,3383086.2643915424,14665.655113908786,15059.67422199254,2700.0,2698.691515115572
8.34,3361404.7993084528,13050456.630721271,4030299.6842562146,8508.217736669436,2724.7056823931844,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10044.790308978409,8579.869180080583,1087576.4591112153,463612.9460386266,2366396.9437217093,3363803.9606824415,14663.405674404099,15054.808458953914,2700.0,2698.703595110238
8.37,3361448.2889860873,13069141.270498935,4000453.5366325825,8496.514663950997,2724.7444046947903,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,10002.168101813179,8568.178403844984,1085498.646711991,463817.86405511346,2352215.877677636,3344554.72259147,14661.171023677833,15049.978663173213,2700.0,2698.7150458780866
8.4,3361490.868368914,13087757.542275196,3970759.2723201527,8484.889130954843,2724.782793938508,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,9960.651015805313,8556.563199848206,1083427.8448932648,464022.09057982126,2338057.473060046,3325339.2154873195,14658.951043419493,15045.184585663374,2700.0,2698.7258849319774
8.43,3361532.5670733005,13106305.677495917,3941216.55745375,8473.340505586404,2724.820867894307,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,9920.206242484972,8545.023018429012,1081364.0505924348,464225.6291021288,2323922.3275406924,3306158.096110047,14656.745615790947,15040.425973448546,2700.0,2698.736129109674
8.46,3361573.4133462375,13124785.907655017,3911825.0559723196,8461.868158581477,2724.858643653046,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,9880.802553035552,8533.557308738573,1079307.259689339,464428.48295710486,2309811.0316617037,3287012.012595137,14654.554623427652,15035.702569651654,2700.0,2698.7457945740566
8.49,3361613.4340653336,13143198.464294452,3882584.429618935,8450.471463506236,2724.896137626468,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,9842.41029864829,8522.16551877249,1077257.4670160792,464630.6553281023,2295724.1688459115,3267901.6044976474,14652.377949439853,15031.01411358134,2700.0,2698.754896813326
8.52,3361652.6547388183,13161543.579004234,3853494.3379407916,8439.149796757218,2724.933365547205,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,9805.001410854049,8510.847095402238,1075214.6663667487,464832.14924933686,2281662.3154073856,3248827.502816421,14650.215477413787,15026.360340818354,2700.0,2698.7634506412214
8.55,3361691.0995055414,13179821.483422417,3824554.4382892093,8427.902537561338,2724.970342468776,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,9768.549401841126,8499.601484406036,1073178.850507062,465032.9676084479,2267626.040562191,3229790.3300183713,14648.067091412837,15021.740983301363,2700.0,2698.7714701972313
8.58,3361728.7911898387,13198032.409202212,3795764.3858795115,8416.729068143204,2725.0070827891236,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,9733.029299622169,8488.42813080643,1071150.0112225658,465233.1131545071,2253615.9064685423,3210790.700105334,14645.932676011316,15017.155769684641,2700.0,2698.778968970275
8.61,3361765.7607541806,13216176.582346868,3767123.8441065187,8405.628802552043,2725.043604305805,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,9698.406425887253,8477.326531808585,1069128.1459787572,465432.5894440346,2239632.4732831586,3191829.2259826157,14643.81212191739,15012.604472427158,2700.0,2698.7859638405484
8.64,3361802.0385021516,13234254.228481848,3738632.474944524,8394.601159834177,2725.0799244420646,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,9664.646839413559,8466.296187462918,1067113.251694087,465631.3999726807,2225676.2945452915,3172906.5127390632,14641.705320743275,15008.086864371635,2700.0,2698.792471318939
8.67,3361837.6480973014,13252265.576439466,3710289.9324201844,8383.645545792855,2725.116057680923,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,9631.724437537137,8455.3365672449,1065105.3205513156,465829.5475791368,2211747.9139808086,3154023.1530048163,14639.612161448953,15003.602689033341,2700.0,2698.798504989823
8.7,3361872.6122542834,13270210.854848092,3682095.868823138,8372.761370343997,2725.1520180066755,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,9599.61419998901,8444.447141970039,1063104.3440224947,466027.035013856,2197847.868534473,3135179.7313751583,14637.532533727684,14999.151688923288,2700.0,2698.804077944522
8.73,3361906.9527388513,13288090.292132128,3654049.9347060127,8361.948047516198,2725.187818904889,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,9568.292189108208,8433.62738381573,1061110.3128757416,466223.86494186084,2183976.6883851085,3116376.8244396327,14635.466328007129,14994.733605642155,2700.0,2698.809202781561
8.76,3361940.6903678593,13305904.116512025,3626151.7788844286,8351.204995450731,2725.223473362405,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,9537.735550042009,8422.876766342744,1059123.2171819431,466420.0399455312,2170134.8969609123,3097615.000811168,14633.413435450406,14990.348179973542,2700.0,2698.813891606945
8.79,3361973.845009263,13323652.556004284,3598401.0484369895,8340.531636401547,2725.258993867339,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,9507.922510937555,8412.194764516293,1057143.0463213972,466615.5625273711,2156323.0109549044,3078894.821155209,14631.373747957186,14985.995151976493,2700.0,2698.8181560344274
8.82,3362006.4355821204,13341335.838421442,3570797.3887052857,8329.927396735271,2725.294392409079,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,9478.83238312183,8401.58085472674,1055169.7889903933,466810.4351127532,2142541.540340534,3060216.838218866,14629.347158164725,14981.674261077322,2700.0,2698.8220071857822
8.85,3362038.480056589,13358954.19137208,3543340.443293902,8319.391706931208,2725.3296804782876,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,9450.445561281173,8391.034514809917,1053203.4332077121,467004.66005264514,2128790.988387429,3041581.5968600838,14627.333559448896,14977.385246160778,2700.0,2698.8254556910874
8.88,3362069.995453928,13376507.84226084,3516029.8540704045,8308.924001581336,2725.3648690668992,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,9422.743523624958,8380.555224067079,1051243.9663210767,467198.2396263146,2115071.8516772813,3022989.6340768067,14625.33284592522,14973.12784566047,2700.0,2698.828511689004
