ATIII,II,IIa,IIa_ATIII,IX,IXa,IXa_ATIII,IXa_VIIIa,IXa_VIIIa_X,TF,TFPI,TF_VII,TF_VIIa,TF_VIIa_ATIII,TF_VIIa_IX,TF_VIIa_X,TF_VIIa_Xa,TF_VIIa_Xa_TFPI,V,VII,VIII,VIIIa,VIIIa1_L,VIIIa2,VIIa,Va,X,Xa,Xa_ATIII,Xa_TFPI,Xa_Va,Xa_Va_II,mIIa,mIIa_ATIII,Time
3.3987275864942442e-06,1.384719251234773e-06,8.366062347461257e-10,1.9815670272721127e-10,9e-08,2.058450488425195e-10,3.136835227222242e-12,3.507045077393405e-13,6.674114228077303e-13,0.0,2.499204692368082e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.485931010337396e-08,9.952162085536576e-09,5.940066464061766e-10,1.0200174504195905e-10,2.973492605969244e-12,2.973492605969244e-12,1.4783791446342592e-10,5.039118456954169e-09,1.59980490839898e-07,8.66790086446111e-12,1.80706667545221e-12,7.953076319180744e-13,5.546245706185425e-11,4.610901626608103e-11,1.4130564185101828e-08,1.0693126261295611e-09,9.05
3.3987239678065935e-06,1.3846899336134753e-06,8.365229655778933e-10,1.9835857373380833e-10,9e-08,2.05839547973705e-10,3.1402632747004674e-12,3.514119504862955e-13,6.687768013970307e-13,0.0,2.499204500356256e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.485052169914205e-08,9.952148961487061e-09,5.939072697359739e-10,1.0209291586122243e-10,2.979625635561798e-12,2.979625635561798e-12,1.4785103851294155e-10,5.047843036214034e-09,1.5998043281375767e-07,8.660102868231088e-12,1.8075083677403636e-12,7.954996437438539e-13,5.549784669837881e-11,4.61374516830401e-11,1.4156321822942335e-08,1.0727255723309739e-09,9.06
3.398720342926373e-06,1.3846605978933919e-06,8.364400055160703e-10,1.9856042446891418e-10,9e-08,2.058340454361515e-10,3.1436912269017357e-12,3.521199892406268e-13,6.701433479948966e-13,0.0,2.4992043085201033e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4841727268199351e-08,9.952135847709176e-09,5.938079195622259e-10,1.0218405293005072e-10,2.985764155119523e-12,2.985764155119523e-12,1.4786415229082682e-10,5.056573567679361e-09,1.599803746744912e-07,8.652342901597072e-12,1.807949662987603e-12,7.956914798962225e-13,5.553327807018405e-11,4.6165919865948827e-11,1.4182091024637886e-08,1.0761447318623584e-09,9.07
3.398716711850728e-06,1.3846312440536103e-06,8.363573549487485e-10,1.9876225500683513e-10,9e-08,2.0582854123075189e-10,3.147119083792213e-12,3.5282862371552016e-13,6.715110620291354e-13,0.0,2.499204116858763e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4832926821343182e-08,9.95212274415265e-09,5.937085958404736e-10,1.0227515629576832e-10,2.9919081626363572e-12,2.9919081626363572e-12,1.4787725584735235e-10,5.065310040193764e-09,1.599803164220035e-07,8.644620698690746e-12,1.8083905631454271e-12,7.958831412368392e-13,5.5568751374875466e-11,4.619442097599588e-11,1.4207871807701003e-08,1.0795701074997086e-09,9.08
3.398713074576798e-06,1.3846018720731301e-06,8.36275014265095e-10,1.9896406542197057e-10,9e-08,2.0582303535839794e-10,3.1505468453380775e-12,3.53537853624508e-13,6.728799429282215e-13,0.0,2.4992039253713774e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4824120369379469e-08,9.9521096507675e-09,5.936092985262384e-10,1.0236622600571454e-10,2.998057656109062e-12,2.998057656109062e-12,1.4789034923250298e-10,5.074052442594122e-09,1.5998025805619944e-07,8.636935995501817e-12,1.8088310701540457e-12,7.960746286223814e-13,5.560426680903671e-11,4.6222955173503275e-11,1.423366418972796e-08,1.0830017020235255e-09,9.09
3.3987094311017183e-06,1.3845724819308634e-06,8.36192983855353e-10,1.991658557888131e-10,9e-08,2.0581752781998044e-10,3.1539745115055196e-12,3.542476786814696e-13,6.742499901212974e-13,0.0,2.499203734057095e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4815307923122682e-08,9.952096567504019e-09,5.935100275750235e-10,1.0245726210724378e-10,3.004212633537225e-12,3.004212633537225e-12,1.479034324959828e-10,5.082800763710617e-09,1.599801995769839e-07,8.629288529839859e-12,1.8092711859425792e-12,7.962659429046323e-13,5.563982456825007e-11,4.625152261794377e-11,1.4259468188397575e-08,1.0864395182188526e-09,9.1
3.398705781422619e-06,1.3845430736056357e-06,8.361112641108438e-10,1.9936762618194886e-10,9e-08,2.058120186163892e-10,3.1574020822607433e-12,3.5495809860063133e-13,6.756212030381728e-13,0.0,2.499203542915069e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4806489493395753e-08,9.952083494312781e-09,5.93410782942313e-10,1.0254826464772557e-10,3.010373092923259e-12,3.010373092923259e-12,1.4791650568722027e-10,5.091554992366763e-09,1.599801409842619e-07,8.621678041296174e-12,1.8097109124292596e-12,7.964570849305696e-13,5.567542484711699e-11,4.628012346795829e-11,1.4285283821470043e-08,1.08988355887531e-09,9.11
3.398702125536626e-06,1.3845136470761873e-06,8.360298554239673e-10,1.9956937667605778e-10,9e-08,2.0580650774851286e-10,3.1608295575699645e-12,3.5566911309656643e-13,6.769935811093254e-13,0.0,2.4992033519444572e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4797665091030002e-08,9.952070431144629e-09,5.933115645835715e-10,1.0263923367454472e-10,3.0165390322724034e-12,3.0165390322724034e-12,1.4792956885537316e-10,5.100315117379448e-09,1.5998008227793844e-07,8.614104271205638e-12,1.8101502515216303e-12,7.966480555424536e-13,5.571106783927851e-11,4.630875788137335e-11,1.4311111106785742e-08,1.0933338267871317e-09,9.120000000000001
3.398698463440859e-06,1.3844842023211751e-06,8.359487581882045e-10,1.9977110734591364e-10,9e-08,2.058009952172392e-10,3.164256937399411e-12,3.563807218841949e-13,6.783671237659001e-13,0.0,2.499203161144422e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.478883472686508e-08,9.952057377950667e-09,5.932123724542446e-10,1.0273016923510134e-10,3.022710449592722e-12,3.022710449592722e-12,1.4794262204933384e-10,5.109081127558958e-09,1.599800234579186e-07,8.60656696260856e-12,1.810589205116746e-12,7.968388555779161e-13,5.5746753737435866e-11,4.633742601521844e-11,1.4336950062264037e-08,1.0967903247531974e-09,9.13
3.398694795132434e-06,1.3844547393191723e-06,8.358679727981181e-10,1.9997281826638457e-10,9e-08,2.0579548102345489e-10,3.1676842217153245e-12,3.570929246787842e-13,6.797418304397102e-13,0.0,2.4992029705141296e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4779998411748877e-08,9.952044334682268e-09,5.93113206509759e-10,1.0282107137681106e-10,3.0288873428951083e-12,3.0288873428951083e-12,1.4795566531773424e-10,5.117853011709021e-09,1.5997996452410747e-07,8.599065860212527e-12,1.8110277751013732e-12,7.970294858700478e-13,5.578248273337089e-11,4.636612802574348e-11,1.4362800705902114e-08,1.1002530555770723e-09,9.14
3.3986911206084608e-06,1.384425258048671e-06,8.357874996493537e-10,2.0017450951243312e-10,9e-08,2.0578996516804556e-10,3.171111410483958e-12,3.578057211959487e-13,6.811177005632368e-13,0.0,2.4992027800527524e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4771156156537458e-08,9.95203130129105e-09,5.930140667055214e-10,1.0291194014710503e-10,3.0350697101932842e-12,3.0350697101932842e-12,1.4796869870895093e-10,5.1266307586268394e-09,1.5997990547641022e-07,8.591600710354263e-12,1.8114659633521893e-12,7.972199472474872e-13,5.581825501796658e-11,4.639486406843622e-11,1.4388663055773782e-08,1.1037220220670386e-09,9.15
3.3986874398660455e-06,1.3843957584880819e-06,8.35707339138642e-10,2.0037618115911656e-10,9e-08,2.0578444765189585e-10,3.174538503671578e-12,3.5851911115165003e-13,6.82494733569629e-13,0.0,2.4992025897594654e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4762307972094993e-08,9.952018277728891e-09,5.929149529969192e-10,1.0300277559343007e-10,3.041257549503798e-12,3.041257549503798e-12,1.479817222711103e-10,5.13541435710312e-09,1.5997984631473206e-07,8.58417126096148e-12,1.8119037717359846e-12,7.974102405345088e-13,5.585407078122756e-11,4.6423634298039615e-11,1.4414537130028287e-08,1.1071972270361324e-09,9.16
3.398683752902288e-06,1.3843662406157372e-06,8.356274916637994e-10,2.0057783328158704e-10,9e-08,2.0577892847588932e-10,3.177965501244463e-12,3.59233094262197e-13,6.838729288927037e-13,0.0,2.4992023996334487e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4753453869293685e-08,9.952005263947909e-09,5.928158653393204e-10,1.0309357776324879e-10,3.047450858846029e-12,3.047450858846029e-12,1.4799473605209347e-10,5.1442037959221105e-09,1.5997978703897823e-07,8.576777261514724e-12,1.8123412021098607e-12,7.976003665511115e-13,5.588993021230061e-11,4.6452438868569335e-11,1.444042294688913e-08,1.1106786733021792e-09,9.17
3.3986800597142833e-06,1.3843367044098902e-06,8.355479576237297e-10,2.0077946595509202e-10,9e-08,2.0577340764090857e-10,3.1813924031689033e-12,3.5994767024424565e-13,6.852522859669467e-13,0.0,2.4992022096738865e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.474459385901369e-08,9.95199225990046e-09,5.92716803688073e-10,1.031843467040396e-10,3.053649636242185e-12,3.053649636242185e-12,1.4800774009954162e-10,5.152999063861638e-09,1.5997972764905405e-07,8.569418463009242e-12,1.812778256321431e-12,7.977903261131063e-13,5.592583349949513e-11,4.648127793333108e-11,1.4466320524652879e-08,1.1141663636878278e-09,9.18
3.3986763602991216e-06,1.3843071498487169e-06,8.354687374184257e-10,2.0098107925497426e-10,9e-08,2.0576788514783516e-10,3.1848192094112035e-12,3.606628388147994e-13,6.866328042275113e-13,0.0,2.4992020198799675e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.473572795214305e-08,9.951979265539142e-09,5.926177679985053e-10,1.0327508246329694e-10,3.059853879717304e-12,3.059853879717304e-12,1.4802073446086078e-10,5.161800149693138e-09,1.5997966814486484e-07,8.562094617916817e-12,1.813214936209022e-12,7.979801200322056e-13,5.596178083030369e-11,4.651015164493806e-11,1.4492229881687984e-08,1.1176603010205867e-09,9.19
3.3986726546538873e-06,1.3842775769103171e-06,8.353898314489701e-10,2.0118267325667227e-10,9e-08,2.0576236099754956e-10,3.1882459199376792e-12,3.613785996912092e-13,6.880144831102198e-13,0.0,2.4992018302508838e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.472685615957762e-08,9.951966280816775e-09,5.925187582259256e-10,1.033657850885313e-10,3.066063587299257e-12,3.066063587299257e-12,1.4803371918322714e-10,5.17060704218169e-09,1.5997960852631598e-07,8.554805480147638e-12,1.8136512436018714e-12,7.981697491161106e-13,5.5997772391422474e-11,4.653906015532838e-11,1.4518151036433592e-08,1.12116048813286e-09,9.200000000000001
3.39866894277566e-06,1.3842479855727162e-06,8.353112401175371e-10,2.0138424803572032e-10,9e-08,2.0575683519093126e-10,3.191672534714658e-12,3.6209495259117296e-13,6.89397322051562e-13,0.0,2.499201640785831e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4717978492220995e-08,9.95195330568641e-09,5.924197743256223e-10,1.0345645462726929e-10,3.0722787570187418e-12,3.0722787570187418e-12,1.4804669431359207e-10,5.179419730086051e-09,1.599795487933129e-07,8.547550805012138e-12,1.8140871803203298e-12,7.983592141686003e-13,5.603380836877181e-11,4.6568003615782456e-11,1.4544084007398351e-08,1.1246669278619788e-09,9.21
3.3986652246615143e-06,1.3842183758138651e-06,8.352329638273938e-10,2.0158580366774903e-10,9e-08,2.0575130772885874e-10,3.1950990537084803e-12,3.628118972327365e-13,6.90781320488697e-13,0.0,2.4992014514840103e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.470909496098444e-08,9.951940340101315e-09,5.923208162528638e-10,1.0354709112705384e-10,3.078499386909293e-12,3.078499386909293e-12,1.4805965989868711e-10,5.1882382021586954e-09,1.599794889457611e-07,8.540330349182857e-12,1.8145227481760605e-12,7.985485159896189e-13,5.606988894751668e-11,4.659698217694046e-11,1.4570028813159241e-08,1.1281796230502422e-09,9.22
3.398661500308518e-06,1.3841887476116422e-06,8.351550029829017e-10,2.0178734022848527e-10,9e-08,2.057457786122094e-10,3.1985254768855e-12,3.6352943333429304e-13,6.921664778594524e-13,0.0,2.4992012623446245e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4700205576786811e-08,9.951927384014973e-09,5.922218839628979e-10,1.0363769463544427e-10,3.0847254750072755e-12,3.0847254750072755e-12,1.4807261598502924e-10,5.197062447145843e-09,1.5997942898356608e-07,8.533143870656287e-12,1.814957948972239e-12,7.987376553753654e-13,5.61060143120872e-11,4.66259959888197e-11,1.4595985472360378e-08,1.1316985765449485e-09,9.23
3.398657769713736e-06,1.384159100943855e-06,8.350773579895177e-10,2.0198885779375256e-10,9e-08,2.0574024784185963e-10,3.201951804212082e-12,3.642475606145833e-13,6.935527936023241e-13,0.0,2.4992010733668813e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4691310350554487e-08,9.951914437381076e-09,5.921229774109523e-10,1.0372826520001632e-10,3.0909570193518875e-12,3.0909570193518875e-12,1.4808556261892573e-10,5.205892453787497e-09,1.5997936890663343e-07,8.525991128714731e-12,1.815392784503754e-12,7.989266331183807e-13,5.6142184646199123e-11,4.665504520083204e-11,1.462195400371183e-08,1.1352237911984315e-09,9.24
3.398654032875116e-06,1.3841294357725666e-06,8.350000293182332e-10,2.021903564405055e-10,9e-08,2.0573471541868117e-10,3.2053780356545135e-12,3.649662787939716e-13,6.949402671589522e-13,0.0,2.499200884551261e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4682409293874635e-08,9.951901500226357e-09,5.920240965518191e-10,1.0381880286876689e-10,3.097194017997477e-12,3.097194017997477e-12,1.4809849977364487e-10,5.214728211442599e-09,1.5997930871486871e-07,8.518873140569487e-12,1.8158272536822902e-12,7.991154487391041e-13,5.6178399464126434e-11,4.668412937778409e-11,1.4647934442680801e-08,1.1387552693664691e-09,9.25
3.398650289789847e-06,1.3840997520730627e-06,8.349230173864939e-10,2.0239183624491868e-10,9e-08,2.0572918134354781e-10,3.2088041711791706e-12,3.656855875920877e-13,6.963288979695465e-13,0.0,2.4992006958971697e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.467350241778776e-08,9.95188857251598e-09,5.919252413406218e-10,1.0390930768936648e-10,3.1034364689907808e-12,3.1034364689907808e-12,1.4811142748402072e-10,5.223569708933825e-09,1.5997924840817764e-07,8.511789858949158e-12,1.8162613578498052e-12,7.993041028302362e-13,5.621465884658207e-11,4.671324857917074e-11,1.4673926810642595e-08,1.1422930138353356e-09,9.26
3.398646540454215e-06,1.3840700498363145e-06,8.34846322548071e-10,2.0259329728222454e-10,9e-08,2.0572364561733597e-10,3.2122302107525325e-12,3.6640548672762704e-13,6.977186854724979e-13,0.0,2.4992005074027437e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4664589732684918e-08,9.951875654142093e-09,5.918264117328808e-10,1.039997797090957e-10,3.1096843703689936e-12,3.1096843703689936e-12,1.4812434585790789e-10,5.2324169344493485e-09,1.5997918798646587e-07,8.504739974511322e-12,1.8166951012306962e-12,7.994925972562398e-13,5.625096354586548e-11,4.674240345100012e-11,1.4699931112255384e-08,1.145837027900692e-09,9.27
3.3986427848652803e-06,1.384040329039525e-06,8.347699452141706e-10,2.0279473962865725e-10,9e-08,2.0571810824091783e-10,3.2156561543410126e-12,3.6712597592074797e-13,6.991096291090297e-13,0.0,2.4992003190672306e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4655671249535569e-08,9.951862745060705e-09,5.917276076837328e-10,1.0409021897560572e-10,3.1159377201829113e-12,3.1159377201829113e-12,1.48137254939297e-10,5.241269876717769e-09,1.599791274496392e-07,8.497723277683949e-12,1.8171284855283412e-12,7.996809327692758e-13,5.628731372899971e-11,4.677159412817512e-11,1.4725947366831641e-08,1.149387314424835e-09,9.28
3.398639023020099e-06,1.3840105896598187e-06,8.346938857971526e-10,2.0299616336054958e-10,9e-08,2.057125692151646e-10,3.2190820019110356e-12,3.6784705489195786e-13,7.005017283210369e-13,0.0,2.4992001308898827e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4646746979316856e-08,9.951849845228066e-09,5.916288291482931e-10,1.0418062553656503e-10,3.1221965164861763e-12,3.1221965164861763e-12,1.4815015477193642e-10,5.2501285244621406e-09,1.599790667976034e-07,8.490739560993348e-12,1.817561512436536e-12,7.998691101172762e-13,5.632370956186202e-11,4.6800820744614046e-11,1.4751975593757186e-08,1.1529438762748739e-09,9.290000000000001
3.398635254915721e-06,1.383980831674243e-06,8.346181447105333e-10,2.0319756855433315e-10,9e-08,2.057070285409464e-10,3.2225077534290377e-12,3.685687233621126e-13,7.018949825510848e-13,0.0,2.499199942869956e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4637816933013542e-08,9.951836954600665e-09,5.91530076081656e-10,1.0427099943965948e-10,3.1284607573352743e-12,3.1284607573352743e-12,1.4816304539933628e-10,5.258992866400009e-09,1.5997900603026433e-07,8.483788619042614e-12,1.8179941836396561e-12,8.000571300440155e-13,5.6360151209195595e-11,4.6830083433260284e-11,1.477801581249021e-08,1.1565067163227558e-09,9.3
3.3986314805491927e-06,1.3839510550597675e-06,8.345427223689872e-10,2.0339895528653884e-10,9e-08,2.0570148621913233e-10,3.225933408861468e-12,3.6929098105241753e-13,7.032893912424106e-13,0.0,2.499199755006711e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4628881121617943e-08,9.951824073135229e-09,5.914313484388942e-10,1.0436134073259248e-10,3.1347304407895424e-12,3.1347304407895424e-12,1.481759268647726e-10,5.2678628912434625e-09,1.5997894514752783e-07,8.476870248490031e-12,1.8184265008128208e-12,8.002449932891827e-13,5.6396638834621236e-11,4.685938232609206e-11,1.4804068042560338e-08,1.1600758374452976e-09,9.31
3.3986276999175537e-06,1.3839212597932876e-06,8.344676191883495e-10,2.0360032363379686e-10,9e-08,2.056959422505905e-10,3.2293589681747883e-12,3.700138276844268e-13,7.046849538389229e-13,0.0,2.4991995672994114e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4619939556129863e-08,9.95181120078871e-09,5.91332646175059e-10,1.0445164946308509e-10,3.1410055649111645e-12,3.1410055649111645e-12,1.4818879921129154e-10,5.2767385876991684e-09,1.599788841492999e-07,8.469984248027515e-12,1.8188584656220526e-12,8.004327005884528e-13,5.643317260064903e-11,4.68887175541321e-11,1.4830132303567639e-08,1.163651242524214e-09,9.32
3.3986239130178404e-06,1.3838914458516228e-06,8.343928355856181e-10,2.0380167367283712e-10,9e-08,2.0569039663618793e-10,3.2327844313354716e-12,3.707372629800438e-13,7.060816697852015e-13,0.0,2.4991993797473265e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.461099224755653e-08,9.951798337518288e-09,5.912339692451802e-10,1.0454192567887604e-10,3.1472861277651733e-12,3.1472861277651733e-12,1.4820166248171334e-10,5.285619944468418e-09,1.5997882303548642e-07,8.463130418359028e-12,1.8192900797244413e-12,8.006202526735579e-13,5.6469752668690014e-11,4.69180892474574e-11,1.4856208615181664e-08,1.1672329344461445e-09,9.33
3.3986201198470835e-06,1.3838616132115196e-06,8.34318371978956e-10,2.0400300548048943e-10,9e-08,2.0568484937679065e-10,3.2362097983100033e-12,3.7146128666152093e-13,7.07479538526498e-13,0.0,2.4991991923497274e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4602039206912537e-08,9.951785483281364e-09,5.911353176042656e-10,1.0463216942772193e-10,3.153572127419451e-12,3.153572127419451e-12,1.4821451671863654e-10,5.2945069502471694e-09,1.599787618059935e-07,8.456308562179009e-12,1.819721344768306e-12,8.008076502723595e-13,5.6506379199067894e-11,4.694749753520891e-11,1.488229699714049e-08,1.1708209161026836e-09,9.34
3.398616320402308e-06,1.3838317618496512e-06,8.342442287876937e-10,2.042043191336838e-10,9e-08,2.056793004732636e-10,3.239635069064881e-12,3.7218589845146004e-13,7.088785595087357e-13,0.0,2.499199005105891e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4593080445219777e-08,9.95177263803556e-09,5.910366912073013e-10,1.0472238075739732e-10,3.1598635619447306e-12,3.1598635619447306e-12,1.4822736196444217e-10,5.303399593726089e-09,1.5997870046072716e-07,8.449518484150798e-12,1.820152262393357e-12,8.009948941089191e-13,5.65430523510307e-11,4.697694254560123e-11,1.4908397469249746e-08,1.1744151903904084e-09,9.35
3.3986125146805353e-06,1.3838018917426192e-06,8.34170406432331e-10,2.0440561470945062e-10,9e-08,2.0567374992647073e-10,3.243060243566614e-12,3.7291109807281226e-13,7.102787321785097e-13,0.0,2.4991988180150965e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4584115973507373e-08,9.951759801738704e-09,5.909380900092517e-10,1.0481255971569481e-10,3.1661604294145964e-12,3.1661604294145964e-12,1.482401982612977e-10,5.312297863590596e-09,1.599786389995935e-07,8.442759990885058e-12,1.8205828342308573e-12,8.011819849035711e-13,5.657977228276246e-11,4.700642440593237e-11,1.493451005138164e-08,1.1780157602109083e-09,9.36
3.39860870267878e-06,1.3837720028669535e-06,8.340969053345394e-10,2.0460689228492099e-10,9e-08,2.05668197737275e-10,3.246485321781724e-12,3.7363688524887813e-13,7.116800559830875e-13,0.0,2.499198631076627e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4575145802811618e-08,9.95174697434884e-09,5.908395139650589e-10,1.0490270635042517e-10,3.1724627279054856e-12,3.1724627279054856e-12,1.4825302565116127e-10,5.321201748520903e-09,1.5997857742249872e-07,8.436032890918204e-12,1.821013061903786e-12,8.013689233729931e-13,5.661653915139491e-11,4.7035943242593434e-11,1.4960634763474024e-08,1.1816226284708132e-09,9.370000000000001
3.398604884394053e-06,1.3837420951991147e-06,8.340237259171643e-10,2.0480815193732683e-10,9e-08,2.0566264390653822e-10,3.249910303676744e-12,3.743632597033074e-13,7.130825303704077e-13,0.0,2.4991984442897697e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4566169944175922e-08,9.951734155824216e-09,5.90740963029643e-10,1.0499282070941741e-10,3.178770455496684e-12,3.178770455496684e-12,1.4826584417578583e-10,5.330111237192058e-09,1.5997851572934896e-07,8.42933699469083e-12,1.821442947027e-12,8.015557102302781e-13,5.6653353113019144e-11,4.706549918107831e-11,1.4986771625529378e-08,1.1852357980818203e-09,9.38
3.39860105982336e-06,1.3837121687154937e-06,8.339508686042276e-10,2.0500939374400143e-10,9e-08,2.056570884351213e-10,3.2533351892182193e-12,3.7509022116009966e-13,7.144861547890818e-13,0.0,2.499198257653815e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4557188408650724e-08,9.951721346123279e-09,5.906424371579018e-10,1.0508290284051892e-10,3.1850836102703347e-12,3.1850836102703347e-12,1.4827865387672327e-10,5.339026318273989e-09,1.599784539200505e-07,8.422672114526125e-12,1.821872491207396e-12,8.017423461850061e-13,5.6690214322697304e-11,4.709509234599346e-11,1.501292065761389e-08,1.1888552719607262e-09,9.39
3.3985972289637004e-06,1.3836822233924134e-06,8.338783338209292e-10,2.052106177823794e-10,9e-08,2.05651531323884e-10,3.256759978372708e-12,3.7581776934360395e-13,7.158909286883936e-13,0.0,2.4991980711680565e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4548201207293447e-08,9.951708545204673e-09,5.905439363047106e-10,1.0517295279159562e-10,3.191402190311434e-12,3.191402190311434e-12,1.482914547953284e-10,5.347946980431547e-09,1.599783919945096e-07,8.416038064608309e-12,1.8223016960440735e-12,8.019288319433154e-13,5.672712293447428e-11,4.712472286106753e-11,1.503908187985647e-08,1.1924810530294534e-09,9.4
3.3985933918120693e-06,1.3836522592061292e-06,8.338061219936497e-10,2.05411824129997e-10,9e-08,2.0564597257368513e-10,3.260184671106779e-12,3.7654590397851913e-13,7.172968515182993e-13,0.0,2.4991978848317918e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.453920835116843e-08,9.951695753027238e-09,5.904454604249224e-10,1.0526297061053194e-10,3.1977261937078336e-12,3.1977261937078336e-12,1.4830424697276327e-10,5.3568732123245475e-09,1.5997832995263263e-07,8.409434660961051e-12,1.822730563128496e-12,8.021151682079745e-13,5.676407910138937e-11,4.7154390849161174e-11,1.5065255312447788e-08,1.1961131442150788e-09,9.41
3.3985895483654563e-06,1.3836222761328301e-06,8.337342335499529e-10,2.0561301286449257e-10,9e-08,2.056404121853824e-10,3.263609267387014e-12,3.772746247898936e-13,7.187039227294274e-13,0.0,2.4991976986443216e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4530209851346862e-08,9.951682969550001e-09,5.903470094733677e-10,1.053529563452311e-10,3.2040556185502396e-12,3.2040556185502396e-12,1.483170304500011e-10,5.365805002607813e-09,1.5997826779432595e-07,8.402861721425898e-12,1.823159094044653e-12,8.023013556784534e-13,5.6801082975487975e-11,4.7184096432276663e-11,1.5091440975639307e-08,1.1997515484498627e-09,9.42
3.398585698620846e-06,1.38359227414864e-06,8.336626689185874e-10,2.0581418406360654e-10,9e-08,2.0563485015983253e-10,3.267033767180005e-12,3.7800393150312565e-13,7.201121417730791e-13,0.0,2.499197512604949e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452120571890672e-08,9.951670194732171e-09,5.90248583404854e-10,1.0544291004361501e-10,3.210390462932215e-12,3.210390462932215e-12,1.4832980526783062e-10,5.374742339931217e-09,1.5997820551949598e-07,8.396319065640694e-12,1.823587290369224e-12,8.024873950509953e-13,5.683813470783325e-11,4.721383973156768e-11,1.511763888974231e-08,1.2033962686712784e-09,9.43
3.3985818425752175e-06,1.3835622532296175e-06,8.335914285294889e-10,2.0601533780518181e-10,9e-08,2.056292864978912e-10,3.270458170452358e-12,3.787338238439635e-13,7.215215081012286e-13,0.0,2.4991973267129812e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4512195964932701e-08,9.951657428533142e-09,5.901501821741664e-10,1.0553283175362458e-10,3.2167307249501803e-12,3.2167307249501803e-12,1.4834257146685996e-10,5.383685212939722e-09,1.5997814312804917e-07,8.389806515018018e-12,1.824015153671739e-12,8.026732870186881e-13,5.687523444851784e-11,4.724362086734899e-11,1.5143849075126953e-08,1.207047307822039e-09,9.44
3.3985779802255442e-06,1.3835322133517584e-06,8.33520512813783e-10,2.0621647416716403e-10,9e-08,2.0562372120041305e-10,3.2738824771706908e-12,3.794643015385052e-13,7.229320211665229e-13,0.0,2.4991971409677284e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4503180600516163e-08,9.951644670912481e-09,5.900518057360669e-10,1.0562272152321973e-10,3.223076402703415e-12,3.223076402703415e-12,1.4835532908752096e-10,5.392633610273432e-09,1.5997808061989201e-07,8.383323892723593e-12,1.8244426855147417e-12,8.028590322715361e-13,5.691238234667551e-11,4.7273439959106185e-11,1.5170071552221286e-08,1.2107046688501278e-09,9.450000000000001
