Time,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36,k37,k38,k39,k40,k41,k42,IIa_plus_1_2mIIa,k43,k44,compartment_1,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R6b,R8b,R12b,R18b,R28,R29
7.97,0.0,0.0,9.95365318451506e-09,0.0,1.4634681548494318e-10,9.807546983045475e-12,8.473412008701023e-10,0.0,1.599861126254073e-07,0.0,9e-08,0.0,2.064291216489644e-10,1.3877828560606327e-06,6.049047813287202e-10,9.194650385684823e-11,2.7787276098300436e-13,5.269529106125398e-13,2.3438891303406156e-12,2.3438891303406156e-12,1.5770715561300916e-08,4.134261401498611e-09,5.183451544734459e-11,4.318853915044173e-11,1.1413685152974201e-08,2.499226691301425e-09,7.73308698574982e-13,0.0,3.399082548188656e-06,1.7565113078063758e-12,7.367092420468991e-10,2.7660526797320663e-12,1.7621980418972362e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.4543763384439143e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2690719763809317e-12,1.939852301754647e-13,0.0,0.0,0.0,1.0208059172309768e-13,1.0251214876462888e-11,1.8841499649370797e-13,4.4450513305053695e-12,5.516789022771317e-13,5.269529106125398e-16,2.7787276098300437e-16,2.672635412458705e-10,5.851882084686708e-12,2.745085656507989e-09,8.874342590594533e-12,2.178176374511102e-14,0.0,0.0,5.000499268591527e-14,2.7545201189936145e-10,3.4381811616910487e-13,2.0449297086495358e-11,0.0,0.0,0.0,4.321013867022826e-12,2.74247223605305e-09,1.882470184201822e-13,5.400059461613983e-10
7.98,0.0,0.0,9.953638563142758e-09,0.0,1.4636143685724537e-10,9.793447422624785e-12,8.472266087132239e-10,0.0,1.599860662464446e-07,0.0,9e-08,0.0,2.0642380648016683e-10,1.3877553959000563e-06,6.048022847955604e-10,9.204159565699768e-11,2.7851407220075636e-13,5.281886327915009e-13,2.3494168299533026e-12,2.3494168299533026e-12,1.5762639303665925e-08,4.1422791338942505e-09,5.186690409276017e-11,4.321467595208803e-11,1.1438271805727965e-08,2.4992264736416482e-09,7.735263583516745e-13,0.0,3.399079582287839e-06,1.7570110005983844e-12,7.394667261670281e-10,2.769490815132932e-12,1.7642428324503741e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.457315277558678e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2672456671153384e-12,1.939587112167979e-13,0.0,0.0,0.0,1.0193182128908282e-13,1.024809177378704e-11,1.8860319493925474e-13,4.455308891934935e-12,5.522494525072784e-13,5.281886327915008e-16,2.785140722007564e-16,2.6709054883229304e-10,5.853496344499596e-12,2.7467459792707966e-09,8.899016201019224e-12,2.1749969271150683e-14,0.0,0.0,4.993306076168005e-14,2.760451326757109e-10,3.438089634933869e-13,2.0446513737461422e-11,0.0,0.0,0.0,4.331146788890307e-12,2.7441319229575896e-09,1.8824211683676159e-13,5.408920581929443e-10
7.99,0.0,0.0,9.953623960251039e-09,0.0,1.4637603974896356e-10,9.7794338458054e-12,8.471122897860178e-10,0.0,1.599860197649174e-07,0.0,9e-08,0.0,2.0641848954018368e-10,1.3877279191336923e-06,6.046998194720981e-10,9.213664866160221e-11,2.7915601243213803e-13,5.294255886867864e-13,2.3549502526838936e-12,2.3549502526838936e-12,1.5754555919367346e-08,4.150303976572553e-09,5.189930265426976e-11,4.3240819219390075e-11,1.1462868879860749e-08,2.4992262562989935e-09,7.737437010063433e-13,0.0,3.3990766104831208e-06,1.7575099759345154e-12,7.422301428015754e-10,2.772928858989402e-12,1.7662873449929286e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.4602554945618915e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2654304915888817e-12,1.9393225524665625e-13,0.0,0.0,0.0,1.0178395035858848e-13,1.0244972974124012e-11,1.8879129841806442e-13,4.465576506657669e-12,5.528197699622181e-13,5.294255886867863e-16,2.7915601243213806e-16,2.6691755878834267e-10,5.855188740695793e-12,2.748406748092771e-09,8.923723519231548e-12,2.1718368322896027e-14,0.0,0.0,4.986156727356619e-14,2.766385034398436e-10,3.437998072859736e-13,2.044373695171761e-11,0.0,0.0,0.0,4.341289827231648e-12,2.74579202043127e-09,1.8823721352029527e-13,5.417772262924257e-10
8.0,0.0,0.0,9.953609375728184e-09,0.0,1.46390624271819e-10,9.765505565060218e-12,8.46998244369571e-10,0.0,1.5998597318072525e-07,0.0,9e-08,0.0,2.0641317083001812e-10,1.387700425757e-06,6.045973853153194e-10,9.223166291695126e-11,2.7979858135316323e-13,5.306637776545702e-13,2.360489396224578e-12,2.360489396224578e-12,1.5746465417799875e-08,4.158335919355671e-09,5.193171155859529e-11,4.326696930797401e-11,1.1487476376699404e-08,2.4992260392715297e-09,7.73960728469998e-13,0.0,3.399073632771919e-06,1.7580082381894794e-12,7.449994944619753e-10,2.7763668112661692e-12,1.768331580181178e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.4631969896408855e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2636263607644188e-12,1.939058623267923e-13,0.0,0.0,0.0,1.0163697172774812e-13,1.0241858478250171e-11,1.8897930702936726e-13,4.47585416945956e-12,5.533898549196834e-13,5.306637776545701e-16,2.7979858135316323e-16,2.6674457127805313e-10,5.8569587130239815e-12,2.7500679852939173e-09,8.948464645963962e-12,2.168695935311538e-14,0.0,0.0,4.979050871532544e-14,2.7723212421981766e-10,3.437906475483286e-13,2.0440966736029078e-11,0.0,0.0,0.0,4.351442976767475e-12,2.74745255105635e-09,1.882323084715905e-13,5.426614485104706e-10
8.01,0.0,0.0,9.953594809463311e-09,0.0,1.4640519053669194e-10,9.751661898357129e-12,8.468844727458852e-10,0.0,1.5998592649376768e-07,0.0,9e-08,0.0,2.064078503506722e-10,1.3876729157652263e-06,6.044949822822035e-10,9.232663846933719e-11,2.8044177864018724e-13,5.319031990516847e-13,2.366034258270306e-12,2.366034258270306e-12,1.573836780837373e-08,4.16637495205569e-09,5.196413122948147e-11,4.329312657094347e-11,1.1512094297783549e-08,2.499225822557341e-09,7.741774426590274e-13,0.0,3.399070649151651e-06,1.7585057917048528e-12,7.477747836608519e-10,2.779804671927942e-12,1.7703755386720545e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.4661397630086143e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2618331863166726e-12,1.9387953251918588e-13,0.0,0.0,0.0,1.0149087825037424e-13,1.0238748286951943e-11,1.8916722087239472e-13,4.486141875131995e-12,5.539597076574247e-13,5.319031990516847e-16,2.8044177864018726e-16,2.66571586465508e-10,5.858805703796097e-12,2.751729713034963e-09,8.973239682242844e-12,2.165574082694316e-14,0.0,0.0,4.971988160873428e-14,2.7782599504882124e-10,3.437814842819136e-13,2.043820309718295e-11,0.0,0.0,0.0,4.361606232223814e-12,2.74911353725491e-09,1.882274016914537e-13,5.435447229095982e-10
8.02,0.0,0.0,9.953580261346372e-09,0.0,1.4641973865363066e-10,9.737902169144771e-12,8.467709751978834e-10,0.0,1.5998587970394433e-07,0.0,9e-08,0.0,2.0640252810314704e-10,1.3876453891534077e-06,6.04392610329723e-10,9.242157536505537e-11,2.8108560396990633e-13,5.33143852235621e-13,2.3715848365187875e-12,2.3715848365187875e-12,1.573026310051446e-08,4.1744210644748195e-09,5.199656208770321e-11,4.3319291358885954e-11,1.1536722644863516e-08,2.4992256061545245e-09,7.743938454753518e-13,0.0,3.399067659619733e-06,1.7590026407894234e-12,7.505560129121026e-10,2.7832424409394416e-12,1.772419221123146e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.46908381490341e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2600508806303785e-12,1.9385326588604543e-13,0.0,0.0,0.0,1.0134566283780532e-13,1.0235642401025878e-11,1.893550400463801e-13,4.496439618471762e-12,5.545293284532102e-13,5.33143852235621e-16,2.810856039699063e-16,2.6639860451483817e-10,5.860729157928546e-12,2.753391953317771e-09,8.99804872938386e-12,2.1624711221847743e-14,0.0,0.0,4.9649682503521253e-14,2.784201159651232e-10,3.4377231748818847e-13,2.0435446041988496e-11,0.0,0.0,0.0,4.3717795883320915e-12,2.750775001289258e-09,1.882224931806904e-13,5.444270475640984e-10
8.03,0.0,0.0,9.953565731268142e-09,0.0,1.464342687318601e-10,9.724225706338287e-12,8.466577520094149e-10,0.0,1.599858328111549e-07,0.0,9e-08,0.0,2.0639720408844271e-10,1.3876178459163722e-06,6.04290269414844e-10,9.251647365040416e-11,2.817300570193581e-13,5.343857365645283e-13,2.3771411286704948e-12,2.3771411286704948e-12,1.5722151303662723e-08,4.182474246405583e-09,5.202900455107309e-11,4.334546401987923e-11,1.1561361419898284e-08,2.4992253900611934e-09,7.746099388065763e-13,0.0,3.399064664173578e-06,1.7594987897195373e-12,7.533431847309829e-10,2.7866801182654053e-12,1.774462628192698e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.4720291455887355e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2582793567984316e-12,1.9382706248980897e-13,0.0,0.0,0.0,1.012013184587531e-13,1.023254082127871e-11,1.8954276465055822e-13,4.5067473942810514e-12,5.550987175848262e-13,5.343857365645283e-16,2.817300570193581e-16,2.662256255902195e-10,5.862728522983394e-12,2.7550547279857557e-09,9.02289188898733e-12,2.159386902759938e-14,0.0,0.0,4.957990797729424e-14,2.790144870120231e-10,3.4376314716861155e-13,2.043269557727725e-11,0.0,0.0,0.0,4.381963039829131e-12,2.752436965262331e-09,1.8821758294010543e-13,5.453084205599092e-10
8.040000000000001,0.0,0.0,9.953551219120212e-09,0.0,1.4644878087979066e-10,9.710631844305084e-12,8.465448034652622e-10,0.0,1.5998578581529907e-07,0.0,9e-08,0.0,2.063918783075583e-10,1.3875902860487416e-06,6.041879594945251e-10,9.261133337168512e-11,2.823751374659213e-13,5.356288513972149e-13,2.38270313242866e-12,2.38270313242866e-12,1.57140324272741e-08,4.190534487631e-09,5.206145903444878e-11,4.3371644899497634e-11,1.1586010625053425e-08,2.4992251742754737e-09,7.748257245261436e-13,0.0,3.399061662810601e-06,1.7599942427394453e-12,7.561363016341899e-10,2.7901177038705862e-12,1.7765057605396146e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.4749757553529372e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2565185286200353e-12,1.9380092239314545e-13,0.0,0.0,0.0,1.0105783813914984e-13,1.022944354852741e-11,1.8973039478416587e-13,4.517065197367454e-12,5.55667875330078e-13,5.35628851397215e-16,2.823751374659213e-16,2.6605264985587023e-10,5.864803249209556e-12,2.756718058724306e-09,9.047769262933609e-12,2.1563212746238095e-14,0.0,0.0,4.9510554635467814e-14,2.7960910823780125e-10,3.437539733246392e-13,2.0429951709903183e-11,0.0,0.0,0.0,4.392156581457162e-12,2.7540994511180997e-09,1.8821267097050265e-13,5.461888399944954e-10
8.05,0.0,0.0,9.953536724794974e-09,0.0,1.4646327520502715e-10,9.69711992285059e-12,8.464321298511464e-10,0.0,1.599857387162767e-07,0.0,9e-08,0.0,2.063865507614918e-10,1.3875627095449325e-06,6.040856805257185e-10,9.270615457520288e-11,2.830208449873155e-13,5.368731960931467e-13,2.3882708454992727e-12,2.3882708454992727e-12,1.57059064808189e-08,4.198601777924778e-09,5.209392594974047e-11,4.3397834340818475e-11,1.1610670262699028e-08,2.4992249587955065e-09,7.750412044934868e-13,0.0,3.3990586555282117e-06,1.7604890040616496e-12,7.589353661399444e-10,2.7935551977197487e-12,1.7785486188234582e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.477923644508998e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2547683105988467e-12,1.9377484565895573e-13,0.0,0.0,0.0,1.0091521496199534e-13,1.0226350583599262e-11,1.8991793054644157e-13,4.527393022543957e-12,5.562368019667894e-13,5.368731960931467e-16,2.830208449873155e-16,2.6587967747604927e-10,5.8669527895840175e-12,2.7583819670611923e-09,9.072680953378453e-12,2.1532740892041564e-14,0.0,0.0,4.9441619111190545e-14,2.8020397969566916e-10,3.43744795957726e-13,2.04272144467428e-11,0.0,0.0,0.0,4.402360207963803e-12,2.755762480641973e-09,1.8820775727268514e-13,5.470683039767278e-10
8.06,0.0,0.0,9.953522248185624e-09,0.0,1.4647775181437743e-10,9.683689287204005e-12,8.463197314537332e-10,0.0,1.5998569151398756e-07,0.0,9e-08,0.0,2.0638122145124027e-10,1.3875351163991594e-06,6.039834324653691e-10,9.280093730726536e-11,2.836671792616019e-13,5.381187700124486e-13,2.393844265591086e-12,2.393844265591086e-12,1.569777347378192e-08,4.206676107051503e-09,5.2126405705918336e-11,4.342403268442841e-11,1.163534033540765e-08,2.499224743619446e-09,7.752563805541825e-13,0.0,3.3990556423238203e-06,1.7609830778672501e-12,7.617403807680783e-10,2.796992599777675e-12,1.780591203704454e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.4808728133942913e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2530286179411242e-12,1.9374883235037396e-13,0.0,0.0,0.0,1.0077344206720427e-13,1.0223261927331904e-11,1.9010537203662595e-13,4.5377308646289525e-12,5.56805497772804e-13,5.381187700124486e-16,2.836671792616019e-16,2.6570670861505303e-10,5.8691765998530085e-12,2.760046474366994e-09,9.097627062748428e-12,2.1502451991493016e-14,0.0,0.0,4.9373098065272257e-14,2.8079910144371966e-10,3.4373561506932486e-13,2.0424483794695325e-11,0.0,0.0,0.0,4.412573914102078e-12,2.757426075461204e-09,1.8820284184745505e-13,5.479468106267611e-10
8.07,0.0,0.0,9.953507789186142e-09,0.0,1.464922108138613e-10,9.670339288004065e-12,8.462076085606389e-10,0.0,1.5998564420833158e-07,0.0,9e-08,0.0,2.0637589037779976e-10,1.3875075066054358e-06,6.038812152704149e-10,9.28956816141838e-11,2.8431413996718244e-13,5.393655725159036e-13,2.399423390415613e-12,2.399423390415613e-12,1.5689633415662284e-08,4.214757464766824e-09,5.215889870901995e-11,4.345024026842977e-11,1.1660020845952255e-08,2.4992245287454595e-09,7.754712545401032e-13,0.0,3.3990526231948353e-06,1.7614764683062904e-12,7.645513480401155e-10,2.800429910009161e-12,1.7826335158434894e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.4838232623703345e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2512993665538758e-12,1.9372288253076862e-13,0.0,0.0,0.0,1.0063251265145329e-13,1.0220177580573404e-11,1.9029271935396192e-13,4.548078718446228e-12,5.573739630259854e-13,5.393655725159037e-16,2.843141399671824e-16,2.655337434372134e-10,5.87147413857322e-12,2.76171160185551e-09,9.122607693736271e-12,2.1472344583249157e-14,0.0,0.0,4.9304988186111435e-14,2.813944735448774e-10,3.437264306608867e-13,2.0421759760682823e-11,0.0,0.0,0.0,4.422797694630409e-12,2.7590902570452903e-09,1.881979246956138e-13,5.48824358075914e-10
8.08,0.0,0.0,9.953493347691283e-09,0.0,1.4650665230871934e-10,9.657069281284792e-12,8.460957614604361e-10,0.0,1.5998559679920868e-07,0.0,9e-08,0.0,2.0637055754216523e-10,1.387479880157577e-06,6.037790288977866e-10,9.299038754227276e-11,2.849617267828003e-13,5.40613602964953e-13,2.4050082176871255e-12,2.4050082176871255e-12,1.568148631597322e-08,4.2228458408176406e-09,5.219140536215774e-11,4.3476457428446946e-11,1.1684711797304143e-08,2.4992243141717303e-09,7.75685828269571e-13,0.0,3.3990495981386624e-06,1.7619691794981051e-12,7.673682704793573e-10,2.8038671283790164e-12,1.7846755559021154e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.4867749918225407e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2495804730430063e-12,1.9369699626374357e-13,0.0,0.0,0.0,1.004924199680283e-13,1.0217097544182307e-11,1.9047997259769445e-13,4.55843657882497e-12,5.579421980042169e-13,5.40613602964953e-16,2.8496172678280034e-16,2.6536078210689536e-10,5.873844867152966e-12,2.7633773705841786e-09,9.147622949296308e-12,2.1442417218108032e-14,0.0,0.0,4.9237286189622437e-14,2.819900960668484e-10,3.4371724273386077e-13,2.041904235165034e-11,0.0,0.0,0.0,4.433031544312614e-12,2.760755046706381e-09,1.8819300581796183e-13,5.497009444665472e-10
8.09,0.0,0.0,9.953478923626378e-09,0.0,1.465210763736233e-10,9.643878393123134e-12,8.4598419037815e-10,0.0,1.5998554928651884e-07,0.0,9e-08,0.0,2.0636522294532842e-10,1.387452237042657e-06,6.036768733027643e-10,9.308505513948727e-11,2.8560993938845843e-13,5.418628607232772e-13,2.410598745131264e-12,2.410598745131264e-12,1.5673332187169285e-08,4.230941221822283e-09,5.222392619532569e-11,4.35026846045602e-11,1.170941320021927e-08,2.49922409989697e-09,7.759001030297746e-13,0.0,3.3990465671537602e-06,1.7624612143607295e-12,7.701911495208952e-10,2.8073042548518646e-12,1.7867173245765027e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.4897280030641272e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.2478718242635702e-12,1.9367117359895094e-13,0.0,0.0,0.0,1.0035315487729526e-13,1.0214021818221042e-11,1.9066713187044248e-13,4.5688044406144645e-12,5.585102029952249e-13,5.418628607232772e-16,2.8560993938845844e-16,2.6518782481780413e-10,5.876287813617223e-12,2.7650438084158242e-09,9.172672961382353e-12,2.141266792982138e-14,0.0,0.0,4.9169987619290264e-14,2.8258596926529067e-10,3.437080512897971e-13,2.0416331573015547e-11,0.0,0.0,0.0,4.443275457930873e-12,2.7624204723895725e-09,1.8818808521529677e-13,5.505765684115847e-10
8.1,0.0,0.0,9.953464516887235e-09,0.0,1.4653548311276553e-10,9.630765994122881e-12,8.458728956053317e-10,0.0,1.5998550167016212e-07,0.0,9e-08,0.0,2.063598865882823e-10,1.387424577254205e-06,6.035747484422911e-10,9.31796844521222e-11,2.86258777463567e-13,5.431133451536085e-13,2.4161949704676808e-12,2.4161949704676808e-12,1.566517103874377e-08,4.23904359756139e-09,5.225646160370027e-11,4.352892212572061e-11,1.173412505793619e-08,2.499223885919379e-09,7.761140806208011e-13,0.0,3.399043530237515e-06,1.7629525769721348e-12,7.730199877095383e-10,2.810741289392548e-12,1.7887588225289832e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.4926822965128757e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.246173338708302e-12,1.9364541460069957e-13,0.0,0.0,0.0,1.0021471078522583e-13,1.0210950403582809e-11,1.9085419727140083e-13,4.579182298654453e-12,5.590779782767742e-13,5.431133451536085e-16,2.86258777463567e-16,2.650148717338995e-10,5.878802450059368e-12,2.7667109359822207e-09,9.197757833145895e-12,2.1383095301967306e-14,0.0,0.0,4.9103089265332273e-14,2.8318209321434895e-10,3.436988563301396e-13,2.0413627431795085e-11,0.0,0.0,0.0,4.453529430259589e-12,2.764086554983259e-09,1.8818316288841736e-13,5.514512280677387e-10
8.11,0.0,0.0,9.953450127349767e-09,0.0,1.4654987265023402e-10,9.617731623316734e-12,8.457618774792083e-10,0.0,1.599854539500386e-07,0.0,9e-08,0.0,2.063545484720205e-10,1.3873969007900935e-06,6.034726542744415e-10,9.327427552534165e-11,2.869082406872408e-13,5.443650556182408e-13,2.421796891412824e-12,2.421796891412824e-12,1.565700287817492e-08,4.247152959969417e-09,5.228901188961138e-11,4.355517024432561e-11,1.1758847368627297e-08,2.4992236722368113e-09,7.763277631884071e-13,0.0,3.399040487386578e-06,1.7634432721920165e-12,7.758547883474834e-10,2.814178231966065e-12,1.790800050399028e-10,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,1.4956378719831965e-08,5700.0,3000000.0,1.0,0.0,0.0,0.0,1.244484956661932e-12,1.9361971934336908e-13,0.0,0.0,0.0,1.0007708285115384e-13,1.0207883301730257e-11,1.910411688974309e-13,4.589570147779897e-12,5.596455241198459e-13,5.443650556182409e-16,2.8690824068724076e-16,2.6484192299885176e-10,5.8813885549421766e-12,2.768378768936781e-09,9.222877647994174e-12,2.1353698296844555e-14,0.0,0.0,4.903658877670773e-14,2.8377846786583947e-10,3.4368965785625916e-13,2.04109299361034e-11,0.0,0.0,0.0,4.463793456069574e-12,2.7657533105146763e-09,1.8817823883812323e-13,5.523249212838515e-10
