Time,pRB,pRBp,E2F1,CycDi,CycDa,AP1,pRBpp,CycEi,CycEa,k1,Km1,J11,J61,k16,k61,phi_pRB,kp,k2,a,Km2,J12,J62,phi_E2F1,k3,k23,J13,J63,k34,Km4,phi_CycDi,k43,phi_CycDa,Fm,k25,J15,J65,phi_AP1,k67,k76,phi_pRBpp,phi_pRBp,k28,J18,J68,k89,Km9,k98,phi_CycEi,phi_CycEa,cell,pRB_synthesis,pRB_phosphorylation,pRBp_dephosphorylation,pRB_degradation,E2F1_synthesis,E2F1_degradation,CycD_synthesis,CycD_inibition,CycD_activation,CycD_degradation,CycD_degradation2,AP1_synthesis,Ap1_degradation,pRBp_phosphorylation,pRBpp_dephosphorylation,pRBpp_degradation,pRBp_degradation,CycE_synthesis,CycE_activation,CycE_inibition,CycE_degradation,CycE_degradation2
8.55,1.2071528160250793,0.08928217070686739,0.3665329506476078,0.12886311519125487,0.0785412520090188,0.13567242838254448,0.05662494921980105,0.07434219384168267,0.09673212853209791,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12171357547722784,0.03792451741472899,0.026784651212060216,0.006035764080125397,0.060739743241531724,0.03665329506476078,0.006957728317670441,0.000785412520090188,0.0010694813684044594,0.002963851649398862,0.002356237560270564,0.005269041213437001,0.0013567242838254448,0.006045518088708982,0.005662494921980106,0.002264997968792042,0.005356930242412043,0.007209687191836163,0.00494818611157633,0.0009673212853209791,0.00446053163050096,0.004836606426604896
8.56,1.2081979868630561,0.08933616171349139,0.3667737544719245,0.128900217122911,0.07852053488671949,0.13571154930632962,0.056606158267622955,0.0743298867484481,0.09672356948094644,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12168391201359828,0.03794734087101794,0.026800848514047414,0.006040989934315281,0.060751693419482666,0.036677375447192455,0.006959643786121196,0.000785205348867195,0.001069565644414433,0.002964704993826953,0.0023556160466015846,0.005268982883775918,0.0013571154930632962,0.006048638711259166,0.005660615826762296,0.0022642463307049185,0.005360169702809483,0.007210198814462841,0.004947345439681732,0.0009672356948094645,0.004459793204906886,0.004836178474047322
8.57,1.209242742758586,0.0893901365248536,0.3670144370463375,0.12893732676069458,0.07849982689224948,0.13575066573644107,0.05658742477937021,0.07431759968698042,0.09671500716613635,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12165426502936694,0.037970138390903185,0.02681704095745608,0.006046213713792929,0.06076364194096494,0.036701443704633754,0.006961559097720907,0.0007849982689224948,0.0010696499296994728,0.0029655585154959754,0.0023549948067674844,0.005268924655849888,0.0013575066573644106,0.006051757386208185,0.005658742477937021,0.0022634969911748087,0.005363408191491216,0.007210709062781085,0.004946506096381147,0.0009671500716613635,0.004459055981218825,0.004835750358306818
8.58,1.2102870841090367,0.08944409501778469,0.36725499847543946,0.12897444410207642,0.07847912802205151,0.13578977767432746,0.056568748655011894,0.07430533261801203,0.09670644160288723,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12162463452927351,0.03799291000689141,0.026833228505335406,0.006051435420545184,0.06077558880091153,0.036725499847543946,0.006963474252335141,0.0007847912802205152,0.0010697342242523926,0.0029664122143477577,0.002354373840661545,0.005268866529333442,0.0013578977767432746,0.006054874106092344,0.00565687486550119,0.0022627499462004757,0.005366645701067081,0.00721121794020494,0.004945668079082644,0.0009670644160288723,0.004458319957080722,0.004835322080144362
8.59,1.2113310113111246,0.08949803706983957,0.3674954388636689,0.12901156914452533,0.07845843827256964,0.13582888512143268,0.05655012979458599,0.07429308550236009,0.09669787280638396,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12159502051794574,0.038015655751441293,0.02684941112095187,0.006056655056555623,0.06078753399427082,0.03674954388636689,0.00696538924983011,0.0007845843827256964,0.001069818528066016,0.0029672660903240825,0.002353753148177089,0.005268808503902531,0.001358288851214327,0.006057988863500268,0.005655012979458599,0.00226200519178344,0.005369882224190374,0.007211725450137301,0.00494483138519987,0.0009669787280638396,0.004457585130141605,0.0048348936403191985
8.6,1.212374524760915,0.08955196255929233,0.36773575831531086,0.12904870188550832,0.07843775764024932,0.13586798807919578,0.056531568098200174,0.07428085830092611,0.09668930079177662,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12156542299990002,0.03803837565696364,0.0268655887677877,0.006061872623804575,0.060799477516006506,0.03677357583153109,0.006967304090072662,0.0007843775764024933,0.0010699028411331772,0.0029681201433666912,0.0023531327292074795,0.005268750579234508,0.0013586798807919578,0.006061101651072534,0.005653156809820018,0.002261262723928007,0.0053731177535575395,0.00721223159596997,0.00494399601215202,0.0009668930079177663,0.004456851498055566,0.004834465039588832
8.61,1.2134176248538238,0.08960587136513125,0.36797595693449714,0.12908584232249048,0.07841708612153733,0.13590708654905106,0.05651306346603252,0.07426865097469572,0.09668072557418068,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1215358419795423,0.03806106975582143,0.026881761409539375,0.006067088124269119,0.06081141936109757,0.03679759569344972,0.006969218772930273,0.0007841708612153734,0.0010699871634467202,0.002968974373417281,0.00235251258364612,0.005268692755008132,0.0013590708654905106,0.006064212461501312,0.005651306346603252,0.002260522538641301,0.005376352281907875,0.0072127363810836976,0.00494316195736383,0.0009668072557418068,0.004456119058481743,0.004834036278709035
8.620000000000001,1.2144603119846198,0.08965976336705378,0.3682160348252067,0.12912299045293502,0.07839642371288182,0.13594618053242802,0.05649461579833221,0.07425646348473833,0.09667214716867707,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12150627746116867,0.03808373808032996,0.026897929010116135,0.006072301559923099,0.060823359524538254,0.03682160348252067,0.0069711332982710485,0.0007839642371288182,0.0010700714949994994,0.0029698287804175052,0.0023518927113864545,0.005268635030903551,0.0013594618053242803,0.006067321287530009,0.005649461579833221,0.0022597846319332886,0.005379585802023227,0.007213239808848231,0.004942329218265557,0.0009667214716867707,0.0044553878090842994,0.004833607358433854
8.63,1.2155025865474256,0.08971363844546151,0.36845599209126606,0.12916014627430317,0.07837577041073229,0.1359852700307513,0.05647622499542031,0.0742442957922069,0.09666356559031229,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12147672944896641,0.038106380662756914,0.026914091533638454,0.006077512932737128,0.06083529800133801,0.036845599209126605,0.006973047665963715,0.000783757704107323,0.0010701558357843787,0.0029706833643089728,0.0023512731123219686,0.005268577406602302,0.001359852700307513,0.006070428121952902,0.005647622499542031,0.0022590489998168123,0.00538281830672769,0.007213741882622368,0.00494149779229295,0.0009666356559031229,0.0044546577475324135,0.004833178279515615
8.64,1.2165444489357196,0.08976749648145518,0.3686958288363496,0.1291973097840544,0.0783551262115396,0.13602435504544091,0.056457890957690424,0.07423214785833765,0.09665498085409843,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12144719794701432,0.038128997535322486,0.026930248944436554,0.006082722244678598,0.06084723478652144,0.03686958288363496,0.006974961875877622,0.0007835512621153961,0.0010702401857942325,0.002971538125033251,0.002350653786346188,0.005268519881787296,0.0013602435504544092,0.006073532957614779,0.005645789095769043,0.002258315638307617,0.005386049788887311,0.007214242605753989,0.004940667676887247,0.0009665498085409843,0.0044539288715002585,0.004832749042704922
8.65,1.217585899542337,0.0898213373568296,0.36893554516398,0.12923448097964615,0.07833449111175599,0.1360634355779119,0.05643961358560951,0.0742200196444497,0.09664639297501336,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12141768295928383,0.03815158873019945,0.026946401207048876,0.006087929497711685,0.06085916987512831,0.036893554516398,0.006976875927882724,0.0007833449111175599,0.0010703245450219456,0.0029723930625318615,0.0023500347333526793,0.005268462456142816,0.001360634355779119,0.00607663578741058,0.005643961358560951,0.0022575845434243806,0.005389280241409776,0.007214741981580117,0.004939838869495141,0.0009664639297501336,0.004453201178666982,0.0048323196487506685
8.66,1.2186269387594724,0.08987516095406868,0.3691751411775287,0.12927165985853406,0.07831386510783499,0.1361025116295746,0.05642139277971855,0.07420791111194484,0.09663780196800077,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12138818448963956,0.03817415427951328,0.026962548286220602,0.006093134693797362,0.060871103262213455,0.03691751411775287,0.006978789821849591,0.0007831386510783499,0.001070408913460412,0.0029732481767462834,0.0023494159532350496,0.005268405129354509,0.001361025116295746,0.006079736604285039,0.005642139277971855,0.002256855711188742,0.00539250965724412,0.007215240013426949,0.004939011367568768,0.0009663780196800078,0.00445247466671669,0.004831890098400039
8.67,1.2196675669786798,0.08992896715634038,0.36941461698021594,0.12930884641817178,0.07829324819623155,0.13614158320183456,0.05640322844063328,0.07419582222230725,0.09662920784797027,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12135870254184018,0.03819669421534227,0.026978690146902115,0.0060983378348934,0.06088303494284677,0.036941461698021594,0.006980703557649393,0.0007829324819623156,0.001070493291102536,0.002974103467617951,0.0023487974458869464,0.005268347901109377,0.0013614158320183456,0.006082835401232315,0.0056403228440633285,0.0022561291376253312,0.005395738029380423,0.007215736704609926,0.0049381851685656895,0.0009662920784797028,0.004451749333338435,0.004831460392398514
8.68,1.2207077845908756,0.08998275584749174,0.36965397267511146,0.12934604065601107,0.07827264037340194,0.13618065029609253,0.05638512046904494,0.07418375293710312,0.09662061062979747,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12132923711953895,0.03821920856971752,0.02699482675424752,0.006103538922954378,0.06089496491211317,0.03696539726751115,0.006982617135153903,0.0007827264037340194,0.0010705776779412319,0.002974958935088255,0.002348179211202058,0.00526829077109577,0.0013618065029609252,0.006085932171295641,0.005638512046904494,0.0022554048187617974,0.005398965350849504,0.007216232058433755,0.004937360269948867,0.0009662061062979747,0.004451025176226187,0.004831030531489874
8.69,1.2217475919863399,0.09003652691204377,0.36989320836513484,0.12938324256950176,0.07825204163580378,0.1362197129137444,0.056367068765721,0.0741717032179805,0.09661201032832412,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1212997882262847,0.03824169737462323,0.027010958073613128,0.0061087379599317,0.06090689316511254,0.03698932083651348,0.006984530554235487,0.0007825204163580378,0.0010706620739694226,0.0029758145790985406,0.002347561249074113,0.005268233739003379,0.0013621971291374441,0.006089026907566963,0.0056367068765721005,0.00225468275062884,0.005402191614722626,0.007216726078192462,0.004936536669186651,0.0009661201032832412,0.0044503021930788296,0.004830600516416206
8.700000000000001,1.222786989554717,0.09009028023518653,0.3701323241530556,0.12942045215609183,0.07823145197989607,0.13625877105618137,0.056349073231505856,0.0741596730266689,0.09660340695835812,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12127035586552233,0.038264160661996616,0.02702708407055596,0.006113934947773585,0.06091881969695972,0.03701323241530556,0.006986443814767103,0.0007823145197989608,0.0010707464791800438,0.002976670399590112,0.0023469435593968823,0.005268176804523232,0.0013625877105618138,0.006092119603186576,0.005634907323150586,0.0022539629292602343,0.005405416814111191,0.007217218767169435,0.004935714363752755,0.0009660340695835812,0.004449580381600134,0.004830170347917906
8.71,1.223825977685018,0.09014401570277401,0.37037132014149377,0.1294576694132272,0.07821087140213914,0.1362978247247897,0.05633113376732162,0.07414766232497902,0.09659480053467372,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12124094004059363,0.03828659846372806,0.027043204710832203,0.0061191298884250905,0.06093074450278441,0.037037132014149377,0.006988356916622295,0.0007821087140213915,0.001070830893566037,0.0029775263965042256,0.0023463261420641744,0.005268119967347681,0.0013629782472478972,0.0060952102513427645,0.005633113376732162,0.002253245350692865,0.0054086409421664405,0.007217710128637487,0.0049348933511262445,0.0009659480053467372,0.004448859739498741,0.004829740026733686
8.72,1.2248645567656224,0.0901977332013192,0.37061019643292037,0.12949489433835198,0.07819029989899469,0.13633687392095103,0.05631325027416879,0.0741356710748025,0.09658619107201151,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12121154075473811,0.03830901081166129,0.027059319960395758,0.006124322783828112,0.06094266757773123,0.03706101964329204,0.006990269859675191,0.0007819029989899469,0.0010709153171203573,0.0029783825697820955,0.0023457089969698406,0.0052680632271704,0.0013633687392095104,0.006098298845271453,0.005631325027416879,0.0022525300109667514,0.005411863992079152,0.0072182001658588745,0.004934073628791506,0.0009658619107201151,0.00444814026448815,0.0048293095536005755
8.73,1.2259027271842793,0.09025143261798903,0.37084895312965765,0.1295321269289083,0.07816973746692574,0.136375918646042,0.056295422653126974,0.07412369923811161,0.09657757858507858,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12118215801109347,0.03833139773759336,0.027075429785396708,0.006129513635921397,0.06095458891695959,0.037084895312965764,0.006992182643800493,0.0007816973746692574,0.0010709997498359663,0.002979238919364891,0.002345092124007772,0.005268006583686373,0.0013637591864604202,0.006101385378255831,0.0056295422653126976,0.002251816906125079,0.005415085957079341,0.00721868888208536,0.0049332551942382384,0.0009657757858507858,0.0044474219542866966,0.004828878929253929
8.74,1.2269404893281086,0.09030511384059932,0.3710875903338793,0.12956936718233641,0.07814918410239668,0.13641495890143462,0.0562776508053557,0.07411174677695896,0.0965689630885486,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12115279181269649,0.038353759273274814,0.027091534152179794,0.006134702446640543,0.06096650851564369,0.03710875903338793,0.006994095268873483,0.0007814918410239669,0.0010710841917058382,0.0029800954451937377,0.0023444755230719004,0.005267950036591894,0.0013641495890143462,0.006104469843626011,0.00562776508053557,0.002251106032214228,0.005418306830435959,0.007219176280558244,0.004932438044961435,0.000965689630885486,0.004446704806617538,0.004828448154427431
8.75,1.2279778435836033,0.09035877675760981,0.37132610814761113,0.12960661509607452,0.07812863980187328,0.13645399468849595,0.056259934632095034,0.07409981365347718,0.09656034459706188,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12112344216248369,0.03837609545040977,0.027107633027282942,0.006139889217918017,0.06097842636897251,0.037132610814761116,0.006996007734770005,0.0007812863980187327,0.0010711686427229544,0.002980952147209714,0.002343859194056198,0.005267893585584554,0.0013645399468849594,0.006107552234758652,0.005625993463209504,0.0022503973852838013,0.005421526605456589,0.007219662364508432,0.004931622178461352,0.0009656034459706188,0.00444598881920863,0.0048280172298530944
8.76,1.2290147903366306,0.09041242125811912,0.3715645066727312,0.12964387066755897,0.0781081045618226,0.13649302600858837,0.05624227403466639,0.07408789982987865,0.09655172312522549,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12109410906329204,0.03839840630065601,0.027123726377435733,0.006145073951683153,0.060990342472149704,0.037156450667273126,0.006997920041366475,0.000781081045618226,0.0010712531028803072,0.0029818090253538564,0.002343243136854678,0.0052678372303632355,0.0013649302600858837,0.006110632545076618,0.005624227403466639,0.0022496909613866556,0.005424745275487147,0.007220147137156442,0.004930807592243502,0.0009655172312522549,0.004445273989792719,0.004827586156261275
8.77,1.230051329972434,0.09046604723185972,0.37180278601097033,0.12968113389422414,0.0780875783787131,0.13653205286306935,0.056224668914473225,0.07407600526845529,0.09654309868761336,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12106479251785965,0.03842069185562509,0.027139814169557915,0.006150256649862171,0.06100225682039365,0.03718027860109704,0.006999832188539865,0.000780875783787131,0.001071337572170898,0.002982666079567155,0.0023426273513613926,0.005267780970628108,0.0013653205286306936,0.006113710768048607,0.005622466891447323,0.002248986756578929,0.005427962833911583,0.007220630601712491,0.004929994283818634,0.0009654309868761336,0.004444560316107317,0.0048271549343806685
8.78,1.231087462875634,0.09051965456919292,0.37204094626391243,0.12971840477350247,0.07806706124901457,0.13657107525329162,0.05620711917300176,0.0740641299315781,0.09653447129876636,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12103549252882638,0.038442952146882425,0.027155896370757875,0.006155437314378171,0.061014169408937335,0.037204094626391244,0.007001744176167706,0.0007806706124901456,0.0010714220505877383,0.0029835233097905566,0.002342011837470437,0.005267724806080619,0.0013657107525329162,0.006116786897188799,0.005620711917300176,0.0022482847669200706,0.005431179274151575,0.007221112761376498,0.004929182250702702,0.0009653447129876636,0.004443847795894686,0.004826723564938318
8.790000000000001,1.2321231894302307,0.09057324316110385,0.3722789875329948,0.12975568330282441,0.07804655316919813,0.1366100931806031,0.05618962471182173,0.07405227378169704,0.09652584097319239,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12100620909873476,0.038465187205947396,0.027171972948331156,0.006160615947151154,0.06102608023302837,0.03722789875329948,0.007003656004128083,0.0007804655316919814,0.001071506538123848,0.0029843807159649614,0.0023413965950759437,0.005267668736423485,0.001366100931806031,0.006119860926056497,0.005618962471182173,0.002247584988472869,0.005434394589666231,0.007221593619338164,0.0049283714904168625,0.0009652584097319239,0.004443136426901822,0.00482629204865962
8.8,1.2331585100196036,0.09062681289919643,0.3725169099195086,0.12979296947961852,0.0780260541357363,0.13664910664634683,0.0561721854325871,0.07404043678134063,0.09651720772536648,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12097694223003042,0.038487397064293404,0.027188043869758927,0.006165792550098018,0.061037989287928945,0.03725169099195086,0.007005567672299625,0.000780260541357363,0.001071591034772258,0.002985238298031226,0.002340781624072089,0.005267612761360695,0.0013664910664634683,0.006122932848255765,0.00561721854325871,0.002246887417303484,0.0054376087739517855,0.0072220731787769905,0.004927562000487445,0.0009651720772536649,0.0044424262068804374,0.004825860386268324
8.81,1.2341934250265154,0.09068036367568834,0.3727547135245991,0.1298302633013113,0.07800556414510289,0.1366881156518611,0.05615480123703679,0.07402861889311574,0.09650857156973089,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12094769192506291,0.03850958175334803,0.0272041091027065,0.006170967125132577,0.06104989656891576,0.03727547135245991,0.00700747918056151,0.0007800556414510289,0.0010716755405260074,0.00298609605593016,0.0023401669243530866,0.005267556880597487,0.001366881156518611,0.006126002657435075,0.005615480123703679,0.0022461920494814716,0.0054408218205413,0.007222551442862331,0.004926753778445937,0.0009650857156973089,0.004441717133586944,0.004825428578486545
8.82,1.2352279348331126,0.09073389538340607,0.37299239844926624,0.12986756476532746,0.07798508319377309,0.13672712019847938,0.05613747202699541,0.0740168200797072,0.09649993252069516,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12091845818608639,0.038531741304493126,0.027220168615021818,0.0061761396741655625,0.061061802071280036,0.03729923984492663,0.007009390528793456,0.000779850831937731,0.0010717600553781452,0.0029869539896025315,0.0023395524958131925,0.005267501093840358,0.0013672712019847939,0.006129070347286949,0.005613747202699541,0.002245498881079816,0.005444033723004364,0.007223028414753436,0.004925946821828963,0.0009649993252069517,0.0044410092047824316,0.0048249966260347586
8.83,1.2362620398209263,0.09078740791577977,0.37322996479436477,0.12990487386908953,0.07796461127822343,0.1367661202875303,0.056120197704373986,0.07400504030387761,0.09649129059263628,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.12088924101526011,0.03855387574906484,0.027236222374733932,0.006181310199104632,0.061073705790327455,0.03732299647943648,0.007011301716875714,0.0007796461127822343,0.0010718445793217294,0.002987812098989059,0.002338938338346703,0.005267445400797048,0.001367661202875303,0.0061321359115476,0.005612019770437399,0.0022448079081749594,0.005447244474946786,0.0072235040975994905,0.004925141128178268,0.0009649129059263629,0.004440302418232656,0.004824564529631814
