Time,X_1_EGFR,X_4_EGFR_EGFR,X_2_ErbB3,X_6_ErbB3_ErbB3,X_5_EGFR_ErbB3,X_3_MET,X_7_MET_MET,X_10_p_MET_MET,X_8_p_EGFR_ErbB3,X_9_p_ErbB3_ErbB3,l_1,k_1,l_2,k_2,l_3,l_4,k_3,k_4,k_p1,k_p2,k_p3,l_p1,l_p2,l_p3,compartment,EGFR_EGFR_formation,ErbB3_ErbB3_formation,EGFR_ErbB3_formation,MET_MET_formation,MET_MET_transformation,phosphorylation_1,phosphorylation_2,gefitinib_1,gefitnib_2
134.0,3.359770757846216e-12,1.0468784728746667e-13,2.260855746050743e-14,4.497947020519851e-16,1.822597126366345e-14,9.737710785587315e-13,1.2326958807313233e-12,1.9804185799893125e-12,1.2627576315188373e-14,3.1915277826839584e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.458657554817441e-19,-1.8875129333108146e-19,4.325592232254513e-18,3.2667373426135202e-18,1.9594393208797427e-17,3.609505212891038e-16,8.907817851245082e-18,3.5357213682527445e-16,8.936277791515084e-18
135.0,3.3597669904035698e-12,1.0468760568104957e-13,2.2604680800842004e-14,4.496372824446848e-16,1.8222973811425254e-14,9.737647548615973e-13,1.2326800774913761e-12,1.980437545077827e-12,1.2634824422906943e-14,3.1912319996822045e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.374017386634913e-19,-1.8525063770231352e-19,4.176680561538612e-18,3.0596624907507598e-18,1.8352224932772077e-17,3.608946151911656e-16,8.90478555820217e-18,3.537750838413944e-16,8.935449599110172e-18
136.0,3.3597633526604808e-12,1.0468737239222159e-13,2.2600943512057332e-14,4.494854656436556e-16,1.822008432913722e-14,9.737588320174744e-13,1.2326652760986523e-12,1.980455307892612e-12,1.264181822593995e-14,3.190915007890976e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.2922873023503737e-19,-1.817876417020082e-19,4.032890229152714e-18,2.8657129943045505e-18,1.7188803446215392e-17,3.60840627198908e-16,8.9018587625456e-18,3.539709103263186e-16,8.934562022094734e-18
137.0,3.359759840155202e-12,1.0468714713494303e-13,2.2597340636618597e-14,4.493390526991068e-16,1.821729896838292e-14,9.737532846183494e-13,1.2326514130395132e-12,1.9804719446513135e-12,1.2648566606530158e-14,3.190578415350589e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.2133685272383764e-19,-1.7836326002994615e-19,3.8940472694820354e-18,2.6840570181558067e-18,1.609913654131328e-17,3.6078849514207687e-16,8.899033875067791e-18,3.5415986498284444e-16,8.933619562981649e-18
138.0,3.3597564485776494e-12,1.0468692963288888e-13,2.2593867389901346e-14,4.491978516737629e-16,1.8214614015334864e-14,9.737480888664873e-13,1.2326384288270468e-12,1.980487526739711e-12,1.265507814123906e-14,3.190223750886056e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.1371655255732423e-19,-1.7497835683887563e-19,3.7599834321711844e-18,2.5139154304650277e-18,1.5078548505191124e-17,3.607381586174902e-16,8.896307422781624e-18,3.5434218795469366e-16,8.932626502480958e-18
139.0,3.3597531737643896e-12,1.0468671961912842e-13,2.2590519154511203e-14,4.490616773244983e-16,1.8212025886219698e-14,9.737432224759703e-13,1.232626267744011e-12,1.9805021210180053e-12,1.2661361111134773e-14,3.189852467426675e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.0635859052084455e-19,-1.7163362363756082e-19,3.630536105323821e-18,2.3545692420471525e-18,1.4122659976344265e-17,3.606895589569293e-16,8.893676044090721e-18,3.5451811111177366e-16,8.93158690879469e-18
140.0,3.3597500116938334e-12,1.0468651683581839e-13,2.2587291474243868e-14,4.489303510945222e-16,1.8209531122934813e-14,9.737386645640098e-13,1.232614877610182e-12,1.9805157901078146e-12,1.2667423511595619e-14,3.1894659451833135e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.99254032594253e-19,-1.6832984675673421e-19,3.505547798672545e-18,2.2053167894754926e-18,1.3227369439381108e-17,3.606426391943208e-16,8.891136490013463e-18,3.5468785832467735e-16,8.930504646513278e-18
141.0,3.3597469584815804e-12,1.0468632103390256e-13,2.2584180049049262e-14,4.488037006938985e-16,1.8207126388726552e-14,9.737343955778067e-13,1.2326042095502281e-12,1.98052859266087e-12,1.2673273061888319e-14,3.189065494740395e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.9239423750684138e-19,-1.650676859294483e-19,3.3848663759236764e-18,2.0655204314064045e-18,1.2388835255895042e-17,3.605973440306319e-16,8.88868561716277e-18,3.548516457328729e-16,8.929383385273106e-18
142.0,3.359744010375822e-12,1.0468613197282082e-13,2.258118072971379e-14,4.486815598735441e-16,1.820480846411198e-14,9.73730397204647e-13,1.2325942177870191e-12,1.980540583610659e-12,1.2678917214425035e-14,3.1886523600105676e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.8577085141095001e-19,-1.6184767283010524e-19,3.2683448167800083e-18,1.9345853965047393e-18,1.1603459317411083e-17,3.6055361980032604e-16,8.886320384472897e-18,3.55009682003901e-16,8.92822660802959e-18
143.0,3.3597411637529143e-12,1.0468594942022658e-13,2.257828951265306e-14,4.485637682497162e-16,1.8202574242909222e-14,9.73726652291199e-13,1.2325848594462586e-12,1.9805518144081436e-12,1.2684363163723698e-14,3.1882277210729687e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.7937579940013531e-19,-1.5867025837327477e-19,3.155840960668298e-18,1.811950634575852e-18,1.0867871653611517e-17,3.60511414436928e-16,8.884037850847295e-18,3.551621685842635e-16,8.927037619004313e-18
144.0,3.3597384151131293e-12,1.0468577315171319e-13,2.2575502534938743e-14,4.48450171117653e-16,1.8200420728358708e-14,9.737231447709697e-13,1.2325760943719644e-12,1.9805623332425526e-12,1.2689617855086001e-14,3.1877926969062316e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.7320127523504535e-19,-1.5553583729095158e-19,3.0472173494972e-18,1.6970895023823396e-18,1.0178915946924864e-17,3.604706774375424e-16,8.881835172518008e-18,3.5530929994240805e-16,8.925819551337448e-18
145.0,3.359735761076533e-12,1.0468560295054987e-13,2.2572816069521952e-14,4.483406192533957e-16,1.819834502936554e-14,9.737198595959461e-13,1.2325678849538632e-12,1.9805721852481655e-12,1.2694687993001834e-14,3.187348348019445e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.6723973195281963e-19,-1.5244475062239755e-19,2.942341108684421e-18,1.589509150528724e-18,9.533635975206531e-18,3.6043135982710597e-16,8.879709600102136e-18,3.5545126380405138e-16,8.924575374454446e-18
146.0,3.359733198378986e-12,1.0468543860742596e-13,2.2570226520606816e-14,4.482349687172155e-16,1.8196344356875025e-14,9.737167826719822e-13,1.2325601959660236e-12,1.980581412697987e-12,1.2699580049287246e-14,3.186895678982427e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.6148387444548571e-19,-1.4939728266479986e-19,2.8410838169473364e-18,1.4887481756094494e-18,8.92926292742344e-18,3.6039341412278584e-16,8.877658475625808e-18,3.555882413800429e-16,8.923307901150797e-18
147.0,3.3597307238682585e-12,1.0468527992020303e-13,2.2567730419161498e-14,4.481330806656912e-16,1.8194416020372683e-14,9.737139007982621e-13,1.2325529944157317e-12,1.9805900551851386e-12,1.2704300270962897e-14,3.186435640857714e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.559266519373816e-19,-1.4639366059659e-19,2.743321363279356e-18,1.3943743664648309e-18,8.363203524039882e-18,3.60356794298513e-16,8.875679229659475e-18,3.5572040758696113e-16,8.922019794401598e-18
148.0,3.359728334500274e-12,1.046851266936744e-13,2.2565324418569617e-14,4.480348211727004e-16,1.819255742449739e-14,9.73711201610688e-13,1.2325462494019049e-12,1.980598149792752e-12,1.2708854687880069e-14,3.1859691335376513e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.5056125043733462e-19,-1.434340569870074e-19,2.6489338048318957e-18,1.3059828642292571e-18,7.833028888657705e-18,3.6032145574957927e-16,8.87376937857377e-18,3.558479312606419e-16,8.920713573905424e-18
149.0,3.359726027335472e-12,1.0468497873933223e-13,2.2563005290423363e-14,4.479400610575142e-16,1.8190766065762393e-14,9.737086735288653e-13,1.232539931982476e-12,1.980605731253092e-12,1.2713249120101188e-14,3.1854970079901776e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.4538108493840476e-19,-1.4051859322636263e-19,2.557805232006543e-18,1.2231944691958739e-18,7.336464124835032e-18,3.6028735525733256e-16,8.871926521883726e-18,3.559709753628333e-16,8.919391622372497e-18
150.0,3.3597237995352916e-12,1.0468483587514224e-13,2.2560769920454943e-14,4.478486757187523e-16,1.8189039529382376e-14,9.73706305706435e-13,1.232534015050193e-12,1.98061283209659e-12,1.2717489185041848e-14,3.1850200684166785e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.403797920467684e-19,-1.3764734273315126e-19,2.4698236398013093e-18,1.1456540228060698e-18,6.871378554166069e-18,3.6025445095406857e-16,8.870148339660253e-18,3.5608969718117175e-16,8.9180561915667e-18
151.0,3.359721648358763e-12,1.046846979253257e-13,2.255861530460137e-14,4.477605449737928e-16,1.8187375486204926e-14,9.737040879845502e-13,1.232528473216295e-12,1.9806194827914305e-12,1.2721580304381114e-14,3.184539074325057e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.3555122283779397e-19,-1.3482033375086166e-19,2.3848808030412324e-18,1.073028877082615e-18,6.435776573212813e-18,3.6022270228820743e-16,8.868432590004025e-18,3.5620424852267117e-16,8.91670940811016e-18
152.0,3.3597195711592133e-12,1.0468456472014828e-13,2.255653854519816e-14,4.47675552903578e-16,1.8185771689743625e-14,9.737020108482998e-13,1.232523282701563e-12,1.9806257118742877e-12,1.272552771074687e-14,3.184054742520986e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.308894360150401e-19,-1.320375519043774e-19,2.3028721546382078e-18,1.005007466248687e-18,6.027789090274782e-18,3.601920699898174e-16,8.866777106583646e-18,3.563147759009124e-16,8.91535327905876e-18
153.0,3.359717565381076e-12,1.0468443609571599e-13,2.2554536847298168e-14,4.475935877027544e-16,1.8184225973309542e-14,9.737000653858965e-13,1.2325184212342784e-12,1.980631546072774e-12,1.2729336454182742e-14,3.183567749020241e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.2638869117022812e-19,-1.2929894265047497e-19,2.223696667028349e-18,9.412979704353614e-19,5.645665504844547e-18,3.6016251603652774e-16,8.865179796239663e-18,3.564214207171168e-16,8.913989697256676e-18
154.0,3.3597156285568048e-12,1.046843118937774e-13,2.2552607515111984e-14,4.475145415350032e-16,1.8182736247237973e-14,9.736982432504501e-13,1.2325138679546503e-12,1.9806370104201253e-12,1.273301140840306e-14,3.183078730884934e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.220434422451629e-19,-1.2660441365219655e-19,2.1472567370771827e-18,8.81627066428862e-19,5.287766195752344e-18,3.601340036198707e-16,8.863638636654219e-18,3.5652431943528567e-16,8.912620446477817e-18
155.0,3.3597137583038862e-12,1.0468419196153252e-13,2.255074794856633e-14,4.474383103933838e-16,1.8181300496207492e-14,9.736965366241636e-13,1.232509603325303e-12,1.980642128362616e-12,1.273655727684215e-14,3.1825882879863774e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.17848331473281e-19,-1.2395383707443525e-19,2.0734580744526732e-18,8.257387555620943e-19,4.952555485385075e-18,3.601064971120869e-16,8.862151674085244e-18,3.566236037515802e-16,8.911247206361857e-18
156.0,3.359711952321953e-12,1.0468407615144769e-13,2.2548955639976897e-14,4.473647939655068e-16,1.817991677664856e-14,9.736949381847964e-13,1.232505609047438e-12,1.9806469218601645e-12,1.2739978598504093e-14,3.182096984697248e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.1379818276584093e-19,-1.213470517836737e-19,2.002209593333555e-18,7.733932647114977e-19,4.638595050103977e-18,3.6007996203342933e-16,8.860717021163878e-18,3.567194007581146e-16,8.909871557152295e-18
157.0,3.3597102083899897e-12,1.0468396432107671e-13,2.2547228170832164e-14,4.472938955033717e-16,1.817858321423898e-14,9.736934410742555e-13,1.232501867982313e-12,1.9806514114805597e-12,1.2743279753619e-14,3.1816053515156136e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.0988799618358586e-19,-1.1878386545217194e-19,1.9334233073835456e-18,7.243660189855772e-19,4.34453774841147e-18,3.600543650199925e-16,8.859332854753911e-18,3.56811833101332e-16,8.908494984243718e-18
158.0,3.3597085243636303e-12,1.0468385633288777e-13,2.254556320868478e-14,4.472255216977106e-16,1.8177298001483515e-14,9.736920388691754e-13,1.2324983640776975e-12,1.9806556164877154e-12,1.274646496911163e-14,3.181113886623312e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.0611294195402259e-19,-1.162640565667031e-19,1.8670142278368286e-18,6.784466778252292e-19,4.0691218403488365e-18,3.600296737920925e-16,8.857997413872192e-18,3.5690101913512565e-16,8.907118882545273e-18
159.0,3.359706898172546e-12,1.04683752054096e-13,2.2543958504147233e-14,4.471595825566914e-16,1.817605939537505e-14,9.736907255533627e-13,1.2324950822989913e-12,1.980659554924328e-12,1.2749538323888127e-14,3.1806230573810896e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-1.024683548673536e-19,-1.1378737635011996e-19,1.8029002647295123e-18,6.354382329002758e-19,3.811165573417612e-18,3.6000585712321697e-16,8.856708997668847e-18,3.5698707306886756e-16,8.905744560667051e-18
160.0,3.359705327817916e-12,1.0468365135650166e-13,2.254241188798854e-14,4.470959912888319e-16,1.81748657151348e-14,9.736894954919876e-13,1.2324920085647107e-12,1.9806632436892957e-12,1.2752503753946439e-14,3.1801333017628355e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-9.894972900057537e-20,-1.1135355059772452e-19,1.7410021310498746e-18,5.951561631573936e-19,3.569562111699644e-18,3.599828848095626e-16,8.85546596346619e-18,3.570701051105003e-16,8.90437324493594e-18
161.0,3.3597038113699886e-12,1.0468355411633351e-13,2.254092126832891e-14,4.470346641899849e-16,1.8173715340028998e-14,9.736883434074112e-13,1.2324891296860652e-12,1.9806666986102295e-12,1.2755365057315903e-14,3.1796450297311565e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-9.555271221438467e-20,-1.0896228143130024e-19,1.6812432499146775e-18,5.574276441921604e-19,3.3432747865042358e-18,3.5996072764017324e-16,8.8542667248551e-18,3.5715022160484527e-16,8.903006083247238e-18
162.0,3.3597023469657146e-12,1.0468346021409755e-13,2.253948462792918e-14,4.469755205342567e-16,1.817260670725974e-14,9.73687264356544e-13,1.2324864333103636e-12,1.9806699345113648e-12,1.2758125898831281e-14,3.179158624556481e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-9.227310125593012e-20,-1.0661324897425814e-19,1.6235496645759157e-18,5.2209080588676685e-19,3.1313326481455835e-18,3.5993935736768934e-16,8.853109749847693e-18,3.5722752516727587e-16,8.901644148758147e-18
163.0,3.3597009328064654e-12,1.0468336953443068e-13,2.2538100021572186e-14,4.469184824687247e-16,1.8171538309927572e-14,9.7368625370964e-13,1.2324839078680085e-12,1.9806729652771716e-12,1.2760789814746442e-14,3.1786744440817983e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-8.910683673534584e-20,-1.0430611295016488e-19,1.5678499511854217e-18,4.889940389192394e-19,2.9328262995770623e-18,3.5991874667971967e-16,8.851993559085027e-18,3.573021148129004e-16,8.900288443429035e-18
164.0,3.3596995671558257e-12,1.046832819659592e-13,2.253676557353305e-14,4.468634749118273e-16,1.817050869506355e-14,9.73685307130435e-13,1.2324815425228524e-12,1.9806758039119306e-12,1.2763360217192739e-14,3.178192821935066e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-8.604999840520792e-20,-1.0204051420830105e-19,1.5140751343615059e-18,4.5799534388377365e-19,2.746903994300224e-18,3.598988691708372e-16,8.850916724098625e-18,3.573740860813967e-16,8.898939901418185e-18
165.0,3.3596982483374604e-12,1.0468319740116211e-13,2.2535479475135604e-14,4.468104254552991e-16,1.8169516461728582e-14,9.736844205575434e-13,1.2324793271256995e-12,1.980678462595529e-12,1.276584039848697e-14,3.177714068691265e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-8.30988003137729e-20,-9.981607617792634e-20,1.4621586053083495e-18,4.2896172322412684e-19,2.5727679816605764e-18,3.598796993152073e-16,8.849877865624562e-18,3.5744353115763514e-16,8.897599392335543e-18
166.0,3.3596969747330507e-12,1.046831157362389e-13,2.2534239982392214e-14,4.467592642695324e-16,1.8168560259177815e-14,9.736835901870336e-13,1.2324772521707566e-12,1.980680952735727e-12,1.2768233535293716e-14,3.1772384729859924e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-8.0249586488331e-20,-9.763240625332202e-20,1.4120360425859711e-18,4.0176860790213375e-19,2.4096710836898134e-18,3.598612124398478e-16,8.848875651968899e-18,3.5751053898822403e-16,8.896267724360778e-18
167.0,3.3596957447803016e-12,1.0468303687098187e-13,2.253304541372429e-14,4.467099240122477e-16,1.8167638785088035e-14,9.736828124561095e-13,1.232475308754844e-12,1.9806832850171018e-12,1.2770542692646697e-14,3.1767663025824415e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-7.749882656807206e-20,-9.54890971142455e-20,1.3636453353540605e-18,3.7629932728317837e-19,2.2569134891246105e-18,3.598433846985228e-16,8.847908797423186e-18,3.575751953941075e-16,8.894945647230837e-18
168.0,3.3596945569710153e-12,1.0468296070865262e-13,2.25318941477609e-14,4.466623397403607e-16,1.8166750783846014e-14,9.736820840278245e-13,1.2324734885391928e-12,1.9806854694468953e-12,1.2772770827833659e-14,3.1762978053935385e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-7.484311156316938e-20,-9.338572798278298e-20,1.3169265090360377e-18,3.524446048710597e-19,2.113839750604433e-18,3.5982619304626795e-16,8.84697606072885e-18,3.5763758317934243e-16,8.893633855101908e-18
169.0,3.35969340984923e-12,1.0468288715586271e-13,2.253078462121298e-14,4.466164488249363e-16,1.816589504489578e-14,9.736814017767651e-13,1.2324717837136643e-12,1.9806875153979537e-12,1.2774920794149179e-14,3.1758332104609486e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-7.22791497905683e-20,-9.132186581817787e-20,1.2718216534128039e-18,3.3010209200915536e-19,1.9798359721867707e-18,3.598096152145462e-16,8.846076243589202e-18,3.5769778223617704e-16,8.892332989290656e-18
170.0,3.3596923020094207e-12,1.0468281612245842e-13,2.252971532682062e-14,4.465721908691227e-16,1.816507040114294e-14,9.736807627756424e-13,1.2324701869632373e-12,1.9806894316489418e-12,1.2776995344519673e-14,3.175372728892608e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-6.980376278453127e-20,-8.929706645545293e-20,1.228274852956857e-18,3.09175926421237e-19,1.854327175302712e-18,3.597936296870282e-16,8.845208189227854e-18,3.5775586964655085e-16,8.891043640899302e-18
171.0,3.3596912320947625e-12,1.0468274752140933e-13,2.252868481137112e-14,4.465295076289659e-16,1.8164275727414155e-14,9.73680164282733e-13,1.23246869143662e-12,1.9806912264220136e-12,1.2778997135004719e-14,3.1749165547603807e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-6.741388171205391e-20,-8.731087568457199e-20,1.186232119444638e-18,2.895763248815645e-19,1.7367748315155745e-18,3.5977821567599554e-16,8.844370780992344e-18,3.5781191978013213e-16,8.889766353329066e-18
172.0,3.35969019879545e-12,1.0468268126870068e-13,2.2527691673785435e-14,4.46488342937003e-16,1.8163509938969925e-14,9.736796037301158e-13,1.2324672907168522e-12,1.9806929074180897e-12,1.2780928728178762e-14,3.174464865959379e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-6.510654343487139e-20,-8.53628302788187e-20,1.1456413267461325e-18,2.71219193656438e-19,1.626674551833719e-18,3.597633530993571e-16,8.843562941001775e-18,3.5786600438900535e-16,8.888501624686261e-18
173.0,3.359689200847075e-12,1.0468261728322935e-13,2.2526734563270785e-14,4.464486426285408e-16,1.8162771990068993e-14,9.736790787126548e-13,1.2324659787937714e-12,1.980694481849901e-12,1.278279259639706e-14,3.174017825030431e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-6.287888715206634e-20,-8.345245896844816e-20,1.1064521476655122e-18,2.540257702477511e-19,1.5235539224738112e-18,3.59749022558276e-16,8.842783628837292e-18,3.579181926991177e-16,8.887249910085207e-18
174.0,3.3596882370290608e-12,1.0468255548670339e-13,2.2525812177537274e-14,4.464103544705259e-16,1.8162060872582558e-14,9.736785869776802e-13,1.2324647500382229e-12,1.980695956472937e-12,1.2784591124949697e-14,3.1735755799471355e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-6.072815066402371e-20,-8.157928336582352e-20,1.0686159929495639e-18,2.3792228452358965e-19,1.4269704777849065e-18,3.597352053153962e-16,8.84203184027421e-18,3.579685514985915e-16,8.886011623851979e-18
175.0,3.3596873061631457e-12,1.0468249580354496e-13,2.2524923261076317e-14,4.463734280929174e-16,1.8161375614656742e-14,9.736781264153235e-13,1.232463599177907e-12,1.980697337614431e-12,1.278632661510734e-14,3.1731382648688835e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-5.86516673432048e-20,-7.974281884272791e-20,1.032085952154677e-18,2.2283964428458555e-19,1.33650980173162e-18,3.5972188327366257e-16,8.841306606054682e-18,3.580171452230055e-16,8.884787141632874e-18
176.0,3.3596864071119225e-12,1.0468243816079656e-13,2.252406660349893e-14,4.4633781492247575e-16,1.81607152794216e-14,9.73677695049465e-13,1.2324625212747556e-12,1.9806986312005118e-12,1.2788001287062292e-14,3.1727060008611804e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-5.6646862625294e-20,-7.794257536073916e-20,9.968167365522464e-19,2.087131351686068e-19,1.2517837496691171e-18,3.5970903895572586e-16,8.84060699069975e-18,3.5806403603774416e-16,8.883576802411305e-18
177.0,3.359685538777425e-12,1.0468238248803045e-13,2.2523241037931798e-14,4.463034681188842e-16,1.8160078963745218e-14,9.736772910292555e-13,1.2324615117037446e-12,1.9806998427816275e-12,1.2789617282768314e-14,3.172278896584556e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-5.471125097997294e-20,-7.617805825861158e-20,9.627646238295227e-19,1.9548214600094476e-19,1.1724287829378358e-18,3.5969665548392097e-16,8.839932091359692e-18,3.581092839175128e-16,8.882380910436757e-18
178.0,3.3596847000997633e-12,1.0468232871726115e-13,2.2522445439469232e-14,4.46270342513122e-16,1.815946579703129e-14,9.736769126211755e-13,1.232460566133048e-12,1.980700977556364e-12,1.2791176668682584e-14,3.1718570489532996e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-5.2842432780720337e-20,-7.444876899676346e-20,9.298874046647967e-19,1.830899074730951e-19,1.0981044089636216e-18,3.5968471656081233e-16,8.839281036701541e-18,3.5815294672311235e-16,8.881199737069238e-18
