Cm,E_K,E_L,E_Na,E_syn,F,I_K_post,I_K_pre,I_L_post,I_L_pre,I_Na_post,I_Na_pre,I_app_post,I_app_pre,I_syn,V_post,V_pre,alpha,alpha_h_post,alpha_h_pre,alpha_m_post,alpha_m_pre,alpha_n_post,alpha_n_pre,beta,beta_h_post,beta_h_pre,beta_m_post,beta_m_pre,beta_n_post,beta_n_pre,gK,gL,gNa,g_syn,h_post,h_pre,m_inf_post,m_inf_pre,n_post,n_pre,phi,s,tau_0,theta_syn,Time
1.0,-90.0,-65.0,55.0,-75.0,1.2629033906215573e-14,0.014789159199600015,0.014789159199633282,0.09944440930722608,0.09944440930799346,-0.11340666472541322,-0.11340666472570539,0.0,0.0,1.669688628571018e-12,-64.00555590692774,-64.00555590692007,12.0,0.09451636909122274,0.09451636909118648,0.1687915585469771,0.1687915585470695,0.01571243037316389,0.01571243037317257,0.1,0.026582613342307066,0.026582613342326925,4.996937600232332,4.996937600230202,0.16051432423196008,0.16051432423194467,9.0,0.1,35.0,0.1,0.7804516859156906,0.7804516859155464,0.03267526294136247,0.032675262941393245,0.08916719605824645,0.08916719605829002,5.0,1.51866580468867e-12,10.0,0.0,5.54
1.0,-90.0,-65.0,55.0,-75.0,1.262898170923829e-14,0.014789114198146004,0.014789114198179328,0.09944358268682835,0.09944358268759573,-0.11340635981081212,-0.11340635981110424,0.0,0.0,1.6696838733777005e-12,-64.00556417313172,-64.00556417312404,12.0,0.09451640815581012,0.09451640815577386,0.1687914590043984,0.1687914590044908,0.015712421033425614,0.015712421033434284,0.1,0.026582591952704203,0.026582591952724055,4.996939894994274,4.996939894992144,0.16051434081751276,0.16051434081749735,9.0,0.1,35.0,0.1,0.7804519090762734,0.7804519090761288,0.032675229785951,0.03267522978598177,0.08916713531593813,0.08916713531598178,5.0,1.5186626214119278e-12,10.0,0.0,5.55
1.0,-90.0,-65.0,55.0,-75.0,1.2628929548249444e-14,0.01478906922386854,0.01478906922390191,0.0994427566329506,0.09944275663371799,-0.11340605511541996,-0.11340605511571218,0.0,0.0,1.669679115667383e-12,-64.0055724336705,-64.00557243366282,12.0,0.09451644719364093,0.09451644719360466,0.16879135953009272,0.16879135953018518,0.01571241170009323,0.015712411700101896,0.1,0.026582570577777312,0.026582570577797174,4.996942188184566,4.996942188182436,0.1605143573917003,0.1605143573916849,9.0,0.1,35.0,0.1,0.7804521321489682,0.7804521321488235,0.032675196653293645,0.03267519665332443,0.08916707460957238,0.08916707460961609,5.0,1.5186594350585237e-12,10.0,0.0,5.5600000000000005
1.0,-90.0,-65.0,55.0,-75.0,1.2628877423224995e-14,0.014789024276782217,0.014789024276815648,0.09944193114521767,0.09944193114598648,-0.11340575063903384,-0.11340575063932641,0.0,0.0,1.6696743554476227e-12,-64.00558068854782,-64.00558068854014,12.0,0.09451648620473281,0.09451648620469649,0.16879126012401488,0.16879126012410742,0.015712402373162484,0.015712402373171157,0.1,0.026582549217516672,0.026582549217536555,4.996944479804245,4.996944479802111,0.16051437395453028,0.16051437395451487,9.0,0.1,35.0,0.1,0.7804523551334419,0.7804523551332968,0.03267516354337533,0.03267516354340616,0.0891670139391747,0.0891670139392185,5.0,1.5186562456358478e-12,10.0,0.0,5.57
1.0,-90.0,-65.0,55.0,-75.0,1.2628825334140809e-14,0.014788979356901344,0.014788979356934837,0.09944110622325582,0.09944110622402605,-0.11340544638145098,-0.11340544638174421,0.0,0.0,1.669669592725968e-12,-64.00558893776744,-64.00558893775974,12.0,0.09451652518910347,0.09451652518906707,0.1687911607861196,0.16879116078621234,0.01571239305262914,0.015712393052637837,0.1,0.026582527871912554,0.026582527871932476,4.99694676985435,4.996946769852211,0.16051439050601016,0.16051439050599473,9.0,0.1,35.0,0.1,0.7804525780293635,0.7804525780292181,0.03267513045618096,0.03267513045621186,0.08916695330477017,0.08916695330481406,5.0,1.5186530531512798e-12,10.0,0.0,5.58
1.0,-90.0,-65.0,55.0,-75.0,1.2628773280972841e-14,0.014788934464239947,0.014788934464273502,0.0994402818666913,0.09944028186746295,-0.11340514234246975,-0.11340514234276344,0.0,0.0,1.6696648275099561e-12,-64.00559718133309,-64.00559718132537,12.0,0.09451656414677048,0.09451656414673405,0.1687910615163619,0.16879106151645473,0.01571238373848896,0.01571238373849767,0.1,0.02658250654095526,0.026582506540975204,4.996949058335915,4.996949058333771,0.16051440704614744,0.16051440704613198,9.0,0.1,35.0,0.1,0.7804528008364049,0.7804528008362591,0.032675097391695496,0.03267509739172644,0.08916689270638344,0.0891668927064274,5.0,1.5186498576121893e-12,10.0,0.0,5.59
1.0,-90.0,-65.0,55.0,-75.0,1.2628721263697054e-14,0.014788889598811736,0.014788889598845358,0.09943945807515037,0.09943945807592343,-0.1134048385218884,-0.11340483852218275,0.0,0.0,1.6696600598071125e-12,-64.0056054192485,-64.00560541924077,12.0,0.09451660307775155,0.09451660307771498,0.16879096231469645,0.16879096231478963,0.015712374430737718,0.015712374430746457,0.1,0.02658248522463506,0.02658248522465508,4.996951345249973,4.996951345247827,0.16051442357494966,0.16051442357493415,9.0,0.1,35.0,0.1,0.7804530235542404,0.7804530235540943,0.032675064349903866,0.03267506434993488,0.08916683214403866,0.0891668321440827,5.0,1.5186466590259356e-12,10.0,0.0,5.6000000000000005
1.0,-90.0,-65.0,55.0,-75.0,1.2628669282289404e-14,0.014788844760630153,0.014788844760663836,0.09943863484825927,0.09943863484903376,-0.11340453491950592,-0.11340453491980071,0.0,0.0,1.6696552896249515e-12,-64.00561365151741,-64.00561365150966,12.0,0.0945166419820642,0.0945166419820276,0.1687908631810784,0.16879086318117165,0.015712365129371186,0.015712365129379933,0.1,0.02658246392294229,0.026582463922962325,4.996953630597564,4.996953630595414,0.16051444009242424,0.1605144400924087,9.0,0.1,35.0,0.1,0.7804532461825469,0.7804532461824004,0.032675031330791034,0.0326750313308221,0.08916677161775959,0.08916677161780372,5.0,1.518643457399868e-12,10.0,0.0,5.61
1.0,-90.0,-65.0,55.0,-75.0,1.2628617336725847e-14,0.014788799949708342,0.014788799949742084,0.09943781218564425,0.09943781218642017,-0.1134042315351218,-0.11340423153541704,0.0,0.0,1.6696505169709766e-12,-64.00562187814356,-64.0056218781358,12.0,0.0945166808597261,0.09451668085968946,0.1687907641154626,0.16879076411555596,0.015712355834385138,0.015712355834393895,0.1,0.02658244263586725,0.026582442635887313,4.996955914379718,4.996955914377564,0.16051445659857871,0.16051445659856314,9.0,0.1,35.0,0.1,0.7804534687210037,0.780453468720857,0.03267499833434197,0.03267499833437308,0.08916671112756955,0.08916671112761375,5.0,1.5186402527413252e-12,10.0,0.0,5.62
1.0,-90.0,-65.0,55.0,-75.0,1.262856542698235e-14,0.014788755166059164,0.014788755166092956,0.09943699008693159,0.09943699008770893,-0.11340392836853523,-0.11340392836883093,0.0,0.0,1.6696457418526793e-12,-64.00563009913068,-64.00563009912291,12.0,0.09451671971075493,0.09451671971071819,0.1687906651178038,0.16879066511789736,0.015712346545775316,0.015712346545784097,0.1,0.026582421363400194,0.026582421363420296,4.9969581965974745,4.996958196595318,0.16051447309342057,0.160514473093405,9.0,0.1,35.0,0.1,0.780453691169293,0.7804536911691459,0.032674965360541576,0.03267496536057274,0.08916665067349142,0.08916665067353569,5.0,1.518637045057636e-12,10.0,0.0,5.63
1.0,-90.0,-65.0,55.0,-75.0,1.2628513553034868e-14,0.014788710409695186,0.014788710409729034,0.09943616855174753,0.0994361685525263,-0.11340362541954604,-0.11340362541984225,0.0,0.0,1.6696409642775405e-12,-64.00563831448252,-64.00563831447474,12.0,0.09451675853516825,0.09451675853513147,0.16879056618805693,0.1687905661881506,0.015712337263537508,0.015712337263546292,0.1,0.026582400105531437,0.026582400105551567,4.9969604772518705,4.996960477249707,0.16051448957695733,0.1605144895769417,9.0,0.1,35.0,0.1,0.7804539135270989,0.7804539135269516,0.032674932409374795,0.03267493240940601,0.08916659025554764,0.08916659025559198,5.0,1.5186338343561189e-12,10.0,0.0,5.64
1.0,-90.0,-65.0,55.0,-75.0,1.2628461714859454e-14,0.01478866568062872,0.014788665680662621,0.09943534757971975,0.09943534758049993,-0.11340332268795544,-0.11340332268825239,0.0,0.0,1.6696361842530317e-12,-64.0056465242028,-64.005646524195,12.0,0.09451679733298368,0.09451679733294682,0.16879046732617703,0.16879046732627095,0.015712327987667484,0.015712327987676293,0.1,0.0265823788622513,0.026582378862271477,4.9969627563439305,4.996962756341764,0.16051450604919643,0.16051450604918077,9.0,0.1,35.0,0.1,0.7804541357941085,0.780454135793961,0.03267489948082666,0.03267489948085795,0.08916652987376027,0.08916652987380468,5.0,1.518630620644082e-12,10.0,0.0,5.65
1.0,-90.0,-65.0,55.0,-75.0,1.262840991243207e-14,0.014788620978871776,0.014788620978905742,0.0994345271704745,0.0994345271712561,-0.11340302017356395,-0.11340302017386136,0.0,0.0,1.6696314017866112e-12,-64.00565472829526,-64.00565472828744,12.0,0.09451683610421882,0.09451683610418189,0.16879036853211907,0.16879036853221321,0.015712318718161016,0.015712318718169846,0.1,0.026582357633550092,0.02658235763357032,4.996965033874696,4.996965033872528,0.16051452251014536,0.16051452251012968,9.0,0.1,35.0,0.1,0.7804543579700111,0.7804543579698632,0.0326748665748821,0.03267486657491344,0.0891664695281509,0.08916646952819539,5.0,1.5186274039288234e-12,10.0,0.0,5.66
1.0,-90.0,-65.0,55.0,-75.0,1.262835814572877e-14,0.014788576304436123,0.01478857630447015,0.09943370732363946,0.09943370732442247,-0.11340271787617331,-0.1134027178764714,0.0,0.0,1.6696266168857279e-12,-64.0056629267636,-64.00566292675578,12.0,0.09451687484889122,0.0945168748488542,0.16879026980583814,0.16879026980593248,0.0157123094550139,0.015712309455022753,0.1,0.026582336419418155,0.026582336419438423,4.996967309845197,4.996967309843025,0.1605145389598116,0.1605145389597959,9.0,0.1,35.0,0.1,0.7804545800544984,0.7804545800543502,0.03267483369152613,0.03267483369155754,0.08916640921874075,0.08916640921878533,5.0,1.518624184217631e-12,10.0,0.0,5.67
1.0,-90.0,-65.0,55.0,-75.0,1.2628306414725608e-14,0.014788531657333235,0.014788531657367316,0.0994328880388423,0.09943288803962674,-0.11340241579558541,-0.11340241579588396,0.0,0.0,1.6696218295578195e-12,-64.00567111961158,-64.00567111960373,12.0,0.09451691356701848,0.09451691356698143,0.1687901711472892,0.16879017114738362,0.015712300198221896,0.015712300198230757,0.1,0.026582315219845793,0.026582315219866086,4.996969584256465,4.996969584254286,0.16051455539820264,0.1605145553981869,9.0,0.1,35.0,0.1,0.7804548020472647,0.7804548020471163,0.03267480083074375,0.03267480083077521,0.08916634894555062,0.08916634894559526,5.0,1.5186209615177826e-12,10.0,0.0,5.68
1.0,-90.0,-65.0,55.0,-75.0,1.2628254719398633e-14,0.014788487037574311,0.014788487037608457,0.09943206931571069,0.09943206931649656,-0.11340211393160263,-0.11340211393190151,0.0,0.0,1.6696170398103128e-12,-64.0056793068429,-64.00567930683503,12.0,0.09451695225861811,0.094516952258581,0.16879007255642733,0.1687900725565219,0.015712290947780816,0.015712290947789684,0.1,0.026582294034823373,0.02658229403484369,4.9969718571095285,4.996971857107347,0.1605145718253259,0.16051457182531015,9.0,0.1,35.0,0.1,0.7804550239480067,0.7804550239478579,0.03267476799251996,0.032674767992551465,0.08916628870860087,0.0891662887086456,5.0,1.5186177358365458e-12,10.0,0.0,5.69
1.0,-90.0,-65.0,55.0,-75.0,1.2628203059723816e-14,0.014788442445170316,0.014788442445204502,0.09943125115387233,0.09943125115465819,-0.11340181228402725,-0.11340181228432637,0.0,0.0,1.669612247650624e-12,-64.00568748846128,-64.00568748845342,12.0,0.09451699092370774,0.09451699092367061,0.16878997403320756,0.16878997403330218,0.01571228170368641,0.015712281703695288,0.1,0.026582272864341183,0.026582272864361517,4.996974128405425,4.996974128403241,0.1605145882411889,0.16051458824117312,9.0,0.1,35.0,0.1,0.7804552457564233,0.7804552457562742,0.03267473517683974,0.03267473517687127,0.0891662285079115,0.0891662285079563,5.0,1.518614507181178e-12,10.0,0.0,5.7
1.0,-90.0,-65.0,55.0,-75.0,1.2628151435677298e-14,0.014788397880131898,0.014788397880166154,0.09943043355295345,0.09943043355374073,-0.11340151085266244,-0.11340151085296167,0.0,0.0,1.6696074530861547e-12,-64.00569566447047,-64.00569566446259,12.0,0.09451702956230493,0.09451702956226775,0.16878987557758487,0.1687898755776796,0.015712272465934467,0.015712272465943356,0.1,0.026582251708389553,0.026582251708409915,4.996976398145182,4.996976398142999,0.16051460464579909,0.1605146046457833,9.0,0.1,35.0,0.1,0.7804554674722161,0.7804554674720666,0.0326747023836881,0.032674702383719646,0.08916616834350209,0.08916616834354697,5.0,1.5186112755589268e-12,10.0,0.0,5.71
1.0,-90.0,-65.0,55.0,-75.0,1.2628099847235136e-14,0.014788353342469487,0.014788353342503809,0.09942961651258315,0.09942961651337186,-0.11340120963731135,-0.11340120963761151,0.0,0.0,1.6696026561243e-12,-64.00570383487417,-64.00570383486628,12.0,0.09451706817442725,0.09451706817438998,0.1687897771895144,0.16878977718960936,0.015712263234520782,0.015712263234529688,0.1,0.026582230566958836,0.026582230566979243,4.996978666329834,4.996978666327644,0.16051462103916392,0.1605146210391481,9.0,0.1,35.0,0.1,0.7804556890950887,0.7804556890949389,0.032674669613050024,0.032674669613081665,0.08916610821539182,0.08916610821543679,5.0,1.5186080409770289e-12,10.0,0.0,5.72
1.0,-90.0,-65.0,55.0,-75.0,1.2628048294373478e-14,0.014788308832193255,0.014788308832227632,0.09942880003239055,0.09942880003318066,-0.11340090863777863,-0.1134009086380794,0.0,0.0,1.669597856772445e-12,-64.0057119996761,-64.0057119996682,12.0,0.09451710676009216,0.09451710676005479,0.1687896788689514,0.16878967886904658,0.015712254009441148,0.015712254009450078,0.1,0.026582209440039403,0.026582209440059856,4.996980932960407,4.996980932958213,0.16051463742129085,0.160514637421275,9.0,0.1,35.0,0.1,0.7804559106247473,0.7804559106245972,0.03267463686491061,0.03267463686494231,0.08916604812359949,0.08916604812364454,5.0,1.5186048034427117e-12,10.0,0.0,5.73
1.0,-90.0,-65.0,55.0,-75.0,1.262799677706829e-14,0.01478826434931309,0.014788264349347515,0.09942798411200329,0.09942798411279341,-0.11340060785386841,-0.11340060785416917,0.0,0.0,1.6695930550379602e-12,-64.00572015887997,-64.00572015887207,12.0,0.0945171453193172,0.09451714531927984,0.16878958061585095,0.16878958061594615,0.01571224479069135,0.01571224479070029,0.1,0.026582188327621586,0.026582188327642038,4.996983198037931,4.996983198035736,0.16051465379218732,0.16051465379217147,9.0,0.1,35.0,0.1,0.7804561320609004,0.7804561320607499,0.03267460413925486,0.03267460413928657,0.0891659880681435,0.08916598806818862,5.0,1.5186015629631924e-12,10.0,0.0,5.74
1.0,-90.0,-65.0,55.0,-75.0,1.2627945295295809e-14,0.014788219893838635,0.014788219893873121,0.09942716875104907,0.09942716875184061,-0.11340030728538525,-0.11340030728568617,0.0,0.0,1.6695882509282055e-12,-64.00572831248951,-64.0057283124816,12.0,0.09451718385211992,0.09451718385208252,0.16878948243016823,0.16878948243026345,0.015712235578267193,0.01571223557827613,0.1,0.02658216722969574,0.026582167229716208,4.996985461563437,4.9969854615612395,0.16051467015186083,0.16051467015184495,9.0,0.1,35.0,0.1,0.7804563534032588,0.780456353403108,0.032674571436067806,0.03267457143609954,0.08916592804904187,0.08916592804908707,5.0,1.5185983195456777e-12,10.0,0.0,5.75
1.0,-90.0,-65.0,55.0,-75.0,1.2627893849032097e-14,0.01478817546577928,0.014788175465813834,0.09942635394915698,0.09942635394994995,-0.11340000693213387,-0.11340000693243556,0.0,0.0,1.669583444450532e-12,-64.00573646050843,-64.0057364605005,12.0,0.09451722235851792,0.09451722235848042,0.16878938431185816,0.1687893843119537,0.01571222637216444,0.015712226372173406,0.1,0.02658214614625218,0.0265821461462727,4.996987723537954,4.996987723535753,0.16051468650031878,0.16051468650030287,9.0,0.1,35.0,0.1,0.7804565746515357,0.7804565746513846,0.032674538755334444,0.03267453875536625,0.08916586806631224,0.08916586806635753,5.0,1.5185950731973646e-12,10.0,0.0,5.76
1.0,-90.0,-65.0,55.0,-75.0,1.2627842438253302e-14,0.014788131065144181,0.014788131065178794,0.09942553970595612,0.0994255397067505,-0.11339970679392034,-0.11339970679422275,0.0,0.0,1.6695786356122792e-12,-64.00574460294044,-64.0057446029325,12.0,0.09451726083852857,0.094517260838491,0.16878928626087622,0.16878928626097198,0.015712217172378914,0.0157122171723879,0.1,0.02658212507728133,0.0265821250773019,4.996989983962509,4.996989983960304,0.16051470283756863,0.16051470283755268,9.0,0.1,35.0,0.1,0.7804567958054465,0.7804567958052951,0.032674506097039875,0.03267450609707176,0.08916580811997186,0.08916580812001723,5.0,1.51859182392544e-12,10.0,0.0,5.7700000000000005
1.0,-90.0,-65.0,55.0,-75.0,1.2627791062935568e-14,0.014788086691942223,0.0147880866919769,0.09942472602107558,0.09942472602187138,-0.11339940687055099,-0.1133994068708537,0.0,0.0,1.6695738244207764e-12,-64.00575273978924,-64.00575273978129,12.0,0.09451729929216944,0.09451729929213183,0.1687891882771777,0.16878918827727352,0.015712207978906413,0.015712207978915406,0.1,0.02658210402277354,0.02658210402279413,4.996992242838129,4.996992242835919,0.16051471916361781,0.16051471916360183,9.0,0.1,35.0,0.1,0.7804570168647088,0.7804570168645573,0.032674473461169196,0.032674473461201115,0.08916574821003763,0.08916574821008308,5.0,1.5185885717370805e-12,10.0,0.0,5.78
1.0,-90.0,-65.0,55.0,-75.0,1.2627739723055055e-14,0.014788042346182063,0.014788042346216798,0.09942391289414446,0.09942391289494168,-0.11339910716183133,-0.11339910716213474,0.0,0.0,1.6695690108833409e-12,-64.00576087105856,-64.00576087105058,12.0,0.09451733771945801,0.09451733771942032,0.1687890903607176,0.16878909036081363,0.015712198791742734,0.015712198791751748,0.1,0.02658208298271917,0.02658208298273981,4.996994500165844,4.996994500163629,0.16051473547847375,0.16051473547845777,9.0,0.1,35.0,0.1,0.7804572378290427,0.780457237828891,0.03267444084770739,0.03267444084773938,0.08916568833652605,0.08916568833657157,5.0,1.518585316639453e-12,10.0,0.0,5.79
1.0,-90.0,-65.0,55.0,-75.0,1.2627688418587908e-14,0.014787998027872106,0.014787998027906896,0.09942310032479185,0.0994231003255905,-0.11339880766756867,-0.11339880766787247,0.0,0.0,1.6695641950072792e-12,-64.00576899675208,-64.0057689967441,12.0,0.09451737612041175,0.09451737612037402,0.16878899251145135,0.1687889925115475,0.01571218961088368,0.0157121896108927,0.1,0.02658206195710861,0.026582061957129276,4.996996755946678,4.996996755944459,0.16051475178214392,0.1605147517821279,9.0,0.1,35.0,0.1,0.7804574586981705,0.7804574586980185,0.03267440825663958,0.03267440825667161,0.08916562849945327,0.08916562849949886,5.0,1.518582058639714e-12,10.0,0.0,5.8
1.0,-90.0,-65.0,55.0,-75.0,1.262763714951028e-14,0.014787953737020515,0.014787953737055355,0.09942228831264686,0.09942228831344693,-0.1133985083875695,-0.11339850838787394,0.0,0.0,1.6695593767998877e-12,-64.00577711687353,-64.00577711686553,12.0,0.09451741449504823,0.09451741449501042,0.168788894729334,0.16878889472943037,0.015712180436325024,0.015712180436334072,0.1,0.026582040945932195,0.026582040945952908,4.996999010181661,4.996999010179439,0.16051476807463574,0.16051476807461967,9.0,0.1,35.0,0.1,0.7804576794718167,0.7804576794716643,0.03267437568795078,0.03267437568798288,0.08916556869883506,0.08916556869888072,5.0,1.5185787977450106e-12,10.0,0.0,5.8100000000000005
1.0,-90.0,-65.0,55.0,-75.0,1.2627585915798415e-14,0.014787909473635213,0.014787909473670115,0.09942147685734,0.0994214768581415,-0.11339820932164216,-0.11339820932194707,0.0,0.0,1.6695545562684525e-12,-64.0057852314266,-64.00578523141859,12.0,0.09451745284338478,0.09451745284334692,0.16878879701432115,0.16878879701441762,0.015712171268062625,0.015712171268071676,0.1,0.026582019949180375,0.026582019949201105,4.997001262871816,4.99700126286959,0.1605147843559566,0.16051478435594052,9.0,0.1,35.0,0.1,0.7804579001497078,0.7804579001495552,0.03267434314162615,0.0326743431416583,0.08916550893468683,0.08916550893473257,5.0,1.5185755339624791e-12,10.0,0.0,5.82
1.0,-90.0,-65.0,55.0,-75.0,1.2627534717428463e-14,0.014787865237723895,0.014787865237758855,0.0994206659585018,0.09942066595930328,-0.1133979104695945,-0.11339791046989942,0.0,0.0,1.6695497334202498e-12,-64.00579334041498,-64.00579334040697,12.0,0.09451749116543894,0.09451749116540104,0.16878869936636795,0.16878869936646457,0.015712162106092255,0.015712162106101324,0.1,0.026581998966843507,0.02658199896686426,4.997003514018165,4.997003514015942,0.16051480062611395,0.16051480062609785,9.0,0.1,35.0,0.1,0.780458120731573,0.7804581207314201,0.032674310617650776,0.03267431061768293,0.08916544920702366,0.08916544920706948,5.0,1.5185722672992465e-12,10.0,0.0,5.83
1.0,-90.0,-65.0,55.0,-75.0,1.2627483554376672e-14,0.014787821029294022,0.014787821029329028,0.09941985561576133,0.09941985561656282,-0.11339761183123465,-0.11339761183153958,0.0,0.0,1.6695449082625415e-12,-64.00580144384239,-64.00580144383437,12.0,0.0945175294612281,0.09451752946119019,0.1687886017854299,0.1687886017855265,0.015712152950409754,0.015712152950418817,0.1,0.02658197799891201,0.02658197799893276,4.997005763621741,4.997005763619515,0.1605148168851152,0.1605148168850991,9.0,0.1,35.0,0.1,0.7804583412171432,0.78045834121699,0.03267427811600974,0.0326742781160419,0.08916538951586024,0.08916538951590613,5.0,1.5185689977624295e-12,10.0,0.0,5.84
1.0,-90.0,-65.0,55.0,-75.0,1.2627432426619282e-14,0.0147877768483528,0.014787776848387868,0.0994190458287477,0.09941904582955062,-0.11339731340637102,-0.11339731340667628,0.0,0.0,1.6695400808025801e-12,-64.00580954171252,-64.0058095417045,12.0,0.09451756773076979,0.09451756773073185,0.16878850427146216,0.16878850427155886,0.015712143801010894,0.01571214380101997,0.1,0.026581957045376227,0.026581957045397002,4.9970080116835645,4.997008011681337,0.1605148331329678,0.1605148331329517,9.0,0.1,35.0,0.1,0.7804585616061519,0.7804585616059984,0.03267424563668811,0.032674245636720306,0.08916532986121092,0.0891653298612569,5.0,1.5185657253591347e-12,10.0,0.0,5.8500000000000005
1.0,-90.0,-65.0,55.0,-75.0,1.2627381334132541e-14,0.014787732694907223,0.014787732694942358,0.09941823659709287,0.0994182365978972,-0.113397015194813,-0.11339701519511906,0.0,0.0,1.66953525104761e-12,-64.00581763402907,-64.00581763402103,12.0,0.0945176059740814,0.09451760597404339,0.16878840682442023,0.16878840682451712,0.015712134657891518,0.015712134657900615,0.1,0.0265819361062266,0.026581936106247428,4.997010258204662,4.997010258202427,0.16051484936967914,0.16051484936966298,9.0,0.1,35.0,0.1,0.7804587818983345,0.7804587818981806,0.03267421317967103,0.03267421317970331,0.0891652702430897,0.08916527024313577,5.0,1.5185624500964592e-12,10.0,0.0,5.86
1.0,-90.0,-65.0,55.0,-75.0,1.2627330276892604e-14,0.014787688568964077,0.014787688568999263,0.09941742792042732,0.09941742792123165,-0.11339671719637068,-0.11339671719667654,0.0,0.0,1.6695304190048634e-12,-64.00582572079573,-64.00582572078768,12.0,0.09451764419118033,0.09451764419114232,0.1687883094442596,0.1687883094443565,0.015712125521047445,0.015712125521056542,0.1,0.026581915181453555,0.026581915181474375,4.997012503186049,4.997012503183816,0.1605148655952566,0.16051486559524045,9.0,0.1,35.0,0.1,0.7804590020934287,0.7804590020932745,0.03267418074494367,0.03267418074497594,0.08916521066151026,0.0891652106615564,5.0,1.5185591719814896e-12,10.0,0.0,5.87
1.0,-90.0,-65.0,55.0,-75.0,1.2627279254875809e-14,0.014787644470529878,0.014787644470565128,0.09941661979838018,0.09941661979918592,-0.11339641941085245,-0.113396419411159,0.0,0.0,1.6695255846815583e-12,-64.0058338020162,-64.00583380200814,12.0,0.09451768238208413,0.09451768238204601,0.16878821213093537,0.16878821213103248,0.01571211639047446,0.015712116390483574,0.1,0.026581894271047426,0.026581894271068298,4.9970147466287616,4.997014746626524,0.16051488180970763,0.16051488180969145,9.0,0.1,35.0,0.1,0.7804592221911743,0.7804592221910197,0.03267414833249103,0.03267414833252336,0.08916515111648589,0.08916515111653212,5.0,1.518555891021303e-12,10.0,0.0,5.88
1.0,-90.0,-65.0,55.0,-75.0,1.2627228268058398e-14,0.01478760039961095,0.014787600399646253,0.09941581223058478,0.09941581223139054,-0.11339612183807046,-0.11339612183837681,0.0,0.0,1.66952074808491e-12,-64.00584187769415,-64.0058418776861,12.0,0.09451772054681,0.09451772054677193,0.16878811488440346,0.16878811488450052,0.01571210726616843,0.015712107266177534,0.1,0.02658187337499874,0.026581873375019584,4.997016988533809,4.9970169885315725,0.16051489801303961,0.16051489801302343,9.0,0.1,35.0,0.1,0.7804594421913131,0.7804594421911583,0.0326741159422984,0.032674115942330724,0.08916509160802957,0.08916509160807588,5.0,1.5185526072229665e-12,10.0,0.0,5.89
1.0,-90.0,-65.0,55.0,-75.0,1.2627177316416712e-14,0.014787556356213385,0.014787556356248744,0.09941500521667024,0.09941500521747743,-0.11339582447783393,-0.11339582447814066,0.0,0.0,1.669515909222115e-12,-64.0058499478333,-64.00584994782523,12.0,0.09451775868537551,0.0945177586853374,0.16878801770461901,0.1687880177047161,0.015712098148125145,0.015712098148134245,0.1,0.026581852493297833,0.026581852493318698,4.997019228902224,4.997019228899982,0.16051491420525993,0.16051491420524375,9.0,0.1,35.0,0.1,0.7804596620935894,0.7804596620934342,0.0326740835743508,0.032674083574383166,0.08916503213615395,0.08916503213620033,5.0,1.5185493205935372e-12,10.0,0.0,5.9
1.0,-90.0,-65.0,55.0,-75.0,1.2627126399926999e-14,0.014787512340343046,0.01478751234037847,0.0994141987562685,0.09941419875707709,-0.11339552732995427,-0.11339552733026187,0.0,0.0,1.6695110681003634e-12,-64.00585801243732,-64.00585801242923,12.0,0.09451779679779805,0.09451779679775982,0.16878792059153747,0.16878792059163492,0.01571208903634041,0.015712089036349554,0.1,0.026581831625935127,0.026581831625956065,4.997021467735022,4.997021467732777,0.16051493038637604,0.1605149303863598,9.0,0.1,35.0,0.1,0.7804598818977492,0.7804598818975937,0.03267405122863341,0.03267405122866587,0.08916497270087133,0.08916497270091779,5.0,1.5185460311400623e-12,10.0,0.0,5.91
1.0,-90.0,-65.0,55.0,-75.0,1.2627075518565509e-14,0.014787468352005605,0.014787468352041073,0.09941339284901148,0.09941339284982008,-0.11339523039424372,-0.11339523039455084,0.0,0.0,1.6695062247268346e-12,-64.00586607150989,-64.0058660715018,12.0,0.09451783488409488,0.09451783488405668,0.16878782354511476,0.16878782354521205,0.01571207993081011,0.01571207993081924,0.1,0.02658181077290114,0.026581810772922054,4.997023705033225,4.99702370503098,0.16051494655639525,0.16051494655637905,9.0,0.1,35.0,0.1,0.7804601016035408,0.7804601016033851,0.03267401890513147,0.03267401890516388,0.08916491330219369,0.08916491330224022,5.0,1.5185427388695791e-12,10.0,0.0,5.92
1.0,-90.0,-65.0,55.0,-75.0,1.2627024672308669e-14,0.014787424391206486,0.014787424391242011,0.0994125874945297,0.09941258749533972,-0.1133949336705128,-0.1133949336708206,0.0,0.0,1.6695013791086953e-12,-64.0058741250547,-64.0058741250466,12.0,0.0945178729442835,0.09451787294424523,0.1687877265653059,0.16878772656540347,0.015712070831530027,0.015712070831539176,0.1,0.026581789934186216,0.02658178993420717,4.997025940797856,4.997025940795608,0.160514962715325,0.16051496271530877,9.0,0.1,35.0,0.1,0.7804603212107146,0.7804603212105586,0.03267398660383001,0.03267398660386249,0.08916485394013267,0.08916485394017927,5.0,1.5185394437891152e-12,10.0,0.0,5.93
