Time,A,C1,C2,M,T,lambda,rho,alpha_1,alpha_2,beta,delta,epsilon,gamma_1,gamma_2,gamma_3,compartment,New_Vicodin_Prescriptions,Vicodin_Use_Transition_Acute_Chronic,Vicodin_Use_Transition_Cessation,Vicodin_Use_Transition_Chronic_Abuse,Vicodin_Use_Transition_Chronic_Exit,Vicodin_Use_Transition_Chronic,Vicodin_Use_Transition_Chronic2_Exit,Vicodin_Use_Transition_Abuse_Treatment_Exit,Vicodin_Use_Transition_Abuse_Relapse_Linear,Vicodin_Use_Transition_Abuse_Relapse_Nonlinear,Vicodin_Use_Transition_Treatment_Succesful
87.5,1977295.924238462,1695976.2769132734,436045.4747358785,1495839.8218519182,112108.35028440563,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1007625.7370242245,329084.760807422,673127.9198333633,21802.273736793926,237436.6787678583,84798.81384566368,61046.366463023,59318.87772715386,26906.004068257353,177.33710727236246,32847.74663333085
87.75,1974695.7709566248,1697685.1409413577,436532.1412837658,1497190.0877574857,111955.77235893656,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1008506.4930976918,329381.8193066469,673735.5394908686,21826.60706418829,237675.9197317901,84884.25704706789,61114.499779727215,59240.87312869874,26869.385366144776,176.86287216909972,32803.041301168414
88.0,1972111.8857128308,1699387.0982306767,437017.0506004769,1498534.376422564,111804.14038108158,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1009383.2652872959,329677.5628129641,674340.4693901539,21850.852530023847,237914.19375229476,84969.35491153384,61182.38708406677,59163.356571384924,26832.99369145958,176.3922192939495,32758.6131316569
88.25,1969544.182345172,1701082.1482724524,437500.1998735199,1499872.6932570913,111653.4494268847,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1010256.0580966928,329971.9925165601,674942.7119656911,21875.009993675994,238151.50075814335,85054.10741362262,61250.02798229279,59086.32547035516,26796.827862452326,175.9251214059933,32714.460682077217
88.5,1966992.5750115493,1702770.2908628932,437981.5863877049,1501205.0438929102,111503.69458996935,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1011124.8761680244,330265.10965644027,675542.2697518097,21899.079319385244,238387.84072080508,85138.51454314467,61317.42209427869,59009.77725034647,26760.886701592644,175.46155147586015,32670.58251486102
88.75,1964456.9781910211,1704451.526098817,438461.20752048603,1502531.4341815838,111354.87098165337,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1011989.7242801845,330556.91551994847,676139.1453817127,21923.060376024303,238623.2136538344,85222.57630494086,61384.56905286805,58933.70934573063,26725.169035596806,175.00148268437584,32626.977197624434
89.0,1961937.3066851492,1706125.8543732758,438939.0607373036,1503851.870192212,111206.97373106421,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1012850.6073470707,330847.4114422866,676733.3415864954,21946.95303686518,238857.61961225863,85306.2927186638,61451.46850322251,58858.11920055447,26689.67369545541,174.5448884212242,32583.64330320181
89.25,1959433.4756193473,1707793.2763711803,439415.14358692535,1505166.3582092458,111059.99798525406,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1013707.5304158216,331136.5988060341,677324.8611941607,21970.75717934627,239091.05869196527,85389.66381855903,61518.12010216955,58783.004268580415,26654.399516460973,174.09174228361925,32540.579409679438
89.5,1956945.398653212,1709453.795034317,439889.4581943993,1506474.9040438235,110913.93877178055,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1014560.4992795599,331424.4788896412,677913.7068197206,21994.472909719967,239323.5313048044,85472.68975171586,61584.52414721591,58708.36195959636,26619.345305227333,173.64201770075204,32497.7840601317
89.75,1954472.9912730546,1711107.411938,440362.0029915522,1507777.514293067,110768.79125155615,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1015409.5193496178,331711.05314447475,678499.8814318802,22018.10014957761,239555.03767132002,85555.3705969,61650.68041881731,58634.189738191635,26584.509900373476,173.1956886217036,32455.25583670595
90.0,1952016.1705708695,1712754.1275312228,440832.7732707733,1509074.1962526615,110624.55070188631,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1016254.5957259615,331996.32317558554,679083.3883136977,22041.638663538666,239785.57785437122,85637.70637656114,61716.58825790827,58560.48511712608,26549.892168452716,172.7527294657753,32412.99335565269
90.25,1949574.8528552915,1714393.9437607431,441301.7671831139,1510364.9569984565,110481.21233302388,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1017095.7340160041,332280.29053966043,679664.2306493054,22065.088359155696,240015.15212650405,85719.69718803716,61782.24740563595,58487.24558565874,26515.49095992573,172.3131146219434,32370.995213575996
90.5,1947148.9547626777,1716026.8628464513,441768.9829468632,1511649.8038096316,110338.77137350176,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1017932.9399526664,332562.95683811896,680242.4117143343,22088.449147343163,240243.7607985032,85801.34314232257,61847.657612560855,58414.468642880325,26481.305129640423,171.87681867976963,32329.260012436014
90.75,1944738.3932588305,1717652.8872765785,442234.4188419422,1512928.7441666573,110197.22307027709,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1018766.2193924172,332844.3237166646,680817.9348749958,22111.720942097112,240471.404218721,85882.64436382893,61912.81863787192,58342.15179776491,26447.3335368665,171.4438164282205,32287.786359591184
91.0,1942343.0856407234,1719272.0198029054,442698.0732042977,1514201.7857492538,110056.5626888754,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1019595.5783133025,333124.39286483586,681390.8035871643,22134.903660214884,240698.08277240678,85963.60099014528,61977.730248601685,58270.292569221696,26413.575045330097,171.0140828544976,32246.572867840492
91.25,1939962.9495382255,1720884.2634359729,443159.94442029635,1515468.9364343525,109916.78551353463,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1020421.0228129592,333403.16601555754,681961.0213954586,22157.99722101482,240923.79688103622,86044.21317179865,62042.392218841494,58198.88848614677,26380.02852324831,170.58759314287772,32205.618155465647
91.5,1937597.9029158265,1722489.6214402893,443620.0309211188,1516730.2042940557,109777.88684734928,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1021242.5591066204,333680.64494469226,682528.591932325,22181.00154605594,241148.54700164052,86124.48107201447,62106.80432895664,58127.93708747479,26346.692843363824,170.1643226735639,32164.920846273337
91.75,1935247.8640743615,1724088.0973295406,444078.33117715357,1517985.597593597,109639.8620124145,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1022060.1935251075,333956.8314705913,683093.5189171187,22203.91655885768,241372.33362613572,86204.40486647704,62170.966364801505,58057.43592223084,26313.566882979478,169.7442470215463,32124.479569637446
92.0,1932912.7516527353,1725679.6948617995,444534.84369239095,1519235.1247893008,109502.70634997023,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1022873.9325128101,334231.7274536462,683655.8061551854,22226.74218461955,241595.15728065194,86283.98474308998,62234.878116934735,57987.38254958206,26280.649523992855,169.32734195547394,32084.292960541276
92.25,1930592.4846296487,1727264.4180347337,444989.56699881726,1520478.7945265432,109366.4152205453,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1023683.7826256566,334505.3347958395,684215.4575369444,22249.478349940866,241817.01852486274,86363.2209017367,62298.53937983442,57917.77453888946,26247.939652930872,168.91358343653633,32044.35965961977
92.5,1928286.9823253218,1728842.2710808162,445442.4996508087,1521716.6156377126,109230.98400410147,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1024489.7505290728,334777.6554402968,684772.4770369707,22272.124982540437,242037.91795131427,86442.11355404081,62361.94995111322,57848.60946975965,26215.43616098435,168.50294761735546,32004.67831320173
92.75,1925996.1644032195,1730413.258462533,445893.6402195253,1522948.597140168,109096.4081001776,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1025291.8429959303,335048.691370837,685326.8687130756,22294.682010976267,242257.85618475464,86520.66292312666,62425.109630733554,57779.88493209658,26183.137944042624,168.09541084088832,31965.247573352037
93.0,1923719.9508717766,1731977.384867593,446342.9872873053,1524174.7482342015,108962.68292803378,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1026090.0669044856,335318.44461152435,685878.6367053906,22317.149364365265,242476.83388146304,86598.86924337965,62488.018220222744,57711.59852615329,26151.043902728106,167.6909496393393,31926.066097913896
93.25,1921458.2620861225,1733534.6552041378,446790.5394420585,1525395.0783009967,108829.80392679537,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1026884.4292363066,335586.91722621926,686427.7852354485,22339.526972102925,242694.85172857932,86676.7327602069,62550.675521888195,57643.747862583674,26119.152942430886,167.28954073308296,31887.132550551043
93.5,1919211.0187498059,1735085.0745959491,447236.29527166096,1526609.5969005902,108697.76655559713,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1027674.9370741938,335854.1113181299,686974.3186052656,22361.81476358305,242911.9104434329,86754.25372979746,62613.08133803254,57576.33056249417,26087.46397334331,166.89116102959693,31848.445600789957
93.75,1916978.1419165193,1736628.6483776588,447680.2533583485,1527818.3137698309,108566.56629372734,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1028461.5976000881,336120.0290293628,687518.2411964239,22384.01266791743,243128.01077287225,86831.43241888295,62675.235470168795,57509.34425749558,26055.975910494562,166.49578762240483,31810.00392406211
94.0,1914759.5529918247,1738165.3820899585,448122.41227311105,1529021.23882034,108436.19864077192,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1029244.4180929713,336384.6725404748,688059.5574691531,22406.120613655556,243343.15349259423,86908.26910449793,62737.13771823556,57442.78658975474,26024.68767378526,166.10339779002973,31771.80620174617
94.25,1912555.1696006986,1739695.2871603954,448562.78110911185,1530218.3836322268,108306.65879653058,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1030023.4073888083,336648.04439908994,688598.2726345022,22428.139055455595,243557.34020245538,86984.76435801978,62798.789355275665,57376.655088020954,25993.59811116734,165.71396814678684,31733.851027383458
94.5,1910364.9006437052,1741218.3877000245,449001.39208349434,1531409.7632413576,108177.94127808517,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1030798.5776410614,336910.1479130987,689134.393458611,22450.069604174718,243770.57427800345,87060.91938500124,62860.194891689214,57310.947019311156,25962.70590674044,165.3274736332398,31696.136794478953
94.75,1908188.6812024273,1742734.6724967987,449438.21155376115,1532595.3835090878,108050.04262353758,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1031569.9319617779,337170.98437199934,689667.9225790895,22471.91057768806,243982.85414955183,87136.73362483994,62921.34961752657,57245.660436072816,25932.01022964902,164.94389467013937,31658.662488696507
95.0,1906026.4335997412,1744244.1485655596,449873.23928336916,1533775.2552093135,107922.95837580197,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1032337.4781845505,337430.55614604894,690198.8648441911,22493.66196416846,244194.18079917837,87212.207428278,62982.253499671686,57180.79300799224,25901.510010192473,164.56320916525053,31621.426804109975
95.25,1903878.0804931524,1745746.8231388244,450306.4750624361,1534949.3892898627,107796.68409680718,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1033101.2242395947,337688.8656437698,690727.2251804383,22515.323753121804,244404.55523943543,87287.34115694123,63042.906508741056,57116.34241479457,25871.20418323372,164.1853952014048,31584.4284403645
95.5,1901743.5448761468,1747242.703662507,450737.9187030814,1536117.7968705907,107671.215367612,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1033861.1781517884,337945.91531152994,691253.0085917658,22536.89593515407,244613.978512751,87362.13518312536,63103.3086184314,57052.3063462844,25841.09168822688,163.81043103546043,31547.666102710315
95.75,1899622.7500795457,1748731.797791637,451167.57003476826,1537280.489241473,107546.54778852059,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1034617.3480387063,338201.707633124,691776.2201586629,22558.378501738414,244822.4516908292,87436.58988958185,63163.45980486756,56988.68250238637,25811.171469244942,163.4382950972726,31511.13850203653
96.0,1897515.6197728575,1750214.1133860813,451595.4288996446,1538437.4778607008,107422.67697919767,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1035369.7421086471,338456.2451293542,692296.8650373154,22579.77144498223,245029.9758740514,87510.70566930406,63223.36004595025,56925.468593185724,25781.44247500744,163.0689659886734,31474.844354904915
96.25,1895422.077965632,1751689.658506263,452021.4951478846,1539588.7743527761,107299.59857878396,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1036118.3686586537,338709.5303576107,692814.9484587492,22601.07475739423,245236.55219087686,87584.48292531316,63283.00932070385,56862.66233896896,25751.903658908148,162.70242248246151,31438.782383583697
96.5,1893342.0490088135,1753158.4414088828,452445.76863303024,1540734.3905066056,107177.30824601142,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1036863.2360725289,338961.5659114532,693330.4757279726,22622.288431651512,245442.18179724363,87657.92207044415,63342.40760862424,56800.2614702644,25722.55397904274,162.338643521402,31402.951316081344
96.75,1891275.457596093,1754620.4705426379,452868.24920733273,1541874.3382735958,107055.80165931862,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1037604.3528188437,339212.3544201911,693843.4522231182,22643.41246036664,245646.86587596932,87731.0235271319,63401.554889026585,56738.26372788279,25693.39239823647,161.9776082172355,31367.349886180353
97.0,1889222.2287652625,1756075.7545439433,453288.9367170937,1543008.629765747,106935.07451696601,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1038341.7274489403,339461.89854846435,694353.8833945863,22664.446835854687,245850.6056361521,87803.78772719717,63460.451140393125,56676.66686295787,25664.41788407184,161.61929584969758,31331.97683347104
97.25,1887182.2878995682,1757524.3022326517,453707.8309980069,1544137.2772537495,106815.12253715126,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1039075.368594931,339710.2009958249,694861.7747641873,22685.39154990035,246053.40231257127,87876.2151116326,63519.09633972098,56615.46863698705,25635.629408916302,161.26368586554707,31296.830903385315
97.5,1885155.5607290629,1758966.1226077734,454124.9318704996,1545260.293165076,106695.94145812462,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1039805.2849676905,339957.2644963167,695367.1319242843,22706.246593524982,246255.2571650883,87948.30613038868,63577.49046186995,56554.666821871884,25607.025949949908,160.91075787760496,31261.910847230512
97.75,1883141.9733319595,1760401.2248431968,454540.23913507385,1546377.690082078,106577.52703830416,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1040531.4853548441,340203.0918180572,695869.9605369351,22727.011956753693,246456.1714780476,88020.06124215985,63635.63347891034,56494.25919995878,25578.606489193,160.5604916638019,31227.21542222312
98.0,1881141.452135985,1761829.6182834082,454953.75256764813,1547489.4807400801,106459.87505639119,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1041253.9786187509,340447.6857628176,696370.2663330361,22747.68762838241,246656.14655967717,88091.48091417042,63693.52535947075,56434.24356407955,25550.370013533884,160.2128671662362,31192.743391522617
98.25,1879153.9239197327,1763251.312439213,455365.47191489843,1548595.6780254738,106342.98131148545,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1041972.7736944837,340691.0491656042,696868.0551114633,22768.273595744922,246855.18374148986,88162.56562196066,63751.16606808579,56374.61771759198,25522.315514756505,159.86786449024055,31158.493524265235
98.5,1877179.3158140157,1764666.3169834542,455775.3968896002,1549696.2949738135,106226.84162320055,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1042687.8795878023,340933.18489423895,697363.332738216,22788.76984448001,247053.2843776836,88233.31584917271,63808.55556454403,56315.37947442047,25494.44198956813,159.52546390345873,31124.46459559776
98.75,1875217.55530322,1766074.6417467345,456183.5271659693,1550791.3447679095,106111.45183177921,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1043399.3053731271,341174.0958489401,697856.1051455593,22809.176358298468,247250.44984454286,88303.73208733673,63865.69380323571,56256.5266590966,25466.74843962701,159.1856458349315,31090.655386711307
99.0,1873268.5702266586,1767476.296713135,456589.86237500375,1551880.8407359244,105996.80779820864,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1044107.0601915033,341413.78496190335,698346.378331166,22829.49311875019,247446.68153983893,88373.81483565675,63922.58073250053,56198.05710679976,25439.23387157007,158.84839087419218,31057.06468487513
99.25,1871332.2617774631,1768871.3261664181,456994.4687327475,1552964.7897966192,105882.90333688474,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1044811.1630741358,341652.25375525624,698834.1554084787,22849.723436637374,247641.98566329858,88443.56630832091,63979.22562258465,56139.96785332389,25411.896800852337,158.51367438798164,31023.69067770723
99.5,1869408.5747734285,1770259.7198146991,457397.30563433876,1554043.2095101632,105769.73559593101,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1045511.6174025106,341889.5060922359,699319.4442795734,22869.86528171694,247836.36077405792,88512.98599073496,64035.622788807435,56082.257243202854,25384.736543023442,158.18148053964143,30990.532529607783
99.75,1867497.4413414556,1771641.4840111425,457798.3646204039,1555116.1144094686,105657.30074539363,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1046208.4313479136,342125.5451700831,699802.2514842609,22889.918231020198,248029.80776155996,88582.07420055714,64091.77104685656,56024.92324024367,25357.75217889447,157.85179104085384,30957.58911840033
