Time,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,p53_mRNA,ATMA,ATMI,p53_P,Mdm2_P,damDNA,Sink,Source,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totp53,totMdm2,IR,ksynMdm2,kdegMdm2,ksynp53,kdegp53,kbinMdm2p53,krelMdm2p53,ksynMdm2mRNA,kdegMdm2mRNA,kactATM,kdegATMMdm2,kinactATM,kphosp53,kdephosp53,kphosMdm2,kdephosMdm2,kdam,krepair,kproteff,ksynp53mRNA,kdegp53mRNA,cell,p53mRNASynthesis,p53mRNADegradation,Mdm2Synthesis,Mdm2mRNASynthesis1,Mdm2mRNASynthesis2,Mdm2mRNADegradation,Mdm2Degradation,p53Synthesis,p53Degradation,P53_Mdm2Binding,P53_Mdm2Release,DNAdamage,DNArepair,ATMactivation,p53phoshorylation,p53dephosorylation,Mdm2phoshorylation,Mdm2dephosorylation,Mdm2Pdegradation,ATMInactivation
5.26,5.2731152459850845,5.162697797399855,94.74121652915402,9.997414070018788,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.4116856734461219,0.3156,0.011701839304628552,0.026033614443735476,0.005259316049239491,0.0026733860680272243,99.90391432655387,100.0143317751391,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.0049487199646593,0.0005162697797399856,0.0,0.0009997414070018788,0.0022832589015115414,0.06,0.07816150363655207,0.031443143038094624,0.0010942610509117288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2700000000000005,5.273620001729743,5.162994286984632,94.74073842676817,9.99740923548225,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.41246728624719814,0.31620000000000004,0.0117246731320659,0.026083101629978407,0.0052693134606016994,0.002678548942849914,99.9037327137528,100.01435842849791,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948717571563714,0.0005162994286984632,0.0,0.0009997409235482251,0.002283477460748979,0.06,0.07816110920208375,0.03144795878146062,0.0010942555288291724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.28,5.274124703101195,5.163290728348041,94.74026037654673,9.99740440124689,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.4132488951052319,0.3168,0.011747509144376606,0.026132588792296976,0.005279310867130703,0.0026837121140190195,99.90355110489477,100.01438507964792,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948715178617211,0.0005163290728348042,0.0,0.000999740440124689,0.0022836959964428172,0.06,0.07816071481065105,0.0314527742525232,0.0010942500073491148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.29,5.274629350102533,5.163587121492452,94.73978237848685,9.997399567312657,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.414030500020691,0.3174,0.011770347341304558,0.026182075930692883,0.005289308268826846,0.002688875581482237,99.9033694999793,100.01441172858938,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948712785819765,0.0005163587121492452,0.0,0.0009997399567312657,0.002283914508594397,0.06,0.07816032046225165,0.03145758945117505,0.001094244486471523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3,5.275133942736849,5.163883466420231,94.73930443258573,9.997394733679497,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.4148121009940432,0.318,0.011793187722593522,0.02623156304516782,0.00529930566569047,0.002694039345187237,99.90318789900596,100.01443837532257,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948710393171352,0.0005163883466420231,0.0,0.0009997394733679498,0.0022841329972050554,0.06,0.07815992615688322,0.03146240437730888,0.001094238966196365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3100000000000005,5.275638481007235,5.164179763133741,94.7388265388405,9.997389900347361,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.41559369802575685,0.31860000000000005,0.011816030287987151,0.026281050135723495,0.005309303057721919,0.002699203405081667,99.90300630197424,100.01446501984773,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948708000671944,0.0005164179763133741,0.0,0.000999738990034736,0.0022843514622761327,0.06,0.07815953189454342,0.03146721903081741,0.0010942334465236078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.32,5.276142964916781,5.164476011635347,94.73834869724836,9.997385067316193,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.4163752911163001,0.31920000000000004,0.011838875037228974,0.026330537202361597,0.005319300444921536,0.002704367761113151,99.9028247088837,100.01449166216514,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948705608321516,0.0005164476011635348,0.0,0.0009997385067316194,0.0022845699038089662,0.06,0.07815913767522989,0.03147203341159337,0.0010942279274532185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.33,5.276647394468576,5.164772211927413,94.73787090780644,9.99738023458594,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.4171568802661416,0.31980000000000003,0.011861721970062408,0.02638002424508383,0.005329297827289664,0.0027095324132292895,99.90264311973385,100.01451830227501,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.00494870321612004,0.0005164772211927413,0.0,0.000999738023458594,0.0022847883218048933,0.06,0.07815874349894031,0.031476847519529505,0.0010942224089851643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.34,5.277151769665709,5.1650683640122965,94.73739317051195,9.997375402156552,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.41793846547575014,0.3204,0.011884571086230747,0.026429511263891897,0.005339295204826647,0.00271469736137766,99.90246153452425,100.01454494017766,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948700824067493,0.0005165068364012297,0.0,0.0009997375402156553,0.002285006716265252,0.06,0.07815834936567236,0.031481661354518596,0.001094216891119413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3500000000000005,5.277656090511266,5.165364467892362,94.73691548536205,9.997370570027973,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.41872004674559477,0.32100000000000006,0.011907422385477174,0.026478998258787505,0.005349292577532831,0.002719862605505816,99.9022799532544,100.01457157587332,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948698432163847,0.0005165364467892362,0.0,0.0009997370570027973,0.0022852250871913784,0.06,0.07815795527542369,0.031486474916453414,0.0010942113738559316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.36,5.278160357008336,5.165660523569964,94.73643785235389,9.997365738200154,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.41950162407614455,0.3216,0.011930275867544747,0.026528485229772348,0.005359289945408557,0.0027250281455612874,99.90209837592386,100.01459820936222,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948696040409076,0.0005165660523569964,0.0,0.0009997365738200154,0.00228544343458461,0.06,0.07815756122819195,0.03149128820522675,0.0010942058571946874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.37,5.278664569160004,5.165956531047462,94.73596027148467,9.997360906673038,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.42028319746786896,0.32220000000000004,0.011953131532176411,0.026577972176848135,0.00536928730845417,0.0027301939814915813,99.90191680253213,100.01462484064467,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948693648803153,0.0005165956531047463,0.0,0.0009997360906673037,0.0022856617584462815,0.06,0.07815716722397485,0.031496101220731404,0.001094200341135648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.38,5.2791687269693535,5.1662524903272145,94.73548274275154,9.997356075446575,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.4210647669212377,0.3228,0.011975989379114994,0.026627459100016574,0.005379284666670016,0.0027353601132441806,99.90173523307875,100.0146514697209,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948691257346055,0.0005166252490327215,0.0,0.0009997356075446575,0.00228588005877773,0.06,0.07815677326277003,0.031500913962860234,0.0010941948256787803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.39,5.27967283043947,5.166548401411573,94.7350052661517,9.997351244520711,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.42184633243672043,0.32339999999999997,0.011998849408103203,0.026676945999279368,0.005389282020056439,0.0027405265407665458,99.90155366756328,100.01467809659117,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.0049486888660377525,0.0005166548401411573,0.0,0.0009997351244520711,0.0022860983355802904,0.06,0.07815637934457516,0.031505726431506044,0.001094189310824052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,5.280176879573435,5.166844264302893,94.73452784168232,9.997346413895393,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.4226278940147875,0.324,0.012021711618883631,0.026726432874638228,0.005399279368613784,0.0027456932640061134,99.90137210598522,100.01470472125575,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948686474878219,0.0005166844264302893,0.0,0.0009997346413895393,0.0022863165888552975,0.06,0.07815598546938791,0.0315105386265617,0.0010941837965714309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.41,5.280680874374332,5.167140079003527,94.73405046934056,9.997341583570568,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.42340945165590893,0.3246,0.012044576011198746,0.02677591972609486,0.005409276712342397,0.0027508602829102954,99.90119054834409,100.01473134371489,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948684083867431,0.0005167140079003527,0.0,0.0009997341583570568,0.0022865348186040858,0.06,0.07815559163720597,0.03151535054792009,0.0010941782829208835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.42,5.281184814845242,5.167435845515826,94.73357314912361,9.997336753546184,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.4241910053605552,0.3252,0.01206744258479091,0.026825406553650975,0.005419274051242622,0.0027560275974264814,99.90100899463944,100.01475796396886,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948681693005361,0.0005167435845515825,0.0,0.0009997336753546184,0.00228675302482799,0.06,0.07815519784802698,0.03152016219547406,0.0010941727698723777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.43,5.281688700989244,5.167731563842141,94.73309588102866,9.997331923822188,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.4249725551291972,0.3258,0.012090311339402355,0.026874893357308284,0.0054292713853148055,0.002761195207502038,99.9008274448708,100.01478458201791,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948679302291983,0.0005167731563842141,0.0,0.0009997331923822187,0.0022869712075283427,0.06,0.07815480410184865,0.03152497356911654,0.001094167257425881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.44,5.282192532809419,5.1680272339848194,94.73261866505287,9.997327094398527,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.4257541009623057,0.3264,0.012113182274775208,0.026924380137068504,0.005439268714559294,0.0027663631130843075,99.90064589903768,100.01481119786229,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948676911727271,0.000516802723398482,0.0,0.0009997327094398527,0.0022871893667064784,0.06,0.07815441039866862,0.03152978466874043,0.0010941617455813605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.45,5.282696310308844,5.16832285594621,94.73214150119344,9.997322265275145,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.42653564286035184,0.327,0.012136055390651464,0.026973866892933338,0.005449266038976433,0.0027715313141206083,99.90046435713965,100.01483781150229,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948674521311197,0.000516832285594621,0.0,0.0009997322265275145,0.0022874075023637296,0.06,0.07815401673848459,0.031534595494238656,0.0010941562343387843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.46,5.283200033490598,5.168618429728659,94.73166438944753,9.997317436451993,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.4273171808238069,0.3276,0.012158930686773012,0.027023353624904507,0.005459263358566568,0.0027766998105582365,99.90028281917618,100.01486442293813,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948672131043737,0.000516861842972866,0.0,0.0009997317436451995,0.002287625614501429,0.06,0.07815362312129422,0.03153940604550417,0.001094150723698119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.47,5.283703702357757,5.168913955334512,94.73118732981234,9.997312607929015,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.42809871485314255,0.3282,0.012181808162881618,0.02707284033298372,0.005469260673330046,0.002781868602344465,99.90010128514686,100.0148910321701,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948669740924862,0.0005168913955334512,0.0,0.0009997312607929016,0.0022878437031209086,0.06,0.07815322954709518,0.03154421632242993,0.0010941452136593326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.48,5.284207316913396,5.169209432766111,94.73071032228506,9.99730777970616,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.42888024494883054,0.32880000000000004,0.012204687818718935,0.02712232701717271,0.0054792579832672154,0.0027870376894265415,99.89991975505117,100.01491763919846,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.00494866735095455,0.0005169209432766111,0.0,0.000999730777970616,0.0022880617682235005,0.06,0.07815283601588517,0.0315490263249089,0.0010941397042223925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.49,5.284710877160592,5.169504862025802,94.73023336686285,9.997302951783375,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.42966177111134274,0.3294,0.012227569654026492,0.027171813677473174,0.00548925528837842,0.002792207071751691,99.89973822888865,100.01494424402344,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948664961132771,0.0005169504862025802,0.0,0.0009997302951783376,0.002288279809810536,0.06,0.07815244252766185,0.03155383605283408,0.001094134195387266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,5.285214383102416,5.169800243115923,94.72975646354293,9.997298124160604,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.43044329334115133,0.33,0.012250453668545701,0.02722130031388684,0.0054992525886640095,0.002797376749267116,99.89955670665886,100.01497084664534,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948662571459499,0.0005169800243115923,0.0,0.0009997298124160604,0.002288497827883346,0.06,0.07815204908242292,0.03155864550609846,0.0010941286871539208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.51,5.285717834741944,5.1700955760388165,94.72927961232246,9.997293296837796,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.43122481163872883,0.3306,0.012273339862017861,0.027270786926415425,0.00550924988412433,0.0028025467219199946,99.89937518836128,100.0149974470644,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948660181934709,0.0005170095576038817,0.0,0.0009997293296837796,0.0022887158224432617,0.06,0.07815165568016602,0.03156345468459506,0.0010941231795223243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5200000000000005,5.286221232082246,5.170390860796821,94.72880281319863,9.9972884698149,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.4320063260045479,0.33120000000000005,0.012296228234184152,0.02732027351506066,0.00551924717475973,0.002807716989657482,99.89919367399544,100.01502404528087,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948657792558375,0.0005170390860796821,0.0,0.00099972884698149,0.0022889337934916126,0.06,0.07815126232088887,0.03156826358821692,0.001094117672492444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.53,5.286724575126394,5.170686097392274,94.72832606616865,9.997283643091857,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.43278783643908114,0.33180000000000004,0.012319118784785633,0.027369760079824248,0.0055292444605705565,0.0028128875524267086,99.89901216356093,100.01505064129505,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948655403330469,0.0005170686097392274,0.0,0.0009997283643091858,0.0022891517410297286,0.06,0.07815086900458913,0.03157307221685708,0.0010941121660642478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.54,5.287227863877459,5.170981285827511,94.72784937122968,9.997278816668619,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.4335693429428018,0.33240000000000003,0.012342011513563247,0.027419246620707924,0.005539241741557157,0.0028180584101747826,99.89883065705719,100.01507723510714,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948653014250966,0.0005170981285827511,0.0,0.0009997278816668619,0.0022893696650589396,0.06,0.07815047573126449,0.031577880570408605,0.0010941066602377027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.55,5.287731098338509,5.171276426104869,94.72737272837895,9.99727399054513,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.43435084551618297,0.333,0.012364906420257823,0.02746873313771341,0.005549239017719882,0.0028232295628487893,99.89864915448382,100.01510382671746,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948650625319839,0.000517127642610487,0.0,0.0009997273990545131,0.002289587565580574,0.06,0.07815008250091264,0.03158268864876457,0.0010941011550127768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5600000000000005,5.288234278512613,5.171571518226682,94.72689613761362,9.997269164721338,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.4351323441596983,0.3336,0.012387803504610068,0.02751821963084243,0.005559236289059078,0.0028284010103957887,99.8984676558403,100.01513041612624,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.0049486482365370624,0.0005171571518226682,0.0,0.000999726916472134,0.0022898054425959614,0.06,0.07814968931353124,0.03158749645181807,0.0010940956503894372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.57,5.2887374044028395,5.171866562195282,94.72641959893089,9.997264339197189,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.43591383887382135,0.3342,0.01241070276636057,0.02756770610009671,0.005569233555575094,0.002833572752762819,99.89828616112617,100.01515700333373,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948645847902608,0.0005171866562195283,0.0,0.000999726433919719,0.0022900232961064297,0.06,0.07814929616911798,0.0315923039794622,0.0010940901463676518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.58,5.289240476012255,5.172161558013,94.72594311232797,9.99725951397263,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.436695329659026,0.3348,0.012433604205249804,0.027617192545477974,0.005579230817268279,0.002838744789896894,99.89810467034097,100.01518358834022,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948643459416452,0.0005172161558013001,0.0,0.000999725951397263,0.0022902411261133066,0.06,0.07814890306767057,0.0315971112315901,0.001094084642947388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.59,5.289743493343924,5.172456505682167,94.72546667780205,9.997254689047606,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.4374768165157864,0.3354,0.012456507821018124,0.027666678966987955,0.005589228074138982,0.0028439171217450035,99.89792318348421,100.01521017114597,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948641071078565,0.0005172456505682166,0.0,0.0009997254689047606,0.002290458932617919,0.06,0.07814851000918668,0.031601918208094874,0.0010940791401286135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6000000000000005,5.290246456400912,5.172751405205112,94.72499029535031,9.997249864422068,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.43825829944457695,0.336,0.01247941361340577,0.027716165364628384,0.005599225326187553,0.0028490897482541166,99.89774170055543,100.01523675175122,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948638682888923,0.0005172751405205112,0.0,0.0009997249864422068,0.002290676715621595,0.06,0.078148116993664,0.031606724908869704,0.001094073637911296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.61,5.290749365186284,5.173046256584163,94.72451396496996,9.997245040095958,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.439039778445872,0.3366,0.01250232158215286,0.02776565173840098,0.005609222573414341,0.002854262669371175,99.89756022155412,100.01526333015624,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948636294847499,0.0005173046256584164,0.0,0.0009997245040095958,0.002290894475125661,0.06,0.07814772402110022,0.031611531333807744,0.001094068136295403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.62,5.291252219703102,5.173341059821647,94.7240376866582,9.997240216069224,10.0,0.0,200.0,0.0,0.0,0.0,1.0,1.0,0.4398212535201464,0.3372,0.012525231726999394,0.027815138088307483,0.005619219815819695,0.0028594358850430996,99.89737874647986,100.0152899063613,0.0,0.000495,0.000433,0.006,0.000825,0.001155,1.155e-05,0.0001,0.0001,0.0001,0.0004,0.0005,0.0005,0.5,2.0,0.5,0.08,2e-05,1.0,0.001,0.0001,1.0,0.001,0.001,0.004948633906954266,0.0005173341059821647,0.0,0.0009997240216069224,0.002291112211131443,0.06,0.07814733109149302,0.031616337482802175,0.0010940626352809023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
