Time,D_1,E_1,R_1,RS_1,theta_1,X_1,GF_1,k1_1,dD_1,aD_1,aE_1,k2_1,aF_1,pX_1,RT_1,qX_1,pS_1,pD_1,qD_1,pE_1,qE_1,atheta_1,k3_1,dtheta_1,qtheta_1,aX_1,f_1,g_1,dX_1,dE_1,fC_1_1,Rb_phos,cell,_1,cyclinD_1,cyclinEsynthesis_1,cyclinEdegradation_1,pRBsynthesis_1,pRBdeplation_1,_2,null2_1,null3_1,E2Fdegradationviacellcycleprogression_1,cellcycleprogression_1,cellcycleprogressionslow_1
7.7,0.24811002774303148,1.2133231928746913,2.071105625673726,0.2754013059842892,0.06637484821090485,0.10787021224939508,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.15349306834198506,1.0,0.09581749049429658,0.12041506041816129,0.16953258534757581,0.026176286068501337,0.007488028348582898,0.0824815929197068,0.029192688436830854,0.015357925872847561,0.04522526723201632,0.0021065139104065,0.12775146595384274,0.1121850207393709
7.71,0.24786393833201495,1.2147564495499628,2.0703556432226375,0.2757806198077701,0.06642670254797803,0.10802588300210235,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.15386373696959232,1.0,0.09581749049429658,0.12043772707986776,0.16954005237211436,0.02624502761902671,0.007513217525679844,0.08251613908852672,0.029200438539117846,0.015383895355095793,0.045225275010166884,0.002110396471380622,0.12791463748280352,0.11234691832218645
7.72,0.24761762451819566,1.2161890930833206,2.06960556771113,0.27615994205622363,0.06647850970816267,0.10818156663578272,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.15423449023264668,1.0,0.09581749049429658,0.12045994167769224,0.16954751260318093,0.02631384828302108,0.007538438226615186,0.08255057629509112,0.029208087097517075,0.015409866885559339,0.04522528278124091,0.0021142795017762097,0.12807782343961266,0.11250882930121404
7.73,0.2473710908089001,1.2176211225507596,2.0688554009263447,0.276539272224487,0.06653027019523909,0.10833726288998172,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.15460532684916828,1.0,0.09581749049429658,0.12048170611093555,0.16955496611331997,0.02638274793083526,0.007563690352003805,0.08258490529110564,0.029215634415701637,0.01543584042171844,0.045225290545313976,0.002118163007099875,0.12824102397602002,0.11267075340558098
7.74,0.24712434170001454,1.2190525371610335,2.06810514387899,0.27691861063270784,0.0665819836808849,0.10849297205060959,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.15497624548830213,1.0,0.09581749049429658,0.12050302229746118,0.16956241285525295,0.026451726568487346,0.007588973834529131,0.08261912576406302,0.029223080864689506,0.01546181596177419,0.04522529830233682,0.0021220469742630746,0.12840423903978548,0.11283269093263398
7.75,0.24687738166065454,1.220483335991388,2.0673547983508005,0.2772979567730837,0.06663365067161715,0.10864869385748159,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.15534724487611573,1.0,0.09581749049429658,0.12052389214000592,0.1695698529019184,0.026520784066057235,0.007614288574930042,0.08265323846855925,0.02923042674963576,0.015487793463159972,0.04522530605238543,0.0021259314089333977,0.1285674687833501,0.11299464161178085
7.76,0.24663021514850555,1.2219135182523109,2.066604365345727,0.2776773109646013,0.06668527084032726,0.10880442859770154,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.15571832368967176,1.0,0.09581749049429658,0.12054431755977393,0.16957728620621265,0.026589920429849968,0.0076396345061894655,0.08268724309372945,0.029237672442940586,0.01551377292412253,0.04522531379541074,0.0021298162980924918,0.1287307131552058,0.1131566057416096
7.7700000000000005,0.24638284659440574,1.2233430830223098,2.0658538466400524,0.27805667269683554,0.06673684469624895,0.1089601760113555,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.15608948066311212,1.0,0.09581749049429658,0.12056430046264524,0.16958471284146537,0.026659135529677032,0.007665011529176634,0.0827211403970194,0.029244818251196715,0.015539754302048245,0.04522532153148912,0.002133701647568894,0.1288939723084798,0.11331858305180972
7.78,0.2461352804177766,1.2247720295136058,2.065103243230933,0.2784360422876284,0.06678837191346933,0.10911593638673761,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1564607144814385,1.0,0.09581749049429658,0.12058384277287229,0.1695921327607451,0.026728429372132424,0.007690419577179959,0.08275493006917155,0.029251864548141677,0.015565737595229237,0.04522532926057171,0.0021375874444142444,0.12905724619239245,0.11348057384220712
7.79,0.24588752101111835,1.2262003568059798,2.0643525568891583,0.27881541922394937,0.06683985300391866,0.10927170946420593,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1568320238868921,1.0,0.09581749049429658,0.12060294639918848,0.16959954603776983,0.02679780182676174,0.007715858551205239,0.08278861287044098,0.029258811641761563,0.015591722761004737,0.04522533698273528,0.002141473694617985,0.12922053496075217,0.11364257784277418
7.8,0.245639572755531,1.2276280641133863,2.0636017886050526,0.27919480382251255,0.06689128764286145,0.10942749553324158,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1572034075724349,1.0,0.09581749049429658,0.12062161326860475,0.16960695262577757,0.026867252900449917,0.00774132838485231,0.08282218849314237,0.029265659907086433,0.015617709797712003,0.045225344697931116,0.0021453603853015405,0.1293838385635042,0.11380459535457124
7.8100000000000005,0.24539144000512192,1.2290551505168894,2.062850940143869,0.2795741955676991,0.06694267634490432,0.10958329433447567,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.15757486428843182,1.0,0.09581749049429658,0.12063984529242054,0.16961435259887175,0.02693678246247912,0.007766828979269669,0.08285565770029957,0.02927240965345146,0.015643698662643007,0.04522535240623643,0.002149247522615197,0.12954715715513299,0.1139666261078547
7.82,0.2451431271026181,1.230481615232177,2.0621000124890645,0.27995359477511206,0.06699401878647075,0.10973910615857292,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.15794639273582334,1.0,0.09581749049429658,0.12065764440011856,0.1696217459104573,0.02700639052002723,0.007792360268374296,0.08288902018576437,0.02927906125713449,0.015669689354179922,0.04522536010760266,0.002153135093749934,0.129710490686305,0.11412867040491584
7.83,0.2448946383636849,1.2319074573416091,2.0613490074003193,0.2803330009265564,0.06704531548482809,0.10989493074643611,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.15831799167312433,1.0,0.09581749049429658,0.12067501250528,0.16962913263502077,0.02707607694211487,0.007817922153463403,0.08292227671529498,0.02928561502877515,0.015695681829567133,0.04522536780210741,0.00215702310501693,0.12987383931217722,0.11429072797629355
7.84,0.2446459780926307,1.2333326760625982,2.060597925854171,0.28071241433656546,0.06709656611751763,0.11005076838992107,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.15868965980926353,1.0,0.09581749049429658,0.1206919515395744,0.1696365127261281,0.027145841736217313,0.007843514568777138,0.08295542698421644,0.029292071345856308,0.015721676087232635,0.04522537548970232,0.0021609115436759044,0.13003720298412647,0.11445279912551792
7.8500000000000005,0.24439715056663516,1.2347572704788174,2.0598467696046954,0.2810918344843709,0.06714777120446058,0.11020661883019699,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1590613959109337,1.0,0.09581749049429658,0.12070846341858361,0.16964388625864785,0.027215684771094695,0.00786913741576721,0.08298847176099798,0.02929843052027673,0.01574767208437249,0.04522538317046536,0.0021648004161991872,0.13020058185798158,0.11461488358340487
7.86,0.24414816005154624,1.2361812398094298,2.0590955396215205,0.2814712616833862,0.06719893042435991,0.11036248236027793,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1594331986950932,1.0,0.09581749049429658,0.12072455007588463,0.16965125318631333,0.027285606054514938,0.007894790629001626,0.08302141074248183,0.029304692930674236,0.015773669819457214,0.045225390844348345,0.0021686897099165723,0.13036397588584592,0.11477698165468905
7.87,0.24389901078602266,1.2376045831393716,2.058344237653023,0.28185069541039115,0.06725004429967571,0.11051835872163854,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.15980506693658603,1.0,0.09581749049429658,0.12074021342877628,0.1696586135843588,0.027355605454988198,0.007920474110092867,0.0830542446996888,0.029310858890171005,0.01579966924963923,0.04522539851142964,0.002172579431458946,0.1305273852241823,0.11493909307050408
7.88,0.24364970699741625,1.239027299689607,2.0575928646618697,0.28223013597768526,0.06730111251025801,0.11067424820846065,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16017699936044494,1.0,0.09581749049429658,0.12075545541246904,0.1696659674066827,0.02742568298058127,0.007946187793944312,0.08308697333094756,0.029316928778514287,0.015825670373431126,0.04522540617166123,0.0021764695682262294,0.13069080982582448,0.11510121813679909
7.890000000000001,0.243400252885832,1.240449388546324,2.056841422390762,0.28260958285955357,0.06735213558114804,0.11083015056248069,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16054899474968476,1.0,0.09581749049429658,0.12077027794570037,0.16967331472889083,0.02749583849954524,0.00797193158233207,0.08311959740987038,0.029322902910000826,0.01585167314793857,0.04522541382512186,0.002180360127009129,0.13085424984787783,0.11526335658497992
7.9,0.2431506526400967,1.241870848932293,2.0560899117953393,0.282989036367235,0.06740311319328769,0.11098606607906839,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16092105183742555,1.0,0.09581749049429658,0.12078468296503919,0.16968065550503894,0.027566072020253646,0.00799770541050169,0.08315211663619089,0.02932878166544567,0.015877677571717874,0.04522542147176368,0.0021842510952765812,0.13101770524389394,0.11542550872223112
7.91,0.24290091042173495,1.243291679934963,2.0553383346125966,0.2833684959725303,0.0674540458742857,0.11114199450021754,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16129316941487293,1.0,0.09581749049429658,0.12079867239038831,0.16968798981110264,0.02763638341069958,0.008023509180398243,0.08318453178608164,0.02933456536027559,0.015903683601827586,0.04522542911166583,0.002188142479979135,0.13118117617161704,0.11558767428022625
7.92,0.24265103038102487,1.2447118807789104,2.0545866917911138,0.2837479619856393,0.06750493330615281,0.11129793612248487,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16166534622324713,1.0,0.09581749049429658,0.12081224815940239,0.1696953176012915,0.027706772679565835,0.008049342827614839,0.08321684256064096,0.029340254376329363,0.015929691236867806,0.04522543674478061,0.0021920342686543525,0.13134466258531172,0.11574985356738426
7.930000000000001,0.2424010166408892,1.2461314505528553,2.0538349850621436,0.28412743387589523,0.06755577601904571,0.11145389068812125,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16203758106196142,1.0,0.09581749049429658,0.12082541219287923,0.16970263895194812,0.027777239694589586,0.008075206254270925,0.08324904973856295,0.029345849030119792,0.015955700433849918,0.04522544437118755,0.002195926468412505,0.13150816464335616,0.11591204631564611
7.94,0.242150873313039,1.247550388483179,2.0530832153671734,0.2845069119524759,0.06760657369602534,0.11160985849486631,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1624098726803509,1.0,0.09581749049429658,0.12083816642928913,0.16970995381743317,0.02784778446476462,0.008101099396312384,0.08328115302227608,0.02935134970446504,0.01598171119141767,0.04522545199083909,0.0021998190668594732,0.13167168230072407,0.11607425283466097
7.95,0.24190060448177936,1.2489686936598825,2.0523313844316795,0.28488639568226515,0.06765732686977491,0.11176583928522872,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16278221988605557,1.0,0.09581749049429658,0.12085051279005757,0.1697172622744531,0.027918406857574497,0.008127022156038569,0.08331315319295507,0.029356756716920174,0.016007723466535315,0.04522545960381516,0.0022037120712650763,0.13183521571642212,0.11623647285663788
7.96,0.24165021422024136,1.2503863653111515,2.0515794931900273,0.28526588537343656,0.06770803522438636,0.11192183335812729,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16315462143653603,1.0,0.09581749049429658,0.12086245321420351,0.16972456427751717,0.027989106882325837,0.00815297446975313,0.08334504995432344,0.029362070451238547,0.01603373725789016,0.04522546721006834,0.002207605469303187,0.13199876484612927,0.11639870669245239
7.97,0.24139970657410184,1.251803402528278,2.050827543361881,0.28564538049044297,0.06775869929504816,0.11207784045632896,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16352707614767636,1.0,0.09581749049429658,0.12087398962351546,0.16973185990369247,0.028059884406250818,0.008178956239940702,0.083376844089996,0.029367291225973806,0.016059752522399398,0.04522547480967895,0.0022114992684029843,0.13216232984947507,0.11656095407458213
7.98,0.24114908557790424,1.2532198045412508,2.0500755358744547,0.28602488134047166,0.06780931876686377,0.11223386087992791,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16389958278507377,1.0,0.09581749049429658,0.120885123957297,0.1697391491076339,0.02813073943897064,0.00820496740326768,0.08340853530495597,0.02937241942577039,0.016085769258793826,0.045225482402599715,0.002215393456305987,0.13232591068283972,0.11672321531512503
7.99,0.24089835523869182,1.2546355704426626,2.049323472441566,0.28640438738556273,0.0678598941775056,0.11238989437194982,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16427214017287106,1.0,0.09581749049429658,0.12089585813743814,0.1697464319667663,0.028201671847468374,0.008231007862409188,0.08344012438521779,0.029377455370136987,0.016111787423943636,0.045225489988911315,0.0022192880406005336,0.1324895075064703,0.11688549014682782
8.0,0.24064751955241798,1.2560506994643037,2.048571353983252,0.28678389893193507,0.0679104252130691,0.11254594123366042,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16464474708481314,1.0,0.09581749049429658,0.12090619410326574,0.16975370843588747,0.02827268164168152,0.008257077554399268,0.08347161103698919,0.02938239944456512,0.016137807016623068,0.04522549756856665,0.002223183009095431,0.13265312027744394,0.11704777888300684
8.01,0.24039658248749227,1.2574651907000782,2.0478191822074496,0.2871634154392347,0.06796091241368911,0.11270200120834442,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16501740235331575,1.0,0.09581749049429658,0.12091613377651263,0.16976097859277675,0.028343768688346257,0.008283176382108683,0.08350299604864377,0.029387251969475003,0.016163827993655393,0.04522550514164674,0.0022270783695379614,0.13281674915661987,0.1172100812566782
8.02,0.2401455480012808,1.2588790433835775,2.0470669580269907,0.28754293721273017,0.06801135546643348,0.11285807459843522,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16539010476027904,1.0,0.09581749049429658,0.12092567909627094,0.16976824239237193,0.028414932997718113,0.008309304282943802,0.0835342791275786,0.029392013331161482,0.016189850353858278,0.045225512708104654,0.002230974109803845,0.13298039410176818,0.11737239758237264
8.03,0.2398944200235645,1.2602922566100252,2.0463146831439003,0.287922463709692,0.0680617549138779,0.11301416114747688,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1657628531464077,1.0,0.09581749049429658,0.12093483198386053,0.16977549991280394,0.028486174436288536,0.008335461159976194,0.08356546106448591,0.029396683850912902,0.01621587405400819,0.04522552026802177,0.0022348702377990794,0.1331440552743544,0.11753472759337596
8.040000000000001,0.23964320247313015,1.2617048296148126,2.0455623584637768,0.2883019952344568,0.06811211044404286,0.11317026115906653,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16613564630176647,1.0,0.09581749049429658,0.12094359437788349,0.1697827511091477,0.028557493014632774,0.008361646950989272,0.08359654156791693,0.029401263915783713,0.016241899092966198,0.045225527821351294,0.0022387667414659083,0.13330773263283752,0.1176970716054292
8.05,0.23939189924114024,1.2631167614944934,2.044809985682703,0.288681531241938,0.06816242260192315,0.11332637437700768,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16650848307535915,1.0,0.09581749049429658,0.12095196819899406,0.16978999605988246,0.0286288885989997,0.008387861559260253,0.0836275214308421,0.029405753847887198,0.01626792542746207,0.045225535368174974,0.002242663628868795,0.1334714263392838,0.117859429352088
8.06,0.23914051420781515,1.2645280514862558,2.0440575656990183,0.2890610720355586,0.06821269107647207,0.11348250110605722,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16688136226542305,1.0,0.09581749049429658,0.12095995538505191,0.1697972347202175,0.02870036120028588,0.008414104922954191,0.08365840036293158,0.02941015403499381,0.016293953056400298,0.04522554290844616,0.0022465608880161093,0.1336351363528367,0.1180218011502995
8.07,0.238889051225714,1.2659386986879944,2.0433051002028324,0.2894406170678939,0.06826291641508184,0.11363864109027841,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16725428272927356,1.0,0.09581749049429658,0.120967557855796,0.16980446716897732,0.02877191068449982,0.008440376945558862,0.08368917915939382,0.02941446479999867,0.0163199819364641,0.04522555044224695,0.0022504585271305236,0.13379886283615777,0.11818418673388954
8.08,0.23863751413650872,1.2673487023386931,2.042552590085203,0.28982016664147187,0.06831309830761852,0.1137947946355838,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.167627243273325,1.0,0.09581749049429658,0.12097477754809434,0.1698116933615026,0.02884353706286104,0.008466677565625337,0.08371985753098278,0.02941868653134481,0.016346012066601415,0.04522555796953083,0.002254356534286111,0.13396260574907073,0.11834658642100715
8.09,0.238385906754175,1.2687580615376026,2.041800037030247,0.2901997202065293,0.06836323730386798,0.11395096148628735,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16800024276322345,1.0,0.09581749049429658,0.12098161638052432,0.1698189133769625,0.028915240201137588,0.008493006686856484,0.08375043627512711,0.02942281955266478,0.01637204340344817,0.045225565490380266,0.0022582549178639475,0.13412636525483218,0.11850899994573884
8.1,0.23813423288186003,1.2701667755254873,2.0410474419216893,0.290579278064758,0.06841333309455083,0.11410714194947238,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16837328001355267,1.0,0.09581749049429658,0.12098807628871505,0.16982612717082085,0.028987020110878083,0.008519364248194473,0.08378091510358165,0.029426864253034063,0.016398075945997678,0.04522557300474887,0.0022621536660023967,0.13429014131393,0.11867142762745128
8.11,0.23788249629498165,1.2715748434029495,2.0402948064376116,0.2909588396641025,0.06846338623179973,0.11426333576971479,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16874635389828585,1.0,0.09581749049429658,0.12099415918983761,0.1698333348225847,0.02905887665761474,0.00854575015356212,0.08381129481592396,0.029430820956781862,0.01642410965084001,0.04522558051271946,0.002266052787239985,0.13445393409020204,0.11883386920050339
8.120000000000001,0.23763070075818732,1.272982264412591,2.039542131454453,0.2913384053053171,0.06851339640728046,0.11441954325521395,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16911946324022997,1.0,0.09581749049429658,0.12099986701804324,0.1698405362878539,0.02913080985321533,0.008572164342295694,0.0838415751250132,0.029434690053563715,0.016450144517008363,0.04522558801424578,0.002269952269781858,0.13461774354483222,0.11899632498542251
8.13,0.23737885000836925,1.274389037656317,2.038789418644202,0.2917179744341442,0.06856336417538798,0.11457576415082886,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1694926069216538,1.0,0.09581749049429658,0.12100520168885157,0.1698477316464614,0.029202819562982388,0.008598606718542231,0.08387175683245798,0.02943847186836842,0.016476180501050305,0.04522559550941099,0.0022738521223219276,0.1347815698422101,0.11915879471686201
8.14,0.23712694777170787,1.275795162378592,2.038036668875944,0.29209754735045695,0.0686132892286719,0.11473199876590366,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.16986578377359907,1.0,0.09581749049429658,0.12101016513469838,0.16985492085413426,0.029274905799113293,0.008625077222038816,0.08390183965213449,0.029442166791391444,0.016502217602040972,0.04522560299816899,0.0022777523331307804,0.13494541294420426,0.11932127871653982
8.15,0.23687499774660364,1.2772006376826222,2.0372838838155998,0.2924771234977581,0.06866317212382501,0.11488824684554214,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1702389926866421,1.0,0.09581749049429658,0.12101475926921275,0.16986210399103635,0.029347068426672986,0.008651575757158808,0.08393182438771514,0.02944577514823437,0.01652825577648281,0.045225610480603265,0.0022816529110587552,0.13510927301576361,0.11948377671936382
8.16,0.23662300362080751,1.2786054628147374,2.036531064324856,0.29285670317508444,0.06871301255423437,0.11504450870024628,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1706122325000594,1.0,0.09581749049429658,0.12101898602287836,0.16986928101301527,0.029419307458194495,0.008678102264045223,0.08396171075402527,0.029449297329591773,0.01655429502349427,0.045225617956667824,0.0022855538444407973,0.13527315001943085,0.11964628904825614
8.17,0.23637096905426783,1.2800096368794538,2.0357782120635464,0.2932362858237108,0.06876281107887584,0.11520078407535944,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.17098550211274288,1.0,0.09581749049429658,0.1210228473071992,0.16987645200056364,0.029491622758505844,0.008704656647301839,0.08399149955677036,0.029452733661635123,0.016580335299532536,0.04522562542644652,0.0022894551422835106,0.13543704412071017,0.11980881543837382
