Time,EGF,EGFR,pEGFR,pEGFR_Akt,Akt,pAkt,S6,pAkt_S6,pS6,pro_EGFR,EGF_EGFR,EGFR_i,EGF_EGFR_i,Inhibitor,pEGFR_total,pAkt_total,pEGFR_scaleFactor,pAkt_scaleFactor,pS6_scaleFactor,pS6_total,EGF_conc_step,EGF_conc_pulse,EGF_conc_ramp,EGFR_turnover,EGF_binding_kf,EGF_binding_kb,inhibitor_binding_kf,inhibitor_binding_kb,pulse_time,ramp_time,Cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15
0.38,30.0,63186.63944159422,18.29245056337111,1.5689146874484499e-06,0.04330742317039088,7.914917166892531e-09,3.5431699999999964,4.5052189646895135e-15,3.480770578483494e-19,68190.2000000002,4985.137089437983,0.0,0.0,0.0,0.0033243787882609593,4.7536069772100993e-07,0.000181735,60.0588,49886.2,1.7364241723234328e-14,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12569.711241335666,1.2305028751942587e-05,8.286081719437118e-08,1.8241121947090289,5.894518678769903e-14,5.473750937718466e-18,2.595792063888408e-10,3.936821139676401e-22,7.254482617200021,95.9095509774063,6.722173823633442,0.0,0.0,0.0,0.0
0.39,30.0,63061.1000484973,19.244820585654697,1.6942925563403172e-06,0.04330729693381895,8.773619585172855e-09,3.543169999999996,5.126178489329421e-15,4.065178488940233e-19,68190.2000000002,5109.710788222292,0.0,0.0,0.0,0.0034974577770462145,5.269333718141081e-07,0.000181735,60.0588,49886.2,2.0279630713497025e-14,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12539.257852174205,1.2945408436225993e-05,8.948253649981316e-08,1.919081961909135,6.534024732633697e-14,6.22820434096546e-18,2.8774138263924597e-10,4.597798174561182e-22,7.254482617200021,98.30623682568749,6.708818189759433,0.0,0.0,0.0,0.0
0.4,30.0,62935.864948129034,20.220164726117176,1.8260834946033073e-06,0.043307164216566205,9.699933375771132e-09,3.543169999999995,5.813577422830894e-15,4.72900984339393e-19,68190.2000000002,5233.956392388112,0.0,0.0,0.0,0.003674711968364189,5.82566707785247e-07,0.000181735,60.0588,49886.2,2.3591233084951824e-14,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12508.879343733131,1.3601213576051637e-05,9.644295629232854e-08,2.0163426943895693,7.223883366141974e-14,7.06338029719108e-18,3.181209549784652e-10,5.348604713075403e-22,7.254482617200021,100.69661042879413,6.695494928371655,0.0,0.0,0.0,0.0
0.41000000000000003,30.0,62810.933392280735,21.21839707339855,1.9644380344106334e-06,0.043307024864696425,1.0697262588998586e-08,3.543169999999994,6.572576454106117e-15,5.480646893105238e-19,68190.2000000002,5357.8747128652285,0.0,0.0,0.0,0.0038561257491412314,6.42465149121203e-07,0.000181735,60.0588,49886.2,2.734086470388265e-14,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12478.575531721364,1.4272385076028429e-05,1.0375002679316664e-07,2.115885825121059,7.966629695925759e-14,7.98554894020985e-18,3.508295633213154e-10,6.198721249039886e-22,7.254482617200021,103.08068738828541,6.6822039598711775,0.0,0.0,0.0,0.0
0.42,30.0,62686.30463458513,22.23943195751283,2.109506038373309e-06,0.043306878724864745,1.1769089470998952e-08,3.5431699999999933,7.408592633621684e-15,6.329114318387179e-19,68190.2000000002,5481.466558586956,0.0,0.0,0.0,0.0040416835501696745,7.068378356720151e-07,0.000181735,60.0588,49886.2,3.1573546270992645e-14,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12448.346232301425,1.4958863984029175e-05,1.1141166286125178e-07,2.217702811144005,8.764857073817485e-14,9.001291877997673e-18,3.859814121087758e-10,7.158354876382266e-22,7.254482617200021,105.4584832673103,6.668945204854974,0.0,0.0,0.0,0.0
0.43,30.0,62561.97793051188,23.28318394922406,2.261436701321744e-06,0.043306725644316264,1.2918974085003556e-08,3.5431699999999924,8.327305179712307e-15,7.284110722140067e-19,68190.2000000002,5604.732736495061,0.0,0.0,0.0,0.004231369845994434,7.758985809043679e-07,0.000181735,60.0588,49886.2,3.633766043068238e-14,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12418.1912620883,1.5660591490348934e-05,1.1943574408727672e-07,2.321785133506254,9.621216804786262e-14,1.011750924724686e-17,4.236932578865936e-10,8.238474908954858e-22,7.254482617200021,107.83001359070211,6.655718584115436,0.0,0.0,0.0,0.0
0.44,30.0,62437.952537362995,24.349567859423807,2.4203785520779786e-06,0.04330656547088465,1.4150553933655943e-08,3.5431699999999915,9.334661256540323e-15,8.356040826648922e-19,68190.2000000002,5727.674051544657,0.0,0.0,0.0,0.004425169154799883,8.49865849219209e-07,0.000181735,60.0588,49886.2,4.168511238863734e-14,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12388.11043814834,1.6377508926871185e-05,1.2783011488730157e-07,2.4281242972010264,1.0538417865669662e-13,1.1341426733471362e-17,4.64084396918967e-10,9.450849295756463e-22,7.254482617200021,110.19529384507281,6.642524018639899,0.0,0.0,0.0,0.0
0.45,30.0,62314.22771426839,25.43849873851032,2.5864794552187008e-06,0.043306398052990754,1.546754358239367e-08,3.5431699999999906,1.0436881723907855e-14,9.556048369783298e-19,68190.2000000002,5850.291306709102,0.0,0.0,0.0,0.004623066038297016,9.289627333328569e-07,0.000181735,60.0588,49886.2,4.7671494018468354e-14,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12358.10357799815,1.7109557766241714e-05,1.36602584595866e-07,2.536711831105006,1.151922662469284e-13,1.2680602556913567e-17,5.072766528368992e-10,1.0808081827192306e-21,7.254482617200021,112.55433947890708,6.629361429610157,0.0,0.0,0.0,0.0
0.46,30.0,62190.80272218133,26.549891875769188,2.7598866128291226e-06,0.043306223239641235,1.6873734283878507e-08,3.5431699999999893,1.1640466859053461e-14,1.089604969753978e-18,68190.2000000002,5972.5853029848695,0.0,0.0,0.0,0.004825045101610907,1.0134169317210734e-06,0.000181735,60.0588,49886.2,5.4356251442140894e-14,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12328.170499603471,1.7856679621050256e-05,1.4576092755861858e-07,2.6475392879165778,1.256646656176841e-13,1.4142934424412776e-17,5.533943643209362e-10,1.2323650128911441e-21,7.254482617200021,114.90716590265619,6.616230738401983,0.0,0.0,0.0,0.0
0.47000000000000003,30.0,62067.67682387399,27.68366279875556,2.940746566247798e-06,0.043306040880427187,1.837299360347215e-08,3.543169999999988,1.2952202050469818e-14,1.2388768049882375e-18,68190.2000000002,6094.556839396417,0.0,0.0,0.0,0.005031090993168419,1.1034607261259256e-06,0.000181735,60.0588,49886.2,6.180285606900422e-14,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12298.311021378078,1.861881624301968e-05,1.5531288322446784e-07,2.760598244094225,1.3683017989574967e-13,1.573666644727982e-17,6.025643728181932e-10,1.4011944439777963e-21,7.254482617200021,117.25378848883159,6.603131866584658,0.0,0.0,0.0,0.0
0.48,30.0,61944.84928393294,28.83972727267791,3.1292051978024415e-06,0.04330585082552276,1.9969265045754937e-08,3.5431699999999866,1.4379163463776347e-14,1.4047768536448614e-18,68190.2000000002,6216.206713001039,0.0,0.0,0.0,0.005241188404586226,1.1993309591252892e-06,0.000181735,60.0588,49886.2,7.007897907629828e-14,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12268.524962182688,1.9395909522202832e-05,1.6526615623725793e-07,2.8758802997950776,1.4871817775412395e-13,1.7470396025218987e-17,6.54916010293588e-10,1.588830717009411e-21,7.254482617200021,119.59422257209829,6.59006473592049,0.0,0.0,0.0,0.0
0.49,30.0,61822.319368754695,30.01800129978339,3.3254077325368385e-06,0.04330565292568384,2.1666567682082614e-08,3.5431699999999853,1.592872367972708e-14,1.5887493798527711e-18,68190.2000000002,6337.535718893712,0.0,0.0,0.0,0.005455322070559108,1.301269011764693e-06,0.000181735,60.0588,49886.2,7.925666931321131e-14,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12238.812141323842,2.0187901486186852e-05,1.7562841652697386e-07,2.99337707881362,1.6135859063830174e-13,1.9353080696394808e-17,7.105810870151178e-10,1.7969073236010813e-21,7.254482617200021,121.92848344936802,6.5770292683643365,0.0,0.0,0.0,0.0
0.5,30.0,61700.08634654126,31.218401118744644,3.5294987399289152e-06,0.043305447032246674,2.3468995779174615e-08,3.5431699999999835,1.7608557304454298e-14,1.7923300353854118e-18,68190.2000000002,6458.54465021192,0.0,0.0,0.0,0.005673476768748512,1.4095207812511138e-06,0.000181735,60.0588,49886.2,8.941253461124373e-14,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12209.172378552828,2.0994734299304947e-05,1.8640729940047973e-07,3.113080228520545,1.7478191000023967e-13,2.1394044953765885e-17,7.696938793729665e-10,2.0271611166216083e-21,7.254482617200021,124.25658637989214,6.564025386063139,0.0,0.0,0.0,0.0
0.51,30.0,61578.14948729569,32.44084320404824,3.7416221356000757e-06,0.04330523299712653,2.538071842872853e-08,3.5431699999999817,1.9426646552033597e-14,2.01714956209102e-18,68190.2000000002,6579.234298140474,0.0,0.0,0.0,0.005895637319671407,1.5243366587084007e-06,0.000181735,60.0588,49886.2,1.0062792648438504e-13,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12179.605494064563,2.1816350261855604e-05,1.9761040563179597e-07,3.2349814198017683,1.8901918453996442e-13,2.360298702778978e-17,8.323911177322665e-10,2.281436497716185e-21,7.254482617200021,126.57854658535437,6.551053011355439,0.0,0.0,0.0,0.0
0.52,30.0,61456.508062817644,33.68524426538462,3.961921183015858e-06,0.043305010672816405,2.7405979178056097e-08,3.54316999999998,2.1391286799438747e-14,2.2649375619435865e-18,68190.2000000002,6699.605451916317,0.0,0.0,0.0,0.00612178858658942,1.6459715069940512e-06,0.000181735,60.0588,49886.2,1.1298912820263014e-13,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12150.111308496522,2.265269180932914e-05,2.0924530155191783e-07,3.359072346997595,2.0410201745478782e-13,2.598998563558209e-17,8.988119743193633e-10,2.5616896813094353e-21,7.254482617200021,128.8943792499632,6.538112066770918,0.0,0.0,0.0,0.0
0.53,30.0,61335.16134669899,34.95152124703952,4.190538495178002e-06,0.04330477991238564,2.9549095661736356e-08,3.5431699999999777,2.351109211395497e-14,2.537526334377955e-18,68190.2000000002,6819.658898833325,0.0,0.0,0.0,0.006351915475398242,1.7746846385770705e-06,0.000181735,60.0588,49886.2,1.2658754622204553e-13,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12120.689642927638,2.3503701511641523e-05,2.213195191381805e-07,3.485344727842033,2.2006256369609798e-13,2.856550669661301e-17,9.690980511414378e-10,2.8699930347081543e-21,7.254482617200021,131.20409952054422,6.525202475029918,0.0,0.0,0.0,0.0
0.54,30.0,61214.10861431934,36.23959132728701,4.427616036307993e-06,0.043304540569478654,3.181445923428108e-08,3.5431699999999755,2.5795000753127323e-14,2.836854780570557e-18,68190.2000000002,6939.395424247079,0.0,0.0,0.0,0.006586002934517304,1.910739793476632e-06,0.000181735,60.0588,49886.2,1.415199049544989e-13,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12091.340318877215,2.436932207237547e-05,2.3384055610317397e-07,3.613790303402264,2.3693352723368886e-13,3.1340410015034636e-17,1.043393367939329e-09,3.208539493920911e-21,7.254482617200021,133.50772250663198,6.512324159042977,0.0,0.0,0.0,0.0
0.55,30.0,61093.349142841726,37.54937191778398,4.673295123522172e-06,0.043304292498313614,3.420653460380742e-08,3.543169999999973,2.825228063732397e-14,3.164972374330693e-18,68190.2000000002,7058.815811579644,0.0,0.0,0.0,0.006824035954779761,2.054405117261221e-06,0.000181735,60.0588,49886.2,1.5788844486033582e-13,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12062.063158303852,2.5249496328028703e-05,2.4681587598321234e-07,3.744400838018268,2.547481583275908e-13,3.432595592873588e-17,1.1218443501733887e-09,3.5796470548155e-21,7.254482617200021,135.80526328056192,6.499477041910359,0.0,0.0,0.0,0.0
0.56,30.0,60972.882211208154,38.88078066296622,4.927716428498477e-06,0.04330403555368113,3.672985946671291e-08,3.54316999999997,3.089253479499088e-14,3.524043199270675e-18,68190.2000000002,7177.920842324324,0.0,0.0,0.0,0.00706599956932271,2.2059531391079858e-06,0.000181735,60.0588,49886.2,1.7580112384745674e-13,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12032.857983604357,2.6144167247269357e-05,2.6025290822636143e-07,3.8771681192425933,2.735402508073662e-13,3.753381192521802e-17,1.2045998170422097e-09,3.985763339239118e-21,7.254482617200021,138.0967368775619,6.48666104692159,0.0,0.0,0.0,0.0
0.5700000000000001,30.0,60852.707100135245,40.23373543944591,5.1910199791349015e-06,0.04330376959094299,3.938904414334824e-08,3.5431699999999675,3.3725706780671136e-14,3.916350051923859e-18,68190.2000000002,7296.711296050412,0.0,0.0,0.0,0.007311878853477718,2.3656607499220016e-06,0.000181735,60.0588,49886.2,1.9537182196028401e-13,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,12003.724617612661,2.7053277930198445e-05,2.741590482800286e-07,4.012083957780282,2.933441393588359e-13,4.097605922437982e-17,1.2918109695340774e-09,4.429470235726923e-21,7.254482617200021,140.38215829584348,6.473876097554988,0.0,0.0,0.0,0.0
0.58,30.0,60732.82309210985,41.60815435541074,5.463345161199726e-06,0.043303494466030816,4.218877121468306e-08,3.5431699999999644,3.676208606586205e-14,4.34429861047919e-18,68190.2000000002,7415.187950407921,0.0,0.0,0.0,0.007561658924661604,2.533809180515181e-06,0.000181735,60.0588,49886.2,2.1672054934208697e-13,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,11974.662883598754,2.7976771607619366e-05,2.885416576781185e-07,4.149140187428945,3.141946968182006e-13,4.4665199328301076e-17,1.3836313785109885e-09,4.913488614424173e-21,7.254482617200021,142.66154249669302,6.461122117477198,0.0,0.0,0.0,0.0
0.59,30.0,60613.22947138472,43.003955750024495,5.744830719973637e-06,0.04330321003544484,4.5133795159960435e-08,3.5431699999999613,4.0012313402784507e-14,4.810421668801308e-18,68190.2000000002,7533.351581132315,0.0,0.0,0.0,0.007815324942267514,2.7106839798445598e-06,0.000181735,60.0588,49886.2,2.3997365745415583e-13,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,11945.67260526761,2.8914591640314402e-05,3.034080641277597e-07,4.288328665018993,3.36127331473526e-13,4.8614160538115124e-17,1.4802169728250944e-09,5.440683115847655e-21,7.254482617200021,144.9349044045627,6.448399030542735,0.0,0.0,0.0,0.0
0.6,30.0,60493.92552397415,44.42105819282908,6.035614761883745e-06,0.043302916156252626,4.822894199533482e-08,3.5431699999999577,4.348738616113869e-14,5.3173834354065895e-18,68190.2000000002,7651.202962049215,0.0,0.0,0.0,0.008072862107556242,2.8965749933096432e-06,0.000181735,60.0588,49886.2,2.652640535353802e-13,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,11916.753606758106,2.9866681518328064e-05,3.187655615956043e-07,4.429641270354,3.591779843735517e-13,5.283630443806029e-17,1.5817260274673998e-09,6.01406701311356e-21,7.254482617200021,147.20225890716105,6.435706760793513,0.0,0.0,0.0,0.0
0.61,30.0,60374.910537649615,45.859380483148115,6.335834756129635e-06,0.04330261268608775,5.147910891348958e-08,3.543169999999954,4.719866363792037e-14,5.867983897066958e-18,68190.2000000002,7768.742865079103,0.0,0.0,0.0,0.008334255663547853,3.0917763411085873e-06,0.000181735,60.0588,49886.2,2.927314182858617e-13,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,11887.905712641965,3.0832984860257365e-05,3.3462141039370615e-07,4.5730699061512405,3.8338312664379525e-13,5.73454323468005e-17,1.6883191517485868e-09,6.6368071472606705e-21,7.254482617200021,149.46362085554335,6.423045232458391,0.0,0.0,0.0,0.0
0.62,30.0,60256.183801935505,47.31884164949204,6.64562753630149e-06,0.043302299483148614,5.488926392422908e-08,3.54316999999995,5.1157872340370166e-14,6.465163246714013e-18,68190.2000000002,7885.972060242009,0.0,0.0,0.0,0.008599490894913558,3.2965863966529126e-06,0.000181735,60.0588,49886.2,3.2252242675822455e-13,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,11859.12874792269,3.181344541254891e-05,3.5098283726498055e-07,4.718606497982357,4.087797568099149e-13,6.215579173610294e-17,1.8001592775118016e-09,7.312228935298483e-21,7.254482617200021,151.71900506420204,6.4104143699527105,0.0,0.0,0.0,0.0
0.63,30.0,60137.744608104746,48.799360948964676,6.965129301990365e-06,0.04330197640619714,5.846444549604111e-08,3.5431699999999458,5.5377111242128406e-14,7.112006375316736e-18,68190.2000000002,8002.891315662192,0.0,0.0,0.0,0.008868553127867869,3.5113077650404825e-06,0.000181735,60.0588,49886.2,3.547909724403257e-13,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,11830.422538034494,3.280800704880272e-05,3.6785703546824935e-07,4.866242994214188,4.3540539812829786e-13,6.728208261696118e-17,1.9174116473772634e-09,8.043821450610734e-21,7.254482617200021,153.96842631115646,6.3978140978778315,0.0,0.0,0.0,0.0
0.64,30.0,60019.592249174544,50.30085786667128,7.294475620390688e-06,0.04330164331455754,6.22097621986251e-08,3.5431699999999413,5.986885701266808e-14,7.811747427406829e-18,68190.2000000002,8119.5013975728025,0.0,0.0,0.0,0.009141427730061033,3.7362472615864955e-06,0.000181735,60.0588,49886.2,3.896983945131025e-13,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,11801.786908841243,3.381661376908279e-05,3.852511648628759e-07,5.01597136594974,4.632980959238416e-13,7.273946389325147e-17,2.0402438030185487e-09,8.835242575345672e-21,7.254482617200021,156.21189933804288,6.385244341020683,0.0,0.0,0.0,0.0
0.65,30.0,59901.72601990207,51.82325211512808,7.63380142789505e-06,0.04330130006811511,6.613039234638178e-08,3.5431699999999364,6.46459692200781e-14,8.56777441992671e-18,68190.2000000002,8235.80307032054,0.0,0.0,0.0,0.009418100110471705,3.9717158904122106e-06,0.000181735,60.0588,49886.2,4.274137082673478e-13,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,11773.221686635408,3.483920969923427e-05,4.03172351992992e-07,5.167783606969302,4.924964149348952e-13,7.85435596830105e-17,2.168825573470406e-09,9.690324224425507e-21,7.254482617200021,158.4494388502039,6.372705024353301,0.0,0.0,0.0,0.0
0.66,30.0,59784.14521678016,53.36646363367334,7.983241031681367e-06,0.043300946527314955,7.023158364285982e-08,3.5431699999999315,6.972169550726862e-14,9.383633924076149e-18,68190.2000000002,8351.797096370296,0.0,0.0,0.0,0.009698555719299935,4.218028823091155e-06,0.000181735,60.0588,49886.2,4.681138386632476e-13,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,11744.72669813699,3.5875739090207335e-05,4.2162769017132293e-07,5.321671733671725,5.230394366653278e-13,8.471046560742124e-17,2.3033290634679594e-09,1.0613077640808606e-20,7.254482617200021,160.68105951677774,6.360196073032374,0.0,0.0,0.0,0.0
0.67,30.0,59666.8491380331,54.93041258787983,8.342928111292466e-06,0.04330058255316077,7.451865282615531e-08,3.543169999999926,7.510967674166987e-14,1.0263035809834378e-17,68190.2000000002,8467.48423630978,0.0,0.0,0.0,0.00998278004786038,4.47550537735255e-06,0.000181735,60.0588,49886.2,5.119838570165597e-13,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,11716.301770492486,3.692614631738752e-05,4.4062423956261147e-07,5.477627785015824,5.549667567436937e-13,9.125675504759407e-17,2.4439286418171545e-09,1.1607698761638877e-20,7.254482617200021,162.90677597078746,6.347717412398789,0.0,0.0,0.0,0.0
0.68,30.0,59549.837083612314,56.51501936896884,8.712995720208192e-06,0.04330020800721365,7.899698531525951e-08,3.5431699999999204,8.08239521384955e-14,1.1209858052835358e-17,68190.2000000002,8582.865248854147,0.0,0.0,0.0,0.01027075862847583,4.744468995841684e-06,0.000181735,60.0588,49886.2,5.592172207953551e-13,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,11687.946731273838,3.7990375879932635e-05,4.601690272666475e-07,5.635643822461951,5.883184822894576e-13,9.819948536922926e-17,2.590800929796314e-09,1.2678573654917846e-20,7.254482617200021,165.1266028092298,6.335268967977179,0.0,0.0,0.0,0.0
