T,H,IC,ICA,IH,INA,INN,INR,INV,S1,X,XE,XN,XR,XV,Y,YN,YR,YV
36.287998,0.53372753,4.0267272,1.7967272,2.9355013,0.037797365,-0.02146508,0.033839755,-0.012751594,1.0,1.6070366,0.56577826,-1.4806523,-1.2653162,-1.5695227,5.6999998,1.1897905e-34,3.7087854000000004e-16,3.1772756000000003e-16
36.335999,0.53495562,4.018218,1.788218,2.942256,0.037094682,-0.021627577,0.033771239,-0.010761045,1.0,1.6032742,0.56514871,-1.4801174,-1.2666048,-1.563131,5.6999998,8.6582466e-35,3.1646501e-16,2.7505688000000005e-16
36.383999,0.53618056,4.0097108,1.7797108,2.948993,0.037463095,-0.019581538,0.033146407,-0.011522001,1.0,1.6010092,0.5645119,-1.4764453,-1.2668288,-1.5607932,5.6999998,6.3007094e-35,2.7003479000000005e-16,2.3811684000000004e-16
36.431999,0.53740221,4.0012074,1.7712072,2.9557123,0.036092035,-0.016781295,0.033892874,-0.012985217,1.0,1.5962775,0.56386989,-1.471743,-1.2673848,-1.5587879,5.6999998,4.585101e-35,2.3041657000000003e-16,2.0613783000000003e-16
36.48,0.53862071,3.9927094,1.7627094,2.9624138,0.034991477,-0.015919145,0.032156363,-0.012971434,1.0,1.5916295,0.56322855,-1.4693209,-1.2692269,-1.5552527,5.6999998,3.3366324e-35,1.9661095e-16,1.7845359000000001e-16
36.528,0.53983593,3.9842186,1.7542186,2.9690979,0.034268282,-0.014932246,0.031628784,-0.012050419,1.0,1.5875008,0.56257963,-1.4661415,-1.2706038,-1.5506916,5.6999998,2.4281073e-35,1.6776513e-16,1.5448733e-16
36.576,0.54104799,3.9757366,1.7457367,2.975764,0.031728622,-0.015321085,0.032885067,-0.011581437,1.0,1.5814301,0.56190836,-1.4650604,-1.2693174,-1.5462427,5.6999998,1.7669624e-35,1.4315143e-16,1.3373974e-16
36.624001,0.54225689,3.9672651,1.7372652,2.9824128,0.033087902,-0.017237859,0.028110385,-0.010015465,1.0,1.578982,0.56121713,-1.4651463,-1.275664,-1.5402893,5.6999998,1.2858396e-35,1.2214894000000002e-16,1.1577855000000002e-16
36.672001,0.54346257,3.9588056,1.7288054,2.989044,0.034511544,-0.018336069,0.03014417,-0.0076184161,1.0,1.5772859,0.56049383,-1.4661958,-1.2765226,-1.5344248,5.6999998,9.3572077e-36,1.0422783e-16,1.0022953000000001e-16
36.720001,0.54466504,3.9503589,1.7203588,2.9956577,0.033940528,-0.020495979,0.031647924,-0.010667359,0.99999994,1.5732907,0.55975842,-1.4669583,-1.2744981,-1.5338849,5.6999998,6.8093509e-36,8.8936018e-17,8.6768738e-17
36.768002,0.5458644,3.9419267,1.7119267,3.002254,0.035166856,-0.022495735,0.0290532,-0.014603529,0.99999994,1.5712763,0.55906641,-1.4698353,-1.2753386,-1.5350714,5.6999998,4.9552457e-36,7.588775300000001e-17,7.5115729e-17
36.816002,0.54706055,3.9335101,1.70351,3.0088332,0.034407951,-0.02138711,0.030898618,-0.012744013,0.99999994,1.5671983,0.55839086,-1.4670062,-1.2760323,-1.5289766,5.6999998,3.6059914e-36,6.4753862e-17,6.5027712e-17
36.863998,0.5482536,3.9251101,1.69511,3.0153947,0.032481931,-0.022451477,0.03161132,-0.011357031,0.99999994,1.561236,0.55766726,-1.4668335,-1.2726915,-1.5236905,5.6999998,2.6241227e-36,5.5253484e-17,5.6294518e-17
36.911999,0.54944348,3.9167275,1.6867276,3.021939,0.03204222,-0.024308,0.033163287,-0.0097119482,0.99999994,1.5573684,0.55693161,-1.4682698,-1.2698721,-1.5183951,5.6999998,1.9096054e-36,4.7146956e-17,4.8734183e-17
36.959999,0.55063021,3.9083638,1.6783638,3.0284662,0.031798679,-0.027463397,0.03188546,-0.010539319,0.99999994,1.5543562,0.55616039,-1.4712347,-1.2699883,-1.51507,5.6999998,1.3896424999999999e-36,4.0229780000000005e-17,4.2189199e-17
37.007999,0.55181384,3.9000192,1.6700191,3.034976,0.0303928,-0.026874218,0.0345346,-0.009748349,0.99999994,1.5490456,0.55538934,-1.47045,-1.2668182,-1.5102178,5.6999998,1.0112593999999999e-36,3.4327459e-17,3.6523204e-17
37.056,0.55299431,3.8916945,1.6616945,3.0414689,0.031257335,-0.026771175,0.032761913,-0.011071433,0.99999994,1.5461625,0.55462593,-1.4690052,-1.2643158,-1.5080762,5.6999998,7.359055e-37,2.9291097e-17,3.1618152e-17
37.104,0.55417174,3.8833904,1.6533905,3.0479445,0.03125266,-0.024083398,0.032349598,-0.011693411,0.99999994,1.542786,0.55386162,-1.4644246,-1.2697476,-1.5053141,5.6999998,5.355271699999999e-37,2.4993648e-17,2.7371845e-17
37.152,0.55534601,3.8751075,1.6451075,3.0544031,0.03177321,-0.024928769,0.031711619,-0.012695303,0.99999994,1.5394554,0.55309916,-1.4628743,-1.2696027,-1.5023134,5.6999998,3.8970949e-37,2.13267e-17,2.3695816e-17
37.200001,0.55651724,3.8668458,1.6368458,3.0608447,0.031196501,-0.027763497,0.03078403,-0.011263316,0.99999994,1.5358193,0.55233645,-1.4647417,-1.2724214,-1.4976115,5.6999998,2.8359621999999997e-37,1.8197748e-17,2.0513477e-17
37.248001,0.55768532,3.8586061,1.628606,3.0672693,0.03122637,-0.025418269,0.032379396,-0.010325019,0.99999994,1.5314814,0.55153847,-1.4620183,-1.2707652,-1.4913241,5.6999998,2.0637635e-37,1.5527861e-17,1.7758524e-17
37.296001,0.55885041,3.8503881,1.620388,3.0736771,0.033250429,-0.026321761,0.034550708,-0.010078196,0.99999994,1.5302604,0.55073595,-1.461519,-1.2669964,-1.4876196,5.6999998,1.5018253e-37,1.3249688000000001e-17,1.537356e-17
37.344002,0.56001234,3.8421919,1.612192,3.0800679,0.033647489,-0.02596388,0.036447939,-0.011479457,0.99999994,1.5271037,0.54991865,-1.4591343,-1.2620369,-1.4850299,5.6999998,1.0928960999999998e-37,1.1305757e-17,1.3308898e-17
37.391998,0.56117123,3.834018,1.604018,3.086442,0.034392718,-0.027673732,0.036913984,-0.010485626,0.99999994,1.5249158,0.54909515,-1.459615,-1.2596787,-1.4796618,5.6999998,7.9531345e-38,9.647030299999999e-18,1.1521518e-17
37.439999,0.56232715,3.8258657,1.5958658,3.0927992,0.032136228,-0.026704764,0.036067452,-0.012925523,0.99999994,1.5186688,0.54828364,-1.4575496,-1.2595025,-1.4792817,5.6999998,5.787590800000001e-38,8.2316639e-18,9.9741819e-18
37.487999,0.56347996,3.8177354,1.5877354,3.0991397,0.033730533,-0.026444031,0.035065789,-0.01316855,0.99999994,1.5166398,0.54747784,-1.4543526,-1.2611704,-1.4748509,5.6999998,4.2116987000000004e-38,7.023953699999999e-18,8.634653e-18
37.535999,0.56462973,3.8096263,1.5796263,3.1054635,0.034584705,-0.024778519,0.036441501,-0.012629862,0.99999994,1.5142419,0.54666191,-1.4524035,-1.2596483,-1.4700135,5.6999998,3.0649032e-38,5.9934327e-18,7.475021899999999e-18
37.584,0.56577647,3.8015385,1.5715383,3.1117706,0.035007462,-0.022083055,0.03672915,-0.011992068,0.99999994,1.5104688,0.54582888,-1.4476485,-1.2586087,-1.4650472,5.6999998,2.2303665e-38,5.1141049e-18,6.4711290999999995e-18
37.632,0.56692016,3.7934709,1.563471,3.1180611,0.033838533,-0.022120954,0.036369506,-0.012250468,0.99999994,1.5053807,0.54498732,-1.4446379,-1.2590035,-1.4616172,5.6999998,1.6230642e-38,4.3637875999999994e-18,5.6020587999999996e-18
37.68,0.56806087,3.7854235,1.5554235,3.1243351,0.033299528,-0.022582201,0.035288949,-0.012239567,0.99999994,1.5007632,0.54412556,-1.4427439,-1.2606986,-1.4574685,5.6999998,1.1811231000000002e-38,3.7235534999999996e-18,4.8497045e-18
37.728001,0.56919861,3.7773955,1.5473955,3.1305923,0.03445629,-0.021962527,0.034491535,-0.013686534,0.99999994,1.4987495,0.54326254,-1.4422386,-1.2645975,-1.4546232,5.6999998,8.5951738e-39,3.1772516e-18,4.1983908e-18
37.776001,0.5703333,3.7693863,1.5393862,3.1368332,0.033466484,-0.02038523,0.03592591,-0.015024491,0.99999994,1.4934645,0.54242867,-1.4373362,-1.2625796,-1.4525267,5.6999998,6.2548092e-39,2.7111004e-18,3.6345485e-18
37.824001,0.57146508,3.7613947,1.5313948,3.1430578,0.033506185,-0.020068984,0.035039429,-0.013583284,0.99999994,1.4893912,0.54158813,-1.4349468,-1.2625433,-1.4470483,5.6999998,4.5516991e-39,2.3133406999999998e-18,3.1464300000000004e-18
37.872002,0.57259381,3.7534206,1.5234205,3.1492658,0.031955358,-0.020357341,0.032465909,-0.012202794,0.99999994,1.4831206,0.54070234,-1.4333488,-1.2659855,-1.439925,5.6999998,3.3123263e-39,1.9739383e-18,2.7238655999999997e-18
37.919998,0.57371956,3.7454624,1.5154624,3.1554575,0.032783378,-0.02204226,0.031949088,-0.014097822,0.99999994,1.4802986,0.53981382,-1.4331285,-1.2704529,-1.4375753,5.6999998,2.4104183e-39,1.6843315999999998e-18,2.3580514e-18
37.967999,0.57484239,3.7375193,1.5075194,3.161633,0.033175431,-0.022174789,0.032231357,-0.011710775,0.99999994,1.4774641,0.53892368,-1.4321682,-1.2715139,-1.4311366,5.6999998,1.7540908e-39,1.4372144999999998e-18,2.0413658999999998e-18
38.015999,0.57596225,3.7295904,1.4995905,3.1677921,0.032913063,-0.025496557,0.032190941,-0.011717735,0.99999994,1.4732651,0.5379948,-1.4340583,-1.2729132,-1.4265068,5.6999998,1.2764722e-39,1.2263532999999998e-18,1.7672112e-18
38.063999,0.57707912,3.7216747,1.4916747,3.1739352,0.033516403,-0.024995891,0.029737392,-0.011463428,0.99999994,1.4697354,0.53704995,-1.432778,-1.2746745,-1.4213583,5.6999998,9.289039399999999e-40,1.0464285999999999e-18,1.5298753999999998e-18
38.112,0.57819307,3.7137709,1.4837708,3.1800618,0.033662483,-0.023539541,0.030383239,-0.012326043,0.99999994,1.4666697,0.53609383,-1.4294301,-1.2745167,-1.4171317,5.6999998,6.7597517e-40,8.9290156e-19,1.3244136999999999e-18
38.16,0.5793041,3.7058775,1.4758776,3.1861725,0.032467611,-0.022640167,0.033274803,-0.010201315,0.99999994,1.4605025,0.53512222,-1.4263592,-1.2709777,-1.4092064,5.6999998,4.9191461999999996e-40,7.618993099999999e-19,1.1465454e-18
38.208,0.58041221,3.697994,1.467994,3.1922669,0.03150411,-0.020593211,0.033073153,-0.011342157,0.99999988,1.4539536,0.53411746,-1.4206885,-1.2678379,-1.4066342,5.6999998,3.579729e-40,6.5011707e-19,9.9256473e-19
38.256001,0.5815174,3.6901186,1.4601184,3.1983454,0.028912706,-0.02177617,0.031840812,-0.010396518,0.99999988,1.4472139,0.53310394,-1.4195079,-1.2699407,-1.399785,5.6999998,2.6049997999999997e-40,5.547350299999999e-19,8.5926369e-19
38.304001,0.58261961,3.6822498,1.4522499,3.2044079,0.030373551,-0.021485683,0.031757955,-0.012447106,0.99999988,1.444356,0.53210598,-1.4176522,-1.2721714,-1.3986369,5.6999998,1.8956906e-40,4.7334692e-19,7.438648599999999e-19
38.352001,0.58371902,3.674387,1.444387,3.2104545,0.027427955,-0.021441454,0.033760704,-0.011046394,0.99999988,1.4362034,0.53110331,-1.4166362,-1.2686043,-1.3922244,5.6999998,1.3795223e-40,4.0389973e-19,6.4396409e-19
38.400002,0.58481544,3.6665282,1.4365282,3.216485,0.026123356,-0.023078253,0.03304106,-0.010334336,0.99999988,1.4297357,0.53006655,-1.4148911,-1.268839,-1.3857403,5.6999998,1.0038902e-40,3.4464149e-19,5.5747998e-19
38.448002,0.58590907,3.6586723,1.4286724,3.2224998,0.027147934,-0.023469638,0.034381203,-0.0084777074,0.99999988,1.4263955,0.52897602,-1.4138565,-1.2657163,-1.3768383,5.6999998,7.3053893e-41,2.9407733999999997e-19,4.8261062e-19
38.495998,0.58699977,3.6508181,1.4208181,3.2284987,0.028630937,-0.02459868,0.033161506,-0.0068591195,0.99999988,1.4235802,0.52785051,-1.413871,-1.2655022,-1.3693526,5.6999998,5.3162461e-41,2.5093173e-19,4.1779615999999996e-19
38.543999,0.58808756,3.6429639,1.412964,3.2344816,0.029752882,-0.026535656,0.035258938,-0.0050029531,0.99999988,1.4211334,0.52667522,-1.4147105,-1.2646753,-1.3609,5.6999998,3.8687048e-41,2.1411620999999999e-19,3.6168629999999996e-19
38.591999,0.58917254,3.6351087,1.4051086,3.240449,0.030289689,-0.025512455,0.037852932,-0.0049825553,0.99999988,1.418119,0.52544659,-1.4115427,-1.2589024,-1.354284,5.6999998,2.8153486999999997e-41,1.8270211e-19,3.1311195e-19
38.639999,0.59025466,3.6272507,1.3972507,3.2464006,0.029174805,-0.025231186,0.035460286,-0.0053916932,0.99999988,1.4116682,0.5242219,-1.4082754,-1.2598569,-1.3494321,5.6999998,2.0486983999999998e-41,1.5589691999999998e-19,2.7106114e-19
38.688,0.59133387,3.6193886,1.3893887,3.2523365,0.032320276,-0.02580218,0.035475105,-0.006462174,0.99999988,1.4120537,0.52300102,-1.406206,-1.2610713,-1.3466576,5.6999998,1.4908414e-41,1.3302447e-19,2.3465772e-19
38.736,0.59241033,3.6115212,1.3815213,3.2582567,0.031038066,-0.024774099,0.035240654,-0.009052556,0.99999982,1.4060727,0.52179027,-1.4028373,-1.2625022,-1.3449265,5.6999998,1.0848852999999999e-41,1.1350774999999998e-19,2.0314327e-19
38.784,0.59348387,3.6036475,1.3736475,3.2641613,0.03275045,-0.024189787,0.037412539,-0.0093969014,0.99999982,1.4030937,0.52062237,-1.3989244,-1.2588589,-1.3400828,5.6999998,7.8949155e-42,9.6854442e-20,1.7586121e-19
38.832001,0.5945546,3.5957656,1.3657656,3.2700505,0.031537339,-0.025965134,0.038950089,-0.008478621,0.99999982,1.3968245,0.51941723,-1.3984329,-1.2537845,-1.3333817,5.6999998,5.7453237e-42,8.2644416e-20,1.5224310999999999e-19
38.880001,0.59562254,3.5878744,1.3578744,3.275924,0.032293871,-0.025118098,0.038970049,-0.008701208,0.99999982,1.3933975,0.51818573,-1.3963283,-1.2517993,-1.3270937,5.6999998,4.1814746e-42,7.0519222e-20,1.3179691e-19
38.928001,0.59668767,3.579973,1.3499728,3.2817822,0.033566214,-0.02505032,0.036308415,-0.0076785036,0.99999982,1.3907615,0.51692671,-1.3920257,-1.2549534,-1.3195378,5.6999998,3.042219e-42,6.0172982e-20,1.1409664e-19
38.976002,0.59774995,3.5720596,1.3420596,3.2876248,0.03158202,-0.026451113,0.036260489,-0.0091153821,0.99999982,1.3828839,0.51565367,-1.3903491,-1.2568177,-1.316214,5.6999998,2.2140516e-42,5.1344687e-20,9.8773501e-20
39.023998,0.59880948,3.5641336,1.3341336,3.2934523,0.034429103,-0.023708798,0.036619194,-0.0067682769,0.99999982,1.3812872,0.51433927,-1.3847337,-1.2580299,-1.3047107,5.6999998,1.6114932e-42,4.3811641e-20,8.550825099999999e-20
39.071999,0.59986621,3.5561936,1.3261937,3.2992642,0.036409464,-0.025593387,0.037972402,-0.0070301536,0.99999982,1.3793269,0.51298445,-1.3833482,-1.254102,-1.2987177,5.6999998,1.1728868e-42,3.7383806999999997e-20,7.4024529e-20
39.119999,0.60092014,3.5482388,1.3182387,3.3050609,0.037924133,-0.021520425,0.038999189,-0.0054240893,0.99999976,1.3781641,0.51158154,-1.3761216,-1.251443,-1.2876801,5.6999998,8.5339076e-43,3.1899031e-20,6.4083059e-20
39.167999,0.60197127,3.5402679,1.3102679,3.310842,0.036867745,-0.02116227,0.038125154,-0.0059708767,0.99999976,1.3713551,0.51014882,-1.370187,-1.2518462,-1.2834721,5.6999998,6.207752199999999e-43,2.721896e-20,5.547672899999999e-20
39.216,0.60301971,3.5322802,1.3022801,3.3166082,0.037262425,-0.02187016,0.039008047,-0.0077535077,0.99999976,1.366902,0.50871348,-1.3666084,-1.2530961,-1.2790171,5.6999998,4.5121811e-43,2.3225522e-20,4.8026223e-20
39.264,0.6040653,3.5242746,1.2942746,3.3223593,0.036539115,-0.020682422,0.042144168,-0.0068152272,0.99999976,1.3590645,0.50726503,-1.363925,-1.2481822,-1.2691228,5.6999998,3.2930514e-43,1.9817986e-20,4.1576317e-20
39.312,0.6051082,3.5162506,1.2862506,3.328095,0.037817113,-0.021623716,0.040242326,-0.0053811371,0.99999976,1.3571619,0.5057373,-1.3607789,-1.2448419,-1.2581197,5.6999998,2.3962203999999998e-43,1.6910384e-20,3.5992635e-20
39.360001,0.6061483,3.5082073,1.2782072,3.3338158,0.039186686,-0.022030741,0.039618321,-0.0047841151,0.99999976,1.3540175,0.50416899,-1.3573804,-1.2466348,-1.2499363,5.6999998,1.7376100999999998e-43,1.4429374e-20,3.1158837e-20
39.408001,0.60718572,3.500144,1.270144,3.3395214,0.037807204,-0.021738756,0.039664883,-0.0066475612,0.99999976,1.3462362,0.50256175,-1.353099,-1.2491795,-1.2440013,5.6999998,1.2611685999999999e-43,1.2312365e-20,2.6974215999999998e-20
39.456001,0.6082204,3.4920604,1.2620604,3.345212,0.037794579,-0.023431808,0.041680202,-0.0046963082,0.9999997,1.3410994,0.50093651,-1.3512785,-1.2472612,-1.2314759,5.6999998,9.2485699e-44,1.0505954e-20,2.3351588e-20
39.504002,0.60925233,3.4839556,1.2539557,3.3508878,0.036017247,-0.024556171,0.044102192,-0.0039906334,0.9999997,1.3318744,0.49919075,-1.3488544,-1.2401243,-1.2179251,5.6999998,6.7262326e-44,8.9645707e-21,2.0215478e-20
39.551998,0.61028153,3.4758298,1.2458298,3.3565483,0.035805792,-0.024624111,0.043886833,-0.0058119181,0.9999997,1.3234584,0.49743235,-1.3454641,-1.2369033,-1.2156992,5.6999998,4.9045446e-44,7.6493317e-21,1.7500546999999998e-20
39.599998,0.61130804,3.4676821,1.2376822,3.3621941,0.035546053,-0.022434497,0.04434517,-0.0077903843,0.99999964,1.3176501,0.49569818,-1.3392485,-1.2351803,-1.2125119,5.6999998,3.5032462e-44,6.5270581e-21,1.5150229999999998e-20
39.647999,0.61233181,3.4595127,1.2295127,3.367825,0.037528604,-0.023346258,0.041937213,-0.0069922335,0.99999964,1.3147753,0.4939712,-1.3347974,-1.2387363,-1.2010797,5.6999998,2.5223372e-44,5.5694394000000005e-21,1.3115559e-20
39.695999,0.61335289,3.4513214,1.2213213,3.373441,0.038549099,-0.021958973,0.040976878,-0.0079181269,0.99999964,1.3111174,0.4921709,-1.3285925,-1.2433395,-1.1923457,5.6999998,1.8216879999999998e-44,4.7523178e-21,1.1354144e-20
39.743999,0.61437136,3.4431078,1.2131079,3.3790424,0.039031841,-0.021500995,0.041090213,-0.0074783349,0.99999964,1.3045802,0.49033442,-1.3232468,-1.2440112,-1.1818436,5.6999998,1.4012985e-44,4.0550805e-21,9.8292871e-21
39.792,0.61538708,3.4348726,1.2048726,3.3846288,0.041444164,-0.018977355,0.042265918,-0.0089069922,0.99999958,1.3040812,0.48843351,-1.3127637,-1.242074,-1.1737411,5.6999998,9.8090893e-45,3.4601385e-21,8.5092175e-21
39.84,0.61640012,3.4266155,1.1966155,3.3902006,0.040617369,-0.021041824,0.042841319,-0.0088760983,0.99999958,1.2976094,0.48650709,-1.307196,-1.2403938,-1.1615034,5.6999998,7.0064923e-45,2.9524833e-21,7.3664327e-21
39.888,0.61741048,3.4183369,1.1883368,3.3957577,0.041251913,-0.021244304,0.043571796,-0.010220027,0.99999958,1.2905822,0.48449183,-1.3043898,-1.2354543,-1.1535922,5.6999998,5.6051939e-45,2.519309e-21,6.3771235e-21
39.936001,0.61841822,3.410037,1.1800371,3.4013002,0.042132605,-0.018549025,0.041982617,-0.010243018,0.99999952,1.2868476,0.48242587,-1.2934711,-1.2398303,-1.1410588,5.6999998,4.2038954e-45,2.1496881e-21,5.5206781000000005e-21
39.984001,0.61942333,3.4017167,1.1717168,3.4068282,0.040687732,-0.017872598,0.043445531,-0.0094239814,0.99999952,1.2757338,0.4802399,-1.2838882,-1.2400544,-1.1208656,5.6999998,2.8025969e-45,1.834296e-21,4.7792529e-21
40.032001,0.6204257,3.3933764,1.1633763,3.4123416,0.040066466,-0.018990245,0.045075536,-0.010328297,0.99999946,1.266804,0.47792819,-1.2778682,-1.2379031,-1.1081234,5.6999998,1.4012985e-45,1.565177e-21,4.1374011000000005e-21
40.080002,0.62142551,3.3850164,1.1550164,3.4178402,0.038926549,-0.02010761,0.04269718,-0.0092567168,0.99999946,1.256635,0.4754149,-1.2721343,-1.235623,-1.0800503,5.6999998,1.4012985e-45,1.3355417e-21,3.5817494e-21
40.127998,0.62242264,3.3766377,1.1466378,3.4233246,0.03866801,-0.021286581,0.042102024,-0.0083919456,0.9999994,1.2475436,0.47253597,-1.2659037,-1.2397833,-1.042004,5.6999998,1.4012985e-45,1.1395974000000001e-21,3.1007219e-21
40.175999,0.6234172,3.3682413,1.1382414,3.4287946,0.039156161,-0.020619027,0.041794099,-0.0091159157,0.99999934,1.2404574,0.46910793,-1.256789,-1.2421601,-0.98963517,5.6999998,1.4012985e-45,9.724011e-22,2.684296e-21
40.223999,0.62440908,3.3598282,1.1298281,3.4342499,0.04037489,-0.021174368,0.041555393,-0.0089463908,0.99999928,1.2342663,0.46431491,-1.2433203,-1.2427555,-0.77051932,5.6999998,0.0,8.297350600000001e-22,2.3237961e-21
40.271999,0.62016487,3.3513992,1.121399,3.4109068,0.042509452,-0.020562632,0.042534046,-0.0095114829,0.9830212,-2.498534,0.44805485,-1.2034346,-1.230022,2.1808579,5.1930771,0.0,7.0800026e-22,0.18771185
40.32,0.6131168,3.3429554,1.1129553,3.3721423,0.043292601,-0.019938882,0.043199826,-0.0086605959,0.95740205,-2.4503462,0.43114856,-1.1273965,-1.1951979,2.1559572,4.4956489,0.0,6.041258400000001e-22,0.43675038
40.368,0.60614878,3.3344982,1.1044983,3.3338184,0.042699635,-0.020898733,0.042585578,-0.0092967888,0.93245053,-2.4065895,0.4153012,-1.0224727,-1.1478536,2.1315484,3.8918846,1.4012985e-45,5.154913900000001e-22,0.66847587
40.416,0.59926003,3.3260291,1.096029,3.2959299,0.044819228,-0.020045593,0.041596454,-0.0087677445,0.90814936,-2.3661904,0.40046954,-0.82429039,-1.0893041,2.1083472,3.369206,7.1201455e-38,4.398609600000001e-22,0.88409197
40.464001,0.59244949,3.3175492,1.0875492,3.2584722,0.043260187,-0.019775543,0.042708315,-0.0083462019,0.88448149,-2.3304231,0.38658673,0.14062478,-1.1163779,2.0859737,2.9167228,0.02766973,3.7532666000000005e-22,1.0847186
40.512001,0.58571637,3.3090603,1.0790602,3.2214401,0.042977244,-0.019530203,0.042193718,-0.0055999551,0.86143047,-2.2977116,0.37360016,1.9911659,-2.0886786,2.0654912,2.525008,0.55950439,3.2026051000000004e-22,1.2713977
40.560001,0.57905984,3.3005636,1.0705637,3.184829,0.043315019,-0.018810002,0.042574178,-0.0056353756,0.8389802,-2.2677541,0.36145988,1.9447446,-2.0830483,2.0449195,2.1859004,1.0439793,2.7327343000000004e-22,1.4450991
40.608002,0.57247889,3.2920611,1.0620612,3.1486337,0.042727571,-0.017599497,0.046932012,-0.0088349143,0.81711495,-2.2411273,0.35014823,1.8995835,-2.0756066,2.0230522,1.8923347,1.4853119,2.3318006e-22,1.6067249
40.655998,0.56597275,3.2835546,1.0535545,3.11285,0.042430148,-0.016264144,0.044601578,-0.010240231,0.79581964,-2.2168493,0.3396121,1.855664,-2.0710087,2.0030437,1.6381948,1.8873439,1.98969e-22,1.7571144
40.703999,0.55954051,3.2750456,1.0450456,3.0774729,0.045062102,-0.01607703,0.046134166,-0.010504333,0.77507925,-2.1938586,0.32981816,1.8127494,-2.0650804,1.984,1.4181858,2.2535748,1.6977721e-22,1.897049
40.751999,0.55318141,3.2665362,1.0365362,3.0424979,0.044994686,-0.017653927,0.047211133,-0.0099807959,0.75487942,-2.1736727,0.3207033,1.7694969,-2.0595186,1.9662474,1.2277241,2.5871933,1.4486831000000002e-22,2.0272555
40.799999,0.54689461,3.2580283,1.0280284,3.0079203,0.04541466,-0.017867582,0.045520779,-0.0087996786,0.73520601,-2.1554587,0.31223488,1.7277532,-2.0552697,1.9497052,1.0628412,2.891103,1.2361392e-22,2.1484101
40.848,0.54067922,3.2495239,1.019524,2.9737358,0.046577193,-0.01810465,0.047583397,-0.0088098506,0.71604538,-2.1384094,0.30437332,1.6879019,-2.0492024,1.9330055,0.92010194,3.1679494,1.0547788000000001e-22,2.261142
40.896,0.53453451,3.2410252,1.0110252,2.9399397,0.047489017,-0.017814416,0.046670113,-0.007622919,0.69738406,-2.1234071,0.29708701,1.6496713,-2.0447063,1.9175786,0.79653257,3.4201431,9.0002668e-23,2.3660369
40.944,0.52845955,3.2325342,1.0025342,2.9065278,0.047499992,-0.018096348,0.045662269,-0.0058966428,0.67920905,-2.109951,0.29033399,1.6115835,-2.0404744,1.9031579,0.68955857,3.6498787,7.6797906e-23,2.4636395
40.992001,0.52245373,3.2240529,0.99405301,2.8734953,0.047735725,-0.017851593,0.046343047,-0.0084988344,0.66150779,-2.0973423,0.28409675,1.5739924,-2.0353923,1.8866245,0.59695107,3.8591564,6.5530486e-23,2.5544569
41.040001,0.51651609,3.215584,0.9855839,2.8408384,0.048518892,-0.017015539,0.045194518,-0.0064511742,0.6442678,-2.0858822,0.27834842,1.5390573,-2.0313406,1.8736043,0.51678079,4.049798,5.5916165e-23,2.6389608
41.088001,0.51064599,3.2071292,0.97712922,2.8085527,0.04929252,-0.016190019,0.044995923,-0.0062420899,0.62747711,-2.0752687,0.2730501,1.5033703,-2.0271077,1.8600338,0.44737729,4.2234631,4.7712412e-23,2.7175899
41.136002,0.50484252,3.1986911,0.96869111,2.776634,0.04811018,-0.015903573,0.042110745,-0.0052082837,0.61112404,-2.0666459,0.26817691,1.4687027,-2.024076,1.8475173,0.38729468,4.3816633,4.0712275e-23,2.7907529
41.183998,0.49910507,3.1902721,0.96027201,2.7450778,0.049034972,-0.015267101,0.045787521,-0.0024585016,0.59519714,-2.0573926,0.26368472,1.4346896,-2.0183339,1.8365474,0.33528116,4.5257759,3.4739162e-23,2.8588295
41.231998,0.49343282,3.1818743,0.95187414,2.7138805,0.051485289,-0.01193426,0.046848726,-0.002270492,0.57968533,-2.0482526,0.25955376,1.4031382,-2.0127559,1.8248067,0.29025301,4.6570554,2.9642398e-23,2.9221735
41.279999,0.48782504,3.1735001,0.94349998,2.6830378,0.050649084,-0.011267466,0.047937673,-0.0038566948,0.56457776,-2.0413086,0.25580016,1.3723576,-2.0083773,1.8115362,0.25127214,4.7766442,2.5293408e-23,2.9811139
41.327999,0.48228097,3.1651518,0.93515176,2.6525452,0.050668333,-0.0084043862,0.048436139,-0.0049451659,0.54986393,-2.0345922,0.25238752,1.3412887,-2.0039647,1.799482,0.21752639,4.8855839,2.1582480000000003e-23,3.0359569
41.375999,0.47679991,3.156832,0.92683196,2.6223996,0.050659258,-0.008320068,0.052182179,-0.0060945028,0.53553361,-2.028264,0.24930343,1.3079861,-1.9980307,1.7880951,0.18831266,4.9848223,1.8416001999999998e-23,3.086987
41.424,0.47138116,3.1485429,0.91854292,2.5925963,0.050921325,-0.0066952137,0.049924467,-0.0062893545,0.5215767,-2.0221131,0.24653111,1.2744942,-1.9953392,1.7768431,0.16302234,5.0752234,1.5714093e-23,3.1344697
41.472,0.46602395,3.1402869,0.91028696,2.5631318,0.052248355,-0.007837411,0.050436035,-0.0061205016,0.50798357,-2.0157235,0.24402665,1.2356435,-1.9913114,1.7672645,0.14112851,5.1575747,1.3408597e-23,3.1786513
41.52,0.46072766,3.1320665,0.90206653,2.5340021,0.053389139,-0.00721722,0.047662068,-0.0074223373,0.49474469,-2.0099304,0.2417925,1.1965635,-1.9890633,1.7560269,0.12217499,5.2325926,1.1441351e-23,3.2197616
