Time,ATM,AURKB,BAD,BRCA1,CSF1R,MAP2K3,MAP2K4,MAPK13,MAPK14,PARP1,PIK3R1,PKN1,PRKACA,PTEN,SHC1,SRC,TGFBR1,TP53,YWHAZ,ZAK,k_pkn1,kd_pkn1,k_zak,kd_zak,k_map2k3,kd_map2k3,k_mapk14,kd_mapk14,k_map2k4,kd_map2k4,k_tp53,k_atm,kd_tp53,kd_atm,k_mapk13,kd_mapk13,k_prkaca,kd_prkaca,k_src,kd_src,k_bad,kd_bad,k_pik3r1,kd_pik3r1,k_csf1r,kd_csf1r,k_shc1,kd_shc1,k_pten,kd_pten,k_parp1,kd_parp1,k_aurkb,kd_aurkb,k_brca1,kd_brca1,k_ywhaz,kd_ywhaz,k_tgfbr1,kd_tgfbr1,Cell,PKN1_Prod,PKN1_Degrad,ZAK_Prod,ZAK_Degrad,MAP2K3_Prod,MAP2K3_Degrad,MAPK14_Prod,MAPK14_Degrad,MAP2K4_Prod,MAP2K4_Degrad,TP53_Prod,TP53_Degrad,ATM_Prod,ATM_Degrad,MAPK14_Prod2,MAPK13_Prod,MAPK13_Degrad,PRKACA_Prod,PRKACA_Degrad,SRC_Prod,SRC_Degrad,BAD_Prod,BAD_Degrad,TP53_Prod2,TP53_Prod3,PTEN_Prod,PTEN_Degrad,SHC1_Prod,SHC1_Degrad,PIK3R1_Degrad,PARP1_Prod,PARP1_Degrad,AURKB_Prod,AURKB_Degrad,ATM_Prod2,TP53_Prod4,BRCA1_Prod,BRCA1_Degrad,TP53_Prod5,TP53_Prod6,BRCA1_Prod2,SRC_Prod2,YWHAZ_Prod,YWHAZ_Degrad,MAP2K3_Prod2,MAP2K4_Prod2,TGFBR1_Prod,TGFBR1_Degrad,BAD_Degrad2,PIK3R1_Prod,CSF1R_Prod,TGFBR1_Prod2,MAPK14_Prod3,MAPK14_Prod4,PIK3R1_Prod2,CSF1R_Prod2,CSF1R_Degrad,ATM_Prod3,PRKACA_Prod2,TP53_Degrad2
757.0,7.213038375470575,65.16623449226597,29.4773165059303,10.496428861186606,3.533263295857742,39.08248238289576,19.53738607541004,27.908182801407364,53.48107130797179,97.75185245869139,3.421867055997703,97.72914389766807,31.024204241638145,17.149389911890353,49.57720161213464,6.910720163086689,25.50822747183318,42.87733634781424,243.83756824333338,19.541241191448027,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.48864571948834035,9.772914389766807,9.770620595724013,19.545828779533615,23.449489429737458,78.16496476579152,267.40535653985893,7.816496476579153,11.722431645246024,32.08864278478307,85.75467269562849,5.348107130797179,21.639115126411724,39.07477215082008,39.07477215082008,39.071455921970305,55.81636560281473,186.14522544982887,6.204840848327629,6.910720163086689,5.0,1.179092660237212,4.146432097852013,17.68638990355818,8.575467269562848,8.574694955945176,51.01645494366636,51.01312567121375,586.8293236995695,0.5,0.48875926229345695,293.2555573760742,293.24805521519687,9.775185245869139,58.65111147521483,195.50370491738278,209.92857722373213,4.327823025282345,6.297857316711964,14.42607675094115,0.7066526591715485,17.587117072303226,17.55630491352,3.9082482382896053,3.9082482382896053,9.770620595724013,11.478702362324931,3.823844257177202,487.67513648666676,6.843734111995406,1.7109335279988516,51.01645494366636,99.15440322426927,99.15440322426927,99.15440322426927,105.99789887573226,6.516623449226597,130.33246898453194,37.44167103492865
758.0,7.2138370532189215,65.17371802596946,29.474387064079913,10.497630312121453,3.533500837121432,39.08705858042615,19.539693401895928,27.911490796369264,53.48629535027235,97.76306528669025,3.4221105635197855,97.74046998655578,31.027804418006877,17.15016009499117,49.5805206315906,6.91149156354586,25.51107198445862,42.879242784600876,243.86830389838826,19.54352929021322,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4887023499327789,9.774046998655578,9.77176464510661,19.548093997311156,23.452235148255692,78.1741171608523,267.43147675136174,7.817411716085231,11.723816041137557,32.09177721016341,85.75848556920175,5.348629535027236,21.641511159656766,39.079386803791856,39.079386803791856,39.076087114916966,55.82298159273853,186.16682650804125,6.205560883601375,6.91149156354586,5.0,1.1789754825631966,4.146894938127516,17.684632238447946,8.575848556920176,8.575080047495584,51.02214396891724,51.01883198548748,586.8974402712477,0.5,0.48881532643345127,293.2891958600708,293.2817311168626,9.776306528669025,58.65783917201415,195.5261305733805,209.95260624242906,4.328302231931353,6.298578187272872,14.427674106437843,0.7067001674242864,17.589176361191896,17.558517880683954,3.908705858042644,3.908705858042644,9.77176464510661,11.47998239300638,3.8239461918972584,487.7366077967765,6.844221127039571,1.7110552817598927,51.02214396891724,99.1610412631812,99.1610412631812,99.1610412631812,106.00502511364296,6.517371802596947,130.34743605193893,37.44763569070289
759.0,7.21463174260466,65.18116422532786,29.47147284067434,10.498825768793376,3.533737173065612,39.09161194792134,19.54198921743969,27.914782288188327,53.49149321177455,97.77422217539531,3.4223528305007855,97.75173957110636,31.031386633578954,17.15092643087956,49.5838228126012,6.912259111659829,25.513902281077964,42.881139697562226,243.89888621738572,19.545805973960807,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4887586978555318,9.775173957110637,9.772902986980403,19.550347914221273,23.454967168752805,78.18322389584269,267.45746605887274,7.818322389584269,11.725193530463812,32.09489592706473,85.76227939512445,5.349149321177455,21.64389522781398,39.08397843487938,39.08397843487938,39.080695203463655,55.829564576376654,186.1883198014737,6.206277326715791,6.912259111659829,5.0,1.1788589136269736,4.147355466995897,17.682883704404603,8.576227939512446,8.57546321543978,51.02780456215593,51.024509833241446,586.965216164314,0.5,0.48887111087697654,293.3226665261859,293.3152390139754,9.777422217539531,58.664533305237185,195.54844435079062,209.9765153758675,4.328779045562796,6.299295461276025,14.42926348520932,0.7067474346131224,17.591225376564726,17.560719807651772,3.9091611947921616,3.9091611947921616,9.772902986980403,11.481256026485084,3.824047601346047,487.79777243477145,6.844705661001571,1.7111764152503928,51.02780456215593,99.1676456252024,99.1676456252024,99.1676456252024,106.01211519196836,6.518116422532787,130.36232845065572,37.453570957866795
760.0,7.21542246338704,65.1885732746556,29.468573754984188,10.500015260802488,3.533972309723292,39.09614259809002,19.544273578869227,27.91805735833826,53.49666502304421,97.78532340097105,3.4225938625026093,97.76295293027378,31.034950977024316,17.151688939898516,49.58710823974735,6.9130228265195175,25.516718432080964,42.88302713429119,243.92931595732446,19.548071299045134,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4888147646513689,9.77629529302738,9.774035649522567,19.55259058605476,23.45768555885401,78.19228519618004,267.483325115221,7.8192285196180045,11.726564147321536,32.097999013826524,85.76605426858238,5.349666502304421,21.64626739016112,39.088547157738454,39.088547157738454,39.08528030167356,55.83611471667652,186.20970586214588,6.206990195404863,6.9130228265195175,5.0,1.1787429501993676,4.147813695911711,17.681144252990514,8.576605426858238,8.575844469949258,51.03343686416193,51.03015935743351,587.0326529725055,0.5,0.4889266170048553,293.35597020291317,293.3485797359502,9.778532340097106,58.67119404058263,195.5706468019421,210.00030521604975,4.329253478032224,6.300009156481493,14.43084492677408,0.7067944619446584,17.59326416914062,17.56291074892736,3.909614259809027,3.909614259809027,9.774035649522567,11.482523294436435,3.824148488370949,487.8586319146489,6.845187725005219,1.7112969312513047,51.03343686416193,99.1742164794947,99.1742164794947,99.1742164794947,106.01916929169876,6.51885732746556,130.3771465493112,37.459476978209324
761.0,7.216209235209306,65.19594535718804,29.46568972684365,10.50119881757561,3.534206253078552,39.100650642981016,19.546546542679767,27.921316087815782,53.50181091383734,97.79636923796517,3.422833665014359,97.77411034137896,31.038497536493786,17.1524476423159,49.590376996936,6.913782727104096,25.519520507438585,42.88490514206161,243.95959387077133,19.55032532149062,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4888705517068948,9.777411034137897,9.77516266074531,19.554822068275794,23.46039038578861,78.20130128596203,267.5090545691867,7.820130128596204,11.72792792560786,32.101086548302405,85.76981028412322,5.350181091383734,21.64862770562792,39.093093085359534,39.093093085359534,39.08984252294209,55.842632175631564,186.2309852189627,6.2076995072987575,6.913782727104096,5.0,1.178627589073746,4.148269636262458,17.67941383610619,8.576981028412323,8.57622382115795,51.03904101487717,51.035780700159094,587.0997522751503,0.5,0.4889818461898258,293.3891077138955,293.3817541073462,9.779636923796517,58.6778215427791,195.59273847593033,210.0239763515122,4.329725541125583,6.3007192905453655,14.432418470418613,0.7068412506157105,17.59529278934156,17.565090758695533,3.9100650642981245,3.9100650642981245,9.77516266074531,11.483784228347364,3.8242488558057217,487.91918774154266,6.845667330028718,1.7114168325071795,51.03904101487717,99.180753993872,99.180753993872,99.180753993872,106.02618759235656,6.519594535718804,130.39189071437607,37.46535389268655
762.0,7.216992077598699,65.20328065508156,29.462820676650523,10.502376468366245,3.5344390090665407,39.105136193983355,19.54880816503383,27.924558557140653,53.50693101310011,97.80735995930857,3.423072243452327,97.78521208010966,31.04202639961909,17.153202558324466,49.59362916740015,6.914538832280984,25.522308576702983,42.886773767828295,243.98972070586143,19.552568096991777,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4889260604005483,9.778521208010966,9.776284048495889,19.557042416021932,23.46308171639001,78.21027238796671,267.53465506550054,7.821027238796671,11.729284899020298,32.104158607860064,85.77354753565659,5.350693101310011,21.650976232796097,39.09761633006766,39.09761633006766,39.09438197999691,55.849117114281306,186.25215839771454,6.208405279923818,6.914538832280984,5.0,1.178512827066021,4.14872329936859,17.677692405990314,8.57735475356566,8.576601279162233,51.044617153405966,51.041374002650585,587.1665156371593,0.5,0.48903679979654285,293.42207987792574,293.414762947867,9.780735995930858,58.68441597558514,195.61471991861714,210.0475293673249,4.330195246559219,6.301425881019747,14.433984155197399,0.7068878018133082,17.5973112872926,17.567259890822022,3.9105136193983556,3.9105136193983556,9.776284048495889,11.485038859516342,3.8243487064707113,487.97944141172286,6.846144486904654,1.7115361217261635,51.044617153405966,99.1872583348003,99.1872583348003,99.1872583348003,106.03317027199623,6.520328065508156,130.4065613101631,37.47120184142095
763.0,7.217771009966449,65.21057934941345,29.459966525366212,10.503548242254602,3.5346705835734786,39.109599361826206,19.551058501761243,27.927784846355635,53.512025448968835,97.81829583631543,3.423309603160002,97.79625842052063,31.04553765351285,17.15395370804187,49.596864833698824,6.915291160805849,25.525082709007524,42.88863305822698,244.01969720629822,19.554799680913185,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.48898129210260316,9.779625842052063,9.777399840456592,19.559251684104126,23.465759617095724,78.21919872365241,267.5601272448442,7.821919872365242,11.730635101056746,32.1072152693813,85.77726611645396,5.351202544896884,21.653313029899348,39.10211700352249,39.10211700352249,39.098898784897884,55.85556969271127,186.27322592107708,6.20910753070257,6.915291160805849,5.0,1.1783986610146486,4.1491746964835095,17.675979915219727,8.577726611645396,8.576976854020934,51.05016541801505,51.04693940527675,587.2329446090185,0.5,0.48909147918157714,293.4548875089463,293.44760707236054,9.781829583631543,58.690977501789256,195.63659167263086,210.07096484509205,4.330662605979869,6.302128945352761,14.435542019932898,0.7069341167146957,17.599319712821867,17.56941819885347,3.9109599361826373,3.9109599361826373,9.777399840456592,11.486287219053386,3.824448043173054,488.03939441259644,6.846619206320004,1.711654801580001,51.05016541801505,99.19372966739765,99.19372966739765,99.19372966739765,106.04011750720436,6.521057934941346,130.4211586988269,37.47702096370059
764.0,7.218546052682126,65.21784163362658,29.457127183368772,10.504714170269187,3.53490098183713,39.114040264800316,19.553297612504423,27.930995040969545,53.517094349261,97.82917715882763,3.423545752404399,97.80724965538144,31.04903139123651,17.154701105947098,49.60008406721468,6.9160397324133145,25.527842978315377,42.89048304589679,244.0495241665718,19.55702013240022,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4890362482769072,9.780724965538145,9.77851006620011,19.56144993107629,23.46842415888019,78.22808052960063,267.585471746305,7.822808052960063,11.731978567502653,32.1102566095566,85.78096609179357,5.3517094349261,21.65563815804638,39.106595225008846,39.106595225008846,39.10339305735736,55.86199008193909,186.29418834741907,6.209806278247303,6.9160397324133145,5.0,1.178285087334751,4.1496238394479885,17.674276310021263,8.578096609179358,8.577350552973549,51.055685956630754,51.052477020175,587.2990410503224,0.5,0.4891458857941382,293.4875314764829,293.4802873513196,9.782917715882764,58.69750629529658,195.65835431765527,210.09428340538375,4.3311276316092755,6.302828502161512,14.437092105364252,0.706980196367426,17.601318119160197,17.57156573999317,3.911404026480044,3.911404026480044,9.77851006620011,11.48752934024192,3.8245468681249597,488.0990483331436,6.847091504808798,1.7117728762021995,51.055685956630754,99.20016813442936,99.20016813442936,99.20016813442936,106.0470294551139,6.521784163362658,130.43568326725315,37.48281139375237
765.0,7.219317233366569,65.2250677922811,29.454302485159573,10.505874297814147,3.5351302049350983,39.11845907691493,19.55552558499915,27.934189266768474,53.52213784435095,97.8400043532114,3.4237807199271115,97.81818621536506,31.052507749686317,17.155444728292007,49.60328686663591,6.916784574205769,25.530589494163234,42.89232366936368,244.07920275540118,19.559229538457515,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.48909093107682533,9.781818621536507,9.779614769228758,19.563637243073014,23.47107544614896,78.23691815382986,267.61068922175474,7.823691815382986,11.733315350999488,32.11328270661057,85.78464733872735,5.352213784435095,21.65795170009971,39.1110511699983,39.1110511699983,39.10786497347586,55.86837853353695,186.3150464981179,6.2105015499372636,6.916784574205769,5.0,1.178172099406383,4.150070744523461,17.672581491095745,8.578464733872735,8.577722364146004,51.06117898832647,51.05798677093111,587.3648090250139,0.5,0.489200021766057,293.5200130596342,293.51280506526496,9.78400043532114,58.70400261192684,195.6800087064228,210.11748595628293,4.331590340019941,6.303524578688488,14.438634466733138,0.7070260409870197,17.603306584611765,17.573702598388884,3.9118459076915033,3.9118459076915033,9.779614769228758,11.488765272373456,3.8246451795325034,488.15840551080237,6.847561439854223,1.7118903599635558,51.06117898832647,99.20657373327182,99.20657373327182,99.20657373327182,106.05390614805295,6.5225067792281095,130.4501355845622,37.488573235976304
766.0,7.220084563757188,65.23225791153985,29.45149242940081,10.507028638982728,3.5353582626949014,39.12285585085875,19.557742445811115,27.93736756183943,53.52715605659774,97.8507775485672,3.4240144904214884,97.82906823087595,31.05596677031335,17.15618463290617,49.606473384114764,6.917525697166217,25.533322288638356,42.89415506757235,244.1087333266655,19.561427925429413,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.48914534115437974,9.782906823087595,9.780713962714707,19.56581364617519,23.47371351051525,78.2457117017175,267.6357802829887,7.82457117017175,11.734645467486668,32.11629363395864,85.7883101351447,5.352715605659775,21.660253691271564,39.11548489162223,39.11548489162223,39.1123145865752,55.87473512367886,186.3358006218801,6.2111933540626705,6.917525697166217,5.0,1.1780596971760324,4.1505154182997295,17.670895457640484,8.57883101351447,8.578092316453086,51.06664457727671,51.06346898191312,587.430247834172,0.5,0.48925388774283596,293.5523326457016,293.5451606019293,9.78507775485672,58.71046652914031,195.7015550971344,210.14057277965458,4.3320507382543125,6.304217183389636,14.440169127514377,0.7070716525389803,17.605285132886472,17.575828799519915,3.9122855850858826,3.9122855850858826,9.780713962714707,11.489995029887261,3.824742984129124,488.217466653331,6.848028980842977,1.7120072452107442,51.06664457727671,99.21294676822953,99.21294676822953,99.21294676822953,106.06074788084705,6.523225791153985,130.4645158230797,37.49430665595721
767.0,7.22084806299969,65.23941217064794,29.44869693724881,10.50817722255389,3.5355851606962725,39.12723069624055,19.559948250205267,27.940530005415305,53.53214911098909,97.86149701346392,3.424247069493383,97.83989597319587,31.059408539348812,17.15692083857888,49.60964369757404,6.918263119804834,25.53604143016863,42.89597728335532,244.13811661654313,19.563615348120308,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.48919947986597934,9.783989597319588,9.781807674060154,19.567979194639175,23.47633841774433,78.2544613924811,267.66074555494544,7.825446139248111,11.73596895012316,32.11928946659345,85.79195456671064,5.35321491109891,21.66254418899907,39.11989650041053,39.11989650041053,39.11674200758142,55.88106001083061,186.35645123609288,6.211881707869763,6.918263119804834,5.0,1.1779478774899523,4.1509578718829,17.669218162349285,8.579195456671064,8.57846041928944,51.07208286033726,51.06892378496289,587.4953590303369,0.5,0.4893074850673196,293.58449104039175,293.5773547679157,9.786149701346393,58.71689820807835,195.72299402692784,210.1635444510778,4.332508837799814,6.304906333532334,14.44169612599938,0.7071170321392546,17.60725381330828,17.577944396391104,3.912723069624062,3.912723069624062,9.781807674060154,11.491218643575884,3.824840284561924,488.27623323308626,6.848494138986766,1.7121235347466914,51.07208286033726,99.21928739514809,99.21928739514809,99.21928739514809,106.06755482088818,6.523941217064794,130.47882434129588,37.500011788851026
768.0,7.2216077501309694,65.24653074786151,29.44591593034885,10.509320077147507,3.535810904465998,39.131583722064384,19.562143053141615,27.943676676291815,53.53711713170615,97.87216301498871,3.424478462695914,97.8506697121098,31.06283314254812,17.15765336398706,49.612797884192275,6.918996860527358,25.538746986798305,42.89779035913444,244.1673533571508,19.565791861032213,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.48925334856054903,9.78506697121098,9.782895930516107,19.57013394242196,23.47895023323863,78.26316744412877,267.6855856585307,7.826316744412877,11.737285831884968,32.12227027902369,85.79558071826888,5.353711713170615,21.664823250392907,39.12428610628323,39.12428610628323,39.12114734680854,55.88735335258363,186.37699885528872,6.212566628509624,6.918996860527358,5.0,1.177836637213954,4.151398116316415,17.66754955820931,8.579558071826888,8.57882668199353,51.07749397359661,51.0743513108713,587.5601441537578,0.5,0.4893608150749436,293.61648904496616,293.6093883653768,9.787216301498873,58.72329780899322,195.74432602997743,210.18640154295014,4.332964650078582,6.305592046288504,14.443215500261939,0.7071621808931997,17.609212674928994,17.580049441714856,3.9131583722064427,3.9131583722064427,9.782895930516107,11.492436144059237,3.8249370834617156,488.3347067143016,6.848956925391828,1.712239231347957,51.07749397359661,99.22559576838455,99.22559576838455,99.22559576838455,106.07432713397995,6.524653074786151,130.49306149572303,37.505688768946605
769.0,7.222363644079112,65.25361382044775,29.44314933083512,10.51045723122436,3.5360354994779186,39.13591503672951,19.56432690927525,27.94680765282751,53.54206024212357,97.88277581874688,3.424708675529465,97.86138971590593,31.06624066519091,17.158382227695245,49.61593602040363,6.91972693763508,25.541439026187994,42.89959433692088,244.19644427654328,19.567957518364764,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.48930694857952967,9.786138971590594,9.783978759182382,19.572277943181188,23.481549022037704,78.27183007345901,267.71030121061784,7.8271830073459014,11.738596145565149,32.12523614527414,85.79918867384175,5.354206024212357,21.667090932237336,39.1286538185505,39.1286538185505,39.12553071395851,55.89361530565502,186.39744399114545,6.213248133038182,6.91972693763508,5.0,1.1777259732334049,4.151836162581048,17.66588959850107,8.579918867384176,8.579191113847623,51.08287805237599,51.07975168937748,587.624604732385,0.5,0.4894138790937344,293.6483274562406,293.6412621920149,9.788277581874688,58.72966549124813,195.76555163749376,210.20914462448718,4.333418186447467,6.306274338734616,14.444727288158225,0.7072070998955837,17.611161766528287,17.582143987911113,3.913591503672953,3.913591503672953,9.783978759182382,11.493647561784599,3.8250333834431935,488.39288855308655,6.84941735105893,1.7123543377647326,51.08287805237599,99.23187204080726,99.23187204080726,99.23187204080726,106.08106498433756,6.525361382044776,130.5072276408955,37.51133772966505
770.0,7.223115763663399,65.26066156468481,29.44039706133075,10.511588713086132,3.5362589511529268,39.14022474803043,19.566499872956353,27.949923012943792,53.54697856480942,97.89333568886191,3.4249377134416856,97.87205625137565,31.06963119208105,17.159107448155595,49.619058181898005,6.920453369324844,25.54411761561467,42.901389258315106,244.2253900987135,19.570112374015213,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4893602812568783,9.787205625137567,9.785056187007607,19.574411250275134,23.484134848818254,78.28044949606085,267.7348928240471,7.8280449496060855,11.73989992377381,32.12818713888565,85.80277851663021,5.354697856480943,21.669347290990196,39.132999745912706,39.132999745912706,39.129892218121306,55.899846025887584,186.4177871524863,6.21392623841621,6.920453369324844,5.0,1.17761588245323,4.152272021594906,17.66423823679845,8.580277851663022,8.579553724077797,51.08823523122934,51.08512504916831,587.6887422818621,0.5,0.4894666784443096,293.68000706658574,293.67297704108165,9.789333568886192,58.73600141331714,195.78667137772382,210.23177426172265,4.3338694581980395,6.306953227851679,14.446231527326798,0.7072517902305854,17.613101136613693,17.58422808710737,3.9140224748030428,3.9140224748030428,9.785056187007607,11.494852927026601,3.8251291871051243,488.450780197427,6.849875426883371,1.7124688567208428,51.08823523122934,99.23811636379601,99.23811636379601,99.23811636379601,106.08776853458781,6.526066156468481,130.52132312936962,37.51695880355887
771.0,7.2238641275943,65.26767415586194,29.43765904494779,10.512714550875415,3.5364812648589705,39.14451296315689,19.568661998230166,27.95302283412489,53.551872221525244,97.90384288797546,3.4251655818274913,97.8826695838136,31.07300480754663,17.159829043707877,49.62216444362097,6.921176173689054,25.54678282197167,42.903175164506955,244.25419154359253,19.572256481578435,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.489413347919068,9.78826695838136,9.786128240789218,19.57653391676272,23.486707777894136,78.28902592631378,267.7593611076262,7.828902592631379,11.7411971989381,32.131123332915145,85.80635032901391,5.355187222152525,21.6715923827829,39.13732399646033,39.13732399646033,39.134231967774845,55.90604566824978,186.4380288452798,6.214600961509326,6.921176173689054,5.0,1.1775063617979116,4.1527057042134325,17.66259542696867,8.580635032901391,8.579914521853938,51.09356564394334,51.090471517877724,587.7525583055198,0.5,0.4895192144398773,293.7115286639264,293.70453370137875,9.790384288797547,58.74230573278527,195.80768577595092,210.2542910175083,4.33431847655658,6.307628730525249,14.4477282551886,0.7072962529717941,17.615030833420594,17.58630179113866,3.9144512963156872,3.9144512963156872,9.786128240789218,11.496052269887253,3.825224497030532,488.50838308718505,6.850331163654983,1.7125827909137457,51.09356564394334,99.24432888724193,99.24432888724193,99.24432888724193,106.09443794576912,6.526767415586194,130.53534831172388,37.522552122311374
772.0,7.224608754473477,65.27465176827936,29.434935205287225,10.513834772575715,3.5367024459110503,39.148779788693886,19.57081333883702,27.956107193417868,53.556741333226036,97.91429767724742,3.4253922860290635,97.89322997701758,31.076361595439955,17.160547032579487,49.625254879773784,6.921895368715667,25.549434711768697,42.904952096275565,244.28284932704975,19.574389894346922,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4894661498850879,9.78932299770176,9.787194947173461,19.57864599540352,23.48926787321633,78.29755957738777,267.7837066661302,7.829755957738778,11.742488003302212,32.13404479993562,85.80990419255113,5.355674133322604,21.67382626342043,39.14162667767404,39.14162667767404,39.138550070785016,55.912214386835736,186.45816957263975,6.215272319087991,6.921895368715667,5.0,1.177397408211489,4.1531372212294,17.660961123172335,8.580990419255114,8.580273516289743,51.098869423537394,51.09579122208616,587.8160542943672,0.5,0.4895714883862371,293.74289303174226,293.7359329572571,9.791429767724743,58.748578606348445,195.82859535449484,210.27669545151429,4.334765252684086,6.308300863545429,14.449217508946955,0.7073404891822102,17.61695090491223,17.58836515154758,3.9148779788693844,3.9148779788693844,9.787194947173461,11.497245620295914,3.8253193157868743,488.5656986540995,6.850784572058127,1.7126961430145318,51.098869423537394,99.25050975954757,99.25050975954757,99.25050975954757,106.10107337733152,6.527465176827936,130.5493035365587,37.52811781673587
