Time,Ca_Nuc,Ca_Cyt,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt,k1,k2,k16,k15,k18,k17,k6,k5,k14,k13,k12,k11,k10,k9,k3,k4,k7,k8,k19,k20,k21,k22,cytosol,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R17,R12,R13,R14,R15,R16
0.29,0.9708321438327098,0.9928865510726156,0.0005161732149437567,0.010375515987771852,0.00022480920077891877,0.0009536357548401491,4.785579846365994e-06,0.0388647605574538,0.00010985831694399854,0.002102571772450807,0.00941872544132508,7.326754831801649e-06,2.2145904013476435e-05,0.007596156459299589,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.4866825956291668e-19,3.831296364992826e-18,1.166663947019531e-20,4.014209189154202e-21,5.482489840479715e-21,-1.7465857639018065e-18,-4.466443233926375e-19,-2.973578593365209e-18,-3.530902244533175e-17,-3.3534125426675484e-20,-4.0864370408536276e-19,-2.4059902042155286e-19,-1.079172050117413e-20,1.4344775944003314e-15,2.8460936085931993e-15,-1.5798494120487617e-19,1.236145143543954e-15
0.3,0.9701952460493863,0.9926817828571611,0.0005158158377387125,0.010624142043444936,0.0002246632975164427,0.0009540189729123348,4.920550002768795e-06,0.03861562057104885,0.00010984297169893418,0.0021540140405287536,0.00941739835263933,7.438845047341942e-06,2.3369985360718464e-05,0.007543376231193741,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.485652995539992e-19,3.9245257028882926e-18,1.1634062997375585e-20,3.569230722289353e-21,-2.0324666723566548e-21,-1.7872736189843787e-18,-4.615039391720221e-19,-3.1381403447632323e-18,-3.6167499041707104e-17,-2.7075525379112147e-20,-4.1861313047000555e-19,-2.465784448462706e-19,-1.0790292015138559e-20,1.4055139775634318e-15,2.7843853585597434e-15,-1.59060322803117e-19,1.2605625118107076e-15
0.31,0.9695766513591049,0.9924793199916246,0.0005154503239575933,0.010867362284971227,0.0002245144054264039,0.0009544123607850192,5.057872557945317e-06,0.03837187463684166,0.00010982725881147205,0.0022043589694423827,0.009416039458674213,7.556916357623375e-06,2.4619671776966685e-05,0.007491661436726839,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.4845999444243508e-19,4.015466131010899e-18,1.1600752212490741e-20,3.1231138636069626e-21,-9.677391796020051e-21,-1.82697304764694e-18,-4.771622662568082e-19,-3.3061418591215056e-18,-3.700716759311654e-17,-2.049083467500173e-20,-4.2836065228884986e-19,-2.5265634098389024e-19,-1.0788829379718037e-20,1.377157151615454e-15,2.7241788918635705e-15,-1.6015192693497155e-19,1.2840759845374554e-15
0.32,0.9689758803817153,0.992279128591376,0.0005150768758712942,0.011105310159956274,0.00022436262264066958,0.0009548157983387549,5.197440130989416e-06,0.03813338959511838,0.000109811186473044,0.0022536297474497536,0.00941464945124268,7.68105819045293e-06,2.58941432055996e-05,0.0074409895929007765,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.4835240245727306e-19,4.10417084426754e-18,1.1566725752644725e-20,2.6778803074852612e-21,-1.744625325746697e-20,-1.8657074931346227e-18,-4.936314005545227e-19,-3.477472777240873e-18,-3.78284200099435e-17,-1.3784667276426278e-20,-4.378907965777709e-19,-2.588277447893705e-19,-1.0787333471759448e-20,1.3493939436149e-15,2.6654311104855816e-15,-1.6125740137691933e-19,1.3067107325599169e-15
0.33,0.9683924772398901,0.9920811754194252,0.0005146956887299435,0.011338112456734672,0.00022420804359292462,0.0009552291737478231,5.339149959267063e-06,0.037900038935380936,0.00010979476263961446,0.002301848828316247,0.009413229001871925,7.811353382865227e-06,2.7192605780745932e-05,0.007391338930410073,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.4824257980729246e-19,4.1906905946623144e-18,1.153200158833984e-20,2.2352348497025273e-21,-2.5333277316818736e-20,-1.903499326972831e-18,-5.10922546827853e-19,-3.652026267116752e-18,-3.8631636152775217e-17,-6.96145548250023e-21,-4.472079529732413e-19,-2.6508791792348574e-19,-1.0785805145653289e-20,1.3222116020468116e-15,2.6081011477363405e-15,-1.6237472038961327e-19,1.328490635389543e-15
0.34,0.9678259993662052,0.9918854277753731,0.0005143069531794009,0.011565892243236304,0.00022405076029460933,0.0009556523802945464,5.482902259526837e-06,0.0376716998609407,0.00010977799510183508,0.0023490381687603285,0.009411778767892764,7.947880460046576e-06,2.8514283864414113e-05,0.007342688162453316,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.4813058137635686e-19,4.275074833211641e-18,1.1496597257310948e-20,1.7967495534422406e-21,-3.333285709165991e-20,-1.9403703477420436e-18,-5.290463270098458e-19,-3.829697951363692e-18,-3.9417187822315644e-17,-2.5513829656762375e-23,-4.5631641917339e-19,-2.7143226586562927e-19,-1.0784245239710979e-20,1.2955976701825896e-15,2.5521495766772736e-15,-1.6350199771350412e-19,1.3494388508402381e-15
0.35000000000000003,0.9672760205202542,0.9916918535282828,0.0005139108545459721,0.011788767997079246,0.00022389086195724058,0.0009560853173122547,5.628600713012723e-06,0.037448254157801425,0.00010976089146427869,0.0023952191581693857,0.009410299390637176,8.090712960771376e-06,2.9858422403509263e-05,0.00729501655316519,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.480164605175889e-19,4.3573713555021506e-18,1.1460529795310596e-20,1.3638092359852506e-21,-4.143957969312981e-20,-1.9763416257337384e-18,-5.480126889423262e-19,-4.01038622469869e-18,-4.0185437547235513e-17,7.018979822910205e-21,-4.652203871165759e-19,-2.778563621524989e-19,-1.0782654574277038e-20,1.2695400219398485e-15,2.4975386051324705e-15,-1.6463754192230727e-19,1.369577646418335e-15
0.36,0.9667420988229565,0.9915004207286802,0.0005135075806197253,0.012006862800747536,0.00022372843910860172,0.0009565278799157145,5.776147179323045e-06,0.03722957901062986,0.00010974345937392675,0.002440413386321118,0.009408791515268878,8.239926837462185e-06,3.122426100657661e-05,0.007248303170269702,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.479002712930208e-19,4.437629899805643e-18,1.1423816488248351e-20,9.381750169903783e-22,-4.9647930529734116e-20,-2.0114350768661303e-18,-5.678319074862853e-19,-4.193988762167205e-18,-4.093675154249417e-17,1.4167778400645266e-20,-4.739240906318323e-19,-2.8435568457790645e-19,-1.078103397251334e-20,1.2440264559653094e-15,2.444229693326369e-15,-1.6577928362023492e-19,1.3889301834661044e-15
0.37,0.966223823991582,0.9913110981801311,0.0005130973101623276,0.012220290753128285,0.0002235635775154179,0.0009569799741639005,5.925449501143105e-06,0.037015560574758105,0.00010972570618291393,0.002484641509959715,0.009407255761512598,8.395589532489801e-06,3.2611072207929973e-05,0.007202527988430146,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.477820651667215e-19,4.515896797193477e-18,1.1386473761603524e-20,5.211509548060732e-22,-5.795272988845228e-20,-2.045671122298229e-18,-5.885131067172745e-19,-4.380407673190928e-18,-4.1671480522616676e-17,2.1416869613334744e-20,-4.8243158680141565e-19,-2.9092600469491964e-19,-1.0779384229721506e-20,1.2190452923770478e-15,2.392187019385115e-15,-1.669256224652045e-19,1.407517880671222e-15
0.38,0.9657208110242032,0.991123855362015,0.0005126802144477551,0.012429158785922155,0.00022339635899824874,0.0009574415150270065,6.076420457747471e-06,0.03680609216198007,0.00010970763899379256,0.00252792340480757,0.00940569272758258,8.557761443854234e-06,3.401815633228332e-05,0.0071576717412736275,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.4766189144813648e-19,4.592215677744765e-18,1.134851732929717e-20,1.1369518731823493e-22,-6.634907439571965e-20,-2.0790689966371477e-18,-6.100644582081359e-19,-4.5695488098514114e-18,-4.238996225279463e-17,2.876243519751718e-20,-4.907467850235758e-19,-2.9756333559581103e-19,-1.0777706117460633e-20,1.1945852912182673e-15,2.3413769796130988e-15,-1.6807531419449683e-19,1.4253607665327487e-15
0.39,0.9652326822532137,0.9909386622113784,0.000512256461633684,0.012633571825920297,0.00022322686374333806,0.0009579124206186183,6.228974796056417e-06,0.03660106908453582,0.0001096892647878785,0.0025702785967675707,0.009404103001321806,8.726500081781285e-06,3.5444826933214905e-05,0.0071137155016335885,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.4753979854995538e-19,4.6666294877463745e-18,1.1309962616113061e-20,-2.832637852314612e-22,-7.483217094063365e-20,-2.111647630237578e-18,-6.3249374335006355e-19,-4.761319805501087e-18,-4.309252882085299e-17,3.620073527923061e-20,-4.988735298689118e-19,-3.0426378375201353e-19,-1.0776000395222173e-20,1.1706354240661193e-15,2.291766843349211e-15,-1.6922714914341684e-19,1.4424784810141911e-15
0.4,0.96475907172572,0.9907554891737023,0.0005118262157197772,0.01283363153235858,0.0002230551697516862,0.0009583926135714329,6.383029938952197e-06,0.036400389916265714,0.0001096705903947324,0.0026117261586937595,0.009402487157553025,8.901859077225203e-06,3.6890414257738614e-05,0.007070640782057244,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.4741583368835947e-19,4.739179984961891e-18,1.1270824657006902e-20,-6.68905604382578e-22,-8.339737629685499e-20,-2.1434254282154318e-18,-6.558082192189302e-19,-4.955630541430903e-18,-4.377950487394103e-17,4.3728135938550566e-20,-5.068155809800277e-19,-3.1102358437414067e-19,-1.0774267807655377e-20,1.1471849274656967e-15,2.243325055792365e-15,-1.7038003198552637e-19,1.4588900309192694e-15
0.41000000000000003,0.9642995860189857,0.9905743067110366,0.0005113896463009513,0.013029447546519182,0.0002228813579954895,0.0009588820081831195,6.53849937123226e-06,0.036203945256981535,0.00010965162277858736,0.002652285666893609,0.009400845782936188,9.08389743135147e-06,3.835423276785605e-05,0.0070284286038407055,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.4729004568952986e-19,4.8099121378963764e-18,1.1231119039567201e-20,-1.0418374131893282e-21,-9.203982714740987e-20,-2.1744221966236505e-18,-6.800158698933103e-19,-5.152388772149513e-18,-4.4451223770746205e-17,5.134085130401716e-20,-5.145767971022099e-19,-3.178387714018563e-19,-1.0772509110634648e-20,1.1242227985095038e-15,2.196018361298162e-15,-1.715322894928154e-19,1.4746159760337693e-15
0.42,0.9638538833090674,0.9903950862918174,0.0005109469089049502,0.013221114789802183,0.00022270550202313662,0.0009593805363300558,6.6953059733457695e-06,0.0360116404062263,0.00010963236846105179,0.002691975272813803,0.009399179425867947,9.272660871135431e-06,3.9835646602254345e-05,0.006987061373872048,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.4716247933177147e-19,4.878865216513669e-18,1.1190860003974596e-20,-1.40146838729968e-21,-1.0075518594447739e-19,-2.204655241885008e-18,-7.051228841412341e-19,-5.351508942820911e-18,-4.510799496546127e-17,5.903546348517082e-20,-5.221607644528072e-19,-3.2470584281400385e-19,-1.0770725018721685e-20,1.1017388092943247e-15,2.149817562573837e-15,-1.726830684452827e-19,1.4896740176624541e-15
0.43,0.9634216153483685,0.990217799662967,0.000510498159431571,0.013408730121851111,0.00022252767559301375,0.0009598881284374153,6.853372229638376e-06,0.035823378725834715,0.00010961283394512976,0.0027308131190976258,0.009397488633279999,9.468195542377991e-06,4.1334021495862606e-05,0.006946521506378868,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.470331795004094e-19,4.946079316378693e-18,1.1150061838276967e-20,-1.7470017031550578e-21,-1.0953909318019274e-19,-2.23414222684529e-18,-7.311355078827003e-19,-5.552905713015218e-18,-4.5750127932281034e-17,6.680854075632302e-20,-5.295710693096128e-19,-3.3162127206263305e-19,-1.0768916243754787e-20,1.0797227603421655e-15,2.1046932623175224e-15,-1.7383131042753762e-19,1.5040822357781838e-15
0.44,0.96300244369169,0.9900424190072067,0.0005100435501796709,0.013592387678265937,0.00022234795058289884,0.0009604047186901575,7.012622904210765e-06,0.035639066296530485,0.00010959302560267148,0.00276881696117586,0.009395773940869533,9.670544364950714e-06,4.284873754079059e-05,0.006906791791298248,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.46902190044529e-19,5.011593523504599e-18,1.1108738492812745e-20,-2.0777258244553118e-21,-1.1838731706521942e-19,-2.2629003674804023e-18,-7.58059551025932e-19,-5.756495675564854e-18,-4.637792575358065e-17,7.46567425357388e-20,-5.36811224943309e-19,-3.3858164209554487e-19,-1.0767083484619744e-20,1.058164678860556e-15,2.060617034264762e-15,-1.7497604765477413e-19,1.5178581811366225e-15
0.45,0.9625960354834884,0.9898689169455813,0.0005095832308298222,0.01377218008324889,0.00022216639749743887,0.0009609302437692904,7.172984397375536e-06,0.035458610706685906,0.0001095729496982089,0.00280600424963298,0.00939403587517016,9.879747813509931e-06,4.437918648610466e-05,0.006867855314040903,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.467695540597704e-19,5.0754463809787755e-18,1.1066903677191827e-20,-2.3929305328615313e-21,-1.2729571753413747e-19,-2.2909466370638673e-18,-7.859004931874366e-19,-5.9621969928467816e-18,-4.699168649769907e-17,8.25767934985715e-20,-5.438846873184177e-19,-3.45583612627907e-19,-1.0765227429402791e-20,1.0370547748477174e-15,2.0175611013655705e-15,-1.7611631806076064e-19,1.5310191134387917e-15
0.46,0.9622020634376413,0.9896972665235997,0.0005091173484715149,0.013948198453935301,0.00022198308548537212,0.0009614646428089332,7.334384722016388e-06,0.03528192104803066,0.00010955261239094497,0.002842392136033884,0.009392274953723943,1.0095843978449662e-05,4.592477151214846e-05,0.0068296954498404915,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.4663531389614776e-19,5.137675883277284e-18,1.1024570862443642e-20,-2.6919094558041335e-21,-1.362602449221577e-19,-2.3182977637844027e-18,-8.146634919144323e-19,-6.169929366386649e-18,-4.75917033039626e-17,9.056548283517943e-20,-5.507948560552804e-19,-3.5262391911008625e-19,-1.0763348755575802e-20,1.016383437235036e-15,1.975498321691726e-15,-1.7725116773979204e-19,1.5435820016914165e-15
0.47000000000000003,0.9618202134128016,0.9895274412666989,0.0005086460457679817,0.014120530223132609,0.0002217980813776835,0.0009620078597946079,7.496754732376735e-06,0.035108910090285224,0.00010953201968441315,0.002877997302713505,0.009390491680710713,1.0318866931366403e-05,4.748491293741774e-05,0.00679229602947179,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.464995106299524e-19,5.198318619496014e-18,1.0981753102249941e-20,-2.9740994200064995e-21,-1.4527700869790137e-19,-2.3449698554520735e-18,-8.443531614848277e-19,-6.379614805559071e-18,-4.8178261494167796e-17,9.861971271679233e-20,-5.575450415091608e-19,-3.5969943447845867e-19,-1.0761448125428027e-20,9.961413224475981e-16,1.9344027241225358e-15,-1.7837979232301929e-19,1.5555630993325312e-15
0.48,0.9614501876012966,0.989359415212675,0.0005081694601739918,0.014289258223220764,0.00022161144927556993,0.0009625598445911232,7.660028651777658e-06,0.03493949519614013,0.00010951117740416826,0.002912835887811845,0.009388686545011515,1.054884600245357e-05,4.905905074823184e-05,0.006755641412225764,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.4636218383866802e-19,5.2574094119320325e-18,1.093846295709274e-20,-3.239137374603596e-21,-1.5434230698211751e-19,-2.3709782408899775e-18,-8.749734751360208e-19,-6.591177968326054e-18,-4.8751637295321494e-17,1.0673651897078847e-19,-5.641384502124651e-19,-3.668071955690658e-19,-1.0759526184039133e-20,9.76319392937643e-16,1.8942497231915695e-15,-1.7950159480214018e-19,1.5669777658907538e-15
0.49,0.9610916819463353,0.9891931626880391,0.0005076877295003229,0.014454467170567607,0.00022142325347950014,0.0009631205456390765,7.824140323625036e-06,0.03477359184481062,0.00010949009135571669,0.0029469240154700966,0.009386860033917652,1.0785810893106464e-05,5.0646626694103976e-05,0.006719715969800335,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.4622337320218794e-19,5.3149838417863364e-18,1.0894713034163352e-20,-3.486457254557911e-21,-1.6345241684234243e-19,-2.3963385766956832e-18,-9.065284568367413e-19,-6.804543749543556e-18,-4.931210678656872e-17,1.1491292402748622e-19,-5.7057828681712375e-19,-3.7394421538124464e-19,-1.0757583573630227e-20,9.569086381486681e-16,1.8550144745853287e-15,-1.8061577602156076e-19,1.5778417302793894e-15
0.5,0.9607444053493699,0.9890286584909415,0.0005072009872068918,0.01461623814777952,0.00022123355601304565,0.0009636899161308194,7.989026380528151e-06,0.03461111914304486,0.00010946876719151941,0.0029802773485192043,0.009385012621585446,1.1029787366901703e-05,5.224709936678595e-05,0.006684504521747913,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.4608311714837515e-19,5.371076089636907e-18,1.0850515530425543e-20,-3.715634985006432e-21,-1.7260377156151707e-19,-2.4210659010608336e-18,-9.39021598234366e-19,-7.019639312060367e-18,-4.985993833088582e-17,1.2314606129534863e-19,-5.768676678513914e-19,-3.8110764185151345e-19,-1.0755620921481923e-20,9.379003086760568e-16,1.8166732537547087e-15,-1.817216850455857e-19,1.5881700159138906e-15
0.51,0.9604080808242283,0.9888658779117288,0.0005067093622534822,0.014774648252969983,0.0002210424165427467,0.0009642679142307071,8.154626354589133e-06,0.03445200017564494,0.00010944721040555044,0.0030129110667774,0.009383144768562382,1.1280797057388463e-05,5.38599448292845e-05,0.006649992356690778,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.459414528101125e-19,5.425718797897939e-18,1.0805882218618144e-20,-3.9264138511698796e-21,-1.8179296680562704e-19,-2.4451745733847533e-18,-9.724558326783988e-19,-7.236394171453165e-18,-5.039539220040103e-17,1.3143317905121709e-19,-5.830096174392467e-19,-3.8829476323889834e-19,-1.0753638839450277e-20,9.192859269819958e-16,1.7792035295210833e-15,-1.828188447553908e-19,1.5979768766646572e-15
0.52,0.960082433349856,0.9887047965847884,0.0005062129818630703,0.014929774122172721,0.0002208498938377397,0.0009648544993978344,8.320880793746202e-06,0.03429615848700606,0.00010942542641489824,0.003044840146619087,0.009381256928872712,1.1538860136365777e-05,5.548464734242173e-05,0.006616164960032821,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.4579841682045517e-19,5.478944436693371e-18,1.0760824714094417e-20,-4.118481195939418e-21,-1.9101665526085482e-19,-2.4686788728033528e-18,-1.0068338961814208e-18,-7.454738946911416e-18,-5.0918725288919677e-17,1.3977156750150634e-19,-5.890071210071738e-19,-3.9550291417110316e-19,-1.075163793136648e-20,9.010571398817346e-16,1.7425830706570466e-15,-1.8390672523637507e-19,1.6072764748078282e-15
0.53,0.9597671981895755,0.9885453905832733,0.0005057119696519516,0.015081689514768867,0.00022065604478337117,0.0009654496348728265,8.487732534602765e-06,0.03414352049301547,0.00010940342050507367,0.003076079172792687,0.009379349545267965,1.180399352198567e-05,5.7120705581444056e-05,0.006583008197261068,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-1.4565404477456722e-19,5.5307843613231984e-18,1.0715354294046475e-20,-4.2916232589709764e-21,-2.00271617829045e-19,-2.491592585165281e-18,-1.0421580850039256e-18,-7.674606198605245e-18,-5.1430187925510415e-17,1.4815860812494413e-19,-5.948630889627433e-19,-4.0272953919801394e-19,-1.0749618788080633e-20,8.83205816757072e-16,1.7067905407828423e-15,-1.849849008337568e-19,1.6160824163380939e-15
