T,HK,HNA,IK,MNA,NI,NIR,NK,RIR,V
329.0,0.35349137,0.67564267,1.4215034,0.088124782,0.50093746,0.005876305,0.39524686,0.22474822,-65.024696
329.70001,0.35345918,0.67548382,1.4223347,0.088175215,0.50059366,0.0058833566,0.39533237,0.22470815,-65.019264
330.39999,0.35342699,0.67532468,1.4231689,0.088225774,0.50024998,0.0058904085,0.39541802,0.22466803,-65.013824
331.10001,0.35339484,0.67516524,1.4240062,0.088276446,0.49990648,0.0058974614,0.39550382,0.22462782,-65.008369
331.79999,0.35336268,0.67500538,1.4248466,0.088327244,0.49956304,0.0059045153,0.3955898,0.22458754,-65.002907
332.5,0.35333055,0.67484528,1.4256901,0.088378161,0.49921972,0.00591157,0.39567593,0.22454721,-64.997437
333.20001,0.35329846,0.67468482,1.4265366,0.088429198,0.49887651,0.0059186257,0.39576223,0.22450681,-64.991951
333.89999,0.35326636,0.67452401,1.4273862,0.088480368,0.49853343,0.0059256819,0.39584869,0.22446632,-64.986458
334.60001,0.35323429,0.6743629,1.4282389,0.088531658,0.49819046,0.0059327395,0.3959353,0.22442578,-64.980949
335.29999,0.35320222,0.67420143,1.4290948,0.088583075,0.49784759,0.005939798,0.39602211,0.22438516,-64.975433
336.0,0.35317019,0.6740396,1.4299538,0.08863461,0.49750483,0.0059468574,0.39610904,0.22434446,-64.96991
336.70001,0.35313815,0.67387748,1.4308162,0.08868628,0.49716219,0.0059539177,0.39619619,0.22430371,-64.964371
337.39999,0.35310614,0.673715,1.4316816,0.088738076,0.49681965,0.0059609795,0.39628345,0.22426286,-64.958824
338.10001,0.35307413,0.67355222,1.4325503,0.088789999,0.49647719,0.0059680422,0.39637092,0.22422196,-64.953262
338.79999,0.35304216,0.67338902,1.4334222,0.088842057,0.49613488,0.0059751058,0.39645854,0.22418098,-64.947693
339.5,0.35301018,0.67322552,1.4342974,0.088894241,0.49579263,0.0059821708,0.39654633,0.22413993,-64.942108
340.20001,0.35297823,0.67306167,1.435176,0.088946559,0.49545053,0.0059892368,0.39663431,0.2240988,-64.936516
340.89999,0.35294631,0.67289746,1.4360578,0.088999003,0.49510849,0.0059963041,0.39672247,0.2240576,-64.930916
341.60001,0.35291439,0.67273295,1.4369429,0.089051582,0.49476656,0.0060033728,0.39681077,0.22401632,-64.925293
342.29999,0.35288247,0.67256802,1.4378315,0.089104295,0.49442473,0.0060104425,0.39689928,0.22397497,-64.91967
343.0,0.35285059,0.67240274,1.4387234,0.089157142,0.49408302,0.0060175136,0.39698794,0.22393355,-64.914032
343.70001,0.35281873,0.6722371,1.4396187,0.089210123,0.49374139,0.0060245865,0.39707679,0.22389205,-64.908379
344.39999,0.35278687,0.67207116,1.4405174,0.089263238,0.49339986,0.0060316604,0.39716581,0.22385047,-64.902718
345.10001,0.35275504,0.6719048,1.4414196,0.089316495,0.49305844,0.0060387356,0.39725503,0.22380883,-64.897049
345.79999,0.35272321,0.67173809,1.4423252,0.089369886,0.49271709,0.0060458123,0.39734441,0.22376709,-64.891365
346.5,0.35269138,0.67157102,1.4432344,0.089423418,0.49237585,0.0060528903,0.39743397,0.22372527,-64.885666
347.20001,0.35265958,0.67140353,1.4441471,0.089477085,0.4920347,0.0060599702,0.39752373,0.22368339,-64.879959
347.89999,0.35262781,0.67123574,1.4450634,0.0895309,0.49169365,0.0060670511,0.39761364,0.22364143,-64.874237
348.60001,0.35259604,0.67106754,1.4459832,0.08958485,0.49135268,0.0060741338,0.39770377,0.22359937,-64.8685
349.29999,0.35256431,0.67089897,1.4469066,0.089638941,0.4910118,0.0060812184,0.39779407,0.22355725,-64.862755
350.0,0.35253257,0.67072999,1.4478335,0.089693181,0.49067101,0.0060883043,0.39788458,0.22351503,-64.857002
350.70001,0.35250083,0.67056072,1.4487642,0.089747563,0.49033031,0.0060953917,0.39797527,0.22347276,-64.851227
351.39999,0.35246912,0.67039096,1.4496984,0.089802086,0.4899897,0.0061024814,0.39806613,0.22343038,-64.845451
352.10001,0.35243741,0.67022091,1.4506365,0.089856759,0.48964918,0.006109572,0.39815718,0.22338793,-64.839653
352.79999,0.35240573,0.67005038,1.4515783,0.08991158,0.48930871,0.006116665,0.39824843,0.2233454,-64.833847
353.5,0.35237408,0.66987956,1.4525237,0.089966543,0.48896837,0.0061237598,0.3983399,0.22330278,-64.828026
354.20001,0.3523424,0.66970825,1.453473,0.090021662,0.48862809,0.006130856,0.39843154,0.22326007,-64.822197
354.89999,0.35231078,0.66953659,1.4544259,0.090076923,0.4882879,0.0061379541,0.39852336,0.22321729,-64.816353
355.60001,0.35227913,0.66936457,1.4553828,0.090132341,0.48794779,0.006145054,0.39861542,0.22317442,-64.810493
356.29999,0.35224751,0.66919208,1.4563435,0.090187907,0.48760775,0.0061521563,0.39870763,0.22313148,-64.804619
357.0,0.35221592,0.66901922,1.4573082,0.09024363,0.48726779,0.0061592604,0.39880008,0.22308843,-64.798737
357.70001,0.35218433,0.66884595,1.4582766,0.090299509,0.4869279,0.0061663659,0.3988927,0.2230453,-64.792839
358.39999,0.35215273,0.66867232,1.459249,0.090355538,0.48658809,0.0061734742,0.39898553,0.22300209,-64.786926
359.10001,0.35212117,0.66849822,1.4602255,0.090411723,0.48624837,0.006180584,0.39907858,0.22295879,-64.781006
359.79999,0.35208964,0.66832376,1.4612058,0.090468064,0.48590872,0.006187696,0.39917183,0.22291541,-64.77507
360.5,0.35205808,0.66814882,1.4621903,0.090524569,0.48556912,0.0061948104,0.39926529,0.22287193,-64.769119
361.20001,0.35202655,0.66797352,1.4631788,0.090581231,0.48522961,0.0062019266,0.39935896,0.22282836,-64.763153
361.89999,0.35199505,0.66779774,1.4641713,0.090638049,0.48489016,0.0062090452,0.39945284,0.22278471,-64.757172
362.60001,0.35196355,0.66762161,1.465168,0.090695031,0.48455077,0.0062161661,0.39954689,0.22274096,-64.751183
363.29999,0.35193205,0.667445,1.4661688,0.090752177,0.48421147,0.0062232888,0.39964119,0.22269712,-64.745178
364.0,0.35190058,0.66726798,1.4671737,0.090809487,0.48387223,0.0062304144,0.39973572,0.2226532,-64.739159
364.70001,0.35186911,0.66709054,1.4681829,0.090866961,0.48353305,0.0062375418,0.39983043,0.22260918,-64.733124
365.39999,0.35183766,0.66691262,1.4691963,0.090924598,0.48319393,0.0062446715,0.39992538,0.22256505,-64.727074
366.10001,0.35180622,0.66673428,1.470214,0.090982407,0.4828549,0.0062518041,0.40002054,0.22252084,-64.721008
366.79999,0.35177478,0.66655552,1.4712359,0.09104038,0.4825159,0.0062589389,0.40011591,0.22247654,-64.714935
367.5,0.35174337,0.66637635,1.4722623,0.091098525,0.48217699,0.0062660761,0.40021151,0.22243215,-64.708839
368.20001,0.35171196,0.66619664,1.4732928,0.091156848,0.48183811,0.0062732156,0.40030733,0.22238766,-64.702736
368.89999,0.35168055,0.66601658,1.4743279,0.091215335,0.48149931,0.0062803579,0.40040335,0.22234307,-64.696617
369.60001,0.35164917,0.66583604,1.4753674,0.091273993,0.48116055,0.0062875031,0.40049964,0.22229838,-64.690483
370.29999,0.35161778,0.66565502,1.4764113,0.09133283,0.48082185,0.0062946505,0.40059614,0.22225361,-64.684326
371.0,0.35158643,0.66547352,1.4774598,0.091391847,0.4804832,0.0063018003,0.40069285,0.22220872,-64.678162
371.70001,0.35155508,0.66529161,1.4785128,0.091451034,0.48014462,0.0063089533,0.4007898,0.22216374,-64.671982
372.39999,0.35152373,0.66510922,1.4795704,0.0915104,0.4798061,0.0063161086,0.40088698,0.22211866,-64.665787
373.10001,0.35149238,0.66492635,1.4806324,0.091569953,0.4794676,0.0063232668,0.40098441,0.22207348,-64.659576
373.79999,0.35146105,0.66474301,1.4816992,0.091629677,0.47912917,0.0063304282,0.40108207,0.2220282,-64.653351
374.5,0.35142976,0.66455925,1.4827707,0.091689594,0.47879076,0.0063375919,0.40117997,0.22198282,-64.64711
375.20001,0.35139844,0.66437495,1.4838469,0.091749683,0.47845241,0.0063447584,0.40127811,0.22193734,-64.640854
375.89999,0.35136715,0.66419017,1.4849278,0.091809966,0.47811413,0.0063519282,0.40137649,0.22189175,-64.634575
376.60001,0.35133585,0.66400492,1.4860135,0.091870435,0.47777587,0.0063591008,0.4014751,0.22184606,-64.628288
377.29999,0.35130459,0.66381919,1.4871041,0.09193109,0.47743767,0.0063662762,0.40157396,0.22180027,-64.621979
378.0,0.35127333,0.66363299,1.4881995,0.091991931,0.47709951,0.0063734548,0.40167305,0.22175436,-64.615662
378.70001,0.35124207,0.66344625,1.4892998,0.092052966,0.47676137,0.0063806367,0.40177241,0.22170836,-64.609322
379.39999,0.35121083,0.66325909,1.490405,0.092114195,0.47642326,0.0063878214,0.40187201,0.22166224,-64.602966
380.10001,0.3511796,0.66307133,1.4915153,0.092175618,0.47608522,0.0063950093,0.40197185,0.22161601,-64.596596
380.79999,0.35114837,0.66288316,1.4926305,0.092237234,0.4757472,0.0064022006,0.40207195,0.22156969,-64.59021
381.5,0.35111713,0.66269439,1.4937508,0.092299052,0.47540921,0.0064093946,0.40217233,0.22152324,-64.583801
382.20001,0.35108593,0.66250515,1.4948763,0.092361063,0.47507128,0.0064165923,0.40227294,0.22147669,-64.577385
382.89999,0.35105473,0.66231543,1.4960068,0.092423275,0.47473335,0.0064237933,0.40237382,0.22143003,-64.570946
383.60001,0.35102352,0.66212517,1.4971426,0.092485689,0.47439545,0.0064309975,0.40247494,0.22138326,-64.564491
384.29999,0.35099235,0.66193438,1.4982836,0.092548303,0.47405761,0.006438205,0.40257636,0.22133638,-64.558014
385.0,0.35096118,0.66174304,1.4994298,0.092611127,0.47371978,0.0064454158,0.40267801,0.22128937,-64.551521
385.70001,0.35093001,0.66155118,1.5005814,0.092674151,0.47338197,0.0064526303,0.40277994,0.22124226,-64.545013
386.39999,0.35089883,0.66135877,1.5017384,0.092737392,0.47304419,0.0064598485,0.40288213,0.22119503,-64.53849
387.10001,0.35086769,0.66116589,1.5029007,0.092800833,0.47270644,0.00646707,0.40298459,0.22114769,-64.531944
387.79999,0.35083655,0.66097242,1.5040686,0.092864491,0.47236869,0.0064742952,0.40308735,0.22110023,-64.525383
388.5,0.3508054,0.6607784,1.505242,0.092928357,0.47203097,0.0064815236,0.40319034,0.22105265,-64.518806
389.20001,0.35077426,0.66058385,1.5064209,0.092992447,0.47169328,0.0064887563,0.40329364,0.22100495,-64.512207
389.89999,0.35074314,0.66038871,1.5076053,0.093056746,0.47135559,0.0064959922,0.40339723,0.22095713,-64.505592
390.60001,0.35071203,0.66019303,1.5087955,0.09312126,0.47101793,0.0065032323,0.40350106,0.22090919,-64.498955
391.29999,0.35068092,0.65999681,1.5099913,0.093185998,0.47068027,0.0065104757,0.40360522,0.22086112,-64.492302
392.0,0.3506498,0.65979999,1.5111929,0.09325096,0.47034264,0.0065177232,0.40370962,0.22081295,-64.485634
392.70001,0.35061872,0.65960264,1.5124003,0.093316145,0.47000501,0.0065249749,0.40381435,0.22076464,-64.478943
393.39999,0.35058764,0.6594047,1.5136135,0.093381554,0.4696674,0.0065322304,0.40391934,0.22071621,-64.472229
394.10001,0.35055655,0.65920615,1.5148326,0.093447194,0.46932977,0.0065394896,0.40402463,0.22066765,-64.4655
394.79999,0.35052547,0.65900701,1.5160577,0.093513057,0.46899217,0.006546753,0.40413022,0.22061896,-64.458748
395.5,0.35049438,0.65880734,1.5172888,0.093579158,0.46865457,0.0065540206,0.40423611,0.22057015,-64.451981
396.20001,0.35046333,0.65860701,1.5185258,0.093645491,0.46831697,0.0065612919,0.40434229,0.22052121,-64.44519
396.89999,0.35043228,0.65840614,1.5197692,0.093712054,0.4679794,0.0065685678,0.40444878,0.22047214,-64.438385
397.60001,0.35040122,0.65820462,1.5210186,0.093778856,0.4676418,0.0065758475,0.40455556,0.22042294,-64.431549
398.29999,0.35037017,0.6580025,1.5222743,0.093845904,0.4673042,0.0065831318,0.40466267,0.22037362,-64.424706
399.0,0.35033911,0.65779978,1.5235362,0.093913183,0.4669666,0.0065904204,0.40477008,0.22032414,-64.417831
399.70001,0.35030809,0.65759647,1.5248045,0.093980715,0.466629,0.0065977131,0.40487778,0.22027455,-64.410942
400.39999,0.35027707,0.6573925,1.5260791,0.094048485,0.46629137,0.0066050105,0.40498582,0.22022481,-64.40403
401.10001,0.35024601,0.65718794,1.5273602,0.094116509,0.46595377,0.0066123125,0.40509418,0.22017494,-64.397095
401.79999,0.35021502,0.65698266,1.5286479,0.094184779,0.46561614,0.0066196183,0.40520284,0.22012493,-64.390144
402.5,0.35018399,0.65677685,1.529942,0.094253302,0.46527848,0.0066269292,0.40531185,0.22007479,-64.383163
403.20001,0.35015297,0.65657032,1.531243,0.094322078,0.46494082,0.0066342447,0.40542117,0.22002451,-64.376167
403.89999,0.35012197,0.65636319,1.5325505,0.094391108,0.46460316,0.0066415644,0.40553081,0.21997407,-64.369148
404.60001,0.35009095,0.65615541,1.5338649,0.094460398,0.46426547,0.0066488893,0.40564078,0.21992351,-64.362106
405.29999,0.35005996,0.65594691,1.5351861,0.094529957,0.46392775,0.0066562188,0.40575111,0.2198728,-64.355049
406.0,0.35002896,0.65573782,1.536514,0.094599776,0.46359003,0.006663553,0.40586177,0.21982194,-64.347961
406.70001,0.34999797,0.65552801,1.5378491,0.094669856,0.46325228,0.0066708918,0.40597275,0.21977094,-64.340851
407.39999,0.34996697,0.65531754,1.5391911,0.094740205,0.4629145,0.0066782357,0.40608406,0.2197198,-64.333725
408.10001,0.34993598,0.65510637,1.5405402,0.094810829,0.46257669,0.0066855848,0.40619576,0.21966849,-64.326569
408.79999,0.34990501,0.65489453,1.5418966,0.094881728,0.46223885,0.0066929385,0.40630779,0.21961705,-64.319389
409.5,0.34987402,0.65468204,1.5432601,0.094952896,0.46190098,0.0067002978,0.40642014,0.21956545,-64.312187
410.20001,0.34984306,0.65446877,1.544631,0.095024347,0.46156308,0.0067076618,0.40653288,0.2195137,-64.30497
410.89999,0.34981206,0.65425485,1.5460092,0.095096081,0.46122515,0.0067150309,0.40664598,0.2194618,-64.297722
411.60001,0.3497811,0.65404022,1.547395,0.095168091,0.46088719,0.0067224051,0.40675941,0.21940975,-64.290443
412.29999,0.34975013,0.65382487,1.5487882,0.095240392,0.46054918,0.0067297849,0.40687323,0.21935754,-64.28315
413.0,0.34971917,0.6536088,1.550189,0.095312983,0.46021113,0.0067371698,0.40698743,0.21930516,-64.275826
413.70001,0.3496882,0.65339196,1.5515975,0.095385872,0.45987305,0.0067445603,0.40710199,0.21925263,-64.268486
414.39999,0.34965724,0.6531744,1.5530138,0.095459044,0.45953491,0.006751956,0.40721691,0.21919994,-64.261116
415.10001,0.34962627,0.65295613,1.5544379,0.095532522,0.45919675,0.0067593576,0.40733221,0.21914709,-64.253716
415.79999,0.34959531,0.65273708,1.5558699,0.095606297,0.45885852,0.0067667644,0.4074479,0.21909407,-64.246292
416.5,0.34956434,0.65251732,1.55731,0.095680378,0.45852023,0.0067741768,0.40756398,0.21904089,-64.238846
417.20001,0.34953338,0.65229672,1.5587581,0.095754765,0.45818192,0.0067815948,0.40768042,0.21898754,-64.231377
417.89999,0.34950244,0.65207541,1.5602144,0.095829457,0.45784354,0.0067890184,0.40779728,0.21893403,-64.223877
418.60001,0.34947148,0.65185332,1.561679,0.095904462,0.45750508,0.006796448,0.40791455,0.21888034,-64.216354
419.29999,0.34944052,0.65163046,1.5631518,0.095979787,0.45716658,0.0068038837,0.40803218,0.21882649,-64.208801
420.0,0.34940955,0.65140676,1.5646333,0.096055433,0.45682803,0.006811325,0.40815023,0.21877246,-64.201218
420.70001,0.34937862,0.65118229,1.566123,0.096131392,0.45648941,0.0068187723,0.40826869,0.21871825,-64.193611
421.39999,0.34934765,0.65095705,1.5676216,0.096207686,0.45615071,0.0068262252,0.40838757,0.21866387,-64.185982
422.10001,0.34931669,0.65073097,1.5691288,0.0962843,0.45581198,0.0068336846,0.40850684,0.2186093,-64.178314
422.79999,0.34928575,0.65050405,1.5706447,0.09636125,0.45547315,0.0068411501,0.40862656,0.21855457,-64.170624
423.5,0.34925479,0.6502763,1.5721695,0.096438535,0.45513424,0.0068486221,0.40874669,0.21849965,-64.16291
424.20001,0.34922382,0.65004778,1.5737034,0.096516162,0.45479527,0.0068560997,0.40886724,0.21844456,-64.155159
424.89999,0.34919289,0.64981836,1.5752463,0.096594132,0.45445621,0.0068635843,0.40898821,0.21838926,-64.147385
425.60001,0.34916192,0.64958811,1.5767986,0.096672446,0.45411709,0.0068710749,0.40910965,0.2183338,-64.13958
426.29999,0.34913096,0.64935696,1.57836,0.096751109,0.45377788,0.0068785721,0.40923151,0.21827812,-64.131744
427.0,0.34909999,0.64912498,1.5799309,0.096830122,0.45343858,0.0068860757,0.40935382,0.21822228,-64.123878
427.70001,0.34906903,0.6488921,1.5815113,0.096909493,0.45309922,0.0068935859,0.40947658,0.21816623,-64.115982
428.39999,0.34903806,0.64865839,1.5831012,0.096989229,0.45275974,0.0069011026,0.40959978,0.21811,-64.108063
429.10001,0.3490071,0.64842373,1.5847009,0.097069331,0.45242018,0.0069086263,0.40972343,0.21805355,-64.100105
429.79999,0.34897614,0.64818817,1.5863105,0.097149797,0.45208052,0.0069161565,0.40984759,0.21799691,-64.092117
430.5,0.34894517,0.64795172,1.58793,0.097230643,0.45174077,0.0069236937,0.40997216,0.21794008,-64.084099
431.20001,0.34891421,0.64771438,1.5895596,0.097311862,0.45140094,0.0069312379,0.41009724,0.21788305,-64.076042
431.89999,0.34888321,0.64747608,1.5911993,0.097393461,0.45106098,0.006938789,0.4102228,0.2178258,-64.067963
432.60001,0.34885225,0.64723682,1.5928494,0.097475447,0.45072091,0.0069463472,0.41034883,0.21776836,-64.059845
433.29999,0.34882125,0.64699668,1.5945098,0.097557828,0.45038074,0.0069539128,0.41047534,0.2177107,-64.051697
434.0,0.34879026,0.64675552,1.5961809,0.097640596,0.45004049,0.0069614849,0.41060236,0.21765283,-64.043518
434.70001,0.34875929,0.6465134,1.5978626,0.097723767,0.44970009,0.0069690649,0.41072986,0.21759474,-64.035301
435.39999,0.3487283,0.64627033,1.5995551,0.09780734,0.4493596,0.006976652,0.41085789,0.21753645,-64.027054
436.10001,0.3486973,0.64602625,1.6012586,0.097891316,0.44901899,0.0069842464,0.41098639,0.21747793,-64.018768
436.79999,0.34866628,0.64578116,1.6029731,0.097975716,0.44867823,0.0069918488,0.41111544,0.21741921,-64.010452
437.5,0.34863529,0.64553511,1.6046989,0.098060526,0.44833738,0.0069994582,0.41124499,0.21736024,-64.002098
438.20001,0.34860426,0.64528799,1.606436,0.098145761,0.44799638,0.0070070759,0.41137508,0.21730106,-63.99371
438.89999,0.34857327,0.64503992,1.6081846,0.09823142,0.44765526,0.0070147007,0.4115057,0.21724164,-63.985283
439.60001,0.34854224,0.64479071,1.6099448,0.098317511,0.44731402,0.0070223338,0.41163686,0.21718201,-63.976822
440.29999,0.34851122,0.64454049,1.6117169,0.09840405,0.44697264,0.0070299744,0.41176856,0.21712214,-63.968323
441.0,0.34848017,0.6442892,1.6135008,0.098491021,0.4466311,0.0070376233,0.41190079,0.21706203,-63.959785
441.70001,0.34844914,0.64403689,1.6152968,0.098578446,0.44628945,0.0070452797,0.41203359,0.21700168,-63.951214
442.39999,0.34841809,0.64378345,1.6171051,0.098666325,0.44594762,0.007052945,0.41216695,0.21694109,-63.9426
443.10001,0.34838703,0.64352888,1.6189257,0.098754659,0.44560567,0.0070606177,0.41230088,0.21688026,-63.933952
443.79999,0.34835598,0.64327323,1.6207589,0.098843463,0.44526356,0.0070682992,0.41243541,0.21681918,-63.925262
444.5,0.34832492,0.64301646,1.6226048,0.098932736,0.44492128,0.0070759892,0.41257051,0.21675786,-63.916531
445.20001,0.34829384,0.64275855,1.6244637,0.099022493,0.44457889,0.0070836875,0.4127062,0.21669628,-63.907764
445.89999,0.34826279,0.64249951,1.6263356,0.099112727,0.44423631,0.0070913942,0.41284245,0.21663445,-63.898952
446.60001,0.34823167,0.64223927,1.6282208,0.099203445,0.44389355,0.0070991097,0.41297933,0.21657236,-63.890102
447.29999,0.34820059,0.64197791,1.6301193,0.099294662,0.44355065,0.0071068336,0.41311684,0.21651,-63.88121
448.0,0.34816948,0.64171529,1.6320316,0.099386387,0.44320756,0.0071145669,0.41325495,0.21644738,-63.872276
448.70001,0.34813839,0.64145154,1.6339575,0.099478617,0.4428643,0.0071223085,0.41339371,0.2163845,-63.863297
449.39999,0.34810725,0.64118654,1.6358974,0.099571362,0.44252086,0.0071300594,0.41353306,0.21632135,-63.854279
450.10001,0.34807613,0.64092028,1.6378516,0.099664629,0.44217724,0.0071378197,0.41367307,0.21625791,-63.845211
450.79999,0.34804499,0.64065278,1.63982,0.099758424,0.44183344,0.0071455888,0.41381374,0.21619421,-63.836105
451.5,0.34801385,0.64038408,1.6418031,0.099852756,0.44148946,0.0071533672,0.41395506,0.21613023,-63.82695
452.20001,0.3479827,0.64011407,1.643801,0.099947631,0.44114527,0.0071611553,0.41409704,0.21606596,-63.817749
452.89999,0.34795153,0.63984275,1.6458138,0.10004306,0.44080091,0.0071689524,0.4142397,0.21600139,-63.808506
453.60001,0.34792036,0.63957012,1.6478418,0.10013904,0.44045633,0.0071767592,0.41438305,0.21593654,-63.799213
454.29999,0.34788916,0.63929617,1.6498853,0.10023559,0.44011155,0.0071845758,0.41452709,0.21587139,-63.789871
455.0,0.34785795,0.63902092,1.6519445,0.10033271,0.43976656,0.0071924021,0.41467181,0.21580595,-63.780483
455.70001,0.34782675,0.63874429,1.6540195,0.10043042,0.43942136,0.0072002388,0.41481727,0.2157402,-63.771049
456.39999,0.34779552,0.6384663,1.6561106,0.10052872,0.43907595,0.0072080847,0.41496342,0.21567415,-63.761562
457.10001,0.34776428,0.63818687,1.6582183,0.10062762,0.4387303,0.0072159413,0.41511032,0.21560778,-63.752026
457.79999,0.34773305,0.63790607,1.6603423,0.10072712,0.43838444,0.0072238077,0.41525796,0.21554109,-63.742439
458.5,0.34770179,0.63762385,1.6624835,0.10082724,0.43803835,0.0072316844,0.41540635,0.2154741,-63.7328
459.20001,0.34767053,0.63734019,1.6646416,0.10092799,0.43769205,0.0072395718,0.41555548,0.21540676,-63.72311
459.89999,0.34763923,0.63705504,1.6668172,0.10102937,0.43734547,0.0072474699,0.41570538,0.21533911,-63.713364
460.60001,0.34760794,0.63676846,1.6690104,0.10113139,0.4369987,0.0072553782,0.41585609,0.21527113,-63.703568
461.29999,0.34757665,0.63648033,1.6712215,0.10123407,0.43665165,0.0072632972,0.41600758,0.21520279,-63.693714
462.0,0.34754533,0.63619065,1.6734509,0.10133742,0.43630436,0.0072712274,0.41615987,0.21513413,-63.683807
462.70001,0.34751397,0.63589948,1.6756989,0.10144144,0.43595681,0.0072791683,0.41631296,0.21506512,-63.673843
463.39999,0.34748262,0.63560671,1.6779656,0.10154614,0.43560898,0.0072871209,0.41646689,0.21499576,-63.663822
464.10001,0.34745124,0.63531238,1.6802516,0.10165153,0.43526092,0.0072950842,0.41662166,0.21492603,-63.65374
464.79999,0.34741986,0.63501644,1.6825569,0.10175764,0.43491256,0.0073030591,0.41677725,0.21485594,-63.643604
465.5,0.34738848,0.63471889,1.684882,0.10186446,0.43456396,0.0073110452,0.41693375,0.21478549,-63.633404
466.20001,0.34735706,0.63441962,1.6872272,0.10197201,0.43421507,0.0073190434,0.4170911,0.21471466,-63.623146
466.89999,0.34732562,0.63411874,1.6895928,0.10208029,0.43386588,0.0073270528,0.41724932,0.21464346,-63.612823
467.60001,0.34729418,0.63381612,1.6919793,0.10218934,0.43351641,0.0073350742,0.41740847,0.21457186,-63.60244
468.29999,0.34726271,0.63351178,1.694387,0.10229915,0.43316665,0.0073431078,0.41756853,0.21449989,-63.591995
469.0,0.34723124,0.63320571,1.6968161,0.10240974,0.43281659,0.0073511535,0.41772953,0.21442752,-63.581482
469.70001,0.34719974,0.63289785,1.699267,0.10252111,0.43246624,0.0073592113,0.41789147,0.21435474,-63.570904
470.39999,0.34716821,0.63258815,1.7017404,0.1026333,0.43211555,0.0073672817,0.41805434,0.21428156,-63.560257
471.10001,0.34713668,0.63227665,1.7042363,0.1027463,0.43176454,0.0073753647,0.41821823,0.21420795,-63.549545
471.79999,0.34710512,0.63196331,1.7067554,0.10286013,0.43141323,0.0073834606,0.41838309,0.21413393,-63.538761
472.5,0.34707353,0.63164806,1.7092979,0.10297481,0.4310616,0.0073915692,0.41854894,0.21405949,-63.527908
473.20001,0.34704193,0.63133091,1.7118645,0.10309035,0.43070963,0.0073996903,0.41871583,0.21398459,-63.516983
473.89999,0.34701031,0.63101184,1.7144554,0.10320678,0.43035731,0.0074078254,0.41888377,0.21390927,-63.505985
474.60001,0.34697866,0.63069075,1.7170711,0.10332409,0.43000463,0.0074159731,0.41905275,0.2138335,-63.494911
475.29999,0.34694701,0.6303677,1.7197121,0.10344232,0.42965162,0.0074241348,0.4192228,0.21375726,-63.483765
476.0,0.34691533,0.63004255,1.722379,0.10356147,0.42929825,0.0074323099,0.41939396,0.21368057,-63.472538
476.70001,0.34688362,0.62971538,1.7250721,0.10368156,0.4289445,0.0074404986,0.41956621,0.21360339,-63.461235
477.39999,0.34685192,0.62938607,1.7277921,0.10380262,0.42859039,0.0074487017,0.4197396,0.21352574,-63.449852
478.10001,0.34682015,0.62905461,1.7305394,0.10392466,0.42823589,0.0074569187,0.41991416,0.2134476,-63.438389
478.79999,0.34678838,0.628721,1.7333146,0.1040477,0.427881,0.0074651497,0.4200899,0.21336897,-63.426842
479.5,0.34675658,0.62838519,1.7361183,0.10417175,0.42752573,0.0074733957,0.42026681,0.21328983,-63.415207
480.20001,0.34672478,0.62804711,1.7389511,0.10429686,0.42717007,0.007481656,0.42044494,0.21321017,-63.403488
480.89999,0.34669292,0.62770677,1.7418134,0.10442301,0.42681399,0.0074899313,0.42062429,0.21312998,-63.391682
481.60001,0.34666106,0.62736404,1.744706,0.10455024,0.42645749,0.0074982215,0.42080492,0.21304926,-63.379787
482.29999,0.34662914,0.62701899,1.7476296,0.10467859,0.42610058,0.007506527,0.42098683,0.21296799,-63.367802
483.0,0.34659722,0.62667149,1.7505847,0.10480805,0.42574325,0.0075148479,0.42117006,0.21288617,-63.355721
483.70001,0.34656528,0.62632155,1.753572,0.10493866,0.42538548,0.0075231846,0.42135459,0.2128038,-63.343544
484.39999,0.3465333,0.62596911,1.7565923,0.10507046,0.42502722,0.0075315372,0.4215405,0.21272083,-63.331268
485.10001,0.34650129,0.62561411,1.7596463,0.10520345,0.42466855,0.0075399056,0.42172781,0.21263729,-63.318897
485.79999,0.34646925,0.62525654,1.7627347,0.10533766,0.4243094,0.0075482898,0.42191651,0.21255314,-63.306423
486.5,0.34643719,0.62489635,1.7658583,0.10547313,0.42394978,0.0075566913,0.42210665,0.21246839,-63.293846
487.20001,0.34640509,0.62453341,1.7690179,0.10560988,0.42358968,0.0075651091,0.42229828,0.212383,-63.281162
487.89999,0.34637296,0.62416774,1.7722144,0.10574795,0.4232291,0.0075735436,0.4224914,0.21229699,-63.268368
488.60001,0.34634081,0.62379932,1.7754487,0.10588735,0.42286801,0.0075819953,0.42268607,0.21221033,-63.255466
489.29999,0.34630862,0.62342799,1.7787216,0.10602812,0.42250642,0.0075904643,0.42288229,0.21212299,-63.242451
490.0,0.34627637,0.62305373,1.782034,0.10617029,0.42214429,0.007598951,0.42308012,0.21203499,-63.229317
490.70001,0.34624413,0.62267655,1.785387,0.1063139,0.42178166,0.0076074554,0.42327958,0.21194629,-63.216068
491.39999,0.34621182,0.62229633,1.7887815,0.10645898,0.42141849,0.0076159779,0.42348072,0.21185689,-63.202694
492.10001,0.34617952,0.62191302,1.7922187,0.10660558,0.42105475,0.0076245191,0.42368355,0.21176676,-63.189198
