T,CA,H,LKA,LKDR,LT32,NKA,NKDR,NT32,OKC,V
42.400002,0.011651252,0.11958393,0.054547567,0.56850362,0.058552455,0.59464169,0.015602562,0.42538899,0.98392695,-56.447639
42.5,0.01164098,0.12060468,0.054245342,0.56847757,0.058527198,0.5913918,0.015266905,0.42287603,0.98406094,-56.797676
42.599998,0.011630593,0.12184131,0.053952992,0.56845248,0.05850742,0.58810198,0.014905063,0.42027137,0.98418981,-57.152462
42.700001,0.011620087,0.12328847,0.053670786,0.56842822,0.058492906,0.58477271,0.014519339,0.41757983,0.98431373,-57.503399
42.799999,0.011609457,0.12494081,0.053398993,0.56840479,0.058483422,0.58140475,0.014112149,0.41480634,0.9844327,-57.850796
42.900002,0.011598703,0.12679346,0.053137884,0.56838232,0.058478747,0.57799858,0.01368593,0.41195554,0.98454696,-58.194946
43.0,0.01158782,0.12884191,0.052887764,0.56836075,0.058478668,0.5745548,0.013243123,0.40903193,0.98465651,-58.536129
43.099998,0.011576806,0.13108206,0.052648943,0.56834012,0.058482982,0.57107413,0.012786177,0.4060398,0.98476148,-58.874603
43.200001,0.011565658,0.13351008,0.052421752,0.56832045,0.058491483,0.56755692,0.012317526,0.40298322,0.98486197,-59.210606
43.299999,0.011554374,0.13612242,0.052206542,0.5683018,0.058503982,0.56400377,0.011839582,0.39986613,0.98495793,-59.544357
43.400002,0.011542954,0.13891576,0.052003685,0.56828403,0.058520295,0.56041521,0.011354724,0.39669234,0.98504955,-59.876053
43.5,0.011531392,0.14188696,0.051813565,0.56826735,0.058529969,0.5567916,0.010865288,0.39346534,0.98513687,-60.205925
43.599998,0.011519687,0.14503315,0.051636603,0.56825167,0.058534794,0.55313355,0.010373536,0.39018866,0.98521996,-60.534309
43.700001,0.011507837,0.14835164,0.051473241,0.56823701,0.058540545,0.54944134,0.0098816557,0.38686547,0.98529881,-60.861382
43.799999,0.011495841,0.15183984,0.051323947,0.56822348,0.058547262,0.54571545,0.0093917539,0.38349891,0.98537356,-61.187283
43.900002,0.011483695,0.15549523,0.051189214,0.56821096,0.058554981,0.54195619,0.0089058494,0.38009197,0.98544419,-61.512138
44.0,0.011471402,0.15931526,0.051069565,0.56819963,0.058563743,0.53816402,0.0084258653,0.3766475,0.98551071,-61.836044
44.099998,0.011458959,0.1632974,0.050965548,0.56818944,0.058573592,0.53433931,0.0079536121,0.37316829,0.98557323,-62.159084
44.200001,0.011446368,0.16743907,0.050877739,0.56818038,0.058584575,0.53048247,0.0074907853,0.36965698,0.9856317,-62.481335
44.299999,0.011433626,0.17173763,0.050806746,0.56817251,0.058596727,0.5265938,0.00703895,0.36611614,0.98568624,-62.802845
44.400002,0.011420734,0.17619029,0.05075321,0.5681659,0.058610097,0.52267385,0.0065995352,0.3625482,0.98573685,-63.12365
44.5,0.011407694,0.18079418,0.05071779,0.56816053,0.058624733,0.51872289,0.0061738268,0.35895559,0.98578352,-63.443783
44.599998,0.011394504,0.18554626,0.050701194,0.56815642,0.058640685,0.51474142,0.0057629594,0.35534054,0.98582625,-63.763252
44.700001,0.011381165,0.19044337,0.050704148,0.56815362,0.058657996,0.51072979,0.0053679124,0.35170531,0.98586512,-64.082062
44.799999,0.011367679,0.19548212,0.05072742,0.56815219,0.05867672,0.50668859,0.0049895057,0.348052,0.98590016,-64.4002
44.900002,0.011354045,0.20065896,0.05077181,0.56815207,0.058696903,0.50261819,0.0046283994,0.34438267,0.98593128,-64.717667
45.0,0.011340265,0.20597014,0.05083815,0.56815338,0.058718599,0.49851915,0.0042850906,0.34069937,0.98595858,-65.034416
45.099998,0.01132634,0.2114117,0.050927307,0.56815612,0.058741856,0.49439192,0.0039599189,0.33700395,0.985982,-65.350433
45.200001,0.011312271,0.21697947,0.05104018,0.5681603,0.058766734,0.49023709,0.0036530651,0.33329833,0.98600161,-65.665672
45.299999,0.01129806,0.22266911,0.051177714,0.56816596,0.058793273,0.4860552,0.0033645614,0.3295843,0.98601741,-65.980087
45.400002,0.011283709,0.22847603,0.051340882,0.56817317,0.058821529,0.48184687,0.0030942955,0.32586357,0.98602933,-66.293633
45.5,0.011269216,0.23439546,0.051530689,0.56818187,0.058851559,0.47761267,0.0028420207,0.32213783,0.98603743,-66.606255
45.599998,0.011254587,0.24042247,0.051748179,0.56819224,0.058883406,0.47335333,0.0026073658,0.31840876,0.98604172,-66.917892
45.700001,0.011239821,0.24655192,0.051994439,0.56820416,0.058917128,0.46906948,0.002389848,0.31467792,0.98604214,-67.228477
45.799999,0.011224921,0.2527785,0.052270584,0.56821775,0.058952767,0.46476182,0.0021888847,0.31094679,0.98603874,-67.537949
45.900002,0.011209887,0.2590968,0.05257776,0.56823301,0.058990374,0.46043113,0.0020038083,0.30721691,0.98603153,-67.846245
46.0,0.011194724,0.26550126,0.052917156,0.56825,0.059030004,0.45607817,0.0018338804,0.30348969,0.98602039,-68.15329
46.099998,0.011179431,0.27198616,0.053289995,0.56826872,0.059071694,0.45170373,0.0016783071,0.29976651,0.98600543,-68.459015
46.200001,0.011164012,0.27854574,0.053697526,0.56828922,0.059115496,0.44730869,0.0015362527,0.2960487,0.98598659,-68.763344
46.299999,0.011148469,0.28517419,0.054141033,0.56831157,0.059161447,0.44289389,0.0014068553,0.2923376,0.98596382,-69.066208
46.400002,0.011132802,0.29186562,0.054621838,0.56833577,0.059209589,0.43846023,0.0012892399,0.28863442,0.98593718,-69.367531
46.5,0.011117015,0.29861408,0.055141285,0.56836182,0.059259966,0.43400866,0.001182531,0.28494039,0.98590666,-69.667236
46.599998,0.011101111,0.30541366,0.055700749,0.56838977,0.059312612,0.42954013,0.0010858652,0.28125671,0.98587221,-69.965256
46.700001,0.01108509,0.31225851,0.056301631,0.56841969,0.05936756,0.42505565,0.00099840015,0.27758449,0.98583376,-70.261513
46.799999,0.011068956,0.3191427,0.056945361,0.56845158,0.05942484,0.42055622,0.00091932464,0.27392486,0.98579144,-70.555931
46.900002,0.01105271,0.32606047,0.057633381,0.56848544,0.059484486,0.41604295,0.00084786495,0.27027884,0.98574507,-70.848442
47.0,0.011036356,0.33300611,0.05836717,0.56852138,0.059546519,0.41151688,0.00078329106,0.26664752,0.98569477,-71.138977
47.099998,0.011019895,0.33997396,0.059148211,0.56855935,0.059610967,0.40697911,0.00072492042,0.26303184,0.98564041,-71.42746
47.200001,0.01100333,0.34695852,0.059978008,0.56859946,0.059677843,0.40243083,0.00067212066,0.25943279,0.98558211,-71.713829
47.299999,0.010986663,0.35395443,0.060858082,0.56864172,0.059747171,0.39787316,0.00062431081,0.2558513,0.98551971,-71.998009
47.400002,0.010969897,0.36095643,0.061789956,0.56868607,0.059818961,0.3933073,0.00058096129,0.25228825,0.98545325,-72.279938
47.5,0.010953033,0.36795947,0.062775165,0.56873262,0.059893221,0.38873446,0.00054159289,0.2487445,0.9853828,-72.559555
47.599998,0.010936076,0.37495863,0.063815251,0.56878144,0.059969958,0.38415587,0.00050577475,0.24522091,0.98530817,-72.8368
47.700001,0.010919026,0.38194919,0.064911745,0.56883246,0.060049176,0.37957278,0.00047312188,0.24171828,0.98522949,-73.11161
47.799999,0.010901886,0.3889266,0.066066176,0.56888574,0.060130879,0.37498644,0.00044329197,0.23823738,0.98514664,-73.383926
47.900002,0.010884659,0.39588651,0.067280076,0.5689413,0.06021506,0.37039813,0.00041598201,0.23477894,0.98505968,-73.653694
48.0,0.010867347,0.40282479,0.068554953,0.56899923,0.060301714,0.3658092,0.00039092475,0.23134369,0.98496854,-73.92086
48.099998,0.010849953,0.40973747,0.069892302,0.56905943,0.06039083,0.3612209,0.00036788502,0.22793232,0.98487324,-74.185379
48.200001,0.010832477,0.41662082,0.0712936,0.56912202,0.060482398,0.35663456,0.00034665636,0.22454546,0.98477376,-74.447205
48.299999,0.010814925,0.42347133,0.072760306,0.56918705,0.060576402,0.35205153,0.00032705747,0.22118379,0.98467004,-74.706276
48.400002,0.010797297,0.43028563,0.07429383,0.5692544,0.06067282,0.34747311,0.00030892924,0.2178479,0.9845621,-74.962563
48.5,0.010779596,0.43706062,0.075895555,0.5693242,0.060771633,0.34290066,0.00029213185,0.21453835,0.98444992,-75.216026
48.599998,0.010761824,0.44379339,0.07756684,0.5693965,0.060872819,0.33833554,0.00027654221,0.2112557,0.98433352,-75.466614
48.700001,0.010743983,0.45048115,0.079308987,0.56947118,0.060976353,0.33377904,0.00026205165,0.2080005,0.98421288,-75.714302
48.799999,0.010726077,0.45712143,0.081123248,0.56954837,0.061082207,0.32923254,0.00024856397,0.20477322,0.98408788,-75.959045
48.900002,0.010708107,0.46371186,0.083010815,0.56962806,0.061190344,0.32469738,0.00023599366,0.20157434,0.98395866,-76.200829
49.0,0.010690074,0.47025031,0.084972844,0.5697102,0.06130074,0.32017487,0.00022426456,0.19840434,0.98382515,-76.439606
49.099998,0.010671983,0.47673476,0.087010413,0.56979489,0.061413355,0.31566635,0.00021330841,0.19526362,0.98368734,-76.675362
49.200001,0.010653835,0.48316345,0.089124538,0.56988215,0.061528154,0.31117314,0.00020306392,0.19215259,0.98354518,-76.908073
49.299999,0.010635631,0.48953471,0.091316141,0.56997192,0.061645105,0.3066965,0.00019347583,0.18907163,0.98339874,-77.137711
49.400002,0.010617375,0.49584705,0.09358611,0.57006419,0.061764162,0.30223778,0.00018449416,0.18602109,0.98324794,-77.364258
49.5,0.010599068,0.50209916,0.095935211,0.57015908,0.06188529,0.29779822,0.0001760735,0.18300131,0.98309284,-77.587692
49.599998,0.010580713,0.50828987,0.098364137,0.57025647,0.062008448,0.29337907,0.00016817258,0.1800126,0.98293334,-77.808014
49.700001,0.010562311,0.51441818,0.10087351,0.57035643,0.062133595,0.28898159,0.00016075374,0.17705522,0.98276961,-78.025192
49.799999,0.010543864,0.52048308,0.10346384,0.57045901,0.062260684,0.28460696,0.0001537825,0.17412949,0.98260146,-78.239227
49.900002,0.010525375,0.52648383,0.10613552,0.57056409,0.062389679,0.28025645,0.00014722731,0.17123559,0.98242903,-78.450111
50.0,0.010506846,0.5324198,0.1088889,0.5706718,0.062520534,0.27593118,0.00014105919,0.16837376,0.98225224,-78.657829
50.099998,0.010488278,0.53829044,0.11172418,0.57078207,0.062653199,0.27163228,0.00013525152,0.16554423,0.9820711,-78.862389
50.200001,0.010469673,0.54409522,0.11464145,0.5708949,0.062787637,0.26736093,0.00012977977,0.16274714,0.98188567,-79.063774
50.299999,0.010451035,0.54983383,0.11764073,0.57101029,0.062923811,0.26311821,0.00012462134,0.15998267,0.98169595,-79.261993
50.400002,0.010432363,0.55550605,0.12072189,0.57112819,0.063061662,0.25890514,0.00011975535,0.15725093,0.98150188,-79.457047
50.5,0.01041366,0.56111163,0.12388472,0.57124871,0.063201159,0.25472277,0.00011516255,0.15455207,0.98130351,-79.648941
50.599998,0.010394928,0.56665057,0.12712887,0.57137173,0.063342251,0.25057214,0.00011082511,0.15188618,0.98110092,-79.837677
50.700001,0.010376169,0.57212275,0.13045388,0.57149732,0.0634849,0.24645421,0.00010672654,0.14925332,0.98089397,-80.023254
50.799999,0.010357385,0.5775283,0.13385919,0.57162541,0.063629061,0.24236988,0.00010285155,0.14665356,0.98068279,-80.205696
50.900002,0.010338576,0.58286732,0.13734411,0.57175606,0.06377469,0.23832007,9.9185978e-05,0.14408696,0.98046732,-80.38501
51.0,0.010319745,0.58813995,0.14090781,0.57188916,0.06392175,0.23430565,9.571667e-05,0.14155352,0.98024768,-80.561203
51.099998,0.010300894,0.59334642,0.1445494,0.57202476,0.064070195,0.23032744,9.2431415e-05,0.13905327,0.9800238,-80.734283
51.200001,0.010282024,0.59848708,0.14826784,0.57216287,0.064219981,0.22638625,8.9318863e-05,0.13658617,0.97979575,-80.904274
51.299999,0.010263136,0.60356218,0.15206195,0.57230341,0.064371079,0.22248285,8.6368469e-05,0.13415222,0.97956353,-81.071198
51.400002,0.010244233,0.60857213,0.15593052,0.57244635,0.064523444,0.21861792,8.357042e-05,0.13175137,0.97932714,-81.235054
51.5,0.010225315,0.61351728,0.15987213,0.57259178,0.064677045,0.21479216,8.0915561e-05,0.12938355,0.97908658,-81.395874
51.599998,0.010206385,0.61839807,0.16388531,0.5727396,0.064831831,0.21100622,7.839538e-05,0.1270487,0.97884202,-81.55368
51.700001,0.010187443,0.62321508,0.1679685,0.57288975,0.064987771,0.20726071,7.6001932e-05,0.12474672,0.97859329,-81.708488
51.799999,0.010168491,0.62796873,0.17211998,0.57304233,0.065144829,0.20355619,7.3727817e-05,0.12247752,0.97834057,-81.860329
51.900002,0.010149531,0.63265949,0.17633797,0.57319719,0.065302968,0.19989319,7.1566101e-05,0.12024097,0.97808385,-82.009216
52.0,0.010130564,0.63728803,0.1806206,0.57335442,0.065462157,0.19627219,6.9510344e-05,0.11803696,0.97782308,-82.155182
52.099998,0.010111591,0.64185482,0.18496588,0.57351393,0.065622367,0.19269367,6.7554502e-05,0.11586532,0.97755837,-82.298241
52.200001,0.010092613,0.64636052,0.18937175,0.57367569,0.065783553,0.18915802,6.5692926e-05,0.11372591,0.9772898,-82.438438
52.299999,0.010073632,0.65080565,0.19383608,0.57383966,0.065945692,0.18566562,6.3920343e-05,0.11161856,0.97701728,-82.57579
52.400002,0.010054649,0.65519089,0.19835664,0.5740059,0.066108748,0.18221684,6.2231804e-05,0.1095431,0.97674096,-82.710327
52.5,0.010035665,0.65951687,0.20293114,0.57417428,0.066272691,0.17881194,6.0622686e-05,0.10749932,0.97646075,-82.842079
52.599998,0.010016682,0.66378415,0.20755722,0.57434487,0.066437498,0.17545122,5.9088648e-05,0.10548705,0.9761768,-82.971085
52.700001,0.0099976994,0.66799349,0.21223244,0.57451755,0.066603132,0.17213491,5.7625628e-05,0.10350604,0.97588915,-83.097359
52.799999,0.00997872,0.67214543,0.21695435,0.57469237,0.06676957,0.16886318,5.6229805e-05,0.10155611,0.97559774,-83.220947
52.900002,0.0099597443,0.67624074,0.22172038,0.57486922,0.066936783,0.16563623,5.4897606e-05,0.099636994,0.9753027,-83.341873
53.0,0.0099407732,0.68027997,0.226528,0.57504809,0.067104742,0.16245416,5.3625667e-05,0.097748473,0.97500402,-83.460175
53.099998,0.0099218078,0.68426389,0.23137456,0.57522905,0.067273431,0.15931708,5.2410829e-05,0.095890306,0.9747017,-83.57589
53.200001,0.0099028489,0.68819308,0.23625742,0.57541192,0.067442819,0.15622504,5.1250128e-05,0.094062217,0.97439593,-83.689041
53.299999,0.0098838983,0.69206822,0.24117391,0.57559675,0.067612879,0.15317808,5.0140774e-05,0.092263967,0.97408664,-83.799675
53.400002,0.0098649561,0.69589007,0.2461213,0.57578349,0.067783587,0.1501762,4.9080139e-05,0.090495273,0.97377384,-83.907814
53.5,0.0098460233,0.69965917,0.2510969,0.57597214,0.067954928,0.14721937,4.8065755e-05,0.088755861,0.97345769,-84.013504
53.599998,0.0098271016,0.70337629,0.256098,0.57616264,0.068126872,0.14430754,4.7095291e-05,0.087045453,0.97313815,-84.116783
53.700001,0.0098081902,0.70704204,0.26112184,0.57635492,0.068299405,0.14144062,4.6166562e-05,0.085363753,0.97281528,-84.217674
53.799999,0.0097892918,0.71065706,0.26616567,0.57654899,0.068472505,0.13861848,4.5277502e-05,0.083710477,0.97248918,-84.316223
53.900002,0.0097704055,0.71422207,0.27122676,0.57674479,0.068646148,0.13584101,4.442616e-05,0.082085326,0.9721598,-84.41246
54.0,0.0097515341,0.71773773,0.27630246,0.57694238,0.06882032,0.13310803,4.36107e-05,0.080487996,0.97182721,-84.506432
54.099998,0.0097326767,0.72120458,0.28139001,0.57714158,0.068994999,0.13041936,4.2829386e-05,0.078918181,0.97149152,-84.598167
54.200001,0.0097138342,0.72462338,0.28648672,0.57734245,0.069170162,0.12777476,4.2080585e-05,0.077375568,0.97115278,-84.687698
54.299999,0.0096950084,0.72799468,0.29158998,0.57754493,0.069345802,0.12517403,4.1362742e-05,0.075859837,0.97081095,-84.775078
54.400002,0.0096761985,0.73131919,0.29669711,0.57774901,0.069521897,0.12261689,4.0674408e-05,0.074370682,0.97046608,-84.860321
54.5,0.0096574062,0.7345975,0.30180556,0.57795459,0.069698423,0.12010308,4.0014191e-05,0.072907783,0.97011828,-84.943489
54.599998,0.0096386317,0.73783028,0.30691275,0.57816172,0.069875382,0.11763231,3.938079e-05,0.071470812,0.96976763,-85.024597
54.700001,0.0096198767,0.74101806,0.31201619,0.57837033,0.070052743,0.11520424,3.8772963e-05,0.070059441,0.96941406,-85.103691
54.799999,0.0096011404,0.74416149,0.3171134,0.57858038,0.070230491,0.11281857,3.8189544e-05,0.06867335,0.96905768,-85.180809
54.900002,0.0095824236,0.74726123,0.32220197,0.57879186,0.070408627,0.11047493,3.7629419e-05,0.067312211,0.96869856,-85.255989
55.0,0.0095637273,0.75031775,0.32727951,0.5790047,0.070587121,0.10817297,3.7091544e-05,0.065975696,0.9683367,-85.329262
55.099998,0.0095450524,0.75333178,0.33234373,0.57921886,0.070765965,0.1059123,3.6574922e-05,0.06466347,0.96797222,-85.400665
55.200001,0.009526398,0.75630385,0.33739239,0.57943434,0.070945151,0.10369254,3.6078603e-05,0.063375205,0.96760505,-85.470238
55.299999,0.009507766,0.75923443,0.34242326,0.57965112,0.071124658,0.10151328,3.5601697e-05,0.062110566,0.96723533,-85.538017
55.400002,0.0094891572,0.76212424,0.34743425,0.57986915,0.071304478,0.099374108,3.5143355e-05,0.060869224,0.96686304,-85.604027
55.5,0.0094705699,0.76497382,0.35242328,0.58008838,0.071484603,0.097274594,3.4702764e-05,0.059650853,0.9664883,-85.66832
55.599998,0.0094520068,0.76778364,0.35738832,0.58030879,0.071665011,0.095214307,3.4279165e-05,0.058455117,0.96611106,-85.730911
55.700001,0.0094334679,0.7705543,0.36232746,0.58053035,0.071845703,0.093192786,3.3871827e-05,0.057281684,0.9657315,-85.791855
55.799999,0.0094149522,0.77328634,0.36723885,0.58075303,0.072026663,0.09120959,3.3480053e-05,0.05613023,0.96534956,-85.851173
55.900002,0.0093964618,0.77598029,0.37212065,0.58097684,0.072207876,0.089264251,3.3103195e-05,0.055000424,0.96496528,-85.908905
56.0,0.0093779964,0.77863669,0.37697119,0.58120167,0.072389342,0.087356292,3.274062e-05,0.053891934,0.96457875,-85.96508
56.099998,0.0093595563,0.78125602,0.38178879,0.58142751,0.072571039,0.08548525,3.2391734e-05,0.05280444,0.96419001,-86.019737
56.200001,0.0093411421,0.78383881,0.38657182,0.58165437,0.072752975,0.083650634,3.205597e-05,0.051737618,0.96379906,-86.072906
56.299999,0.0093227541,0.7863856,0.39131886,0.58188218,0.072935119,0.081851952,3.173279e-05,0.050691139,0.96340597,-86.124619
56.400002,0.0093043922,0.7888968,0.3960284,0.58211094,0.07311748,0.080088727,3.1421678e-05,0.049664684,0.96301079,-86.174904
56.5,0.0092860572,0.79137301,0.40069911,0.58234066,0.073300049,0.078360453,3.1122145e-05,0.048657935,0.96261358,-86.223801
56.599998,0.0092677493,0.79381466,0.40532967,0.58257121,0.073482804,0.076666631,3.0833718e-05,0.047670577,0.96221435,-86.271339
56.700001,0.0092494683,0.79622221,0.40991884,0.58280265,0.073665746,0.075006768,3.0555962e-05,0.046702288,0.96181315,-86.317543
56.799999,0.0092312153,0.7985962,0.41446552,0.58303487,0.073848873,0.073380359,3.0288444e-05,0.045752764,0.96140999,-86.36245
56.900002,0.0092129903,0.800937,0.41896856,0.58326793,0.074032165,0.071786903,3.003076e-05,0.044821694,0.96100497,-86.40609
57.0,0.0091947932,0.80324513,0.42342699,0.58350176,0.074215628,0.07022588,2.9782525e-05,0.043908764,0.96059805,-86.448494
57.099998,0.0091766249,0.80552107,0.42783982,0.5837363,0.07439924,0.068696804,2.9543367e-05,0.043013677,0.96018934,-86.489677
57.200001,0.0091584846,0.80776519,0.43220618,0.58397162,0.074583009,0.067199163,2.9312934e-05,0.042136129,0.95977885,-86.529686
57.299999,0.0091403732,0.80997795,0.43652526,0.58420759,0.074766919,0.065732449,2.9090887e-05,0.041275818,0.95936662,-86.568542
57.400002,0.0091222916,0.81215978,0.44079632,0.58444428,0.074950971,0.064296164,2.8876904e-05,0.040432453,0.95895267,-86.60627
57.5,0.0091042388,0.81431115,0.44501862,0.58468157,0.075135149,0.062889799,2.8670676e-05,0.039605737,0.95853704,-86.642899
57.599998,0.0090862159,0.81643242,0.44919154,0.58491951,0.075319454,0.061512869,2.8471908e-05,0.038795382,0.95811981,-86.678452
57.700001,0.0090682218,0.81852406,0.45331457,0.58515805,0.075503886,0.060164861,2.8280318e-05,0.038001101,0.95770097,-86.712967
57.799999,0.0090502584,0.82058644,0.45738712,0.58539718,0.075688429,0.058845285,2.8095634e-05,0.037222609,0.95728058,-86.74646
57.900002,0.0090323249,0.82262003,0.46140879,0.58563685,0.075873077,0.057553645,2.79176e-05,0.036459632,0.95685863,-86.778954
58.0,0.0090144211,0.82462513,0.46537912,0.58587706,0.076057836,0.056289461,2.7745966e-05,0.035711888,0.95643514,-86.810486
58.099998,0.0089965481,0.82660216,0.46929783,0.5861178,0.076242693,0.055052236,2.7580494e-05,0.034979105,0.95601022,-86.841064
58.200001,0.0089787049,0.82855153,0.47316459,0.58635902,0.076427639,0.053841494,2.742096e-05,0.034261014,0.95558387,-86.870728
58.299999,0.0089608924,0.8304736,0.47697914,0.58660072,0.076612681,0.052656755,2.726714e-05,0.033557348,0.95515615,-86.89949
58.400002,0.0089431116,0.83236879,0.48074132,0.58684283,0.076797806,0.051497545,2.7118829e-05,0.032867845,0.95472699,-86.927376
58.5,0.0089253606,0.8342374,0.48445097,0.58708543,0.076983012,0.050363392,2.6975826e-05,0.032192245,0.95429647,-86.954414
58.599998,0.0089076413,0.83607984,0.48810795,0.58732843,0.077168293,0.049253833,2.6837937e-05,0.031530291,0.95386469,-86.980621
58.700001,0.0088899527,0.83789647,0.49171224,0.5875718,0.077353656,0.048168406,2.670498e-05,0.030881729,0.95343161,-87.00602
58.799999,0.0088722948,0.83968765,0.49526381,0.58781552,0.077539079,0.047106653,2.6576774e-05,0.030246314,0.95299721,-87.030632
58.900002,0.0088546695,0.84145367,0.49876267,0.58805966,0.077724569,0.046068132,2.6453152e-05,0.029623799,0.95256162,-87.054474
59.0,0.008837074,0.84319496,0.50220889,0.5883041,0.077910118,0.045052387,2.6333948e-05,0.029013941,0.95212483,-87.077576
59.099998,0.0088195112,0.84491175,0.50560254,0.5885489,0.078095727,0.044058982,2.6219006e-05,0.028416505,0.95168686,-87.099945
59.200001,0.008801979,0.84660453,0.50894374,0.58879399,0.078281395,0.043087482,2.6108175e-05,0.027831253,0.95124769,-87.121613
59.299999,0.0087844785,0.84827346,0.51223272,0.58903939,0.078467108,0.042137459,2.6001311e-05,0.027257957,0.95080739,-87.142586
59.400002,0.0087670106,0.84991902,0.51546967,0.58928502,0.078652866,0.041208487,2.5898275e-05,0.026696386,0.95036602,-87.162895
59.5,0.0087495735,0.8515414,0.5186547,0.58953094,0.078838676,0.040300149,2.5798929e-05,0.026146317,0.94992357,-87.182556
59.599998,0.008732168,0.85314101,0.52178818,0.58977711,0.079024523,0.039412033,2.5703148e-05,0.02560753,0.94948,-87.201576
59.700001,0.0087147951,0.85471809,0.52487034,0.59002346,0.079210408,0.038543735,2.5610807e-05,0.025079807,0.94903541,-87.219986
59.799999,0.0086974539,0.856273,0.52790153,0.5902701,0.07939633,0.037694849,2.5521786e-05,0.024562936,0.94858986,-87.237793
59.900002,0.0086801443,0.85780609,0.530882,0.59051687,0.079582289,0.036864985,2.5435971e-05,0.024056707,0.94814324,-87.25502
60.0,0.0086628664,0.85931754,0.53381222,0.59076387,0.07976827,0.036053751,2.5353251e-05,0.02356091,0.94769567,-87.271675
60.099998,0.0086456211,0.86080766,0.53669244,0.59101105,0.079954289,0.035260767,2.5273519e-05,0.023075344,0.94724715,-87.287788
60.200001,0.0086284075,0.86227685,0.53952307,0.59125841,0.080140322,0.034485657,2.5196674e-05,0.022599809,0.94679767,-87.30336
60.299999,0.0086112265,0.8637253,0.54230464,0.59150589,0.080326386,0.033728044,2.5122617e-05,0.022134107,0.9463473,-87.318413
60.400002,0.0085940771,0.86515337,0.54503745,0.59175348,0.080512464,0.032987572,2.5051253e-05,0.021678047,0.94589603,-87.332954
60.5,0.0085769603,0.86656129,0.54772198,0.5920012,0.080698565,0.032263875,2.498249e-05,0.021231437,0.94544387,-87.347008
60.599998,0.0085598752,0.86794931,0.55035871,0.5922491,0.08088468,0.031556606,2.4916239e-05,0.02079409,0.94499081,-87.360588
60.700001,0.0085428217,0.86931771,0.55294812,0.59249705,0.081070803,0.030865416,2.4852416e-05,0.020365825,0.94453692,-87.373703
60.799999,0.0085258009,0.8706668,0.55549067,0.59274507,0.081256948,0.030189961,2.4790937e-05,0.01994646,0.94408226,-87.38636
60.900002,0.0085088126,0.87199688,0.55798686,0.5929932,0.081443094,0.029529911,2.4731728e-05,0.019535815,0.9436267,-87.39859
61.0,0.008491856,0.87330806,0.56043726,0.59324139,0.081629254,0.028884934,2.4674708e-05,0.019133722,0.94317043,-87.410385
61.099998,0.0084749321,0.87460077,0.56284231,0.59348965,0.081815414,0.028254706,2.4619805e-05,0.018740006,0.94271332,-87.421776
61.200001,0.0084580397,0.87587517,0.56520259,0.59373796,0.082001582,0.027638912,2.4566947e-05,0.0183545,0.94225544,-87.432755
61.299999,0.00844118,0.87713152,0.56751859,0.59398633,0.082187757,0.027037241,2.4516068e-05,0.01797704,0.94179678,-87.443352
61.400002,0.0084243529,0.87837005,0.5697909,0.5942347,0.082373925,0.026449382,2.4467101e-05,0.017607464,0.94133747,-87.453568
61.5,0.0084075565,0.87959105,0.57202005,0.59448314,0.082560092,0.025875041,2.4419982e-05,0.017245609,0.94087738,-87.463417
61.599998,0.0083907936,0.88079476,0.57420659,0.59473151,0.08274626,0.025313919,2.4374651e-05,0.016891325,0.94041657,-87.472916
61.700001,0.0083740624,0.88198137,0.57635105,0.59497994,0.08293242,0.02476573,2.4331046e-05,0.016544456,0.93995506,-87.482063
61.799999,0.0083573628,0.88315117,0.57845408,0.59522837,0.08311858,0.024230188,2.4289111e-05,0.016204853,0.93949288,-87.490875
61.900002,0.0083406959,0.88430434,0.58051616,0.59547681,0.083304726,0.023707014,2.4248791e-05,0.015872367,0.93902999,-87.499359
62.0,0.0083240615,0.88544112,0.58253789,0.59572518,0.083490863,0.023195939,2.4210034e-05,0.015546853,0.93856651,-87.507523
62.099998,0.0083074588,0.88656175,0.58451986,0.59597355,0.083676994,0.022696692,2.4172787e-05,0.01522817,0.9381023,-87.515388
62.200001,0.0082908878,0.88766646,0.58646262,0.59622192,0.083863117,0.022209013,2.4137e-05,0.014916179,0.93763745,-87.522949
62.299999,0.0082743494,0.88875544,0.58836669,0.59647024,0.084049225,0.021732643,2.4102625e-05,0.014610742,0.937172,-87.530228
62.400002,0.0082578426,0.88982892,0.59023273,0.59671849,0.084235318,0.021267334,2.4069617e-05,0.014311726,0.93670595,-87.537216
62.5,0.0082413685,0.89088708,0.59206134,0.59696668,0.084421396,0.020812834,2.4037929e-05,0.014018999,0.93623924,-87.543945
62.599998,0.008224925,0.89193022,0.59385294,0.59721482,0.08460746,0.020368904,2.4007521e-05,0.013732432,0.93577194,-87.5504
62.700001,0.0082085142,0.89295846,0.59560823,0.59746289,0.084793501,0.019935308,2.3978348e-05,0.013451898,0.93530405,-87.556602
62.799999,0.008192136,0.89397204,0.59732777,0.59771091,0.084979527,0.019511811,2.395037e-05,0.013177275,0.93483561,-87.562553
62.900002,0.0081757894,0.89497113,0.59901208,0.59795886,0.085165538,0.019098187,2.3923549e-05,0.012908438,0.93436658,-87.568268
63.0,0.0081594735,0.89595604,0.6006617,0.5982067,0.085351519,0.018694213,2.3897846e-05,0.012645271,0.93389696,-87.573746
