Time,M,N,Z,q,r,alpha,k1,beta,d1,s,k2,d2,compartment,Increase_in_the_density_of_tumor_cel,Removal_of_tumor_cell_from_the_system,Activation_and_transfer_of_predator_cells_like_CTL_NK_and_macrophage,Removal_of_hunting_predator_cell,Converstion_of_hunting_to_resting_predator_cell,Removal_of_resting_predator_cells
57.0,2.760214772100203,4.730493269363878,0.2699220040970745,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.913059508254986,3.9171532204256274,0.12768642236344202,0.09460986538727756,0.13267144522533833,0.13578408248635426
57.25,2.759196325077189,4.738723673837762,0.26914706932893523,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.9184667872100727,3.9225206839228286,0.12754135891730786,0.09477447347675524,0.1325289184021714,0.13561577099717592
57.5,2.758187807305357,4.746876816337173,0.2683785718593855,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.9238190486608957,3.927833327280499,0.12739600207609972,0.09493753632674347,0.13238621996375602,0.13544735923188128
57.75,2.75718916910319,4.754953013222078,0.2676164935587469,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.9291166236954407,3.933091484295147,0.12725038524350904,0.09509906026444157,0.13224338041879316,0.13527888005027144
58.0,2.7562003601226617,4.7629525875359455,0.2668608157156028,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.9343598458275695,3.9382954911041206,0.12710454127245835,0.09525905175071891,0.13210042975602862,0.13511036574392643
58.25,2.75522132937042,4.770875868835041,0.2661115190488412,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.939549050888461,3.943445686077881,0.1269585024649153,0.09541751737670082,0.13195739744423665,0.13494184803638054
58.5,2.754252025228755,4.778723193018545,0.2653685837196481,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.944684576919596,3.948542409713685,0.1268123005719566,0.09557446386037091,0.13181431243243633,0.13477335808354604
58.75,2.753292395476379,4.7864949021595775,0.26463198934344634,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.949766764067178,3.9535860045307256,0.12666596679407535,0.09572989804319156,0.13167120315033434,0.13460492647437874
59.0,2.75234238730902,4.794191344337159,0.2639017150017776,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.954795954477963,3.958576814966753,0.12651953178172543,0.09588382688674318,0.13152809750898842,0.13443658323177876
59.25,2.7514019473598177,4.801812873469186,0.26317773925412286,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.959772492196514,3.9635151872761676,0.1263730256360964,0.09603625746938371,0.13138502290168563,0.1342683578137201
59.5,2.750471021719511,4.809359849146453,0.2624600401496581,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.964696723063942,3.9684014694295917,0.12622647791011318,0.09618719698292907,0.13124200620502918,0.13410027911460293
59.75,2.7495495559564174,4.81683263646779,0.2617485952389428,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.969568994618128,3.9732360110149174,0.12607991760965373,0.0963366527293558,0.13109907378022864,0.13393237546682202
60.0,2.7486374951361996,4.824231605876333,0.26104338158553614,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.9743896559954033,3.9780191631398427,0.12593337319497797,0.09648463211752667,0.13095625147458684,0.13376467464254405
60.25,2.7477347838414197,4.831557132997015,0.2603443757775403,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.9791590578337175,3.9827512783359067,0.12578687258236304,0.09663114265994031,0.1308135646231784,0.13359720385568924
60.5,2.7468413661908726,4.838809598475284,0.2596515539390658,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.9838775521772796,3.987432710464007,0.12564044314593745,0.09677619196950568,0.13067103805071367,0.1334299897641094
60.75,2.7459571858586993,4.845989387817116,0.2589648917416169,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.9885454923826744,3.9920638146214222,0.12549411171970837,0.09691978775634232,0.13052869607358225,0.13326305847195688
61.0,2.7450821860932746,4.853096891230352,0.2582843644153948,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.993163233026487,3.9966449470503265,0.125347904599776,0.09706193782460704,0.13038656250207076,0.13309643553223782
61.25,2.7442163097358687,4.8601325034674,0.25760994676051535,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,3.9977311298143894,4.001176465047798,0.12520184754672872,0.09720265006934801,0.13024466064274878,0.1329301459495442
61.5,2.7433594992390766,4.867096623669346,0.2569416131581389,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.002249539491732,4.005658726877321,0.1250559657882133,0.09734193247338692,0.13010301330101778,0.13276421418295745
61.75,2.742511696685021,4.873989655211494,0.2562793375815109,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.006718819755596,4.010092091681795,0.12491028402167384,0.09747979310422988,0.12996164278381667,0.13259866414911917
62.0,2.7416728438033147,4.880812005550396,0.2556230936069096,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.011139329168359,4.014476919398014,0.12476482641725371,0.09761624011100793,0.12982057090247984,0.132433519225461
62.25,2.7408428819887902,4.887564086072371,0.2549728544244999,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.015511427072716,4.018813570672651,0.12461961662085447,0.09775128172144742,0.12967981897574024,0.13226880225358947
62.5,2.7400217523189925,4.894246311943571,0.25432859284909104,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.019835473508196,4.023102406779717,0.1244746777573462,0.09788492623887143,0.1295394078328743,0.13210453554281892
62.75,2.7392093955714314,4.900859101961617,0.25369028133079596,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.024111829129131,4.027343789539509,0.12433003243392347,0.09801718203923233,0.12939935781698145,0.13194074087384736
63.0,2.7384057522405922,4.907402878408818,0.25305789196559114,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.028340855124124,4.031538081239024,0.12418570274360097,0.09814805756817636,0.12925968878839428,0.1317774395025687
63.25,2.737610762554705,4.913878066907022,0.2524313965057748,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.032522913136963,4.035685644553851,0.12404171026884366,0.09827756133814043,0.12912042012821331,0.1316146521640169
63.5,2.736824366492272,4.920285096274105,0.2518107663703221,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.03665836518899,4.039786842471523,0.12389807608532566,0.0984057019254821,0.12898157074196176,0.13145239907643533
63.75,2.7360465037983497,4.926624398382132,0.2511959726551364,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.040747573602946,4.043842038216324,0.12375482076581257,0.09853248796764265,0.12884315906335478,0.13129069994546666
64.0,2.7352771140005854,4.932896408017207,0.2505869861431936,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.044790900928234,4.047851595175548,0.12361196438416173,0.09865792816034415,0.12870520305817876,0.13112957396845754
64.25,2.7345161364250092,4.939101562741036,0.24998377731458085,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.048788709867654,4.051815876827202,0.12346952651943535,0.09878203125482073,0.12856772022827503,0.13096903983887279
64.5,2.7337635102115803,4.9452403027542156,0.24938631635642639,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.052741363205539,4.055735246669142,0.12332752626012128,0.09890480605508431,0.12843072761562385,0.13080911575081408
64.75,2.733019174329486,4.951313070761276,0.24879457317272008,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.056649223737335,4.059610068149632,0.12318598220845617,0.09902626141522552,0.12829424180652352,0.13064981940363776
65.0,2.732283067592195,4.957320311837475,0.24820851739402425,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.060512654200583,4.063440704599318,0.12304491248484617,0.0991464062367495,0.12815827893585982,0.1304911680066669
65.25,2.7315551286722624,4.963262473297389,0.24762811838707305,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.064332017207328,4.067227519164618,0.1229043347323803,0.09926524946594778,0.1280228546914616,0.1303331782839925
65.5,2.730835296115887,4.969140004565274,0.24705334526426037,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.068107675177912,4.070970874742493,0.1227642661214313,0.09938280009130548,0.12788798431853762,0.1301758664793591
65.75,2.730123508357227,4.974953357047251,0.24648416689301486,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.0718399902761355,4.07467113391662,0.12262472335433992,0.09949906714094502,0.12775368262419062,0.13001924836113038
66.0,2.7294197037324643,4.980702984005292,0.24592055190506215,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.075529324345828,4.078328658894938,0.12248572267017716,0.09961405968010585,0.1276199639820036,0.129863339227329
66.25,2.7287238204936246,4.986389340433044,0.24536246870557307,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.079176038848774,4.081943811448543,0.1223472798495806,0.09972778680866089,0.12748684233669466,0.1297081539107478
66.5,2.72803579682215,4.992012882933475,0.24480988548219787,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.082780494803989,4.0855169528519575,0.12220941021966003,0.0998402576586695,0.12735433120883619,0.12955370678412598
66.75,2.7273555708422283,4.997574069598369,0.2442627702139857,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.086343052728351,4.089048443824733,0.122072128658968,0.09995148139196738,0.12722244369963384,0.12940001176538757
67.0,2.726683080633882,5.003073359889671,0.2437210906801893,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.089864072578531,4.0925386444743825,0.12193544960253098,0.10006146719779341,0.12709119249576167,0.12924708232293666
67.25,2.726018264245804,5.0085112145226764,0.24318481446895437,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.093343913694303,4.095987914240625,0.12179938704693745,0.10017022429045352,0.1269605898742495,0.1290949314810061
67.5,2.725361059707959,5.01388809535109,0.2426539089858937,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.096782934743112,4.09939661184095,0.12166395455547795,0.10027776190702181,0.1268306477074185,0.12894357182505475
67.75,2.724711405043938,5.019204465253938,0.2421283414625456,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.1001814936659695,4.1027650952174595,0.1215291652633339,0.10038408930507876,0.12670137746786153,0.12879301550721028
68.0,2.7240692382830782,5.024460788024345,0.241608078964717,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.103539947624602,4.106093721485002,0.12139503188281103,0.1004892157604869,0.12657279023346396,0.12864327425175254
68.25,2.7234344974723355,5.029657528260181,0.2410930884007105,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.106858652949911,4.109382846880564,0.12126156670861309,0.10059315056520361,0.12644489669246234,0.1284943593606344
68.5,2.7228071206879223,5.034795151256565,0.24058333652943623,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.11013796509167,4.11263282671392,0.12112878162315321,0.10069590302513132,0.12631770714853646,0.1283462817190363
68.75,2.7221870460467126,5.039874122900244,0.2400787899684081,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.1133782385694495,4.115844015319524,0.12099668810189826,0.10079748245800488,0.1261912315259322,0.1281990518009505
69.0,2.7215742117174027,5.044894909565824,0.23957941520162462,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.116579826924811,4.119016766009623,0.12086529721874331,0.10089789819131648,0.12606547937461118,0.12805267967479206
69.25,2.7209685559314445,5.049857978013869,0.23908517858733477,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.1197430826746935,4.122151431028584,0.12073461965141233,0.10099715956027738,0.12594045987542465,0.12790717500903237
69.5,2.7203700169937424,5.054763795290864,0.23859604636568865,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.122868357266017,4.125248361508428,0.12060466568688233,0.10109527590581728,0.12581618184530766,0.12776254707785298
69.75,2.719778533293122,5.059612828631013,0.23811198466627384,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.125956001031464,4.128307907425536,0.12047544522682703,0.10119225657262026,0.12569265374249128,0.12761880476681525
70.0,2.7191940433125636,5.064405545359909,0.2376329595155373,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.129006363146464,4.131330417558534,0.1203469677930774,0.10128811090719818,0.12556988367172928,0.12747595657854352
70.25,2.718616485639216,5.069142412800031,0.23715893684409348,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.132019791587309,4.134316239447335,0.12021924253309582,0.10138284825600062,0.12544787938953683,0.12733401063841862
70.5,2.7180457989741758,5.073823898178088,0.23668988249391873,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.134996633090447,4.137265719353318,0.12009227822546086,0.10147647796356177,0.1253266483094378,0.1271929747002784
70.75,2.717481922141953,5.078450468534266,0.2362257622254317,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.137937233113395,4.140179202220559,0.11996608328536079,0.10156900937068532,0.1252061975072183,0.12705285615212375
71.0,2.716924794100083,5.083022590633065,0.2357665417244647,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.140841935794824,4.143057031638543,0.11984066577008873,0.1016604518126613,0.1250865337261846,0.12691366202182267
71.25,2.7163743539480514,5.087540730876155,0.2353121866091199,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.143711083918216,4.145899549805433,0.1197160333845428,0.1017508146175231,0.12496766338242134,0.1267753989828164
71.5,2.715830540936105,5.092005355217048,0.23486266243651419,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.146545018876035,4.148707097492598,0.11959219348672641,0.10184010710434097,0.12484959257004792,0.12663807335982183
71.75,2.7152932944740065,5.0964169290775185,0.23441793470941352,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.149344080634165,4.1514800140103985,0.11946915309324435,0.10192833858155037,0.12473232706647155,0.12650169113452675
72.0,2.7147625541395524,5.100775917265791,0.23397796888275738,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.152108607697503,4.154218637174999,0.11934691888479335,0.10201551834531582,0.1246158723376338,0.12636625795127607
72.25,2.71423825968682,5.105082783896505,0.2335427303700735,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.154838937076933,4.156923303276119,0.11922549721164458,0.10210165567793011,0.12450023354324868,0.12623177912274677
72.5,2.7137203510541803,5.109337992312456,0.23311218454978375,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.157535404257436,4.159594347045785,0.11910489409911629,0.10218675984624913,0.12438541554202992,0.1260982596356098
72.75,2.7132087683721258,5.1135420050080915,0.23268629677140143,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.160198343167102,4.16223210162814,0.118985115253034,0.10227084010016184,0.1242714228969055,0.12596570415617603
73.0,2.7127034519709103,5.117695283554751,0.2322650323616212,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.162828086147065,4.1648368985502655,0.11886616606517604,0.10235390567109502,0.12415825988021702,0.12583411703602468
73.25,2.712204342387976,5.121798288527631,0.2318483566303021,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.165424963922461,4.167409067693983,0.11874805161870253,0.10243596577055263,0.12404593047890254,0.1257035023176116
73.5,2.7117113803751725,5.1258514794344725,0.2314362348763446,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.167989305574404,4.169948937268612,0.1186307766935655,0.10251702958868945,0.1239344383996602,0.12557386373985585
73.75,2.7112245069057783,5.129855314645938,0.23102863239346239,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.17052143851291,4.1724568337846755,0.11851434577189857,0.10259710629291875,0.12382378707409153,0.12544520474370244
74.0,2.710743663181325,5.133810251327685,0.23062551447584953,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.173021688450771,4.174933082028554,0.11839876304338377,0.10267620502655371,0.12371397966382217,0.12531752847765926
74.25,2.710268790638229,5.137716745374117,0.2302268464237441,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.175490379378347,4.177378005038065,0.11828403241059454,0.10275433490748234,0.12360501906559844,0.12519083780330686
74.5,2.709799830954229,5.1415752513437845,0.22983259354888896,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.177927833539293,4.17979192407895,0.11817015749431226,0.10283150502687569,0.12349690791635826,0.12506513530077892
74.75,2.709336726054634,5.145386222396441,0.22944272117989045,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.180334371407171,4.182175158622258,0.11805714163881564,0.10290772444792883,0.12338964859827471,0.12494042327421236
75.0,2.7088794181183813,5.14915011023172,0.22905719466747596,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.182710311662991,4.18452802632261,0.11794498791714025,0.10298300220463441,0.12328324324377052,0.12481670375716453
75.25,2.7084278495839094,5.152867365029432,0.2286759793896512,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.1850559711735835,4.186850842997331,0.11783369913630769,0.10305734730058864,0.12317769374050248,0.12469397851799723
75.5,2.707981963154849,5.156538435391454,0.22829904075675808,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.187371664970875,4.189143922606434,0.1177232778425223,0.10313076870782908,0.12307300173631404,0.12457224906522504
75.75,2.707541701805533,5.160163768285202,0.227926344216434,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.189657706231977,4.191407577233451,0.11761372632633443,0.10320327536570405,0.1229691686441548,0.12445151665282746
76.0,2.7071070087863265,5.163743808988674,0.22755785525847366,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.191914406260136,4.193642117067072,0.1175050466277684,0.10327487617977348,0.12286619564696584,0.12433178228552261
76.25,2.7066778276287806,5.167279001037031,0.22719353941959375,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.194142074466491,4.195847850383617,0.11739724054141457,0.10334558002074061,0.12276408370252928,0.12421304672400238
76.5,2.7062541021506137,5.170769786170721,0.22683336228810227,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.19634101835265,4.19802508353029,0.11729030962148364,0.10341539572341443,0.1226628335482813,0.1240953104901267
76.75,2.705835776460521,5.174216604285111,0.22647728950847262,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.198511543494043,4.200174120909217,0.11718425518682252,0.10348433208570222,0.12256244570608722,0.1239785738720767
77.0,2.705422794962816,5.177619893381612,0.2261252867858237,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.200653953524067,4.202295264962268,0.11707907832589029,0.10355239786763225,0.12246292048697781,0.123862836929465
77.25,2.705015102361903,5.180980089520297,0.22577731989030703,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.20276855011899,4.204388816156618,0.11697477990169357,0.10361960179040594,0.12236425799584559,0.12374809949840278
77.5,2.704612643666587,5.184297626773965,0.22543335466140169,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.204855632983619,4.206455072971064,0.11687136055667985,0.1036859525354793,0.1222664581361004,0.1236343611965219
77.75,2.704215364194224,5.1875729371836625,0.22509335701211794,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.20691549983769,4.208494331883065,0.11676882071758835,0.10375145874367325,0.12216952061428317,0.12352162142795188
78.0,2.7038232095747077,5.190806450715621,0.2247572929331106,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.208948446403004,4.210506887356502,0.11666716060025709,0.10381612901431242,0.12207344494463694,0.1234098793882504
78.25,2.7034361257543016,5.1939985952196075,0.22442512849670296,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.210954766391264,4.212493031830134,0.1165663802143855,0.10387997190439215,0.12197823045363479,0.1232991340692866
78.5,2.7030540589993177,5.197149796388667,0.2240968298608225,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.212934751492614,4.214453055706758,0.11646647936825193,0.10394299592777334,0.12188387628446323,0.1231893842640766
78.75,2.702676955899642,5.200260477720229,0.22377236327284872,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.2148886913648544,4.216387247343038,0.11636745767338488,0.10400520955440458,0.12179038140146095,0.12308062857157034
79.0,2.702304763372109,5.203331060478576,0.2234516950733747,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.21681687362336,4.218295893039991,0.11626931454918783,0.10406662120957152,0.12169774459451185,0.12297286540138908
79.25,2.701937428663732,5.206361963658641,0.22313479169988293,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.218719583831631,4.220179277034147,0.11617204922751644,0.10412723927317283,0.1216059644833919,0.12286609297851292
79.5,2.7015748993547857,5.209353603951119,0.22282161969033631,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.2205971054925095,4.2220376814893195,0.1160756607572079,0.10418707207902238,0.1215150395220692,0.122760309347918
79.75,2.701217123361747,5.21230639570888,0.2225121456866856,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.222449720040023,4.223871386489032,0.11598014800856174,0.1042461279141776,0.12142496800295673,0.12265551237916231
80.0,2.7008640489400966,5.215220750914667,0.22220633643829363,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.224277706831858,4.225680670029539,0.11588550967777148,0.10430441501829334,0.12133574806111704,0.12255169977092029
80.25,2.7005156246869837,5.218097079150038,0.22190415880527808,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.22608134314244,4.227465808013457,0.11579174429130677,0.10436194158300076,0.12124737767841895,0.12244886905546512
80.5,2.70017179954375,5.220935787565563,0.2216055797617728,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.227860904156626,4.2292270742439815,0.11569885021024545,0.10441871575131126,0.12115985468764516,0.12234701760309863
80.75,2.699832522798328,5.223737280852237,0.22131056639910934,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.229616662963963,4.230964740419692,0.11560682563455521,0.10447474561704474,0.12107317677655081,0.12224614262652848
81.0,2.6994977440875023,5.226501961214105,0.22101908592891906,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.231348890553549,4.232679076129914,0.11551566860732441,0.1045300392242821,0.1209873414918725,0.12214624118519199
81.25,2.699167413399047,5.229230228342056,0.22073110568615717,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.233057855809428,4.23437034885064,0.1154253770189418,0.10458460456684111,0.12090234624328747,0.12204731018952651
81.5,2.6988414810737336,5.231922479388805,0.22044659313204934,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.2347438255065635,4.2360388239409925,0.11533594861122468,0.1046384495877761,0.12081818830732255,0.12194934640518615
81.75,2.6985198978072154,5.234579108945005,0.22016551585696187,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.236407064307347,4.237684764640218,0.1152473809814953,0.10469158217890011,0.12073486483121279,0.12185234645720415
82.0,2.6982026146517932,5.237200509016497,0.21988784158319624,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.2380478347586195,4.239308432065204,0.11515967158660544,0.10474401018032994,0.12065237283670921,0.12175630683410132
82.25,2.697889583018059,5.239787069002668,0.21961353816770915,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.239666397289227,4.240910085208508,0.11507281774690864,0.10479574138005336,0.12057070922383609,0.12166122389193991
82.5,2.697580754676422,5.2423391756759035,0.21934257360475862,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.241263010208089,4.242489980936873,0.11498681665018017,0.10484678351351807,0.12048987077459666,0.12156709385832293
82.75,2.6972760817585217,5.244857213162111,0.21907491602847734,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.24283792970274,4.244048373990245,0.11490166535548432,0.10489714426324222,0.12040985415662828,0.12147391283633864
83.0,2.6969755167585268,5.247341562922295,0.21881053371537398,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.244391409838387,4.245585516981255,0.11481736079698922,0.10494683125844591,0.1203306559268057,0.12138167680845044
83.25,2.6966790125343243,5.249792603735179,0.2185493950867634,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.245923702557406,4.247101660395175,0.11473389978772881,0.10499585207470359,0.12025227253479334,0.12129038164033172
83.5,2.6963865223086017,5.252210711680837,0.2182914687111265,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.247435057679333,4.248597052590323,0.1146512790233121,0.10504421423361673,0.12017470032654608,0.12120002308464589
83.75,2.696097999669819,5.254596260125324,0.2180367233064009,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.248925722901289,4.250071939798919,0.11456949508557944,0.10509192520250649,0.12009793554775841,0.12111059678477147
84.0,2.695813398573081,5.256949619706299,0.21778512774220274,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.2503959437988605,4.251526566128371,0.11448854444620604,0.10513899239412598,0.12002197434726211,0.12102209827847213
84.25,2.6955326733409044,5.259271158319597,0.21753665104198125,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.251845963827407,4.252961173562981,0.11440842347025267,0.10518542316639193,0.11994681278037275,0.1209345230015121
84.5,2.695255778663887,5.261561241106758,0.21729126238510615,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.253276024323788,4.254376001966077,0.11432912841966335,0.10523122482213516,0.11987244681218429,0.12084786629121654
84.75,2.69498266960128,5.263820230443483,0.21704893110888923,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.254686364508504,4.255771289082541,0.1142506554567105,0.10527640460886967,0.11979887232081271,0.12076212338997717
85.0,2.694713301581461,5.266048485928991,0.21680962671054077,10.0,0.9,0.3,0.8,0.1,0.02,0.8,0.7,0.03,1.0,4.25607722148825,4.257147270541729,0.1141730006473873,0.10532096971857982,0.11972608510058802,0.12067728944870351
