Time,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn,q1,n1,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,g2,g3,m4,k4,p2,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,m12,k10,r3,r4,m5,m6,k5,m7,m8,k6,n3,g4,m9,k7,p4,r7,r8,m13,k11,m14,k12,p5,k13,q3,m15,g7,g8,n6,g9,m16,k14,p6,r9,r10,m17,k15,m18,k16,n7,g10,m19,k17,p7,r11,r12,m20,k18,m21,k19,q4,n8,ld,lmax,a,b,c,d,e,f,h,i,j,k,Day_in_hours,cytoplasm,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31a,R31b,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45
1.03,0.07752825012032688,0.1352442900495467,0.2534038498354272,0.023577151814154082,0.017132882659906926,1.3502984000630354,0.6825432068901183,0.0014690234136310854,1.0380738279981505,0.0,5.2051599273176326,3.618257351079153,4.5179931324075335,2.4491295550054204,0.6565143059987646,14.919771073164993,48.90828202848543,0.29681455686816166,17.3107312143316,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.07587113276379275,0.04836305127180956,0.1662693301869127,2.4434268477422942,2.309472006630116,0.024676700701157548,0.11044031047917273,3.9584929456131173,4.016771777328088,3.796999264222464,153.14725641352484,151.88498952665,2.5648728814870436,1.2878505988481361,0.18864305852954621,0.1851050205528318,5.634862288387397,68.12988596114079,63.95061475090711,1.4266347802230255,3.995447134027203,0.15191929861507475,0.15326815224032447,4.3580687755838445,449.55025592122956,448.28388874569544,3.438522071824565,1.3892219626383069,0.0,0.0,0.0,0.0003599051862349919,0.0032044137385604035,0.11605472056167752,0.7316414596664667,0.6153309809087252,0.0025784973004200702,0.2671085881804874,5.584187326613566e-05,0.0004827315715641321,0.015355995547368464,23.634150607701372,23.707530083821762,0.1377408296786801,0.0010524482478066778
1.04,0.07760487750138641,0.1355198251056228,0.25363980931404184,0.023548823015740045,0.01710446848197128,1.348790902321104,0.6820532552020598,0.0014647624303377666,1.0373296615657053,0.0,5.204857371964907,3.6176741525175773,4.517736289999002,2.4494190438541943,0.6565496011038828,14.921608974452017,48.90481376284671,0.296801162637676,17.30950263087171,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.07605985540420819,0.048460989328590894,0.16660807298485267,2.445841882260195,2.3116224941263144,0.024701033070189594,0.11054225891863959,3.958068761731985,4.016429606247345,3.796387255651946,153.1383545694259,151.87635504992846,2.564758878555986,1.2877842450429533,0.18863522599864502,0.18511427280505827,5.635165226274626,68.13793896193599,63.95849254719368,1.4267774021369568,3.9956905860569414,0.15193139067140873,0.15326136084296982,4.357872110776469,449.5183766639581,448.25207297984304,3.438400551167562,1.389165405088717,0.0,0.0,0.0,0.00036076300784114603,0.003199101134572028,0.11586224860317705,0.7307623660598419,0.6146440141877271,0.0025754006187957597,0.26681955949272723,5.6018613464982465e-05,0.0004813314922668294,0.015311454636806743,23.61718524657965,23.69053481083758,0.13764593987979068,0.0010517221158177308
1.05,0.07768200377088212,0.13579626887645205,0.25387739558898104,0.02352052174753315,0.017076115979724513,1.3472843749716161,0.6815635081734837,0.0014605171937522002,1.0365858019616336,0.0,5.20455251146505,3.6170901358104692,4.517477438428125,2.449708382939571,0.6565847252589448,14.923446187680437,48.901345391091446,0.29678795726018625,17.308273981764508,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.07624908657272816,0.04855924797785941,0.16694793295671015,2.4482726400453836,2.3137878079188554,0.024725523742401254,0.11064490857325726,3.9576444483320485,4.016086903019195,3.795774388519507,153.129384902827,151.86765302958904,2.5646440038902427,1.2877173714667292,0.18862733194703493,0.18512348017507818,5.635466696897524,68.14598779661299,63.966367394254654,1.4269199450720365,3.9959339166563494,0.15194357898146338,0.15325466519059983,4.357678218859863,449.4864964312953,448.2202555139682,3.4382790181455047,1.3891088410935069,0.0,0.0,0.0,0.0003616280005144646,0.003193800056193121,0.1156701944234579,0.7298841267650992,0.6139574896745654,0.0025723069430132577,0.26653069699364806,5.619697051303389e-05,0.0004799365864051731,0.0152670783297305,23.600226972119952,23.67354654519979,0.13755108422639856,0.001050996244111614
1.06,0.07775962955116408,0.1360736232371797,0.2541166105971274,0.023492248035968465,0.01704782510887798,1.3457788204812635,0.6810739663190167,0.001456287667991493,1.035842249977475,0.0,5.2042453486465545,3.616505304985017,4.517216580166334,2.449997570544901,0.6566196782960269,14.925282701881965,48.89787693384389,0.29677494074194183,17.307045274326594,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.07643882731236785,0.04865782786239945,0.16728891240778873,2.450719140712218,2.3159679656601,0.024750172913182406,0.11074826024572612,3.9572200076923916,4.01574366977617,3.795160667051277,153.12034749694865,151.8588835487158,2.5645282584836995,1.2876499787412325,0.18861937644422536,0.1851326426198843,5.635766698814798,68.15403241741805,63.97423924507667,1.427062408190952,3.9961771244126725,0.15195586345536533,0.1532480652868455,4.357487099925784,449.4546154128129,448.1884365375438,3.438157473479435,1.3890522709886859,0.0,0.0,0.0,0.00036250019789499995,0.0031885104951814886,0.11547855772251764,0.7290067426025663,0.6132714084933117,0.0025692162759725786,0.2662420011925869,5.6376954607449326e-05,0.0004785468421957843,0.015222866251048675,23.58327580214207,23.656565304985577,0.13745626282459322,0.0010502706335060164
1.07,0.07783775546880106,0.13635189006824283,0.2543574562874618,0.023464001907404552,0.01701959582561933,1.3442742413057254,0.6805846301507573,0.0014520738174416301,1.0350990064006838,0.0,5.203935886353142,3.615919664070992,4.516953717703789,2.450286604954962,0.6566544600485906,14.92711850609541,48.894408411721535,0.2967621130880193,17.30581651587232,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.07662907866640276,0.04875672962673386,0.16763101364989774,2.4531814040080158,2.3181629851126693,0.024774980779244362,0.11085231474368616,3.9567954420906815,4.015399908653354,3.7945460954760994,153.11124243545942,151.85004669102244,2.5644116433355513,1.287582067492968,0.18861135956026093,0.18514176009682906,5.636065230597054,68.16207277663713,63.98210805267675,1.4272047906572116,3.996420207914788,0.1519682440025102,0.15324156113473644,4.35729875404877,449.4227337980209,448.1566162399843,3.4380359178903634,1.388995695110241,0.0,0.0,0.0,0.00036337963391319927,0.0031832324433838707,0.1152873382035802,0.7281302143901967,0.6125857717630191,0.0025661286205653764,0.26595347259688185,5.6558576045876055e-05,0.000477162247943585,0.01517881802848085,23.566331754378215,23.639591108178816,0.1373614757799957,0.0010495452848147944
1.08,0.07791638215458055,0.1366310712553705,0.25459993462106306,0.023435783388123452,0.016991428086612536,1.3427706398896702,0.6800955001782761,0.0014478756067574784,1.034356072014627,0.0,5.203624127443766,3.6153332171007535,4.516688853549384,2.4505754844559613,0.6566890703514833,14.92895358936667,48.890939845335055,0.29674947430232307,17.304587713713772,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.07681984167835662,0.04885595391712337,0.1679742390013525,2.4556594498130533,2.320372884149444,0.024799947538619773,0.11095707287971575,3.9563707538031663,4.015055621788387,3.7939306780255313,153.10206980247597,151.8411425408525,2.5642941594503057,1.2875136383531793,0.18860328136572146,0.18515083256362427,5.636362290826781,68.17010882659594,63.98997377010235,1.427347091635146,3.996663165753208,0.15198072053156014,0.15323515273670138,4.35711318128615,449.3908517763663,448.12479481064594,3.4379143520992663,1.3889391137941367,0.0,0.0,0.0,0.0003642663427914425,0.0031779658927359447,0.11509653557309599,0.7272545429435694,0.6119005805977227,0.0025630439796749424,0.2656651117118711,5.6741845227205274e-05,0.0004757827920417998,0.015134933292557275,23.5493948464731,23.622623972670052,0.13726672319775848,0.0010488201988479683
1.09,0.07799551024350879,0.13691116868958356,0.2548440475711079,0.02340759250433068,0.016963321848997875,1.3412680186667543,0.6796065769086147,0.0014436930008627836,1.0336134475985854,0.0,5.203310074792609,3.6147459681092475,4.51642199023075,2.4508642073355347,0.6567235090409367,14.930787940748749,48.88747125528836,0.2967370243875848,17.303358875160786,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.07701111739198947,0.048955501381565715,0.16831859078697403,2.458153298140569,2.322597680753563,0.024825073390662578,0.11106253547133005,3.9559459451046664,4.014710811321475,3.7933144189338446,153.0928296825631,151.83217118317933,2.564175807837785,1.2874446919578488,0.1885951419317226,0.18515985997834114,5.63665787809836,68.1781405196599,63.997836350431356,1.4274893102899067,3.9969059965200775,0.1519932929504421,0.1532288400945679,4.356930381678031,449.3589695372341,448.0929724388263,3.4377927768270884,1.3888825273763146,0.0,0.0,0.0,0.00036516035904559155,0.0031727108352623268,0.1149061495407418,0.7263797290758888,0.6112158361064399,0.0025599623561762077,0.2653769190408924,5.6926772652335806e-05,0.00047440846297195494,0.015091211676618851,23.53246509598384,23.605663916256496,0.13717200518256523,0.001048095376411721
1.1,0.07807514034416141,0.13719218431640376,0.25508979747230975,0.023379429288878168,0.016935277088412967,1.3397663800202944,0.6791178608243728,0.0014395259711823122,1.0328711339356746,0.0,5.2029937322590465,3.6141579210413743,4.516153129717466,2.4511527719558734,0.6567577759838045,14.932621549705642,48.884002661608015,0.29672476332590375,17.30213000732728,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.07720290685847563,0.0490553726872833,0.1686640713985868,2.4606629681707974,2.3248373962031366,0.024850358526315744,0.11116870349194195,3.955521018188373,4.014365479340991,3.7926973223408185,153.08352218927212,151.82313268421584,2.5640565898786796,1.28737522879868,0.188586941312323,0.18516884230707392,5.636951991268994,68.18616781026849,64.00569574850329,1.4276314458234844,3.9971486988626284,0.15200596119378365,0.15322262319969523,4.35675035496158,449.3270872647024,448.0611493087494,3.437671192774743,1.388825936183776,0.0,0.0,0.0,0.0003660617187691849,0.0031674672664459883,0.11471617994149175,0.7255057738066095,0.6105315393752482,0.0025568837536706444,0.26508889507773786,5.7113369190578527e-05,0.0004730392513516501,0.015047652881962947,23.515542519621228,23.58871095682294,0.13707732183438498,0.0010473708183161299
1.11,0.07815527310543353,0.13747412002868303,0.25533718625988827,0.023351293766622615,0.016907293759745375,1.3382657263689195,0.6786293524314332,0.0014353744820690807,1.0321291317955945,0.0,5.202675102575197,3.6135690799537277,4.515882274677217,2.4514411765944644,0.6567918710138895,14.9344544052327,48.88053408498584,0.2967126911211282,17.300901117553007,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.07739521112079274,0.04915556848263388,0.16901068316326293,2.4631884803547064,2.3270920481353694,0.02487580314930657,0.1112755777420783,3.9550959753404715,4.014019628001938,3.7920793925034424,153.07414740298796,151.81402713364378,2.5639365065284605,1.2873052495476356,0.18857867958283783,0.18517777950724945,5.637244628912214,68.19419065050481,64.01355191714892,1.4277734973962628,3.9973912713667357,0.15201872516316478,0.15321650205446394,4.356573101193301,449.2952051489644,448.02932561048794,3.4375496006666637,1.3887693405540018,0.0,0.0,0.0,0.00036697045684708614,0.003162235177890125,0.1145266264697632,0.7246326779070796,0.6098476915063166,0.002553808174885747,0.26480104032308127,5.730164550366459e-05,0.0004716751454747902,0.015004256535964516,23.498627134902268,23.571765111947787,0.1369826732577179,0.001046646525358328
1.12,0.07823590918697075,0.1377569777140782,0.25558621580669105,0.023323185960911465,0.016879371814518457,1.3367660601286269,0.6781410522378202,0.0014312384968168375,1.0313874419422715,0.0,5.202354188281689,3.612979448925228,4.515609427919341,2.4517294195146393,0.6568257939601483,14.936286496246286,48.87706554622846,0.2967008077800813,17.299672213216752,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.07758803122056195,0.049256089413983434,0.16935842840168774,2.4657298554820826,2.3293616536190207,0.024901407466757307,0.11138315899502971,3.954670818862822,4.013673259473509,3.7914606337021346,153.0647053984615,151.80485462590684,2.563815558670008,1.2872347549131806,0.18857035682286885,0.18518667153502047,5.637535789559953,68.20220899205825,64.02140480886045,1.4279154641617704,3.9976337126085166,0.1520315847535731,0.15321047666275625,4.356398620473378,449.26332338126815,447.99750153512497,3.4374280012315137,1.3887127408263529,0.0,0.0,0.0,0.00036788660818689,0.0031570145605688007,0.11433748879718511,0.7237604421018125,0.6091642936006153,0.002550735622384032,0.2645133552772008,5.749161230038234e-05,0.0004703161332871763,0.014961022254925767,23.481718959418107,23.554826399077598,0.1368880595574998,0.001045922498329961
1.13,0.07831704923924124,0.13804075928704596,0.25583688815039607,0.023295105897954086,0.016851511212608486,1.3352673836872144,0.6776529607394519,0.0014271179817121438,1.0306460651390073,0.0,5.202030992358332,3.612389031996894,4.51533459201981,2.45201749901312,0.6568595446657018,14.9381178118464,48.87359706588632,0.2966891132999078,17.29844330161038,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.077781368202729,0.04935693613707587,0.1697073094674943,2.4682871140534703,2.3316462312250796,0.02492717168285742,0.11149144809500117,3.9542455510207875,4.01332637590371,3.7908410501775407,153.05519626336533,151.7956152476036,2.5636937473512993,1.2871637455433889,0.18856197310486503,0.18519551835024903,5.637825471865719,68.21022278754697,64.02925437691722,1.428057345290099,3.997876021189081,0.15204453987124475,0.15320454702354033,4.356226912759887,449.23144215050735,447.9656772714929,3.437306395189185,1.3886561373362678,0.0,0.0,0.0,0.0003688102085561692,0.003151805407017718,0.11414876665196735,0.7228890672041316,0.6084813467462636,0.002547666099040863,0.2642258404350737,5.768328051062144e-05,0.0004689622037179493,0.014917949686433382,23.464818010340707,23.53789483564465,0.13679348083634166,0.001045198738022211
1.14,0.07839869391687103,0.1383254666674327,0.2560892053414727,0.023267053603896675,0.01682371191440381,1.3337696994213883,0.6771650784296743,0.0014230129033228115,1.0299050021450336,0.0,5.201705517802094,3.611797833212149,4.515057769572184,2.4523054133882023,0.6568931229751142,14.939948341140939,48.870128664502005,0.29667760767654194,17.297214390023118,7.9798,2.3023,16.3389,8.0568,22.3951,1.2294,31.5166,9.1138,10.4609,32.7881,12.7853,29.0823,7.5433,16.7487,11.5922,8.5185,4.0551,1.0494,8.583,27.818,4.2863,9.2511,13.4324,7.9066,14.605,2.5505,1.5293,2.6296,0.5061,7.8469,8.4753,16.1162,29.4222,33.6178,9.3024,10.899,16.9133,0.7527,13.7459,43.7049,0.6703,11.3625,2.6345,8.6873,14.6828,9.1917,25.8963,6.8544,48.5862,3.2581,23.2876,0.5,1.2,1.0,1.2,0.4444,11.0459,11.3117,14.5219,9.531,50.9418,6.7738,31.0318,0.4557,5.4062,49.4094,8.671,42.4837,0.0833,5.6855,6.1155,18.6089,10.4532,34.6266,22.838,3.4152,16.2407,0.028,26.5795,7.4548,2.0738,1.0,1.0,2.2802,3.1075,1.6808,1.0164,1.4943,1.9491,2.2116,1.1065,2.5579,3.3953,24.0,1.0,1.0,0.0,0.0779752231124338,0.04945810930942292,0.17005732872094176,2.4708602767004577,2.333945799641114,0.024953096003097797,0.1116004458914268,3.953820174078124,4.012978979443033,3.7902206461728296,153.04562008587678,151.7863090859238,2.5635710736263704,1.287092222090781,0.1885535285017776,0.1852043199131713,5.638113674495405,68.21823198963301,64.0371005746324,1.428199139952232,3.9981181957112657,0.1520575904217259,0.15319871313516403,4.35605797799313,449.19956164550314,447.9338530083557,3.4371847832594966,1.3885995304191465,0.0,0.0,0.0,0.0003697412940268881,0.0031466077098682077,0.11396045976578853,0.7220185540254008,0.6077988520263267,0.002544599607724701,0.26393849628965627,5.787666117087465e-05,0.00046761334578861895,0.014875038481014013,23.447924304752963,23.52097043898828,0.13669893719637619,0.0010444752452224346
