AK1,AK2,AKHSDHI,AKHSDHII,ASA,ASADH,AdoMet,Asp,AspP,CGS,Cys,Cysta,DHDPS1,DHDPS2,Gly,HSK,Hser,Ile,IleTRNA,LKR,Lys,LysTRNA,PHser,Phosphate,Sacc,TD,THA,TS1,Thr,ThrTRNA,Val,Time
0.25,0.25,0.63,0.63,0.6346669491939533,11.6,20.0,1500.0,0.432436350690869,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.2399758686008032,1.336903808798494e-07,0.0,0.0,1.0169431500901203,0.0,0.05813367902159743,10000.0,0.0,0.36,0.0,7.4,0.00018317521573581132,0.0,100.0,0.8
0.25,0.25,0.63,0.63,0.636732933067624,11.6,20.0,1500.0,0.4330865809712468,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.24400016521975365,1.420316267476858e-07,0.0,0.0,1.03700005356792,0.0,0.06002711836937796,10000.0,0.0,0.36,0.0,7.4,0.0001919109110472984,0.0,100.0,0.81
0.25,0.25,0.63,0.63,0.6387323115616743,11.6,20.0,1500.0,0.4337140990385431,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.24801235861582585,1.5076727604248247e-07,0.0,0.0,1.057113891446999,0.0,0.06195130257060948,10000.0,0.0,0.36,0.0,7.4,0.00020092860106489925,0.0,100.0,0.82
0.25,0.25,0.63,0.63,0.6406673147600832,11.6,20.0,1500.0,0.4343196591962193,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.25201195331826276,1.5990993341716098e-07,0.0,0.0,1.0772824560921663,0.0,0.06390611324268412,10000.0,0.0,0.36,0.0,7.4,0.0002102328074451146,0.0,100.0,0.83
0.25,0.25,0.63,0.63,0.6425401199878722,11.6,20.0,1500.0,0.4349039989559419,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.25599847042312623,1.6947239614983066e-07,0.0,0.0,1.097503591001536,0.0,0.06589143016771236,10000.0,0.0,0.36,0.0,7.4,0.000219828028791253,0.0,100.0,0.84
0.25,0.25,0.63,0.63,0.6443528126112881,11.6,20.0,1500.0,0.43546782320510086,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.2599714628459528,1.794676665881483e-07,0.0,0.0,1.1177752308557847,0.0,0.06790712781301851,10000.0,0.0,0.36,0.0,7.4,0.0002297187505326916,0.0,100.0,0.85
0.25,0.25,0.63,0.63,0.6461074171757064,11.6,20.0,1500.0,0.4360118162885932,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.2639305033632449,1.8990894139372594e-07,0.0,0.0,1.1380953700430738,0.0,0.0699530780393041,10000.0,0.0,0.36,0.0,7.4,0.00023990943741458484,0.0,100.0,0.86
0.25,0.25,0.63,0.63,0.6478059111059176,11.6,20.0,1500.0,0.4365366466503788,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.26787517956527696,2.008096056228852e-07,0.0,0.0,1.1584620492706497,0.0,0.07202915121621145,10000.0,0.0,0.36,0.0,7.4,0.00025040453065313967,0.0,100.0,0.87
0.25,0.25,0.63,0.63,0.6494501886914247,11.6,20.0,1500.0,0.43704295413796285,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.27180510728101137,2.1218324741732303e-07,0.0,0.0,1.1788733910968623,0.0,0.07413521323410346,10000.0,0.0,0.36,0.0,7.4,0.0002612084557505021,0.0,100.0,0.88
0.25,0.25,0.63,0.63,0.6510420788646701,11.6,20.0,1500.0,0.4375313564451658,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.27571992389515654,2.2404365106166262e-07,0.0,0.0,1.1993275822712293,0.0,0.0762711269989741,10000.0,0.0,0.36,0.0,7.4,0.00027232561851718866,0.0,100.0,0.89
0.25,0.25,0.63,0.63,0.6525833494472459,11.6,20.0,1500.0,0.43800245074051225,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.279619286723509,2.364047954829776e-07,0.0,0.0,1.219822869455335,0.0,0.07843675279959335,10000.0,0.0,0.36,0.0,7.4,0.00028376040406099927,0.0,100.0,0.9
0.25,0.25,0.63,0.63,0.6540757102413595,11.6,20.0,1500.0,0.43845681488478927,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.2835028718199383,2.4928085321470235e-07,0.0,0.0,1.2403575560855753,0.0,0.08063194857841531,10000.0,0.0,0.36,0.0,7.4,0.0002955171760290719,0.0,100.0,0.91
0.25,0.25,0.63,0.63,0.6555208184476676,11.6,20.0,1500.0,0.4388950086227004,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.2873703722431738,2.626861848772478e-07,0.0,0.0,1.2609299975051158,0.0,0.08285657024958505,10000.0,0.0,0.36,0.0,7.4,0.00030760027640783797,0.0,100.0,0.92
0.25,0.25,0.63,0.63,0.6569202840405383,11.6,20.0,1500.0,0.43931757477499395,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.2912214963334751,2.7663533374065925e-07,0.0,0.0,1.2815385961275219,0.0,0.0851104720160832,10000.0,0.0,0.36,0.0,7.4,0.00032001402531276835,0.0,100.0,0.93
0.25,0.25,0.63,0.63,0.6582756665304986,11.6,20.0,1500.0,0.4397250405264948,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.29505596798926426,2.911430368855975e-07,0.0,0.0,1.3021818030082046,0.0,0.0873935065125001,10000.0,0.0,0.36,0.0,7.4,0.00033276271871262556,0.0,100.0,0.94
0.25,0.25,0.63,0.63,0.6595884809028023,11.6,20.0,1500.0,0.44011791861196076,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.29887352481299306,3.062242186804146e-07,0.0,0.0,1.3228581125889614,0.0,0.08970552513358496,10000.0,0.0,0.36,0.0,7.4,0.0003458506283543001,0.0,100.0,0.95
0.25,0.25,0.63,0.63,0.6608602009191802,11.6,20.0,1500.0,0.4404967085312987,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.30267391686929906,3.2189398933981114e-07,0.0,0.0,1.343566059404269,0.0,0.0920463783094113,10000.0,0.0,0.36,0.0,7.4,0.00035928200105529414,0.0,100.0,0.96
0.25,0.25,0.63,0.63,0.6620922623238518,11.6,20.0,1500.0,0.4408618977658475,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.30645690546539356,3.38167643668001e-07,0.0,0.0,1.3643042148588074,0.0,0.09441591577860421,10000.0,0.0,0.36,0.0,7.4,0.0003730610579732457,0.0,100.0,0.97
0.25,0.25,0.63,0.63,0.663286030986407,11.6,20.0,1500.0,0.4412139478746095,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.3102222759535994,3.550606647802469e-07,0.0,0.0,1.3850712204738065,0.0,0.09681398356940714,10000.0,0.0,0.36,0.0,7.4,0.0003871920043603472,0.0,100.0,0.98
0.25,0.25,0.63,0.63,0.6644427935952248,11.6,20.0,1500.0,0.4415532903148068,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.3139698415156692,3.7258872462260215e-07,0.0,0.0,1.405865797678796,0.0,0.0992404230980721,10000.0,0.0,0.36,0.0,7.4,0.00040167903257449833,0.0,100.0,0.99
0.25,0.25,0.63,0.63,0.6655638275797071,11.6,20.0,1500.0,0.44188035642777895,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.3176994152625848,3.9076767324249873e-07,0.0,0.0,1.4266866751982301,0.0,0.10169507770623126,10000.0,0.0,0.36,0.0,7.4,0.00041652630139874143,0.0,100.0,1.0
0.25,0.25,0.63,0.63,0.6666503705768791,11.6,20.0,1500.0,0.4421955641060337,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.3214108225077246,4.096135423223384e-07,0.0,0.0,1.4475326209210444,0.0,0.1041777897662509,10000.0,0.0,0.36,0.0,7.4,0.0004317379453998502,0.0,100.0,1.01
0.25,0.25,0.63,0.63,0.6677036219290223,11.6,20.0,1500.0,0.44249931827283573,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.325103900230452,4.2914254416521775e-07,0.0,0.0,1.468402440455051,0.0,0.1066884007940549,10000.0,0.0,0.36,0.0,7.4,0.0004473180747087084,0.0,100.0,1.02
0.25,0.25,0.63,0.63,0.6687247445045442,11.6,20.0,1500.0,0.4427920115011841,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.3287784964104368,4.4937107063475916e-07,0.0,0.0,1.489294975345131,0.0,0.10922675159229762,10000.0,0.0,0.36,0.0,7.4,0.00046327077470403134,0.0,100.0,1.03
0.25,0.25,0.63,0.63,0.6697148553498059,11.6,20.0,1500.0,0.4430740206719117,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.332434473657077,4.703156915608343e-07,0.0,0.0,1.5102091123004309,0.0,0.11179268135641394,10000.0,0.0,0.36,0.0,7.4,0.0004796001092653626,0.0,100.0,1.04
0.25,0.25,0.63,0.63,0.6706750289886578,11.6,20.0,1500.0,0.44334570811704144,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.33607170797519303,4.919931537501051e-07,0.0,0.0,1.53114377995508,0.0,0.11438602795509646,10000.0,0.0,0.36,0.0,7.4,0.0004963101199842603,0.0,100.0,1.05
0.25,0.25,0.63,0.63,0.6716063130143396,11.6,20.0,1500.0,0.4436074271223842,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.33969008280364565,5.144203805843918e-07,0.0,0.0,1.5520979335126837,0.0,0.11700662935220435,10000.0,0.0,0.36,0.0,7.4,0.0005134048214472308,0.0,100.0,1.06
0.25,0.25,0.63,0.63,0.6725097219126303,11.6,20.0,1500.0,0.4438595197102839,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.3432894914252118,5.376144705780489e-07,0.0,0.0,1.5730705608476385,0.0,0.11965432300729262,10000.0,0.0,0.36,0.0,7.4,0.0005308882034752708,0.0,100.0,1.07
0.25,0.25,0.63,0.63,0.6733862385212821,11.6,20.0,1500.0,0.44410231713041903,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.34686983643989844,5.615926963005137e-07,0.0,0.0,1.5940606810795839,0.0,0.12232894598522313,10000.0,0.0,0.36,0.0,7.4,0.0005487642309230911,0.0,100.0,1.08
0.25,0.25,0.63,0.63,0.6742368154430344,11.6,20.0,1500.0,0.44433614034588387,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.3504310292528042,5.863725032952315e-07,0.0,0.0,1.6150673431855396,0.0,0.12503033506236905,10000.0,0.0,0.36,0.0,7.4,0.0005670368434904039,0.0,100.0,1.09
0.25,0.25,0.63,0.63,0.6750623659376069,11.6,20.0,1500.0,0.4445612994102941,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.3539729928703688,6.119715081827134e-07,0.0,0.0,1.6360896331799881,0.0,0.12775832605764223,10000.0,0.0,0.36,0.0,7.4,0.0005857099582759532,0.0,100.0,1.1
0.25,0.25,0.63,0.63,0.6758637705794752,11.6,20.0,1500.0,0.4447780945066962,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.3574956597389934,6.384074979861759e-07,0.0,0.0,1.6571266684558648,0.0,0.1305127543251258,10000.0,0.0,0.36,0.0,7.4,0.0006047874682215339,0.0,100.0,1.11
0.25,0.25,0.63,0.63,0.6766418864737266,11.6,20.0,1500.0,0.4449868172561134,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.3609989687792578,6.656984296555531e-07,0.0,0.0,1.678177590042332,0.0,0.1332934554351829,10000.0,0.0,0.36,0.0,7.4,0.0006242732398891382,0.0,100.0,1.12
0.25,0.25,0.63,0.63,0.6773975432054569,11.6,20.0,1500.0,0.44518775062773036,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.3644828665918455,6.938624285627362e-07,0.0,0.0,1.6992415656662934,0.0,0.13610026487810767,10000.0,0.0,0.36,0.0,7.4,0.0006441711146965627,0.0,100.0,1.13
0.25,0.25,0.63,0.63,0.6781315440101016,11.6,20.0,1500.0,0.4453811693993948,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.3679473070217168,7.229177874016849e-07,0.0,0.0,1.7203177885621643,0.0,0.13893301815244963,10000.0,0.0,0.36,0.0,7.4,0.0006644849087919603,0.0,100.0,1.14
0.25,0.25,0.63,0.63,0.6788447194163071,11.6,20.0,1500.0,0.44556735569023087,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.37139223290916096,7.528829049991583e-07,0.0,0.0,1.7414054267400478,0.0,0.1417915542248164,10000.0,0.0,0.36,0.0,7.4,0.0006852184110940307,0.0,100.0,1.15
0.25,0.25,0.63,0.63,0.6795376790393362,11.6,20.0,1500.0,0.4457465223940846,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.37481766198340066,7.837765603604095e-07,0.0,0.0,1.76250386094397,0.0,0.1446756990254123,10000.0,0.0,0.36,0.0,7.4,0.0007063753955534453,0.0,100.0,1.16
0.25,0.25,0.63,0.63,0.6802112486878369,11.6,20.0,1500.0,0.4459189432871445,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.3782235370646337,8.156174209145818e-07,0.0,0.0,1.7836122688374278,0.0,0.1475852940139323,10000.0,0.0,0.36,0.0,7.4,0.000727959602776104,0.0,100.0,1.17
0.25,0.25,0.63,0.63,0.6808661208018285,11.6,20.0,1500.0,0.4460848541330674,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.38160984426293704,8.48424445742312e-07,0.0,0.0,1.8047299540025843,0.0,0.15052017387911276,10000.0,0.0,0.36,0.0,7.4,0.0007499747512148426,0.0,100.0,1.18
0.25,0.25,0.63,0.63,0.6815029692940439,11.6,20.0,1500.0,0.4462444840262486,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.38497657450175266,8.822167508875158e-07,0.0,0.0,1.8258562386407484,0.0,0.15348017374402625,10000.0,0.0,0.36,0.0,7.4,0.000772424534272186,0.0,100.0,1.19
0.25,0.25,0.63,0.63,0.6821224495499291,11.6,20.0,1500.0,0.4463980553918216,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.3883237235178881,9.170136093573873e-07,0.0,0.0,1.8469904635723764,0.0,0.15646512916608174,10000.0,0.0,0.36,0.0,7.4,0.0007953126203003479,0.0,100.0,1.2
0.25,0.25,0.63,0.63,0.6827251982724605,11.6,20.0,1500.0,0.4465457838754545,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.3916512919370717,9.528344510874296e-07,0.0,0.0,1.8681319884280985,0.0,0.1594748761179638,10000.0,0.0,0.36,0.0,7.4,0.0008186426526707806,0.0,100.0,1.21
0.25,0.25,0.63,0.63,0.6833118296383427,11.6,20.0,1500.0,0.4466878756136647,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.39495928714542594,9.896988620752622e-07,0.0,0.0,1.8892801963803503,0.0,0.16250925051550422,10000.0,0.0,0.36,0.0,7.4,0.0008424182514968726,0.0,100.0,1.22
0.25,0.25,0.63,0.63,0.6838829389959675,11.6,20.0,1500.0,0.4468245298599329,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.3982477214890027,1.027626585213949e-06,0.0,0.0,1.9104344895912726,0.0,0.16556808867189668,10000.0,0.0,0.36,0.0,7.4,0.0008666430119766145,0.0,100.0,1.23
0.25,0.25,0.63,0.63,0.6844391036366707,11.6,20.0,1500.0,0.446955939532414,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4015166118982725,1.0666375204657972e-06,0.0,0.0,1.9315942882633086,0.0,0.16865122739242894,10000.0,0.0,0.36,0.0,7.4,0.0008913205040469398,0.0,100.0,1.24
0.25,0.25,0.63,0.63,0.6849808817100601,11.6,20.0,1500.0,0.44708229044365394,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4047659804162313,1.1067517246179304e-06,0.0,0.0,1.9527590319744117,0.0,0.17175850384125424,10000.0,0.0,0.36,0.0,7.4,0.0009164542728698488,0.0,100.0,1.25
0.25,0.25,0.63,0.63,0.6855088120672959,11.6,20.0,1500.0,0.44720376268397105,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4079958539118545,1.1479894083097093e-06,0.0,0.0,1.9739281788319947,0.0,0.17488975558623948,10000.0,0.0,0.36,0.0,7.4,0.0009420478391396505,0.0,100.0,1.26
0.25,0.25,0.63,0.63,0.6860234134289195,11.6,20.0,1500.0,0.447320537967179,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.41120626255854686,1.1903709202484202e-06,0.0,0.0,1.9951012009804148,0.0,0.17804482083710813,10000.0,0.0,0.36,0.0,7.4,0.0009681047007144072,0.0,100.0,1.27
0.25,0.25,0.63,0.63,0.6865251856133595,11.6,20.0,1500.0,0.44743278878635523,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.41439724208035345,1.2339167705110997e-06,0.0,0.0,2.0162775912331146,0.0,0.18122353809387817,10000.0,0.0,0.36,0.0,7.4,0.0009946283302074903,0.0,100.0,1.28
0.25,0.25,0.63,0.63,0.6870146092655458,11.6,20.0,1500.0,0.447540680809406,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4175688332557564,1.2786476253970018e-06,0.0,0.0,2.037456861607536,0.0,0.1844257462245248,10000.0,0.0,0.36,0.0,7.4,0.001021622175519622,0.0,100.0,1.29
0.25,0.25,0.63,0.63,0.687492145749821,11.6,20.0,1500.0,0.4476443738243601,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.42072108172187206,1.324584305396373e-06,0.0,0.0,2.0586385427469978,0.0,0.18765128449562582,10000.0,0.0,0.36,0.0,7.4,0.0010490896600488199,0.0,100.0,1.3
0.25,0.25,0.63,0.63,0.6879582453608383,11.6,20.0,1500.0,0.44774402299011945,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4238540355760447,1.3717477713357976e-06,0.0,0.0,2.0798221769214527,0.0,0.1908999929416175,10000.0,0.0,0.36,0.0,7.4,0.0010770341836472035,0.0,100.0,1.31
0.25,0.25,0.63,0.63,0.688413357114679,11.6,20.0,1500.0,0.44783978032792243,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4269677425158573,1.4201591078571583e-06,0.0,0.0,2.101007309681222,0.0,0.19417171280511442,10000.0,0.0,0.36,0.0,7.4,0.001105459123761943,0.0,100.0,1.32
0.25,0.25,0.63,0.63,0.6888579031392394,11.6,20.0,1500.0,0.44793179082027806,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4300622573197094,1.4698395666300098e-06,0.0,0.0,2.122193511687469,0.0,0.1974662853852098,10000.0,0.0,0.36,0.0,7.4,0.0011343678324509992,0.0,100.0,1.33
0.25,0.25,0.63,0.63,0.6892922888144907,11.6,20.0,1500.0,0.4480201939556137,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4331376388848432,1.520810549241412e-06,0.0,0.0,2.143380370068305,0.0,0.2007835524934969,10000.0,0.0,0.36,0.0,7.4,0.0011637636375647568,0.0,100.0,1.34
0.25,0.25,0.63,0.63,0.6897169032852583,11.6,20.0,1500.0,0.4481051238058774,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.43619395007777384,1.5730936063258634e-06,0.0,0.0,2.164567487982031,0.0,0.20412335647701998,10000.0,0.0,0.36,0.0,7.4,0.0011936498428069113,0.0,100.0,1.35
0.25,0.25,0.63,0.63,0.69013213396431,11.6,20.0,1500.0,0.448186711024375,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.43923125358665494,1.6267104110836902e-06,0.0,0.0,2.185754472398791,0.0,0.20748554082488777,10000.0,0.0,0.36,0.0,7.4,0.0012240297298964932,0.0,100.0,1.36
0.25,0.25,0.63,0.63,0.6905383601543177,11.6,20.0,1500.0,0.448265081967179,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.442249613745288,1.6816827709268939e-06,0.0,0.0,2.2069409394738466,0.0,0.21086994990150243,10000.0,0.0,0.36,0.0,7.4,0.0012549065576170737,0.0,100.0,1.37
0.25,0.25,0.63,0.63,0.6909359400710715,11.6,20.0,1500.0,0.4483403569055441,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4452491002442606,1.7380326511738367e-06,0.0,0.0,2.2281265254800644,0.0,0.2142764284037859,10000.0,0.0,0.36,0.0,7.4,0.001286283559882269,0.0,100.0,1.38
0.25,0.25,0.63,0.63,0.6913252185090918,11.6,20.0,1500.0,0.4484126510818641,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4482297859387134,1.7957821610523877e-06,0.0,0.0,2.2493108803499107,0.0,0.2177048216818057,10000.0,0.0,0.36,0.0,7.4,0.0013181639468784843,0.0,100.0,1.39
0.25,0.25,0.63,0.63,0.69170652740031,11.6,20.0,1500.0,0.44848207520629807,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.45119174659139516,1.8549535515486721e-06,0.0,0.0,2.2704936669124973,0.0,0.22115497577569707,10000.0,0.0,0.36,0.0,7.4,0.0013505509052781468,0.0,100.0,1.4
0.25,0.25,0.63,0.63,0.692080194313197,11.6,20.0,1500.0,0.44854874301184405,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.45413505696382006,1.9155691826806174e-06,0.0,0.0,2.2916745492870145,0.0,0.2246267379773551,10000.0,0.0,0.36,0.0,7.4,0.0013834476014836837,0.0,100.0,1.41
0.25,0.25,0.63,0.63,0.6924465330974781,11.6,20.0,1500.0,0.44861276293820684,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4570597951188669,1.9776515595211026e-06,0.0,0.0,2.3128532056584867,0.0,0.22811995621216094,10000.0,0.0,0.36,0.0,7.4,0.0014168571780567684,0.0,100.0,1.42
0.25,0.25,0.63,0.63,0.6928058435613658,11.6,20.0,1500.0,0.4486742378448826,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4599660425692238,2.041223333440791e-06,0.0,0.0,2.3340293287185494,0.0,0.2316344790176505,10000.0,0.0,0.36,0.0,7.4,0.001450782753595122,0.0,100.0,1.43
0.25,0.25,0.63,0.63,0.6931584134184594,11.6,20.0,1500.0,0.44873326674180347,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.462853883381987,2.106307294611468e-06,0.0,0.0,2.355202623006725,0.0,0.23517015567218158,10000.0,0.0,0.36,0.0,7.4,0.001485227423475614,0.0,100.0,1.44
0.25,0.25,0.63,0.63,0.6935045203101302,11.6,20.0,1500.0,0.4487899455476846,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.46572340350500113,2.1729263660169035e-06,0.0,0.0,2.3763728028707627,0.0,0.23872683628004857,10000.0,0.0,0.36,0.0,7.4,0.0015201942605125003,0.0,100.0,1.45
0.25,0.25,0.63,0.63,0.6938444401612864,11.6,20.0,1500.0,0.4488443702232412,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4685746879835382,2.241103578707909e-06,0.0,0.0,2.3975395840394857,0.0,0.24230437212314546,10000.0,0.0,0.36,0.0,7.4,0.001555686317677028,0.0,100.0,1.46
0.25,0.25,0.63,0.63,0.6941784354379253,11.6,20.0,1500.0,0.44889663236804433,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4714078248717288,2.3108621065766776e-06,0.0,0.0,2.418702695465559,0.0,0.24590261516676976,10000.0,0.0,0.36,0.0,7.4,0.0015917066242755445,0.0,100.0,1.47
0.25,0.25,0.63,0.63,0.6945067579190152,11.6,20.0,1500.0,0.4489468202599127,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4742229043092427,2.3822252581480713e-06,0.0,0.0,2.4398618765299256,0.0,0.2495214181762812,10000.0,0.0,0.36,0.0,7.4,0.0016282581868516817,0.0,100.0,1.48
0.25,0.25,0.63,0.63,0.6948296526965312,11.6,20.0,1500.0,0.44899501840906186,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4770200176642323,2.4552164682838368e-06,0.0,0.0,2.4610168743610044,0.0,0.25316063479838274,10000.0,0.0,0.36,0.0,7.4,0.001665343990236404,0.0,100.0,1.49
0.25,0.25,0.63,0.63,0.6951473607606731,11.6,20.0,1500.0,0.4490413069879731,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4797992570483063,2.529859293335513e-06,0.0,0.0,2.4821674422982323,0.0,0.2568201196010358,10000.0,0.0,0.36,0.0,7.4,0.0017029669981901527,0.0,100.0,1.5
0.25,0.25,0.63,0.63,0.6954601116980516,11.6,20.0,1500.0,0.44908576344169965,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.48256071668646056,2.606177424834789e-06,0.0,0.0,2.5033133442317186,0.0,0.2604997279607228,10000.0,0.0,0.36,0.0,7.4,0.0017411301515891419,0.0,100.0,1.51
0.25,0.25,0.63,0.63,0.6957681266112183,11.6,20.0,1500.0,0.4491284618939757,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4853044923580444,2.6841946838658667e-06,0.0,0.0,2.524454352832266,0.0,0.26419931610886543,10000.0,0.0,0.36,0.0,7.4,0.0017798363691698784,0.0,100.0,1.52
0.25,0.25,0.63,0.63,0.6960716203313252,11.6,20.0,1500.0,0.44916947619955677,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.488030680182061,2.763935006024214e-06,0.0,0.0,2.545590245768615,0.0,0.26791874126106646,10000.0,0.0,0.36,0.0,7.4,0.001819088549448678,0.0,100.0,1.53
0.25,0.25,0.63,0.63,0.6963708002410118,11.6,20.0,1500.0,0.4492088782719633,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.49073937727431544,2.8454224495673993e-06,0.0,0.0,2.566720807753597,0.0,0.2716578615470532,10000.0,0.0,0.36,0.0,7.4,0.0018588895696817567,0.0,100.0,1.54
0.25,0.25,0.63,0.63,0.6966658650875006,11.6,20.0,1500.0,0.44924673639731133,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.4934306824100315,2.928681203633741e-06,0.0,0.0,2.587845832607309,0.0,0.27541653594003873,10000.0,0.0,0.36,0.0,7.4,0.0018992422848166728,0.0,100.0,1.55
0.25,0.25,0.63,0.63,0.6969570061031938,11.6,20.0,1500.0,0.4492831164739003,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.49610469548085295,3.013735581360926e-06,0.0,0.0,2.608965121554521,0.0,0.27919462431106706,10000.0,0.0,0.36,0.0,7.4,0.001940149528388121,0.0,100.0,1.56
0.25,0.25,0.63,0.63,0.6972444104466701,11.6,20.0,1500.0,0.44931808367518694,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.49876151632989135,3.1006100040968013e-06,0.0,0.0,2.630078479488717,0.0,0.2829919875207824,10000.0,0.0,0.36,0.0,7.4,0.001981614114695734,0.0,100.0,1.57
0.25,0.25,0.63,0.63,0.6975282574069429,11.6,20.0,1500.0,0.44935170061536955,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.501401246036777,3.1893290188163514e-06,0.0,0.0,2.651185719093207,0.0,0.2868084873181991,10000.0,0.0,0.36,0.0,7.4,0.002023638836401765,0.0,100.0,1.58
0.25,0.25,0.63,0.63,0.6978087186654826,11.6,20.0,1500.0,0.4493840274760185,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.5040239868289522,3.2799172969193973e-06,0.0,0.0,2.6722866605566424,0.0,0.2906439863476892,10000.0,0.0,0.36,0.0,7.4,0.002066226464696918,0.0,100.0,1.59
0.25,0.25,0.63,0.63,0.6980859603667132,11.6,20.0,1500.0,0.44941512226549374,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.5066298415484427,3.372399626954007e-06,0.0,0.0,2.6933811298421073,0.0,0.294498348183681,10000.0,0.0,0.36,0.0,7.4,0.0021093797503344025,0.0,100.0,1.6
0.25,0.25,0.63,0.63,0.6983601467926084,11.6,20.0,1500.0,0.4494450408462197,0.7,15.0,0.0,1.6,1.6,0.0,4.0,0.509218912803535,3.4668009030020142e-06,0.0,0.0,2.7144689559173507,0.0,0.29837143738024874,10000.0,0.0,0.36,0.0,7.4,0.002153101425303615,0.0,100.0,1.61
