Time,Asp,AK1,Lys,AdoMet,AspP,AK2,AKHSDHI,AKHSDHII,Thr,ASADH,ASA,DHDPS1,DHDPS2,Hser,PHser,HSK,TS1,Phosphate,Cys,CGS,Cysta,TD,Ile,Val,LysTRNA,ThrTRNA,IleTRNA,LKR,Sacc,THA,Gly,V_Lys_RS,V_Thr_RS,V_Ile_RS,V_AA_RS,c1,Vak1,Vak2,VakI,VakII,Vasadh,Vdhdps1,Vdhdps2,Vhsdh1,Vhsdh2,Vhsk,Vts1,Vcgs,Vtd,VlysTRNA,VthrTRNA,VileTRNA,VlysKR,Vtha
4.88,1500.0,0.25,9.0654920361838,20.0,0.4611321678858477,0.25,0.63,0.63,0.05668359254176911,11.6,0.8008784423692188,1.6,1.6,0.9080642406807542,2.112135774301563,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.0003198495095459416,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2131882819347846,0.4998566998353866,0.18322297184779182,0.7865868688109692,2.677476148487174,0.7033611708454832,1.1914879435544619,0.42377322760009983,0.32291257292084014,0.6822025536938545,0.0312479378805411,0.002943863533998678,0.0002530355571064572,0.11443138914354947,0.00024360136592392064,6.876654480509599e-06,0.0,0.0
4.89,1500.0,0.25,9.08329176318384,20.0,0.461185947155431,0.25,0.63,0.63,0.05699157086530535,11.6,0.801237837334095,1.6,1.6,0.9087084748939331,2.11861762918946,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.0003223177038376378,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2131093341725996,0.4995528180093087,0.18321788929071098,0.7865794126884247,2.677078738295334,0.70243126820345,1.1916939240915083,0.42396311555693084,0.32305747146705566,0.6826570481239796,0.03134369922490255,0.002952857619977107,0.00025441037234272295,0.11459619233104835,0.0002449241685897049,6.929718953954138e-06,0.0,0.0
4.9,1500.0,0.25,9.1010826069445,20.0,0.46123974408663965,0.25,0.63,0.63,0.05730048004689586,11.6,0.8015971517127455,1.6,1.6,0.9093515164159471,2.1251029763087645,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.0003247991349348433,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.213030302659996,0.4992493819371011,0.1832128050610986,0.7865719540984023,2.676681727494913,0.70150277025122,1.1918991911875827,0.4241529597726781,0.3232023374866485,0.6831106619657267,0.03143951134142024,0.0029618563064553035,0.000255789342929343,0.1147607413551492,0.0002462509612187538,6.9830679963769115e-06,0.0,0.0
4.91,1500.0,0.25,9.118864576878229,20.0,0.4612935580332652,0.25,0.63,0.63,0.0576103205116249,11.6,0.8019563836406461,1.6,1.6,0.9099933731928034,2.131591806362024,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00032729384155426045,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2129511878193917,0.4989463907990866,0.18320771922000045,0.7865644931303492,2.676285114314045,0.7005756780647873,1.1921037432036568,0.4243427592593179,0.3233471702278012,0.6835634010464294,0.0315353740914224,0.002970859580146947,0.0002571724707638934,0.11492503682888992,0.00024758174556284,7.036702439947928e-06,0.0,0.0
4.92,1500.0,0.25,9.136637682384755,20.0,0.46134738835191924,0.25,0.63,0.63,0.05792109268297285,11.6,0.8023155312753663,1.6,1.6,0.9106340530794025,2.1380841101231733,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.0003298018624245148,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2128719900717277,0.49864384377685056,0.18320263182819582,0.7865570298733219,2.6758888969513595,0.6996499926884272,1.1923075785360062,0.4245325130405211,0.3234919689476045,0.6840152711267801,0.03163128733729593,0.0029798674278659885,0.0002585597577367907,0.11508907936333655,0.0002489165233665809,7.090623117091579e-06,0.0,0.0
4.93,1500.0,0.25,9.15440193285108,20.0,0.46140123440203323,0.25,0.63,0.63,0.05823279698281611,11.6,0.8026745927965674,1.6,1.6,0.9112735638395381,2.1445798784375345,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00033232323628615404,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2127927098364673,0.49834174005324366,0.18319754294619756,0.7865495644159859,2.675493073575985,0.6987257151350629,1.1925106956161655,0.4247222201516521,0.32363673291205663,0.6844662779008657,0.03172725094248633,0.0029888798365266403,0.0002599512057312909,0.11525286956759102,0.00025025529636743684,7.144830860486598e-06,0.0,0.0
4.94,1500.0,0.25,9.172157337651484,20.0,0.4614550955458585,0.25,0.63,0.63,0.05854543383142716,11.6,0.8030335664060041,1.6,1.6,0.9119119131458961,2.1510791022218165,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00033485800189164905,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2127133475315965,0.4980400788123836,0.1831924526342517,0.786542096846614,2.6750976423275437,0.6978028463866279,1.1927130929108833,0.42491187963976934,0.32378146139606406,0.6849164269962054,0.03182326477149771,0.002997896793143362,0.00026134681662349065,0.11541640804879881,0.0002515980662957125,7.199326503066065e-06,0.0,0.0
4.95,1500.0,0.25,9.189903906147508,20.0,0.46150897114846656,0.25,0.63,0.63,0.058859003647474414,11.6,0.8033924503275238,1.6,1.6,0.9125491085800563,2.1575817724641135,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.0003374061980053924,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.212633903573626,0.49773885923965755,0.18318736095233798,0.78653462725309,2.6747026013161572,0.6968813873944302,1.1929147689220772,0.42510149056362534,0.32392615368344096,0.6853657239737876,0.03191932868989266,0.003006918284830852,0.00026274659228232557,0.1155796954121565,0.0002529448348745551,7.254110878017373e-06,0.0,0.0
4.96,1500.0,0.25,9.20764164768798,20.0,0.4615628605777487,0.25,0.63,0.63,0.05917350684802246,11.6,0.8037512428070668,1.6,1.6,0.9131851576324909,2.164087880223909,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00033996786340370014,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2125543783775914,0.4974380805217239,0.1831822679601694,0.7865271557229045,2.6743079486224417,0.695961339079507,1.1931157221867907,0.4252910519936664,0.32407080906690944,0.6858141743281064,0.03201544256429233,0.003015944298804031,0.00026415053456957204,0.11574273226091958,0.0002542956038199559,7.309184818782249e-06,0.0,0.0
4.97,1500.0,0.25,9.225370571608995,20.0,0.46161676320441625,0.25,0.63,0.63,0.059488943848531844,11.6,0.8041099421126658,1.6,1.6,0.9138200677025652,2.1705974166320723,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.0003425430368748106,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2124747723570546,0.4971377418465146,0.1831771737171925,0.786519682343158,2.6739136822975134,0.6950427023329819,1.1933159512771452,0.42548056301203285,0.32421542684809956,0.6862617834871982,0.0321116062623763,0.003024974822378036,0.00026555864533984595,0.11590551919640989,0.0002556503748407493,7.3645491590567195e-06,0.0,0.0
4.98,1500.0,0.25,9.243090687233922,20.0,0.4616706784020004,0.25,0.63,0.63,0.05980531506285924,11.6,0.804468546534447,1.6,1.6,0.9144538460985375,2.1771103728908594,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.000345131757218885,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2123950859241037,0.49683784240323653,0.18317207828258722,0.786512207200559,2.673519800362979,0.6941254780164179,1.193515454800298,0.4256700227125588,0.32436000633754924,0.6867085568126778,0.032207819652882566,0.003034009842968203,0.00026697092644060343,0.11606805681802314,0.00025700914963861296,7.420204732791111e-06,0.0,0.0
4.99,1500.0,0.25,9.260802003873406,20.0,0.4617246055468523,0.25,0.63,0.63,0.06012262090325724,11.6,0.8048270543846289,1.6,1.6,0.9150865000375589,2.1836267402739127,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00034773406324800654,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2123153194893532,0.49653838138237394,0.18316698171526702,0.7865047303814257,2.673126300810948,0.6932096669621658,1.1937142313983948,0.42585943020077255,0.32450454685470426,0.6871544995997744,0.032304082605607506,0.0030430493480900567,0.00026838737971214007,0.11623034572323664,0.0002583719299080671,7.476152374190014e-06,0.0,0.0
5.0,1500.0,0.25,9.278504530825364,20.0,0.46177854401814317,0.25,0.63,0.63,0.060440861780374604,11.6,0.8051854639975228,1.6,1.6,0.9157180366456739,2.190146510126262,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.0003503499937861816,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.212235473461947,0.49623935797568947,0.18316188407387862,0.7864972519716836,2.672733181604024,0.6922952699737108,1.1939122797485255,0.42604878459389584,0.3246490477279183,0.6875996170773674,0.03240039499140586,0.003052093325359301,0.000269808006987592,0.11639238650761642,0.00025973871733647535,7.532392917712309e-06,0.0,0.0
5.01,1500.0,0.25,9.296198277374986,20.0,0.4618324931978641,0.25,0.63,0.63,0.060760038103256066,11.6,0.805543773729533,1.6,1.6,0.9163484629578194,2.1966696738643243,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00035297958766933904,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2121555482495567,0.49594077137622644,0.18315678541680247,0.7864897720568689,2.672340440675307,0.691382287826018,1.1941095985626782,0.42623808502084437,0.324793508294453,0.6880439144080217,0.03249675668219061,0.0030611417624918052,0.0002712328100929349,0.11655417976482496,0.00026110951360404404,7.588927198071127e-06,0.0,0.0
5.02,1500.0,0.25,9.313883252794739,20.0,0.46188645247082616,0.25,0.63,0.63,0.06108015027934242,11.6,0.8059019819591565,1.6,1.6,0.9169777859178254,2.2031962229759037,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00035562288374533027,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2120755442583846,0.4956426207783102,0.18315168580215221,0.7864822907221246,2.6719480759283956,0.6904707212658715,1.1943061865876925,0.4264273306222279,0.3249379279004779,0.6884873966880237,0.032593167550933104,0.0030701946473035914,0.0002726617908469843,0.11671572608662845,0.0002624843203838223,7.645756050233852e-06,0.0,0.0
5.03,1500.0,0.25,9.331559466344363,20.0,0.4619404212246602,0.25,0.63,0.63,0.06140119871447056,11.6,0.8062600870869835,1.6,1.6,0.9176060123784157,2.209726149020191,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00035827992087392977,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.211995461893162,0.49534490537754944,0.18314658528777503,0.7864748080522037,2.6715560852373805,0.689560571012215,1.1945020426052158,0.42661652055034976,0.32508230590107035,0.6889300689474164,0.03268962747166282,0.0030792519677108254,0.00027409495106139637,0.11687702606290422,0.000263863139341702,7.702880309422102e-06,0.0,0.0
5.04,1500.0,0.25,9.349226927270864,20.0,0.46199439884981736,0.25,0.63,0.63,0.0617231838128733,11.6,0.8066180875356963,1.6,1.6,0.9182331491012056,2.216259443627762,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.0003609507379268336,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.211915301557153,0.4950476243708382,0.18314148393125157,0.7864673241314677,2.6711644664468555,0.6886518377564859,1.1946971654316565,0.4268056539692072,0.3252266416602155,0.689371936150033,0.032786136319467425,0.0030883137117297984,0.0002755322925406662,0.11703808028164799,0.00026524597213641715,7.760300811111706e-06,0.0,0.0
5.05,1500.0,0.25,9.366885645024343,20.0,0.4620483857304405,0.25,0.63,0.63,0.062046105979546,11.6,0.8069759804656315,1.6,1.6,0.9188592030374764,2.2227960983462056,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00036363537377141845,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2118350632601984,0.49475077679967006,0.18313638169625843,0.7864598389065519,2.670773231143494,0.6877445210534758,1.194891552012158,0.4269947293748545,0.3253709340329236,0.6898130033913347,0.03288269396821236,0.003097379867262809,0.0002769738170926931,0.11719888933094552,0.0002666328204297077,7.818018390683514e-06,0.0,0.0
5.06,1500.0,0.25,9.384535630239403,20.0,0.4621023877505482,0.25,0.63,0.63,0.062369965631008065,11.6,0.8073337559335416,1.6,1.6,0.9194841826050378,2.2293361039380604,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00036633386719687235,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2117547448364006,0.4944543608384606,0.18313127802673412,0.7864523515618085,2.670382467285034,0.6868386142946803,1.1950851887577867,0.42718374150462707,0.32551517901005533,0.6902532767978234,0.032979300280170376,0.003106450421124482,0.00027841952657681976,0.11735945380789332,0.0002680236859325356,7.87603388183525e-06,0.0,0.0
5.07,1500.0,0.25,9.402176893117614,20.0,0.4621564088671371,0.25,0.63,0.63,0.06269476317756616,11.6,0.8076914065198711,1.6,1.6,0.9201080955837566,2.2358794515379206,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.0003690462570359413,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.211674344882171,0.49415837497014287,0.18312617254872063,0.7864448615486745,2.669992235977895,0.6859341130491309,1.195278065838125,0.4273726864312383,0.32565937360001884,0.6906927620442871,0.033075955123114086,0.0031155253606466784,0.00027986942282465514,0.11751977430385781,0.0002694185703289104,7.934348119198968e-06,0.0,0.0
5.08,1500.0,0.25,9.419809443851904,20.0,0.46221045305881275,0.25,0.63,0.63,0.06302049902796772,11.6,0.8080489248028019,1.6,1.6,0.9207309496677156,2.2424261323488377,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.0003717725821329852,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2115938619853521,0.4938628176776687,0.1831210648862178,0.7864373683155917,2.6696025985601293,0.6850310128741779,1.1954701734309636,0.4275615602262172,0.3258035148103105,0.6911314647428896,0.03317265836583122,0.003124604673257388,0.00028132350766084765,0.11767985140835303,0.0002708174752958748,7.992961937654257e-06,0.0,0.0
5.09,1500.0,0.25,9.43743329275467,20.0,0.4622645249139264,0.25,0.63,0.63,0.06334717359080584,11.6,0.8084063025958679,1.6,1.6,0.9213527526318687,2.248976137550694,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00037451288133433816,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2115132944926181,0.4935676873512296,0.18311595460560434,0.7864298712264909,2.6692136247756157,0.6841293086618757,1.1956615005922762,0.4277503585565075,0.32594759934012274,0.6915693905605715,0.03326940987677113,0.0031336883463536453,0.00028278178290935704,0.11783968571020931,0.00027222040250953785,8.051876172121002e-06,0.0,0.0
5.1,1500.0,0.25,9.455048450253903,20.0,0.46231862961380554,0.25,0.63,0.63,0.06367478727449959,11.6,0.8087635309695469,1.6,1.6,0.9219735123289401,2.2555294583014933,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00037726719348843456,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2114326405161653,0.49327298229118083,0.1831108412172228,0.7864223695631154,2.6688253925413785,0.6832289946635237,1.1958520352898139,0.42793907669589376,0.32609162358904975,0.6920065452168522,0.033366209524063925,0.003142776367303332,0.00028424425039336594,0.11799927779753905,0.00027362735364498995,8.111091657562054e-06,0.0,0.0
5.11,1500.0,0.25,9.472654924305294,20.0,0.46237276169092956,0.25,0.63,0.63,0.06400334047424117,11.6,0.8091206147257215,1.6,1.6,0.9225932346114448,2.262086086604748,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00038003555753084704,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2113519023798904,0.4929787024819607,0.18310572523773155,0.7864148640831389,2.6684378319650794,0.6823300768781088,1.1960417858505499,0.42812771718384623,0.3262355894931576,0.6924429330206315,0.03346305718833253,0.0031518687246480034,0.0002857109118770123,0.1181586282343283,0.00027503833032024746,8.170609230811491e-06,0.0,0.0
5.12,1500.0,0.25,9.49025272166465,20.0,0.46242691055635815,0.25,0.63,0.63,0.06433283357841374,11.6,0.8094775652808137,1.6,1.6,0.923211924353398,2.2686460148829966,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.0003828180124424741,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2112710844324444,0.4926848487155718,0.18310060766776287,0.7864073562540622,2.668050802039168,0.6814325668721815,1.196230770390718,0.4283162860597645,0.3263795016554799,0.6928785575901465,0.03355995275639269,0.0031609654075113345,0.0002871817690940387,0.11831773757205576,0.0002764533341238152,8.23042972967566e-06,0.0,0.0
5.13,1500.0,0.25,9.5078418503326,20.0,0.46248107111943143,0.25,0.63,0.63,0.06466326698092213,11.6,0.8098343869923437,1.6,1.6,0.9238295874133003,2.2752092351584228,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00038561459716920937,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2111901888470773,0.49239142091568633,0.1830954889883615,0.7863998467813252,2.667664237991291,0.6805364700746693,1.1964189965543497,0.4285047856279749,0.32652336183291597,0.693313423235246,0.03365689610914993,0.0031700664044628482,0.00028865682380283615,0.11847660637182425,0.0002778723666676407,8.290553991206122e-06,0.0,0.0
5.14,1500.0,0.25,9.525422318033126,20.0,0.46253523717852546,0.25,0.63,0.63,0.06499464107351874,11.6,0.8101910856686909,1.6,1.6,0.9244462294124607,2.2817757395628027,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.0003884253506719362,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2111092182357217,0.4920984191811233,0.18309036978555845,0.7863923365243467,2.6672780595797385,0.6796417930721431,1.1966064741256472,0.4286932189604867,0.32666717236734866,0.6937475340970936,0.03375388712913201,0.00317917170422509,0.0002901360777521874,0.11863523519058826,0.0002792954295541571,8.350982852774478e-06,0.0,0.0
5.15,1500.0,0.25,9.542994132213549,20.0,0.4625894014210526,0.25,0.63,0.63,0.06532695624580358,11.6,0.8105476685690945,1.6,1.6,0.9250618557349956,2.2883455203375083,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.0003912503119265278,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2110281756488916,0.4918058437853394,0.18308525075037047,0.7863848264965241,2.6668921710934446,0.678748543598685,1.1967932150259648,0.42888158989698966,0.3268109361856435,0.6941808941482427,0.03385092570048888,0.0031882812956736135,0.00029161953268126695,0.11879362458117264,0.000280722524376284,8.411717152072368e-06,0.0,0.0
5.16,1500.0,0.25,9.560557300543874,20.0,0.46264355739441204,0.25,0.63,0.63,0.06566021288701712,11.6,0.8109041418173409,1.6,1.6,0.9256764718605875,2.294918569714278,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00039408951991291814,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2109470637960964,0.49151369486513713,0.1830801324925455,0.7863773175920605,2.666506488828996,0.6778567283300403,1.1969792294834325,0.4290699016763664,0.32695465575685395,0.6946135074269227,0.033948011707231586,0.003197395167671646,0.0002931071903276442,0.11895177509678556,0.00028215365272512584,8.472757726876494e-06,0.0,0.0
5.17,1500.0,0.25,9.578111833156592,20.0,0.4626977083467489,0.25,0.63,0.63,0.06599441139408296,11.6,0.811260498800782,1.6,1.6,0.9262900848570779,2.3014948793804466,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00039694301356608486,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.21086588154967,0.4912219710278522,0.18307501470511126,0.7863698093606365,2.666121064339572,0.6769663430606954,1.1971645088723821,0.42925815079831825,0.32709832841473246,0.695045379087486,0.03404514502533368,0.0032065133083286367,0.0002945990524631861,0.11910968731115223,0.00028358881622450995,8.534105413994768e-06,0.0,0.0
5.18,1500.0,0.25,9.595657738939561,20.0,0.4627518525945113,0.25,0.63,0.63,0.06632955215829651,11.6,0.8116167393712552,1.6,1.6,0.926902700910058,2.3080744413640573,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.0003998108318571798,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2107846297320577,0.4909306716604294,0.1830698975471406,0.786362302035464,2.665735880444189,0.676077389043479,1.1973490541382321,0.42944633718307995,0.32724195409949736,0.6954765136614528,0.034142325535804624,0.0032156357062275297,0.00029609512083463534,0.1192673617851119,0.00028502801647382225,8.595761051010553e-06,0.0,0.0
5.19,1500.0,0.25,9.613195026516694,20.0,0.4628059873933277,0.25,0.63,0.63,0.06666563556884643,11.6,0.8119728647656572,1.6,1.6,0.9275143259763935,2.3146572477997123,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00040269301377206636,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2107033095846995,0.4906397963178434,0.18306478127795367,0.786354795996784,2.6653509051915676,0.6751898686522757,1.1975328682736395,0.4296344614837566,0.32738553330981945,0.6959069155176395,0.034239553121231274,0.003224762350100072,0.0002975953971793301,0.11942479907548054,0.00028647125506312974,8.657725475821212e-06,0.0,0.0
5.2,1500.0,0.25,9.630723704537896,20.0,0.4628601100824953,0.25,0.63,0.63,0.06700266201385559,11.6,0.8123288761041284,1.6,1.6,0.9281249659774488,2.321243290859345,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00040558959830497347,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.210621922315386,0.49034934454256746,0.18305966614896393,0.7863472916132425,2.664966107815436,0.6743037841061563,1.1977159540956526,0.42982252429167445,0.3275290664972938,0.6963365889981877,0.03433682766475531,0.003233893228730817,0.00029909988322985095,0.11958199973766774,0.0002879185335776508,8.71999952650167e-06,0.0,0.0
5.21,1500.0,0.25,9.64824378168096,20.0,0.4629142180958852,0.25,0.63,0.63,0.06734063188037989,11.6,0.8126847743771192,1.6,1.6,0.9287346267998147,2.3278325627522625,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.0004085006244585027,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2105404690939576,0.4900593158629162,0.18305455240264756,0.7863397892403747,2.6645814588828873,0.6734191374599263,1.1978983142268358,0.4300105261295368,0.3276725540612247,0.6967655384190925,0.03443414905007382,0.003243028330957181,0.00030060858071401545,0.11973896432569885,0.0002893698535977495,8.782584041304546e-06,0.0,0.0
5.22,1500.0,0.25,9.665755267766412,20.0,0.46296831546866535,0.25,0.63,0.63,0.0676795455535542,11.6,0.8130405527277705,1.6,1.6,0.9293433147291191,2.3344250557514408,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.0004114261312473793,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.210458948481528,0.48976970877926107,0.18304943965765821,0.7863322883187778,2.6641970188151745,0.6725359241467612,1.198079939701168,0.4301984633678552,0.32781599323690025,0.6971937683754036,0.034531517161827736,0.003252167645705888,0.0003021214913510656,0.11989569340219239,0.00029082521669526854,8.845479858740789e-06,0.0,0.0
5.23,1500.0,0.25,9.683258173197837,20.0,0.4630224095708333,0.25,0.63,0.63,0.06801940341702108,11.6,0.8133962003262688,1.6,1.6,0.929951036232249,2.3410207621803254,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00041436615769656874,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.210377357721609,0.4894805212756832,0.18304432721750818,0.78632478782684,2.663812893449015,0.6716541362727152,1.1982608156989139,0.43038633027497375,0.3279593796577232,0.6976212835879234,0.03462893188540674,0.003261311161974661,0.00030363861685358173,0.12005218753331334,0.00029228462443536997,8.908687817539175e-06,0.0,0.0
5.24,1500.0,0.25,9.700752507925687,20.0,0.46307650505963627,0.25,0.63,0.63,0.06836020585372432,11.6,0.8137517095428746,1.6,1.6,0.9305577975541481,2.347619674388388,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00041732074283778965,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2102956951295734,0.4891917517626709,0.18303921464206452,0.7863172871189376,2.663429151762213,0.6707737686280785,1.198440932139269,0.4305741228124838,0.328102710247359,0.6980480886195545,0.03472639310658832,0.0032704588687983314,0.000305159958931025,0.12020844727950239,0.0002937480783799427,8.972208756571318e-06,0.0,0.0
5.25,1500.0,0.25,9.718238282096252,20.0,0.46313060766720526,0.25,0.63,0.63,0.0687019532454121,11.6,0.8141070714554128,1.6,1.6,0.9311636049703459,2.3542217847664397,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.0004202899257116988,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2102139585961351,0.4889033984867523,0.18303410138961793,0.7863097854004665,2.663045877402581,0.6698948149241395,1.198620277046545,0.4307618362581349,0.3282459814083666,0.6984741880529803,0.034823900711763854,0.0032796107552700584,0.0003066855192875193,0.12036447320129037,0.0002952155800854686,9.036043514898646e-06,0.0,0.0
5.26,1500.0,0.25,9.735715506051665,20.0,0.4631847242005553,0.25,0.63,0.63,0.06904464597263679,11.6,0.8144622758492736,1.6,1.6,0.9317684647869559,2.3608270857466245,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.00042327374536789013,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.2101321455874503,0.4886154595309725,0.18302898681688212,0.7863022817278439,2.662663168687935,0.6690172678027891,1.1987988365528883,0.430949465205836,0.3283891890221988,0.6988995864906618,0.03492145458793852,0.003288766810541321,0.0003082152996218503,0.12052026585929598,0.00029668713110302174,9.100192931772347e-06,0.0,0.0
5.27,1500.0,0.25,9.75318419298271,20.0,0.463238873972366,0.25,0.63,0.63,0.06938828444405483,11.6,0.8148172967448412,1.6,1.6,0.9323723856948305,2.367435568660402,4.0,7.4,10000.0,15.0,0.7,0.0,0.36,0.0004262722406478714,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43,0.43,0.43,1.0,1.210050248627619,0.48832793102837263,0.18302386909878618,0.7862947734242018,2.662281296556265,0.6681411068015239,1.1989765735526996,0.43113699590789023,0.328532322613897,0.6993242902103121,0.035019054605865046,0.0032979270222389394,0.0003097493017582604,0.12067582583783452,0.0002981627331040833,9.164657841967581e-06,0.0,0.0
