Time,M,Ma,Bn,Ba,Cy,J,c,b,d,k,e1,e2,Amax,kc,alpha,delta,g,f1,f2,Wmax,W,parameter_1,compartment1
6.0600000000000005,13792.912667460836,898880.369041688,193861.05910906146,3549038.2910653427,34.6290454184811,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,15309590.377922768,0.9603999999999997,1.0
6.07,13787.192346927406,900098.4316926826,193913.52527713042,3554873.4375294317,34.6847917787768,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,15409769.26786109,0.9538777777777776,1.0
6.08,13781.430818047613,901317.4162977254,193966.85975316237,3560726.2791370414,34.740767937698536,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,15510259.005943583,0.9473777777777777,1.0
6.09,13775.629599907239,902537.3217523973,194021.04171691232,3566596.4942480503,34.79697085322542,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,15611057.138540842,0.9409000000000002,1.0
6.1000000000000005,13769.79021309932,903758.1469476325,194076.05030043013,3572483.758649578,34.85339745544973,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,15712161.17542426,0.9344444444444441,1.0
6.11,13763.91417972415,904979.8907697186,194131.86458806027,3578387.7455559834,34.9100446465769,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,15813568.589750182,0.928011111111111,1.0
6.12,13758.003023389261,906202.5521002964,194188.46361644205,3584308.125608869,34.966909300925536,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,15915276.818048187,0.9216,1.0
6.13,13752.058269209447,907426.1298163608,194245.8263745094,3590244.566877076,35.023988264927404,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,16017283.26021324,0.9152111111111111,1.0
6.140000000000001,13746.081443806748,908650.6227902598,194303.931803491,3596196.734856689,35.08127835712745,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,16119585.279501945,0.9088444444444441,1.0
6.15,13740.074075310458,909876.0298896946,194362.75879691023,3602164.29247103,35.13877636818376,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,16222180.202532826,0.9024999999999997,1.0
6.16,13734.03769335712,911102.3499777206,194422.2862005852,3608146.9000706645,35.196479060867624,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,16325065.319290739,0.8961777777777777,1.0
6.17,13727.973829090533,912329.5819127461,194482.4928126287,3614144.2154333983,35.25438317006345,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,16428237.88313535,0.8898777777777778,1.0
6.18,13721.883731213196,913557.7248182747,194543.35900006635,3620155.9391521816,35.31248596319509,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,16531695.110813765,0.8836000000000002,1.0
6.19,13715.768585150521,914786.7778747071,194604.86545105817,3626181.7796026915,35.37078480766372,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,16635434.18247733,0.8773444444444441,1.0
6.2,13709.63031798257,916016.7395546809,194666.98859214198,3632221.3242786,35.42927558216258,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,16739452.241702585,0.871111111111111,1.0
6.21,13703.470438716777,917247.6087247747,194729.70719096472,3638274.225168785,35.48795496561846,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,16843746.395516474,0.8649000000000001,1.0
6.22,13697.290456552671,918479.3842481697,194792.99997495566,3644340.1318995864,35.54681961166701,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,16948313.71442576,0.8587111111111113,1.0
6.23,13691.091880881884,919712.0649846505,194856.84563132643,3650418.691734806,35.60586614865276,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,17053151.232450694,0.8525444444444442,1.0
6.24,13684.87622128815,920945.6497906036,194921.22280707094,3656509.5495757074,35.66509117962908,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,17158255.947162922,0.8463999999999998,1.0
6.25,13678.644987547292,922180.1375190192,194986.11010896554,3662612.3479610165,35.72449128235823,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,17263624.819727793,0.8402777777777777,1.0
6.26,13672.399689627242,923415.5270194898,195051.48610356884,3668726.7270669225,35.784063009311346,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,17369254.774950877,0.834177777777778,1.0
6.2700000000000005,13666.141837688025,924651.8171382111,195117.32931722183,3674852.324707076,35.84380288766842,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,17475142.701328892,0.8280999999999996,1.0
6.28,13659.872942081767,925889.0067179812,195183.61823604774,3680988.7763325884,35.903707419318295,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,17581285.45110492,0.8220444444444444,1.0
6.29,13653.594513352693,927127.0945982013,195250.33130595228,3687135.7150320355,35.96377308085871,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,17687679.840328105,0.8160111111111111,1.0
6.3,13647.308062237125,928366.0796148755,195317.44693262342,3693292.771531454,36.02399632359626,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,17794322.648917645,0.81,1.0
6.3100000000000005,13641.014271218126,929605.9614311226,195384.9470962402,3699459.5856451974,36.08437340764577,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,17901210.620731253,0.8040111111111108,1.0
6.32,13634.713406381286,930846.7401242931,195452.81555444578,3705635.8005832233,36.14490048440664,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,18008340.463638023,0.7980444444444442,1.0
6.33,13628.408285586438,932088.4132103929,195521.02489149157,3711821.02192473,36.20557419095517,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,18115708.849595785,0.7921,1.0
6.34,13622.10033062443,933330.9796017748,195589.55374363845,3718014.872185637,36.266390859467734,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,18223312.414732903,0.7861777777777779,1.0
6.3500000000000005,13615.790959283193,934574.4382116004,195658.38072523332,3724216.9715773105,36.327346795989534,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,18331147.75943452,0.7802777777777775,1.0
6.36,13609.481585347747,935818.7879538388,195727.48442870943,3730426.9380065617,36.388438280434514,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,18439211.448433347,0.7743999999999999,1.0
6.37,13603.173618600193,937064.0277432682,195796.84342458617,3736644.3870756486,36.44966156658545,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,18547500.010904968,0.7685444444444444,1.0
6.38,13596.868464819714,938310.1564954745,195866.43626146918,3742868.9320822754,36.5110128820939,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,18656009.940567616,0.7627111111111112,1.0
6.390000000000001,13590.567525782586,939557.1731268526,195936.2414660502,3749100.184019593,36.57248842848023,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,18764737.695786577,0.7568999999999996,1.0
6.4,13584.272199262163,940805.076554605,196006.23754310733,3755337.751576196,36.63408438113356,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,18873679.699682985,0.751111111111111,1.0
6.41,13577.983879028883,942053.8656967428,196076.40297550475,3761581.241136127,36.69579688931186,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,18982832.340247415,0.7453444444444444,1.0
6.42,13571.703954850276,943303.5394720854,196146.71622419293,3767830.256778875,36.757622076141836,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,19092191.970457833,0.7395999999999999,1.0
6.43,13565.43381249095,944554.0968002607,196217.15572820845,3774084.400279374,36.819556038619034,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,19201754.908402238,0.733877777777778,1.0
6.44,13559.175153111404,945805.5362886233,196287.70168486607,3780343.3473369125,36.88159561359789,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,19311517.437405914,0.7281777777777775,1.0
6.45,13552.929939294418,947057.8562851613,196358.33574893273,3786606.8346935855,36.94373824835081,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,19421475.80616318,0.7224999999999999,1.0
6.46,13546.69896528311,948311.0562799774,196429.0330637484,3792874.318902,37.00597857167798,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,19531626.228873916,0.7168444444444445,1.0
6.47,13540.483638891807,949565.1351586239,196499.77219283232,3799145.401602744,37.06831266732983,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,19641964.885384567,0.7112111111111112,1.0
6.48,13534.285365714182,950820.0918057149,196570.53168772353,3805419.682557215,37.13073659719986,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,19752487.92133385,0.7055999999999998,1.0
6.49,13528.105549123264,952075.9251049248,196641.29008798083,3811696.7596476157,37.19324640132464,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,19863191.44830305,0.7000111111111109,1.0
6.5,13521.945590271427,953332.6339389903,196712.02592118285,3817976.2288769605,37.25583809788382,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,19974071.543971047,0.6944444444444445,1.0
6.51,13515.806888090396,954590.2171897087,196782.7177029279,3824257.6843690705,37.31850768320008,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,20085124.252273872,0.6889000000000001,1.0
6.5200000000000005,13509.690839291248,955848.6737379391,196853.34393683428,3830540.7183685745,37.38125113173921,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,20196345.58356902,0.6833777777777776,1.0
6.53,13503.598838364409,957108.0024636015,196923.88311453984,3836824.9212409095,37.44406439611004,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,20307731.51480432,0.6778777777777777,1.0
6.54,13497.532277579656,958368.2022456774,196994.3137157024,3843109.8814723217,37.506943407064476,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,20419277.989691574,0.6723999999999999,1.0
6.55,13491.492546986115,959629.2719622094,197064.6142079995,3849395.1856698645,37.56988407349749,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,20530980.918884773,0.6669444444444446,1.0
6.5600000000000005,13485.481034412262,960891.2104903017,197134.76304712842,3855680.4185614004,37.63288228244712,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,20642836.18016303,0.6615111111111108,1.0
6.57,13479.498049520538,962154.0177992296,197204.74238981327,3861965.1689555664,37.69593388833853,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,20754839.6186181,0.6560999999999999,1.0
6.58,13473.542576415191,963417.6952017789,197274.5389475366,3868249.0311121545,37.75903471051092,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,20866987.04684669,0.650711111111111,1.0
6.59,13467.618258773966,964682.2392736322,197344.12333229845,3874531.5715887556,37.82218059304922,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,20979274.245147325,0.6453444444444445,1.0
6.6000000000000005,13461.72633310108,965947.6490328526,197413.4744434307,3880812.36838549,37.88536733413981,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,21091696.96172195,0.6399999999999997,1.0
6.61,13455.868027000664,967213.9235033506,197482.57119133536,3887090.9976602835,37.94859071004531,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,21204250.912882093,0.6346777777777776,1.0
6.62,13450.044559176768,968481.061714884,197551.39249748446,3893367.033728871,38.01184647510469,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,21316931.78325985,0.6293777777777778,1.0
6.63,13444.257139433346,969749.0627030581,197619.91729442007,3899640.049064795,38.07513036173317,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,21429735.226023387,0.6241000000000001,1.0
6.640000000000001,13438.506968674274,971017.9255093253,197688.12452575428,3905909.614299405,38.1384380804223,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,21542656.86309716,0.6188444444444442,1.0
6.65,13432.795238903338,972287.649180985,197755.99314616912,3912175.298221857,38.20176531973988,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,21655692.285386726,0.6136111111111109,1.0
6.66,13427.123133224237,973558.2327711845,197823.50212141676,3918436.667779115,38.26510774633004,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,21768837.0530083,0.6083999999999998,1.0
6.67,13421.491825840585,974829.6753389179,197890.6304283193,3924693.288075952,38.3284610049132,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,21882086.69552284,0.6032111111111113,1.0
6.68,13415.90248205591,976101.9759490268,197957.35705476895,3930944.722374947,38.39182071828606,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,21995436.712174863,0.5980444444444446,1.0
6.69,13410.356258273652,977375.1336722001,198023.66099972787,3937190.532096487,38.45518248732164,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,22108882.57213576,0.5928999999999999,1.0
6.7,13404.855588054013,978649.14630778,198089.52312862364,3943430.3838313776,38.51854277184689,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,22222419.71475182,0.5877777777777777,1.0
6.71,13399.405114855326,979924.0094574493,198154.92751901606,3949664.1269541266,38.581899529518864,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,22336043.54979686,0.5826777777777777,1.0
6.72,13394.002803469668,981199.7253525383,198219.84863705726,3955891.054006728,38.645246127650765,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,22449749.45772939,0.5776000000000002,1.0
6.73,13388.649966076899,982476.2928970671,198284.265802089,3962110.7349652327,38.70857821050325,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,22563532.789954416,0.5725444444444442,1.0
6.74,13383.34791494365,983753.7109919782,198348.15835748834,3968322.738711294,38.771891406568756,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,22677388.869089734,0.5675111111111111,1.0
6.75,13378.09796242332,985031.9785351363,198411.5056706677,3974526.633032167,38.83518132857154,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,22791312.98923692,0.5625,1.0
6.76,13372.901420956085,986311.094421329,198474.28713307495,3980721.984620711,38.898443573467624,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,22905300.416256737,0.5575111111111112,1.0
6.7700000000000005,13367.759603068882,987591.0575422655,198536.48216019326,3986908.3590753875,38.96167372244486,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,23019346.388049144,0.5525444444444442,1.0
6.78,13362.673821375423,988871.866786578,198598.0701915412,3993085.320900259,39.024867340922846,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,23133446.11483777,0.5475999999999999,1.0
6.79,13357.64538857619,990153.5210398206,198659.03069067266,3999252.4335049926,39.08801997855301,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,23247594.77945897,0.5426777777777778,1.0
6.8,13352.67561745843,991436.0191844703,198719.34314517697,4005409.2592048566,39.151127169218555,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,23361787.537655313,0.5377777777777779,1.0
6.8100000000000005,13347.76582089617,992719.360099926,198778.98706667882,4011555.359220723,39.2141844310345,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,23476019.518373527,0.5328999999999998,1.0
6.82,13342.917311850197,994003.542662509,198837.94199083818,4017690.293679065,39.27718726634761,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,23590285.82406689,0.5280444444444443,1.0
6.83,13338.129946591433,995288.567213172,198896.18858997506,4023813.59368488,39.34013127522175,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,23704581.531002168,0.5232111111111111,1.0
6.84,13333.399569987414,996574.438131383,198953.71062425178,4029924.712346655,39.403012354454134,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,23818901.68957079,0.5184000000000001,1.0
6.8500000000000005,13328.731145369806,997861.150606729,199010.484913634,4036023.2764819716,39.465825674737424,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,23933241.32460457,0.5136111111111108,1.0
6.86,13324.12540405763,999148.7040895765,199066.4915344217,4042108.8306827196,39.528566720683436,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,24047595.435695656,0.5088444444444443,1.0
6.87,13319.583036564087,1000437.098068415,199121.7106181824,4048180.9176624613,39.59123096432141,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,24161958.997521013,0.5041,1.0
6.88,13315.104692596567,1001726.332069855,199176.12235175094,4054239.0782564324,39.65381386509798,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,24276326.960171062,0.49937777777777775,1.0
6.890000000000001,13310.690981056645,1003016.4056586293,199229.70697722957,4060282.851421542,39.716310869877155,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,24390694.249482717,0.4946777777777775,1.0
6.9,13306.342470040081,1004307.318437592,199282.44479198795,4066311.774236371,39.77871741294033,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,24505055.76737665,0.48999999999999977,1.0
6.91,13302.059686836827,1005599.0700477195,199334.31614866314,4072325.381901173,39.84102891598631,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,24619406.392198894,0.4853444444444444,1.0
6.92,13297.848301541113,1006891.6549910497,199385.30351923994,4078323.3855059654,39.90324043037865,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,24733740.979066607,0.48071111111111114,1.0
6.93,13293.710522479116,1008185.0712243817,199435.38806876526,4084305.376943057,39.96534723099984,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,24848054.360218033,0.4761000000000001,1.0
6.94,13289.645945052533,1009479.3193115053,199484.5499933523,4090270.8580175163,40.027344757667365,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,24962341.345366698,0.47151111111111094,1.0
6.95,13285.656346850223,1010774.3976341477,199532.77042956316,4096219.404891989,40.08922828419379,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,25076596.722059686,0.46694444444444433,1.0
6.96,13281.743588368221,1012070.3044886016,199580.0306184891,4102150.5960934423,40.15099306327086,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,25190815.256040122,0.4624000000000001,1.0
6.97,13277.909613009742,1013367.0380857248,199626.3119057505,4108064.0125131602,40.21263432646954,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,25304991.691613678,0.4578777777777779,1.0
6.98,13274.15179942318,1014664.6011848105,199671.59518977403,4113959.1461844807,40.27414849821853,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,25419120.75201913,0.45337777777777766,1.0
