Time,Carrier_Cytosol,Carrier_RanGTP_Cytosol,RanGAP_Cytosol,RanBP1_Cytosol,RanBP1_Carrier_RanGTP_Cytosol,NTF2_Nucleus,RanGDP_Nucleus,RCC1_Nucleus,RanGTP_Nucleus,NTF2_RanGDP_Nucleus,Carrier_Nucleus,RanGDP_Cytosol,Carrier_RanGTP_Nucleus,NTF2_RanGDP_Cytosol,FRanGTP_Cytosol,FCarrier_RanGTP_Cytosol,FRanGDP_Cytosol,FNTF2_RanGDP_Cytosol,FRanBP1_Carrier_RanGTP_Cytosol,FCarrier_RanGTP_Nucleus,FRanGDP_Nucleus,FNTF2_RanGDP_Nucleus,FRanGTP_Nucleus,NTF2_Cytosol,Pipet_Cytosol,RanGTP_Cytosol,RanGAP_Kcat_FRanGTP_dephosphorylation,Vmax_RanGTP_dephosphorylation_FRanGTP_dephosphorylation,RanGAP_Kcat_dephosphorylationF,Vmax_dephosphorylation_dephosphorylationF,RanGAP_Kcat_RanGTP_dephosphorylation,Vmax_RanGTP_dephosphorylation_RanGTP_dephosphorylation,RanGAP_Kcat_dephosphorylation,Vmax_dephosphorylation_dephosphorylation,kinj,start,tau,ar_for_Microinj,Cytosol,EC,Nucleus,Nuc_membrane,PM,Carrier_FRanGTP_binding,FRanGTP_dephosphorylation,dephosphorylationF,FRanGTP_Carrier_binding,NTF2_FRanGDP_Unbinding,RanBP1_bindingF,NTF2_FRanGDP_unbinding,Microinj,FRanGDP_to_FRanGTP,RanGTP_dephosphorylation,RanGTP_Carrier_binding,NTF2_RanGDP_Unbinding,dephosphorylation,RanGDP_to_RanGTP,NTF2_RAN_Nuc_Exchange,NTF2_RanGDP_unbinding,Carrier_RanGTP_binding,NTF2_FRAN_Nuc_Exchange,RanBP1_binding,Carrier_RanGTP_flux,NTF2_flux,NTF2_RanGDP_flux,Carrier_flux,FRanGDP_flux,Carrier_FRanGTP_flux,FNTF2_RanGDP_flux,FRanGTP_flux,RanGDP_flux,RanGTP_flux
4.17,11.789679639908929,0.0017615312704755907,0.5,2.914074404033379,0.08062416586827338,0.6093975228956316,0.03673649832707844,0.4,0.011502618637218989,0.7773637642112536,10.624811602466975,2.21331020851044,11.13671918023843,1.2689894495478997,0.0,0.0001377419785862993,0.37021341206947983,0.2145555968196053,0.005301430101142726,0.8831995570235388,0.005789194986455122,0.11323871274139692,0.0010559537364301002,0.016454953480776663,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03653626936105586,0.09751000601043566,0.07279545530727594,0.037488322365353495,-0.028467105221617595,0.0,0.00320193425169952,0.0,0.4430041696333713,0.4695180280869895,0.47368008365514064,0.019990005074788403,0.14099969874814677,-0.1206170032083008,0.0,0.03145227747074324,0.4730112357855951,-0.47299954488074575,-0.5425002101199988,0.4498024789461795,0.5328870622318421,0.0,-0.03751139876643727,0.09269773117381876,-0.0,0.0,-0.0
4.18,11.789453182607913,0.001761414524441456,0.5,2.9140715744771297,0.08061748672076743,0.6093540714773792,0.036746103203946966,0.4,0.011502250257605038,0.7775207792622655,10.624625109136623,2.2133517191864014,11.135985829465186,1.2691863668432861,0.0,0.00013797245060599939,0.3698512937471083,0.214356814340824,0.005310938804898019,0.8846666251041524,0.005783893940336849,0.11312514910863718,0.001057146038205672,0.016456818664171532,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.036601001707965326,0.09742015299236632,0.07276553153847987,0.03755069023474025,-0.02844085524060347,0.0,0.003198744603627405,0.0,0.443056224665187,0.4695068711600765,0.4736470380509314,0.01999349111928703,0.1410159031826399,-0.12063052871013516,0.0,0.03142334838368236,0.47298005629421613,-0.472968397985347,-0.5424587486578207,0.4498389866571688,0.5328687800897987,0.0,-0.0375737082554494,0.09261976200065161,-0.0,0.0,-0.0
4.19,11.78922722458434,0.0017612981039454754,0.5,2.914068749901734,0.08061082621021416,0.6093107005799003,0.03675568839431533,0.4,0.011501882968077245,0.7776774325365798,10.624439092768354,2.2133930114466405,11.13525451307832,1.2693828080090204,0.0,0.00013820233951906955,0.36949012074389875,0.21415851182639162,0.0053204238908471325,0.8861299722924878,0.005778605322584327,0.11301186673180161,0.0010583353112640192,0.01645868001286957,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.036665570454703846,0.09733050789921995,0.07273568695805799,0.03761289993015943,-0.028414665192004432,0.0,0.0031955629350067087,0.0,0.44310815148646804,0.4694957117896501,0.4736140837935977,0.019996969831046613,0.14103206728970724,-0.12064402047922042,0.0,0.03139448604552926,0.47294896329176145,-0.4729373374943947,-0.5424173643748885,0.44987538974335106,0.5328505081562657,0.0,-0.03763585971022373,0.09254197463153724,-0.0,0.0,-0.0
4.2,11.789001765013184,0.0017611820081439222,0.5,2.9140659303014824,0.08060418428809976,0.6092674102587378,0.03676525390703397,0.4,0.011501516766186099,0.7778337246050193,10.624253551664012,2.213434086228584,11.134525225830043,1.2695787740647295,0.0,0.0001384316467214582,0.36912989063637314,0.21396068824967376,0.005329885413212949,0.887589607539067,0.005773329112316892,0.11289886498452452,0.0010595215629859334,0.016460537533878238,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03672997599156681,0.09724107034308435,0.0727059213454545,0.037674951832046756,-0.02838853509065875,0.0,0.0031923892296653626,0.0,0.4431599503336435,0.469484550351285,0.47358122065028097,0.02000044121281572,0.14104819115032047,-0.12065747843552577,0.0,0.03136569033250567,0.47291795655516533,-0.47290636318500495,-0.5423760573156087,0.4499116886153503,0.5328322468306683,0.0,-0.037697853510908326,0.09246436870025829,-0.0,0.0,-0.0
4.21,11.788776803067265,0.0017610662361949288,0.5,2.914063115670661,0.08059756090601149,0.6092242005659785,0.03677479975059263,0.4,0.011501151649477692,0.777989656042423,10.624068484137636,2.2134749444641844,11.133797962484156,1.269774266029185,0.0,0.00013866037360625924,0.368770601007866,0.21376334258485363,0.0053393234261225764,0.889045539775868,0.0057680652893381005,0.11278614323987975,0.0010607048007339299,0.016462391234242972,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03679421870807863,0.09715183993531341,0.07267623448570659,0.03773684632005008,-0.028362464968533823,0.0,0.0031892234718194036,0.0,0.44321162144253157,0.46947338722340115,0.4735484483885785,0.020003905267094606,0.14106427484581432,-0.1206709024803897,0.0,0.03133696112051921,0.4728870358618541,-0.4728754748347861,-0.5423348275211909,0.44994788367933314,0.5328139965058704,0.0,-0.03775969003686363,0.09238694384185824,-0.0,0.0,-0.0
4.22,11.788552337917356,0.0017609507872584928,0.5,2.9140603060035497,0.0805909560156385,0.6091810715504048,0.03678432593306726,0.4,0.01150078761549374,0.7781452274275047,10.623883888515165,2.213515587079979,11.133072717816091,1.2699692849203104,0.0,0.00013888852156371392,0.36841224944851836,0.2135664738069222,0.005348737983607247,0.890497777916338,0.005762813834168643,0.11267370087037175,0.0010618850318522897,0.01646424112104905,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.036858298992992485,0.09706281628653474,0.0726466261695421,0.03779858377303006,-0.028336454875586843,0.0,0.0031860656460911832,0.0,0.44326316504819,0.4694622227877461,0.4735157667765475,0.02000736199610849,0.14108031845787553,-0.12068429249556559,0.0,0.031308298285162794,0.4728562009897483,-0.47284467222184046,-0.5422936750297851,0.4499839753371449,0.5327957575683546,0.0,-0.037821369666663066,0.09230969969264055,-0.0,0.0,-0.0
4.23,11.788328368732277,0.0017608356604964831,0.5,2.9140575012944203,0.08058436956877273,0.6091380232576435,0.03679383246206694,0.4,0.011500424661771619,0.7783004393427111,10.623699763134185,2.2135560149971476,11.132349486612922,1.2701638317551893,0.0,0.00013911609198121293,0.3680548335552714,0.21337008089166887,0.005358129139602225,0.891946330855411,0.00575757472807922,0.11256153724792645,0.0010630622636670977,0.016466087201423434,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03692221723429047,0.09697399900665483,0.07261709619347656,0.0378601645690607,-0.028310504880624202,0.0,0.0031829157375275496,0.0,0.4433145813848133,0.46945105742986604,0.4734831755827093,0.02001081140178082,0.14109632206853137,-0.1206976483422665,0.0,0.03127970170171399,0.47282545171726287,-0.4728139551247648,-0.5422525998766159,0.4500199639864478,0.5327775303983815,0.0,-0.03788289277809374,0.09223263589016858,-0.0,0.0,-0.0
4.24,11.788104894678987,0.0017607208550726465,0.5,2.914054701537539,0.08057780151730969,0.6090950557303184,0.03680331934468068,0.4,0.011500062785844383,0.7784552923740803,10.623516106343637,2.2135962291315754,11.131628263673415,1.2703579075500733,0.0,0.0001393430862432984,0.36769835093185993,0.21317416281567156,0.005367496947946705,0.893391207469521,0.005752347953123439,0.11244965174388236,0.0010642365034862857,0.01646792948253664,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03698597381918328,0.0968853877048665,0.07258764435990905,0.03792158908543009,-0.028284615072161293,0.0,0.0031797737316180403,0.0,0.44336587068557043,0.46943989153959675,0.47345067457605433,0.020014253485706512,0.14111228576013832,-0.12071096986021451,0.0,0.03125117124513445,0.47279478782330925,-0.47278332332265255,-0.5422116020941202,0.4500558500208562,0.5327593153701674,0.0,-0.03794425974815703,0.09215575207326446,-0.0,0.0,-0.0
4.25,11.787881914922677,0.001760606370152614,0.5,2.9140519067271624,0.08057125181324933,0.6090521690081993,0.036812786587424345,0.4,0.011499701985240805,0.7786097871111003,10.623332916503538,2.213636230393907,11.130909043808034,1.2705515133203897,0.0,0.00013956950573166597,0.3673427991888062,0.21297871855628728,0.005376841462383719,0.8948324166166198,0.005747133492170709,0.1123380437289814,0.001065407758599671,0.01646976797160458,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03704956913411028,0.09679698198965384,0.07255827047721908,0.03798285769864102,-0.02825878555928079,0.0,0.003176639614313046,0.0,0.443417033182496,0.46942872551153236,0.4734182635260458,0.020017688249125264,0.14112820961537076,-0.12072425686668709,0.0,0.03122270679006928,0.47276420908729666,-0.47275277659509396,-0.5421706817120828,0.45009163383007444,0.5327411128520494,0.0,-0.038005470953069324,0.09207904788200905,-0.0,0.0,-0.0
4.26,11.787659428626862,0.0017604922049039061,0.5,2.914049116857538,0.08056472040869685,0.6090093631283535,0.03682223419618754,0.4,0.011499342257485386,0.7787639241465677,10.623150191984719,2.213676019689609,11.13019182183899,1.2707446500807489,0.0,0.00013979535182516678,0.36698817594341354,0.21278374709164233,0.005386162736560043,0.8962699671361904,0.005741931328939129,0.11222671257335996,0.0010665760362789979,0.01647160267589044,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03711300356473932,0.09670878146879902,0.07252897435986239,0.03804397078441159,-0.028233016472491344,0.0,0.003173513372041983,0.0,0.4434680691063452,0.4694175597455139,0.4733859422026246,0.020021115692894848,0.14114409371720973,-0.1207375091555673,0.0,0.031194308210846355,0.4727337152891323,-0.4727223147221782,-0.5421298387577725,0.45012731580003196,0.5327229232066548,0.0,-0.038066526768262623,0.09200252295774103,-0.0,0.0,-0.0
4.2700000000000005,11.78743743495348,0.0017603783584959408,0.5,2.9140463319229055,0.08055820725586359,0.6089666381252965,0.03683166217618047,0.4,0.011498983600098404,0.778917704076445,10.62296793116854,2.2137155979190286,11.12947659260026,1.2709373188449524,0.0,0.0001400206258998096,0.3666344788197599,0.21258924740062274,0.005395460824026093,0.8977038678492641,0.005736741448028377,0.11211565764653986,0.001067741343777978,0.016473433602706495,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03717627749596667,0.09662078574938743,0.07249975582846468,0.038104928717675915,-0.028207307964584927,0.0,0.0031703949917314426,0.0,0.4435189786864729,0.46940639464710143,0.4733537103762133,0.02002453581746444,0.14115993814893166,-0.1207507264963943,0.0,0.031165975381475756,0.47270330620922435,-0.4726919374844941,-0.542089073256078,0.45016289631302187,0.5327047467910706,0.0,-0.038127427568385205,0.09192617694305649,-0.0,0.0,-0.0
4.28,11.787215933062985,0.0017602648301000387,0.5,2.9140435519174916,0.08055171230706781,0.6089239940311422,0.03684107053188082,0.4,0.011498626010595927,0.7790711274997204,10.622786132446613,2.2137549659774516,11.12876335093762,1.2711295206260007,0.0,0.00014024532932876266,0.3662817054486917,0.21239521846286474,0.005404735778235836,0.8991341275584341,0.005731563834952608,0.11200487831741923,0.0010689036883323305,0.016475260759416015,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03723939131191689,0.09653299443781393,0.07247061470991867,0.03816573187258468,-0.028181660211494413,0.0,0.0031672844608233437,0.0,0.44356976215069305,0.46939523062806243,0.47332156781772117,0.020027948622847947,0.14117574299409702,-0.12076390863341314,0.0,0.03113770817564904,0.4726729816284818,-0.47266164466313154,-0.5420483852296446,0.45019837574783567,0.5326865839570162,0.0,-0.03818817372730227,0.09185000948180852,-0.0,0.0,-0.0
4.29,11.786994922114435,0.0017601516188894292,0.5,2.9140407768355128,0.08054523551473558,0.6088814308757537,0.03685045926698064,0.4,0.011498269486489842,0.7792241950182649,10.62260479422053,2.2137941247551622,11.128052091708666,1.2713212564361016,0.0,0.00014046946348235585,0.3659298534678173,0.21220165925874493,0.005413987652546689,0.900560755047873,0.0057263984761733435,0.11189437395426366,0.0010700630771598235,0.01647708415343508,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03730234539594279,0.09644540713978865,0.07244155083747705,0.03822638062250584,-0.028156073413150007,0.0,0.003164181767293075,0.0,0.4436204197251536,0.4693840681068431,0.47328951429854754,0.020031354108597365,0.1411915083365393,-0.12077705528462776,0.0,0.03110950646673867,0.47264274132831596,-0.4726314360396827,-0.5420077746990094,0.4502337544799025,0.5326684350510055,0.0,-0.03824876561809666,0.09177402021910631,-0.0,0.0,-0.0
4.3,11.786774401188136,0.0017600387240274329,0.5,2.914038006672762,0.08053877683019385,0.6088389485185765,0.03685982871638988,0.4,0.011497914026227633,0.7793769070989182,10.622423915176766,2.2138330751339463,11.127342809724494,1.2715125272355492,0.0,0.00014069302972406439,0.3655789204476942,0.212008568841016,0.005423216499839317,0.9019837590600823,0.005721245082335382,0.11178414423078775,0.0010712195176628633,0.016478903771716225,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03736514012803899,0.09635802356976561,0.07241256300000531,0.038286875339066766,-0.02813054055903837,0.0,0.003161086747427688,0.0,0.4436709521950051,0.4693729030886189,0.4732575495846099,0.020034752452230555,0.14120723422107498,-0.12079017428573519,0.0,0.031081370197020387,0.4726125850880803,-0.47260131139376477,-0.5419672415475127,0.45026903296069787,0.5326503002532036,0.0,-0.03830920361208133,0.09169820858681398,-0.0,0.0,-0.0
4.3100000000000005,11.78655436947341,0.0017599261446961184,0.5,2.914035241422759,0.08053233620659762,0.6087965470566219,0.03686917874161061,0.4,0.011497559626915413,0.7795292644071717,10.622243493619639,2.2138718179957655,11.126635499891126,1.2717033340566148,0.0,0.00014091602942024726,0.3652289040706557,0.21181594616120075,0.005432422373438539,0.9034031483522786,0.005716103758978255,0.11167418838448882,0.0010723730169377582,0.016480719630465934,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.037427775891108635,0.0962708432858448,0.07238365149007964,0.03834721639447741,-0.028105064961496385,0.0,0.0031579994547499745,0.0,0.44372135954542224,0.4693617378762749,0.4732256734508303,0.020038143576770178,0.14122292074866888,-0.12080326185249703,0.0,0.03105329920999646,0.4725825126912791,-0.47257127050902625,-0.5419267858490854,0.4503042115257993,0.5326321799684687,0.0,-0.038369488081194225,0.0916225743232852,-0.0,0.0,-0.0
4.32,11.786334826133645,0.0017598138800756912,0.5,2.9140324810795195,0.08052591359682511,0.60875422653115,0.03687850930963855,0.4,0.01149720628595642,0.7796812675668128,10.62206352795082,2.2139103542166176,11.125930157107792,1.2718936779144103,0.0,0.000141138463933143,0.3648798020021202,0.21162379019449898,0.0054416053264504894,0.9048189316558453,0.0057109745239620514,0.11156450575031988,0.001073523582127911,0.01648253173937209,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03749025306645366,0.09618386588051957,0.0723548162693276,0.03840740415985965,-0.028079647639652223,0.0,0.00315491989455913,0.0,0.4437716419392854,0.4693505733639647,0.47319388567071885,0.020041527461915905,0.1412385680079326,-0.12081631678306297,0.0,0.03102529337101585,0.47255252392110164,-0.47254131316882764,-0.5418864076326134,0.45033929053324084,0.5326140745452594,0.0,-0.0384296193962761,0.0915471170993714,-0.0,0.0,-0.0
4.33,11.786115770317537,0.0017597019293462055,0.5,2.914029725637325,0.08051950895365252,0.6087119869520723,0.036887820445062655,0.4,0.011496854000915642,0.7798329171796355,10.62188401662942,2.2139486846671064,11.125226776275367,1.2720835598142648,0.0,0.00014136033462145095,0.3645316119012193,0.21143209992945425,0.005450765411817304,0.9062311176797015,0.0057058573473849706,0.11145509571657487,0.0010746712203946757,0.016484340104562383,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03755257203414744,0.0960970909649294,0.07232605712076834,0.03846743900538607,-0.028054288363443647,0.0,0.003151848045898804,0.0,0.4438217996362408,0.4693394096744501,0.47316218601723886,0.020044904118285564,0.14125417608077542,-0.12082933928264765,0.0,0.030997352557322343,0.47252261856079325,-0.472511439156599,-0.541846106901559,0.4503742703522283,0.5325959842990384,0.0,-0.038489597927213605,0.09147183654932947,-0.0,0.0,-0.0
4.34,11.78589720117238,0.0017595902916895819,0.5,2.914026975090453,0.08051312222996057,0.6086698283267535,0.03689711217349104,0.4,0.011496502769359894,0.7799842138487508,10.621704958124846,2.2139868102131084,11.124525352306332,1.2722729807604338,0.0,0.00014158164284101704,0.36418433143335477,0.21124087435574904,0.0054599026823817145,0.9076397151142771,0.005700752198731217,0.11134595767277836,0.0010758159388829203,0.016486144732098692,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03761473317347492,0.0960105181502405,0.0722973738279159,0.03852732130044373,-0.028028986886131525,0.0,0.003148783887490973,0.0,0.44387183289709525,0.4693282469119975,0.47313057426382926,0.02004827355700989,0.14126974504907916,-0.12084232957607974,0.0,0.030969476646275012,0.47249279639409175,-0.47248164825626343,-0.5418058836571139,0.45040915134978043,0.5325779095399149,0.0,-0.038549424043108085,0.0913967323073324,-0.0,0.0,-0.0
4.3500000000000005,11.785679117844147,0.0017594789662896111,0.5,2.9140242294331733,0.08050675337873492,0.608627750660124,0.036906384521573125,0.4,0.011496152588858052,0.7801351581784128,10.621526350916625,2.2140247317158295,11.12382588012479,1.2724619417560958,0.0,0.0001418023899448351,0.3638379582701754,0.2110501124642114,0.0054690171908868745,0.9090447326315224,0.005695659046841088,0.11123709100974603,0.0010769577447211126,0.01648794562797425,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03767673686293192,0.09592414704767682,0.07226876617465305,0.03858705141363462,-0.02800374294352754,0.0,0.0031457273977198177,0.0,0.44392174198383344,0.46931708516184756,0.47309905018440696,0.02005163578974596,0.14128527499467824,-0.12085528790868724,0.0,0.030941665515363842,0.47246305720522863,-0.4724519402522375,-0.5417657378983057,0.45044393389088455,0.5325598505727656,0.0,-0.038609098112276044,0.09132180400741999,-0.0,0.0,-0.0
4.36,11.785461519477545,0.001759367952331958,0.5,2.914021488659752,0.0805004023530669,0.6085857539547916,0.03691563751702193,0.4,0.011495803456981287,0.7802857507738462,10.621348193494152,2.2140624500318626,11.123128354666475,1.2726504438033488,0.0,0.00014202257728304787,0.363492490089554,0.2108598132468218,0.005478108989976167,0.9104461788849185,0.005690577859881067,0.1111284951196451,0.0010780966450214071,0.01648974279811088,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03773858348022446,0.09583797726854963,0.07224023394510681,0.038646629712776104,-0.027978556253222618,0.0,0.0031426785546156263,0.0,0.4439715271595921,0.4693059244896922,0.4730676135533703,0.020054990828690656,0.14130076599933972,-0.1208682145471838,0.0,0.030913919042225315,0.4724334007789298,-0.4724223149294323,-0.5417256696221027,0.4504786183386515,0.5325418076973731,0.0,-0.03866862050224956,0.09124705128344986,-0.0,0.0,-0.0
4.37,11.785244405216117,0.0017592572490041651,0.5,2.914018752764448,0.08049406910615389,0.6085438382111549,0.03692487118863624,0.4,0.011495455371303318,0.7804359922410733,10.621170484356501,2.214099966013248,11.12243277087879,1.272838487903206,0.0,0.00014224220620294813,0.36314792457556416,0.21066997569671933,0.00548717813219303,0.9118440625094884,0.005685508605313912,0.11102016939605462,0.001079232646879732,0.016491536248356177,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03780027340226801,0.09575200842428719,0.07221177692352487,0.03870605656490132,-0.027953426513814765,0.0,0.0031396373358386805,0.0,0.4440211886886659,0.4692947649411514,0.4730362641456017,0.02005833868659412,0.14131621814474324,-0.1208811097805525,0.0,0.030886237104658085,0.4724038269004162,-0.4723927720732537,-0.5416856788235189,0.4505132050544698,0.5325237812085593,0.0,-0.03872799157977673,0.09117247376904798,-0.0,0.0,-0.0
4.38,11.7850277742023,0.0017591468554956557,0.5,2.914016021741514,0.08048775359130006,0.6085020034275147,0.03693408556632281,0.4,0.011495108329400646,0.7805858831867419,10.620993222012206,2.21413728050753,11.121739123720797,1.273026075055592,0.0,0.00014246127804897987,0.36280425941845723,0.21048059880820866,0.00549622466998077,0.9132383921218056,0.005680451249868752,0.11091211323402604,0.0010803657573758747,0.01649332598448071,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.037861807005186855,0.09566624012646568,0.07218339489415038,0.03876533233625961,-0.027928353404137504,0.0,0.003136603718663168,0.0,0.44407072683650395,0.46928360654125,0.4730050017364712,0.02006167937677317,0.14133163151246111,-0.12089397392093208,0.0,0.03085861958063863,0.4723743353554045,-0.4723633114696034,-0.5416457654957205,0.4505476943981596,0.532505771396313,0.0,-0.038787211710822084,0.09109807109755962,-0.0,0.0,-0.0
4.39,11.784811625577507,0.0017590367709977382,0.5,2.914013295585196,0.08048145576191684,0.6084602496001875,0.03694328068111865,0.4,0.011494762328852798,0.7807354242179515,10.620816404979042,2.2141743943578156,11.121047408163241,1.2732132062593395,0.0,0.00014267979416273936,0.3624614923146393,0.21029168157676656,0.005505248655682381,0.9146291763200056,0.005675405759511169,0.11080432603014352,0.0010814959835735692,0.016495112012175225,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03792318466431334,0.0955806719868373,0.07215508764110012,0.03882445739231696,-0.027903336582488253,0.0,0.003133577679961082,0.0,0.44412014186970755,0.469272449293892,0.47297382610183913,0.020065012913124795,0.14134700618393853,-0.12090680730450573,0.0,0.030831066348336888,0.4723449259301076,-0.472333932904879,-0.5416059296301303,0.4505820867281292,0.5324877785459284,0.0,-0.03884628126056703,0.09102384290200005,-0.0,0.0,-0.0
4.4,11.784595958482207,0.0017589269947036086,0.5,2.914010574289731,0.08047517557152346,0.6084185767236173,0.03695245656521318,0.4,0.011494417367242566,0.7808846159420805,10.620640031783811,2.2142113084028328,11.120357619188578,1.273399882512185,0.0,0.00014289775588297623,0.362119620966648,0.21010322299904843,0.005514250141540359,0.9160164236837954,0.005670372099413298,0.11069680718258441,0.001082623332520582,0.016496894337047853,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.037984406754187156,0.09549530361736161,0.07212685494824,0.038883432097756354,-0.027878375685856913,0.0,0.00313055919618614,0.0,0.44416943405601267,0.4692612931813378,0.47294273701805883,0.020068339310139533,0.14136234224047323,-0.12091961029238342,0.0,0.030803577286131957,0.47231559841123555,-0.4723046361659757,-0.5415661712165343,0.4506163824015281,0.5324698029381353,0.0,-0.03890520059341029,0.09094978881500533,-0.0,0.0,-0.0
4.41,11.784380772055997,0.0017588175258083556,0.5,2.914007857849351,0.08046891297374763,0.6083769847904882,0.03696161325197049,0.4,0.011494073442156248,0.7810334589666141,10.620464100962142,2.2142480234769883,11.119669751790976,1.273586104810765,0.0,0.0001431151645455947,0.36177864308312946,0.20991522207289512,0.005523229179696525,0.9174001427744638,0.005665350233923912,0.11058955609117962,0.0010837478112487985,0.016498672964621295,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.03804547364855466,0.09541013463023404,0.07209869659906265,0.03894225681647832,-0.0278534703291543,0.0,0.0031275482433576886,0.0,0.4442186036643061,0.4692501381636798,0.47291173426198024,0.02007165858291496,0.14137763976319628,-0.12093238327148942,0.0,0.030776152272627814,0.4722863525859963,-0.4722754210402858,-0.5415264902431857,0.4506505817744021,0.5324518448492294,0.0,-0.03896397007296831,0.09087590846878316,-0.0,0.0,-0.0
