Time,Ras2_GDP,Cdc25,Ras2_GDP_Cdc25,Ras2_Cdc25,GDP,GTP,Ras2_GTP_Cdc25,Ras2_GTP,Ira2,Ras2_GTP_Ira2,CYR1,Ras2_GTP_CYR1,ATP,cAMP,PKA,cAMP_PKA,IIcAMP_PKA,IIIcAMP_PKA,IVcAMP_PKA,C,R_2cAMP,R,R_C,Pde1,Pde1f,cAMP_Pde1f,AMP,PPA2,Pde2,cAMP_Pde2,Cdc25f,Ira2P,Ras2_GTP_Ira2P,K0,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,K20,K21,K22,K23,K24,K25,K26,K27,K28,K29,K30,K31,K32,K33,K34,K35,K36,K37,K38,compartment01,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38
5.76,19111.68140300352,0.015453588717134346,153.05718551308095,5.792508910612883e-05,1500000.0,5000000.0,146.92730088857556,300.2792833591197,16.556860597319965,183.44310300280114,95.38836961608312,104.61163038391736,24000000.0,6566.679626135155,2273.7175638305507,215.02353038404917,10.874275636486532,0.3745466528157833,0.0072151245763334565,0.005735221668696148,0.004170927259286737,0.001564294409409366,1.5213839897572146e-06,1399.9999970505473,4.5647375942954104e-08,2.9038051341396845e-06,3196.901268664896,4000.0,5356.856788866001,1143.143211133996,2.083991897620705e-06,4.7678463651298866e-07,3.592311513627702e-05,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,295.3440640949215,153.05718551308095,229.58577826962141,86.88763365919326,289.6254455306442,146.92730088857556,146.92730088857556,4.640392545307679,49.716822348400854,45.860775750700284,28.643151269112266,5272.426171349434,1.7320401811248813,149.30774801991737,14.119906361125892,0.71407884271094,0.024595278740825215,0.0007215124576333457,0.037454665281578335,1.0874275636486532,21.50235303840492,0.0072151245763334565,0.004170927259286737,6.728681394798629e-06,-7.606908375739852e-07,8.029310319258842e-06,2.9975169359112875e-05,2.9038051341396845e-07,2.1778538506047633e-05,1.8258950377181643e-08,3517.6762335570156,1143.143211133996,1943.343458927793,8.862975686962722e-05,8.33596759048282e-05,9.495726566333091e-05,0.00017896068621094826,8.980778784069255e-05,4.7678463651298864e-06
5.7700000000000005,19110.734542713115,0.01545383347571289,153.05307212272845,5.7924772645679014e-05,1500000.0,5000000.0,146.93141398116924,300.9186707948713,16.518396860117754,183.48156582772066,95.1193601900887,104.88063980991178,24000000.0,6594.270138454655,2272.437369886951,216.17278673446245,10.998394458931221,0.38112408526633806,0.007383465033267461,0.0058811326467809065,0.004274681192043371,0.0016064514547374916,1.6060754530932488e-06,1399.9999969694215,4.6687327518915705e-08,2.983891078813591e-06,3216.3713628233177,4000.0,5352.543441937026,1147.456558062971,2.1373086358367868e-06,4.872530997420905e-07,3.682492934602542e-05,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,295.3341092216426,153.05307212272845,229.57960818409268,86.88715896851852,289.62386322839507,146.93141398116924,146.93141398116924,4.6503470281968085,49.7069402680881,45.870391456930165,28.623191435260086,5285.9842464195535,1.7324600313231882,149.85065889753957,14.255017523095924,0.725263841514753,0.02513235174517659,0.0007383465033267461,0.038112408526633806,1.0998394458931222,21.617278673446247,0.007383465033267461,0.004274681192043371,7.085815571944006e-06,-8.030364368074439e-07,8.233585687670035e-06,3.078688497022381e-05,2.983891078813591e-07,2.2379183091101935e-05,1.8674931007566285e-08,3529.611738394663,1147.456558062971,1950.6761487070507,9.088604457193072e-05,8.549234543347147e-05,9.714688304652175e-05,0.0001832794438938384,9.206232336506355e-05,4.872530997420905e-06
5.78,19109.787840967027,0.015454077924107268,153.04895726924133,5.792445607253593e-05,1500000.0,5000000.0,146.93552853595855,301.5582988112239,16.480127170532064,183.5198345839557,94.85055584024488,105.1494441597556,24000000.0,6621.91433781172,2271.1528964610447,217.32509137541993,11.123638506857022,0.3878022305587262,0.007555357385048865,0.006030442181765531,0.004380788078467828,0.0016496541032976592,1.695297781813337e-06,1399.9999968862335,4.7746511835498897e-08,3.0660200620764774e-06,3235.9148083561854,4000.0,5348.227224037098,1151.7727759628988,2.1918746212952603e-06,4.979305047002222e-07,3.7747602584293345e-05,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,295.324150407462,153.04895726924133,229.573435903862,86.88668410880389,289.62228036267965,146.93552853595855,146.93552853595855,4.660305448489878,49.69719113738278,45.87995864598893,28.602972260483245,5299.531985651683,1.7328762116635326,150.3937992843801,14.391081385451354,0.7365978131719106,0.025679931507721954,0.0007555357385048865,0.03878022305587262,1.1123638506857023,21.732509137541996,0.007555357385048865,0.004380788078467828,7.461107767386598e-06,-8.47647453889384e-07,8.442619035694354e-06,3.1617331130398714e-05,3.066020062076478e-07,2.299515046557358e-05,1.909860473419956e-08,3541.5502536726226,1151.7727759628988,1958.0137191369279,9.319492339382797e-05,8.767498485181042e-05,9.938245405003679e-05,0.0001876938449045164,9.436900646073336e-05,4.979305047002222e-06
5.79,19108.84129727075,0.01545432206168898,153.04484094805926,5.792413938634481e-05,1500000.0,5000000.0,146.93964455747803,302.19816864986655,16.442049724713534,183.5579110749129,94.58195911755902,105.41804088244146,24000000.0,6649.612110109222,2269.864144342198,218.48043510161423,11.250014799884914,0.39458238261446504,0.007730868158978554,0.0061832217858157875,0.004489295849543424,0.0016939259362723183,1.7892832069564518e-06,1399.9999968009352,4.882396552852838e-08,3.1502410371073153e-06,3255.5316536669666,4000.0,5343.908182552375,1156.0918174476215,2.2477163106894257e-06,5.088205700168069e-07,3.869157386198772e-05,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,295.31418763372477,153.04484094805926,229.5672614220889,86.88620907951722,289.62069693172407,146.93964455747803,146.93964455747803,4.67026782476764,49.687573156584726,45.88947776872823,28.582494832642883,5313.069260475049,1.7332886700709869,150.93716102520588,14.52810147073626,0.748082346522227,0.026238197898688975,0.0007730868158978554,0.03945823826144651,1.1250014799884915,21.848043510161425,0.007730868158978554,0.004489295849543424,7.855439814538054e-06,-8.946400027110286e-07,8.656510480361575e-06,3.246604324420576e-05,3.1502410371073156e-07,2.3626807778304865e-05,1.9529586211411354e-08,3553.491656601204,1156.0918174476215,1965.3560896609565,9.555750085684885e-05,8.990865242757703e-05,0.00010166484006131521,0.00019220580553807532,9.67289346549693e-05,5.088205700168069e-06
5.8,19107.89491113391,0.01545456588782064,153.04072315454502,5.792382258674489e-05,1500000.0,5000000.0,146.9437620503386,302.8382815593783,16.404162741227236,183.5957970815761,94.31357256164286,105.68642743835763,24000000.0,6677.36334074865,2268.571114392092,219.63880860733158,11.377530371074485,0.401465848256011,0.00791006495882697,0.0063395443086581285,0.004600253297007308,0.001739291011650776,1.8882757340009852e-06,1399.9999967134775,4.992616277133168e-08,3.2365965278260823e-06,3275.221946354679,4000.0,5339.58636481683,1160.4136351831671,2.3048606592045558e-06,5.199270675990324e-07,3.96572904828221e-05,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,295.3042208816717,153.04072315454502,229.56108473181752,86.88573388011733,289.61911293372447,146.9437620503386,146.9437620503386,4.68023417571379,49.67808454973636,45.89894927039403,28.561760242293655,5326.595942893224,1.733697355237722,151.4807359512307,14.666081288003053,0.7597190420806716,0.026807333377072487,0.0007910064958826971,0.0401465848256011,1.1377530371074485,21.96388086073316,0.00791006495882697,0.004600253297007308,8.269734325508186e-06,-9.441360842078688e-07,8.875362011286324e-06,3.333751290335402e-05,3.2365965278260824e-07,2.4274473958695616e-05,1.9970465108532673e-08,3565.4358247189252,1160.4136351831671,1972.703179811384,9.797490521691539e-05,9.219442636818223e-05,0.00010399491654444885,0.0001968172746098721,9.914322620705525e-05,5.199270675990325e-06
5.8100000000000005,19106.948682070182,0.015454809401856416,153.0366038839842,5.7923505673369417e-05,1500000.0,5000000.0,146.94788101922782,303.47863879476904,16.366464460558284,183.63349436300064,94.04539870065996,105.95460129934052,24000000.0,6705.16791463395,2267.2738075448697,220.80020248639482,11.506192266717502,0.40845394730511225,0.00809301647646552,0.006499483951843073,0.0047137100824593044,0.0017857738693837237,1.992530972659946e-06,1399.9999966238104,5.105548950006906e-08,3.325134173888826e-06,3294.985733213529,4000.0,5335.2618181093685,1164.738181890629,2.363335125869884e-06,5.312538305606468e-07,4.0645208119917975e-05,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,295.29425013244634,153.0366038839842,229.55490582597633,86.88525851005413,289.61752836684707,146.94788101922782,146.94788101922782,4.690204520107984,49.668723563731916,45.90837359075016,28.540769582587625,5340.111905486762,1.7341022165982791,152.02451588039813,14.805024332564543,0.7715095120640348,0.027387523020758253,0.000809301647646552,0.04084539473051123,1.1506192266717503,22.080020248639485,0.00809301647646552,0.0047137100824593044,8.704956454260165e-06,-9.962635012401344e-07,9.09927751063681e-06,3.423356300617936e-05,3.3251341738888263e-07,2.4938506304166196e-05,2.0422195800027623e-08,3577.382635895853,1164.738181890629,1980.0549092140693,0.00010044828568615922,9.453340503479536e-05,0.00010637357310980855,0.00020153023669131496,0.00010161302029979493,5.312538305606468e-06
5.82,19106.002609597283,0.015455052603142038,153.03248313158701,5.792318864584573e-05,1500000.0,5000000.0,146.95200146890818,304.11924161747044,16.328953145086555,183.67100465633862,93.77744005134434,106.22255994865614,24000000.0,6733.0257161730115,2265.97222480705,221.96460723242967,11.636007546088223,0.41554801262624985,0.00827979250570142,0.006663116292685617,0.004829716751628188,0.0018333995410573845,2.102317288565886e-06,1399.9999965318832,5.220898776067368e-08,3.41590800815603e-06,3314.8230602349026,4000.0,5330.9345896533805,1169.0654103466168,2.4231676825974918e-06,5.428047523428533e-07,4.165579097580545e-05,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,295.28427536709506,153.03248313158701,229.54872469738052,86.88478296876859,289.61594322922866,146.95200146890818,146.95200146890818,4.700178876825669,49.65948846890932,45.917751164084656,28.51952394924264,5353.6170214122685,1.7345032043527537,152.56849261759643,14.944934085761911,0.7834553804139522,0.027978954553171276,0.000827979250570142,0.04155480126262499,1.1636007546088223,22.196460723242968,0.00827979250570142,0.004829716751628188,9.162115764766345e-06,-1.0511564344139521e-06,9.328362786651399e-06,3.5152445720797786e-05,3.41590800815603e-07,2.5619310061170224e-05,2.088359510426947e-08,3589.3319683372433,1169.0654103466168,1987.4111975892486,0.00010297881280430898,9.692670730389967e-05,0.00010880171374352627,0.00020634671203608425,0.00010413947743951362,5.428047523428533e-06
5.83,19105.05669323688,0.01545529549101518,153.0283608924885,5.792287150379532e-05,1500000.0,5000000.0,146.95612340421684,304.76009129491905,16.291627078633198,183.708329677292,93.50969911895848,106.490300881042,24000000.0,6760.936629281824,2264.666367257635,223.13201323888956,11.766983281184967,0.42274939022847724,0.008470463956712226,0.006830518304034798,0.004948324746711684,0.0018821935573230695,2.2179159467295325e-06,1399.9999964376434,5.338420724745388e-08,3.508972618517032e-06,3334.73397260764,4000.0,5326.6047266140085,1173.395273385989,2.484386821582118e-06,5.545837855248618e-07,4.268951190589269e-05,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,295.2742965665733,153.0283608924885,229.54254133873275,86.88430725569297,289.6143575189766,146.95612340421684,146.95612340421684,4.710157264831738,49.650377558270286,45.927082419323,28.4980244404542,5367.111164404516,1.7349002694453806,153.1126579549475,15.085814014722054,0.7955582828191027,0.028581818374022676,0.0008470463956712226,0.04227493902284773,1.1766983281184966,22.313201323888958,0.008470463956712226,0.004948324746711684,9.642268158773697e-06,-1.1089555137891929e-06,9.562725601315975e-06,3.6092724220448314e-05,3.5089726185170324e-07,2.631729463887774e-05,2.1353682898981552e-08,3601.2837005870347,1173.395273385989,1994.7719647561812,0.00010556767874564567,9.937547286328473e-05,0.00011128025696311301,0.00021126875638404838,0.00010672377976473174,5.545837855248619e-06
5.84,19104.110932514588,0.015455538064805655,153.0242371617497,5.7922554246833906e-05,1500000.0,5000000.0,146.9602468300644,305.4011891003578,16.25448456623586,183.74547112033753,93.24217839728509,106.7578216027154,24000000.0,6788.900537387181,2263.3562360481055,224.30241079922996,11.899126556460415,0.4300594393374388,0.008665102871167962,0.007001768377865406,0.0050695864206829425,0.0019321819571824184,2.339621939078307e-06,1399.9999963410378,5.4582013203635435e-08,3.6043803648764484e-06,3354.7185147193327,4000.0,5322.27227609662,1177.727723903378,2.5470215642058225e-06,5.665949411136452e-07,4.3746852570623005e-05,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,295.2643137117491,153.0242371617497,229.53635574262455,86.88383137025086,289.61277123416954,146.9602468300644,146.9602468300644,4.72013970317749,49.64138914741845,45.93636778008438,28.476272156838558,5380.594208776855,1.7352933635662986,153.65700367205613,15.227667572121328,0.807819866735922,0.029196307588263685,0.0008665102871167962,0.04300594393374388,1.1899126556460415,22.430241079922997,0.008665102871167962,0.0050695864206829425,1.014651789606146e-05,-1.1698082326237447e-06,9.802475703392361e-06,3.7055185876983486e-05,3.6043803648764485e-07,2.703285273657336e-05,2.1832805281454174e-08,3613.237711531324,1177.727723903378,2002.1371306357428,0.00010821609768505133,0.0001018808625682329,0.00011381013603437153,0.00021629846094294307,0.00010936713142655752,5.665949411136452e-06
5.8500000000000005,19103.165326959912,0.015455780323835608,153.02011193435857,5.7922236874571504e-05,1500000.0,5000000.0,146.964371751434,306.0425363126199,16.217523933906428,183.7824306589686,92.97488036861485,107.02511963138564,24000000.0,6816.917323429443,2262.0418324024336,225.47579010705326,12.0324444685679,0.43747953246785065,0.008863782436402226,0.007176946347087993,0.0051935550505655065,0.0019833912965224413,2.4677446520826707e-06,1399.9999962420122,5.5805555936392406e-08,3.702182431111845e-06,3374.776730157433,4000.0,5317.937285145202,1182.0627148547958,2.611101469254372e-06,5.788422895645689e-07,4.4828303574410156e-05,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,295.25432678340565,153.02011193435857,229.53016790153785,86.88335531185726,289.6111843728575,146.964371751434,146.964371751434,4.730126210997335,49.632521574433405,45.94560766474215,28.454268201373303,5394.066029421835,1.7356824391511954,154.2015215362623,15.370498195947125,0.820241791409833,0.029822618035259044,0.0008863782436402226,0.04374795324678507,1.2032444468567902,22.547579010705327,0.008863782436402226,0.0051935550505655065,1.067601969031714e-05,-1.2338692811595014e-06,1.0047724858952313e-05,3.804218610064042e-05,3.7021824311118453e-07,2.776636823333884e-05,2.232222237455696e-08,3625.193880401767,1182.0627148547958,2009.5066152531529,0.00011092530613654645,0.00010444405877017488,0.00011639229915626184,0.00022143795302918077,0.00011207075893602538,5.788422895645689e-06
5.86,19102.21987610619,0.01545602226741981,153.0159852052306,5.7921919386612485e-05,1500000.0,5000000.0,146.96849817338068,306.68413421581596,16.180743528286744,183.8192099460396,92.70780750371952,107.29219249628096,24000000.0,6844.986869865872,2260.723157617141,226.6521412561853,12.166944126112544,0.44501105550944825,0.009066576999244668,0.007356133505683988,0.005320284849851621,0.002035848655832322,2.6026082250498063e-06,1399.999996140511,5.7053945158587797e-08,3.8024351670901425e-06,3394.9086617098974,4000.0,5313.599800740227,1186.4001992597698,2.676656640460882e-06,5.913299644284867e-07,4.593436458963179e-05,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,295.2443357622466,153.0159852052306,229.5239778078459,86.88287907991872,289.60959693306245,146.96849817338068,146.96849817338068,4.740116807504017,49.62377319940787,45.9548024865099,28.43201367932475,5407.52650181256,1.7360674493698938,154.74620330291046,15.514309309255735,0.8328257278963206,0.030460948319073262,0.0009066576999244669,0.04450110555094483,1.2166944126112544,22.665214125618533,0.009066576999244668,0.005320284849851621,1.1231980882252388e-05,-1.3013007257401166e-06,1.0298586879566666e-05,3.90533505484581e-05,3.802435167090143e-07,2.851826375317607e-05,2.282157806343512e-08,3637.1520867788768,1186.4001992597698,2016.8803387416085,0.00011369656326596466,0.00010706626561843528,0.00011902770961530948,0.0002266893977207746,0.00011483591147407947,5.913299644284866e-06
5.87,19101.274579490557,0.015456263894865839,153.0118569692103,5.792160178255565e-05,1500000.0,5000000.0,146.97262610103004,307.32598409913635,16.144141716421835,183.85581061399233,92.4409622618483,107.55903773815218,24000000.0,6873.109058673582,2259.4002130612726,227.83145424092382,12.302632649321154,0.45265540780678504,0.009273562084705547,0.0075394126383640965,0.005449830986404623,0.002089581651959428,2.744552809309277e-06,1399.9999960364778,5.832294014696416e-08,3.905199435409596e-06,3415.114351366979,4000.0,5309.259869797055,1190.7401302029418,2.7437177377180632e-06,6.040621627112476e-07,4.7065544546524284e-05,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,295.23434062889856,153.0118569692103,229.51778545381546,86.88240267383347,289.60800891277825,146.97262610103004,146.97262610103004,4.750111511985594,49.6151424043526,45.96395265349808,28.409509698193656,5420.97550200287,1.7364483481266932,155.29104071560454,15.659104319940692,0.845573359075826,0.03111149983854399,0.0009273562084705548,0.04526554078067851,1.2302632649321155,22.783145424092382,0.009273562084705547,0.005449830986404623,1.1815663736757479e-05,-1.3722726383695768e-06,1.0555177663827104e-05,4.008599282525765e-05,3.9051994354095964e-07,2.9288995765571973e-05,2.3329176058785665e-08,3649.1122105954264,1190.7401302029418,2024.258221345001,0.00011653115135084218,0.00010974870950872253,0.00012171734609233182,0.0002320549982653585,0.00011766386136631072,6.040621627112476e-06
5.88,19100.329436653894,0.015456505205474345,153.00772722107138,5.7921284061994274e-05,1500000.0,5000000.0,146.97675553957782,307.96808725657667,16.10771688546018,183.89223427515586,92.17434709070055,107.82565290929992,24000000.0,6901.283771352439,2258.0730001764678,229.0137189560483,12.439517169869772,0.4604140022295347,0.00948481440534964,0.007726868033523253,0.005582249590564823,0.0021446184429583875,2.893934497191627e-06,1399.9999959298545,5.961137629715703e-08,4.010534183568042e-06,3435.3938403214343,4000.0,5304.917539164099,1195.0824608358985,2.8123159819114066e-06,6.170431428697989e-07,4.822236171733382e-05,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.01,0.25,0.001,2.1e-06,0.001,1e-05,1e-05,1e-05,1e-05,0.1,0.1,0.1,0.1,1.0,1.0,0.75,1.0,1e-06,0.1,0.1,7.5,0.0001,0.0001,1.0,1.7,1.0,0.01,0.001,1.25,2.5,10.0,1.0,295.22434136391576,153.00772722107138,229.51159083160707,86.8819260929914,289.6064203099714,146.97675553957782,146.97675553957782,4.760110343801254,49.60662759285635,45.973058568788964,28.386757367646847,5434.412906628715,1.7368250900528992,155.8360255064697,15.804886620484446,0.8584863796788227,0.03177447681690113,0.0009484814405349641,0.04604140022295347,1.2439517169869774,22.901371895604832,0.00948481440534964,0.005582249590564823,1.2428387768249683e-05,-1.4469630611673765e-06,1.0817615215483077e-05,4.1139502382755324e-05,4.0105341835680423e-07,3.0079006376760317e-05,2.3844550518862812e-08,3661.0741321396113,1195.0824608358985,2031.6401834210274,0.00011943037598216547,0.00011249263927645627,0.00012446220269530503,0.00023753699558049814,0.00012055590429333455,6.1704314286979885e-06
