Time,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn,q1,n1,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,g2,g3,m4,k4,p2,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,m12,k10,r3,r4,m5,m6,k5,m7,m8,k6,n3,g4,m9,k7,p4,r7,r8,m13,k11,m14,k12,p5,k13,q3,m15,g7,g8,n6,g9,m16,k14,p6,r9,r10,m17,k15,m18,k16,n7,g10,m19,k17,p7,r11,r12,m20,k18,m21,k19,ld,lmax,a,b,c,d,e,f,h,i,j,k,cytoplasm,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31a,R31b,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45
9.75,2.328046083052864,0.15478805915307778,2.3975569094808247,43.129504187101695,3.2422930803691337,4.541813896872467,9.171790028854547,0.5821497719025371,5.75815047513108,0.8364599180210974,0.0408694625923692,0.1870231597752502,1.4818230845198372,5.438970850841296,2.887898739886003,13.66179540732841,5.943326425414208,1.390951969216982,0.8865692125264849,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.11071753795109301,0.13677461290143145,1.167225796461529,23.135656364162752,23.122518346414967,1.6436823447140405,0.5192165563161886,0.36765448762848923,0.26999037731164777,0.2702858705071916,0.603261876487184,0.37919852732862636,0.03965097009021432,0.3396603278101676,0.007438445109997043,0.5186682012685896,9.089083704043217,168.652152039972,170.8257235936937,12.785582102211533,1.6328982972277641,0.7675610682266744,0.2701605077338486,3.977983536763647,34.084977049750485,33.095717360534934,0.8820660116199235,0.6747081267905276,0.5,0.49289057581879614,0.0,1.3475963102584927,1.9025712613277594,6.564995029131421,142.31011201576075,139.7443467045308,4.967652788457764,2.6650932374757974,0.2008412665279263,0.35408438188360286,0.6362314857122828,89.70377519820902,89.0077625994337,0.0845268518730283,0.782704638439298
9.76,2.323155575328278,0.15452773826752694,2.3925017426705946,43.11977246003846,3.236743805204736,4.54081557463524,9.170342204615869,0.5806187656299349,5.757280527982381,0.8365308888910226,0.040935589440753435,0.18800303574112506,1.4806747142621548,5.423756585590636,2.8827904953352563,13.62376697409857,5.964433158508472,1.395926901767913,0.8897208187446548,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.11054571840940847,0.13655293586889256,1.1652627687277672,23.087055476497362,23.07376530666375,1.6404810027533456,0.518246375147936,0.36966830070479656,0.2713513369733947,0.27170198725307393,0.6042379550581293,0.3789046593796854,0.03971426754335279,0.33940395538832907,0.007415153761002281,0.5178328851492946,9.073006525968653,168.18038658165298,170.35021986743112,12.762785590398147,1.6294069146424526,0.7686310377922573,0.27105099740054345,3.9922113463660547,34.206024164046084,33.21336713581984,0.8848956930577817,0.6768917073500679,0.5,0.4929152178074053,0.0,1.345044761057151,1.899925347900065,6.553758856778549,142.2780012091429,139.71362992660693,4.967300068768916,2.6647068567395147,0.20022648771832013,0.35318563980742945,0.6345582489569558,89.68961489802504,88.99431521739325,0.08451563051287517,0.7825971547746087
9.77,2.31827591879707,0.1542679137508788,2.387457789197652,43.109945881759835,3.2311954956549647,4.539807180351522,9.168884901500142,0.5790906007366957,5.756404534055605,0.8366016137780955,0.04100254661111708,0.18898945315908036,1.4795416318160655,5.408572166046395,2.8776903675359984,13.585810928712966,5.985619851790184,1.4009035630082387,0.8928845560522772,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.1103738601702211,0.136331654487688,1.1633034840126268,23.038562425821517,23.025120410579994,1.6372857852858116,0.5172778809578563,0.37169323887644157,0.27272083919296175,0.27312755770550295,0.6052262897627159,0.37861470358173116,0.039778357004968824,0.33915098580407416,0.007392226024460691,0.5169986318945355,9.056954893746047,167.7095465819832,169.87562127153407,12.739987513746032,1.6259176686282555,0.7696879391517427,0.27194129861086364,4.006444099847262,34.32752985001671,33.331469765887114,0.8877341479539164,0.6790822993135229,0.5,0.49293977267912553,0.0,1.3424963316163643,1.8972781941226085,6.542524639602172,142.24557743145473,139.68260324792777,4.9669438005347555,2.664316519098209,0.19961356948605127,0.35228840087168434,0.6328881175451347,89.67536189063199,88.98077436607133,0.08450433511770693,0.7824889210298765
9.78,2.3134070926393098,0.15400858126927233,2.382425029043334,43.10002453856645,3.2256481952135476,4.5387887229489134,9.16741814367237,0.5775652807420995,5.755522508468793,0.8366720935523905,0.0410703372918375,0.1899824379278873,1.4784238868265371,5.393417659365801,2.8725983494987775,13.547927451504394,6.006886407830249,1.4058818237789488,0.896060411211534,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.1102019618016743,0.1361107652160326,1.1613479096353287,22.99017700523093,22.976583465099722,1.6340966847469642,0.5163110726642995,0.3737293234005207,0.27409890939636467,0.2745626192933827,0.6062269276636257,0.3783286726389109,0.039843241422570605,0.33890143054917937,0.0073696606697455985,0.5161654414966195,9.040928785377503,167.2396341233807,169.4019300608658,12.717188105362021,1.6224305928536493,0.7707316952797832,0.2728313881769784,4.020681427825416,34.44949354890648,33.450024756567686,0.8905813432082699,0.681279878803529,0.5,0.4929642407539777,0.0,1.3399510284040395,1.894629820014672,6.531292465668391,142.21284096745384,139.65126694318135,4.9665839836107475,2.663922226226495,0.19900250727667732,0.3513926680165569,0.6312210953230405,89.66101641237324,88.96714027915807,0.08449296586365539,0.7823799390108611
9.790000000000001,2.308549075921464,0.1537497365101407,2.377403442060067,43.0900085175594,3.220101947232698,4.537760211441268,9.165941955305952,0.5760428090886154,5.754634466347418,0.836742329080845,0.04113896467365684,0.19098201591571967,1.4773215291805646,5.378293131842745,2.867514434222989,13.51011672068026,6.028232726411919,1.41086155437774,0.8992483705677358,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.11003002190422054,0.13589026452824593,1.159396013075669,22.941899006692324,22.9281542759157,1.6309136934724486,0.51534594915072,0.37577657517048235,0.27548557285021646,0.27600720940139806,0.6072399158584465,0.3780465793173065,0.03990892374410293,0.3386553011657224,0.007347456497550887,0.5153333139436924,9.024928178830013,166.77065126149301,168.92914846371391,12.694387598425331,1.6189457209049685,0.7717622294060346,0.2737212428658437,4.034922959364899,34.57191468597236,33.569031598130636,0.8934372453435866,0.6834844216455737,0.5,0.4929886223507452,0.0,1.3374088577701155,1.8919802455807972,6.520062422756767,142.179792104539,139.6196212897095,4.966220617851185,2.6635239798160417,0.1983932965222717,0.3504984441374102,0.6295571860529477,89.64657869967434,88.95341319045849,0.08448152292688166,0.7822702105240151
9.8,2.3037018475977873,0.1534913751823917,2.372393007972755,43.07989790663861,3.2145567949217506,4.536721654928526,9.16445636058211,0.5745231891421121,5.753740422823993,0.8368123212272747,0.04120843194957041,0.19198821295883967,1.476234609007119,5.363198648906161,2.862438614697271,13.472378912318119,6.049658704519776,1.4158426245619893,0.9024484200476078,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10985803911066193,0.13567014891492418,1.1574477619753794,22.893728221057287,22.879832647490844,1.6277368036988726,0.5143825092658935,0.3778350147116484,0.2768808546593253,0.2774613653681151,0.6082653014780239,0.37776843644492175,0.03997540691782366,0.33841260924601946,0.007325612339959796,0.5145022492198013,9.00895305203672,166.30260002514714,168.45727868173452,12.671586226174252,1.6154630862846124,0.7727794650139446,0.27461083939993586,4.049168321984833,34.69479267042092,33.68848976521921,0.8963018205058062,0.6856959033681371,0.5,0.49301291778697975,0.0,1.3348698259468497,1.889329490810015,6.50883459835756,142.14643113274474,139.58766656750285,4.96585370310921,2.6631217815755637,0.1977859326416976,0.34960573208485507,0.6278963934134143,89.63204898903726,88.93959333388645,0.08447000648357224,0.782159737376442
9.81,2.2988653865117077,0.15323349301658706,2.3673937063801676,43.06969279450124,3.209012781345778,4.535673062596551,9.162961383689279,0.573006424192066,5.7528403930377054,0.836882070852389,0.041278742314715205,0.19300105486028526,1.475163176677094,5.34813427511839,2.857370883899888,13.434714200361139,6.071164236328753,1.4208249035517342,0.9056605451575829,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10968601208618506,0.13545041488311166,1.1555031241394798,22.845664438076046,22.83161838307161,1.6245660075646544,0.513420751824136,0.37990466217673313,0.2782847797643011,0.2789251244840843,0.6093031316848168,0.3774942569116684,0.040042693892180445,0.33817336643256196,0.007304127060517735,0.5136722473049536,8.993003382898117,165.83548241629856,167.98632288989563,12.648784221892667,1.6119827224092393,0.7737833258395052,0.275500154457981,4.063417141667605,34.8181268953454,33.80839871678709,0.8991750344644757,0.6879142992028487,0.5,0.49303712737900784,0.0,1.332333939049109,1.88667757567507,6.497609079668931,142.1127583447363,139.55540305919573,4.965483239236818,2.6627156332308175,0.19718041104088133,0.3487145346648232,0.626238720999509,89.61742751703463,88.92568094345894,0.08445841670993506,0.7820485213758521
9.82,2.294039671397217,0.15297608576512287,2.362405516756326,43.05939327064003,3.203469949424225,4.534614443716968,9.161457048822523,0.5714925174517713,5.75193439213403,0.8369515788138064,0.04134989896625824,0.19402056738855578,1.4741072828032566,5.333100074173567,2.8523112347991266,13.397122756613633,6.092749213193111,1.4258082600326465,0.9088847309820874,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10951393952839185,0.1352310589564726,1.1535620675376386,22.797707446411263,22.78351128470136,1.6214012971108667,0.5124606756055236,0.3819855373413533,0.27969737293916624,0.2803985239899408,0.610353453671248,0.3772240536693534,0.04011078761568709,0.3379375844179531,0.007282999554309394,0.5128433081751823,8.977079149283291,165.36930040998138,167.5162832364212,12.625981818896507,1.6085046626079564,0.7747737358699606,0.2763891646756766,4.077669042867366,34.94191673766249,33.928757896034426,0.9020568526131705,0.6901395840846519,0.5,0.4930612514419384,0.0,1.3298012030746713,1.8840245201316415,6.486385953594171,142.07877403580383,139.52283105006117,4.965109226084872,2.662305536524599,0.19657672711308402,0.34782485463864243,0.6245841723230409,89.6027145203038,88.9116762532902,0.08444675378219536,0.7819365643305202
9.83,2.289224680880261,0.15271914920240923,2.3574284184518954,43.048999425341684,3.197928341929537,4.533545807646996,9.159943380182941,0.5699814720585495,5.751022435264348,0.8370208459660698,0.041421905103285056,0.1950467762762985,1.4730669782401928,5.318096108895989,2.8472596603536835,13.359604750736567,6.114413523635446,1.4307925621590096,0.9121209621818309,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10934182016732501,0.13501207767546314,1.1516245603055275,22.749857033651857,22.73551115323377,1.6182426642820913,0.5115022793561133,0.3840776595995322,0.2811186587889747,0.2818816010745066,0.6114163146580597,0.37695783973166536,0.04017969103680008,0.3377052749448432,0.007262228748040002,0.5120154318026051,8.961180329031148,164.9040559542577,167.04716184273497,12.603179250520059,1.6050289401205007,0.7757506193424843,0.2772778466464098,4.091923648518552,35.06616155804929,34.04956673034397,0.9049472399699335,0.6923717326519799,0.5,0.4930852902896676,0.0,1.3272716239045361,1.8813703441175658,6.475165306738926,142.04447850385742,139.48995082800582,4.964731663503109,2.6618914932167392,0.195974876239173,0.34693669472311117,0.6229327508127888,89.58791023554124,88.89757949758571,0.08443501787659187,0.7818238680492409
9.84,2.284420393480126,0.15246267912505024,2.3524623906955697,43.038511349685265,3.1923880014857824,4.532467163829287,9.158420401977072,0.5684732910739587,5.750104537585576,0.837089873160662,0.041494763926688084,0.19607970721899495,1.4720423140842582,5.303122441238495,2.842216153513057,13.322160350243056,6.136157053335684,1.4357776775566942,0.9153692229920949,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10916965276548807,0.13479346759750252,1.1496905707461789,22.702112986326796,22.687617788346213,1.61509010092727,0.5105455617881649,0.3861810479591985,0.2825486617474374,0.2833743928728915,0.6124917618926649,0.3766956281741617,0.040249407103795015,0.3374764498058648,0.007241813600120914,0.5111886181554881,8.945306899951644,164.43975097016735,166.57896080340416,12.580376750102161,1.6015555880954133,0.7767139007428224,0.27816617692196843,4.10618058004439,35.19086070088015,34.1708246312172,0.9078461611777263,0.6946107192469441,0.5,0.4931092442348862,0.0,1.3247452073032393,1.8787150675520465,6.463947225408412,142.0098720494215,139.45676268356502,4.964350551340163,2.6614735050841025,0.19537485378789182,0.34605005759057333,0.6212844598147295,89.57301489949656,88.88339091063656,0.0844232091693726,0.7817104343412864
9.85,2.2796267876108307,0.15220667135202406,2.3475074125954625,43.02792913554055,3.186848970567285,4.53137852179176,9.156888138416301,0.566967977484003,5.749180714259781,0.8371586612460207,0.041568478639055134,0.19711938587364738,1.4710333416735248,5.288179132280841,2.8371807072179367,13.28478972049388,6.157979685120075,1.4407634733261347,0.9186294972210218,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10899743611786125,0.13457522529714536,1.147760067331343,22.65447508991891,22.639830988553157,1.6119435988005595,0.5095905215803653,0.3882957210376811,0.283987406074555,0.2848769364645952,0.6135798426475011,0.376437432134255,0.04031993876464298,0.33725112084356684,0.007221753100759488,0.5103628671983073,8.929458839827012,163.97638735167754,166.1116821860834,12.557574550972275,1.5980846395882038,0.7776635048039088,0.27905413201324686,4.120439457365413,35.316013494163634,34.292530994210466,0.9107535805048947,0.6968565179155323,0.5,0.4931331135890863,0.0,1.3222219589191768,1.876058710334866,6.452731795604639,141.9749549756296,139.4232669098976,4.963965889443566,2.6610515739205827,0.1947766551161292,0.34516494586899377,0.6196393025922668,89.55802874896679,88.86911072681342,0.08441132783679106,0.7815962650163635
9.86,2.2748438415825123,0.15195112172486258,2.3425634631404924,43.01725287556643,3.181311291497248,4.53027989114744,9.155346613716265,0.5654655341993418,5.748250980453801,0.8372272110675544,0.041643052444557786,0.19816583785746503,1.4700401125877294,5.273266242228073,2.832153314400595,13.247493024692986,6.179881298950194,1.4457498160453062,0.9219017682479038,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10882516905191124,0.13435734736625285,1.1458330187028438,22.60694312887869,22.592150551219536,1.608803149562189,0.5086371573780507,0.3904216970571962,0.28543491585425773,0.2863892688716085,0.6146806042183841,0.37618326481119996,0.04039128896688692,0.3370292999503485,0.0072020462720533435,0.5095381788918117,8.913636126412992,163.5139669656323,165.64532803145863,12.534772886436452,1.5946161275595105,0.7785993565044567,0.27994168839094674,4.1346998989079715,35.441619249479366,34.41468519887108,0.9136694618456486,0.6991091024078177,0.5,0.49315689866256673,0.0,1.319701884284937,1.8734012923455934,6.441519103023627,141.93972758821897,139.38946380278088,4.963577677659773,2.660625701537105,0.19418027556918668,0.344281362142034,0.6179972823264606,89.54295202079057,88.85473918056073,0.08439937405510206,0.7814813618845691
9.870000000000001,2.2700715336028168,0.15169602610783156,2.3376305212017727,43.00648266320925,3.175775006446383,4.529171281594289,9.153795852096268,0.5639659640554995,5.7473153513388695,0.8372955234676575,0.04171848854883987,0.19921908874655062,1.4690626786482228,5.258383830408902,2.827133967985274,13.210270423882987,6.201861771911941,1.4507365717727005,0.925186019021472,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.10865285042759638,0.13413983041416477,1.1439093936739362,22.55951688663807,22.544576272574137,1.60566874477932,0.5076854677934335,0.39255899384033305,0.2868912149920528,0.28791142705651496,0.6157940939228607,0.37593313946608026,0.04046346065751798,0.3368109990683922,0.00718269216808908,0.5087145531930846,8.897838737440052,163.05249165170227,165.17990035319048,12.511971989763161,1.5911500848732496,0.7795213810675283,0.28082882248627106,4.148961521612747,35.56767726191498,34.537286608673455,0.9165937687205555,0.70136844617818,0.5,0.49318059976444045,0.0,1.3171849888176401,1.870742833442784,6.430309233052636,141.90419019552522,139.35535366060572,4.963185915834164,2.66019588976162,0.19358571048104598,0.343399308949128,0.6163584021162554,89.52778495184234,88.84027650639085,0.08438734800055786,0.7813657267563476
