Time,Z1,Z2,Z4,E1,E2,E3,E4,mu1,mu2,mu3,mu4,k1,k2,k3,k4,mu5,C,compartment_1
1.01,4.990427077210194,9.994223465142984,99.99980576759516,0.008805496308928042,0.00385420102427292,3.97178880935738e-06,0.00014198556002497438,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.02,4.990233501259277,9.994134849413511,99.99980176882224,0.008910493497260063,0.0039039324608701044,4.025885639945139e-06,0.0001445516704615945,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.03,4.990037437380086,9.994045176925916,99.9997977156116,0.009016921497050747,0.003954219343143036,4.080666826588485e-06,0.0001471464146300261,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.04,4.989838857932496,9.993954433329003,99.99979360727292,0.009124793574454091,0.004005070405216597,4.13614436180509e-06,0.00014977019453195307,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.05,4.98963773484687,9.993862604138721,99.99978944310377,0.00923412329146138,0.004056494426107564,4.19233036697551e-06,0.00015242342018389367,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.06,4.989434039621694,9.993769674735386,99.99978522238956,0.009344924505476606,0.004108500231969015,4.249237096763029e-06,0.00015510650967451818,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.07,4.989227743321064,9.99367563036094,99.99978094440338,0.009457211369077206,0.004161096698271444,4.306876943508677e-06,0.0001578198892268831,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.08,4.9890188165764515,9.993580456113687,99.99977660840587,0.009570998322936545,0.004214292755341543,4.3652624468782545e-06,0.0001605639931715122,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.09,4.988807229589432,9.993484136942406,99.99977221364502,0.009686300087183098,0.0042680973946894,4.424406304798276e-06,0.00016333926390097405,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.1,4.988592952114781,9.99338665765176,99.9997677593561,0.00980313168372546,0.0043225196602801885,4.484321361241375e-06,0.00016614615224163728,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.11,4.988375953463667,9.993288002896033,99.99976324476145,0.009921508426760721,0.004377568655329703,4.545020618030228e-06,0.00016898511740172297,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.12,4.988156202501027,9.993188157176162,99.9997586690703,0.010041445922394266,0.004433253544688994,4.606517239910365e-06,0.0001718566270438258,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.13,4.987933667642537,9.993087104836954,99.99975403147867,0.010162960068884624,0.004489583556951516,4.668824559267762e-06,0.00017476115736824227,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.14,4.987708316851423,9.992984830064342,99.99974933116916,0.010286067057038594,0.004546567986514082,4.731956080847921e-06,0.0001776991932007465,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.15,4.987480117636079,9.992881316882022,99.99974456731074,0.010410783369217204,0.004604216196375089,4.795925488013182e-06,0.000180671228073574,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.16,4.987249037053074,9.992776549144429,99.99973973905858,0.010537125769240225,0.004662537625595432,4.860746658237306e-06,0.00018367776424330938,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.17,4.987015041694815,9.992670510539892,99.9997348455539,0.010665111317889369,0.004721541783760639,4.926433653197011e-06,0.00018671931289901286,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.18,4.98677809768781,9.992563184586636,99.99972988592377,0.010794757370619086,0.0047812382545291045,4.993000726776675e-06,0.00018979639424380012,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.19,4.986538170690094,9.992454554629273,99.99972485928093,0.010926081576593945,0.004841636698535415,5.060462331900286e-06,0.00019290953758945733,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.2,4.986295225887496,9.992344603836003,99.99971976472357,0.01105910187957914,0.004902746855380731,5.128833125664938e-06,0.0001960592814679359,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
1.21,4.986049227989802,9.992233315195815,99.9997146013351,0.01119383651895817,0.00496457854558871,5.198127974498858e-06,0.00019924617374712623,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,1.0
