Time,N,Na,Nan,MF,F,Bp,BN,A,K,B,MAx,Rasa,ERKa,Xa,MDusp,Dusp,Rasi,ERKi,Xi,Rast,ERKt,Xt,D,AK,Kt,Fgf,KdN,vsN,vdN,KdNa,VdNa,kt1,kt2,KdNan,VdNan,KdMF,KIG1,vsFK,vsF,vmF,KA,KdF,vdF,ksF,kd1,vsB,kd2,v0,vMB,vmd,KaB,KaXa,Kmd,n,m,vMXa,ksAx,vdAx,KdAx,d1,a1,K1,K2,kt3,kt4,ksDusp,vdDusp,KdDusp,kcDusp,KaFgf,KaRas,KdRas,KdErk,KaErk,KaX,KIF,KID,KdX,KaMDusp,KdMDusp,q,r,kc,j,p,epsilon,theta,eta,VMsMDusp,VMdMDusp,VMK,VMP,VMaRas,VMdRas,VMaErk,VMaX,VMdX,cytosol,n_synth,N_degradation,N_activation,Na_degradation,Na_transport,Nan_degradation,MF_transkription,MF_degradation,F_translation,F_degradation,AK_dissoc,B_synth,B_degradation,B_phosphorylation,BP_dephosphorylation,B_shuttling,Bp_degradation,MAx_trans_basal,MAx_trans_BN,MAx_trans_Xa,MAx_degradation,A_translation,A_degradation,Ras_activation,Ras_inactivation,Erk_activation,Erk_inactivation,X_activation,X_inactivation,MDusp_transkription,MDusp_degradation,Dusp_translation,Dusp_degradation
8.26,0.042555715582434185,0.7032576574147007,0.0022695402261018877,0.0011753644080628053,0.0018755591559820092,0.0017687871618080877,0.3618812266486939,0.011918482449933805,2.728131958975019,0.8095588719911162,2.197896284486704,1.9887812708553811,1.9975162435348923,1.9633638985348696,0.953919436942665,0.1194374983475045,0.011218729144618855,0.0024837564651076782,0.03663610146513041,2.0,2.0,2.0,2.0,0.2718680410249812,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4345468054081756,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957188823866952,0.04404454588192126,0.002995740195412269,0.021029643515657965,0.020824397950360278,0.0008848667390391476,0.0008801762645702842,0.00010578279672565246,0.0005900910018070089,-0.04701081460645051,0.1305,0.0,0.10261706885463433,0.08351532997462811,-0.03580405563111083,0.018736762405033074,0.09,0.5188059789808475,0.7495139084151247,0.9849057846874729,0.06593688853460111,0.01671027474392287,0.11711139875121039,0.11711139875121389,0.04658824163083239,0.04719094621827835,0.20272714918275406,0.14627489098942434,0.25355582824768214,0.09841529860986539,0.14308791554139974,0.11568963648419624
8.27,0.04255569836127987,0.7034578192369165,0.002271593605929709,0.0011754195101255217,0.001870723669206222,0.0017724402907936805,0.3622392079080577,0.011940660269767865,2.72766146281184,0.8103146765502507,2.2016329688676253,1.988781270855379,1.9975102131731068,1.9639161798773381,0.9554704986145908,0.11971157390278514,0.011218729144621076,0.002489786826893159,0.03608382012266187,2.0,2.0,2.0,2.0,0.27233853718816015,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4346759164404501,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.02495717902230091,0.04404453124971697,0.0029957414057760765,0.021035586768929606,0.02083015691630357,0.0008865451235217121,0.0008802174649100156,0.00010578775591129694,0.0005885773075587033,-0.04708843233938641,0.1305,0.0,0.10281930396551882,0.08367819443068994,-0.03579219258463334,0.018775460000377456,0.09,0.5196160004645092,0.7495141815914408,0.9852055047476435,0.06604898906602875,0.016740790711519894,0.11711139875123129,0.11711139875121389,0.04669598880080111,0.04729923271531812,0.2009514887864795,0.14627591253551736,0.2535645127125484,0.09847027124810172,0.1433205747921886,0.11590382908184745
8.28,0.04255568138327388,0.7036579214781165,0.0022736488303354042,0.001175490939784479,0.0018659033527002342,0.0017761001561029993,0.3625970704273392,0.011962877788899087,2.7271901899989848,0.8110702057805176,2.205374760828267,1.9887812708553767,1.9975041773322084,1.9644508487766936,0.95702110232802,0.11998583399064135,0.011218729144623296,0.0024958226677915807,0.035549151223306374,2.0,2.0,2.0,2.0,0.27280981000101523,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4348052638967506,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957169359124568,0.04404451685095322,0.002995742615092289,0.02104152817943343,0.020835913821298194,0.0008882268143840233,0.0008802708735409586,0.0001057941845806031,0.0005870683230101584,-0.04716614446496202,0.1305,0.0,0.10302187434191278,0.08384132165579215,-0.03578030760803014,0.01881422895359907,0.09,0.5204258773715971,0.7495144458367929,0.9855047986589625,0.066161242824848,0.016771359189946225,0.11711139875125219,0.11711139875121387,0.04680380908026371,0.047407592103844466,0.19921061159467882,0.14627690097052778,0.2535729138159035,0.0985251106657512,0.14355316534920298,0.11611797632697445
8.290000000000001,0.042555664644584414,0.7038579641591464,0.002275705901400261,0.0011755786082878054,0.0018610981740892788,0.0017797667691298316,0.36295481398704893,0.01198513507067328,2.7267181395926547,0.811825459175828,2.2091216632395776,1.9887812708553747,1.997498136031215,1.9649683161847806,0.9585712484928037,0.12026027837485602,0.011218729144625295,0.0025018639687850452,0.03503168381521937,2.0,2.0,2.0,2.0,0.27328186040734526,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.434934848157799,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957159832157037,0.044044502681762736,0.0029957438233622303,0.02104746774773238,0.020841668665317007,0.0008899118188913361,0.0008803364240957193,0.00010580207474590248,0.0005855640383939951,-0.04724395098611513,0.1305,0.0,0.10322478041898814,0.08400471196308423,-0.03576840066375925,0.018853069385392305,0.09,0.5212356079261196,0.7495147013755812,0.9858036667236193,0.06627364989718733,0.016801980255225845,0.11711139875127101,0.11711139875121389,0.04691170207064277,0.04751602429049861,0.19750489224698425,0.1462778571058622,0.25358103863695236,0.0985798173537972,0.14378568727392055,0.11633207790440811
8.3,0.0425556481414085,0.7040579473008288,0.0022777648211815197,0.0011756824275955945,0.0018563081010207145,0.001783440141279138,0.3633124383673217,0.012007432178534321,2.726245310649056,0.8125804362292486,2.2128736789627568,1.9887812708553727,1.9974920892912271,1.9654690082047694,0.9601209376943546,0.12053490682251186,0.011218729144627293,0.002507910708772876,0.03453099179523056,2.0,2.0,2.0,2.0,0.27375468935094416,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4350646696047575,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957150439233827,0.04404448873830762,0.002995745030587224,0.02105340547438942,0.02084742144825813,0.0008916001443060129,0.0008804140507377627,0.0001058114184836035,0.0005840644439475825,-0.04732185190545596,0.1305,0.0,0.10342802263185163,0.08416836566549979,-0.03575647171423707,0.01889198141656991,0.09,0.5220451903549025,0.7495149484383137,0.9861021092449225,0.0663862103688827,0.01683265398347551,0.11711139875128981,0.11711139875121386,0.04701966733647117,0.047624529183226856,0.19583458747562943,0.14627878177760698,0.25358889445275146,0.09863439180700274,0.1440181406541532,0.1165461335025149
8.31,0.04255563186996965,0.7042578709239647,0.0022798255917110305,0.001175802310373103,0.0018515331011649022,0.0017871202839670058,0.3636699433479161,0.01202976917602613,2.7257717022244057,0.8133351364330017,2.216630810849467,1.9887812708553712,1.9974860371355136,1.9659533661153077,0.9616701706972873,0.12080971910414948,0.011218729144628847,0.002513962864486352,0.03404663388469231,2.0,2.0,2.0,2.0,0.2742282977755943,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4351947286192286,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957141178205536,0.044044475016776906,0.0029957462367685883,0.021059341359967614,0.020853172169941665,0.0008932917978864175,0.0008805036881563555,0.00010582220793357927,0.0005825695299133215,-0.04739984722528011,0.1305,0.0,0.10363160141554216,0.08433228307575279,-0.035744520721840534,0.018930965168062492,0.09,0.5228546228875883,0.7495151872616491,0.9864001265273115,0.066498924325484,0.016863380450907284,0.11711139875130445,0.11711139875121387,0.04712770440391354,0.04773310669134316,0.19419983212493427,0.14627967584664306,0.25359648873945606,0.09868883452398747,0.1442505256045931,0.11676014281330731
8.32,0.04255561582651547,0.7044577350493347,0.002281888214993916,0.0011759381699839456,0.0018467731422160917,0.0017908072086205945,0.36402732870821397,0.012052146126794595,2.725297313374941,0.8140895592784636,2.220393061742044,1.9887812708553696,1.9974799795895934,1.9664218463946717,0.9632189484490579,0.12108471499392505,0.011218729144630402,0.0025200204104065538,0.03357815360532834,2.0,2.0,2.0,2.0,0.27470268662505903,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4353250255832548,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957132046936458,0.044044461513384085,0.0029957474419076424,0.021065275405030226,0.020858920830106452,0.0008949867868858057,0.000880605271561503,0.0001058344352985551,0.0005810792865389311,-0.04747793694758104,0.1305,0.0,0.10383551720502739,0.0844964645063332,-0.03573254764890543,0.018970020760917958,0.09,0.5236639037566355,0.7495154180884396,0.9866977188763706,0.06661179185226132,0.0168941597338311,0.11711139875131908,0.11711139875121385,0.047235812759345325,0.04784175672559143,0.19260063550564432,0.14628054019876352,0.2536038291735991,0.09874314600730368,0.14448284226735866,0.11697410553255307
8.33,0.04255560000731533,0.7046575396977007,0.002283952693007229,0.001176089920483292,0.0018420281918933021,0.0017945009266780837,0.3643845942272203,0.012074563094589522,2.7248221431569224,0.8148437042561644,2.2241604344737067,1.9887812708553687,1.9974739166813213,1.9668749207449172,0.9647672720836021,0.12135989426976823,0.01121872914463129,0.0025260833186786513,0.03312507925508279,2.0,2.0,2.0,2.0,0.2751778568430776,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.435455560879318,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.02495712304330329,0.04404444822436468,0.0029957486460057024,0.021071207610140804,0.02086466742840684,0.0008966851185512018,0.0008807187366788896,0.00010584809284349627,0.0005795937040777333,-0.04755612107406219,0.1305,0.0,0.1040397704352017,0.08466091026950306,-0.03572055245772693,0.01900914831630094,0.09,0.5244730311973195,0.7495156411677748,0.9869948865988408,0.0667248130342112,0.01692499190865725,0.11711139875132744,0.11711139875121385,0.04734399184787063,0.04795047919820808,0.19103687809159056,0.14628137574479338,0.25361092363339544,0.09879732676351104,0.1447150908125403,0.11718802135988411
8.34,0.04255558440865792,0.7048572848898079,0.0022860190276986136,0.0011762574766110635,0.0018372982179412057,0.0017982014495886238,0.3647417396835623,0.01209702014326658,2.7243461906266426,0.8155975708557867,2.2279329318687684,1.988781270855368,1.9974678484409705,1.9673130761160302,0.9663151429249756,0.12163525671354002,0.011218729144631956,0.0025321515590295274,0.032686923883969765,2.0,2.0,2.0,2.0,0.2756538093733574,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.435586334890338,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957114165193705,0.044044435145973795,0.0029957498490640806,0.02107713797586328,0.020870411964409495,0.0008983868001222779,0.0008808440197448171,0.00010586317289499571,0.0005781127727889375,-0.04763439960614997,0.1305,0.0,0.10424436154088279,0.08482562067729246,-0.03570853511056071,0.019048347955492293,0.09,0.5252820034477311,0.7495158567550269,0.987291630002632,0.06683798795606305,0.016955877051898962,0.11711139875133371,0.11711139875121386,0.047452241071901706,0.048059274022984336,0.18950830856192857,0.14628218342071134,0.2536177802000692,0.09885137730325042,0.14494727143874633,0.11740188999890486
8.35,0.04255556902684896,0.7050569706463856,0.002288087220984964,0.0011764407537851295,0.0018325831881310093,0.0018019087888122818,0.36509876485548953,0.012119517336789244,2.7238694548404303,0.8163511585661649,2.231710556742846,1.988781270855368,1.9974617749013168,1.9677368147300782,0.9678625624909927,0.1219108021111906,0.011218729144631956,0.002538225098683178,0.03226318526992178,2.0,2.0,2.0,2.0,0.2761305451595697,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.435717347999673,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957105410505092,0.04404442227448362,0.0029957510510840884,0.021083066502762017,0.020876154437590208,0.0009000918388302193,0.0008809810575011425,0.00010587966784066166,0.0005766364829379271,-0.047712772545005555,0.1305,0.0,0.10444929095680981,0.08499059604149527,-0.03569649556962168,0.019087619799888503,0.09,0.526090818748777,0.7495160651118956,0.9875879493968345,0.06695131670228538,0.016986815240174893,0.11711139875133371,0.11711139875121386,0.047560559789700786,0.04816814111532876,0.1880145411878411,0.14628296418777326,0.25362440715919693,0.0989052981413168,0.14517938437364888,0.1176157111572997
8.36,0.042555553858208785,0.7052565969881495,0.002290157274751085,0.001176639668094503,0.0018278830702613373,0.001805622955819992,0.36545566952087294,0.012142054739230745,2.7233919348546594,0.8171044668752846,2.235493311903073,1.9887812708553687,1.9974556960977234,1.968146654105361,0.9694095324968662,0.12218653025291716,0.01121872914463129,0.002544303902276557,0.03185334589463906,2.0,2.0,2.0,2.0,0.27660806514534064,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.435848600591119,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957096777143136,0.04404440960618104,0.002995752252067034,0.021088993191401954,0.020881894847330777,0.0009018002418965858,0.0008811297871902163,0.00010589757012850527,0.0005751648247965433,-0.047791239891537884,0.1305,0.0,0.10465455911763938,0.08515583667366533,-0.03568443379708458,0.019126963971001176,0.09,0.5268994753441787,0.7495162665064541,0.9878838450917313,0.0670647993570922,0.017017806550211685,0.11711139875132744,0.11711139875121385,0.04766894731393219,0.048277080392329634,0.18655505355810248,0.14628371903263654,0.25363081300206247,0.09895908979673101,0.14541142987452993,0.11782948454693996
8.370000000000001,0.042555538902015265,0.7054561639338475,0.002292229193301098,0.0011768541386029563,0.0018231978317405563,0.001809343962170874,0.3658124534572211,0.01216463241102709,2.7229136297230667,0.8178574952702659,2.2392811978451306,1.988781270855369,1.9974496117485288,1.9685417775535514,0.9709560260803944,0.12246244088044067,0.011218729144631068,0.0025503882514712473,0.03145822244644858,2.0,2.0,2.0,2.0,0.2770863702769333,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4359800930496474,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957088264696843,0.044044397140413756,0.0029957534520142133,0.02109491804221639,0.020887633199704672,0.0009035120184621439,0.0008812901482773342,0.00010591687247426607,0.000573697788512311,-0.047869801618362934,0.1305,0.0,0.10486016645895986,0.08532134288855321,-0.03567234975503175,0.019166380591276067,0.09,0.5277079714805093,0.7495164605506448,0.9881793172194014,0.06717843593535391,0.017048851053691853,0.11711139875132535,0.11711139875121386,0.04777740860854294,0.04838609175173447,0.18513405961913798,0.1462844464833966,0.2536369853514801,0.09901275179527295,0.14564340391205916,0.11804320984304588
8.38,0.042555524154508445,0.7056556715042399,0.0022943029783663157,0.0011770840826410374,0.00181852744043933,0.0018130718193547475,0.36616911644164646,0.012187250416607204,2.7224345385022257,0.8186102432373935,2.243074217439904,1.9887812708553694,1.997443521905638,1.9689227801863072,0.9725020463632452,0.12273853379476474,0.011218729144630624,0.0025564780943621024,0.031077219813692825,2.0,2.0,2.0,2.0,0.2775654614977743,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4361118257599015,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957079871026213,0.04404438487338458,0.00299575465092693,0.021100841055776205,0.02089336949363493,0.0009052271756643109,0.0008814620789305685,0.00010593756743769336,0.0005722353643753923,-0.047948457726911,0.1305,0.0,0.10506611341522154,0.08548711499709813,-0.03566024340555868,0.01920586978242484,0.09,0.5285163054071187,0.7495166475496079,0.9884743661002654,0.06729222652319711,0.017079948827745883,0.11711139875132116,0.11711139875121386,0.04788594268862484,0.048495175114910194,0.18375072516301943,0.1462851476670604,0.2536429338805716,0.0990662847055232,0.14587530695448678,0.11825688676771255
8.39,0.04255550961160342,0.7058551197202987,0.0022963786313650804,0.0011773294179292335,0.0018138718643056304,0.0018168065388634125,0.36652565825088007,0.012209908820938782,2.7219546602490765,0.8193627102621039,2.2468723738104037,1.98878127085537,1.9974374266598802,1.9692904248157537,0.9740475999238551,0.12301480880758285,0.011218729144629958,0.002562573340119778,0.03070957518424633,2.0,2.0,2.0,2.0,0.2780453397509235,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.436243799106878,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957071593806283,0.04404437280095953,0.002995755848806489,0.021106762232668008,0.020899103727178167,0.0009069457204088918,0.0008816455176082978,0.00010595964761363101,0.0005707775426980574,-0.048027208221562166,0.1305,0.0,0.10527240042066943,0.08565315330959897,-0.03564811471072887,0.01924543166618013,0.09,0.5293244753761662,0.7495168278895645,0.9887689920760302,0.06740617121431211,0.017111099950201544,0.1171113987513149,0.11711139875121385,0.04799454787663721,0.048604330407470794,0.18240350200771357,0.14628582401628318,0.2536486708448756,0.09911968921229256,0.14610713998857827,0.11847051505214777
8.4,0.0425554952701901,0.7060545086023442,0.0022984561544858112,0.0011775900635926286,0.001809231071180574,0.0018205481322248005,0.36688207866127825,0.01223260768787278,2.721473994019744,0.8201148958289755,2.250675669313715,1.988781270855371,1.9974313259997538,1.969645045336878,0.9755926840777753,0.12329126571805664,0.01121872914462907,0.002568674000246185,0.030354954663122102,2.0,2.0,2.0,2.0,0.2785260059802561,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4363760134762513,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957063431266933,0.04404436092001319,0.0029957570456541883,0.02111268157343575,0.020904835900516425,0.0009086676602236296,0.0008818404038178952,0.00010598310572333657,0.0005693243137570253,-0.04810605309725935,0.1305,0.0,0.10547902790979019,0.0858194581372307,-0.03563596363254806,0.01928506636465731,0.09,0.5301324796426363,0.7495170017452418,0.9890631954307623,0.06752027007941144,0.017142304497307744,0.11711139875130654,0.11711139875121386,0.04810322431922901,0.04871355755001834,0.18109231749837174,0.1462864761719805,0.2536542017747419,0.09917296567726347,0.1463389026116663,0.1186840944187018
8.41,0.04255548112722542,0.7062538381706481,0.0023005355499316252,0.0011778659394438191,0.0018046050289279797,0.001824296610979139,0.3672383774488172,0.01225534708129787,2.720992538870371,0.820866799421733,2.2544841062492615,1.988781270855372,1.9974252199097902,1.9699869616313168,0.9771372957285543,0.12356790432923079,0.011218729144627959,0.0025747800902098383,0.030013038368683187,2.0,2.0,2.0,2.0,0.27900746112962915,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.436508469254147,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024957055381676183,0.04404434922748901,0.0029957582414713232,0.021118599078621497,0.020910566013863572,0.0009103930026645095,0.0008820466775795822,0.00010600793454994372,0.0005678756678340392,-0.04818499234814698,0.1305,0.0,0.10568599631699671,0.08598602979098227,-0.035623790132981004,0.01932477400010202,0.09,0.530940316464328,0.7495171692837467,0.9893569764462569,0.06763452318747784,0.01717356254532188,0.11711139875129609,0.11711139875121387,0.04821197223347807,0.048822856464686724,0.17981709277179522,0.14628710474747664,0.2536595319600507,0.09922611444658672,0.14657059435928316,0.11889762459357388
