Time,P1,P2,Target,Kd,Ksp,dsp1ksp,dsp1p2kd,h,k0,ka,ks,ku,s,univ,___r1,___r2,___r3,___r4,___r5,___r6
4.74,12.538235339351363,12.538235339351363,12.538235339351363,1e-05,0.001,12.538222641925561,12.527036564362742,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8038695353132952,1.2538235339351365,1.8038695353132952,1.2538235339351365,1.8038695353132952,1.2538235339351365
4.75,12.54373626214557,12.54373626214557,12.54373626214557,1e-05,0.001,12.543723559078236,12.532535028273044,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8045122765970487,1.254373626214557,1.8045122765970487,1.254373626214557,1.8045122765970487,1.254373626214557
4.76,12.549238112398461,12.549238112398461,12.549238112398461,1e-05,0.001,12.549225403688615,12.538034419761583,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.805155307544598,1.2549238112398462,1.805155307544598,1.2549238112398462,1.805155307544598,1.2549238112398462
4.77,12.554740892079295,12.554740892079295,12.554740892079295,1e-05,0.001,12.554728177725861,12.543534740806201,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8057986283699325,1.2554740892079295,1.8057986283699325,1.2554740892079295,1.8057986283699325,1.2554740892079295
4.78,12.560244603157498,12.560244603157498,12.560244603157498,1e-05,0.001,12.56023188315949,12.549035993367577,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8064422392851962,1.25602446031575,1.8064422392851962,1.25602446031575,1.8064422392851962,1.25602446031575
4.79,12.565749247602676,12.565749247602676,12.565749247602676,1e-05,0.001,12.565736521959073,12.554538179417401,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8070861405039829,1.2565749247602678,1.8070861405039829,1.2565749247602678,1.8070861405039829,1.2565749247602678
4.8,12.571254827384605,12.571254827384605,12.571254827384605,1e-05,0.001,12.571242096094414,12.560041300923197,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8077303322395581,1.2571254827384606,1.8077303322395581,1.2571254827384606,1.8077303322395581,1.2571254827384606
4.81,12.576761344473253,12.576761344473253,12.576761344473253,1e-05,0.001,12.57674860753538,12.56554535985807,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.808374814706001,1.2576761344473253,1.808374814706001,1.2576761344473253,1.808374814706001,1.2576761344473253
4.82,12.582268800838754,12.582268800838754,12.582268800838754,1e-05,0.001,12.582256058252185,12.571050358185593,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.809019588116435,1.2582268800838756,1.809019588116435,1.2582268800838756,1.809019588116435,1.2582268800838756
4.83,12.587777198451437,12.587777198451437,12.587777198451437,1e-05,0.001,12.58776445021521,12.5765562978793,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8096646526853106,1.2587777198451437,1.8096646526853106,1.2587777198451437,1.8096646526853106,1.2587777198451437
4.84,12.59328653928181,12.59328653928181,12.59328653928181,1e-05,0.001,12.59327378539485,12.582063180906303,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8103100086264847,1.259328653928181,1.8103100086264847,1.259328653928181,1.8103100086264847,1.259328653928181
4.85,12.598796825300568,12.598796825300568,12.598796825300568,1e-05,0.001,12.598784065761837,12.587571009236154,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8109556561542584,1.2598796825300569,1.8109556561542584,1.2598796825300569,1.8109556561542584,1.2598796825300569
4.86,12.604308058478594,12.604308058478594,12.604308058478594,1e-05,0.001,12.604295293287084,12.593079784839674,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.811601595483242,1.2604308058478595,1.811601595483242,1.2604308058478595,1.811601595483242,1.2604308058478595
4.87,12.60982024078697,12.60982024078697,12.60982024078697,1e-05,0.001,12.60980746994156,12.59858950968781,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8122478268282185,1.260982024078697,1.8122478268282185,1.260982024078697,1.8122478268282185,1.260982024078697
4.88,12.615333374196958,12.615333374196958,12.615333374196958,1e-05,0.001,12.6153205976967,12.604100185748582,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8128943504037862,1.2615333374196958,1.8128943504037862,1.2615333374196958,1.8128943504037862,1.2615333374196958
4.89,12.620847460680025,12.620847460680025,12.620847460680025,1e-05,0.001,12.620834678523883,12.609611814995507,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.813541166425346,1.2620847460680027,1.813541166425346,1.2620847460680027,1.813541166425346,1.2620847460680027
4.9,12.626362502207831,12.626362502207831,12.626362502207831,1e-05,0.001,12.626349714394717,12.615124399397972,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8141882751079728,1.2626362502207833,1.8141882751079728,1.2626362502207833,1.8141882751079728,1.2626362502207833
4.91,12.631878500752233,12.631878500752233,12.631878500752233,1e-05,0.001,12.631865707281104,12.620637940926702,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8148356766670555,1.2631878500752234,1.8148356766670555,1.2631878500752234,1.8148356766670555,1.2631878500752234
4.92,12.637395458285292,12.637395458285292,12.637395458285292,1e-05,0.001,12.637382659155177,12.626152441551545,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8154833713180374,1.2637395458285292,1.8154833713180374,1.2637395458285292,1.8154833713180374,1.2637395458285292
4.93,12.64291337677927,12.64291337677927,12.64291337677927,1e-05,0.001,12.642900571989012,12.631667903250028,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8161313592774202,1.264291337677927,1.8161313592774202,1.264291337677927,1.8161313592774202,1.264291337677927
4.94,12.64843225820663,12.64843225820663,12.64843225820663,1e-05,0.001,12.648419447755208,12.63718432798159,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.816779640759739,1.2648432258206632,1.816779640759739,1.2648432258206632,1.816779640759739,1.2648432258206632
4.95,12.653952104540048,12.653952104540048,12.653952104540048,1e-05,0.001,12.653939288426423,12.642701717727507,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.81742821598225,1.265395210454005,1.81742821598225,1.265395210454005,1.81742821598225,1.265395210454005
4.96,12.659472917752405,12.659472917752405,12.659472917752405,1e-05,0.001,12.659460095975549,12.64822007446059,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8180770851613708,1.2659472917752406,1.8180770851613708,1.2659472917752406,1.8180770851613708,1.2659472917752406
4.97,12.66499469981679,12.66499469981679,12.66499469981679,1e-05,0.001,12.664981872375648,12.653739400146263,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8187262485128068,1.266499469981679,1.8187262485128068,1.266499469981679,1.8187262485128068,1.266499469981679
4.98,12.670517452706509,12.670517452706509,12.670517452706509,1e-05,0.001,12.67050461959996,12.659259696760977,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8193757062537153,1.267051745270651,1.8193757062537153,1.267051745270651,1.8193757062537153,1.267051745270651
4.99,12.676041178395081,12.676041178395081,12.676041178395081,1e-05,0.001,12.676028339622077,12.664780966274972,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8200254586006799,1.2676041178395083,1.8200254586006799,1.2676041178395083,1.8200254586006799,1.2676041178395083
5.0,12.681565878856237,12.681565878856237,12.681565878856237,1e-05,0.001,12.68155303441576,12.67030321066409,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8206755057710966,1.2681565878856238,1.8206755057710966,1.2681565878856238,1.8206755057710966,1.2681565878856238
5.01,12.687091556063931,12.687091556063931,12.687091556063931,1e-05,0.001,12.687078705954889,12.675826431901102,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8213258479821564,1.2687091556063932,1.8213258479821564,1.2687091556063932,1.8213258479821564,1.2687091556063932
5.02,12.692618211992334,12.692618211992334,12.692618211992334,1e-05,0.001,12.692605356213637,12.681350631957942,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8219764854511051,1.2692618211992335,1.8219764854511051,1.2692618211992335,1.8219764854511051,1.2692618211992335
5.03,12.698145848615844,12.698145848615844,12.698145848615844,1e-05,0.001,12.698132987166463,12.686875812805729,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8226274183952478,1.2698145848615845,1.8226274183952478,1.2698145848615845,1.8226274183952478,1.2698145848615845
5.04,12.703674467909078,12.703674467909078,12.703674467909078,1e-05,0.001,12.70366160078795,12.692401976422245,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8232786470328277,1.2703674467909079,1.8232786470328277,1.2703674467909079,1.8232786470328277,1.2703674467909079
5.05,12.709204071846878,12.709204071846878,12.709204071846878,1e-05,0.001,12.709191199052905,12.697929124782249,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8239301715818867,1.270920407184688,1.8239301715818867,1.270920407184688,1.8239301715818867,1.270920407184688
5.06,12.714734662404322,12.714734662404322,12.714734662404322,1e-05,0.001,12.714721783936431,12.703457259855357,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8245819922600137,1.2714734662404323,1.8245819922600137,1.2714734662404323,1.8245819922600137,1.2714734662404323
5.07,12.720266241556704,12.720266241556704,12.720266241556704,1e-05,0.001,12.720253357413807,12.708986383618958,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8252341092858662,1.2720266241556706,1.8252341092858662,1.2720266241556706,1.8252341092858662,1.2720266241556706
5.08,12.725798811279565,12.725798811279565,12.725798811279565,1e-05,0.001,12.725785921460542,12.714516498043105,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8258865228773906,1.2725798811279567,1.8258865228773906,1.2725798811279567,1.8258865228773906,1.2725798811279567
5.09,12.731332373548671,12.731332373548671,12.731332373548671,1e-05,0.001,12.731319478052495,12.720047605108958,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8265392332539965,1.2731332373548672,1.8265392332539965,1.2731332373548672,1.8265392332539965,1.2731332373548672
5.1,12.736866930340025,12.736866930340025,12.736866930340025,1e-05,0.001,12.736854029165581,12.725579706789167,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.827192240634241,1.2736866930340025,1.827192240634241,1.2736866930340025,1.827192240634241,1.2736866930340025
5.11,12.742402483629867,12.742402483629867,12.742402483629867,1e-05,0.001,12.742389576776128,12.731112805055634,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8278455452367446,1.2742402483629869,1.8278455452367446,1.2742402483629869,1.8278455452367446,1.2742402483629869
5.12,12.74793903539468,12.74793903539468,12.74793903539468,1e-05,0.001,12.747926122860518,12.73664690188906,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8284991472813206,1.274793903539468,1.8284991472813206,1.274793903539468,1.8284991472813206,1.274793903539468
5.13,12.753476587611184,12.753476587611184,12.753476587611184,1e-05,0.001,12.753463669395481,12.742181999262861,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8291530469870716,1.2753476587611186,1.8291530469870716,1.2753476587611186,1.8291530469870716,1.2753476587611186
5.14,12.759015142256347,12.759015142256347,12.759015142256347,1e-05,0.001,12.759002218358102,12.747718099152932,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8298072445735458,1.2759015142256347,1.8298072445735458,1.2759015142256347,1.8298072445735458,1.2759015142256347
5.15,12.764554701307382,12.764554701307382,12.764554701307382,1e-05,0.001,12.764541771725403,12.753255203537405,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.830461740260706,1.2764554701307382,1.830461740260706,1.2764554701307382,1.830461740260706,1.2764554701307382
5.16,12.770095266741745,12.770095266741745,12.770095266741745,1e-05,0.001,12.770082331474987,12.758793314392674,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.83111653426846,1.2770095266741746,1.83111653426846,1.2770095266741746,1.83111653426846,1.2770095266741746
5.17,12.77563684053714,12.77563684053714,12.77563684053714,1e-05,0.001,12.775623899584462,12.764332433693102,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8317716268166289,1.2775636840537141,1.8317716268166289,1.2775636840537141,1.8317716268166289,1.2775636840537141
5.18,12.781179424671539,12.781179424671539,12.781179424671539,1e-05,0.001,12.781166478031897,12.769872563415573,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8324270181254783,1.278117942467154,1.8324270181254783,1.278117942467154,1.8324270181254783,1.278117942467154
5.19,12.786723021123143,12.786723021123143,12.786723021123143,1e-05,0.001,12.786710068795422,12.775413705537117,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8330827084154433,1.2786723021123143,1.8330827084154433,1.2786723021123143,1.8330827084154433,1.2786723021123143
5.2,12.792267631870423,12.792267631870423,12.792267631870423,1e-05,0.001,12.792254673853517,12.780955862039393,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8337386979076553,1.2792267631870424,1.8337386979076553,1.2792267631870424,1.8337386979076553,1.2792267631870424
5.21,12.797813258892107,12.797813258892107,12.797813258892107,1e-05,0.001,12.79780029518489,12.786499034895675,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8343949868224052,1.2797813258892108,1.8343949868224052,1.2797813258892108,1.8343949868224052,1.2797813258892108
5.22,12.803359904167179,12.803359904167179,12.803359904167179,1e-05,0.001,12.803346934768546,12.792043226084896,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8350515753808,1.280335990416718,1.8350515753808,1.280335990416718,1.8350515753808,1.280335990416718
5.23,12.808907569674881,12.808907569674881,12.808907569674881,1e-05,0.001,12.808894594583661,12.797588437591608,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8357084638047634,1.280890756967488,1.8357084638047634,1.280890756967488,1.8357084638047634,1.280890756967488
5.24,12.814456257394724,12.814456257394724,12.814456257394724,1e-05,0.001,12.814443276609877,12.803134671383475,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8363656523143663,1.2814456257394724,1.8363656523143663,1.2814456257394724,1.8363656523143663,1.2814456257394724
5.25,12.82000596930648,12.82000596930648,12.82000596930648,1e-05,0.001,12.819992982826953,12.80868192944776,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8370231411321505,1.282000596930648,1.8370231411321505,1.282000596930648,1.8370231411321505,1.282000596930648
5.26,12.825556707390191,12.825556707390191,12.825556707390191,1e-05,0.001,12.825543715214765,12.814230213760052,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8376809304794217,1.2825556707390193,1.8376809304794217,1.2825556707390193,1.8376809304794217,1.2825556707390193
5.27,12.831108473626166,12.831108473626166,12.831108473626166,1e-05,0.001,12.831095475753711,12.819779526299586,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.838339020578068,1.2831108473626167,1.838339020578068,1.2831108473626167,1.838339020578068,1.2831108473626167
5.28,12.836661269994986,12.836661269994986,12.836661269994986,1e-05,0.001,12.836648266424483,12.825329869052327,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.83899741165092,1.2836661269994987,1.83899741165092,1.2836661269994987,1.83899741165092,1.2836661269994987
5.29,12.842215098477501,12.842215098477501,12.842215098477501,1e-05,0.001,12.84220208920777,12.83088124398823,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8396561039190598,1.2842215098477503,1.8396561039190598,1.2842215098477503,1.8396561039190598,1.2842215098477503
5.3,12.847769961054842,12.847769961054842,12.847769961054842,1e-05,0.001,12.847756946084731,12.836433653091618,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.840315097605418,1.2847769961054842,1.840315097605418,1.2847769961054842,1.840315097605418,1.2847769961054842
5.31,12.853325859708411,12.853325859708411,12.853325859708411,1e-05,0.001,12.853312839036807,12.84198709834387,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8409743929327256,1.285332585970841,1.8409743929327256,1.285332585970841,1.8409743929327256,1.285332585970841
5.32,12.858882796419891,12.858882796419891,12.858882796419891,1e-05,0.001,12.858869770045683,12.847541581726619,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.841633990123888,1.2858882796419893,1.841633990123888,1.2858882796419893,1.841633990123888,1.2858882796419893
5.33,12.864440773171246,12.864440773171246,12.864440773171246,1e-05,0.001,12.86442774109327,12.853097105217449,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8422938894014786,1.2864440773171246,1.8422938894014786,1.2864440773171246,1.8422938894014786,1.2864440773171246
5.34,12.869999791944723,12.869999791944723,12.869999791944723,1e-05,0.001,12.869986754161888,12.85865367080183,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.842954090989151,1.2869999791944724,1.842954090989151,1.2869999791944724,1.842954090989151,1.2869999791944724
5.35,12.875559854722852,12.875559854722852,12.875559854722852,1e-05,0.001,12.875546811233974,12.864211280458976,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8436145951099634,1.2875559854722853,1.8436145951099634,1.2875559854722853,1.8436145951099634,1.2875559854722853
5.36,12.88112096348845,12.88112096348845,12.88112096348845,1e-05,0.001,12.881107914292429,12.86976993617169,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8442754019875436,1.288112096348845,1.8442754019875436,1.288112096348845,1.8442754019875436,1.288112096348845
5.37,12.886683120224621,12.886683120224621,12.886683120224621,1e-05,0.001,12.886670065320272,12.875329639921922,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8449365118455658,1.2886683120224622,1.8449365118455658,1.2886683120224622,1.8449365118455658,1.2886683120224622
5.38,12.892246326914764,12.892246326914764,12.892246326914764,1e-05,0.001,12.892233266300988,12.880890393691994,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8455979249078922,1.2892246326914765,1.8455979249078922,1.2892246326914765,1.8455979249078922,1.2892246326914765
5.39,12.897810585542565,12.897810585542565,12.897810585542565,1e-05,0.001,12.897797519218235,12.886452199461237,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8462596413981736,1.2897810585542566,1.8462596413981736,1.2897810585542566,1.8462596413981736,1.2897810585542566
5.4,12.903375898092007,12.903375898092007,12.903375898092007,1e-05,0.001,12.903362826055965,12.89201505922002,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8469216615415192,1.2903375898092007,1.8469216615415192,1.2903375898092007,1.8469216615415192,1.2903375898092007
5.41,12.908942266547369,12.908942266547369,12.908942266547369,1e-05,0.001,12.908929188798416,12.897578974946116,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8475839855616827,1.290894226654737,1.8475839855616827,1.290894226654737,1.8475839855616827,1.290894226654737
5.42,12.914509692893226,12.914509692893226,12.914509692893226,1e-05,0.001,12.914496609430294,12.9031439486252,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.848246613683502,1.2914509692893228,1.848246613683502,1.2914509692893228,1.848246613683502,1.2914509692893228
5.43,12.920078179114459,12.920078179114459,12.920078179114459,1e-05,0.001,12.920065089936369,12.908709982240977,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8489095461317264,1.292007817911446,1.8489095461317264,1.292007817911446,1.8489095461317264,1.292007817911446
5.44,12.925647727196242,12.925647727196242,12.925647727196242,1e-05,0.001,12.92563463230175,12.914277077775335,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8495727831310294,1.2925647727196243,1.8495727831310294,1.2925647727196243,1.8495727831310294,1.2925647727196243
5.45,12.931218339124062,12.931218339124062,12.931218339124062,1e-05,0.001,12.931205238512078,12.919845237219162,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8502363249073002,1.2931218339124062,1.8502363249073002,1.2931218339124062,1.8502363249073002,1.2931218339124062
5.46,12.936790016883704,12.936790016883704,12.936790016883704,1e-05,0.001,12.936776910553105,12.925414462551748,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.85090017168519,1.2936790016883704,1.85090017168519,1.2936790016883704,1.85090017168519,1.2936790016883704
5.47,12.942362762461267,12.942362762461267,12.942362762461267,1e-05,0.001,12.942349650410877,12.930984755756985,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8515643236900416,1.2942362762461268,1.8515643236900416,1.2942362762461268,1.8515643236900416,1.2942362762461268
5.48,12.947936577843159,12.947936577843159,12.947936577843159,1e-05,0.001,12.94792346007179,12.936556118824452,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.852228781148015,1.294793657784316,1.852228781148015,1.294793657784316,1.852228781148015,1.294793657784316
5.49,12.953511465016096,12.953511465016096,12.953511465016096,1e-05,0.001,12.953498341522588,12.942128553740844,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8528935442850714,1.2953511465016097,1.8528935442850714,1.2953511465016097,1.8528935442850714,1.2953511465016097
5.5,12.959087425967112,12.959087425967112,12.959087425967112,1e-05,0.001,12.959074296750304,12.947702062492082,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8535586133272206,1.2959087425967113,1.8535586133272206,1.2959087425967113,1.8535586133272206,1.2959087425967113
5.51,12.964664462683555,12.964664462683555,12.964664462683555,1e-05,0.001,12.964651327742322,12.953276647056924,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.854223988499759,1.2964664462683555,1.854223988499759,1.2964664462683555,1.854223988499759,1.2964664462683555
5.52,12.97024257715309,12.97024257715309,12.97024257715309,1e-05,0.001,12.970229436486203,12.958852309430453,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8548896700300723,1.297024257715309,1.8548896700300723,1.297024257715309,1.8548896700300723,1.297024257715309
5.53,12.975821771363703,12.975821771363703,12.975821771363703,1e-05,0.001,12.97580862496997,12.964429051596344,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8555556581443247,1.2975821771363705,1.8555556581443247,1.2975821771363705,1.8555556581443247,1.2975821771363705
5.54,12.981402047303702,12.981402047303702,12.981402047303702,1e-05,0.001,12.981388895181997,12.970006875543982,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8562219530695054,1.2981402047303703,1.8562219530695054,1.2981402047303703,1.8562219530695054,1.2981402047303703
5.55,12.986983403513847,12.986983403513847,12.986983403513847,1e-05,0.001,12.986970245663018,12.97558577981301,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8568885546204903,1.2986983403513848,1.8568885546204903,1.2986983403513848,1.8568885546204903,1.2986983403513848
5.56,12.992565849004203,12.992565849004203,12.992565849004203,1e-05,0.001,12.992552685422998,12.981165773411261,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.857555463863161,1.2992565849004203,1.857555463863161,1.2992565849004203,1.857555463863161,1.2992565849004203
5.57,12.998149382112459,12.998149382112459,12.998149382112459,1e-05,0.001,12.998136212799757,12.986746854674326,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8582226805883997,1.299814938211246,1.8582226805883997,1.299814938211246,1.8582226805883997,1.299814938211246
5.58,13.003734004826187,13.003734004826187,13.003734004826187,1e-05,0.001,13.003720829780738,12.992329025590742,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8588902050236427,1.3003734004826188,1.8588902050236427,1.3003734004826188,1.8588902050236427,1.3003734004826188
5.59,13.009319719133234,13.009319719133234,13.009319719133234,1e-05,0.001,13.009306538353908,12.997912288146253,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8595580373961371,1.3009319719133234,1.8595580373961371,1.3009319719133234,1.8595580373961371,1.3009319719133234
5.6,13.014906527021735,13.014906527021735,13.014906527021735,1e-05,0.001,13.014893340507289,13.003496644329969,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8602261779336664,1.3014906527021735,1.8602261779336664,1.3014906527021735,1.8602261779336664,1.3014906527021735
5.61,13.020494430480106,13.020494430480106,13.020494430480106,1e-05,0.001,13.020481238229433,13.009082096128214,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8608946268638225,1.3020494430480107,1.8608946268638225,1.3020494430480107,1.8608946268638225,1.3020494430480107
5.62,13.026083431497051,13.026083431497051,13.026083431497051,1e-05,0.001,13.026070233508886,13.014668645528507,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8615633844144768,1.3026083431497053,1.8615633844144768,1.3026083431497053,1.8615633844144768,1.3026083431497053
5.63,13.031673532061557,13.031673532061557,13.031673532061557,1e-05,0.001,13.031660328334722,13.020256294521989,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8622324508140735,1.3031673532061558,1.8622324508140735,1.3031673532061558,1.8622324508140735,1.3031673532061558
5.64,13.037264734162905,13.037264734162905,13.037264734162905,1e-05,0.001,13.037251524696243,13.025845045093646,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8629018262904575,1.3037264734162906,1.8629018262904575,1.3037264734162906,1.8629018262904575,1.3037264734162906
5.65,13.042857039790665,13.042857039790665,13.042857039790665,1e-05,0.001,13.042843824582931,13.031434899231913,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8635715110720228,1.3042857039790665,1.8635715110720228,1.3042857039790665,1.8635715110720228,1.3042857039790665
5.66,13.0484504509347,13.0484504509347,13.0484504509347,1e-05,0.001,13.048437229984732,13.037025858928798,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8642415053877306,1.30484504509347,1.8642415053877306,1.30484504509347,1.8642415053877306,1.30484504509347
5.67,13.054044969585174,13.054044969585174,13.054044969585174,1e-05,0.001,13.054031742891762,13.04261792616908,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8649118094658106,1.3054044969585175,1.8649118094658106,1.3054044969585175,1.8649118094658106,1.3054044969585175
5.68,13.059640597732537,13.059640597732537,13.059640597732537,1e-05,0.001,13.059627365294437,13.048211102945295,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8655824235355614,1.3059640597732538,1.8655824235355614,1.3059640597732538,1.8655824235355614,1.3059640597732538
5.69,13.06523733736755,13.06523733736755,13.06523733736755,1e-05,0.001,13.06522409918363,13.05380539124824,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8662533478262069,1.3065237337367552,1.8662533478262069,1.3065237337367552,1.8662533478262069,1.3065237337367552
5.7,13.070835190481269,13.070835190481269,13.070835190481269,1e-05,0.001,13.070821946550277,13.059400793064613,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.866924582566618,1.307083519048127,1.866924582566618,1.307083519048127,1.866924582566618,1.307083519048127
5.71,13.076434159065053,13.076434159065053,13.076434159065053,1e-05,0.001,13.07642090938578,13.064997310386843,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8675961279864879,1.3076434159065053,1.8675961279864879,1.3076434159065053,1.8675961279864879,1.3076434159065053
5.72,13.082034245110568,13.082034245110568,13.082034245110568,1e-05,0.001,13.08202098968177,13.070594945208683,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8682679843158028,1.308203424511057,1.8682679843158028,1.308203424511057,1.8682679843158028,1.308203424511057
5.73,13.087635450609788,13.087635450609788,13.087635450609788,1e-05,0.001,13.087622189430345,13.076193699515747,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.86894015178371,1.308763545060979,1.86894015178371,1.308763545060979,1.86894015178371,1.308763545060979
5.74,13.093237777554988,13.093237777554988,13.093237777554988,1e-05,0.001,13.09322451062355,13.081793575302308,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8696126306205294,1.309323777755499,1.8696126306205294,1.309323777755499,1.8696126306205294,1.309323777755499
5.75,13.098841227938761,13.098841227938761,13.098841227938761,1e-05,0.001,13.09882795525418,13.087394574558903,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8702854210562676,1.3098841227938762,1.8702854210562676,1.3098841227938762,1.8702854210562676,1.3098841227938762
5.76,13.104445803754013,13.104445803754013,13.104445803754013,1e-05,0.001,13.10443252531509,13.092996699282654,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8709585233218569,1.3104445803754015,1.8709585233218569,1.3104445803754015,1.8709585233218569,1.3104445803754015
