Time,species_1,species_2,species_3,species_4,species_5,species_6,parameter_1,parameter_2,parameter_13,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14
2.71,0.03511391289393814,1.3020648397189087e-05,0.009348596426668637,2.8214758827205088e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.1489303021231838e-05,6.339742615106718e-11,8.916575254037566e-13,0.0007852820998401655,0.0011236452126060206,1.0937344653638834e-06,2.3700397414852275e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.72,0.035202547072926284,1.3124853967395779e-05,0.00937273346605596,2.8830695622773526e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.1548043186428929e-05,6.458255438662643e-11,9.134225278253055e-13,0.0007873096111487007,0.0011264815063336412,1.1024877332612454e-06,2.4217784323129763e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.73,0.035291152305630596,1.3229559773120966e-05,0.009396850238831527,2.945805331228593e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.1606898554013165e-05,6.578593966755635e-11,9.356477814641417e-13,0.0007893354200618483,0.001129316873780179,1.1112830209421612e-06,2.474476478232018e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.74,0.035379728600161774,1.3334766544695135e-05,0.009420946762011963,3.009700588157064e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.1665868885879464e-05,6.700780232572436e-11,9.583415097906977e-13,0.000791359528009005,0.0011321513152051767,1.1201203897543915e-06,2.528148494051934e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.75,0.035468275964630265,1.3440475009456431e-05,0.009445023052599592,3.074772937856594e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.1724953944266392e-05,6.824836458641308e-11,9.815120557962717e-13,0.0007933819364183657,0.0011349848308681684,1.1289999007943403e-06,2.582809267799539e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.76,0.03555679440714631,1.3546685891756603e-05,0.009469079127582464,3.141040193041946e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.1784153491755751e-05,6.950785057729054e-11,1.0051678833171807e-12,0.000795402646716927,0.001137817421028682,1.1379216149075547e-06,2.6384737621552344e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.77,0.03564528393581995,1.365339991296687e-05,0.009493115003934372,3.2085203760662443e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.1843467291272163e-05,7.078648633737342e-11,1.0293175783687057e-12,0.0007974216603304873,0.0011406490859462385,1.1468855926892172e-06,2.6951571158956454e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.78,0.035733744558760945,1.3760617791483788e-05,0.00951713069861484,3.277231720645918e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.190289510608257e-05,7.208449982598413e-11,1.0539698504888687e-12,0.0007994389786836466,0.0011434798258803502,1.1558918944846382e-06,2.7528746453425713e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.79,0.03582217628407889,1.3868340242735148e-05,0.009541126228569154,3.347192673593205e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.1962436699795855e-05,7.340212093170226e-11,1.0791335340920982e-12,0.000801454603199809,0.0011463096410905245,1.1649405803897526e-06,2.811641845818293e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.8,0.0359105791198831,1.3976567979185792e-05,0.00956510161072837,3.418421896556116e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.2022091836362385e-05,7.473958148130828e-11,1.1048175898327733e-12,0.0008034685353011832,0.0011491385318362593,1.1740317102516066e-06,2.8714743931071377e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.81,0.035998953074282684,1.4085301710343497e-05,0.009589056862009327,3.490938267765975e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.2081860280073576e-05,7.609711524872123e-11,1.1310311059787253e-12,0.0008054807764087835,0.001151966498377046,1.1831653436688538e-06,2.9323881449234192e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.82,0.03608729815538649,1.4194542142764773e-05,0.00961299199931465,3.5647608837924244e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.2141741795561445e-05,7.747495796392864e-11,1.1577832997946866e-12,0.0008074913279424306,0.0011547935409723677,1.192341539992241e-06,2.9943991423856366e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.83,0.03617561437130314,1.4304289980060735e-05,0.009636907039532773,3.6399090613060074e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.2201736147798198e-05,7.887334732190984e-11,1.1850835189357633e-12,0.000809500191320753,0.0011576196598817006,1.2015603583251019e-06,3.0575236114970465e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.84,0.036263901730141,1.4414545922902853e-05,0.009660801999537949,3.7164023388482066e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.2261843102095786e-05,8.029252299155061e-11,1.2129412428509177e-12,0.0008115073679611877,0.001160444855364512,1.2108218575238398e-06,3.121777964632494e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.85,0.036352160240008195,1.4525310669028821e-05,0.009684676896190254,3.794260478609064e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.2322062424105468e-05,8.173272662455136e-11,1.241366084196542e-12,0.0008135128592799813,0.0011632691276802622,1.220126096198421e-06,3.187178802031614e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.86,0.036440389909012584,1.4636584913248297e-05,0.009708531746335607,3.8735034682122624e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.2382393879817376e-05,8.319420186432597e-11,1.2703677902601063e-12,0.0008155166666921911,0.0011660924770884027,1.229473132712857e-06,3.2537429132983007e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.87,0.03652859074526179,1.4748369347448722e-05,0.00973236656680578,3.954151522507781e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.2442837235560091e-05,8.467719435489349e-11,1.2999562443939649e-12,0.0008175187916116856,0.0011689149038483773,1.2388630251856926e-06,3.3214872789065364e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.88,0.03661676275686316,1.4860664660601053e-05,0.009756181374418403,4.036225085372013e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.2503392258000206e-05,8.618195174976041e-11,1.3301414674593008e-12,0.000819519235451146,0.0011717364082196211,1.2482958314904886e-06,3.390429071712491e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.89,0.0367049059519238,1.4973471538765576e-05,0.00977997618597699,4.119744831515464e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.2564058714141895e-05,8.770872372079533e-11,1.3609336192802935e-12,0.0008215179996220672,0.0011745569904615617,1.2577716092563084e-06,3.46058565847299e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.9,0.03679302033855053,1.5086790665097599e-05,0.009803751018270936,4.204731668297903e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.2624836371326483e-05,8.925776196709342e-11,1.3923430001084903e-12,0.0008235150855347587,0.001177376650833617,1.2672904158681984e-06,3.531974601370239e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.91,0.036881105924849916,1.5200622719853232e-05,0.009827505888075539,4.2912067375511e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.268572499723201e-05,9.082932022383282e-11,1.4243800520974657e-12,0.0008255104945983454,0.0011801953895951975,1.2768523084676717e-06,3.6046136595429246e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.92,0.03696916271892823,1.5314968380395098e-05,0.009851240812152003,4.379191417409021e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.2746724359872793e-05,9.242365427112112e-11,1.4570553607877523e-12,0.0008275042282207683,0.0011830132070057033,1.2864573439531882e-06,3.678520790623578e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.93,0.037057190728891506,1.5429828321198057e-05,0.009874955807247461,4.468707324145595e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.280783422759904e-05,9.404102194283257e-11,1.4903796566021196e-12,0.0008294962878087868,0.0011858301033245283,1.2961055789806368e-06,3.7537141522823005e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.94,0.03714518996284546,1.5545203213854904e-05,0.009898650890094977,4.559776314019952e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.2869054369096354e-05,9.568168313543497e-11,1.5243638163511895e-12,0.0008314866747679781,0.0011886460788110547,1.305797069963812e-06,3.83021210377676e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.95,0.03723316042889555,1.5661093727082083e-05,0.00992232607741356,4.6524204851292296e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.2930384553385358e-05,9.734589981680739e-11,1.5590188647494701e-12,0.0008334753905027392,0.0011914611337246576,1.3155318730748951e-06,3.908033207508553e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.96,0.03732110213514696,1.5777500526725357e-05,0.00994598138590818,4.746662179268844e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.299182454982124e-05,9.90339360350468e-11,1.594355975941786e-12,0.0008354624364162871,0.0011942752683247026,1.32531004424493e-06,3.9871962305858296e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.97,0.037409015089704546,1.5894424275765495e-05,0.009969616832269776,4.842523983800341e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.3053374128093338e-05,1.0074605792726476e-10,1.6303864750401882e-12,0.0008374478139106613,0.0011970884828705454,1.3351316391643016e-06,4.0677201463922865e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.98,0.03749689930067292,1.601186563432392e-05,0.009993232433175264,4.940028733526701e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.3115033058224702e-05,1.024825337283732e-10,1.6671218396713335e-12,0.0008394315243867223,0.0011999007776215334,1.3449967132832091e-06,4.149624136162429e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
2.99,0.037584754776156366,1.6129825259668397e-05,0.010016828205287563,5.039199512575229e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.3176801110571686e-05,1.042436337798599e-10,1.7045737015343998e-12,0.0008414135692441553,0.0012027121528370038,1.3549053218121454e-06,4.232927590563193e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.0,0.03767258152425888,1.624830380621863e-05,0.010040404165255583,5.140059656287895e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.323867805582348e-05,1.0602963053855145e-10,1.7427538479695386e-12,0.0008433939498814691,0.0012055226087762843,1.364857519722365e-06,4.317650111281832e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.01,0.03776037955308417,1.636730192555194e-05,0.010063960329714263,5.242632753119267e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.3300663665001747e-05,1.0784079858536689e-10,1.7816742235369272e-12,0.0008453726676959982,0.0012083321456986935,1.3748533617463632e-06,4.403811512620184e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.02,0.03784814887073563,1.648682026640887e-05,0.010087496715284562,5.346942646541903e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.3362757709460137e-05,1.0967741463405821e-10,1.8213469316064278e-12,0.0008473497240839033,0.00121114076386354,1.3848929023783452e-06,4.491431823095198e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.03,0.037935889485316336,1.660685947469877e-05,0.010111013338573484,5.4530134369592774e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.3424959960883908e-05,1.1153975753993959e-10,1.861784235957889e-12,0.0008493251204401727,0.0012139484635301228,1.394976195874697e-06,4.5805312870457934e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.04,0.038023601404929046,1.6727420193554015e-05,0.010134510216174111,5.560869496894573e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.34872701912895e-05,1.1342810830926424e-10,1.9029985669327283e-12,0.0008512988581586253,0.0012167552449577296,1.4051032962585373e-06,4.671130377391442e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.05,0.038111284637675935,1.684850306378428e-05,0.010157987364665909,5.670535595572475e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.3549688173024435e-05,1.153427501141079e-10,1.9450025651784223e-12,0.0008532709386319364,0.00121956110840563,1.4152742573578796e-06,4.763249900280879e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.06,0.03819893919165906,1.6970108723043062e-05,0.010181444800614196,5.782036671505581e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.3612213678766324e-05,1.172839682897832e-10,1.98780900496906e-12,0.0008552413632515925,0.0012223660541330898,1.4254891327356173e-06,4.856910804064688e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.07,0.0382865650749802,1.7092237806038348e-05,0.01020488254057029,5.895397890520473e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.3674846481522578e-05,1.1925205034616313e-10,2.0314308148048176e-12,0.0008572101334079045,0.0012251700823993664,1.4357479757072214e-06,4.952134228037198e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.08,0.03837416229574083,1.7214890944677773e-05,0.010228300601071615,6.010644685844069e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.3737586354630098e-05,1.2124728597822749e-10,2.0758810920895123e-12,0.0008591772504900157,0.0012279731934637067,1.446050839352933e-06,5.048941536109018e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.09,0.0384617308620421,1.733806876807421e-05,0.010251698998641699,6.127802760080148e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.3800433071754824e-05,1.2326996707472028e-10,2.1211731048049323e-12,0.0008611427158859027,0.0012307753875853472,1.456397776518234e-06,5.147354318467325e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.1,0.0385492707819848,1.7461771902551407e-05,0.010275077749790196,6.246898087193641e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.3863386406891328e-05,1.253203877267952e-10,2.1673202931962148e-12,0.0008631065309823765,0.0012335766650235136,1.4667888398143184e-06,5.247394393242659e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.11,0.03863678206366941,1.7586000971649526e-05,0.010298436871012893,6.367956914502562e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.3926446134362395e-05,1.2739884423664655e-10,2.2143362714682497e-12,0.0008650686971650831,0.0012363770260374212,1.4772240816185602e-06,5.349083808182152e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.12,0.038724264715196084,1.7710756596130797e-05,0.010321776378791728,6.49100576467773e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.3989612028818614e-05,1.2950563512612818e-10,2.262234829493198e-12,0.0008670292158185053,0.0012391764708862747,1.487703554074987e-06,5.452444842329294e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.13,0.03881171874466461,1.783603939398503e-05,0.010345096289594792,6.616071437750108e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.4052883865237929e-05,1.3164106114535707e-10,2.311029934529094e-12,0.0008689880883259627,0.0012419749998292676,1.4982273090947425e-06,5.557500007710091e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.14,0.03889914416017445,1.796184998043525e-05,0.010368396619876345,6.743181013125944e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.411626141892524e-05,1.3380542528130488e-10,2.3607357329496357e-12,0.000870945316069613,0.0012447726131255823,1.5087953983565612e-06,5.664272051025793e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.15,0.038986540969824714,1.808818896794319e-05,0.010391677386076829,6.872361851609511e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.4179744465511987e-05,1.3599903276637333e-10,2.411366551985112e-12,0.0008729009004304536,0.0012475693110343908,1.5194078733072278e-06,5.77278395535199e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.16,0.03907390918171417,1.821505696621487e-05,0.010414938604622882,7.003641597433686e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.4243332780955718e-05,1.382221910869571e-10,2.4629369014745943e-12,0.0008748548427883221,0.0012503650938148535,1.5300647851620493e-06,5.883058941844296e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.17,0.0391612488039412,1.834245458220613e-05,0.01043818029192734,7.137048180298092e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.4307026141539676e-05,1.4047520999199098e-10,2.5154614756293244e-12,0.0008768071445218966,0.0012531599617261184,1.540766184905315e-06,5.995120471450398e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.18,0.03924855984460388,1.8470382420128158e-05,0.010461402464389258,7.272609817415086e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.4370824323872394e-05,1.4275840150148317e-10,2.5689551548074275e-12,0.0008787578070086977,0.0012559539150273243,1.5515121232907654e-06,6.108992246628672e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.19,0.0393358423117999,1.8598841081453e-05,0.010484605138393917,7.410355015563336e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.4434727104887256e-05,1.45072079915033e-10,2.6234330072998943e-12,0.0008807068316250891,0.0012587469539775968,1.5623026508420521e-06,6.224698213073203e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.2,0.03942309621362659,1.8727831164919072e-05,0.01050778833031284,7.550312573149203e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.4498734261842106e-05,1.4741656182033408e-10,2.6789102911279408e-12,0.0008826542197462787,0.001261539078836051,1.5731378178532022e-06,6.342262561445331e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.21,0.03951032155818091,1.885735326653665e-05,0.010530952056503793,7.692511582275749e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.45628455723188e-05,1.4979216610166164e-10,2.7354024558517128e-12,0.0008845999727463186,0.0012643302898617892,1.5840176743890786e-06,6.461709729111629e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.22,0.03959751835355947,1.8987407979593376e-05,0.010554096333310808,7.836981430819526e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.4627060814222833e-05,1.5219921394834534e-10,2.792925144390429e-12,0.000886544091998108,0.001267120587313903,1.5949422702858438e-06,6.583064401888402e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.23,0.039684686607858496,1.9117995894659704e-05,0.010577221177064194,7.983751804515e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.4691379765782888e-05,1.546380288632248e-10,2.8514941948539224e-12,0.0008884865788733924,0.0012699099714514718,1.6059116551514152e-06,6.7063515157926e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.24,0.03977182632917383,1.9249117599594405e-05,0.010600326604080536,8.13285268904676e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.4755802205550423e-05,1.5710893667109113e-10,2.9111256423856993e-12,0.0008904274347427651,0.0012726984425335626,1.61692587836593e-06,6.831596258799279e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.25,0.039858937525600956,1.938077367954998e-05,0.01062341263066272,8.284314372149354e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.4820327912399293e-05,1.5961226552711067e-10,2.971835721017453e-12,0.0008923666609756685,0.0012754860008192307,1.6279849890821982e-06,6.9588240726054575e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.26,0.03994602020523496,1.9512964716978152e-05,0.010646479273099939,8.438167445714909e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.488495666552529e-05,1.6214834592523419e-10,3.0336408655351527e-12,0.0008943042589403949,0.0012782726465675187,1.639089036226165e-06,7.088060654400524e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.27,0.040033074376170555,1.9645691291635286e-05,0.010669526547667705,8.594442807908406e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.4949688244445764e-05,1.64717510706588e-10,3.096557713356672e-12,0.0008962402300040873,0.0012810583800374577,1.6502380684973641e-06,7.219331958643062e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.28,0.04012010004650207,1.9778953980587793e-05,0.01069255447062786,8.753171665290661e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.5014522428999196e-05,1.673200950678492e-10,3.1606031064210164e-12,0.0008981745755327402,0.0012838432014880663,1.6614321343693747e-06,7.352664198844156e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.29,0.04020709722432345,1.991275335821759e-05,0.010715563058228588,8.91438553494908e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.5079458999344798e-05,1.699564365696048e-10,3.2257940930892025e-12,0.0009001072968912014,0.0012866271111783504,1.6726712820902777e-06,7.488083849357228e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.3,0.04029406591772822,2.0047089996227464e-05,0.010738552326704422,9.078116246636015e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.5144497735962061e-05,1.7262687514469184e-10,3.2921479300567597e-12,0.0009020383954431716,0.001289410109367303,1.683955559683107e-06,7.625617647174253e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.31,0.04038100613480953,2.0181964463646515e-05,0.01076152229227627,9.244395944914948e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.5209638419650415e-05,1.7533175310652303e-10,3.3596820842779696e-12,0.0009039678725512067,0.001292192196313905,1.6952850149463075e-06,7.765292593728557e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.32,0.04046791788366013,2.0317377326835506e-05,0.010784472971151404,9.413257091314255e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.527488083152875e-05,1.7807141515739232e-10,3.4284142349017804e-12,0.000905895729576718,0.001294973372277124,1.7066596954541826e-06,7.907135956703975e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.33,0.04055480117237237,2.0453329149492268e-05,0.01080740437952349,9.584732466488814e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.5340224753035057e-05,1.80846208396765e-10,3.498362275219525e-12,0.0009078219678799733,0.0012977536375159157,1.7180796485573506e-06,8.051175271850605e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.34,0.04064165600903818,2.0589820492657038e-05,0.010830316533572594,9.75885517238918e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.5405669965925967e-05,1.8365648232954838e-10,3.569544314624376e-12,0.0009097465888200979,0.0013005329922892218,1.7295449213831913e-06,8.197438344806913e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.35,0.0407284824017491,2.072685191471785e-05,0.010853209449465183,9.935658634438606e-11,0.0,0.0,0.084,0.032,2.0,1.0,1.5471216252276392e-05,1.8650258887434598e-10,3.641978680582674e-12,0.0009116695937550754,0.0013033114368559712,1.7410555608362997e-06,8.34595325292843e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.36,0.040815280358596245,2.0864423971415866e-05,0.010876083143354157,1.0115176603717636e-10,0.0,0.0,0.084,0.032,2.0,1.0,1.5536863394479092e-05,1.8938488237169264e-10,3.715683920617039e-12,0.0009135909840417492,0.0013060889714750798,1.7526116135989328e-06,8.496748347122815e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.37,0.040902049887670336,2.1002537215850713e-05,0.010898937631378842,1.029744315915654e-10,0.0,0.0,0.084,0.032,2.0,1.0,1.5602611175244275e-05,1.9230371959227159e-10,3.790678804301434e-12,0.0009155107610358228,0.0013088655964054508,1.7642131261314599e-06,8.649852253691495e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
3.38,0.04098879099706165,2.1141192198485815e-05,0.01092177292966501,1.048249270973533e-10,0.0,0.0,0.084,0.032,2.0,1.0,1.566845937759917e-05,1.9525945974511322e-10,3.866982325268075e-12,0.0009174289260918608,0.001311641311905973,1.7758601446728085e-06,8.805293876177679e-12,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
