B_Raf,B_Raf_Rap1_GTP,B_Raf_Rap1_GTP_MEK,B_Raf_Rap1_GTP_MEK_ERK,B_Raf_Rap1_GTP_pMEK,B_Raf_Rap1_GTP_pMEK_ERK,B_Raf_Ras_GTP,B_Raf_Ras_GTP_MEK,B_Raf_Ras_GTP_MEK_ERK,B_Raf_Ras_GTP_pMEK,B_Raf_Ras_GTP_pMEK_ERK,C3G,Crk,Crk_C3G,Crk_C3G_pFRS2_dpEGFR,Crk_C3G_pFRS2_dpEGFR_c_Cbl,Crk_C3G_pFRS2_dpEGFR_c_Cbl_ubiq,Crk_C3G_pFRS2_pTrkA,Crk_C3G_pFRS2_pTrkA_endo,Dok,EGF,EGFR,ERK,FRS2,FRS2_dpEGFR,FRS2_dpEGFR_c_Cbl,FRS2_dpEGFR_c_Cbl_ubiq,FRS2_pTrkA,FRS2_pTrkA_endo,Grb2,Grb2_SOS_pShc,Grb2_SOS_pShc_dpEGFR,Grb2_SOS_pShc_dpEGFR_c_Cbl,Grb2_SOS_pShc_dpEGFR_c_Cbl_ubiq,Grb2_SOS_pShc_pTrkA,Grb2_SOS_pShc_pTrkA_endo,L_EGFR,L_EGFR_dimer,L_NGFR,L_dpEGFR,MEK,MEK_ERK,MKP3,NGF,NGFR,PP2A,Rap1GAP,Rap1_GDP,Rap1_GTP,RasGAP,Ras_GDP,Ras_GTP,SOS,SOS_Grb2,Shc,Shc_dpEGFR,Shc_dpEGFR_c_Cbl,Shc_dpEGFR_c_Cbl_ubiq,Shc_pTrkA,Shc_pTrkA_endo,c_Cbl,c_Raf,c_Raf_Ras_GTP,c_Raf_Ras_GTP_MEK,c_Raf_Ras_GTP_MEK_ERK,c_Raf_Ras_GTP_pMEK,c_Raf_Ras_GTP_pMEK_ERK,degradation,dpEGFR_c_Cbl,dpEGFR_c_Cbl_ubiq,dppERK,dppERK_MKP3,pDok,pDok_RasGAP,pFRS2,pFRS2_dpEGFR,pFRS2_dpEGFR_c_Cbl,pFRS2_dpEGFR_c_Cbl_ubiq,pFRS2_pTrkA,pFRS2_pTrkA_endo,pMEK,pMEK_ERK,pSOS,pSOS_Grb2,pShc,pShc_dpEGFR,pShc_dpEGFR_c_Cbl,pShc_dpEGFR_c_Cbl_ubiq,pShc_pTrkA,pShc_pTrkA_endo,pTrkA,pTrkA_endo,ppERK,ppERK_MKP3,ppMEK,ppMEK_ERK,pro_EGFR,pro_TrkA,proteosome,Time
0.19983963354804177,5.13768419508726e-07,1.0530192782224537e-06,5.741345788221397e-07,2.7741116061525195e-10,1.5125202890082047e-10,4.277225280340362e-05,7.469745179493834e-05,4.072707016756126e-05,1.8331451535123783e-08,9.994800715878907e-09,0.0044327807615032406,0.5044327807615044,0.4955158065605428,2.938355589622912e-05,2.0158311680120158e-05,1.870810609851411e-06,0.0,0.0,0.2993502280934165,0.001613,0.29015816137026057,0.020064782851139804,0.999814315574755,3.42430425615399e-05,1.0503250041962307e-05,1.370709503148487e-06,0.0,0.0,0.9778809805090637,0.00013918205622220526,0.00011552550791120618,7.707246557369349e-05,6.462319343267687e-06,0.0,0.0,0.006377388700853547,9.917418108908253e-05,0.0,5.273402208535472e-05,0.43962570664106665,0.23969582031937273,0.01799999986469192,0.0,0.06189398990918014,0.24,0.012,0.1999977465438097,1.121052506239257e-07,0.09998423635767206,0.09942348624856559,9.150055574358333e-06,0.07788098050906396,0.021780777133128072,0.9981459937665009,0.0003419542528484944,0.00010489678932962161,1.3697426335835011e-05,0.0,0.0,0.4994503694975867,0.4995908614051579,9.163890399952093e-05,0.00020541156802980515,0.00011199594016791897,5.96563809940558e-08,3.252626347593e-08,0.0,9.211855219517019e-06,1.1106735699232466e-06,2.744507122935545e-18,2.0457210877239994e-19,0.0006340082642559605,1.5763642328017077e-05,2.893874856988598e-05,3.7731644574624925e-05,1.929586270945432e-05,2.188489098191862e-06,0.0,0.0,0.00015781352593870223,8.604417389136985e-05,2.4953800834792112e-21,7.008516705639236e-22,0.00029939937286750797,0.00047402450366911274,0.0002527325530416212,2.9058986357289853e-05,0.0,0.0,0.0,0.0,9.844503302541451e-10,1.3530809540849605e-10,2.348232156569819e-08,1.1710453009449214e-08,0.3,0.020631,9.441995345238314e-08,9.16
0.19983873779798425,5.162040467345173e-07,1.058408611819695e-06,5.770729891966332e-07,2.8087008976882113e-10,1.5313792979826097e-10,4.2993721918177954e-05,7.512660650471112e-05,4.096105691727799e-05,1.8571395090774382e-08,1.012562437819582e-08,0.004420362428196649,0.5044203624281979,0.49552804123840494,2.94787663090858e-05,2.023667673008409e-05,1.8808905914752549e-06,0.0,0.0,0.2993478691295445,0.001613,0.29014767422024806,0.020064782849240667,0.9998137868014456,3.4294845668417916e-05,1.0528577191014923e-05,1.3759537258899832e-06,0.0,0.0,0.9778617966989934,0.00013993467123862125,0.00011596267235309303,7.741102100195253e-05,6.500875363549864e-06,0.0,0.0,0.006379788104412326,9.925492287780752e-05,0.0,5.280093010783425e-05,0.4396230000803027,0.23969434462205183,0.017999999862422532,0.0,0.06189398989817799,0.24,0.012,0.19999773535081264,1.1252953164438412e-07,0.09998416173180816,0.09942027317717307,9.189101799185815e-06,0.07786179669899371,0.021798394052291482,0.9981407226405226,0.0003424701148201022,0.00010514930114212262,1.3749800614941573e-05,0.0,0.0,0.49944864547117374,0.4995885723613317,9.213136101303833e-05,0.00020657346389388009,0.00011262943720437651,6.042902625167008e-08,3.294753037170351e-08,0.0,9.237546645292625e-06,1.1152747894584325e-06,2.8338237015063265e-18,2.114816334549194e-19,0.0006362926022640471,1.5838268191928087e-05,2.905151686311111e-05,3.781481036249161e-05,1.9353031727114875e-05,2.1981293856952217e-06,0.0,0.0,0.00015892230829758314,8.664871157744436e-05,2.5792988329111225e-21,7.251992791218738e-22,0.0003004635933613315,0.00047501785966457243,0.0002534322136114657,2.9185236306410284e-05,0.0,0.0,0.0,0.0,9.997904801634374e-10,1.3757748761015637e-10,2.3820481872015653e-08,1.1878204441047224e-08,0.3,0.020631,9.496002224061008e-08,9.17
0.19983783843693856,5.186476742416199e-07,1.0638173773180671e-06,5.800219943725445e-07,2.8436705972896233e-10,1.550445715558897e-10,4.3215995967861344e-05,7.55575497325442e-05,4.119601881556455e-05,1.8814121975633683e-08,1.0257965585800668e-08,0.004408007435144588,0.5044080074351459,0.495540212220945,2.957412216099548e-05,2.031521228331826e-05,1.8910096982705e-06,0.0,0.0,0.29934550472201193,0.001613,0.29013718753803297,0.020064782846713224,0.999813257262738,3.434661736699094e-05,1.0553922955155657e-05,1.3812105644981164e-06,0.0,0.0,0.9778426219218215,0.00014069013934051955,0.00011640067945936096,7.77504379983332e-05,6.539600494923699e-06,0.0,0.0,0.006382180968871224,9.933548061137115e-05,0.0,5.2867782734839455e-05,0.43962028077846804,0.23969286197876963,0.017999999860117896,0.0,0.06189398988717586,0.24,0.012,0.199997724118792,1.1295475052000917e-07,0.09998408683908797,0.09941704719477974,9.2282477200159e-06,0.07784262192182184,0.02181599721212747,0.9981354439341357,0.0003429856564256903,0.00010540199603771688,1.3802300672809632e-05,0.0,0.0,0.4994469188099288,0.4995862740791031,9.262570802599602e-05,0.00020774010646021804,0.00011326552227262549,6.121051739456661e-08,3.3373620279137666e-08,0.0,9.263267740496179e-06,1.1198888164110852e-06,2.9264616031378157e-18,2.1866493295216494e-19,0.0006385821170763447,1.5913160912108008e-05,2.916456039082918e-05,3.789800850136892e-05,1.9410275160230618e-05,2.207798180390944e-06,0.0,0.0,0.00016003726064000624,8.725661329730535e-05,2.6665176457614696e-21,7.505596332423986e-22,0.0003015297959446714,0.00047601119002221615,0.0002541324344916198,2.931183497716591e-05,0.0,0.0,0.0,0.0,1.0153492211827999e-09,1.398821204074802e-10,2.416303537564071e-08,1.2048121365737943e-08,0.3,0.020631,9.550246115063271e-08,9.18
0.1998369354571041,5.210993148748961e-07,1.0692456105970652e-06,5.829816139086837e-07,2.8790237806252004e-10,1.5697212186756389e-10,4.343907636390461e-05,7.599028554591498e-05,4.143195807994206e-05,1.9059655078962687e-08,1.0391836818518576e-08,0.004395715392092767,0.504395715392094,0.4955523198985199,2.966962330566314e-05,2.0393918299735216e-05,1.9011680141351489e-06,0.0,0.0,0.2993431348674202,0.001613,0.29012670132340607,0.020064782844133582,0.999812726958859,3.439835759819215e-05,1.0579287282921235e-05,1.386480028007226e-06,0.0,0.0,0.977823456172154,0.00014144846552076253,0.00011683952826104691,7.809071629549291e-05,6.578495162346331e-06,0.0,0.0,0.006384567308107861,9.941585446314425e-05,0.0,5.293457994104885e-05,0.43961754869665226,0.23969137236742016,0.0179999998577779,0.0,0.06189398987617376,0.24,0.012,0.1999977128476787,1.1338090748884099e-07,0.09998401167891906,0.09941380827371878,9.267493350592876e-06,0.07782345617215433,0.021833586613848495,0.9981301576498227,0.0003435008770696134,0.00010565487349506505,1.3854926598232489e-05,0.0,0.0,0.49944518951617195,0.4995839665385508,9.312194877770605e-05,0.0002089115061288262,0.00011390420104161429,6.200092755977127e-08,3.380457307484844e-08,0.0,9.289018449421287e-06,1.1245156651333678e-06,3.0220207915457494e-18,2.2608443232081576e-19,0.0006408768114992082,1.5988321081016148e-05,2.92778793502143e-05,3.798123882963008e-05,1.9467592913819667e-05,2.217495518591382e-06,0.0,0.0,0.0001611584078215985,8.786789260463143e-05,2.756590329232551e-21,7.767805075049145e-22,0.0003025979796664736,0.00047700449200363174,0.0002548332134742576,2.9438782631074905e-05,0.0,0.0,0.0,0.0,1.0311278417292312e-09,1.4222211714992628e-10,2.4510014731066894e-08,1.222022005150242e-08,0.3,0.020631,9.604727718578416e-08,9.19
0.1998360288505643,5.235589816549126e-07,1.0746933479876971e-06,5.85951867613471e-07,2.914764031531153e-10,1.5892077613354845e-10,4.366296455113958e-05,7.642481806019315e-05,4.166887695420988e-05,1.9308022145829246e-08,1.0527253203696103e-08,0.004383485972270598,0.5043834859722719,0.49556436459800673,2.9765269588627938e-05,2.0472794742393385e-05,1.9113656238541027e-06,0.0,0.0,0.2993407595623121,0.001613,0.2901162155761565,0.020064782841532073,0.9998121958900559,3.445006630183443e-05,1.0604670121063724e-05,1.3917621255532346e-06,0.0,0.0,0.9778042994446009,0.00014220965494592594,0.00011727921782035295,7.843185571983334e-05,6.617559794533476e-06,0.0,0.0,0.006386947136593962,9.949604463667712e-05,0.0,5.300132170723798e-05,0.43961480379557316,0.23968987576653678,0.017999999855402068,0.0,0.0618939898651717,0.24,0.012,0.19999770153740284,1.1380800278726331e-07,0.09998393625070726,0.0994105563858992,9.306838710970334e-06,0.07780429944460125,0.0218511622583606,0.9981248637902642,0.00034401577614475283,0.00010590793297487447,1.3907678481033377e-05,0.0,0.0,0.4994434575922971,0.49958164971945085,9.362008707657608e-05,0.00021008767343637594,0.00011454547925613759,6.280034356523069e-08,3.424043609430463e-08,0.0,9.314798714874786e-06,1.1291553502735346e-06,3.120563909945236e-18,2.3374522144261153e-19,0.0006431766883954988,1.6063749292813575e-05,2.9391473940419167e-05,3.8064501174413005e-05,1.952498488879157e-05,2.227221437118824e-06,0.0,0.0,0.00016228577430512183,8.848256283721173e-05,2.8495783591374403e-21,8.038804744093818e-22,0.0003036681435133593,0.0004779977626129843,0.0002555345481864607,2.9566079542419487e-05,0.0,0.0,0.0,0.0,1.0471290513296262e-09,1.4459795115789604e-10,2.486146953466763e-08,1.239452477868615e-08,0.3,0.020631,9.659447733521269e-08,9.200000000000001
0.19983511860940234,5.260266876007439e-07,1.0801606258178559e-06,5.889327752937862e-07,2.9508949841102834e-10,1.6089073249476775e-10,4.388766197422724e-05,7.686115139058265e-05,4.190677768208463e-05,1.955925136738194e-08,1.0664230111895331e-08,0.004371318853482533,0.5043713188534839,0.49557634664170885,2.9861060854809897e-05,2.0551841573794454e-05,1.921602612234958e-06,0.0,0.0,0.2993383788032398,0.001613,0.2901057302960736,0.020064782838913574,0.9998116640565768,3.450174341822751e-05,1.0630071416298465e-05,1.3970568662512924e-06,0.0,0.0,0.9777851517337747,0.00014297371278199525,0.00011771974719625196,7.877385609605201e-05,6.656794820288942e-06,0.0,0.0,0.006389320468811024,9.957605133781564e-05,0.0,5.3068008015038544e-05,0.43961204603589366,0.2396883721546621,0.0179999998529899,0.0,0.06189398985416967,0.24,0.012,0.19999769018789448,1.1423603664948193e-07,0.09998386055385806,0.09940729150322955,9.346283821010319e-06,0.07778515173377494,0.021868724146572992,0.9981195623581552,0.0003445303530489661,0.00010616117393748323,1.3960556410825228e-05,0.0,0.0,0.49944172304070733,0.49957932360157875,9.412012673099229e-05,0.00021126861891847726,0.00011518936266047333,6.360885353850294e-08,3.468125738699462e-08,0.0,9.340608479544127e-06,1.1338078864661592e-06,3.2221772918839855e-18,2.416545645685758e-19,0.0006454817506185775,1.6139446142006885e-05,2.950534436016008e-05,3.8147795362862213e-05,1.958245098578351e-05,2.2369759727715793e-06,0.0,0.0,0.00016341938458118237,8.910063734793796e-05,2.9455690978034894e-21,8.3188678367600105e-22,0.00030474028646501557,0.00047899099885355693,0.0002562364362501029,2.9693725984939078e-05,0.0,0.0,0.0,0.0,1.0633556549082968e-09,1.4701011778301959e-10,2.5217450640435462e-08,1.2571060427945314e-08,0.3,0.020631,9.714406859554255e-08,9.21
0.1998342047257068,5.285024457211918e-07,1.0856474803897168e-06,5.919243567424837e-07,2.987420300257986e-10,1.6288219060747554e-10,4.4113170075992755e-05,7.729928964971659e-05,4.2145662505881024e-05,1.981337116430314e-08,1.0802783038826415e-08,0.004359213715188518,0.5043592137151898,0.49558826635027503,2.995699694888552e-05,2.063105875570279e-05,1.931879064064957e-06,0.0,0.0,0.29933599258676796,0.001613,0.29009524548294724,0.020064782836283192,0.9998111314586706,3.455338888825576e-05,1.0655491115390702e-05,1.4023642591897603e-06,0.0,0.0,0.9777660130342896,0.0001437406441857179,0.00011816111544281273,7.91167172424398e-05,6.69620066832021e-06,0.0,0.0,0.006391687319221391,9.965587477331523e-05,0.0,5.313463884667648e-05,0.43960927537823746,0.23968686151031698,0.0179999998505409,0.0,0.06189398984316767,0.24,0.012,0.19999767879908367,1.1466500930750766e-07,0.0999837845877767,0.09940401359763901,9.385828700063274e-06,0.07776601303428989,0.021886272279413355,0.9981142533561965,0.0003450446071858779,0.00010641459584373155,1.4013560476949683e-05,0.0,0.0,0.4994399858638114,0.4995769881647247,9.462207154588187e-05,0.00021245435310279616,0.00011583585699456717,6.442654630945408e-08,3.512708538532481e-08,0.0,9.366447686065655e-06,1.1384732883168084e-06,3.3269493112391818e-18,2.498199033283115e-19,0.0006477920010090633,1.6215412223379797e-05,2.9619490807598684e-05,3.8231121222683964e-05,1.963999110535105e-05,2.246759162297563e-06,0.0,0.0,0.00016455926318895042,8.972212951618114e-05,3.0446520326827395e-21,8.608273662050292e-22,0.0003058144074969752,0.00047998419774042373,0.00025693887528977584,2.982172223117416e-05,0.0,0.0,0.0,0.0,1.0798104875357646e-09,1.494591182600052e-10,2.55780093885424e-08,1.2749852115704448e-08,0.3,0.020631,9.769605797192913e-08,9.22
0.19983328719157187,5.30986269014747e-07,1.091153947979566e-06,5.949266317382996e-07,3.02434366980555e-10,1.648953516510683e-10,4.433949029741633e-05,7.773923694762247e-05,4.238553366649298e-05,2.0070410188067554e-08,1.0942927606033802e-08,0.004347170238492719,0.504347170238494,0.4956001240427109,3.0053077715290683e-05,2.071044624914762e-05,1.9421950641105692e-06,0.0,0.0,0.2993336009094736,0.001613,0.2900847611365676,0.020064782833646284,0.9998105980965867,3.460500265337581e-05,1.0680929165155835e-05,1.407684313430228e-06,0.0,0.0,0.9777468833407624,0.00014451045430455883,0.00011860332160922397,7.946043897089123e-05,6.735777767235001e-06,0.0,0.0,0.00639404770226817,9.973551515083112e-05,0.0,5.320121418496844e-05,0.43960649178318933,0.23968534381200068,0.01799999984805456,0.0,0.061893989832165694,0.24,0.012,0.19999766737090063,1.1509492099116483e-07,0.09998370835186808,0.09940072264107755,9.425473366968984e-06,0.07774688334076278,0.021903806657827866,0.9981089367870941,0.00034555853796485716,0.0001066681981549644,1.4066690768477263e-05,0.0,0.0,0.49943824606402365,0.4995746433886937,9.5125925322686e-05,0.00021364488650896558,0.00011648496799398406,6.525351141401011e-08,3.5577968906665396e-08,0.0,9.392316277025355e-06,1.1431515704020001e-06,3.4349704100378066e-18,2.5824885920307445e-19,0.0006501074423948456,1.6291648131991436e-05,2.973391348034279e-05,3.831447858214629e-05,1.9697605147969374e-05,2.2565710423942285e-06,0.0,0.0,0.00016570543471610175,9.034705274775951e-05,3.1469188059047895e-21,8.90730843724697e-22,0.0003068905055806615,0.0004809773563004536,0.0002576418629328205,2.995006855246699e-05,0.0,0.0,0.0,0.0,1.0964964146495868e-09,1.519454597538548e-10,2.5943197608515265e-08,1.293092519568221e-08,0.3,0.020631,9.825045247804276e-08,9.23
0.19983236599909743,5.33478170469553e-07,1.0966800648376346e-06,5.979396200457595e-07,3.061668810663491e-10,1.6693041833590014e-10,4.4566624077624275e-05,7.818099739168805e-05,4.262639340337492e-05,2.0330397322201084e-08,1.1084679561582574e-08,0.004335188106132233,0.5043351881061335,0.4956119200363902,3.0149302998223668e-05,2.0790004014425324e-05,1.952550697117089e-06,0.0,0.0,0.29933120376794614,0.001613,0.2900742772567255,0.020064782831008453,0.9998100639705749,3.465658465561439e-05,1.0706385512459716e-05,1.4130170380075333e-06,0.0,0.0,0.9777277626478121,0.0001452831482766567,0.00011904636473981861,7.980502108691527e-05,6.775526545537893e-06,0.0,0.0,0.0063964016323751535,9.981497267890857e-05,0.0,5.326773401331843e-05,0.43960369521129516,0.23968381903819086,0.017999999845530364,0.0,0.06189398982116376,0.24,0.012,0.19999765590327548,1.1552577192810021e-07,0.09998363184553691,0.09939741860551622,9.465217840057526e-06,0.07772776264781243,0.02192132728278119,0.9981036126535595,0.00034607214480099444,0.00010692198033303455,1.4119947374207578e-05,0.0,0.0,0.4994365036437642,0.49957228925330566,9.563169185933342e-05,0.00021484022964849791,0.00011713670138986041,6.608983909790972e-08,3.603395715539642e-08,0.0,9.418214194959638e-06,1.147842747269164e-06,3.5463331262770444e-18,2.6694923599885367e-19,0.0006524280775910987,1.636815446317471e-05,2.9848612575447283e-05,3.839786727007903e-05,1.9755293014034612e-05,2.266411649708505e-06,0.0,0.0,0.00016685792379875976,9.097542047490704e-05,3.2524632438297494e-21,9.216265384391518e-22,0.00030796857968343487,0.0004819704715723152,0.0002583453968093587,3.0078765218962423e-05,0.0,0.0,0.0,0.0,1.113416332275198e-09,1.544696554070819e-10,2.631306762241143e-08,1.3114305260417314e-08,0.3,0.020631,9.880725913605294e-08,9.24
0.19983144114038895,5.3597816306337e-07,1.1022258671879292e-06,6.009633414150883e-07,3.0993994689648793e-10,1.6898759491109751e-10,4.4794572853880046e-05,7.862457508662692e-05,4.286824395452305e-05,2.0593361683539565e-08,1.122805478074477e-08,0.004323267002465802,0.5043232670024671,0.4956236546470658,3.0245672641648133e-05,2.086973201110166e-05,1.962946047808221e-06,0.0,0.0,0.29932880115878757,0.001613,0.29006379384321207,0.020064782828375538,0.9998095290808857,3.470813483756597e-05,1.0731860104218929e-05,1.4183624419297835e-06,0.0,0.0,0.9777086509500595,0.00014605873123078,0.00011949024387409808,8.015046338964592e-05,6.8154474316269134e-06,0.0,0.0,0.006398749123946736,9.989424756697312e-05,0.0,5.333419831571432e-05,0.4396008856230622,0.2396822871673437,0.017999999842967795,0.0,0.061893989810161844,0.24,0.012,0.1999976443961385,1.1595756234379175e-07,0.09998355506818754,0.09939410146294735,9.505062137150243e-06,0.07770865095005991,0.02193883415525651,0.9980982809583094,0.0003465854271150791,0.00010717594184030535,1.4173330382669523e-05,0.0,0.0,0.49943475860545844,0.4995699257383958,9.613937495021383e-05,0.00021604039302469682,0.00011779106290885609,6.69356203204568e-08,3.649509972495383e-08,0.0,9.444141382356092e-06,1.1525468334366037e-06,3.6611321217446765e-18,2.759290223194502e-19,0.000654753909400297,1.6444931812534675e-05,2.9963588289415013e-05,3.8481287115873814e-05,1.9813054603865146e-05,2.2762810208367333e-06,0.0,0.0,0.00016801675512143736,9.16072461562418e-05,3.3613813866011744e-21,9.535444826763965e-22,0.0003090486287686383,0.00048296354060648155,0.00025904947455232486,3.0207812499608718e-05,0.0,0.0,0.0,0.0,1.1305731672467471e-09,1.5703222438692859e-10,2.6687672247994467e-08,1.3300018142794438e-08,0.3,0.020631,9.936648497661246e-08,9.25
0.1998305126075577,5.384862597635385e-07,1.1077913912280658e-06,6.039978155821178e-07,3.1375394192086657e-10,1.7106708717237378e-10,4.502333806157525e-05,7.906997413444418e-05,4.311108755645662e-05,2.0859332623487534e-08,1.1373069266685694e-08,0.0043114066134625345,0.5043114066134639,0.49563532818888145,3.034218648929611e-05,2.0949630198014032e-05,1.9733812008856725e-06,0.0,0.0,0.29932639307861225,0.001613,0.2900533108958188,0.020064782825753646,0.9998089934277701,3.475965314239057e-05,1.0757352887401084e-05,1.4237205341783743e-06,0.0,0.0,0.9776895482421281,0.00014683720828628303,0.00011993495804675648,8.049676567185296e-05,6.8555408537901485e-06,0.0,0.0,0.006401090191367834,9.997334002532085e-05,0.0,5.340060707672446e-05,0.4395980629789593,0.23968074817789392,0.017999999840366328,0.0,0.061893989799159964,0.24,0.012,0.19999763284942,1.1639029246155733e-07,0.09998347801922412,0.09939077118538468,9.545006275560683e-06,0.07768954824212837,0.02195632727625551,0.9980929417040661,0.00034709838433357663,0.0001074300821396537,1.4226839882121493e-05,0.0,0.0,0.4994330109515375,0.49956755282381443,9.664897838615127e-05,0.0002172453871325693,0.00011844805827310638,6.779094675827311e-08,3.6961446599875476e-08,0.0,9.470097781654267e-06,1.1572638433934565e-06,3.779464209839467e-18,2.851963940395559e-19,0.0006570849406122284,1.6521980775946884e-05,3.00788408181977e-05,3.856473794948416e-05,1.987088981770289e-05,2.2861791923246014e-06,0.0,0.0,0.00016918195341697915,9.224254327673439e-05,3.473771517699002e-21,9.865154285362263e-22,0.0003101306517956436,0.00048395656046523484,0.0002597540937974976,3.033721066215834e-05,0.0,0.0,0.0,0.0,1.1479698774279352e-09,1.59633691932583e-10,2.706706480190977e-08,1.3488089917570124e-08,0.3,0.020631,9.99281370388416e-08,9.26
0.19982958039272067,5.41002473526943e-07,1.1133766731291016e-06,6.070430622681954e-07,3.176092464403009e-10,1.7316910246984396e-10,4.52529211342207e-05,7.95171986344021e-05,4.335492644419923e-05,2.1128339729277015e-08,1.1519739151150253e-08,0.004299606626690611,0.5042996066266919,0.4956469409743826,3.0438844384670995e-05,2.102969853327373e-05,1.9838562410287446e-06,0.0,0.0,0.2993239795240468,0.001613,0.2900428284143378,0.020064782823149115,0.9998084570114795,3.4811139513811415e-05,1.0782863809025093e-05,1.4290913237080117e-06,0.0,0.0,0.9776704545186429,0.00014761858455306198,0.00012038050628770493,8.084392771995245e-05,6.895807240202342e-06,0.0,0.0,0.006403424849003806,0.00010005225026510867,0.0,5.346696028149424e-05,0.4395952272394169,0.2396792020482551,0.01799999983772543,0.0,0.06189398978815812,0.24,0.012,0.1999976212630503,1.1682396250256362e-07,0.09998340069805052,0.09938742774486374,9.585050272095567e-06,0.07767045451864323,0.02197380664679842,0.9980875948935569,0.00034761101588860597,0.00010768440069447293,1.4280475960551576e-05,0.0,0.0,0.499431260684438,0.49956517048942733,9.716050595437758e-05,0.00021845522245873784,0.00011910769320017418,6.865591080905069e-08,3.7433048157847154e-08,0.0,9.496083335246432e-06,1.1619937915996547e-06,3.901428383391556e-18,2.9475971677783256e-19,0.0006594211740040092,1.6599301949555747e-05,3.019437035719683e-05,3.8648219601425437e-05,1.992879855571462e-05,2.2961062006670816e-06,0.0,0.0,0.00017035354346650318,9.288132534767628e-05,3.58973419349249e-21,1.0205708575381677e-21,0.000311214647719897,0.00048494952822267066,0.0002604592521835315,3.0466959973168766e-05,0.0,0.0,0.0,0.0,1.1656094519328536e-09,1.6227458940239652e-10,2.7451299102860228e-08,1.3678546902898681e-08,0.3,0.020631,1.0049222237031227e-07,9.27
0.19982864448800083,5.435268172999753e-07,1.1189817490353666e-06,6.100991011800931e-07,3.2150624362086005e-10,1.7529384971583933e-10,4.5483323503437436e-05,7.996625268298575e-05,4.359976285126004e-05,2.140041282522626e-08,1.1668080695149252e-08,0.004287866731306005,0.5042878667313073,0.495658493314528,3.053564617105053e-05,2.1109936974268203e-05,1.994371252893923e-06,0.0,0.0,0.29932156049173053,0.001613,0.2900323463985615,0.020064782820568557,0.9998079198322657,3.4862593896112735e-05,1.0808392816161462e-05,1.4344748194467303e-06,0.0,0.0,0.9776513697742317,0.00014840286513151103,0.00012082688762209574,8.11919493140175e-05,6.936247018921495e-06,0.0,0.0,0.006405753111200371,0.00010013097849834452,0.0,5.353325791574265e-05,0.4395923783648275,0.2396776487568195,0.017999999835044564,0.0,0.0618939897771563,0.24,0.012,0.19999760963695976,1.172585726858348e-07,0.0999833231040703,0.09938407111344191,9.62519414305575e-06,0.07765136977423202,0.02199127226792399,0.9980822405295142,0.00034812332121791684,0.00010793889696867568,1.4334238705677758e-05,0.0,0.0,0.49942950780660184,0.49956277871511595,9.767396143850578e-05,0.00021966990948135226,0.00011976997340300181,6.953060559530457e-08,3.790995517174863e-08,0.0,9.522097985478353e-06,1.166736692485887e-06,4.027125842482852e-18,3.046275483699904e-19,0.0006617626123400987,1.6676895929772897e-05,3.031017710126454e-05,3.873173190277496e-05,1.998678071799325e-05,2.3060620823083676e-06,0.0,0.0,0.00017153155009934321,9.352360590664824e-05,3.709372272793146e-21,1.0557429902694143e-21,0.00031230061549296535,0.0004859424409647032,0.00026116494735198845,3.0597060698003303e-05,0.0,0.0,0.0,0.0,1.1834949113468219e-09,1.6495545432110111e-10,2.7840429474781853e-08,1.3871415661858089e-08,0.3,0.020631,1.0105874802703213e-07,9.28
0.199827704885527,5.460593040184993e-07,1.1246066550642977e-06,6.131659520099156e-07,3.2544531950819996e-10,1.7744153939272243e-10,4.571454659894779e-05,8.041714037386878e-05,4.384559900961514e-05,2.16755819739986e-08,1.181811028964576e-08,0.004276186618041195,0.5042761866180425,0.49566998551870073,3.0632591691489804e-05,2.1190345477663298e-05,2.0049263211144695e-06,0.0,0.0,0.29931913597831483,0.001613,0.2900218648482828,0.020064782818018836,0.9998073818903813,3.491401623413746e-05,1.0833939855932575e-05,1.4398710302959155e-06,0.0,0.0,0.9776322940035241,0.0001491900551124785,0.00012127410107034674,8.15408302277889e-05,6.976860617885478e-06,0.0,0.0,0.006408074992283528,0.00010020952493787766,0.0,5.3599499965758884e-05,0.4395895163155455,0.23967608828195827,0.01799999983232319,0.0,0.06189398976615451,0.24,0.012,0.19999759797107888,1.176941232282614e-07,0.0999832452366868,0.09938070126319871,9.665437904237172e-06,0.07763229400352452,0.022008724140689547,0.9980768786146759,0.00034863529976486676,0.0001081935704266968,1.438812820494813e-05,0.0,0.0,0.4994277523204763,0.4995603774807775,9.818934861850355e-05,0.00022088945867000206,0.00012043490458986335,7.041512496812542e-08,3.839221881169975e-08,0.0,9.548141674650057e-06,1.1714925604535593e-06,4.1566600222674386e-18,3.1480864134186916e-19,0.0006641092583723135,1.675476331327556e-05,3.0426261244704543e-05,3.881527468517197e-05,2.0044836204559155e-05,2.31604687364181e-06,0.0,0.0,0.00017271599819299063,9.416939851748878e-05,3.832790946407694e-21,1.0920647960327745e-21,0.00031338855406258195,0.0004869352957890696,0.0002618711769473698,3.072751310083188e-05,0.0,0.0,0.0,0.0,1.2016293079472286e-09,1.67676830427027e-10,2.8234510750019508e-08,1.4066723003975929e-08,0.3,0.020631,1.016277210734289e-07,9.290000000000001
