Time,E1,E2,KKK,P_KKK,KK,P_KK,PP_KK,K,P_K,PP_K,KPase,KKPase,E1_KKK,E2_P_KKK,P_KKK_KK,P_KKK_P_KK,PP_KK_K,PP_KK_P_K,KKPase_PP_KK,KKPase_P_KK,KPase_PP_K,KPase_P_K,K_PP_norm,KK_PP_norm,KKK_P_norm,rel_K_PP_max,K_PP_norm_max,compartment,r1a,r1b,r2a,r2b,r3a,r3b,r4a,r4b,r5a,r5b,r6a,r6b,r7a,r7b,r8a,r8b,r9a,r9b,r10a,r10b
7.44,2.9730640516812998e-05,0.00029994345248949097,0.0027178933342066284,5.657983228248612e-05,1.1045605023877691,0.08995867019365787,0.0010442517022198512,1.1811531660815915,0.010519107744462183,9.263065188674883e-05,0.1159064851113703,0.00023020584324127768,2.6935948318703107e-07,5.6547510508867465e-08,0.00020825285685842834,1.6948069388626448e-05,0.004105080859638639,3.6499773791757805e-05,8.001856728736831e-07,6.899397108249731e-05,3.567503094803112e-05,0.004057839857681567,0.00010692140236231659,0.004322193767768981,0.09393712444024645,0.00011879509044764962,0.900049,4e-12,1.6160314881713956e-16,1.6161568991221865e-16,3.395449463902049e-17,3.392850630532048e-17,1.2503167776877738e-13,1.24951714115057e-13,4.1439663465681615e-14,4.139638264949839e-14,1.0190544254474713e-14,1.0168841633175868e-14,4.814599709384318e-16,4.801114037242098e-16,2.4706363012690913e-12,2.4630485157831833e-12,2.442227306064684e-12,2.43470391460894e-12,2.2038520396899933e-14,2.1899864275054684e-14,2.154095452625325e-14,2.140501856881867e-14
7.45,2.9730671862489327e-05,0.00029994338753065746,0.0027175742198264317,5.6644807631439124e-05,1.1043513455059537,0.09014320483656564,0.0010491619095357983,1.1810631853685511,0.010569662571263254,9.353166408561425e-05,0.11588730666317026,0.00023009434290831402,2.693281375106972e-07,5.661246934231593e-08,0.0002084526636253688,1.7002368039772453e-05,0.004124079247602166,3.684781166872229e-05,8.035607517837352e-07,6.910209633655087e-05,3.601624502540725e-05,0.004076677091804218,0.0001079565909258512,0.004342410441298438,0.09404349730552239,0.0001199452373435793,0.900049,4e-12,1.6158434706006202e-16,1.6159688250641832e-16,3.3993460342595596e-17,3.396748160538956e-17,1.2515147991960158e-13,1.2507159817522127e-13,4.150450813614598e-14,4.146125780193052e-14,1.0223157165131222e-14,1.0201420823863471e-14,4.834884296460448e-16,4.821364510702411e-16,2.4820584788135065e-12,2.4744475485613e-12,2.453552655806339e-12,2.4460062550825307e-12,2.2248462464429068e-14,2.2108687001233374e-14,2.174678353918048e-14,2.160974701524435e-14
7.46,2.9730703194046617e-05,0.00029994332259580396,0.002717255249860303,5.670975902669366e-05,1.1041420514205609,0.09032780040854198,0.001054087845795673,1.180972904774412,0.01062038874681038,9.444018680111888e-05,0.11586806789695878,0.00022998288038425318,2.69296805953408e-07,5.6677404195883623e-08,0.0002086522656550367,1.705675097768229e-05,0.004143135531735995,3.719865719991481e-05,8.069449126308566e-07,6.921017469976455e-05,3.6360219611391624e-05,0.0040955718834297114,0.00010900033867709205,0.004362690816369889,0.09414982203290623,0.00012110489393032162,0.900049,4e-12,1.6156555377220174e-16,1.6157808357204482e-16,3.403241166676536e-17,3.4006442517530175e-17,1.252711592761748e-13,1.2519135939302202e-13,4.156928604706289e-14,4.152610481985873e-14,1.0255820591709413e-14,1.0234050586609374e-14,4.855216882379715e-16,4.841669475785139e-16,2.4935154215052773e-12,2.485881319041597e-12,2.4649125675722615e-12,2.457343130057827e-12,2.2460096462602965e-14,2.2319194319948885e-14,2.1954276139059073e-14,2.1816131766834973e-14
7.47,2.973073451149038e-05,0.0002999432576849041,0.0027169364242511256,5.677468649549111e-05,1.1039326203122801,0.09051245664131141,0.0010590295367285314,1.1808823237196056,0.010671286622317425,9.535627263136039e-05,0.11584876872549339,0.0002298714823561106,2.69265488509642e-07,5.6742315095701916e-08,0.00020885166305236372,1.7111218127279337e-05,0.004162249782063502,3.755232887597058e-05,8.10337673986063e-07,6.93181799665519e-05,3.670697296383063e-05,0.004114524301542658,0.00011005270466265915,0.0043830349877847005,0.09425609864143018,0.00012227412581166042,0.900049,4e-12,1.6154676895024763e-16,1.615592931057852e-16,3.407134862856579e-17,3.404538905742115e-17,1.2539071589008467e-13,1.2531099783141824e-13,4.1634022339394634e-14,4.159090797993114e-14,1.028853452262115e-14,1.0266730876367602e-14,4.875601534751326e-16,4.862026043916378e-16,2.5050071716406406e-12,2.4973498692381014e-12,2.476307082723617e-12,2.4687145809255945e-12,2.2673433586138436e-14,2.253139732558235e-14,2.2163443320083883e-14,2.2024183778298378e-14
7.48,2.973076581482614e-05,0.00029994319279793153,0.0027166177429418276,5.683959006578139e-05,1.1037230523566355,0.0906971732784516,0.0010639870081198734,1.1807914416237753,0.010722356549502423,9.627997446994227e-05,0.11582940906160683,0.00022976018231877861,2.692341851738819e-07,5.680720206831188e-08,0.00020905085592655547,1.7165769408458592e-05,0.00418142206858864,3.790884527113063e-05,8.137384296933668e-07,6.942607924817655e-05,3.7056523431017936e-05,0.004133534414962049,0.00011111374825080012,0.004403443050340822,0.09436232715011114,0.00012345299894872403,0.900049,4e-12,1.6152799259089098e-16,1.6154051110432916e-16,3.411027124563712e-17,3.408432124098713e-17,1.2551014981248324e-13,1.2543051355593328e-13,4.1698748724113644e-14,4.165564754890593e-14,1.0321298952014169e-14,1.0299461645075156e-14,4.896043380657155e-16,4.8824305781602e-16,2.5165337715941474e-12,2.508853241153184e-12,2.4877362425296324e-12,2.4801206489772292e-12,2.2888485097720074e-14,2.2745307162678375e-14,2.2374296130669255e-14,2.2233914058610762e-14
7.49,2.9730797104059412e-05,0.00029994312793486127,0.0027162992058753816,5.690446976265523e-05,1.1035133477472947,0.09088195001793002,0.0010689602855049557,1.1807002579071129,0.010773598880106414,9.721134551363096e-05,0.11580998881831109,0.0002296489853563367,2.692028959406147e-07,5.6872065138519525e-08,0.00020924984436824614,1.7220404762503304e-05,0.00420065246048444,3.826822509442062e-05,8.171470922630911e-07,6.953386754804883e-05,3.740888946039049e-05,0.004152602292228405,0.00011218352914501782,0.004423915098479772,0.09446850757795186,0.00012464157967512638,0.900049,4e-12,1.615092246908259e-16,1.6152173756436882e-16,3.414917953323045e-17,3.412323908311172e-17,1.2562946109734186e-13,1.255499066209477e-13,4.176346990646244e-14,4.17203205288293e-14,1.035411384956379e-14,1.0332242857501982e-14,4.916543244518777e-16,4.902882553578547e-16,2.528095262861985e-12,2.520391476290664e-12,2.499200088015328e-12,2.491561375337043e-12,2.3105262282525323e-14,2.2960935056652374e-14,2.2586845671552017e-14,2.2445333676234296e-14
7.5,2.9730828379195688e-05,0.0002999430630956718,0.002715980812994802,5.69693256056278e-05,1.1033035067181918,0.09106678646522161,0.0010739493939171435,1.1806087719912148,0.010825013965718238,9.815043936592384e-05,0.11579050790892581,0.00022953784247945635,2.6917162080433155e-07,5.693690432799497e-08,0.00020944862843985201,1.7275124164450792e-05,0.004219941025367154,3.863048726039579e-05,8.205645798110035e-07,6.964159293738129e-05,3.776408961978091e-05,0.004171728001454284,0.0001132621074880872,0.004444451225936791,0.09457463994394184,0.00012583993481253487,0.900049,4e-12,1.614904652467484e-16,1.6150297248259893e-16,3.4188073501789775e-17,3.416214259679698e-17,1.2574864980032726e-13,1.256691770639112e-13,4.182813898462853e-14,4.1784955762428774e-14,1.0386979141311079e-14,1.0365074498670475e-14,4.937093593608417e-16,4.9233874788660215e-16,2.539691685312621e-12,2.5319646152202924e-12,2.51069865997435e-12,2.5030368008725705e-12,2.3323776394273388e-14,2.3178292356237474e-14,2.2801103130789643e-14,2.2658453771868544e-14
7.51,2.9730859640240493e-05,0.00029994299828034113,0.0027156625642431502,5.703415761470303e-05,1.1030935294995108,0.09125168223412941,0.0010789543584274397,1.1805169832969722,0.010876602158400354,9.909730992582792e-05,0.11577096624685196,0.0002294267093315647,2.6914035975952806e-07,5.700171965868486e-08,0.000209647208206619,1.7329927585974427e-05,0.004239287830784124,3.899565077021786e-05,8.239917253753991e-07,6.974929893970852e-05,3.812214256793471e-05,0.004190911610579982,0.0001143495437448021,0.004465051526422334,0.09468072426705543,0.00012704813154039625,0.900049,4e-12,1.614717142553579e-16,1.6148421585571684e-16,3.4226953162179394e-17,3.4201031795210915e-17,1.2586771597696527e-13,1.257883249239714e-13,4.189271333995854e-14,4.184957936382511e-14,1.0419894757007876e-14,1.0397956551584656e-14,4.957687566665891e-16,4.943950352252394e-16,2.55132307883305e-12,2.5435726984704746e-12,2.5222319990944293e-12,2.514546966347989e-12,2.3544038752618725e-14,2.3397390462130716e-14,2.301707974954658e-14,2.2873285540760828e-14
7.5200000000000005,2.9730890887199317e-05,0.0002999429334888454,0.002715344459563533,5.709896581318089e-05,1.10288341629769,0.09143663699318404,0.0010839752043926645,1.1804248912435795,0.010928363810995177,0.00010005201134487827,0.11575136374547139,0.00022931557346532038,2.691091128007041e-07,5.706651115441216e-08,0.0002098455837516693,1.738481497752687e-05,0.004258692944893158,3.936373465936848e-05,8.274287717641559e-07,6.985699775956402e-05,3.8483067042135445e-05,0.004210153187486365,0.0001154458986558447,0.004485716093930498,0.09478676056625089,0.00012826623734468311,0.900049,4e-12,1.614529717133559e-16,1.6146546768042246e-16,3.4265818528091795e-17,3.4239906692647296e-17,1.259866596814222e-13,1.2590735025100158e-13,4.1957180735590884e-14,4.191419865573841e-14,1.0452860652468063e-14,1.0430888986516121e-14,4.978323194114734e-16,4.964572630584936e-16,2.562989484087897e-12,2.555215766935895e-12,2.5338001460255757e-12,2.526091912491819e-12,2.3766060787182498e-14,2.3618240795621086e-14,2.3234786809306873e-14,2.3089840225281266e-14
7.53,2.9730922120077654e-05,0.00029994286872115484,0.0027150264988991053,5.716375023464179e-05,1.10267316724822,0.09162165058192827,0.0010890119580767993,1.1803324952455605,0.010980299278144312,0.00010101459803620832,0.11573170031777771,0.000229204525616618,2.6907787992236436e-07,5.713127884499268e-08,0.00021004375521613654,1.7439786221213622e-05,0.004278156438166229,3.9734757871165736e-05,8.308740296234531e-07,6.996460035040702e-05,3.8846881863990605e-05,0.004229452800358184,0.00011655123325016573,0.0045064450234528815,0.09489274886046825,0.0001294943200316491,0.900049,4e-12,1.6143423761744694e-16,1.6144672795341862e-16,3.4304669621956575e-17,3.427876730699561e-17,1.2610548096239257e-13,1.2602625312968192e-13,4.202162762112538e-14,4.1978760210244215e-14,1.0485876867075704e-14,1.0463871732728174e-14,4.999014591931966e-16,4.985244177740718e-16,2.574690944416431e-12,2.5668938628997374e-12,2.545403141615923e-12,2.5376716802149103e-12,2.398985414594537e-14,2.384085472269944e-14,2.345423563219459e-14,2.3308129118394362e-14
7.54,2.9730953338880998e-05,0.0002999428039772415,0.0027147086821930682,5.7228510909318136e-05,1.1024627825096431,0.09180672278464398,0.001094064645441472,1.1802397947181926,0.011032408914491223,0.0001019851247432416,0.11571197587700785,0.00022909362317041318,2.690466611190176e-07,5.7196022758304187e-08,0.00021024172272286206,1.7494841220738903e-05,0.004297678380075127,4.0108739506250584e-05,8.343264325051704e-07,7.007205039373018e-05,3.921360595537854e-05,0.004248810517036658,0.00011766560891551673,0.004527238409545826,0.0949986891686336,0.0001307324478061936,0.900049,4e-12,1.6141551196433836e-16,1.6142799667141056e-16,3.4343506463349636e-17,3.431761365498251e-17,1.2622417987016412e-13,1.2614503363371724e-13,4.208610878030514e-14,4.204323023623811e-14,1.0518943413275633e-14,1.0496904732443342e-14,5.01977074924259e-16,5.005958595031023e-16,2.586427502132025e-12,2.578607028045076e-12,2.5570410264935836e-12,2.5492863102219945e-12,2.4215430485842347e-14,2.406524370375035e-14,2.3675437603187305e-14,2.3528163573227122e-14
7.55,2.973098454361484e-05,0.0002999427392570795,0.002714391009388665,5.7293247864134926e-05,1.102252262263273,0.09199185333102526,0.0010991332921495536,1.1801467890774917,0.011084693074686434,0.00010296364653943628,0.11569219033664015,0.00022898289056561875,2.690154563851769e-07,5.726074292030966e-08,0.00021043948637662044,1.7549979901139124e-05,0.004317258839101312,4.048569882184251e-05,8.377855292990056e-07,7.017932390173096e-05,3.958325833838498e-05,0.004268226405021353,0.00011878908739818432,0.004548096346334701,0.09510458150965903,0.00013198068927156668,0.900049,4e-12,1.6139679475073975e-16,1.6140927383110614e-16,3.4382329069028006e-17,3.435644575218579e-17,1.2634275645664036e-13,1.2626369182597226e-13,4.2150647595867845e-14,4.210759434103858e-14,1.0552060276818828e-14,1.0529987940683475e-14,5.040595558338346e-16,5.026713175794033e-16,2.5981991985330864e-12,2.590355303460787e-12,2.568713841066628e-12,2.560935843012812e-12,2.444280147348433e-14,2.4291419293105507e-14,2.389840416974902e-14,2.3749955003030988e-14
7.5600000000000005,2.973101573428466e-05,0.00029994267456065374,0.0027140734804291756,5.735796110740513e-05,1.1020416068185461,0.0921770416411604,0.0011042179221955536,1.1800534777461213,0.011137152111480182,0.00010395021901688558,0.11567234361108522,0.00022887216477473975,2.689842657153592e-07,5.73254393460692e-08,0.0002106370461712537,1.760520231696893e-05,0.004336897878921959,4.086565554563906e-05,8.412543925596103e-07,7.028658082934942e-05,3.995585819034034e-05,0.004287700530724318,0.00011992173100602154,0.004569018925879456,0.09521042590244748,0.00013323911365494716,0.900049,4e-12,1.6137808597336265e-16,1.6139055942921552e-16,3.442113743996268e-17,3.439526360764152e-17,1.2646121078780946e-13,1.2638222770275223e-13,4.2215087754165184e-14,4.217194849760965e-14,1.0585227287616007e-14,1.0563121390181357e-14,5.0614634940808e-16,5.047526355357661e-16,2.6100060697526617e-12,2.602138727353175e-12,2.5804216251176444e-12,2.572620318434591e-12,2.467197852747444e-14,2.4519393327383436e-14,2.4123146896070817e-14,2.3973514914204203e-14
7.57,2.9731046910895934e-05,0.00029994260988794357,0.0027137560952579303,5.74226506569533e-05,1.1018308164191415,0.0923622872936688,0.0011093185604169203,1.1799598601424872,0.011189786379258885,0.00010494489798203403,0.11565243561441707,0.00022876137844744172,2.6895308910408613e-07,5.73901120562091e-08,0.0002108344021568356,1.766050845698503e-05,0.004356595565375374,4.1248629314154914e-05,8.44734298415213e-07,7.03938872507918e-05,4.033142475692509e-05,0.004307232960825886,0.0001210636022824659,0.004590006241170416,0.09531622236588387,0.0001345077904452601,0.900049,4e-12,1.6135938562892154e-16,1.6137185346245168e-16,3.445993158519537e-17,3.443406723372546e-17,1.2657954292310665e-13,1.2650064129410135e-13,4.227936428095814e-14,4.223633235047508e-14,1.0618444354374982e-14,1.0596305074191017e-14,5.082363930240974e-16,5.068405790491277e-16,2.6218481543868348e-12,2.613957339225224e-12,2.5921644185697454e-12,2.5843397764955318e-12,2.4902973281956373e-14,2.4749177588492948e-14,2.434967737355998e-14,2.4198854854155053e-14
7.58,2.9731078073454135e-05,0.0002999425452389272,0.0027134388538183054,5.748731653274718e-05,1.101619891293796,0.0925475899030795,0.0011144352318364311,1.179865935683599,0.01124259623311659,0.00010594773953269907,0.11563246626070543,0.0002286504857778331,2.689219265458835e-07,5.745476107261013e-08,0.00021103155439609715,1.771589829509659e-05,0.004376351964638808,4.1634639818909315e-05,8.482261188899003e-07,7.050128809992543e-05,4.070997737402654e-05,0.004326823761920406,0.00012221476408893797,0.004611058385343893,0.09542197091883742,0.0001357867894847258,0.900049,4e-12,1.6134069371413365e-16,1.613531559275301e-16,3.4498711515586107e-17,3.447285664356608e-17,1.2669775292064966e-13,1.266189326376583e-13,4.234343269567198e-14,4.230077285995526e-14,1.0651711403346877e-14,1.0629538977057955e-14,5.103289571753881e-16,5.089356713339402e-16,2.6337254914945527e-12,2.6258111787832846e-12,2.60394226128211e-12,2.5960942571522435e-12,2.513579746664111e-14,2.498078389134559e-14,2.4578007243235403e-14,2.4425986424415923e-14
7.59,2.973110922196474e-05,0.0002999424806135668,0.0027131217560537263,5.755195878450594e-05,1.1014088315667383,0.09273294945923631,0.0011195679636878133,1.1797717037794364,0.011295582029838172,0.0001069587999301983,0.11561243546361052,0.0002285397187130498,2.6889077803528177e-07,5.751938643302123e-08,0.00021122850312746763,1.7771371599696326e-05,0.004396167148098888,4.202370630764135e-05,8.517255180924354e-07,7.060855576550581e-05,4.109153542945572e-05,0.004346473000959864,0.00012337527946637827,0.004632175453010054,0.09552767158015567,0.00013707618081502037,0.900049,4e-12,1.6132201022571937e-16,1.6133446682116905e-16,3.4537477268165127e-17,3.451163185981274e-17,1.2681584084039854e-13,1.2673710187648057e-13,4.240751528007784e-14,4.236513345930349e-14,1.0685028581156765e-14,1.0662822959817795e-14,5.12427679149958e-16,5.1103531085546125e-16,2.64563812720805e-12,2.6377002888593325e-12,2.615755193218419e-12,2.6078838005759186e-12,2.5370463302673505e-14,2.521422378458481e-14,2.480814815910769e-14,2.4654921257673433e-14
7.6000000000000005,2.973114035643321e-05,0.0002999424160118258,0.0027128048019076645,5.761657745982842e-05,1.1011976373753702,0.09291836591847273,0.0011247167830152039,1.1796771638401715,0.011348744126410671,0.00010797813576973697,0.11559234313696999,0.00022842928812473202,2.688596435668156e-07,5.7583988173970453e-08,0.0002114252485768232,1.7826928153807577e-05,0.004416041186451793,4.241584816705746e-05,8.552285563888249e-07,7.071548331552705e-05,4.1476118413320586e-05,0.004366180744616548,0.00012454521181921456,0.004653357538491726,0.09563332436867183,0.00013837603488167261,0.900049,4e-12,1.6130333516040167e-16,1.6131578614008936e-16,3.45762288781515e-17,3.455039290438227e-17,1.2693380674357835e-13,1.2685514914609392e-13,4.247181473256412e-14,4.2429289989316227e-14,1.0718396017244915e-14,1.0696156892284546e-14,5.145358825111118e-16,5.1313713383329495e-16,2.657586106972193e-12,2.649624711871076e-12,2.627603254165011e-12,2.6197084467699286e-12,2.560698304024272e-14,2.5449508900234476e-14,2.5040111836750728e-14,2.4885671047992352e-14
7.61,2.9731171476865e-05,0.00029994235143369116,0.0027124879913236347,5.768117255419559e-05,1.100986308889092,0.09310383878962296,0.0011298817137221622,1.1795823152799831,0.011402082880906146,0.00010900580408394756,0.11557218919488413,0.00022831898102831433,2.688285231350245e-07,5.764856630863058e-08,0.00021162179069409987,1.788256806849056e-05,0.004435974144191666,4.2811085719838224e-05,8.587391531080924e-07,7.082227981522533e-05,4.1863745933538545e-05,0.004385947059182184,0.0001257246250145717,0.004674604735655335,0.0957389293032113,0.00013968642264429126,0.900049,4e-12,1.6128466851490565e-16,1.6129711388101471e-16,3.46149663322533e-17,3.4589139785178347e-17,1.270516506348945e-13,1.2697307441645992e-13,4.2536126519949435e-14,4.24933678891352e-14,1.0751813521634665e-14,1.0729540841094336e-14,5.166502743734229e-16,5.152434918648555e-16,2.6695694649446123e-12,2.6615844865149998e-12,2.6394864842020286e-12,2.6315682355093103e-12,2.584536835001853e-14,2.5686651431902935e-14,2.5273910091598706e-14,2.5118247560123127e-14
7.62,2.9731202583265573e-05,0.0002999422868791474,0.002712171324245199,5.774574406594232e-05,1.1007748462446514,0.0932893676488419,0.0011350627800302889,1.1794871575108534,0.01145559865238275,0.00011004186218353016,0.1155519735513893,0.0002282086202919849,2.6879741673445234e-07,5.7713120852349906e-08,0.00021181812945068732,1.7938291430448984e-05,0.004455966086652009,4.3209439318046635e-05,8.622605427530485e-07,7.092911916190973e-05,4.225443768177164e-05,0.004405772010928778,0.0001269135832210848,0.004695917138785604,0.09584448640258322,0.00014100741539747815,0.900049,4e-12,1.6126601028595928e-16,1.6127845004067141e-16,3.4653689619296844e-17,3.4627872511409945e-17,1.271693725114702e-13,1.270908776704124e-13,4.2600280019069914e-14,4.255747149714584e-14,1.0785280935025102e-14,1.076297485826939e-14,5.187681182501588e-16,5.173563256518291e-16,2.6815882360659648e-12,2.6735796519912053e-12,2.6514049234245822e-12,2.643463206557267e-12,2.6085631022311195e-14,2.592566359082798e-14,2.550955478524463e-14,2.5352662609062987e-14
7.63,2.973123367564038e-05,0.0002999422223481674,0.002711854800615958,5.781029203760342e-05,1.100563249656852,0.09347495224200264,0.00114026000812805,1.179391689944453,0.011509291798854768,0.00011108636785256007,0.11553169612056674,0.00022809827940732137,2.6876632435964675e-07,5.777765183244252e-08,0.00021201426497325556,1.7994098126855055e-05,0.004476017080454616,4.361092895260512e-05,8.657914638348371e-07,7.103592912549147e-05,4.264821349844881e-05,0.004425655665934671,0.00012811215112584068,0.0047172948408322765,0.09594999568558012,0.00014233908501186122,0.900049,4e-12,1.6124736047029273e-16,1.6125979461578805e-16,3.469239877395583e-17,3.4666591099465515e-17,1.272869724901125e-13,1.2720855898395334e-13,4.266434562103447e-14,4.262155747529488e-14,1.0818798273131787e-14,1.0796458876113034e-14,5.208905054230437e-16,5.194748783009023e-16,2.6936424635760966e-12,2.6856102482727694e-12,2.663358611112078e-12,2.6553933995608026e-12,2.6327783268877877e-14,2.616655737156307e-14,2.574705787644857e-14,2.5588928099069285e-14
7.640000000000001,2.9731264753994865e-05,0.00029994215784072685,0.002711538420379557,5.7874816509120436e-05,1.1003515193625217,0.09366059224474055,0.001145473423890005,1.1792959119928506,0.011563162678744479,0.0001121393792650198,0.1155113568165716,0.00022798798221782297,2.687352460051596e-07,5.7842159272997584e-08,0.0002122101973530059,1.8049988082902603e-05,0.0044961271908895845,4.4015574822605284e-05,8.69331614074757e-07,7.114268616474994e-05,4.304509333868943e-05,0.00444559809008955,0.0001293203938364243,0.004738737934346577,0.09605545717098089,0.00014368150382526316,0.900049,4e-12,1.6122871906463874e-16,1.6124114760309576e-16,3.473109382972828e-17,3.470529556379855e-17,1.2740445070274772e-13,1.2732611841180355e-13,4.272834605796874e-14,4.2685611698849964e-14,1.0852365511458065e-14,1.0829992849741562e-14,5.230177299424388e-16,5.215989684448542e-16,2.705732189825996e-12,2.6976763145337505e-12,2.6753475863963396e-12,2.66735885405373e-12,2.6571837284911074e-14,2.6409344893563172e-14,2.598643140266855e-14,2.5827056003213657e-14
7.65,2.9731295818334476e-05,0.000299942093356798,0.0027112221834797953,5.793931749432232e-05,1.1001396555566747,0.0938462873704876,0.001150703052343793,1.1791998230658849,0.011617211651264621,0.00011320095539772996,0.1154909555542275,0.00022787774903551837,2.687041816655575e-07,5.790664320184007e-08,0.00021240592671675602,1.8105961214123254e-05,0.004516296484363588,4.442339731732495e-05,8.728805242063528e-07,7.124937043692298e-05,4.344509745338186e-05,0.004465599348318961,0.00013053837737592644,0.004760246512123779,0.0961608708775118,0.00014503474519268,0.900049,4e-12,1.6121008606573947e-16,1.612225089993345e-16,3.47697747865407e-17,3.474398592110404e-17,1.2752180713551667e-13,1.274435560300536e-13,4.279230062315466e-14,4.274962226215379e-14,1.0885982630014416e-14,1.0863576728473952e-14,5.251501709818036e-16,5.237283145238116e-16,2.7178574522825448e-12,2.709777890618153e-12,2.6873718889296484e-12,2.6793596089913767e-12,2.6817805236941328e-14,2.6654038390394972e-14,2.6227687562112168e-14,2.6067058472029115e-14
7.66,2.9731326868664633e-05,0.00029994202889635507,0.0027109060898603877,5.8003795017585944e-05,1.099927658447437,0.0940320373143875,0.0011559489188603376,1.1791034225744534,0.011671439075236706,0.00011427115475532211,0.11547049224802193,0.00022776759479655633,2.68673131335399e-07,5.797110364476534e-08,0.00021260145317036737,1.8162017446542688e-05,0.004536525026853003,4.483441672415948e-05,8.764379235649879e-07,7.135596727652649e-05,4.384824592512873e-05,0.004485659506052769,0.000131766167233709,0.00478182066696724,0.09626623682392758,0.00014639888187610784,0.900049,4e-12,1.6119146147033148e-16,1.612038788012394e-16,3.4808441658192885e-17,3.47826621868592e-17,1.2763904183681324e-13,1.275608719022204e-13,4.285622352575642e-14,4.2813580365915897e-14,1.0919649601953285e-14,1.0897210467925613e-14,5.272880656870022e-16,5.258627541389928e-16,2.7300182900860505e-12,2.721915016111802e-12,2.69943155740986e-12,2.6913957036316613e-12,2.7065699487760993e-14,2.6900650034495686e-14,2.6470838402310504e-14,2.6308947555077237e-14
7.67,2.9731357904990794e-05,0.0002999419644593758,0.0027105901394649957,5.806824911105638e-05,1.0997155282545203,0.09421784172958886,0.0011612110489876608,1.1790067099302286,0.011725845309525366,0.0001153500355774781,0.1154499668121297,0.00022765750333169778,2.686420950092376e-07,5.8035540624063915e-08,0.0002127967767808416,1.821815673733743e-05,0.004556812883456349,4.5248653342689355e-05,8.800042206251384e-07,7.146249244432494e-05,4.4254558729401545e-05,0.004505778629140739,0.0001330038285890663,0.004803460491672454,0.09637155502900265,0.00014777398629304216,0.900049,4e-12,1.611728452751482e-16,1.6118525700554258e-16,3.484709446990825e-17,3.482132437443835e-17,1.2775615491541686e-13,1.2767806606850496e-13,4.2920099003242025e-14,4.287749546659497e-14,1.0953366374636937e-14,1.0930894042402459e-14,5.294311006397676e-16,5.28002532375083e-16,2.7422147435324765e-12,2.7340877300738096e-12,2.711526629831037e-12,2.7034671774844434e-12,2.731553252295035e-14,2.7149192005613613e-14,2.6715895879150377e-14,2.6552735237640928e-14
7.68,2.973138892731838e-05,0.00029994190004583487,0.002710274332237552,5.8132679794523975e-05,1.0995032651587617,0.09440370032702682,0.0011664894679902806,1.1789096845413458,0.011780430715161489,0.00011643765791828644,0.11542937916198676,0.0002275474779296621,2.6861107268165267e-07,5.8099954165050044e-08,0.0002129918976501129,1.8274379020828267e-05,0.004577160119532837,4.5666128029209074e-05,8.835792860239351e-07,7.156894278096186e-05,4.466405638885825e-05,0.004525956781624216,0.00013425142858928713,0.004825166079031641,0.09647682551141894,0.0001491601330475198,0.900049,4e-12,1.6115423747693947e-16,1.611666436089916e-16,3.4885733230272517e-17,3.485997249903003e-17,1.2787314639596376e-13,1.2779513859006773e-13,4.2983929997993147e-14,4.2941365668577116e-14,1.0987132917620028e-14,1.096462741249696e-14,5.315793742764457e-16,5.30147571614361e-16,2.7544468511971933e-12,2.746296071719702e-12,2.723657145873031e-12,2.7155740689745295e-12,2.7567316612974897e-14,2.7399676817525444e-14,2.6962872425019433e-14,2.6798433833314948e-14
7.69,2.9731419935652804e-05,0.00029994183565570665,0.002709958668122025,5.81970870866178e-05,1.099290869336541,0.09458961282270467,0.001171784201106082,1.1788123458155304,0.011835195653456254,0.00011753408204795326,0.11540872921317309,0.0002274375225214482,2.68580064347227e-07,5.816434429322245e-08,0.00021318681588232538,1.8330684230255444e-05,0.00459756680042716,4.608686171195543e-05,8.871629614394996e-07,7.16753145137602e-05,4.5076759489724224e-05,0.004546194027337029,0.00013550903461473116,0.0048469375218385445,0.09658204828984757,0.00015055739700253114,0.900049,4e-12,1.6113563807245695e-16,1.6114803860833618e-16,3.492435794636719e-17,3.489860657593347e-17,1.2799001629581465e-13,1.2791208952939522e-13,4.3047720078379715e-14,4.300518870825612e-14,1.1020949201576346e-14,1.0998410538153267e-14,5.33733005653667e-16,5.322977768636998e-16,2.7667146513254546e-12,2.7585400802562963e-12,2.7358231450164058e-12,2.7277164164022176e-12,2.7821064107704378e-14,2.765211702717326e-14,2.721178049972989e-14,2.7046055693834534e-14
