Time,I,U,V,m,K,xi,gamma,compartment,Tumor_Growth,Conversion_Uninfected_to_Infected,Tumor_Cell_Death,Viral_Decay
337.0,356.77353272758614,40.90279944174329,35.57579718789671,0.1,100.0,0.01,0.1,1.0,3.656594430391274,3.6591307544475025,3.5677353272758614,3.5575797187896714
338.0,356.86446810752204,40.90027461362471,35.58590086348637,0.1,100.0,0.01,0.1,1.0,3.6566211929270986,3.6591305396571503,3.5686446810752206,3.5585900863486373
339.0,356.954499059736,40.89777653008316,35.59590406507983,0.1,100.0,0.01,0.1,1.0,3.656647656637888,3.6591303334427043,3.56954499059736,3.559590406507983
340.0,357.0436352821951,40.8953048772045,35.6058078761243,0.1,100.0,0.01,0.1,1.0,3.656673825335397,3.659130136673754,3.570436352821951,3.5605807876124302
341.0,357.1318864728664,40.89285934107458,35.615613380067,0.1,100.0,0.01,0.1,1.0,3.656699702818688,3.6591299501212116,3.5713188647286644,3.5615613380067006
342.0,357.21926181208084,40.8904396282013,35.62532160273186,0.1,100.0,0.01,0.1,1.0,3.656725292658411,3.659129774937871,3.5721926181208086,3.562532160273186
343.0,357.3057667558405,40.88804559202677,35.63493315535008,0.1,100.0,0.01,0.1,1.0,3.6567505968607783,3.6591296156352353,3.5730576675584054,3.5634933155350086
344.0,357.3914092791711,40.88567698661125,35.644448929570906,0.1,100.0,0.01,0.1,1.0,3.656775618473335,3.6591294743169462,3.573914092791711,3.564444892957091
345.0,357.4761981126642,40.883333536206,35.65386990115319,0.1,100.0,0.01,0.1,1.0,3.6568003608478437,3.659129352301206,3.574761981126642,3.5653869901153197
346.0,357.5601419869113,40.88101496506228,35.66319704585583,0.1,100.0,0.01,0.1,1.0,3.6568248273251203,3.659129250820171,3.5756014198691126,3.5663197045855832
347.0,357.64324963250397,40.87872099743135,35.67243133943769,0.1,100.0,0.01,0.1,1.0,3.656849021235193,3.6591291710213247,3.57643249632504,3.5672431339437694
348.0,357.7255297800339,40.876451357564484,35.68157375765767,0.1,100.0,0.01,0.1,1.0,3.656872945897478,3.659129113968836,3.577255297800339,3.5681573757657667
349.0,357.80699116009265,40.87420576971294,35.690625276274616,0.1,100.0,0.01,0.1,1.0,3.656896604620932,3.659129080644896,3.5780699116009265,3.569062527627462
350.0,357.8876425032717,40.87198395812798,35.69958687104742,0.1,100.0,0.01,0.1,1.0,3.6569200007042215,3.6591290719510434,3.578876425032717,3.5699586871047426
351.0,357.9674925401627,40.86978564706086,35.70845951773498,0.1,100.0,0.01,0.1,1.0,3.6569431374358756,3.6591290887094656,3.579674925401627,3.570845951773498
352.0,358.0465500013572,40.86761056076285,35.71724419209615,0.1,100.0,0.01,0.1,1.0,3.656966018094447,3.659129131664277,3.580465500013572,3.5717244192096156
353.0,358.12482193087953,40.86545842397608,35.72594165150784,0.1,100.0,0.01,0.1,1.0,3.65698864594351,3.659129194622552,3.5812482193087956,3.572594165150784
354.0,358.20231431342563,40.863328961750994,35.734552516181864,0.1,100.0,0.01,0.1,1.0,3.6570110242337384,3.6591292670183573,3.5820231431342564,3.573455251618187
355.0,358.27903496656626,40.861221898604576,35.74307764365632,0.1,100.0,0.01,0.1,1.0,3.6570331562119143,3.6591293456772283,3.582790349665663,3.5743077643656322
356.0,358.3549917159843,40.85913695905147,35.751517892519686,0.1,100.0,0.01,0.1,1.0,3.6570550451154795,3.659129427389398,3.583549917159843,3.5751517892519686
357.0,358.4301923873625,40.857073867606296,35.759874121360454,0.1,100.0,0.01,0.1,1.0,3.657076694172669,3.6591295088778586,3.584301923873625,3.5759874121360458
358.0,358.50464480638385,40.855032348783695,35.768147188767124,0.1,100.0,0.01,0.1,1.0,3.657098106602651,3.659129586799418,3.5850464480638387,3.5768147188767125
359.0,358.5783567987311,40.85301212709829,35.77633795332817,0.1,100.0,0.01,0.1,1.0,3.657119285615673,3.6591296577457397,3.5857835679873107,3.577633795332817
360.0,358.65133619008714,40.85101292706472,35.78444727363208,0.1,100.0,0.01,0.1,1.0,3.657140234413207,3.6591297182443756,3.5865133619008716,3.5784447273632085
361.0,358.72358968712837,40.849034526439134,35.792475890876915,0.1,100.0,0.01,0.1,1.0,3.657160955630582,3.659129767287811,3.5872358968712836,3.5792475890876916
362.0,358.79512356860005,40.84707672333833,35.80042450136817,0.1,100.0,0.01,0.1,1.0,3.6571814516825447,3.659129804778441,3.5879512356860004,3.5800424501368173
363.0,358.8659451221401,40.84513926787673,35.808293907250224,0.1,100.0,0.01,0.1,1.0,3.657201725479055,3.6591298282826075,3.588659451221401,3.5808293907250226
364.0,358.9360616356764,40.843221910154966,35.816084910697874,0.1,100.0,0.01,0.1,1.0,3.657221779922437,3.6591298353079447,3.5893606163567644,3.5816084910697876
365.0,359.00548039713686,40.84132440027365,35.823798313885895,0.1,100.0,0.01,0.1,1.0,3.6572416179073586,3.6591298233049314,3.590054803971369,3.5823798313885895
366.0,359.07420869444934,40.83944648833342,35.831434918989075,0.1,100.0,0.01,0.1,1.0,3.65726124232095,3.659129789667798,3.5907420869444935,3.5831434918989076
367.0,359.1422538155416,40.83758792443489,35.838995528182195,0.1,100.0,0.01,0.1,1.0,3.657280656042927,3.659129731735403,3.5914225381554163,3.58389955281822
368.0,359.20962304693643,40.83574845881897,35.84648094352154,0.1,100.0,0.01,0.1,1.0,3.6572998619442427,3.659129646804159,3.592096230469364,3.584648094352154
369.0,359.2763223037266,40.83392797863067,35.85389185140298,0.1,100.0,0.01,0.1,1.0,3.657318861460168,3.6591295438710216,3.592763223037266,3.585389185140298
370.0,359.34235726315137,40.83212639475896,35.86122891816283,0.1,100.0,0.01,0.1,1.0,3.6573376557736803,3.6591294339235283,3.593423572631514,3.586122891816283
371.0,359.4077346172205,40.83034351679247,35.86849289571876,0.1,100.0,0.01,0.1,1.0,3.657356247119685,3.6591293192034975,3.594077346172205,3.586849289571876
372.0,359.4724610579438,40.82857915431985,35.87568453598842,0.1,100.0,0.01,0.1,1.0,3.657374637727195,3.6591292019034265,3.594724610579438,3.587568453598842
373.0,359.53654327733113,40.82683311692973,35.88280459088946,0.1,100.0,0.01,0.1,1.0,3.657392829819416,3.65912908416726,3.5953654327733116,3.5882804590889457
374.0,359.5999879673922,40.82510521421076,35.88985381233954,0.1,100.0,0.01,0.1,1.0,3.6574108256138333,3.6591289680911583,3.595999879673922,3.588985381233954
375.0,359.66280182013685,40.82339525575157,35.89683295225632,0.1,100.0,0.01,0.1,1.0,3.6574286273222945,3.659128855724238,3.5966280182013683,3.589683295225632
376.0,359.7254924355587,40.821688982872544,35.903798993599025,0.1,100.0,0.01,0.1,1.0,3.657446383522306,3.6591287713723237,3.597254924355587,3.5903798993599025
377.0,359.78689556540945,40.820019097908876,35.91062123886828,0.1,100.0,0.01,0.1,1.0,3.657463754148831,3.6591286648667483,3.5978689556540946,3.5910621238868283
378.0,359.8477277654673,40.818365479737665,35.917380126308025,0.1,100.0,0.01,0.1,1.0,3.657480948831723,3.6591285706152092,3.5984772776546734,3.5917380126308025
379.0,359.9079890357322,40.8167281283589,35.92407565591826,0.1,100.0,0.01,0.1,1.0,3.6574979677684056,3.659128490219339,3.5990798903573222,3.592407565591826
380.0,359.96767937620416,40.81510704377259,35.93070782769898,0.1,100.0,0.01,0.1,1.0,3.6575148111543716,3.6591284252645093,3.5996767937620415,3.593070782769898
381.0,360.02679878688315,40.81350222597874,35.93727664165019,0.1,100.0,0.01,0.1,1.0,3.657531479183186,3.6591283773198753,3.6002679878688317,3.5937276641650193
382.0,360.08534726776924,40.81191367497733,35.9437820977719,0.1,100.0,0.01,0.1,1.0,3.657547972046483,3.659128347938401,3.6008534726776924,3.59437820977719
383.0,360.14332481886237,40.81034139076838,35.9502241960641,0.1,100.0,0.01,0.1,1.0,3.6575642899339695,3.6591283386568954,3.6014332481886235,3.5950224196064102
384.0,360.20073156822184,40.80878536771067,35.95660294993854,0.1,100.0,0.01,0.1,1.0,3.6575804330919315,3.659128350738033,3.6020073156822185,3.5956602949938543
385.0,360.2575760495988,40.80724522987943,35.96291925314277,0.1,100.0,0.01,0.1,1.0,3.6575964056040955,3.6591283684856086,3.6025757604959883,3.5962919253142775
386.0,360.31386341853977,40.805720750164966,35.969173645621844,0.1,100.0,0.01,0.1,1.0,3.6576122100041366,3.6591283829715127,3.603138634185398,3.5969173645621844
387.0,360.3695936750447,40.80421192856728,35.97536612737576,0.1,100.0,0.01,0.1,1.0,3.6576278464673337,3.6591283956352716,3.603695936750447,3.597536612737576
388.0,360.4247668191136,40.80271876508637,35.98149669840452,0.1,100.0,0.01,0.1,1.0,3.6576433151671757,3.6591284079011204,3.6042476681911357,3.5981496698404523
389.0,360.4793828507464,40.80124125972224,35.98756535870812,0.1,100.0,0.01,0.1,1.0,3.6576586162753584,3.659128421178027,3.604793828507464,3.598756535870812
390.0,360.5334506170824,40.79977913265181,35.99357308636169,0.1,100.0,0.01,0.1,1.0,3.657673752858142,3.659128433083581,3.605334506170824,3.5993573086361694
391.0,360.58698968075754,40.7983317651353,35.99952204406748,0.1,100.0,0.01,0.1,1.0,3.65768873148283,3.65912843660914,3.6058698968075755,3.5999522044067485
392.0,360.6400007493361,40.796899134793435,36.00541231004862,0.1,100.0,0.01,0.1,1.0,3.657703552537803,3.659128432746687,3.606400007493361,3.600541231004862
393.0,360.692483822818,40.795481241626184,36.01124388430512,0.1,100.0,0.01,0.1,1.0,3.657718216178137,3.6591284227759737,3.6069248382281804,3.6011243884305117
394.0,360.74443890120335,40.794078085633565,36.01701676683695,0.1,100.0,0.01,0.1,1.0,3.657732722557319,3.659128407963128,3.607444389012034,3.6017016766836956
395.0,360.7957655928615,40.79269254223772,36.02271974029783,0.1,100.0,0.01,0.1,1.0,3.657747042114725,3.6591283965806136,3.6079576559286153,3.602271974029783
396.0,360.84674080826846,40.79131668015483,36.02838374552106,0.1,100.0,0.01,0.1,1.0,3.6577612569591422,3.659128370523137,3.6084674080826846,3.6028383745521064
397.0,360.8971953408001,40.78995534580956,36.033989876057056,0.1,100.0,0.01,0.1,1.0,3.657775317141474,3.659128342699855,3.6089719534080014,3.603398987605706
398.0,360.94713432926545,40.788608392015874,36.03953870609513,0.1,100.0,0.01,0.1,1.0,3.6577892243264616,3.659128313936657,3.6094713432926544,3.603953870609513
399.0,360.99656291247356,40.78727567158776,36.04503080982457,0.1,100.0,0.01,0.1,1.0,3.6578029801753815,3.659128285030802,3.6099656291247357,3.604503080982457
400.0,361.0454862403363,40.78595703701698,36.05046676266462,0.1,100.0,0.01,0.1,1.0,3.6578165863494183,3.6591282567491277,3.6104548624033628,3.605046676266462
401.0,361.0939124214643,40.78465225493834,36.055847467783714,0.1,100.0,0.01,0.1,1.0,3.6578300453918815,3.659128229231987,3.610939124214643,3.6055847467783715
402.0,361.1418493996042,40.78336109677071,36.06117381008752,0.1,100.0,0.01,0.1,1.0,3.6578433597923494,3.6591282026173744,3.6114184939960423,3.606117381008752
403.0,361.18930302208406,40.782083394767916,36.06644644225136,0.1,100.0,0.01,0.1,1.0,3.6578565314090885,3.659128177435771,3.6118930302208407,3.6066446442251365
404.0,361.2362791362317,40.78081898118377,36.0716660169506,0.1,100.0,0.01,0.1,1.0,3.6578695620969324,3.659128154189458,3.612362791362317,3.6071666016950603
405.0,361.28278358937513,40.779567688272095,36.07683318686056,0.1,100.0,0.01,0.1,1.0,3.6578824537073285,3.659128133352965,3.6128278358937513,3.6076833186860564
406.0,361.3288222288424,40.7783293482867,36.08194860465659,0.1,100.0,0.01,0.1,1.0,3.6578952080883993,3.659128115373533,3.613288222288424,3.608194860465659
407.0,361.3744009019614,40.77710379348139,36.087012923014015,0.1,100.0,0.01,0.1,1.0,3.6579078270849883,3.659128100671563,3.613744009019614,3.6087012923014017
408.0,361.41952545606017,40.775890856109996,36.092026794608195,0.1,100.0,0.01,0.1,1.0,3.6579203125387183,3.659128089641058,3.614195254560602,3.60920267946082
409.0,361.46420173846667,40.77469036842633,36.09699087211445,0.1,100.0,0.01,0.1,1.0,3.6579326662880414,3.6591280826500565,3.614642017384667,3.6096990872114456
410.0,361.50843559650883,40.773502162684196,36.10190580820814,0.1,100.0,0.01,0.1,1.0,3.6579448901682894,3.6591280800410657,3.6150843559650885,3.610190580820814
411.0,361.55223287751465,40.77232607113743,36.10677225556458,0.1,100.0,0.01,0.1,1.0,3.6579569860117247,3.659128082131486,3.6155223287751466,3.610677225556458
412.0,361.5955994288121,40.771161926039824,36.111590866859125,0.1,100.0,0.01,0.1,1.0,3.6579689556475907,3.659128089214023,3.6159559942881208,3.6111590866859125
413.0,361.63854109772916,40.77000955964521,36.11636229476711,0.1,100.0,0.01,0.1,1.0,3.657980800902163,3.6591281015571058,3.6163854109772915,3.611636229476711
414.0,361.6810637315938,40.7688688042074,36.12108719196387,0.1,100.0,0.01,0.1,1.0,3.6579925235987933,3.6591281194052887,3.616810637315938,3.6121087191963874
415.0,361.7231686908837,40.76773961369682,36.1257657055483,0.1,100.0,0.01,0.1,1.0,3.658004124307677,3.659128142379584,3.6172316869088372,3.61257657055483
416.0,361.7648535332337,40.766622045245164,36.130397554116435,0.1,100.0,0.01,0.1,1.0,3.658015602538119,3.659128169583227,3.617648535332337,3.6130397554116436
417.0,361.80612238832487,40.765515977701554,36.13498319679989,0.1,100.0,0.01,0.1,1.0,3.658026959629427,3.6591282009881314,3.618061223883249,3.613498319679989
418.0,361.84697948701483,40.76442128717045,36.139523104130774,0.1,100.0,0.01,0.1,1.0,3.658038196946789,3.659128236561045,3.6184697948701485,3.6139523104130777
419.0,361.88742906016137,40.76333784975631,36.144017746641225,0.1,100.0,0.01,0.1,1.0,3.658049315853111,3.6591282762502395,3.618874290601614,3.6144017746641226
420.0,361.9274753386222,40.76226554156361,36.14846759486337,0.1,100.0,0.01,0.1,1.0,3.6580603177090447,3.659128319985791,3.6192747533862217,3.614846759486337
421.0,361.9671225532549,40.7612042386968,36.152873119329314,0.1,100.0,0.01,0.1,1.0,3.658071203873024,3.6591283676798554,3.6196712255325494,3.6152873119329314
422.0,362.0063749349173,40.760153817260345,36.1572347905712,0.1,100.0,0.01,0.1,1.0,3.6580819757013012,3.659128419226944,3.620063749349173,3.61572347905712
423.0,362.045236714467,40.75911415335871,36.16155307912115,0.1,100.0,0.01,0.1,1.0,3.658092634547977,3.659128474504193,3.6204523671446704,3.616155307912115
424.0,362.0837121227618,40.75808512309635,36.16582845551129,0.1,100.0,0.01,0.1,1.0,3.658103181765033,3.6591285333716317,3.6208371212276185,3.616582845551129
425.0,362.1218053906594,40.75706660257773,36.17006139027374,0.1,100.0,0.01,0.1,1.0,3.658113618702367,3.6591285956724438,3.621218053906594,3.617006139027374
426.0,362.1595207490174,40.756058467907316,36.174252353940616,0.1,100.0,0.01,0.1,1.0,3.6581239467078204,3.6591286612332308,3.621595207490174,3.617425235394062
427.0,362.1968624286936,40.75506059518957,36.17840181704406,0.1,100.0,0.01,0.1,1.0,3.658134167127213,3.659128729864271,3.621968624286936,3.6178401817044064
428.0,362.2338346605456,40.75407286052895,36.182510250116195,0.1,100.0,0.01,0.1,1.0,3.658144281304375,3.659128801359769,3.622338346605456,3.6182510250116198
429.0,362.27044074983604,40.75309516444312,36.186578015858885,0.1,100.0,0.01,0.1,1.0,3.6581542903312774,3.659128874968498,3.6227044074983605,3.6186578015858886
430.0,362.306681662315,40.75212746915599,36.19060520442477,0.1,100.0,0.01,0.1,1.0,3.658164194666705,3.6591289485886143,3.62306681662315,3.6190605204424773
431.0,362.3425608413125,40.7511696715436,36.194592194600354,0.1,100.0,0.01,0.1,1.0,3.658173995436952,3.6591290215252914,3.623425608413125,3.6194592194600355
432.0,362.3780819498508,40.750221662687466,36.19853939076588,0.1,100.0,0.01,0.1,1.0,3.6581836938258943,3.659129093195614,3.623780819498508,3.619853939076588
433.0,362.41324865095197,40.7492833336691,36.202447197301616,0.1,100.0,0.01,0.1,1.0,3.6581932910156834,3.6591291630029543,3.6241324865095197,3.6202447197301617
434.0,362.4480646076381,40.748354575570005,36.206316018587785,0.1,100.0,0.01,0.1,1.0,3.658202788186779,3.6591292303371694,3.6244806460763814,3.6206316018587787
435.0,362.4825334829314,40.74743527947171,36.210146259004645,0.1,100.0,0.01,0.1,1.0,3.658212186517971,3.6591292945748144,3.624825334829314,3.6210146259004645
436.0,362.5166589398539,40.74652533645572,36.21393832293245,0.1,100.0,0.01,0.1,1.0,3.658221487186402,3.6591293550793345,3.6251665893985394,3.6213938322932453
437.0,362.5504446414279,40.74562463760355,36.21769261475143,0.1,100.0,0.01,0.1,1.0,3.6582306913675984,3.6591294112012673,3.6255044464142787,3.621769261475143
438.0,362.58389425067526,40.744733073996706,36.22140953884185,0.1,100.0,0.01,0.1,1.0,3.6582398002354917,3.6591294622784423,3.6258389425067525,3.622140953884185
439.0,362.61701143061833,40.743850536716714,36.22508949958394,0.1,100.0,0.01,0.1,1.0,3.6582488149624437,3.6591295076361656,3.6261701143061833,3.622508949958394
440.0,362.64979984427913,40.74297691684508,36.22873290135796,0.1,100.0,0.01,0.1,1.0,3.6582577367192677,3.659129546587421,3.626497998442791,3.622873290135796
441.0,362.6822631546798,40.74211210546332,36.23234014854415,0.1,100.0,0.01,0.1,1.0,3.658266566675259,3.6591295784330526,3.6268226315467977,3.6232340148544147
442.0,362.71440502484245,40.74125599365294,36.235911645522755,0.1,100.0,0.01,0.1,1.0,3.6582753059982114,3.659129602461955,3.6271440502484245,3.6235911645522756
443.0,362.7462287471225,40.740408482518035,36.239447755503704,0.1,100.0,0.01,0.1,1.0,3.6582839557521645,3.659129617965038,3.627462287471225,3.6239447755503704
444.0,362.77773527878827,40.73956953630183,36.24294858233654,0.1,100.0,0.01,0.1,1.0,3.6582925163555813,3.659129624310215,3.627777352787883,3.624294858233654
445.0,362.8089273577982,40.738739071098905,36.246414427653754,0.1,100.0,0.01,0.1,1.0,3.6583009887172504,3.6591296207910937,3.628089273577982,3.6246414427653755
446.0,362.8398081801198,40.73791699061962,36.2498456439594,0.1,100.0,0.01,0.1,1.0,3.6583093738710546,3.6591296066739916,3.628398081801198,3.6249845643959397
447.0,362.87038094172067,40.73710319857432,36.2532425837575,0.1,100.0,0.01,0.1,1.0,3.658317672849576,3.6591295812149025,3.628703809417207,3.62532425837575
448.0,362.9006488385684,40.73629759867333,36.25660559955211,0.1,100.0,0.01,0.1,1.0,3.6583258866841213,3.6591295436596547,3.629006488385684,3.625660559955211
449.0,362.9306150666305,40.73550009462703,36.25993504384726,0.1,100.0,0.01,0.1,1.0,3.6583340164047384,3.6591294932440586,3.629306150666305,3.625993504384726
450.0,362.96028282187456,40.73471059014573,36.263231269147,0.1,100.0,0.01,0.1,1.0,3.658342063040239,3.6591294291940617,3.629602828218746,3.6263231269147003
451.0,362.98965530026817,40.7339289889398,36.26649462795535,0.1,100.0,0.01,0.1,1.0,3.65835002761821,3.6591293507258937,3.629896553002682,3.6266494627955357
452.0,363.0187356977789,40.73315519471958,36.26972547277638,0.1,100.0,0.01,0.1,1.0,3.6583579111650435,3.6591292570462195,3.630187356977789,3.626972547277638
453.0,363.04752721037426,40.7323891111954,36.272924156114115,0.1,100.0,0.01,0.1,1.0,3.6583657147059436,3.6591291473522776,3.6304752721037428,3.6272924156114117
454.0,363.0760330340219,40.731630642077626,36.276091030472585,0.1,100.0,0.01,0.1,1.0,3.658373439264954,3.659129020832027,3.630760330340219,3.627609103047259
455.0,363.10425636468943,40.73087969107659,36.27922644835585,0.1,100.0,0.01,0.1,1.0,3.6583810858649706,3.65912887666429,3.6310425636468944,3.6279226448355852
456.0,363.1322003983443,40.730136161902635,36.28233076226794,0.1,100.0,0.01,0.1,1.0,3.6583886555277596,3.6591287140188933,3.6313220039834433,3.628233076226794
457.0,363.15986826375416,40.72939996595226,36.285404320021975,0.1,100.0,0.01,0.1,1.0,3.658396149195749,3.6591285328134586,3.6315986826375415,3.6285404320021977
458.0,363.1872616461876,40.72867117972543,36.28844736866728,0.1,100.0,0.01,0.1,1.0,3.6584035661302003,3.6591283492107967,3.631872616461876,3.628844736866728
459.0,363.2143825291679,40.72794984560855,36.29146017607288,0.1,100.0,0.01,0.1,1.0,3.6584109059396073,3.6591281760081564,3.632143825291679,3.6291460176072885
460.0,363.2412333268519,40.72723595673332,36.294443040168346,0.1,100.0,0.01,0.1,1.0,3.6584181687334114,3.659128021146321,3.632412333268519,3.6294443040168347
461.0,363.26781645339673,40.726529506231415,36.297396258883225,0.1,100.0,0.01,0.1,1.0,3.6584253546205985,3.6591278925584447,3.632678164533967,3.6297396258883228
462.0,363.2941344609642,40.725830445970495,36.30032012737366,0.1,100.0,0.01,0.1,1.0,3.658432464129325,3.659127793306966,3.632941344609642,3.630032012737366
463.0,363.3201903266911,40.72513860074876,36.30321493225534,0.1,100.0,0.01,0.1,1.0,3.6584394990789977,3.6591277114711485,3.633201903266911,3.6303214932255337
464.0,363.34598674111135,40.724453881059944,36.30608096590361,0.1,100.0,0.01,0.1,1.0,3.658446460416274,3.6591276452228616,3.6334598674111134,3.630608096590361
465.0,363.37152636473775,40.72377620637427,36.308918521297166,0.1,100.0,0.01,0.1,1.0,3.658453348995596,3.6591275937848238,3.6337152636473777,3.6308918521297167
466.0,363.39681185752187,40.723105496085246,36.31172789130937,0.1,100.0,0.01,0.1,1.0,3.6584601656712827,3.6591275563610464,3.633968118575219,3.631172789130937
467.0,363.4218457072574,40.722441646053895,36.31450933650079,0.1,100.0,0.01,0.1,1.0,3.6584669115358737,3.6591275285500244,3.6342184570725737,3.631450933650079
468.0,363.4466303577166,40.72178454612388,36.3172631091695,0.1,100.0,0.01,0.1,1.0,3.6584735877420123,3.6591275050237497,3.634466303577166,3.6317263109169504
469.0,363.47116835352347,40.72113409992442,36.319989480542695,0.1,100.0,0.01,0.1,1.0,3.6584801953012636,3.659127482556062,3.634711683535235,3.6319989480542696
470.0,363.49546223930207,40.72049021108475,36.322688721847605,0.1,100.0,0.01,0.1,1.0,3.6584867352242494,3.659127457914504,3.6349546223930207,3.6322688721847607
471.0,363.5195429272769,40.71985201570783,36.32536426438106,0.1,100.0,0.01,0.1,1.0,3.6584932163145507,3.659127427377295,3.6351954292727693,3.632536426438106
472.0,363.5433398285631,40.71922147338771,36.32800826684452,0.1,100.0,0.01,0.1,1.0,3.658499618703153,3.659127398640868,3.635433398285631,3.632800826684452
473.0,363.5669072672932,40.718597109002815,36.330626778432936,0.1,100.0,0.01,0.1,1.0,3.658505957400256,3.6591273703734988,3.6356690726729317,3.6330626778432937
474.0,363.5902452434672,40.71797892255314,36.33321979914631,0.1,100.0,0.01,0.1,1.0,3.6585122324342607,3.6591273428131905,3.635902452434672,3.6333219799146317
475.0,363.6133537570852,40.71736691403868,36.335787328984644,0.1,100.0,0.01,0.1,1.0,3.6585184438332936,3.659127316195558,3.636133537570852,3.6335787328984646
476.0,363.63623459023876,40.71676104011102,36.338329568418956,0.1,100.0,0.01,0.1,1.0,3.6585245920650524,3.6591272913103685,3.6363623459023877,3.633832956841896
477.0,363.6588907225546,40.716161228292314,36.34084685263336,0.1,100.0,0.01,0.1,1.0,3.658530677892231,3.659127269316201,3.636588907225546,3.6340846852633364
478.0,363.6813222005004,40.71556747745228,36.3433391868551,0.1,100.0,0.01,0.1,1.0,3.6585367013530736,3.6591272504512746,3.6368132220050042,3.6343339186855097
479.0,363.7035290240762,40.71497978759091,36.34580657108416,0.1,100.0,0.01,0.1,1.0,3.6585426624740855,3.6591272349370008,3.637035290240762,3.6345806571084163
480.0,363.7255120294292,40.71439813427588,36.34824909762357,0.1,100.0,0.01,0.1,1.0,3.658548561529269,3.659127222744814,3.637255120294292,3.6348249097623575
481.0,363.7472784852708,40.71382230511456,36.35066756887264,0.1,100.0,0.01,0.1,1.0,3.6585544006980926,3.6591272119352163,3.637472784852708,3.635066756887264
482.0,363.76883007646256,40.71325225087509,36.353062170824685,0.1,100.0,0.01,0.1,1.0,3.6585601805043853,3.6591272022150045,3.637688300764626,3.635306217082469
483.0,363.7901668030046,40.71268797155746,36.35543290347972,0.1,100.0,0.01,0.1,1.0,3.658565900972395,3.659127193787469,3.6379016680300458,3.6355432903479725
484.0,363.81128866489684,40.712129467161674,36.35777976683774,0.1,100.0,0.01,0.1,1.0,3.6585715621261223,3.6591271868538158,3.6381128866489685,3.635777976683774
485.0,363.83218521874744,40.711577034855104,36.36010160467301,0.1,100.0,0.01,0.1,1.0,3.65857716097776,3.6591271837380104,3.6383218521874743,3.6360101604673014
486.0,363.85290051337734,40.71102942122579,36.36240329378999,0.1,100.0,0.01,0.1,1.0,3.6585827102526993,3.6591271756709927,3.6385290051337735,3.636240329378999
487.0,363.87340507980707,40.71048746481538,36.36468157157126,0.1,100.0,0.01,0.1,1.0,3.658588201474645,3.659127168831061,3.638734050798071,3.6364681571571262
488.0,363.89370102241645,40.70995110574363,36.36693667100033,0.1,100.0,0.01,0.1,1.0,3.6585936352727817,3.6591271629776205,3.6389370102241645,3.636693667100033
489.0,363.91379063762616,40.709420279060076,36.36916884642694,0.1,100.0,0.01,0.1,1.0,3.658599012327102,3.659127157868727,3.639137906376262,3.636916884642694
490.0,363.93367716353004,40.708894894952486,36.37137845697019,0.1,100.0,0.01,0.1,1.0,3.658604333568827,3.6591271532727987,3.6393367716353002,3.637137845697019
491.0,363.9533630222546,40.70837488515158,36.3735657709657,0.1,100.0,0.01,0.1,1.0,3.6586095997103385,3.659127148939892,3.6395336302225463,3.63735657709657
492.0,363.97285047571296,40.70786018561794,36.37573103892392,0.1,100.0,0.01,0.1,1.0,3.6586148114206285,3.659127144613005,3.6397285047571297,3.6375731038923917
493.0,363.9921417858181,40.707350732312165,36.377874511355294,0.1,100.0,0.01,0.1,1.0,3.6586199693681576,3.6591271400307925,3.639921417858181,3.6377874511355297
494.0,364.01123921448306,40.706846461194864,36.379996438770306,0.1,100.0,0.01,0.1,1.0,3.658625074220859,3.6591271349276306,3.6401123921448306,3.6379996438770306
495.0,364.030145023621,40.706347308226626,36.382097071679404,0.1,100.0,0.01,0.1,1.0,3.6586301266461523,3.6591271290336826,3.64030145023621,3.6382097071679405
496.0,364.0488614751449,40.70585320936805,36.38417666059305,0.1,100.0,0.01,0.1,1.0,3.6586351273109474,3.6591271220749655,3.6404886147514492,3.638417666059305
497.0,364.06739083096784,40.705364100579736,36.3862354560217,0.1,100.0,0.01,0.1,1.0,3.6586400768816536,3.6591271137734145,3.6406739083096786,3.6386235456021705
498.0,364.0857353530029,40.70487991782228,36.388273708475815,0.1,100.0,0.01,0.1,1.0,3.65864497602419,3.659127103846945,3.6408573535300293,3.6388273708475816
499.0,364.10389730316314,40.704400597056285,36.390291668465856,0.1,100.0,0.01,0.1,1.0,3.6586498254039865,3.659127092009521,3.6410389730316313,3.6390291668465857
500.0,364.12187894336165,40.70392607424235,36.39228958650229,0.1,100.0,0.01,0.1,1.0,3.6586546256860006,3.6591270779712115,3.6412187894336165,3.6392289586502287
501.0,364.13968253551144,40.703456285341055,36.39426771309555,0.1,100.0,0.01,0.1,1.0,3.658659377534719,3.659127061438251,3.6413968253551143,3.639426771309555
502.0,364.15731034152554,40.70299116631302,36.39622629875612,0.1,100.0,0.01,0.1,1.0,3.6586640816141647,3.6591270421131115,3.6415731034152556,3.6396226298756122
503.0,364.1747646233171,40.702530653118835,36.398165593994456,0.1,100.0,0.01,0.1,1.0,3.658668738587909,3.659127019694548,3.641747646233171,3.6398165593994456
504.0,364.19204764279914,40.702074681719104,36.40008584932101,0.1,100.0,0.01,0.1,1.0,3.658673349119073,3.659126993877666,3.6419204764279915,3.640008584932101
505.0,364.20916166188476,40.70162318807441,36.401987315246245,0.1,100.0,0.01,0.1,1.0,3.65867791387034,3.659126964353976,3.6420916166188477,3.6401987315246247
