Time,MPF,Wee1,Cdc25_active_total,Cdc25_active,Cdc25Ps216_active,Cdc25_inactive,Cdc25Ps216_inactive,Chk1P,protein_14_3_3,Cdc25Ps216_14_3_3_inactive,p53,p21,p21_MPF,preMPF,Chk1,Rad3_ATM,Wee1_phosphorylated,k1,k1_0,k2,k2_0,k2_1,k_ctak1,k_ctak1_0,k3,k_3,k4,k5,k6,k7,k_Plk1,k7_0,k8,k8_0,k8_1,k9,k9_0,k9_1,k10,k11,k12,k13,k14,k14_0,k15,k16,k17,k18,k_Plk1_0,k18_0,k20,k21,k22,k23,k_23,kex,kin,nucleus,R2_Cdc25_Phosphorylation,R2__Cdc25_Dephosphorylation,R7__Cdc25_inactivation,R7_Cdc25_Activation,R18_Cdc25Ps216_activation,R18__Cdc25Ps216_inactivation,R2__Cdc25_Phosphorylation,R3___Cdc25_protein_14_3_3_unbinding,R12_14_3_3_degradation,R13_14_3_3_synthesis,R6_14_3_3_synthesis_mediated_by_p53,R3___protein_14_3_3_Cdc25_binding,R20_p21_synthesis_mediated_by_p53,R21_p21_natural_synthesis,R22_p21_degradation,R23_p21_MPF_complex_formation,R23__p21_MPF_unbinding,R9_MPF_activation,R9__MPF_inactivation,R15_MPF_degradation,R14_preMPF_synthesis,R1_Chk1_Phosphorylation,R1__Chk1_Dephosphorylation,R4_Rad3_ATM_natural_synthesis,R5_Rad3_ATM_degradation,R10_p53_synthesis,R11_p53_degradation,R16_Wee1_synthesis,R8_Wee1_Phosphorylation,R8__Wee1_Dephosphorylation,R17_Wee1P_degradation,Rex_Nuclear_export_of_iCdc25Ps216_14_3_3,Rin_nuclear_import_of_iCdc25
80.0,6.705966140390414e-07,0.01699997233550324,4.6076456865371685e-07,4.6076456643121505e-07,2.2225017731391933e-15,0.0008015392354079506,5.487133644350279e-17,3.2946667733229496e-74,9.997315992092677,-4.642976360044525e-17,0.0,0.0999664491220583,6.632093992541115e-09,0.04000033277118242,1.0000000000000002,0.0,8.348883201123761e-09,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.5180657073454793e-81,2.2225017731391935e-17,4.6076456643121504e-09,5.375094972840139e-10,3.679653242681003e-23,2.2225017731391935e-17,2.6408046864132567e-78,-0.0,0.9997315992092677,1.0,0.0,5.485660893341281e-14,0.0,0.01,0.00999664491220583,6.70371622987584e-09,6.632093992541115e-09,1.8430736075319003e-08,1.1400123886945847e-08,4.496998187606271e-15,0.0005,0.0,3.2946667733229494e-73,0.0,0.0,0.0,0.0,0.0002,1.1400123886945847e-09,8.348883201123761e-11,8.348883201123762e-10,-4.642976360044525e-17,1e-05
84.0,6.969533116356059e-07,0.017799967925775352,4.4490218147525017e-07,4.4490217942362276e-07,2.051627410411124e-15,0.000841555097795044,-6.28811861989382e-17,-3.339973870879675e-75,9.998200854392529,9.891525379572317e-17,0.0,0.09997750993454585,6.903779508248313e-09,0.0420003061427806,1.0000000000000002,0.0,9.240965652745634e-09,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.4859616543723212e-82,2.0516274104111243e-17,4.449021794236228e-09,5.865246123320821e-10,-4.3825250960925136e-23,2.0516274104111243e-17,-2.810772037541037e-79,0.0,0.9998200854392529,1.0,0.0,-6.286987295794396e-14,0.0,0.01,0.009997750993454586,6.9679656637963425e-09,6.903779508248313e-09,1.868602782555144e-08,1.2405746592876698e-08,4.85743918599838e-15,0.0005,0.0,-3.3399738708796752e-74,0.0,0.0,0.0,0.0,0.0002,1.24057465928767e-09,9.240965652745633e-11,9.240965652745634e-10,9.891525379572317e-17,1e-05
88.0,7.203069394715854e-07,0.01859996315208711,4.298530283039287e-07,4.298530264100382e-07,1.8938904972994558e-15,0.000881570146948137,2.571151402953812e-18,-2.2959128222041807e-77,9.998793996981517,2.7648548339625743e-17,0.0,0.09998492426434742,7.145383390032404e-09,0.044000282547528816,1.0000000000000002,0.0,1.0138765566144472e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-9.86905074998079e-85,1.8938904972994557e-17,4.298530264100382e-09,6.350010944777283e-10,1.852018197979733e-24,1.8938904972994557e-17,-2.0240082040506514e-81,0.0,0.9998793996981518,1.0,0.0,2.570841321318518e-15,0.0,0.01,0.009998492426434743,7.201983479015035e-09,7.145383390032404e-09,1.8913654699283765e-08,1.3397682532364128e-08,5.1884208705092214e-15,0.0005,0.0,-2.2959128222041808e-76,0.0,0.0,0.0,0.0,0.0002,1.339768253236413e-09,1.0138765566144472e-10,1.0138765566144474e-09,2.7648548339625743e-17,1e-05
92.0,7.40624908262452e-07,0.01939995802159936,4.155823276113614e-07,4.1558232586307775e-07,1.7482836779471909e-15,0.0009215844176487568,7.307360149724132e-19,7.707261645319162e-77,9.999191376848106,-1.2138183359291314e-16,0.0,0.09998989156939661,7.356528362931113e-09,0.04600026201839369,1.0000000000000002,0.0,1.1034441786529963e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,3.2030017205970286e-84,1.748283677947191e-17,4.155823258630778e-09,6.825483747772157e-10,5.412012940530133e-25,1.748283677947191e-17,7.102892235068058e-81,-0.0,0.9999191376848107,1.0,0.0,7.306769259664503e-16,0.0,0.01,0.009998989156939662,7.405500427075689e-09,7.356528362931113e-09,1.9116895960336552e-08,1.4368092130042445e-08,5.485252547387654e-15,0.0005,0.0,7.707261645319161e-76,0.0,0.0,0.0,0.0,0.0002,1.4368092130042446e-09,1.1034441786529963e-10,1.1034441786529962e-09,-1.2138183359291314e-16,1e-05
96.0,7.579164866187362e-07,0.02019995254414486,4.020552003134608e-07,4.020551986995889e-07,1.613871888646816e-15,0.000961597944775987,1.5517588886704576e-20,-3.0434755148206465e-78,9.999457525041542,3.556991027221701e-18,0.0,0.09999321848501078,7.53724974702887e-09,0.04800024454607147,1.0000000000000002,0.0,1.1920533776370122e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.2236451528485487e-85,1.6138718886468162e-17,4.020551986995889e-09,7.288109358444136e-10,1.176103644980508e-26,1.6138718886468162e-17,-2.9265998000275724e-82,0.0,0.9999457525041543,1.0,0.0,1.5516747096365908e-17,0.0,0.01,0.009999321848501079,7.578650883985905e-09,7.53724974702887e-09,1.929874793606587e-08,1.5309877062123477e-08,5.74437400688489e-15,0.0005,0.0,-3.0434755148206464e-77,0.0,0.0,0.0,0.0,0.0002,1.5309877062123477e-09,1.192053377637012e-10,1.1920533776370122e-09,3.556991027221701e-18,1e-05
100.0,7.722282388799362e-07,0.020999946731911003,3.8923681980735746e-07,3.892368183175638e-07,1.4897936808327478e-15,0.0010016107631564304,1.5156083228635504e-20,9.398695541919097e-79,9.999635970890198,1.8126372520771137e-17,0.0,0.09999544912531269,7.687954442759248e-09,0.050000230083591085,1.0000000000000002,0.0,1.279007675769797e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,3.6583183490720606e-86,1.4897936808327477e-17,3.892368183175638e-09,7.734721156754791e-10,1.1703955459966933e-26,1.4897936808327477e-17,9.413834614416527e-83,0.0,0.9999635970890198,1.0,0.0,1.5155531503086922e-17,0.0,0.01,0.00999954491253127,7.721930957404848e-09,7.687954442759248e-09,1.9461930547373158e-08,1.6216751881356104e-08,5.963364529236079e-15,0.0005,0.0,9.398695541919097e-78,0.0,0.0,0.0,0.0,0.0002,1.6216751881356108e-09,1.279007675769797e-10,1.2790076757697972e-09,1.8126372520771137e-17,1e-05
104.0,7.836414339579925e-07,0.021799940599236286,3.770925775588785e-07,3.770925761836209e-07,1.375257618522122e-15,0.0010416229073986214,1.3705485274910668e-20,2.0163174494279902e-79,9.999755307638885,1.1702589058561127e-17,0.0,0.0999969409038315,7.809398073792175e-09,0.05200021854892815,1.0000000000000002,0.0,1.3636726991980812e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,7.603383414087886e-87,1.375257618522122e-17,3.770925761836209e-09,8.162588687973489e-10,1.0740186133921147e-26,1.375257618522122e-17,2.100242443911756e-83,0.0,0.9999755307638886,1.0,0.0,1.3705149912155454e-17,0.0,0.01,0.00999969409038315,7.836174616129116e-09,7.809398073792175e-09,1.960889644624032e-08,1.708333671138458e-08,6.140938970157387e-15,0.0005,0.0,2.0163174494279901e-78,0.0,0.0,0.0,0.0,0.0002,1.7083336711384582e-09,1.3636726991980813e-10,1.3636726991980812e-09,1.1702589058561127e-17,1e-05
108.0,7.922632541657097e-07,0.022599934162023237,3.655882032864922e-07,3.655882020169657e-07,1.2695264695349464e-15,0.0010816344117728404,1.2626025243825814e-20,1.2999065695285821e-79,9.999835601863246,1.7389357575203672e-17,0.0,0.09999794465121326,7.90260007367052e-09,0.05400020983388108,1.0000000000000002,0.0,1.445475027173996e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,4.752305055439962e-87,1.2695264695349464e-17,3.655882020169657e-09,8.569391988887638e-10,1.0003135846851838e-26,1.2695264695349464e-17,1.406023677691699e-83,0.0,0.9999835601863247,1.0,0.0,1.2625817674323345e-17,0.0,0.01,0.009999794465121326,7.922469703925275e-09,7.90260007367052e-09,1.974183969026215e-08,1.790509738313532e-08,6.276810639012401e-15,0.0005,0.0,1.299906569528582e-78,0.0,0.0,0.0,0.0,0.0002,1.7905097383135323e-09,1.445475027173996e-10,1.445475027173996e-09,1.7389357575203672e-17,1e-05
112.0,7.982262141540841e-07,0.02339992743765355,3.5468994820374936e-07,3.546899470318281e-07,1.1719212760407267e-15,0.001121645310027872,1.1637775450959017e-20,2.74636523118539e-80,9.999889908452026,1.526821219057719e-17,0.0,0.09999862355235899,7.968840029987797e-09,0.05600020380465583,1.0000000000000002,0.0,1.523915704909906e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,9.741081383792004e-88,1.1719212760407267e-17,3.546899470318281e-09,8.953266894472322e-10,9.289577439394355e-27,1.1719212760407267e-17,3.0804476811827055e-84,0.0,0.9999889908452027,1.0,0.0,1.163764732888758e-17,0.0,0.01,0.0099998623552359,7.982152269881896e-09,7.968840029987797e-09,1.9862709386872787e-08,1.867843549003847e-08,6.371650889627617e-15,0.0005,0.0,2.7463652311853904e-79,0.0,0.0,0.0,0.0,0.0002,1.8678435490038474e-09,1.5239157049099062e-10,1.5239157049099062e-09,1.526821219057719e-17,1e-05
116.0,8.016841290978607e-07,0.024199920444671882,3.4436477140671334e-07,3.4436477032489446e-07,1.0818188836939292e-15,0.0011616556352046236,1.0919862152654026e-20,-4.711912233431632e-81,9.999926443872132,1.0549637088458198e-17,0.0,0.09999908031215066,8.009618185980097e-09,0.058000200305937125,1.0000000000000002,0.0,1.598578006344806e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.6226165740567444e-88,1.0818188836939293e-17,3.4436477032489445e-09,9.312808862206409e-10,8.754280179719133e-27,1.0818188836939293e-17,-5.47361939855546e-85,0.0,0.9999926443872132,1.0,0.0,1.0919781830376346e-17,0.0,0.01,0.009999908031215067,8.016767561063353e-09,8.009618185980097e-09,1.997322571989762e-08,1.9400692145924292e-08,6.426974428473954e-15,0.0005,0.0,-4.711912233431631e-80,0.0,0.0,0.0,0.0,0.0002,1.9400692145924293e-09,1.598578006344806e-10,1.598578006344806e-09,1.0549637088458198e-17,1e-05
120.0,8.028059777538164e-07,0.024999913202363118,3.345804602964819e-07,3.3458045929783795e-07,9.986439542595425e-16,0.0012016654195156932,1.0048901100336463e-20,1.4924786975904006e-82,9.99995083803113,9.676200933572808e-18,0.0,0.09999938530365211,8.026594338950464e-09,0.06000019916708656,1.0000000000000002,0.0,1.6691218785772712e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,4.993542081320353e-90,9.986439542595425e-18,3.3458045929783797e-09,9.64704182047246e-10,8.067317873207016e-27,9.986439542595425e-18,1.7934600402582044e-86,0.0,0.9999950838031131,1.0,0.0,1.0048851697960156e-17,0.0,0.01,0.009999938530365212,8.028010429347906e-09,8.026594338950464e-09,2.007489425520441e-08,2.0070079762183664e-08,6.4449743791726114e-15,0.0005,0.0,1.4924786975904006e-81,0.0,0.0,0.0,0.0,0.0002,2.0070079762183666e-09,1.6691218785772712e-10,1.6691218785772713e-09,9.676200933572808e-18,1e-05
124.0,8.017711455429743e-07,0.02579990573040665,3.253057572018987e-07,3.253057562800345e-07,9.218641583289337e-16,0.0012416746942187507,9.241736530861394e-21,-6.595939668881596e-83,9.999967098238884,9.67150668022827e-18,0.0,0.09999958861760529,8.021541236276476e-09,0.06200020020694611,1.0000000000000002,0.0,1.7352831467792887e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-2.1456971423630083e-90,9.218641583289337e-18,3.253057562800345e-09,9.955389419754902e-10,7.409757685155093e-27,9.218641583289337e-18,-8.190011371443885e-87,0.0,0.9999967098238884,1.0,0.0,9.241706123920629e-18,0.0,0.01,0.009999958861760529,8.017678471976356e-09,8.021541236276476e-09,2.016902207498992e-08,2.0685619972368887e-08,6.4283696982529334e-15,0.0005,0.0,-6.595939668881596e-82,0.0,0.0,0.0,0.0,0.0002,2.068561997236889e-09,1.7352831467792886e-10,1.7352831467792887e-09,9.67150668022827e-18,1e-05
128.0,7.987659544129354e-07,0.026599898048615386,3.1651047549945334e-07,3.1651047464846576e-07,8.50987608218825e-16,0.0012816834895004188,8.518745667467208e-21,-8.400721652177817e-83,9.999977971808704,8.788576628322408e-18,0.0,0.09999972459493697,7.996309487639065e-09,0.06400020323734337,1.0000000000000002,0.0,1.796873093735784e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-2.6589163975204444e-90,8.50987608218825e-18,3.1651047464846578e-09,1.0237651357461035e-09,6.804484013475502e-27,8.50987608218825e-18,-1.0767066241484987e-86,0.0,0.9999977971808705,1.0,0.0,8.51872690221129e-18,0.0,0.01,0.009999972459493698,7.987637545710552e-09,7.996309487639065e-09,2.0256734758713204e-08,2.1247092952089045e-08,6.380270499292075e-15,0.0005,0.0,-8.400721652177817e-82,0.0,0.0,0.0,0.0,0.0002,2.124709295208905e-09,1.796873093735784e-10,1.7968730937357842e-09,8.788576628322408e-18,1e-05
132.0,7.939800853212694e-07,0.027399890176669897,3.0816561024564823e-07,3.0816560946008817e-07,7.855600806364055e-16,0.0013216918343656402,7.866472524328068e-21,8.939632213687338e-83,9.999985284590801,7.781497564322718e-18,0.0,0.09999981605841293,7.952790989928407e-09,0.06600020806670558,1.0000000000000002,0.0,1.8537753496335053e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,2.754887209479996e-90,7.855600806364055e-18,3.0816560946008816e-09,1.0493969954180561e-09,6.245822526043421e-27,7.855600806364055e-18,1.1815438899062587e-86,0.0,0.9999985284590802,1.0,0.0,7.866460948491854e-18,0.0,0.01,0.009999981605841294,7.939786248616995e-09,7.952790989928407e-09,2.033899439521608e-08,2.175496714026578e-08,6.304043758867703e-15,0.0005,0.0,8.939632213687338e-82,0.0,0.0,0.0,0.0,0.0002,2.175496714026578e-09,1.8537753496335054e-10,1.8537753496335054e-09,7.781497564322718e-18,1e-05
136.0,7.876035324456585e-07,0.028199882133897326,3.002434164824493e-07,3.0024341575728705e-07,7.251622863691996e-16,0.0013616997565593732,7.255179499224034e-21,6.868353526920968e-83,9.999990236286985,7.072851595753921e-18,0.0,0.09999987800405555,7.892887752891587e-09,0.06800021450313667,1.0000000000000002,0.0,1.905940748009722e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,2.062177923551361e-90,7.251622863691996e-18,3.0024341575728704e-09,1.0724795383965557e-09,5.714205002116173e-27,7.251622863691996e-18,9.352635325571995e-87,0.0,0.9999990236286985,1.0,0.0,7.255172415474984e-18,0.0,0.01,0.009999987800405556,7.876025716012907e-09,7.892887752891587e-09,2.0416616723961155e-08,2.221032678320875e-08,6.203193243208796e-15,0.0005,0.0,6.868353526920968e-82,0.0,0.0,0.0,0.0,0.0002,2.221032678320875e-09,1.905940748009722e-10,1.905940748009722e-09,7.072851595753921e-18,1e-05
140.0,7.798237481498355e-07,0.028999873939064936,2.927174701561821e-07,2.9271746948677503e-07,6.694070652314811e-16,0.001401707282505671,6.688799937657791e-21,-1.2193407140940707e-82,9.999993626587386,6.516261000904874e-18,0.0,0.09999992042783842,7.818482864628064e-09,0.07000022235730129,1.0000000000000002,0.0,1.953381922172364e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-3.569223282718136e-90,6.694070652314811e-18,2.9271746948677502e-09,1.0930846268524926e-09,5.216085038008685e-27,6.694070652314811e-18,-1.7091587588013243e-86,0.0,0.9999993626587387,1.0,0.0,6.688795674609602e-18,0.0,0.01,0.009999992042783843,7.798231276272227e-09,7.818482864628064e-09,2.049028799879945e-08,2.2614790391034352e-08,6.08125078178458e-15,0.0005,0.0,-1.2193407140940707e-81,0.0,0.0,0.0,0.0,0.0002,2.2614790391034353e-09,1.953381922172364e-10,1.953381922172364e-09,6.516261000904874e-18,1e-05
144.0,7.70825239108069e-07,0.02979986561035098,2.8556267123944073e-07,2.855626706215018e-07,6.179389083241562e-16,0.001441714437304562,6.190008529034521e-21,-1.722288785114857e-83,9.999995848404527,6.140564364341231e-18,0.0,0.09999994824111137,7.731436339141445e-09,0.0720002314428328,1.0000000000000002,0.0,1.996172099133277e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-4.918213850588605e-91,6.1793890832415615e-18,2.8556267062150184e-09,1.111309875860844e-09,4.7714148044740215e-27,6.1793890832415615e-18,-2.4830486067078235e-87,0.0,0.9999995848404528,1.0,0.0,6.190005959193383e-18,0.0,0.01,0.009999994824111139,7.70824840137492e-09,7.731436339141445e-09,2.0560578420673304e-08,2.2970488534487117e-08,5.941715492460117e-15,0.0005,0.0,-1.722288785114857e-82,0.0,0.0,0.0,0.0,0.0002,2.2970488534487117e-09,1.996172099133277e-10,1.996172099133277e-09,6.140564364341231e-18,1e-05
148.0,7.6078341946081e-07,0.03059985716489823,2.787553744510407e-07,2.7875537388061266e-07,5.704280335700096e-16,0.0014817212446013302,5.7788011036130655e-21,-4.125576198366521e-84,9.999997297506207,5.697622894009318e-18,0.0,0.099999966390983,7.633522092511073e-09,0.07400024158254323,1.0000000000000002,0.0,2.0344329771760463e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.1500265356486162e-91,5.704280335700096e-18,2.7875537388061266e-09,1.1272689551555273e-09,4.3964160639906505e-27,5.704280335700096e-18,-6.112953899341266e-88,0.0,0.9999997297506207,1.0,0.0,5.778799541895654e-18,0.0,0.01,0.009999996639098301,7.607831637689813e-09,7.633522092511073e-09,2.062796505180931e-08,2.3279863968923645e-08,5.7879141132648285e-15,0.0005,0.0,-4.125576198366521e-83,0.0,0.0,0.0,0.0,0.0002,2.3279863968923644e-09,2.0344329771760465e-10,2.0344329771760463e-09,5.697622894009318e-18,1e-05
152.0,7.498666661662877e-07,0.03139984861898845,2.7227329223395724e-07,2.722732917073863e-07,5.265709420582658e-16,0.0015217277266835307,5.366563283339981e-21,1.732590407104052e-83,9.999998178895895,5.259843667014067e-18,0.0,0.0999999774400743,7.526445365980515e-09,0.07600025260635045,1.0000000000000002,0.0,2.0683256877780398e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,4.717380933228607e-91,5.265709420582658e-18,2.722732917073863e-09,1.141092897220983e-09,4.024206918048559e-27,5.265709420582658e-18,2.636530861476142e-87,0.0,0.9999998178895896,1.0,0.0,5.366562306032939e-18,0.0,0.01,0.00999999774400743,7.49866496996925e-09,7.526445365980515e-09,2.0692838987743427e-08,2.3545699802046982e-08,5.623000170273429e-15,0.0005,0.0,1.732590407104052e-82,0.0,0.0,0.0,0.0,0.0002,2.3545699802046986e-09,2.0683256877780399e-10,2.06832568777804e-09,5.259843667014067e-18,1e-05
156.0,7.382323290519097e-07,0.03219983998775298,2.6609556953847134e-07,2.660955690523849e-07,4.860864261258833e-16,0.0015617339044062093,4.8336756906462245e-21,-3.135684815525323e-84,9.999998736617044,4.920878823652399e-18,0.0,0.09999998443905381,7.411803021537951e-09,0.07800026435530777,1.0000000000000002,0.0,2.098043071071733e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-8.343918353561335e-92,4.860864261258833e-18,2.6609556905238493e-09,1.1529224576091283e-09,3.568375662987361e-27,4.860864261258833e-18,-4.8971052899376274e-88,0.0,0.9999998736617045,1.0,0.0,4.833675079967877e-18,0.0,0.01,0.00999999844390538,7.382322141759742e-09,7.411803021537951e-09,2.0755524767776946e-08,2.3770962869257698e-08,5.449869716574071e-15,0.0005,0.0,-3.135684815525323e-83,0.0,0.0,0.0,0.0,0.0002,2.37709628692577e-09,2.098043071071733e-10,2.098043071071733e-09,4.920878823652399e-18,1e-05
160.0,7.260265815649159e-07,0.0329998312851624,2.602027447547456e-07,2.6020274430603074e-07,4.48714857082379e-16,0.0016017397972309757,4.439227801833138e-21,-3.7673437717346317e-84,9.99999910040993,4.5748805706251966e-18,0.0,0.09999998900984615,7.29108760306616e-09,0.08000027668174924,1.0000000000000002,0.0,2.123810633472741e-08,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-9.802731881495839e-92,4.4871485708237896e-18,2.6020274430603074e-09,1.1629056695400868e-09,3.222997385752849e-27,4.4871485708237896e-18,-6.03430444903761e-88,0.0,0.9999999100409931,1.0,0.0,4.439227402484613e-18,0.0,0.01,0.009999998900984616,7.2602650177347766e-09,7.29108760306616e-09,2.0816291573730222e-08,2.3958754700185423e-08,5.271145971388375e-15,0.0005,0.0,-3.767343771734632e-83,0.0,0.0,0.0,0.0,0.0002,2.3958754700185426e-09,2.1238106334727412e-10,2.1238106334727412e-09,4.5748805706251966e-18,1e-05
