T,CAI,H_IHVA,H_INA,H_INAD,INE,INI,INNE,INNI,M_IHVA,M_IKCA,M_IKM,M_IKV,M_INA,M_INAD,M_INAPD,VD,VS
125.0,3.4718181e-05,0.35033959,0.9063561,0.90569365,0.0,0.0,0.0,0.0,5.5000433e-05,1.7336583e-06,0.012917896,0.00040278543,0.010842908,0.010900546,8.9472487e-05,-69.025368,-69.073601
126.0,3.4974633e-05,0.35216948,0.90635616,0.90569365,0.0,0.0,0.0,0.0,5.5000401e-05,1.7609649e-06,0.012917879,0.00040278531,0.010842906,0.010900544,8.9472451e-05,-69.025368,-69.073608
127.0,3.5230762e-05,0.3539874,0.90635622,0.90569371,0.0,0.0,0.0,0.0,5.5000375e-05,1.7884513e-06,0.012917863,0.00040278523,0.010842904,0.010900542,8.9472422e-05,-69.025368,-69.073608
128.0,3.5486573e-05,0.35579339,0.90635622,0.90569377,0.0,0.0,0.0,0.0,5.500035e-05,1.8161167e-06,0.012917849,0.00040278517,0.010842903,0.01090054,8.9472393e-05,-69.025368,-69.073608
129.0,3.5742065e-05,0.35758758,0.90635628,0.90569383,0.0,0.0,0.0,0.0,5.5000324e-05,1.8439603e-06,0.012917836,0.00040278508,0.010842901,0.010900538,8.9472371e-05,-69.025368,-69.073608
130.0,3.5997236e-05,0.35936999,0.90635633,0.90569383,0.0,0.0,0.0,0.0,5.5000306e-05,1.8719813e-06,0.012917825,0.00040278502,0.010842899,0.010900537,8.9472349e-05,-69.025375,-69.073608
131.0,3.6252088e-05,0.36114073,0.90635633,0.90569389,0.0,0.0,0.0,0.0,5.5000288e-05,1.9001793e-06,0.012917815,0.00040278496,0.010842898,0.010900536,8.9472327e-05,-69.025375,-69.073608
132.0,3.6506623e-05,0.36289984,0.90635633,0.90569389,0.0,0.0,0.0,0.0,5.500027e-05,1.928553e-06,0.012917805,0.00040278491,0.010842897,0.010900535,8.9472313e-05,-69.025375,-69.073616
133.0,3.6760841e-05,0.36464745,0.90635639,0.90569395,0.0,0.0,0.0,0.0,5.5000255e-05,1.9571023e-06,0.012917797,0.00040278485,0.010842896,0.010900534,8.9472298e-05,-69.025375,-69.073616
134.0,3.7014739e-05,0.36638361,0.90635639,0.90569395,0.0,0.0,0.0,0.0,5.5000241e-05,1.985826e-06,0.012917789,0.00040278482,0.010842895,0.010900533,8.9472283e-05,-69.025375,-69.073616
135.0,3.7268321e-05,0.36810842,0.90635645,0.90569395,0.0,0.0,0.0,0.0,5.500023e-05,2.0147233e-06,0.012917782,0.00040278479,0.010842894,0.010900532,8.9472269e-05,-69.025375,-69.073616
136.0,3.7521586e-05,0.36982191,0.90635645,0.90569401,0.0,0.0,0.0,0.0,5.5000219e-05,2.0437938e-06,0.012917776,0.00040278473,0.010842893,0.010900531,8.9472262e-05,-69.025375,-69.073616
137.0,3.7774535e-05,0.37152416,0.90635645,0.90569401,0.0,0.0,0.0,0.0,5.5000208e-05,2.0730365e-06,0.01291777,0.0004027847,0.010842892,0.010900531,8.9472247e-05,-69.025375,-69.073616
138.0,3.8027167e-05,0.37321526,0.90635645,0.90569401,0.0,0.0,0.0,0.0,5.5000201e-05,2.1024507e-06,0.012917765,0.00040278467,0.010842892,0.01090053,8.947224e-05,-69.025375,-69.073616
139.0,3.8279482e-05,0.3748953,0.90635651,0.90569401,0.0,0.0,0.0,0.0,5.5000193e-05,2.1320359e-06,0.012917761,0.00040278467,0.010842891,0.010900529,8.9472233e-05,-69.025375,-69.073616
140.0,3.8531485e-05,0.37656432,0.90635651,0.90569407,0.0,0.0,0.0,0.0,5.5000186e-05,2.1617911e-06,0.012917756,0.00040278464,0.010842891,0.010900529,8.9472225e-05,-69.025375,-69.073616
141.0,3.8783171e-05,0.37822241,0.90635651,0.90569407,0.0,0.0,0.0,0.0,5.5000179e-05,2.1917156e-06,0.012917752,0.00040278462,0.01084289,0.010900528,8.9472218e-05,-69.025375,-69.073616
142.0,3.9034545e-05,0.37986964,0.90635651,0.90569407,0.0,0.0,0.0,0.0,5.5000175e-05,2.2218089e-06,0.012917749,0.00040278459,0.01084289,0.010900528,8.9472211e-05,-69.025375,-69.073616
143.0,3.9285602e-05,0.38150606,0.90635651,0.90569407,0.0,0.0,0.0,0.0,5.5000168e-05,2.2520699e-06,0.012917746,0.00040278459,0.01084289,0.010900527,8.9472203e-05,-69.025383,-69.073616
144.0,3.953635e-05,0.38313177,0.90635651,0.90569407,0.0,0.0,0.0,0.0,5.5000164e-05,2.2824981e-06,0.012917743,0.00040278456,0.01084289,0.010900527,8.9472203e-05,-69.025383,-69.073616
145.0,3.9786781e-05,0.38474682,0.90635657,0.90569407,0.0,0.0,0.0,0.0,5.5000161e-05,2.3130929e-06,0.01291774,0.00040278456,0.01084289,0.010900527,8.9472196e-05,-69.025383,-69.073616
146.0,4.0036899e-05,0.38635132,0.90635657,0.90569407,0.0,0.0,0.0,0.0,5.5000157e-05,2.3438533e-06,0.012917738,0.00040278456,0.010842889,0.010900527,8.9472196e-05,-69.025383,-69.073616
147.0,4.0286704e-05,0.38794526,0.90635657,0.90569407,0.0,0.0,0.0,0.0,5.5000153e-05,2.3747789e-06,0.012917737,0.00040278453,0.010842889,0.010900526,8.9472189e-05,-69.025383,-69.073616
148.0,4.0536201e-05,0.38952881,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.500015e-05,2.4058686e-06,0.012917735,0.00040278453,0.010842889,0.010900526,8.9472189e-05,-69.025383,-69.073616
149.0,4.0785384e-05,0.39110196,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000146e-05,2.437122e-06,0.012917733,0.00040278453,0.010842889,0.010900526,8.9472182e-05,-69.025383,-69.073624
150.0,4.1034255e-05,0.39266479,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000146e-05,2.4685385e-06,0.012917732,0.0004027845,0.010842889,0.010900526,8.9472182e-05,-69.025383,-69.073624
151.0,4.1282816e-05,0.3942174,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000142e-05,2.5001168e-06,0.01291773,0.0004027845,0.010842888,0.010900526,8.9472182e-05,-69.025383,-69.073624
152.0,4.1531064e-05,0.39575985,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000139e-05,2.5318568e-06,0.012917729,0.0004027845,0.010842888,0.010900525,8.9472174e-05,-69.025383,-69.073624
153.0,4.1779003e-05,0.39729217,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000139e-05,2.5637576e-06,0.012917728,0.0004027845,0.010842888,0.010900525,8.9472174e-05,-69.025383,-69.073624
154.0,4.2026633e-05,0.39881444,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000139e-05,2.5958184e-06,0.012917727,0.00040278447,0.010842888,0.010900525,8.9472174e-05,-69.025383,-69.073624
155.0,4.2273954e-05,0.40032676,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000135e-05,2.6280386e-06,0.012917726,0.00040278447,0.010842888,0.010900525,8.9472174e-05,-69.025383,-69.073624
156.0,4.2520966e-05,0.40182918,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000135e-05,2.6604175e-06,0.012917725,0.00040278447,0.010842888,0.010900525,8.9472167e-05,-69.025383,-69.073624
157.0,4.2767671e-05,0.40332174,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000135e-05,2.6929542e-06,0.012917724,0.00040278447,0.010842888,0.010900525,8.9472167e-05,-69.025383,-69.073624
158.0,4.3014064e-05,0.40480453,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000131e-05,2.7256485e-06,0.012917724,0.00040278447,0.010842888,0.010900525,8.9472167e-05,-69.025383,-69.073624
159.0,4.3260152e-05,0.4062776,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000131e-05,2.7584992e-06,0.012917724,0.00040278447,0.010842888,0.010900525,8.9472167e-05,-69.025383,-69.073624
160.0,4.350593e-05,0.40774101,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000131e-05,2.7915057e-06,0.012917723,0.00040278447,0.010842888,0.010900525,8.9472167e-05,-69.025383,-69.073624
161.0,4.3751403e-05,0.40919486,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000131e-05,2.8246677e-06,0.012917723,0.00040278447,0.010842887,0.010900525,8.9472167e-05,-69.025383,-69.073624
162.0,4.399657e-05,0.41063917,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000128e-05,2.8579841e-06,0.012917722,0.00040278447,0.010842887,0.010900525,8.9472167e-05,-69.025383,-69.073624
163.0,4.4241431e-05,0.412074,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000128e-05,2.8914542e-06,0.012917722,0.00040278447,0.010842887,0.010900525,8.9472167e-05,-69.025383,-69.073624
164.0,4.4485983e-05,0.41349944,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000128e-05,2.9250778e-06,0.012917721,0.00040278444,0.010842887,0.010900524,8.9472167e-05,-69.025383,-69.073624
165.0,4.4730234e-05,0.41491556,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000128e-05,2.9588537e-06,0.012917721,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
166.0,4.4974175e-05,0.41632238,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000128e-05,2.9927814e-06,0.012917721,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
167.0,4.5217814e-05,0.41771999,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000128e-05,3.0268602e-06,0.01291772,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
168.0,4.5461147e-05,0.41910845,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000128e-05,3.0610897e-06,0.01291772,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
169.0,4.5704179e-05,0.42048782,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000128e-05,3.0954689e-06,0.01291772,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
170.0,4.5946905e-05,0.42185813,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.1299971e-06,0.01291772,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
171.0,4.6189329e-05,0.42321947,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.1646739e-06,0.01291772,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
172.0,4.6431447e-05,0.4245719,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.1994985e-06,0.012917719,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
173.0,4.6673267e-05,0.42591548,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.2344701e-06,0.012917719,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
174.0,4.6914782e-05,0.42725024,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.2695884e-06,0.012917719,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
175.0,4.7155998e-05,0.42857626,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.3048525e-06,0.012917719,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
176.0,4.7396908e-05,0.42989358,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.3402616e-06,0.012917719,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
177.0,4.7637521e-05,0.43120229,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.3758154e-06,0.012917719,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
178.0,4.7877835e-05,0.43250242,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.411513e-06,0.012917719,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
179.0,4.8117843e-05,0.43379402,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.4473537e-06,0.012917719,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
180.0,4.8357557e-05,0.43507716,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.4833372e-06,0.012917719,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
181.0,4.8596969e-05,0.4363519,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.5194626e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
182.0,4.8836082e-05,0.43761829,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.5557291e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
183.0,4.9074893e-05,0.43887639,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.5921362e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
184.0,4.931341e-05,0.44012624,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.6286835e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
185.0,4.9551629e-05,0.44136789,0.90635657,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.6653701e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
186.0,4.9789549e-05,0.44260141,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.7021953e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
187.0,5.0027171e-05,0.44382688,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.7391587e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
188.0,5.0264498e-05,0.44504428,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.7762595e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
189.0,5.0501527e-05,0.44625372,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.8134972e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
190.0,5.0738261e-05,0.44745526,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.8508711e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
191.0,5.0974697e-05,0.4486489,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.8883804e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
192.0,5.1210842e-05,0.4498347,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.9260249e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
193.0,5.1446688e-05,0.45101276,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,3.9638035e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
194.0,5.168224e-05,0.4521831,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.0017158e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
195.0,5.1917497e-05,0.45334578,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.0397613e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
196.0,5.2152463e-05,0.45450082,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.0779391e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
197.0,5.2387135e-05,0.4556483,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.1162489e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
198.0,5.2621512e-05,0.45678827,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.15469e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
199.0,5.2855597e-05,0.45792079,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.1932617e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
200.0,5.3089389e-05,0.45904586,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.2319634e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
201.0,5.3322892e-05,0.46016356,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.2707948e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
202.0,5.3556101e-05,0.46127397,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.3097543e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
203.0,5.3789016e-05,0.46237707,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.3488426e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
204.0,5.4021642e-05,0.46347296,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.3880582e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
205.0,5.4253978e-05,0.46456167,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.4274011e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
206.0,5.4486027e-05,0.46564323,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.46687e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
207.0,5.4717781e-05,0.46671772,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.5064648e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
208.0,5.4949247e-05,0.46778518,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.5461852e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
209.0,5.5180426e-05,0.46884561,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.5860297e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
210.0,5.5411314e-05,0.46989912,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.6259984e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
211.0,5.5641915e-05,0.47094572,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.6660907e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
212.0,5.5872224e-05,0.47198549,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.7063058e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
213.0,5.610225e-05,0.47301841,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.7466428e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
214.0,5.6331985e-05,0.47404459,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.7871022e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
215.0,5.6561435e-05,0.47506401,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.827682e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
216.0,5.6790599e-05,0.47607678,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.8683828e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
217.0,5.7019475e-05,0.47708291,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.9092032e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
218.0,5.7248068e-05,0.47808245,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.9501432e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
219.0,5.7476373e-05,0.47907546,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,4.9912019e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
220.0,5.7704394e-05,0.48006195,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.0323788e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
221.0,5.7932128e-05,0.48104197,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.0736735e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
222.0,5.8159578e-05,0.48201555,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.1150851e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
223.0,5.8386744e-05,0.48298278,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.1566135e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
224.0,5.8613627e-05,0.48394367,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.1982574e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
225.0,5.8840229e-05,0.48489827,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.2400169e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
226.0,5.9066544e-05,0.48584658,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.2818914e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
227.0,5.9292579e-05,0.48678872,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.32388e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
228.0,5.951833e-05,0.48772466,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.3659819e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
229.0,5.9743797e-05,0.48865449,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.4081975e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
230.0,5.9968985e-05,0.48957822,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.4505254e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
231.0,6.0193892e-05,0.49049589,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.4929656e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
232.0,6.0418519e-05,0.49140754,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.5355172e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
233.0,6.0642862e-05,0.49231324,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.5781798e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
234.0,6.0866925e-05,0.493213,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.6209524e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
235.0,6.1090708e-05,0.49410686,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.6638351e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
236.0,6.1314218e-05,0.49499488,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.7068269e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
237.0,6.1537445e-05,0.49587706,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.7499278e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
238.0,6.1760387e-05,0.49675348,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.7931366e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
239.0,6.1983061e-05,0.49762413,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.8364535e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
240.0,6.220545e-05,0.49848911,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.8798769e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
241.0,6.2427556e-05,0.4993484,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.9234076e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
242.0,6.2649393e-05,0.50020206,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,5.9670438e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
243.0,6.2870953e-05,0.50105011,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,6.0107859e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
244.0,6.3092237e-05,0.50189263,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,6.0546326e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
245.0,6.3313237e-05,0.50272965,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,6.098584e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
246.0,6.3533967e-05,0.50356114,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,6.1426394e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
247.0,6.3754422e-05,0.50438726,0.90635663,0.90569413,0.0,0.0,0.0,0.0,5.5000124e-05,6.1867981e-06,0.012917718,0.00040278444,0.010842887,0.010900524,8.947216e-05,-69.025383,-69.073624
