Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48,reaction_49,reaction_50,reaction_51,reaction_52,reaction_53,reaction_54,reaction_55,reaction_56,reaction_57,reaction_58,reaction_59
1.18,1.0,1.0,1.0,1.0,0.00011799303827378497,1.0,1.0,1.0,0.9999999304100914,1.0,6.950809789209796e-08,1.0,8.181098920432103e-11,0.09999878150589142,1.2184941085231804e-06,1.0,1.0,1.0,0.9999939062339637,5.865541352811368e-06,2.282246835436145e-07,1.0,0.0,0.0010535021074479852,1.0,1.0,1.0,6.201415687218853e-05,5.1127686914471145e-09,8.730240767520106e-11,0.08992494514473935,3.555373289659729e-18,4.964445554563889e-10,9.056415597663432e-12,9.81318103727084e-20,3.5420482301655563e-10,6.461599860417583e-12,1.0221977644088165e-19,0.010075054752438929,5.670041338402256e-13,6.61092686617836e-16,2.938165209758896e-14,3.532675357219943e-17,2.096331356854161e-14,2.520504327445373e-17,2.4932502556521196e-06,2.100053052129316e-07,1.4983524585417027e-07,2.6916015783985065e-17,7.244839934594993e-19,7.752672575150535e-19,0.00011799303827378497,1.0,1.0,9.998820069617263e-05,1.1792352196476812e-07,2.0770618378425066e-10,4.0905245385121266e-12,1.2184941085231804e-07,9.998820069617263e-05,1.072663390070812e-05,5.865541352811368e-07,5.637316669267754e-07,1.0417301235716597e-15,0.001,0.00010535021074479852,9.914879505757967e-05,3.100688952523134e-06,2.2983907085422368e-10,1.9635389675121708e-17,2.2316846500611308e-11,5.295173437361836e-19,1.592269383995273e-11,5.509606106999406e-19,7.252961510905848e-20,7.35988577795313e-22,1.1244175408496981e-21,1.964304172692024e-15,2.0376935094742725e-16,1.4538599685939563e-16,0.008092439058646346,2.8559683003064327e-15,1.4799321342337434e-16,1.0559066347616409e-16,1.54e-06,1.6748610163665972e-06,6.981100715825935e-10,1.78e-07,5.880148545962084e-11,1.27e-07,4.195386883916767e-11,1.4013862187759678e-16,1.0172461043060648e-08,5.777428621335239e-13,1.5337172066073661e-12,3.628220749203561e-18,8.568216452687609e-10,5.609823476657194e-14,7.446374515324856e-14,3.883011692804867e-18,6.113278030850147e-10,4.0025145000870787e-14,5.3128627121126485e-14,1.208432934800068e-18,9.123079075326137e-18,3.252552577985724e-20,1.83699118575437e-19,3.480682291405641e-20,1.310662250271594e-19,1.0954818424081922e-19,1.0867259901892491e-21,1.705587966533118e-21,1.0150672826464225e-07
1.19,1.0,1.0,1.0,1.0,0.00011899291978080586,1.0,1.0,1.0,0.9999999292258627,1.0,7.069023195212316e-08,1.0,8.39056537637317e-11,0.09999875148380305,1.2485161968954691e-06,1.0,1.0,1.0,0.9999938044266908,5.9616661189559454e-06,2.3390719025975648e-07,1.0,0.0,0.0010614506877466509,1.0,1.0,1.0,6.300912282422135e-05,5.212808713561246e-09,8.962226122344943e-11,0.08984405718864577,3.7692964009439855e-18,5.048228070242667e-10,9.281361726952722e-12,1.0390393545646534e-19,3.601825642906373e-10,6.6220951305385645e-12,1.0823185278618178e-19,0.010155942705827129,5.824628768155447e-13,6.900798387973034e-16,3.0131059411898463e-14,3.683022407902255e-17,2.1498003056442537e-14,2.627774414133522e-17,2.5255267341213497e-06,2.1178471470690252e-07,1.511048245380709e-07,2.833824179268723e-17,7.612299329257562e-19,8.145881196691532e-19,0.00011899291978080586,1.0,1.0,9.998810070802192e-05,1.189222211272325e-07,2.1123163931873215e-10,4.19525649863116e-12,1.2485161968954692e-07,9.998810070802192e-05,1.0817532069052515e-05,5.961666118955946e-07,5.72775892869619e-07,1.0942514731042782e-15,0.001,0.00010614506877466509,9.984415649224295e-05,3.1504364741106936e-06,2.341251309567221e-10,2.065343007186477e-17,2.2673023891346975e-11,5.560388294895676e-19,1.6176820404675282e-11,5.785561062078252e-19,7.68936465792573e-20,7.792795159234901e-22,1.1905503806479994e-21,2.0165008775276123e-15,2.0883063885643626e-16,1.4899714043711772e-16,0.008085152671561653,2.9573847626855597e-15,1.5298624141451752e-16,1.0915310479339278e-16,1.54e-06,1.7018623420267139e-06,7.071474855539779e-10,1.78e-07,5.92997201179327e-11,1.27e-07,4.230935087065985e-11,1.4640078967723774e-16,1.0304149075215108e-08,5.890473846324208e-13,1.5637261214930105e-12,3.780344554409576e-18,8.640816360041623e-10,5.704497719374213e-14,7.572040794769881e-14,4.045818358996417e-18,6.165076841153293e-10,4.0700629764842015e-14,5.4025234843289945e-14,1.2711266599234597e-18,9.523101775402788e-18,3.414404084601708e-20,1.9151716521091726e-19,3.653883487798032e-20,1.3664426953494314e-19,1.1533664409623703e-19,1.1418448993886343e-21,1.7920938632721372e-21,1.0314317224404326e-07
1.2,1.0,1.0,1.0,1.0,0.00011999280028794575,1.0,1.0,1.0,0.999999928031647,1.0,7.188231754695131e-08,1.0,8.603572037164173e-11,0.09999872099283942,1.2790071605210463e-06,1.0,1.0,1.0,0.9999937018069163,6.058512638872181e-06,2.396804449224337e-07,1.0,0.0,0.0010693844001820032,1.0,1.0,1.0,6.401103176964819e-05,5.3141280809070534e-09,9.198517566165193e-11,0.08976324206366129,3.993809863347766e-18,5.132700627183546e-10,9.509881358625362e-12,1.099538370909587e-19,3.66209538845242e-10,6.785140034291044e-12,1.1453322472104198e-19,0.010236757828057032,5.982221789837007e-13,7.20080932999001e-16,3.089303457071339e-14,3.838390752987793e-17,2.2041659489561068e-14,2.738627109747698e-17,2.5580740700864756e-06,2.1356411921853387e-07,1.523743996671562e-07,2.9822038353426193e-17,7.994806508038571e-19,8.555191626272567e-19,0.00011999280028794575,1.0,1.0,9.998800071997121e-05,1.1992090933471456e-07,2.1478659543713752e-10,4.301758508330552e-12,1.2790071605210463e-07,9.998800071997121e-05,1.0908430144010342e-05,6.058512638872182e-07,5.818832193949748e-07,1.1489343135643157e-15,0.001,0.00010693844001820033,0.0001005373368412355,3.2005311207095196e-06,2.38460690054049e-10,2.1715271568320385e-17,2.303163750122983e-11,5.836414857476886e-19,1.643268517067647e-11,6.072765550864766e-19,8.147372121229444e-20,8.246537781821903e-22,1.2598654719314617e-21,2.0696664523871686e-15,2.1397233056907065e-16,1.5266565077154848e-16,0.00807787284510327,3.061567746347867e-15,1.5810306478332847e-16,1.1280387202601716e-16,1.54e-06,1.7290549786997344e-06,7.162607396242131e-10,1.78e-07,5.979795338118948e-11,1.27e-07,4.266483190680373e-11,1.5289089946869517e-16,1.0436942205952821e-08,6.00496473142497e-13,1.5941187798363192e-12,3.937457421848266e-18,8.713416064116183e-10,5.799951708717408e-14,7.698742010429611e-14,4.213964443372975e-18,6.216875506419973e-10,4.138167788951235e-14,5.492922666083734e-14,1.3364645188435193e-18,9.937116875386213e-18,3.582701067311456e-20,1.995963191553652e-19,3.8339820230145107e-20,1.4240860970688029e-19,1.213756960984446e-19,1.1992209762057857e-21,1.8821421577799648e-21,1.0479121083028693e-07
1.21,1.0,1.0,1.0,1.0,0.00012099267979520562,1.0,1.0,1.0,0.9999999268274445,1.0,7.308435427200503e-08,1.0,8.820148405076407e-11,0.09999869002980971,1.3099701902368404e-06,1.0,1.0,1.0,0.999993598375377,6.156079521419473e-06,2.4554510158155883e-07,1.0,0.0,0.0010773032825885378,1.0,1.0,1.0,6.501986122974519e-05,5.4167362532977814e-09,9.43917531304882e-11,0.08968249970397371,4.230524118577206e-18,5.217862968440381e-10,9.7419998006855e-12,1.1631738055790863e-19,3.7228572834765546e-10,6.950752628497623e-12,1.2116122548086582e-19,0.010317500184940221,6.142868633965725e-13,7.511490804124608e-16,3.1667679767059416e-14,3.998966482552875e-17,2.2594355780896013e-14,2.853195186420233e-17,2.5908942267895165e-06,2.1534351874783954e-07,1.5364397124143607e-07,3.137373950768493e-17,8.393478701982438e-19,8.98179918368559e-19,0.00012099267979520562,1.0,1.0,9.998790073202048e-05,1.2091958658759004e-07,2.1837104797550744e-10,4.410045317020296e-12,1.3099701902368405e-07,9.998790073202048e-05,1.0999328125562283e-05,6.156079521419473e-07,5.910534419837914e-07,1.205847938213961e-15,0.001,0.00010773032825885379,0.00010122834213587927,3.250971767827792e-06,2.428460278398757e-10,2.282243926746767e-17,2.3392678706226154e-11,6.123594525292035e-19,1.6690281984851874e-11,6.37157479868366e-19,8.630269201897501e-20,8.723803541843148e-22,1.332773480289524e-21,2.1238144454359846e-15,2.1919499551542375e-16,1.5639193414119653e-16,0.008070599573342838,3.1685768388100365e-15,1.6334565109421886e-16,1.165443689980678e-16,1.54e-06,1.7564383660929848e-06,7.254503835010645e-10,1.78e-07,6.029618524939506e-11,1.27e-07,4.30203119476021e-11,1.596154507800093e-16,1.0570848445301228e-08,6.120911966226493e-13,1.6248980186166548e-12,4.0996781084657196e-18,8.786015564911854e-10,5.896185154337631e-14,7.826477775862901e-14,4.3875770426172044e-18,6.268674026650592e-10,4.206828730328506e-14,5.584059981657022e-14,1.4047224299959624e-18,1.036585730969196e-17,3.757924887001353e-20,2.079462570927495e-19,4.021492951886128e-20,1.483661496938521e-19,1.2769111979627764e-19,1.2590218052973657e-21,1.97599582041083e-21,1.064508100662415e-07
1.22,1.0,1.0,1.0,1.0,0.00012199255830258649,1.0,1.0,1.0,0.9999999256132552,1.0,7.429634172278241e-08,1.0,9.040323975666081e-11,0.09999865859166791,1.3414083320218875e-06,1.0,1.0,1.0,0.9999934941327988,6.254365405008087e-06,2.5150179619513405e-07,1.0,0.0,0.0010852073719752895,1.0,1.0,1.0,6.603558925156956e-05,5.520643521141352e-09,9.684252836448342e-11,0.08960183004398732,4.480301468808292e-18,5.303714844559116e-10,9.977741612677817e-12,1.2301453870249293e-19,3.7841111499972573e-10,7.118950435972931e-12,1.2813664807020063e-19,0.010398169842071802,6.306611155192066e-13,7.833209947458799e-16,3.245509715949997e-14,4.164896425992563e-17,2.3156164818859142e-14,2.971583404449491e-17,2.6239891259079656e-06,2.1712291329483351e-07,1.5491353926092053e-07,3.2997026667141073e-17,8.809029827890447e-19,9.426467717799219e-19,0.00012199255830258649,1.0,1.0,9.998780074416975e-05,1.219182528862344e-07,2.2198499277078065e-10,4.520131670714937e-12,1.3414083320218876e-07,9.998780074416975e-05,1.1090226013689035e-05,6.254365405008087e-07,6.002863608812953e-07,1.2650630697875749e-15,0.001,0.00010852073719752896,0.000101917178272372,3.3017573172575395e-06,2.472814599931913e-10,2.3976490503443943e-17,2.375613893439159e-11,6.42227559789632e-19,1.6949604731262598e-11,6.682351209704228e-19,9.139814996368916e-20,9.22609040268697e-22,1.4095031287722069e-21,2.1789568882008773e-15,2.244991862852509e-16,1.6017638480939095e-16,0.008063332850371493,3.2784690354822145e-15,1.687159817705814e-16,1.2037600942173032e-16,1.54e-06,1.7840119450654301e-06,7.347169552542303e-10,1.78e-07,6.079441572255338e-11,1.27e-07,4.337579099305775e-11,1.665810911077534e-16,1.07058756337045e-08,6.238327178889727e-13,1.6560669241193015e-12,4.26712678967598e-18,8.858614862429208e-10,5.993197774351801e-14,7.955247715867078e-14,4.566784771462307e-18,6.320472401845558e-10,4.2760455994969004e-14,5.675935163347697e-14,1.4760568369586418e-18,1.0809829727493142e-17,3.940375240520149e-20,2.1657461415161327e-19,4.2167369594233834e-20,1.5452233703137353e-19,1.3429789853526416e-19,1.321354474183567e-21,2.0738228979158282e-21,1.0812193606457152e-07
1.23,1.0,1.0,1.0,1.0,0.00012299243581008934,1.0,1.0,1.0,0.9999999243890795,1.0,7.551827949488289e-08,1.0,9.26412823558998e-11,0.09999862667562497,1.3733243749728304e-06,1.0,1.0,1.0,0.9999933890798871,6.353368980024159e-06,2.5755113284950046e-07,1.0,0.0,0.0010930967039017197,1.0,1.0,1.0,6.705819480762865e-05,5.6258616521297584e-09,9.933790817532491e-11,0.0895212330184577,4.742603562322776e-18,5.390256019251782e-10,1.0217130038877819e-11,1.3003550812171977e-19,3.8458568194270605e-10,7.289750041119015e-12,1.35449295448781e-19,0.010478766864695779,6.473479111344239e-13,8.16602512372298e-16,3.325538889127689e-14,4.336252891660506e-17,2.3727159480932784e-14,3.093843354627552e-17,2.6573606168018345e-06,2.1890230285952975e-07,1.5618310372561953e-07,3.4690607890163545e-17,9.24141579732421e-19,9.889150152380492e-19,0.00012299243581008934,1.0,1.0,9.9987700756419e-05,1.2291690823102318e-07,2.2562842566108966e-10,4.632032310943787e-12,1.3733243749728304e-07,9.9987700756419e-05,1.1181123808371309e-05,6.353368980024159e-07,6.095817847174659e-07,1.3266517206412207e-15,0.001,0.00010930967039017197,0.0001026038509094091,3.3528867170599717e-06,2.517673669908691e-10,2.5179004026828465e-17,2.412200969140971e-11,6.732812566443716e-19,1.7210647349357166e-11,7.005463630579203e-19,9.674911267138463e-20,9.752663109128982e-22,1.4899422499365908e-21,2.2351029339448104e-15,2.2988542587475096e-16,1.6401937592517786e-16,0.008056072670312017,3.3912956193065283e-15,1.742160523287839e-16,1.2430021706430224e-16,1.54e-06,1.8117751575766625e-06,7.440609727045135e-10,1.78e-07,6.129264480066833e-11,1.27e-07,4.373126904317347e-11,1.7379462782476838e-16,1.0842031316551486e-08,6.357223666906627e-13,1.6876290260567004e-12,4.4399247393849625e-18,8.931213956668814e-10,6.090989301754513e-14,8.085051474988759e-14,4.751717420220531e-18,6.372270632005278e-10,4.345818205952578e-14,5.76854795754578e-14,1.5504016944624776e-18,1.1269114670737712e-17,4.130012909657497e-20,2.254851503663463e-19,4.4196721109564133e-20,1.608798544406327e-19,1.4119077411296562e-19,1.3862123695986313e-21,2.1756130335237085e-21,1.0980455500464621e-07
1.24,1.0,1.0,1.0,1.0,0.00012399231231771522,1.0,1.0,1.0,0.9999999231549171,1.0,7.675016718391095e-08,1.0,9.491590670756445e-11,0.0999985942787306,1.4057212693280888e-06,1.0,1.0,1.0,0.9999932832173597,6.453088905149864e-06,2.636937351790612e-07,1.0,0.0,0.0011009713148066175,1.0,1.0,1.0,6.808765630449715e-05,5.732401478090178e-09,1.0187839727243223e-10,0.089440708561989,5.017926278520255e-18,5.477486248223717e-10,1.0460189123366273e-11,1.3739251719610064e-19,3.9080941174656547e-10,7.463168598978238e-12,1.4311190062488763e-19,0.01055929131820742,6.64351151141031e-13,8.510226245179832e-16,3.406865701888628e-14,4.5131652423976197e-17,2.430741258270597e-14,3.2200673351609885e-17,2.691010591269606e-06,2.2068168744194216e-07,1.5745266463554298e-07,3.645687775994922e-17,9.691158061095834e-19,1.0370404435447404e-18,0.00012399231231771522,1.0,1.0,9.998760076876823e-05,1.2391555262233178e-07,2.293013424846572e-10,4.7457619788165565e-12,1.4057212693280888e-07,9.998760076876823e-05,1.1272021509589843e-05,6.453088905149864e-07,6.189395169970803e-07,1.3906877194536968e-15,0.001,0.00011009713148066175,0.00010328836585021204,3.4043588869900126e-06,2.563040857824531e-10,2.6431612458737726e-17,2.449028246442232e-11,7.055568590266016e-19,1.7473403765353972e-11,7.341289927054722e-19,1.0236569608181322e-19,1.0304438789707547e-21,1.574230906873764e-21,2.2922639386297253e-15,2.3535425527574114e-16,1.6792129347701036e-16,0.008048819027273554,3.507113159930038e-15,1.798478713150441e-16,1.2831842498965068e-16,1.54e-06,1.839727446855715e-06,7.534829655554897e-10,1.78e-07,6.17908724837438e-11,1.27e-07,4.408674609795203e-11,1.8126299924958064e-16,1.0979323212379994e-08,6.477613670241901e-13,1.719587573196825e-12,4.618195400287425e-18,9.003812847631241e-10,6.1895594604928e-14,8.215888685765385e-14,4.9425071003355076e-18,6.424068717130154e-10,4.4161463527361896e-14,5.861898102072655e-14,1.6278555262645782e-18,1.1744112218348168e-17,4.3270505929934096e-20,2.3468459260467623e-19,4.6305260088728025e-20,1.674435014283714e-19,1.4837949248299331e-19,1.453673709164375e-21,2.2814889757984292e-21,1.1149863314277061e-07
1.25,1.0,1.0,1.0,1.0,0.00012499218782546505,1.0,1.0,1.0,0.9999999219107685,1.0,7.799200438551655e-08,1.0,9.722740762902326e-11,0.09999856139804902,1.4386019509165572e-06,1.0,1.0,1.0,0.9999931765459328,6.553523842505177e-06,2.699302247723159e-07,1.0,0.0,0.0011088312410300664,1.0,1.0,1.0,6.912395220913067e-05,5.840273908398685e-09,1.0446450342850065e-10,0.08936025660924514,5.306777186008553e-18,5.565405288065183e-10,1.0706942821793318e-11,1.4509806905250978e-19,3.970822870444103e-10,7.639223201499108e-12,1.5113748264753767e-19,0.010639743267942278,6.816747650348351e-13,8.86610786179766e-16,3.48950035420734e-14,4.6957646397431294e-17,2.4896996899276963e-14,3.3503489275973e-17,2.724940935355908e-06,2.2246106704208473e-07,1.587222219907009e-07,3.829828062620252e-17,1.0158787780264206e-18,1.0870798904389763e-18,0.00012499218782546505,1.0,1.0,9.998750078121745e-05,1.2491418606053563e-07,2.330037390802594e-10,4.861335413315061e-12,1.4386019509165573e-07,9.998750078121745e-05,1.1362919117325394e-05,6.553523842505178e-07,6.283593617732862e-07,1.4572465249126597e-15,0.001,0.00011088312410300664,0.00010397072888209358,3.456172749814584e-06,2.608919553096785e-10,2.7735990395422423e-17,2.486094876238683e-11,7.39091462304785e-19,1.773786792103647e-11,7.69021607486822e-19,1.082582545945745e-19,1.0882355178938233e-21,1.6625123091229142e-21,2.3504513271412646e-15,2.409062134903497e-16,1.7188252203372994e-16,0.008041571915370627,3.62597894070967e-15,1.8561346068759997e-16,1.3243207583089293e-16,1.54e-06,1.86786825732743e-06,7.629834618996542e-10,1.78e-07,6.228909877178371e-11,1.27e-07,4.4442222157396244e-11,1.8899328951567906e-16,1.1117759016252105e-08,6.599509516490514e-13,1.7519458375665984e-12,4.802063955169591e-18,9.076411535317058e-10,6.288907975513656e-14,8.347758982062352e-14,5.139287785540205e-18,6.475866657220597e-10,4.4870298436018366e-14,5.955985335697162e-14,1.7085187036321653e-18,1.223522884928077e-17,4.5317045109637406e-20,2.4417976126664273e-19,4.849530024086473e-20,1.7421814423505959e-19,1.5587400214864425e-19,1.523818167039631e-21,2.3915757589657478e-21,1.1320413680772302e-07
1.26,1.0,1.0,1.0,1.0,0.0001259920623333399,1.0,1.0,1.0,0.9999999206566335,1.0,7.924379069539516e-08,1.0,9.957607989592992e-11,0.09999852803065877,1.4719693411576063e-06,1.0,1.0,1.0,0.9999930690663212,6.654672457647867e-06,2.7626122117186145e-07,1.0,0.0,0.0011166765188134439,1.0,1.0,1.0,7.016706104886576e-05,5.949489929980257e-09,1.0709673747950106e-10,0.08927987709494971,5.609675542603725e-18,5.654012896251358e-10,1.0957415001378458e-11,1.5316494156418448e-19,4.0340429053248424e-10,7.81793087753628e-12,1.5953934660648438e-19,0.010720122779176201,6.993227109086441e-13,9.233969161250385e-16,3.573453040383271e-14,4.884184043934576e-17,2.5495985165253248e-14,3.4847829968249154e-17,2.7591535293515145e-06,2.242404416599714e-07,1.5999177579110318e-07,4.0217310605135435e-17,1.0644845826134992e-18,1.1390912285969198e-18,0.0001259920623333399,1.0,1.0,9.998740079376667e-05,1.259128085460101e-07,2.367356112872262e-10,4.978767351292625e-12,1.4719693411576065e-07,9.998740079376667e-05,1.1453816631558749e-05,6.654672457647868e-07,6.378411236476007e-07,1.5264052464673629e-15,0.001,0.0001116676518813444,0.00010465094577645782,3.5083272313125917e-06,2.6553131649439936e-10,2.909385516566605e-17,2.5234000116028403e-11,7.739229504899997e-19,1.8004033773719023e-11,8.052636255550337e-19,1.14437381069116e-19,1.1487370617313834e-21,1.754932812671328e-21,2.409676593288774e-15,2.465418375310153e-16,1.759034447445663e-16,0.008034331328723138,3.747950963145442e-15,1.9151485577242612e-16,1.366426217588008e-16,1.54e-06,1.8961970346101062e-06,7.72562988218424e-10,1.78e-07,6.278732366479199e-11,1.27e-07,4.4797697221508885e-11,1.969927307420227e-16,1.1257346399754181e-08,6.72292362087769e-13,1.7847071144518953e-12,4.991657334655459e-18,9.149010019726834e-10,6.389034572764034e-14,8.480661999072997e-14,5.342195320147226e-18,6.52766445227701e-10,4.558468483017072e-14,6.050809398135611e-14,1.792493436186653e-18,1.2742877442525531e-17,4.744194388181893e-20,2.5397757028459794e-19,5.076919277123089e-20,1.8120871583489559e-19,1.6368445416290122e-19,1.5967268739202489e-21,2.506000702913224e-21,1.1492103240061249e-07
1.27,1.0,1.0,1.0,1.0,0.00012699193584134072,1.0,1.0,1.0,0.9999999193925123,1.0,8.050552570928769e-08,1.0,1.0196221824222312e-10,0.09999849417365286,1.5058263470610808e-06,1.0,1.0,1.0,0.9999929607792386,6.756533419573501e-06,2.8268734187439136e-07,1.0,0.0,0.001124507184299422,1.0,1.0,1.0,7.121696141141981e-05,6.060060607308771e-09,1.0977561332468004e-10,0.08919956995388602,5.92715229533005e-18,5.743308831142346e-10,1.1211629440910579e-11,1.6160618735072486e-19,4.0977540497016805e-10,7.999308592850555e-12,1.6833108363221733e-19,0.010800429917125324,7.172989754522668e-13,9.614113968917548e-16,3.6587339490407825e-14,5.0785582139078154e-17,2.6104450074751526e-14,3.623465691073188e-17,2.7936502477933443e-06,2.260198112956161e-07,1.6126132603675977e-07,4.2216511579467484e-17,1.1149882780260626e-18,1.1931333696319159e-18,0.00012699193584134072,1.0,1.0,9.998730080641587e-05,1.2691142007913054e-07,2.404969549454408e-10,5.098072527473493e-12,1.505826347061081e-07,9.998730080641587e-05,1.1544714052270711e-05,6.756533419573502e-07,6.47384607769911e-07,1.5982426651201804e-15,0.001,0.0001124507184299422,0.00010532902228880022,3.560821260274918e-06,2.702225122265515e-10,3.050696759599052e-17,2.5609428077792196e-11,8.100900054413609e-19,1.8271895296212812e-11,8.428952952206963e-19,1.2091390682473302e-19,1.2120464051304365e-21,1.8516419199543904e-21,2.469951299805301e-15,2.5226166242048802e-16,1.799844433391375e-16,0.00802709726145637,3.873087951300557e-15,1.9755410521904118e-16,1.4095152445027003e-16,1.54e-06,1.9247132255131397e-06,7.822220693821363e-10,1.78e-07,6.32855471627725e-11,1.27e-07,4.515317129029273e-11,2.0526870522415738e-16,1.1398093010996846e-08,6.847868486258911e-13,1.8178747223975405e-12,5.18710422485909e-18,9.221608300861138e-10,6.48993897919085e-14,8.614597373318615e-14,5.551367427238472e-18,6.5794621022998e-10,4.630462076162899e-14,6.146370030051772e-14,1.8798837627732093e-18,1.3267477277106216e-17,4.964743435809898e-20,2.640850271232064e-19,5.31293261925828e-20,1.8842021593580576e-19,1.7182120212843265e-19,1.672482417039094e-21,2.624893413190215e-21,1.1664928639473573e-07
