species_1,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_2,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_3,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_4,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_5,species_50,species_51,species_52,species_53,species_6,species_7,species_8,species_9,Time
1.0,1.0,1.39447624393415e-06,1.0,7.306713869696912e-09,0.09992498771913368,7.501228025246757e-05,1.0,1.0,1.0,0.9998901998378288,1.0,9.416590474339017e-05,1.5634257427700463e-05,1.0,0.0,0.00340217161761276,1.0,1.0,1.0,0.0008643226599364709,3.4529231518041576e-07,1.0,1.507984648962825e-08,0.06207164281047392,1.586332540600032e-13,9.588284130355766e-09,6.021795136737092e-10,1.932478256379614e-15,6.8410776970378826e-09,4.296442953451213e-10,2.0087649912429208e-15,0.03792834107531205,1.0,1.299204170248502e-10,2.2170906107705695e-12,2.5179138201660368e-12,5.294104372762107e-14,1.7964889033663782e-12,3.7772540399947547e-14,5.5215414081137284e-05,9.427003433393987e-07,6.72600806764627e-07,4.4299088999731504e-13,0.0005298595748095003,4.003744669314199e-15,4.282530789736248e-15,0.0005298595748095003,1.0,1.0,1.0,1.0,0.9999985982170423,5.3
1.0,1.0,1.399724678326131e-06,1.0,7.347894129883902e-09,0.0999246302741979,7.536972518022064e-05,1.0,1.0,1.0,0.9998898120182124,1.0,9.447507757559392e-05,1.5712904211862257e-05,1.0,0.0,0.003406243193661462,1.0,1.0,1.0,0.0008668612792989487,3.474414576411119e-07,1.0,1.518721452910343e-08,0.062015833703196695,1.608236996769218e-13,9.623780312561505e-09,6.051563041945362e-10,1.9553244587997264e-15,6.866403609802845e-09,4.317681776550468e-10,2.0325021835783872e-15,0.03798415007009331,1.0,1.3093450683117777e-10,2.241525106590925e-12,2.5318414282647864e-12,5.341718297250476e-14,1.8064260148867676e-12,3.811225769388304e-14,5.5468370611829845e-05,9.444777012901351e-07,6.738689217070065e-07,4.486900056439469e-13,0.0005308590444501907,4.0457119247170534e-15,4.327415558484837e-15,0.0005308590444501907,1.0,1.0,1.0,1.0,0.9999985929274277,5.3100000000000005
1.0,1.0,1.4049829013598973e-06,1.0,7.3892278642371794e-09,0.0999242719186891,7.572808068089936e-05,1.0,1.0,1.0,0.9998894235993722,1.0,9.478461903466304e-05,1.5791781592990732e-05,1.0,0.0,0.0034103092139125945,1.0,1.0,1.0,0.0008694014280203728,3.4960035545926934e-07,1.0,1.529515300448597e-08,0.06196007484552708,1.6304012618736208e-13,9.659340599609213e-09,6.081414113270105e-10,1.978392169321525e-15,6.8917752601656205e-09,4.3389799365385814e-10,2.0564693686569487e-15,0.03803990881468202,1.0,1.3195482715244202e-10,2.2661858021464085e-12,2.5458189610854722e-12,5.389665109382424e-14,1.8163987468327092e-12,3.8454350084599244e-14,5.572202567477193e-05,9.462550542642761e-07,6.751370330986688e-07,4.5445168008626755e-13,0.0005318585130914118,4.088033321041924e-15,4.372679027890668e-15,0.0005318585130914118,1.0,1.0,1.0,1.0,0.999998587627871,5.32
1.0,1.0,1.4102509126491191e-06,1.0,7.430715351048965e-09,0.09992391265275981,7.608734660199727e-05,1.0,1.0,1.0,0.9998890345816777,1.0,9.50945286131594e-05,1.5870889709014157e-05,1.0,0.0,0.0034143696910261833,1.0,1.0,1.0,0.0008719430990190154,3.517690351832711e-07,1.0,1.5403663824719782e-08,0.06190436619221709,1.6528278915481333e-13,9.694964988696255e-09,6.111348374965497e-10,2.001683048015161e-15,6.917192646125767e-09,4.36033745071499e-10,2.080668268277622e-15,0.038095617354324256,1.0,1.329814055722819e-10,2.2910743864515138e-12,2.559846498095984e-12,5.437946456079079e-14,1.8264071559030178e-12,3.879882932259552e-14,5.597637966441591e-05,9.480324022618358e-07,6.764051409396243e-07,4.602764781453427e-13,0.0005328579807331648,4.130711107621674e-15,4.418323602642289e-15,0.0005328579807331648,1.0,1.0,1.0,1.0,0.9999985823183721,5.33
1.0,1.0,1.4155287118075092e-06,1.0,7.472356868572059e-09,0.09992355247656584,7.644752278767576e-05,1.0,1.0,1.0,0.9998886449654978,1.0,9.540480580478261e-05,1.5950228697224605e-05,1.0,0.0,0.003418424637630262,1.0,1.0,1.0,0.000874486285232621,3.539475233754687e-07,1.0,1.5512748900342852e-08,0.06184870769805944,1.6755194607810379e-13,9.730653477049507e-09,6.141365850990382e-10,2.0251987635219102e-15,6.942655765703905e-09,4.3817543361683884e-10,2.105100613111457e-15,0.038151275734225394,1.0,1.340142697447382e-10,2.316192557926745e-12,2.573924118712978e-12,5.486563988893697e-14,1.836451298759954e-12,3.914570719142063e-14,5.6231432973028894e-05,9.49809745282828e-07,6.776732452298829e-07,4.661649685388584e-13,0.0005338574473754506,4.173747543201729e-15,4.464351697485535e-15,0.0005338574473754506,1.0,1.0,1.0,1.0,0.9999985769989315,5.34
1.0,1.0,1.4208162984488242e-06,1.0,7.514152695019853e-09,0.09992319139026634,7.680860907877945e-05,1.0,1.0,1.0,0.9998882547512011,1.0,9.571545010436673e-05,1.6029798694280023e-05,1.0,0.0,0.0034224740663209735,1.0,1.0,1.0,0.0008770309796183479,3.5613584661209367e-07,1.0,1.5622410143474746e-08,0.061793099317887484,1.6984785640028442e-13,9.766406061925285e-09,6.171466565009171e-10,2.0489409930767543e-15,6.96816461694165e-09,4.4032306097773676e-10,2.1297681427248074e-15,0.038206883999550155,1.0,1.3505344739427716e-10,2.341542024429723e-12,2.5880519023019063e-12,5.535519364013971e-14,1.8465312320292416e-12,3.949499550768925e-14,5.6487185990698676e-05,9.515870833272669e-07,6.789413459694544e-07,4.721177238974348e-13,0.0005348569130182704,4.217144895958054e-15,4.510765737242699e-15,0.0005348569130182704,1.0,1.0,1.0,1.0,0.999998571669549,5.3500000000000005
1.0,1.0,1.4261136721868614e-06,1.0,7.556103108566322e-09,0.09992282939402379,7.717060531285138e-05,1.0,1.0,1.0,0.9998878639391557,1.0,9.602646100787682e-05,1.6109599836206236e-05,1.0,0.0,0.003426517989662664,1.0,1.0,1.0,0.0008795771751527082,3.5833403148316805e-07,1.0,1.5732649467803995e-08,0.061737541006575206,1.721707815175113e-13,9.802222740609247e-09,6.20165054039271e-10,2.072911422530952e-15,6.99371919790155e-09,4.424766288211036e-10,2.1546726056025886e-15,0.03826244219542264,1.0,1.3609896631581328e-10,2.3671245032862822e-12,2.6022299281770366e-12,5.584814242264325e-14,1.856647012300087e-12,3.9846706121098254e-14,5.67436391053395e-05,9.533644163951661e-07,6.802094431583488e-07,4.781353207809386e-13,0.000535856377661625,4.260905443515101e-15,4.557568156831693e-15,0.000535856377661625,1.0,1.0,1.0,1.0,0.9999985663302249,5.36
1.0,1.0,1.4314208326354637e-06,1.0,7.59820838734605e-09,0.09992246648800392,7.753351132414853e-05,1.0,1.0,1.0,0.999887472529729,1.0,9.63378380124058e-05,1.6189632258399028e-05,1.0,0.0,0.0034305564201879855,1.0,1.0,1.0,0.0008821248648315093,3.6054210459241673e-07,1.0,1.5843468788575652e-08,0.061682032719037175,1.745209847879301e-13,9.838103510416307e-09,6.231917800219185e-10,2.09711174637463e-15,7.019319506667024e-09,4.446361387929668e-10,2.179815759171558e-15,0.038317950366926354,1.0,1.3715085437473337e-10,2.3929417213215863e-12,2.6164582756014853e-12,5.634450289108243e-14,1.8667986961251978e-12,4.0200850914443396e-14,5.700079270269814e-05,9.551417444865397e-07,6.81477536796576e-07,4.842183396947985e-13,0.0005368558413055154,4.305031472963811e-15,4.604761401285244e-15,0.0005368558413055154,1.0,1.0,1.0,1.0,0.9999985609809591,5.37
1.0,1.0,1.4367377794085154e-06,1.0,7.640468809454224e-09,0.09992210267237574,7.789732694365695e-05,1.0,1.0,1.0,0.999887080523288,1.0,9.664958061617092e-05,1.626989609562616e-05,1.0,0.0,0.003434589370397994,1.0,1.0,1.0,0.0008846740416697945,3.6276009255717813e-07,1.0,1.5954870022578687e-08,0.06162657441022848,1.768987315405586e-13,9.87404836869055e-09,6.262268367274996e-10,2.121543667759355e-15,7.044965541342302e-09,4.4680159251853227e-10,2.2051993698235706e-15,0.03837340855910429,1.0,1.3820913950691953e-10,2.4189954148912223e-12,2.6307370237872386e-12,5.684429174650558e-14,1.876986340020801e-12,4.055744180363563e-14,5.7258647166359645e-05,9.569190676014016e-07,6.82745626884146e-07,4.903673651063179e-13,0.0005378553039499426,4.349525280879563e-15,4.652347925770043e-15,0.0005378553039499426,1.0,1.0,1.0,1.0,0.9999985556217519,5.38
1.0,1.0,1.4420645121199443e-06,1.0,7.682884652946636e-09,0.09992173794731153,7.826205199910716e-05,1.0,1.0,1.0,0.9998866879201993,1.0,9.696168831851054e-05,1.6350391482029415e-05,1.0,0.0,0.003438616852762246,1.0,1.0,1.0,0.0008872246987017831,3.6498802200831544e-07,1.0,1.6066855088133465e-08,0.061571166035144724,1.7930428908417018e-13,9.910057312805137e-09,6.292702264055648e-10,2.146208898520714e-15,7.070657300052353e-09,4.4897299160224816e-10,2.230825212938851e-15,0.03842881681695891,1.0,1.3927384971877256e-10,2.445287329912309e-12,2.645066251895179e-12,5.73475257363976e-14,1.8872100004666607e-12,4.0916490737717574e-14,5.7517202877753285e-05,9.586963857397657e-07,6.840137134210687e-07,4.965829854609881e-13,0.0005388547655949077,4.394389173340146e-15,4.700330195605927e-15,0.0005388547655949077,1.0,1.0,1.0,1.0,0.9999985502526034,5.39
1.0,1.0,1.4474010303837218e-06,1.0,7.7254561958397e-09,0.09992137231298678,7.862768631498944e-05,1.0,1.0,1.0,0.9998862947208288,1.0,9.727416061988072e-05,1.6431118551126644e-05,1.0,0.0,0.0034426388797189,1.0,1.0,1.0,0.000889776828980812,3.672259195901281e-07,1.0,1.617942590507921e-08,0.06151580754882197,1.8173792671617718e-13,9.946130340162223e-09,6.323219512766639e-10,2.1711091592008954e-15,7.096394780942831e-09,4.511503376278682e-10,2.2566950729092585e-15,0.038484175185452225,1.0,1.4034501308723542e-10,2.4718192218946014e-12,2.6594460390351136e-12,5.785422165470313e-14,1.897469733906097e-12,4.127800969888001e-14,5.777646021615846e-05,9.60473698901646e-07,6.852817964073542e-07,5.028657931988025e-13,0.0005398542262404118,4.439625465943738e-15,4.7487106862850486e-15,0.0005398542262404118,1.0,1.0,1.0,1.0,0.9999985448735136,5.4
1.0,1.0,1.4527473338138603e-06,1.0,7.768183716110435e-09,0.09992100576958025,7.899422971256903e-05,1.0,1.0,1.0,0.9998859009255422,1.0,9.758699702185183e-05,1.6512077435813777e-05,1.0,0.0,0.0034466554636748115,1.0,1.0,1.0,0.0008923304255792749,3.6947381196026245e-07,1.0,1.629258439476143e-08,0.06146049890633673,1.8419991573151345e-13,9.982267448192855e-09,6.353820135324331e-10,2.19624617907126e-15,7.1221779821800014e-09,4.53333632158514e-10,2.282810743161548e-15,0.038539483709505815,1.0,1.4142265775981623e-10,2.498592855971584e-12,2.6738764642657918e-12,5.836439634184933e-14,1.907765596746002e-12,4.16420107024782e-14,5.8036419558710485e-05,9.622510070870565e-07,6.865498758430122e-07,5.092163847705684e-13,0.0005408536858864557,4.485236483826855e-15,4.7974918834910355e-15,0.0005408536858864557,1.0,1.0,1.0,1.0,0.9999985394844826,5.41
1.0,1.0,1.458103422024417e-06,1.0,7.8110674916965e-09,0.09992063831727387,7.936168200990168e-05,1.0,1.0,1.0,0.9998855065347043,1.0,9.790019702710536e-05,1.6593268268366904e-05,1.0,0.0,0.0034506666170056356,1.0,1.0,1.0,0.0008948854815885654,3.717317257896238e-07,1.0,1.640633248001944e-08,0.06140524006280588,1.866905294315189e-13,1.0018468634356903e-08,6.38450415335686e-10,2.2216216961549315e-15,7.148006901950688e-09,4.555228767367396e-10,2.3091740261806476e-15,0.03859474243400087,1.0,1.4250681195461221e-10,2.52561000693159e-12,2.6883576065949397e-12,5.88780666847693e-14,1.918097645356861e-12,4.2008505797048524e-14,5.8297081280406655e-05,9.640283102960111e-07,6.878179517280528e-07,5.156353606542233e-13,0.0005418531445330404,4.5312245616823455e-15,4.846676283118183e-15,0.0005418531445330404,1.0,1.0,1.0,1.0,0.9999985340855106,5.42
1.0,1.0,1.4634692946294916e-06,1.0,7.854107800496176e-09,0.09992026995625276,7.973004302184871e-05,1.0,1.0,1.0,0.99988511154868,1.0,9.821376013943045e-05,1.6674691180444296e-05,1.0,0.0,0.0034546723520559233,1.0,1.0,1.0,0.0008974419901190152,3.7399968776228726e-07,1.0,1.6520672085173766e-08,0.06135003097338664,1.8921004313282182e-13,1.0054733896142957e-08,6.415271588205003e-10,2.247237457249369e-15,7.173881538462205e-09,4.577180728845938e-10,2.3357867335329173e-15,0.03864995140377822,1.0,1.4359750396033266e-10,2.552872459248896e-12,2.702889544979283e-12,5.939524961692489e-14,1.9284659360727708e-12,4.2377507064324815e-14,5.855844575411199e-05,9.658056085285235e-07,6.890860240624857e-07,5.221233253711461e-13,0.0005428526021801669,4.577592043777347e-15,4.896266391290611e-15,0.0005428526021801669,1.0,1.0,1.0,1.0,0.9999985286765977,5.43
1.0,1.0,1.4688449512432267e-06,1.0,7.897304920368387e-09,0.09991990068670525,8.009931256009253e-05,1.0,1.0,1.0,0.999884715967833,1.0,9.852768586372062e-05,1.675634630308845e-05,1.0,0.0,0.0034586726811392204,1.0,1.0,1.0,0.000899999944299837,3.762777245754092e-07,1.0,1.6635605136013643e-08,0.06129487159327657,1.9175873417622269e-13,1.0091063231068243e-08,6.446122460923076e-10,2.273095217948949e-15,7.199801889942294e-09,4.599192221036835e-10,2.3626506858894203e-15,0.038705110663638395,1.0,1.4469476213632248e-10,2.580382007114829e-12,2.7174723583245707e-12,5.991596211832991e-14,1.9388705251914565e-12,4.2749026619254876e-14,5.8820513350565225e-05,9.67582901784608e-07,6.903540928463213e-07,5.286808875024729e-13,0.0005438520588278364,4.624341283971259e-15,4.94626472438144e-15,0.0005438520588278364,1.0,1.0,1.0,1.0,0.999998523257744,5.44
1.0,1.0,1.474230391479807e-06,1.0,7.940659129132684e-09,0.09991953050882284,8.046949043315171e-05,1.0,1.0,1.0,0.9998843197925271,1.0,9.884197370597032e-05,1.6838233766728106e-05,1.0,0.0,0.003462667616538166,1.0,1.0,1.0,0.0009025593372790629,3.785658629391376e-07,1.0,1.6751133559784423e-08,0.06123976187771349,1.9433688193557652e-13,1.012745663667853e-08,6.477056792279804e-10,2.2991967426675353e-15,7.225767954639057e-09,4.6212632587523676e-10,2.3897677130491783e-15,0.03876022025834163,1.0,1.4579861491258514e-10,2.6081404544688615e-12,2.7321061254855998e-12,6.044022121557295e-14,1.949311468974287e-12,4.3123076610016784e-14,5.9083284438384565e-05,9.693601900642781e-07,6.916221580795692e-07,5.353086597054066e-13,0.0005448515144760496,4.671474645733701e-15,4.996673809031949e-15,0.0005448515144760496,1.0,1.0,1.0,1.0,0.9999985178289496,5.45
1.0,1.0,1.479625614953461e-06,1.0,7.984170704569277e-09,0.09991915942280014,8.084057644639652e-05,1.0,1.0,1.0,0.9998839230231253,1.0,9.915662317327172e-05,1.6920353701180324e-05,1.0,0.0,0.003466657170504593,1.0,1.0,1.0,0.0009051201622234875,3.8086412957652486e-07,1.0,1.6867259285175093e-08,0.061184701781975444,1.9694476782667746e-13,1.016391411054805e-08,6.508074602759224e-10,2.3255438046610726e-15,7.251779730820902e-09,4.643393856601665e-10,2.417139653962455e-15,0.03881528023260795,1.0,1.469090907898067e-10,2.6361496150297296e-12,2.7467909252662455e-12,6.096804398184073e-14,1.9597888236462993e-12,4.349966921803557e-14,5.9346759384073754e-05,9.711374733675481e-07,6.928902197622394e-07,5.42007258729535e-13,0.0005458509691248077,4.718994502162503e-15,5.047496182170771e-15,0.0005458509691248077,1.0,1.0,1.0,1.0,0.9999985123902145,5.46
1.0,1.0,1.4850306212784604e-06,1.0,8.02783992441902e-09,0.09991878742883491,8.121257040206413e-05,1.0,1.0,1.0,0.9998835256599904,1.0,9.94716337738113e-05,1.7002706235652503e-05,1.0,0.0,0.003470641355259623,1.0,1.0,1.0,0.0009076824123186071,3.8317255122343776e-07,1.0,1.6983984242305706e-08,0.0611296912613807,1.9958267531614117e-13,1.02004356502794e-08,6.539175912561568e-10,2.3521381860501564e-15,7.277837216776471e-09,4.665584028991333e-10,2.4447683567540105e-15,0.038870290631117146,1.0,1.4802621833937864e-10,2.6644113123265254e-12,2.7615268364194837e-12,6.1499447536941e-14,1.970302645396214e-12,4.387881665799948e-14,5.961093855202784e-05,9.72914751694432e-07,6.941582778943419e-07,5.48777305433142e-13,0.0005468504227741117,4.766903236001663e-15,5.098734391033045e-15,0.0005468504227741117,1.0,1.0,1.0,1.0,0.9999985069415389,5.47
1.0,1.0,1.4904454100691195e-06,1.0,8.071667066383427e-09,0.09991841452712803,8.158547209927395e-05,1.0,1.0,1.0,0.9998831277034842,1.0,9.978700501686653e-05,1.708529149874443e-05,1.0,0.0,0.0034746201829937698,1.0,1.0,1.0,0.0009102460807685612,3.854911546284696e-07,1.0,1.7101310362714852e-08,0.06107473027128766,2.022508899302886e-13,1.0237021253503464e-08,6.57036074160414e-10,2.3789816778426153e-15,7.303940410814584e-09,4.68783379012609e-10,2.472655678746374e-15,0.038925251498508895,1.0,1.4915002620342163e-10,2.6929273797298083e-12,2.776313937647418e-12,6.203444904732565e-14,1.980852990376453e-12,4.426053117787658e-14,5.987582230453913e-05,9.746920250449435e-07,6.954263324758866e-07,5.556194247995217e-13,0.0005478498754239626,4.815203239659318e-15,5.1503909931796e-15,0.0005478498754239626,1.0,1.0,1.0,1.0,0.999998501482923,5.48
1.0,1.0,1.4958699809397944e-06,1.0,8.115652408124665e-09,0.0999180407178835,8.195928133404286e-05,1.0,1.0,1.0,0.9998827291539686,1.0,0.00010010273641280247,1.7168109618450295e-05,1.0,0.0,0.003478593665867033,1.0,1.0,1.0,0.0009128111607960717,3.8781996655285017e-07,1.0,1.7219239579347074e-08,0.06101981876709487,2.0494969926402832e-13,1.0273670917879306e-08,6.601629109522204e-10,2.406076079956081e-15,7.330089311264164e-09,4.71014315400939e-10,2.5008034864831008e-15,0.03898016287938269,1.0,1.5028054309480824e-10,2.7216996604826965e-12,2.7911523076013003e-12,6.257306572611365e-14,1.9914399147031546e-12,4.464482505893097e-14,6.0141411001802984e-05,9.764692934190964e-07,6.966943835068834e-07,5.625342459532896e-13,0.0005488493270743612,4.863896915225704e-15,5.202468556516105e-15,0.0005488493270743612,1.0,1.0,1.0,1.0,0.9999984960143667,5.49
1.0,1.0,1.5013043335048855e-06,1.0,8.159796227265576e-09,0.09991766600130836,8.233399789930061e-05,1.0,1.0,1.0,0.9998823300118046,1.0,0.00010041882747306849,1.725116072216077e-05,1.0,0.0,0.0034825618160090003,1.0,1.0,1.0,0.0009153776456423859,3.901590137703587e-07,1.0,1.7337773826540395e-08,0.060964956704240944,2.076793929897411e-13,1.0310384641094106e-08,6.632981035669879e-10,2.433423201240583e-15,7.35628391647419e-09,4.732512134444063e-10,2.5292136557520523e-15,0.03903502481829799,1.0,1.5141779779718712e-10,2.7507300077319875e-12,2.8060420248815645e-12,6.311531483311427e-14,2.0020634744561995e-12,4.5031710615739536e-14,6.040770500192385e-05,9.78246556816905e-07,6.979624309873422e-07,5.695224021767008e-13,0.0005498487777253087,4.912986674491147e-15,5.2549696593122674e-15,0.0005498487777253087,1.0,1.0,1.0,1.0,0.9999984905358704,5.5
1.0,1.0,1.506748467378836e-06,1.0,8.204098801389674e-09,0.09991729037761278,8.270962158490513e-05,1.0,1.0,1.0,0.999881930277353,1.0,0.0001007352777101949,1.7334444936665027e-05,1.0,0.0,0.003486524645518945,1.0,1.0,1.0,0.0009179455285672156,3.9250832306723384e-07,1.0,1.7456915040013732e-08,0.06091014403820455,2.1044026286616236e-13,1.0347162420863047e-08,6.664416539121018e-10,2.461024859501117e-15,7.38252422481362e-09,4.75494074503295e-10,2.557888071608654e-15,0.039089837359774185,1.0,1.5256181916500582e-10,2.7800202845592496e-12,2.820983168037847e-12,6.36612136748501e-14,2.012723725679224e-12,4.54212001962082e-14,6.067470466092105e-05,9.800238152383828e-07,6.992304749172731e-07,5.765845309259595e-13,0.000550848227376806,4.962474938964017e-15,5.307896890220987e-15,0.000550848227376806,1.0,1.0,1.0,1.0,0.9999984850474339,5.51
1.0,1.0,1.5122023821761317e-06,1.0,8.248560408041147e-09,0.09991691384700993,8.30861521776578e-05,1.0,1.0,1.0,0.9998815299509739,1.0,0.0001010520866377897,1.741796238815278e-05,1.0,0.0,0.003490482166465925,1.0,1.0,1.0,0.0009205148028486787,3.9486792124208563e-07,1.0,1.7576665156854387e-08,0.06085538072450435,2.1323260274726591e-13,1.038400425492925e-08,6.695935638670097e-10,2.4888828815202282e-15,7.408810234671338e-09,4.777428999179525e-10,2.5868286283991663e-15,0.03914460054829066,1.0,1.537126361235344e-10,2.809572364011932e-12,2.8359758155690148e-12,6.421077960458006e-14,2.0234207243796383e-12,4.5813306181588467e-14,6.0942410332734744e-05,9.818010686835443e-07,7.00498515296686e-07,5.83721273847535e-13,0.0005518476760288543,5.012364139888706e-15,5.361252848297536e-15,0.0005518476760288543,1.0,1.0,1.0,1.0,0.9999984795490575,5.5200000000000005
1.0,1.0,1.5176660775113006e-06,1.0,8.293181324724859e-09,0.09991653640971608,8.346358946131872e-05,1.0,1.0,1.0,0.9998811290330271,1.0,0.00010136925377053498,1.750171320221632e-05,1.0,0.0,0.003494434390888879,1.0,1.0,1.0,0.0009230854617832384,3.972378351058058e-07,1.0,1.769702611550544e-08,0.06080066671869901,2.1605670859114619e-13,1.0420910141063657e-08,6.727538352833089e-10,2.5169991030805817e-15,7.435141944456078e-09,4.799976910088531e-10,2.6160372297839404e-15,0.03919931442828682,1.0,1.5487027766888844e-10,2.8393881291344593e-12,2.8510200459231847e-12,6.476403002232238e-14,2.034154526528644e-12,4.6208040986493735e-14,6.121082236923166e-05,9.835783171524028e-07,7.017665521255907e-07,5.909332767944724e-13,0.0005528471236814544,5.06265671826358e-15,5.415040143018712e-15,0.0005528471236814544,1.0,1.0,1.0,1.0,0.9999984740407413,5.53
1.0,1.0,1.523139552998924e-06,1.0,8.337961828897893e-09,0.09991615806627029,8.384193289680337e-05,1.0,1.0,1.0,0.9998807275238479,1.0,0.00010168677868670125,1.758569746529921e-05,1.0,0.0,0.0034983813288532025,1.0,1.0,1.0,0.0009256574998103335,3.9961809327166845e-07,1.0,1.7817999773406995e-08,0.060746001976645474,2.189130722789038e-13,1.045788007861988e-08,6.759224684317941e-10,2.545375203845631e-15,7.461519353705841e-09,4.822584479686425e-10,2.64551561159909e-15,0.03925397904390385,1.0,1.560347706561387e-10,2.869469776329938e-12,2.8661159379068266e-12,6.532098100761771e-14,2.04492518835307e-12,4.660541608338792e-14,6.147994103357853e-05,9.853555606449727e-07,7.030345854039974e-07,5.982214947177371e-13,0.0005538465703346072,5.113354944381885e-15,5.469261200328715e-15,0.0005538465703346072,1.0,1.0,1.0,1.0,0.9999984685224853,5.54
1.0,1.0,1.5286228082536135e-06,1.0,8.382902197988371e-09,0.09991577881682406,8.422118233259826e-05,1.0,1.0,1.0,0.9998803254238002,1.0,0.00010200466088927664,1.7669915310335327e-05,1.0,0.0,0.003502322992767921,1.0,1.0,1.0,0.0009282309100140948,4.0200872217876795e-07,1.0,1.7939588089896078e-08,0.06069138645392504,2.218019511212378e-13,1.049491406508024e-08,6.790994654522555e-10,2.5740130742052412e-15,7.487942460623407e-09,4.845251723233982e-10,2.6752657354016444e-15,0.03930859443955849,1.0,1.572061447125693e-10,2.89981914161532e-12,2.8812635697761357e-12,6.588165035659152e-14,2.0557327656871933e-12,4.7005444169502574e-14,6.174976669268149e-05,9.871327991612678e-07,7.043026151319158e-07,6.055865144759988e-13,0.000554846015988314,5.164461318736133e-15,5.523918693523364e-15,0.000554846015988314,1.0,1.0,1.0,1.0,0.9999984629942896,5.55
1.0,1.0,1.5341158428900223e-06,1.0,8.428002709388067e-09,0.09991539866142089,8.460133772524195e-05,1.0,1.0,1.0,0.9998799227332562,1.0,0.00010232289986060626,1.775436688305374e-05,1.0,0.0,0.0035062593956870676,1.0,1.0,1.0,0.000930805685106309,4.044097476566271e-07,1.0,1.8061793054220194e-08,0.06063682010606915,2.2472353726499922e-13,1.0532012097414733e-08,6.822848289961476e-10,2.6029146709576506e-15,7.514411263046008e-09,4.867978659642409e-10,2.7052896336465075e-15,0.039363160659717296,1.0,1.583844303044003e-10,2.9304379657755458e-12,2.8964630195946054e-12,6.644605638693737e-14,2.0665773142278162e-12,4.7408138314203075e-14,6.202029974147167e-05,9.889100327013021e-07,7.05570641309356e-07,6.130288213248794e-13,0.0005558454606425756,5.215978414291912e-15,5.57901537372887e-15,0.0005558454606425756,1.0,1.0,1.0,1.0,0.9999984574561546,5.5600000000000005
1.0,1.0,1.5396186565228493e-06,1.0,8.473263640444517e-09,0.09991501760029305,8.498239884244837e-05,1.0,1.0,1.0,0.9998795194525733,1.0,0.00010264149512042451,1.7839052306191147e-05,1.0,0.0,0.003510190549505584,1.0,1.0,1.0,0.0009333818184704194,4.068211965869611e-07,1.0,1.8184616609081587e-08,0.0605823028887992,2.276781376183711e-13,1.056917417352438e-08,6.854785607849662e-10,2.6320818640286768e-15,7.540925759475165e-09,4.890765301188077e-10,2.7355892452483288e-15,0.039417677748656926,1.0,1.5956965668346228e-10,2.961328175980296e-12,2.9117143656127873e-12,6.701421666869473e-14,2.0774588898051747e-12,4.7813511053409713e-14,6.229154052248866e-05,9.906872612650895e-07,7.068386639363278e-07,6.205490819526432e-13,0.0005568449042973931,5.267908708966648e-15,5.634553889853065e-15,0.0005568449042973931,1.0,1.0,1.0,1.0,0.99999845190808,5.57
1.0,1.0,1.5451312487668385e-06,1.0,8.518685268465972e-09,0.0999146356336759,8.536436544883572e-05,1.0,1.0,1.0,0.9998791155821084,1.0,0.00010296044618954903,1.7923971701881235e-05,1.0,0.0,0.0035141164660879897,1.0,1.0,1.0,0.0009359593035083813,4.0924309586405914e-07,1.0,1.8308060698441885e-08,0.06052783475787648,2.306660613175729e-13,1.060640029133824e-08,6.886806625121643e-10,2.661516532389429e-15,7.567485948432411e-09,4.913611659947251e-10,2.766166518479529e-15,0.03947214575061415,1.0,1.6076185317164137e-10,2.9924917096761787e-12,2.927017686030789e-12,6.758614881821702e-14,2.0883775482135123e-12,4.822157495608703e-14,6.256348937619276e-05,9.924644848526436e-07,7.081066830128413e-07,6.281479674607562e-13,0.0005578443469527673,5.320254690447587e-15,5.690536901241628e-15,0.0005578443469527673,1.0,1.0,1.0,1.0,0.9999984463500661,5.58
1.0,1.0,1.5506536192367754e-06,1.0,8.564267870721389e-09,0.09991425276180793,8.574723730593973e-05,1.0,1.0,1.0,0.9998787111222184,1.0,0.00010327975258987762,1.8009125191656476e-05,1.0,0.0,0.0035180371572684716,1.0,1.0,1.0,0.0009385381336406078,4.116754723947044e-07,1.0,1.8432127267509026e-08,0.060473415669102124,2.3368761973686704e-13,1.0643690448813317e-08,6.918911358432311e-10,2.6912205640779173e-15,7.594091828459211e-09,4.936517747796643e-10,2.797023410992526e-15,0.03952656470978587,1.0,1.619610491608894e-10,3.0239305146195864e-12,2.9423730589982943e-12,6.816187049818667e-14,2.0993333452110944e-12,4.863234262425441e-14,6.283614664097023e-05,9.942417034639787e-07,7.093746985389062e-07,6.358261533819671e-13,0.0005588437886086994,5.373018856208697e-15,5.746967077696106e-15,0.0005588437886086994,1.0,1.0,1.0,1.0,0.999998440782113,5.59
