Time,CML,T_cell_naive,T_cell_effector,Source,Sink,sn,dn,alpha_n,alpha_e,de,gamma_e,Cmax,rc,dc,gamma_c,kn,eta,COMpartment,T_cell_naive_Source,T_cell_naive_Natural_Death,T_cell_naive_Activation,T_cell_effector_Recruitment,T_cell_effector_Natural_Death,T_cell_effector_Death_by_CML,CML_Growth,CML_death_by_T_cell_effector,CML_natural_death,T_cell_effector_Production_from_T_cell_Naive_activation
31.8,9802.66500886295,42.52141902479704,0.019925104471275334,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,2.126070951239852,2.6671497800971853,0.010514184246368663,0.00239101253655304,1.5039572578685227,6683.50650912602,9.179998846729944,6665.812206026807,1.4936038768544238
32.0,9804.34952700303,41.587541358409915,0.019484127579273373,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,2.079377067920496,2.6085743976785767,0.010281494948544656,0.002338095309512805,1.4709248170225502,6684.267549641551,8.978372259748033,6666.957678362061,1.460801662700003
32.2,9805.997855117845,40.674482002203284,0.019053125494974787,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,2.0337241001101645,2.551304713002431,0.010054068703970952,0.0022863750593969745,1.438628789575007,6685.012175598564,8.781240663639652,6668.078541480135,1.4287306392813615
32.4,9807.610726826726,39.78177688377746,0.018631869625566636,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.9890888441888732,2.495311623674809,0.009831784913450487,0.0022358243550679962,1.407052757884192,6685.740722573441,8.588503846825587,6669.1752942421745,1.3973745092578933
32.6,9809.18886317717,38.90897227492276,0.018220136738527896,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.9454486137461382,2.440566675840898,0.009614525805126874,0.0021864164086233475,1.3761806703347246,6686.453520262409,8.400063831913252,6670.2484269604765,1.366717338470903
32.800000000000004,9810.732972735539,38.0556245610772,0.017817708831261946,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.9027812280538603,2.3870420497372824,0.009402176365744896,0.0021381250597514337,1.3459968331768635,6687.15089253093,8.21582482588475,6671.298421460167,1.3367435478528782
33.0,9812.24375168497,37.22130001592085,0.017424373004055544,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.8610650007960428,2.334710545565875,0.009194624273664024,0.002090924760486665,1.3164859025477567,6687.83315746605,8.035693171395398,6672.32575114578,1.30743790551689
33.2,9813.72188392987,36.40557458099261,0.01703992133627612,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.8202787290496305,2.2835455696823654,0.008991759833578614,0.0020447905603531344,1.287632876670575,6688.500627431426,7.859577299158055,6673.330881072312,1.2787855190221247
33.4,9815.168041206476,35.608033650217955,0.016664150765721433,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.780401682510898,2.2335211210922137,0.008793475912899458,0.001999698091886572,1.2594230882275768,6689.153609124805,7.687387681389105,6674.314268020405,1.2507718278116398
33.6,9816.582883198907,34.82827185923752,0.016296862971037503,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.741413592961876,2.1846117782472914,0.008599667879752398,0.0019556235565245,1.2318421969032014,6689.7924036377035,7.519036786292268,6675.276360575258,1.2233825958184832
33.800000000000004,9817.967057660235,34.06589287943037,0.01593786425712361,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.7032946439715186,2.1367926861365527,0.008410233542551255,0.0019125437108548332,1.204876182093431,6690.41730651709,7.3544390335573055,6676.217599208961,1.1966039042364696
34.0,9819.321200538088,33.32050921652676,0.01558696544344449,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.666025460826338,2.0900395436641257,0.008225073091103013,0.001870435853213339,1.1785113357776917,6691.028607828847,7.193510750850845,6677.1384163659,1.1704221444519105
34.2,9820.645936104362,32.591742013708426,0.015243981755172562,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.6295871006854215,2.0443285913084663,0.008044089039204567,0.0018292778106207073,1.1527342555496802,6691.626592222827,7.036170131277269,6678.039236550966,1.1448240111327412
34.4,9821.941877088584,31.879220859096705,0.014908732717084913,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.5939610429548354,1.9996365990563343,0.007867186168691432,0.0017890479260501894,1.1275318378035788,6692.211538999318,6.882337191788078,6678.920476420238,1.1197964954715471
34.6,9823.209624814584,31.18258359753006,0.014581042050141513,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.559129179876503,1.955940854605423,0.007694271474899672,0.0017497250460169816,1.1028912710721774,6692.783722176765,6.731933732518486,6679.782544873918,1.0953268785790369
34.800000000000004,9824.449769340044,30.501476146536305,0.014260737570673651,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.5250738073268153,1.9132191518297352,0.0075252541135036235,0.0017112885084808382,1.0788000295135423,6693.343410560547,6.5848832970307125,6680.625843151231,1.0714027250246518
35.0,9825.662889598621,29.835552316405405,0.013947651092112864,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.4917776158202702,1.8714497795017977,0.007360045348692724,0.0016737181310535437,1.0552458665428917,6693.890867812707,6.4411111334436235,6681.450764927063,1.048011876521007
35.2,9826.849553544303,29.184473634271754,0.01364161832919301,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.4592236817135877,1.8306115102660303,0.0071985585026519226,0.0016369941995031613,1.0322168086064614,6694.42635252245,6.30054415642905,6682.257696410127,1.0251424457489768
35.4,9828.010318297669,28.5479091721169,0.013342478804559845,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.427395458605845,1.790683589857687,0.007040708906311137,0.0016010974565471815,1.0097011490941923,6694.9501182773165,6.163110910055459,6683.047016442415,1.002782810320305
35.6,9829.145730293792,27.925535378604756,0.013050075757723932,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.396276768930238,1.7516457265618786,0.006886413851329915,0.0015660090909268717,0.987687442388129,6695.462413734877,6.028741531460008,6683.819096599779,0.980921606874652
35.800000000000004,9830.256325431494,27.31703591466463,0.012764256056295074,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.3658517957332315,1.7134780809073582,0.006735592543284776,0.0015317107267554088,0.9661644980435287,6695.963482694838,5.897367715330629,6684.574301293416,0.9595477253081205
36.0,9831.342629223702,26.722101492737995,0.012484870109437544,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.3361050746368999,1.6761612555898353,0.006588166056027213,0.0014981844131325053,0.9451213750997027,6696.453564171469,5.768922679180004,6685.312987872117,0.9386503031303077
36.2,9832.405156948673,26.140429719607663,0.012211771783487386,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.3070214859803833,1.639676285619703,0.0064440572871814214,0.0014654126140184862,0.9245473765177008,6696.932892466224,5.643341129393758,6686.035506725098,0.9182187199470337
36.4,9833.444413801855,25.571724942729706,0.011944818319674753,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.2785862471364853,1.60400462868921,0.006303190914751737,0.0014333781983609704,0.904432043742025,6697.401697240489,5.5205592280357365,6686.742201385262,0.8982425920659577
36.6,9834.46089504818,25.01569809998958,0.011683870253895404,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.2507849049994793,1.5691281557541565,0.006165493354810287,0.0014020644304674483,0.8847651513835827,6697.860203588327,5.4005145603932965,6687.433408632763,0.8787117672223277
36.800000000000004,9835.455086174592,24.47206657280683,0.01142879133847759,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.2236033286403416,1.5350291418253774,0.006030892720236594,0.0013714549606173108,0.865536702021203,6698.308632109196,5.283146103246304,6688.109458598723,0.8596163194222115
37.0,9836.427463042635,23.940554042513185,0.01117944846589151,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.1970277021256592,1.501690256965315,0.005899318780481235,0.001341533815906981,0.8467369211190513,6698.747198980517,5.16839419384356,6688.7706748689925,0.8409465439005763
37.2,9837.378492040914,23.42089034993141,0.0109357115943503,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.1710445174965705,1.4690945574851277,0.00577070292232674,0.001312285391322036,0.8283562520573656,6699.176116030028,5.056200499570933,6689.417374587822,0.8226929521916717
37.4,9838.3086302373,22.91281135808373,0.01069745367525296,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.1456405679041866,1.437225477337885,0.005644978111619519,0.0012836944410303552,0.8103853512739979,6699.595590807894,4.946507988295831,6690.049868561364,0.8048462673092157
37.6,9839.218325530692,22.41605881795967,0.010464550582420629,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.1208029408979836,1.4060668197034492,0.005522078855947287,0.0012557460698904754,0.7928150835142687,6700.005826658447,4.839260899372809,6690.668461360871,0.7873974190339317
37.800000000000004,9840.108016802242,21.930380237275646,0.010236881043079496,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.0965190118637824,1.3756027487608204,0.005401941168237332,0.0012284257251695394,0.7756365171867423,6700.407022791578,4.7344047152957,6691.273451425525,0.7703375393060594
38.0,9840.978134065888,21.455528752159285,0.01001432657054443,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.0727764376079643,1.3458177816437369,0.0052845025312514395,0.0012017191884653316,0.7588409198225453,6700.799374353659,4.63188613398177,6691.865131164805,0.7536579577204926
38.2,9841.829098618087,20.99126300169342,0.009796771398558975,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.049563150084671,1.3166967805754666,0.005169701862954117,0.001175612567827077,0.742419753635923,6701.18307249799,4.531653041673816,6692.4437870603,0.7373501971222614
38.400000000000006,9842.661323186643,20.537347005256215,0.009584102417248604,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.0268673502628107,1.2882249451788101,0.005057479482731381,0.0011500922900698324,0.7263646711837859,6701.558304454721,4.4336544864464855,6693.009699766918,0.7214059693001338
38.6,9843.475212078529,20.093550042594842,0.009376209110645056,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,1.004677502129742,1.260387804957393,0.00494777707843791,0.0011251450932774066,0.710667511122026,6701.925253600186,4.337840652303275,6693.5631442134,0.7058171707761401
38.800000000000004,9844.271161326606,19.65964653657193,0.009172983495741,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.9829823268285965,1.233171211944448,0.00484053767425106,0.0011007580194889199,0.6953202940564499,6702.284099525642,4.244162833851058,6694.104389702093,0.6905758786888909
39.0,9845.049558835159,19.235415938525392,0.008974320063035383,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.9617707969262697,1.2065613335153667,0.004735705599310863,0.0010769184075642459,0.6803152184862264,6702.635018105357,4.152573411539304,6694.633700007908,0.6756743467686055
39.2,9845.810784524176,18.820642616183022,0.008780115718530665,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.9410321308091512,1.1805446453603479,0.004633226457125573,0.0010536138862236798,0.6656446568377719,6702.978181564027,4.063025827451335,6695.1513334764395,0.661105001401795
39.400000000000006,9846.5552104723,18.4151157440754,0.00859026972714458,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.92075578720377,1.1551079246136124,0.004533047095723059,0.0010308323672573495,0.65130115158707,6703.313758543508,3.9754745616353624,6695.657543121164,0.646860437783623
39.6,9847.283201058373,18.018629196391046,0.008404683657499773,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.9009314598195524,1.1302382431356708,0.004435115578528721,0.0010085620388999728,0.6372774114684466,6703.641914168792,3.8898751089632455,6696.1525767196945,0.6329334161559756
39.800000000000004,9847.995113101551,17.63098144221956,0.008223261328055845,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.8815490721109781,1.1059229609452463,0.0043393811559512725,0.0009867913593667014,0.6235663077678723,6703.962810113268,3.806183956505194,6696.6366769090555,0.619316858129338
40.0,9848.691295999884,17.25197544312969,0.008045908754549328,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.8625987721564846,1.0821497197975332,0.004245794237658171,0.0009655090505459194,0.6101608706989121,6704.276604663185,3.724358561408944,6697.110081279922,0.6060038430866186
40.2,9849.37209186737,16.881418553029945,0.007872534098695393,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.8440709276514973,1.0589064369055063,0.004154306365516386,0.0009447040918434471,0.5970542858585278,6704.583452781362,3.644357329266338,6697.573022469812,0.5929876046670837
40.400000000000006,9850.037835669404,16.519122420261283,0.007703047618190259,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.8259561210130641,1.0361812988011245,0.0040648701872190544,0.0009243657141828311,0.584239890766356,6704.883506170071,3.5661395929894453,6698.025728255195,0.5802615273286297
40.6,9850.688855356593,16.16490289187185,0.007537361617818494,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.8082451445935925,1.0139627553332933,0.0039774394304947416,0.0009044833941382192,0.5717111714732662,6705.176913333112,3.489665592109547,6698.468421642484,0.5678191429866443
40.800000000000004,9851.325471996914,15.818579920025218,0.007375390401815601,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.790928996001261,0.992239513799547,0.003891968877978672,0.000885046848217872,0.5594617592512224,6705.463819637069,3.414896452572396,6698.901320957902,0.5556541277277462
41.0,9851.947999906171,15.47997747049476,0.007217050227380622,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.7739988735247381,0.9710005332084832,0.003808414342690405,0.0008660460272856747,0.5474854273570597,6705.744367371732,3.3417941669846503,6699.324639936197,0.5437602985967507
41.2,9852.556746776738,15.148923433197327,0.007062259259275244,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.7574461716598664,0.9502350186700175,0.003726732644084467,0.0008474711111130293,0.5357760878659328,6706.018695809649,3.270321575285563,6699.738587808182,0.5321316104552098
41.400000000000006,9853.152013804556,14.82524953472118,0.006910937525526889,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.741262476736059,0.9299324159106347,0.0036468815846831654,0.0008293125030632266,0.5243277885763051,6706.286941264866,3.200442345855369,6700.143369387099,0.5207621529099554
41.6,9853.734095814376,14.50879125280341,0.006763006874202115,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.7254395626401706,0.9100824059108358,0.0035688199272738367,0.0008115608249042538,0.5131347099844533,6706.549237150776,3.132120957047962,6700.539185153776,0.509646147310068
41.800000000000004,9854.30328138323,14.199387732713543,0.006618390931209576,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.7099693866356772,0.8906748996620663,0.003492507372649057,0.0007942069117451491,0.5021911623258957,6706.805714037122,3.0653226791320902,6700.926231340597,0.49877794381075713
42.0,9854.859852962112,13.896881705500947,0.0064770150591142005,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.6948440852750474,0.8717000330404695,0.0034179045378801183,0.0007772418070937041,0.4914915826828358,6707.056499706138,3.000013556635491,6701.304700014237,0.488152018502663
42.2,9855.404086995864,13.601119408064259,0.0063388063169385785,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.680055970403213,0.8531481617948529,0.003344972935111153,0.0007606567580326294,0.4810305321562639,6707.30171920782,2.9361603910836886,6701.674779157188,0.47776297060511774
42.400000000000006,9855.93625404127,13.311950505002512,0.006203693420923462,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.6655975252501256,0.8350098566463349,0.0032736749508590615,0.0007444432105108154,0.47080269310102374,6707.541494914324,2.873730724123132,6702.036652748064,0.4676055197219476
42.6,9856.45661888333,13.029228012208032,0.006071606706223993,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.6514614006104016,0.8172758984971751,0.0032039738258069425,0.0007285928047468791,0.4608028664224978,6707.7759465735235,2.8126928210204407,6702.3905008406655,0.4576745031584181
42.800000000000004,9856.965440649747,12.752808222162361,0.0059424780895191345,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.6376404111081181,0.7999372737463625,0.003135833635079132,0.0007130973707422961,0.45102596893360497,6708.005191361663,2.7530156545297966,6702.736499641828,0.44796487329796303
43.0,9857.46297292358,12.48255063089739,0.005816241032510823,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.6241275315448696,0.7829851697095856,0.0030692192689854834,0.0006979489239012987,0.44146703077072175,6708.229343935191,2.6946688891199897,6703.074821588035,0.43847169503736794
43.2,9857.94946385413,12.218317866584302,0.005692830506290458,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.6109158933292151,0.7664109701412493,0.0030040964142230863,0.0006831396607548549,0.4321211928671981,6708.4485164817015,2.637622865553027,6703.405635420809,0.42919014327909966
43.400000000000006,9858.425156265983,11.959975619714388,0.005572182956551506,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.5979987809857195,0.7502062508562811,0.002940431535524236,0.0006686619547861806,0.4229837044832162,6708.662818770045,2.5818485858066444,6703.729106260869,0.4201155004795174
43.6,9858.8902877663,11.70739257483597,0.005454236269626955,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.5853696287417985,0.7343627754494901,0.0028781918577394376,0.0006545083523552346,0.4140499207907207,6708.872358199566,2.5273176983329706,6704.045395681084,0.41124315425171454
43.800000000000004,9859.34509085029,11.460440343812891,0.005338929739331068,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.5730220171906446,0.7188724911103119,0.0028173453483446194,0.0006406715687197281,0.4053153005121865,6709.077239848514,2.4740024836458137,6704.354661778197,0.4025685950217747
44.0,9859.789793004911,11.21899340057073,0.005226204034585667,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.5609496700285365,0.7037275245308198,0.002757860700362131,0.00062714448415028,0.3967754036120401,6709.2775665215995,2.4218758402293354,6704.65705924334,0.3940874137372591
44.2,9860.224616810823,10.982929017297362,0.005116001167811333,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.5491464508648681,0.6889201779049109,0.0026997073156851755,0.0006139201401373599,0.38842588903954395,6709.473438796735,2.3709112707608524,6704.95273943136,0.38579529962675013
44.400000000000006,9860.649780042562,10.752127202065727,0.005008264464064751,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.5376063601032864,0.6744429250166554,0.002642855288795794,0.0006009917356877701,0.38026251252200804,6709.664955070926,2.3210828686408282,6705.241850428943,0.37768803800932704
44.6,9861.065495766976,10.526470637846884,0.004902938530903721,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.5263235318923443,0.6602884074158043,0.0025872753908666485,0.0005883526237084465,0.37228112440720057,6709.852211605364,2.2723653048231722,6705.524537121544,0.36976150815285047
44.800000000000004,9861.471972439935,10.305844622882454,0.004799969228961901,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.5152922311441227,0.6464494306785242,0.002532939054237155,0.0005759963074754281,0.3644776675538607,6710.035302569685,2.2247338149391496,6705.800941259156,0.3620116811799736
45.0,9861.869414001323,10.090137012386245,0.004699303643215912,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.5045068506193123,0.632918960751464,0.0024798183572548,0.0005639164371859095,0.3568481752692471,6710.214320085449,2.178164186708391,6706.0712015209,0.3544346180208199
45.2,9862.258019968334,9.879238161545231,0.004600890054927685,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.4939619080772616,0.6196901203772835,0.002427886009472627,0.0005521068065913222,0.34938876929266394,6710.389354268802,2.132632747630546,6706.335453578467,0.34702646741127885
45.400000000000006,9862.63798552708,9.673040869791146,0.004504677914245606,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.4836520434895573,0.6067561855998465,0.002377115337194203,0.0005405613497094727,0.3420956578239478,6710.560493272367,2.0881163529513698,6706.593830158416,0.339783463935914
45.6,9863.00950162253,9.471440326314209,0.004410617813448273,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.47357201631571044,0.5941105823472884,0.0023274802693575574,0.0005292741376137927,0.33496513359590746,6710.727823326343,2.0445923738970975,6706.8464611033205,0.3327019261144815
45.800000000000004,9863.372755046801,9.27433405679135,0.004318661460815184,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.4637167028395675,0.5817468830912327,0.0022789553237497926,0.0005182393752978221,0.32799357198973833,6710.891428778839,2.00203868617113,6707.093473431825,0.3257782545310903
46.0,9863.727928525828,9.081621871301968,0.004228761655109108,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.4540810935650984,0.5696588035804597,0.0022315155935443568,0.000507451398613093,0.32117742919245684,6711.05139213546,1.960433658707204,6707.3349913975635,0.3190089300050575
46.2,9864.075200804415,8.893205813404533,0.004140872260655132,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.44466029067022667,0.5578401996473614,0.002185136734153049,0.0004969046712786159,0.31451324039540945,6711.207794098128,1.9197561426732785,6707.571136547002,0.3123905118025225
46.400000000000006,9864.414746729679,8.708990110348413,0.004054948183002023,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.4354495055174207,0.5462850640855718,0.0021397949503851803,0.00048659378196024277,0.30799761803295006,6711.36071360316,1.8799854607206041,6707.8020277761825,0.3059196358879202
46.6,9864.746737332953,8.52888112439543,0.00397094534515165,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.4264440562197715,0.5349875235971769,0.002095466983906392,0.000476513441418198,0.3016272500603841,6711.510227858637,1.8411013964724745,6708.027781386409,0.2995930132144191
46.800000000000004,9865.071339910104,8.35278730522648,0.0038888206643427374,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.417639365261324,0.5239418358079612,0.0020521301009898724,0.0004666584797211285,0.29539889827030436,6711.656412381026,1.8030841842473122,6708.248511138871,0.2934074280524583
47.0,9865.38871810034,8.180619143409103,0.003808532029375564,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.4090309571704552,0.513142386349172,0.0020097620805529285,0.00045702384352506764,0.28930939664646615,6711.799341031113,1.7659144990108975,6708.464328308231,0.28735973635553635
47.2,9865.69903196349,8.012289124902203,0.0037300382784644765,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.40061445624511016,0.5025836860043185,0.0019683412024719725,0.00044760459341573717,0.28335564975435984,6711.939086049212,1.729573446552586,6708.675341735174,0.28144686416241843
