Time,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L,kon_FADD,koff_FADD,kDISC,kD216,kD216trans_p55,kD216trans_p43,kD374,kD374trans_p55,kD374trans_p43,kdiss_p18,kBid,kD374probe,KDR,KDL,CD95act,cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19
6.96,116.0,68.31108851400327,150.56770757099358,235.9959460049225,972.9507215084628,5177.995368645448,20.257161095993595,4.333453226025839,0.0752758741122612,0.0230212898649433,0.0005043825027736189,3.765650063514487e-05,0.004053995077717505,0.04927849153728372,0.04927849153728372,0.004631354560661155,0.004631354560661155,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.041579774469374,0.026507507783005233,1.1131730368649264,0.027724390999323036,0.004265127644779795,5.286441160002272e-06,0.00014728467303886736,2.2658313058914992e-05,2.8083998592039662e-08,0.002793398741571155,0.010383935051392018,0.0004125445418252744,4.852378023904516e-05,0.00018037803731767366,7.166259649378908e-06,3.264043353467407e-05,0.002894463611184251,0.03518317385939539,0.00401442913063698
6.97,116.0,68.2809446271018,150.5565710278456,235.9959169753064,972.9503686438061,5177.995328352256,20.276172512834727,4.344133165476825,0.07559390167708141,0.023155792909482362,0.0005081279753988959,3.798411564675828e-05,0.004083024693840107,0.049631356194063184,0.049631356194063184,0.004671647752224943,0.004671647752224943,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.0402376053030227,0.02653238517216624,1.1141353420142102,0.027792718682061124,0.004286305155967658,5.330432188695158e-06,0.00014814519115292118,2.2847548810704862e-05,2.841312160050135e-08,0.0028002831655781495,0.010435494094646924,0.0004159775240958122,4.872878482846089e-05,0.00018159197347163177,7.238581981388928e-06,3.288281674505313e-05,0.0029114725565847514,0.03538991480122235,0.004044239678106298
6.98,116.0,68.25081440747074,150.54542486916534,235.99588777521208,972.9500137070157,5177.995287760043,20.295160672350104,4.354821204610967,0.07591281039025012,0.02329090517785291,0.0005118964936793685,3.831416194127159e-05,0.004112224788130777,0.049986292984463644,0.049986292984463644,0.004712239965629276,0.004712239965629276,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.0388960446775997,0.026557232127954057,1.1150961435493798,0.027861098184623043,0.004307551854040664,5.374726041929365e-06,0.0001490096069344539,2.303809434814861e-05,2.874566571572863e-08,0.0028071728107433185,0.01048722158118925,0.0004194341382593139,4.893435741724329e-05,0.00018281220422331407,7.3115342083766855e-06,3.312669132393236e-05,0.0029285592864722702,0.03559760108986481,0.004074233647472538
6.99,116.0,68.22069784872193,150.53426910998206,235.99585840386052,972.949656688623,5177.995246866969,20.314125596084416,4.365517325211421,0.07623260138967043,0.02342662859247707,0.0005156881699351557,3.8646654468691395e-05,0.0041415961396853536,0.05034331137715026,0.05034331137715026,0.00475313303956024,0.00475313303956024,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.03755509230867,0.026582048678560982,1.116055442849446,0.027929529390461828,0.004328867828285718,5.419324350913935e-06,0.00014987793268265962,2.3229956791950428e-05,2.9081661881820425e-08,0.002814067665323854,0.01053911772839804,0.0004229145116124553,4.914049873889907e-05,0.00018403875209654956,7.385120933885672e-06,3.337206453995681e-05,0.0029457240511140833,0.03580623576561202,0.004104411932691403
7.0,116.0,68.1905949444703,150.52310376531122,235.9958288604701,972.9492975791289,5177.995205671187,20.333067305565923,4.376221509072064,0.07655327581270954,0.02356296507891127,0.0005195031168872514,3.898160825184046e-05,0.004171139530104529,0.050702420871217464,0.050702420871217464,0.004794328821659434,0.004794328821659434,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.036214747911936,0.026606834852157823,1.1170132412929694,0.027998012183099066,0.004350253167765157,5.46422875300239e-06,0.0001507501807167851,2.3423143290159624e-05,2.942114127981587e-08,0.0028209677175838593,0.010591182753105626,0.00042641877193141643,4.934720952658952e-05,0.00018527163965546793,7.459346788482014e-06,3.36189436877136e-05,0.002962967101211694,0.03601582187401433,0.004134775430909055
7.01,116.0,68.16050568833394,150.51192885015448,235.99579914425672,972.948936369004,5177.99516417084,20.351985822306446,4.3869337379974835,0.07687483479619646,0.023699916565845146,0.0005233414476584105,3.931903838661735e-05,0.004200855743498177,0.05106363099624149,0.05106363099624149,0.004835829168555895,0.004835829168555895,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.03487501120324,0.026631590676893874,1.1179695402580567,0.0280665464461249,0.004371707961316336,5.509440891704056e-06,0.00015162636337612246,2.361766101822475e-05,2.9764135329166107e-08,0.002827872955794341,0.010643416871596579,0.0004299470474727661,4.955449051312898e-05,0.0001865108895044602,7.534216429872205e-06,3.386733608778927e-05,0.0029802886879007986,0.0362263624658826,0.00416532504246917
7.0200000000000005,116.0,68.13043007393402,150.50074437949974,235.99576925443372,972.9485730486879,5177.995122364063,20.370881167801386,4.3976539938029795,0.0771972794764199,0.023837484985100448,0.0005272032757740369,3.9658960042256764e-05,0.004230745566489703,0.051426951312333,0.051426951312333,0.00487763594589812,0.00487763594589812,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.0335358818985627,0.026656316180896936,1.1189243411223606,0.028135132063197982,0.004393232297551189,5.554962416695409e-06,0.0001525064930200025,2.3813517179047662e-05,3.011067568921307e-08,0.0028347833682332117,0.010695820299606664,0.00043349946697434575,4.9762342430983534e-05,0.00018775652428813902,7.609734543021189e-06,3.4117249086827253e-05,0.0029976890627512577,0.03643786059728777,0.004196061670919998
7.03,116.0,68.10036809489488,150.48955036832112,235.995739190212,972.94820760859,5177.99508024898,20.38975336352972,4.408382258314559,0.07752061098912598,0.02397567227162993,0.0005310887151630707,4.0001388461590266e-05,0.004260809788220374,0.05179239141018956,0.05179239141018956,0.00491975102838613,0.00491975102838613,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.032197359714024,0.02668101139227333,1.1198776452630765,0.028203768918045487,0.00441482626485582,5.600794983831368e-06,0.00015339058202778723,2.4010719003037605e-05,3.046079426067503e-08,0.0028416989431852857,0.01074839325232183,0.00043707615965615207,4.997076601226948e-05,0.00018900856669129914,7.685905840270718e-06,3.436869005758528e-05,0.0030151684777670633,0.036650319329560276,0.004226986223021425
7.04,116.0,68.07031974484391,150.47834683157896,235.99570895079987,972.947840039089,5177.995037823709,20.408602430954023,4.419118513368935,0.07784483046951621,0.02411448036351633,0.0005349978801588794,4.03463389613079e-05,0.0042910492003536745,0.052159960911148454,0.052159960911148454,0.004962176299803642,0.004962176299803642,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.030859444365882,0.026705676339107906,1.1208294540569417,0.028272456894463074,0.004436489951390075,5.64694025515661e-06,0.00015427864279886374,2.4209273748165224e-05,3.081452318713938e-08,0.002848619668942279,0.010801135944377193,0.0004406772552212197,5.017976198875208e-05,0.0001902670394388774,7.762735061458088e-06,3.462166639899306e-05,0.0030327271853863155,0.03686374172928964,0.00425809960875207
7.05,116.0,68.0402850174117,150.46713378421987,235.99567853540313,972.947470330533,5177.994995086356,20.427428391520458,4.429862740813527,0.07816993905224519,0.024253911201971227,0.0005389308855001464,4.069382693222008e-05,0.004321464597079637,0.052529669467239096,0.052529669467239096,0.00500491365305028,0.00500491365305028,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.0295221355705344,0.026730311049464037,1.1217797688802342,0.028341195876314902,0.004458223445087135,5.6933998989168435e-06,0.0001551706877526366,2.440918870001649e-05,3.117189485656206e-08,0.0028555455338028076,0.010854048589856002,0.00044430288385650046,5.038933109184402e-05,0.00019153196529591231,7.84022697403513e-06,3.4876185536209764e-05,0.0030503654384811873,0.037078130868323934,0.004289402741316343
7.0600000000000005,116.0,68.0102639062319,150.45591124117666,235.9956479432251,972.947098473239,5177.994952035018,20.4462312666588,4.4406149225064535,0.07849593787141845,0.024393966731333993,0.0005428878463317618,4.1043867839520224e-05,0.004352056775119191,0.052901526761235725,0.052901526761235725,0.005047964990173872,0.005047964990173872,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.028185433044518,0.026754915551383658,1.1227285911087699,0.028409985747533572,0.004480026833653087,5.740175589570073e-06,0.00015606672932852122,2.4610471171846622e-05,3.153294190277413e-08,0.0028624765260723863,0.010907131402288644,0.00044795317623374294,5.059947405260408e-05,0.00019280336706750377,7.918386373187563e-06,3.5132254920681686e-05,0.0030680834903578963,0.03729348982376927,0.004320896537151545
7.07,116.0,67.98025640494129,150.44467921736842,235.99561717346648,972.9467244574935,5177.994908667786,20.465011077782428,4.451375040316531,0.07882282806059018,0.02453464889907063,0.0005468688782057124,4.13964772230478e-05,0.004382826533728489,0.05327554250670982,0.05327554250670982,0.005091332222402803,0.005091332222402803,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.026849336504508,0.02677948987288725,1.1236759221179011,0.028478826392120144,0.004501900204566519,5.787269007797833e-06,0.0001569667799859365,2.4813128504633856e-05,3.1897697206995183e-08,0.002869412634063424,0.010960384594651613,0.00045162826351036916,5.08101916017356e-05,0.00019408126759877162,7.997218081954598e-06,3.538988203019985e-05,0.00308588159475667,0.03750982167798925,0.004352581915934944
7.08,116.0,67.95026250717976,150.43343772770046,235.9955862253255,972.9463482735521,5177.994864982738,20.483767846288348,4.462143076123273,0.07915061075276114,0.024675959655772763,0.0005508740970819757,4.175167069755225e-05,0.0044137746747032625,0.05365172644808289,0.05365172644808289,0.005135017270178473,0.005135017270178473,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.025513845667317,0.026804034041973856,1.1246217632825157,0.0285477176941441,0.0045238436450781,5.83468184051644e-06,0.00015787085220429826,2.501716806713332e-05,3.2266193899354045e-08,0.0028763538460952276,0.011013808379366528,0.00045532827733035233,5.1021484469585216e-05,0.0001953656897748152,8.076726951348959e-06,3.564907436895783e-05,0.003103760005851721,0.03772712951860451,0.004384459800590888
7.09,116.0,67.9202822065903,150.42218678706436,235.99555509799782,972.9459699116395,5177.994820977945,20.502501593557184,4.472919011816888,0.07947928708037637,0.024817900955156496,0.0005549036193294108,4.210946395295717e-05,0.004444902002383155,0.05403008836067888,0.05403008836067888,0.005179022063187784,0.005179022063187784,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.024178960249898,0.026828548086621096,1.1255661159770345,0.02861665953774335,0.00454585724221018,5.882415780888195e-06,0.00015877895848301205,2.5222597255930747e-05,3.2638465360416255e-08,0.0028833001504939945,0.011067402968299124,0.00045905334982509127,5.123335338614131e-05,0.00019665665652067162,8.156917860477127e-06,3.590983946760941e-05,0.0031217189782512143,0.03794541643849222,0.004416531117297898
7.1000000000000005,116.0,67.89031549681904,150.41092641033794,235.99552379067654,972.9455893619494,5177.994776651468,20.521212340953205,4.4837028292982755,0.07980885817532302,0.02496047475406133,0.0005589575617266524,4.2469872754625246e-05,0.004476209323656062,0.054410638050776845,0.054410638050776845,0.00522334854039573,0.00522334854039573,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.0228446799693405,0.026853032034785184,1.12650898157541,0.028685651807124207,0.004567941082756377,5.9304725283325855e-06,0.0001596911113414661,2.5429423495496148e-05,3.3014545222718716e-08,0.0028902515355928174,0.011121168572758272,0.0004628036136142849,5.144579908103265e-05,0.00019795419080127433,8.237795716659956e-06,3.617218488332648e-05,0.003139758766997235,0.03816468553578549,0.004448796795495779
7.11,116.0,67.8603623715152,150.3996566123853,235.99549230255224,972.9452066146445,5177.994732001358,20.53990010982431,4.4944945104790195,0.08013932516892801,0.025103683012449033,0.0005630360414630031,4.283291294362365e-05,0.004507697447962462,0.05479338535566333,0.05479338535566333,0.0052679986500780256,0.0052679986500780256,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.0215110045428735,0.02687748591440091,1.127450361451124,0.028754694386561336,0.004590095253281159,5.978853788537447e-06,0.00016060732331902423,2.5637654238237403e-05,3.3394467372311335e-08,0.0028972079897316735,0.011175105403494945,0.00046657920180680245,5.1658822283526885e-05,0.0001992583156214106,8.319365455553551e-06,3.643611819985673e-05,0.003157879627565754,0.038384939913872866,0.0044812577678927205
7.12,116.0,67.8304228243311,150.38837740805675,235.9954606328129,972.9448216598564,5177.994687025658,20.55856492150205,4.505294037281396,0.080470689191956,0.025247527693402584,0.0005671391761393302,4.319860043699024e-05,0.004539367187299769,0.05517834014368515,0.05517834014368515,0.005312974349853851,0.005312974349853851,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.0201779336878647,0.026901909753381678,1.1283902569771873,0.028823787160397813,0.0046123198401194585,6.027561273470153e-06,0.00016152760697501893,2.58472969645539e-05,3.3778265950305965e-08,0.002904169501257434,0.011229213670701293,0.0004703802480015579,5.1872423722529205e-05,0.0002005690540256802,8.401632041270556e-06,3.670164702758171e-05,0.003176081815866603,0.03860618268139788,0.004513914970472433
7.13,116.0,67.80049684892217,150.377088812189,235.99542878064398,972.9444344876858,5177.994641722401,20.57720679730164,4.516101391638361,0.08080295137460704,0.02539201076312505,0.0005712670837689594,4.3566951228000044e-05,0.004571219356226665,0.0555655123143018,0.0555655123143018,0.005358277606718627,0.005358277606718627,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.0188454671218192,0.026926303579619507,1.1293286695261375,0.028892930013045034,0.004634614929376256,6.076596701388749e-06,0.00016245197488874434,2.6058359182890035e-05,3.416597535443222e-08,0.0029111360585238532,0.011283493584009617,0.00047420688628837745,5.208660412658084e-05,0.00020188642909845227,8.484600466501647e-06,3.696877900357466e-05,0.00319436558824344,0.03882841695225842,0.004546769342501261
7.140000000000001,116.0,67.77058443894694,150.3657908396049,235.99539674522833,972.944045088202,5177.99459608961,20.595825758521947,4.526916555493553,0.08113611284651435,0.025537134190938494,0.0005754198827785717,4.39379813864326e-05,0.0046032547718674365,0.05595491179813804,0.05595491179813804,0.005403910397076887,0.005403910397076887,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.017513604562381,0.02695066742098504,1.1302656004700364,0.02896212282898275,0.004656980606926186,6.125961796853083e-06,0.00016338043965944912,2.6270848429788685e-05,3.455763024060068e-08,0.0029181076498915734,0.011337945352491411,0.00047805925124886923,5.2301364223857664e-05,0.0002032104639638229,8.56827575263744e-06,3.723752179165855e-05,0.0032127312014737183,0.0390516458456063,0.004579821826535312
7.15,116.0,67.74068558806707,150.35448350511368,235.99536452574628,972.9436534514431,5177.9945501253005,20.61442182644552,4.537739510801287,0.08147017473674202,0.025682899949282818,0.000579597692009098,4.431170705883952e-05,0.004635474253916308,0.05634654855703632,0.05634654855703632,0.0054498747067751865,0.0054498747067751865,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.0161823457273322,0.026975001305327543,1.1312010511804693,0.029031365492758997,0.0046794169584131245,6.1756582907359015e-06,0.00016431301390632913,2.6484772269944533e-05,3.4953265524472885e-08,0.0029250842637281163,0.011392569184656367,0.0004819374779572889,5.251670474216866e-05,0.0002045411817855716,8.652662949890622e-06,3.7507883082463964e-05,0.0032311789127686488,0.0392758724858466,0.004613073368427586
7.16,116.0,67.71080028994727,150.3431668235108,235.99533212137555,972.943259567416,5177.994503827476,20.632995022338577,4.548570239526556,0.08180513817378289,0.02582931001371474,0.0005838006307166189,4.468814446881313e-05,0.004667878624641792,0.05674043258410953,0.05674043258410953,0.0054961725311351425,0.0054961725311351425,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.014851690334591,0.026999305260474935,1.1321350230285434,0.02910065788899015,0.004701924069249809,6.225687920233978e-06,0.00016524971026852094,2.6700138296257565e-05,3.5352916383039084e-08,0.0029320658884078895,0.011447365288451446,0.00048584170198140794,5.2732626408954576e-05,0.00020587860576711873,8.737767137418498e-06,3.7779870593487355e-05,0.00324970897977318,0.039501100002637256,0.004646524917335127
7.17,116.0,67.68092853825539,150.33184080957807,235.9952995312913,972.9428634260963,5177.994457194132,20.65154536745103,4.559408723645024,0.08214100428555622,0.025976366362906626,0.000588028818573261,4.5067309917255244e-05,0.004700468708891016,0.057136573903793335,0.057136573903793335,0.0055428058749864865,0.0055428058749864865,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.0135216381022163,0.02702357931423378,1.1330675173848859,0.029169999902360848,0.004724502024617432,6.276052428879164e-06,0.00016619054140509416,2.6916954129886286e-05,3.5756618256202616e-08,0.0029390525123121785,0.01150233387125988,0.0004897720593833759,5.294912995128644e-05,0.0002072227591514814,8.823593423445786e-06,3.805349206914902e-05,0.0032683216605659546,0.03972733153088847,0.00468017742572616
7.18,116.0,67.65107032666234,150.3205054780835,235.9952667546661,972.9424650174282,5177.994410223255,20.67007288301648,4.570254945143029,0.08247777419940545,0.0261240709786454,0.0005922823756680962,4.544921978264675e-05,0.004733245334094064,0.05753498257189877,0.05753498257189877,0.0055897767527002176,0.0055897767527002176,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.0121921887484024,0.027047823494389316,1.1339985356196418,0.029239391417624005,0.004747150909465248,6.326753566549457e-06,0.0001671355199950447,2.7135227420300965e-05,3.6164406848371864e-08,0.002946044123829147,0.011557475139900228,0.0004937286867205848,5.3166216095864075e-05,0.00020857366522123,8.910146945387744e-06,3.832875528085132e-05,0.003287017213659283,0.039954570210762146,0.004714031849387241
7.19,116.0,67.62122564884216,150.3091608437815,235.99523379066991,972.9420643313244,5177.994362912819,20.688577590252237,4.581108886017574,0.08281544904209599,0.02627242584583144,0.0005965614225080406,4.583389052131775e-05,0.0047662093302683105,0.05793566867566479,0.05793566867566479,0.005637087188221827,0.005637087188221827,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.0108633419914836,0.027072037828705445,1.1349280791024736,0.029308832319600787,0.004769870808510184,6.377793089480049e-06,0.00016808465873728758,2.7354965845336844e-05,3.65763181300594e-08,0.002953040711353838,0.011612789300625419,0.0004977117210465306,5.338388556901471e-05,0.00020993134729844367,8.99743286997364e-06,3.8605668027036825e-05,0.003305795897999111,0.04018281918767141,0.004748089147430415
7.2,116.0,67.59139449847197,150.29780692141273,235.99520063847015,972.9416613576662,5177.994315260792,20.70705951035931,4.591970528276328,0.0831540299398128,0.026421432952477418,0.0006008660800187537,4.62213386677181e-05,0.0047993615300227525,0.05833864233381063,0.05833864233381063,0.00568473921510457,0.00568473921510457,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.0095350975499318,0.02709622234492475,1.1358561492025583,0.029378322493180585,0.004792661806236443,6.429172760274332e-06,0.00016903797035064944,2.7576177111247223e-05,3.6992388339488134e-08,0.0029600422632881655,0.011668276559121785,0.0005017212999116724,5.3602139096691426e-05,0.00021129582874466603,9.085456393370484e-06,3.8884238133246536e-05,0.0033246579729649802,0.04041208161227994,0.004782350282300368
7.21,116.0,67.56157686923198,150.28644372570417,235.9951672972316,972.9412560863035,5177.9942672651305,20.725518664522433,4.602839853937623,0.08349351801815832,0.026571094289707258,0.0006051964695455408,4.661158083468891e-05,0.004832702768562358,0.0587439136965885,0.0587439136965885,0.005732734876542855,0.005732734876542855,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.0082074551423545,0.02712037707076851,1.1367827472885865,0.02944786182332101,0.0048155239868951216,6.480894347914932e-06,0.00016999546757386208,2.7798868952756596e-05,3.741265398420533e-08,0.00296704876804092,0.011723937120508142,0.0005057575613642936,5.3820977404471774e-05,0.0002126671329608608,9.174222741307157e-06,3.916447345217825e-05,0.0033436036983700065,0.04064236064050157,0.004816816219781611
7.22,116.0,67.53177275480549,150.27507127136911,235.99513376611648,972.9408485070543,5177.994218923782,20.743955073910058,4.613716845030451,0.08383391440215009,0.026721411851754976,0.0006095527128542531,4.7004633713734265e-05,0.00486623388369239,0.05915149294583597,0.05915149294583597,0.005781076225405661,0.005781076225405661,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.006880414487497,0.027144502033936712,1.1377078747287608,0.029517450195047888,0.004838457434503821,6.532959627774683e-06,0.00017095716316555486,2.8023049133113643e-05,3.78371518427033e-08,0.002974060214027762,0.011779771189334829,0.000509820643951358,5.404040121755629e-05,0.00021404528338736658,9.263737169198792e-06,3.944638186374485e-05,0.0033626333344608404,0.04087365943349967,0.004851487929005636
7.23,116.0,67.50198214887888,150.2636895731072,235.99510004428436,972.9404386097051,5177.994170234683,20.762368759674374,4.6246014835944615,0.0841752202162185,0.026872387635963585,0.0006139349321321902,4.740051407529372e-05,0.004899955715822749,0.05956139029502855,0.05956139029502855,0.005829765324270049,0.005829765324270049,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.0055539753042457,0.027168597262108046,1.1386315328907943,0.029587087493455212,0.0048614622328462635,6.585370381627606e-06,0.0001719230699042478,2.8248725444144194e-05,3.826591896604788e-08,0.0029810765896712225,0.01183577896958278,0.0005139106867193667,5.426041126076701e-05,0.0002154303035038518,9.354004962271509e-06,3.972997127513264e-05,0.0033817471419176357,0.04110598115768658,0.0048863663824581
