T,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
6.1880002,2.6820352,-9.772892,0.00013433583,0.063465126,0.0039347797,-0.055511486,0.0027309028,-0.041898549,0.0031588203,-0.0031146044,0.0033092827,-0.0039472086,-0.0014849989,-0.0034027074,-0.00029198776,0.17512937,-0.0004531228,0.025964294
6.2010002,2.8093588,30.367792,0.0011460012,0.082915455,0.0034199159,-0.02345819,0.0023337412,-0.019056072,0.0031222566,-0.0024105289,0.0032664151,-0.0025741193,-0.0015145477,-0.0010614165,0.0013238322,0.088953622,4.9426862e-06,0.042316385
6.2140002,3.4569902,67.390831,0.002155683,0.073072888,0.0033352538,0.010813215,0.0022423947,0.0052326377,0.0030988415,-0.0010916413,0.0032446864,-0.00067583041,-0.0015106275,0.0017039183,0.0023385775,0.076100886,0.00060146686,0.048823562
6.2270002,4.5286531,98.544266,0.0031640066,0.08783742,0.003705665,0.046289869,0.0024709599,0.02989186,0.003095957,0.00069673976,0.0032506913,0.0016335052,-0.001470722,0.0043788627,0.0034499017,0.09774746,0.0012962264,0.060318612
6.2399998,6.1586194,162.90764,0.0045586824,0.13012411,0.0045596636,0.087365091,0.0030299947,0.057491783,0.0031173122,0.0025778911,0.0032870348,0.0039350996,-0.0013970793,0.0070617129,0.0049251537,0.1312719,0.0022643595,0.093939424
6.2529998,9.2620716,347.43329,0.0066549093,0.19909155,0.0061160112,0.16212326,0.0040547159,0.10668737,0.0031628928,0.0044586156,0.003353511,0.0064048073,-0.0012775928,0.012058326,0.0069714393,0.19014262,0.003964527,0.1823315
6.2659998,16.941689,960.01965,0.0099245282,0.29712555,0.0092842886,0.35987502,0.0061375611,0.23676772,0.0032334863,0.0061919652,0.0034606308,0.010505957,-0.0010455422,0.02633369,0.0099536153,0.24883094,0.0077479337,0.44755253
6.2789998,36.56596,1675.0078,0.011032165,-0.43128842,0.016482513,0.7256189,0.011015732,0.51954615,0.0032597291,-0.011368587,0.0036253778,0.012187985,-0.00046478977,0.068981394,0.0086904913,-0.84126943,0.015340555,0.44238922
6.2919998,40.884365,-760.77484,0.0066820541,0.013915457,0.024693534,0.4060908,0.017448107,0.32659426,0.0026867287,-0.060964949,0.0034489653,-0.055686064,0.00060954428,0.07753744,-0.0038684066,-0.27771717,0.013579539,-0.4495534
6.3049998,29.878729,-751.02228,0.0065623033,0.11527274,0.025951346,-0.15932219,0.01816651,-0.14589332,0.0023031144,0.0080099497,0.0027136866,-0.013900054,0.0012633605,0.022595827,0.0050173826,1.2014813,0.0084203221,-0.25427043
6.3179998,36.94466,3392.7239,0.015809422,-0.40007076,0.024483277,0.17412367,0.016785908,0.090705298,0.0026651809,0.031625085,0.0033547494,0.079800554,0.0013024979,0.0012511309,0.013847368,-0.6523357,0.015065045,1.4236656
6.3309999,58.255001,-984.51691,0.0069798892,0.37573928,0.031254802,0.66541618,0.02122657,0.3941246,0.002944879,0.030734919,0.0036425616,-0.050617773,0.0019528327,0.080007933,-0.026271813,-4.5200372,0.019393899,-0.55137521
6.3439999,42.990406,-1120.036,0.0070267399,-0.1727725,0.035751939,-0.019358363,0.022584744,-0.16327378,0.0039166193,0.11074006,0.0030363693,0.0030171978,0.0026495024,0.019690728,-0.066475227,-0.36931154,0.011892042,-0.50397134
6.3569999,29.622879,-869.30029,0.0058771526,-0.10278977,0.031888705,-0.51057577,0.018962445,-0.32433993,0.0052175238,0.064573646,0.0039264872,0.1168671,0.0024614793,-0.046849519,-0.043178614,2.8542392,0.0066258861,-0.31834444
6.3699999,20.22385,-596.97894,0.0044943895,-0.096891172,0.024188653,-0.61293453,0.015187662,-0.25031853,0.0052426928,-0.056834772,0.0053037191,0.063570201,0.0015248988,-0.09128724,-0.018392144,-0.62367702,0.0033448283,-0.19319572
6.3829999,13.8046,-401.01071,0.0032892136,-0.089429706,0.01734845,-0.41130391,0.012279375,-0.20413375,0.0042892937,-0.066769987,0.0053165224,-0.049038574,0.00031550427,-0.085490406,-0.057676271,-3.2822094,0.0014514847,-0.10445724
6.3959999,9.5350056,-264.54666,0.002196217,-0.078008063,0.01321115,-0.2513774,0.0097975992,-0.17824674,0.0036797368,-0.030317159,0.0045070676,-0.061303433,-0.00055907859,-0.048466977,-0.073520541,0.89265645,0.00045494776,-0.054686222
6.4089999,6.7372122,-171.98991,0.0012686035,-0.064570442,0.010369021,-0.19352631,0.0076538851,-0.15093212,0.0034139145,-0.012872077,0.0038865339,-0.033665959,-0.0010004556,-0.022554882,-0.049993888,2.1253276,-8.0356287e-05,-0.03050766
6.4219999,4.9291434,-110.47411,0.00051866833,-0.050847761,0.0081003997,-0.15633102,0.0058847722,-0.12109998,0.0033021248,-0.0055492078,0.0035870823,-0.014780003,-0.0012127367,-0.011883351,-0.026069354,1.4737626,-0.00038846346,-0.018168861
6.4349999,3.7724922,-70.319633,-5.0317183e-05,-0.035698824,0.0062945238,-0.12180814,0.0045006573,-0.092273965,0.003246861,-0.0035044723,0.0034513143,-0.0074663586,-0.0013373186,-0.0078337127,-0.011542037,0.80327219,-0.00057349587,-0.010519424
6.448,3.0485303,-42.000668,-0.00031648992,0.00090457732,0.0049253423,-0.089065909,0.0034719827,-0.066492364,0.0032032996,-0.003301305,0.0033717041,-0.0051835729,-0.0014235534,-0.0055450303,-0.0040129283,0.3953279,-0.00064084184,0.0020673247
6.461,2.6897037,-11.729318,9.0026406e-05,0.060785823,0.0039749816,-0.057243757,0.0027612227,-0.043140497,0.0031610492,-0.0031364162,0.0033121204,-0.0040114778,-0.0014825312,-0.0035183402,-0.00041957569,0.18277644,-0.00047119666,0.024723712
6.474,2.7885201,28.077492,0.0010867761,0.083175436,0.0034372881,-0.02526469,0.0023477883,-0.020340981,0.0031239949,-0.0024650164,0.0032682822,-0.0026619083,-0.0015137403,-0.0012030524,0.0012595329,0.091424428,-2.503687e-05,0.04176164
6.487,3.4095473,65.667671,0.0021035129,0.073264815,0.0033282312,0.0088838162,0.0022391481,0.0038732155,0.0030996513,-0.0011789503,0.0032452105,-0.00079385005,-0.0015117873,0.001548882,0.0022845059,0.075571962,0.00056676881,0.048496857
6.5,4.4591179,96.496399,0.003101971,0.086168788,0.0036733623,0.044311568,0.0024501279,0.028537249,0.0030954974,0.00059280189,0.0032495728,0.0015036489,-0.0014737953,0.0042406893,0.0033807522,0.096201189,0.0012535894,0.059276126
6.513,6.0444307,157.41103,0.0044669076,0.12728907,0.0044983379,0.084650166,0.0029896435,0.055690717,0.0031155101,0.0024766533,0.0032842727,0.0038116737,-0.0014020526,0.0068879593,0.0048323469,0.12903579,0.0021983718,0.091160402
6.526,9.0201931,331.14203,0.0065147341,0.19409059,0.006002557,0.1561359,0.0039800508,0.1027611,0.0031597521,0.0043501505,0.0033490011,0.0062452219,-0.0012860427,0.011645179,0.0068374015,0.18581666,0.0038372469,0.17473042
6.539,16.277548,903.27783,0.0097132558,0.29519784,0.0090338383,0.34272674,0.005972825,0.22538131,0.0032290795,0.0061638835,0.0034532447,0.010211117,-0.001063854,0.025040345,0.0097748954,0.25206763,0.0074369214,0.42490014
6.552,35.343647,1748.926,0.011313885,-0.35746938,0.015968103,0.71661365,0.010649532,0.50726682,0.0032667553,-0.0083981305,0.0036164392,0.012846718,-0.00051289937,0.06594456,0.0092524793,-0.73401487,0.015002148,0.50525773
6.5650001,41.407799,-705.33807,0.0066772685,-0.001778163,0.024391582,0.44064716,0.01720402,0.35779166,0.0027306348,-0.062080216,0.0034869285,-0.050722476,0.00055339438,0.079910047,-0.003623263,-0.40941283,0.013897852,-0.44269672
6.5780001,30.422113,-772.51477,0.006500782,0.059718803,0.02605829,-0.1402182,0.018266354,-0.1337871,0.0022987358,0.0042395876,0.0027264948,-0.021978257,0.0012462226,0.025477679,0.0041620471,1.196009,0.0086123953,-0.28359464
6.5910001,34.625847,3096.8164,0.016002739,-0.13799824,0.024378184,0.12081608,0.01673473,0.053106748,0.0026421379,0.032957286,0.0032972728,0.081237152,0.0013028167,-0.0019977659,0.014209805,-0.37005845,0.014059561,1.3903912
6.6040001,58.90654,-836.94592,0.0067293728,0.32125771,0.030775094,0.67902726,0.020937854,0.41491154,0.0029243398,0.02694902,0.0036763886,-0.04410312,0.0018955764,0.080467857,-0.023064174,-4.4719419,0.019776981,-0.52177584
6.6170001,43.789051,-1119.8845,0.0071580298,-0.1952896,0.035752416,0.018196132,0.022693409,-0.14124215,0.0038383456,0.10871556,0.0030370986,-0.0050477148,0.0026340848,0.023553103,-0.066087373,-0.71995193,0.012255628,-0.51577461
6.6300001,30.249624,-888.6181,0.0059490274,-0.098677032,0.032246944,-0.49396941,0.019194113,-0.32528901,0.0051693073,0.070611551,0.0038441445,0.11398567,0.002493717,-0.043557242,-0.045209739,2.8399637,0.0068558287,-0.32661155
6.6430001,20.653984,-609.44714,0.0045638345,-0.097907573,0.024627129,-0.61668783,0.015367572,-0.25430608,0.0052814484,-0.051789839,0.0052558575,0.070632435,0.0015895212,-0.089932084,-0.018117141,-0.14917098,0.0034846975,-0.19911395
6.6560001,14.093789,-410.11301,0.0033531475,-0.089881808,0.017646432,-0.4245016,0.012425522,-0.20577702,0.0043377117,-0.069013581,0.00535022,-0.045409352,0.00037705319,-0.087118983,-0.055282496,-3.4279521,0.0015273305,-0.10828927
6.6690001,9.7258549,-270.75226,0.0022520965,-0.078717269,0.013392178,-0.25640747,0.0099252015,-0.17964014,0.0037018594,-0.031741176,0.0045511932,-0.062438443,-0.00052382582,-0.050414495,-0.074090816,0.70445162,0.00049461628,-0.056585345
6.6820002,6.8613386,-176.16327,0.0013149169,-0.065324716,0.010507828,-0.19579682,0.0077620805,-0.15252294,0.003423319,-0.013509753,0.0039110528,-0.035108674,-0.00098403648,-0.023504078,-0.05151356,2.1360362,-5.8270783e-05,-0.031441525
6.6950002,5.0088944,-113.21575,0.00055519212,-0.051591098,0.0082125701,-0.15827638,0.0059717125,-0.12274238,0.0033061623,-0.0057770945,0.0035978614,-0.015457865,-0.0012041408,-0.012228988,-0.027135532,1.5166013,-0.00037532987,-0.018669585
6.7080002,3.8232734,-72.113037,-2.4472092e-05,-0.036779184,0.0063820402,-0.12365131,0.0045669931,-0.093780413,0.0032493738,-0.0035441308,0.0034567153,-0.0076840911,-0.0013316784,-0.0079863053,-0.012125422,0.83309644,-0.00056584238,-0.010944436
6.7210002,3.079004,-43.467899,-0.00031606137,-0.0020893137,0.0049894829,-0.090831116,0.0035198745,-0.067831486,0.0032056542,-0.0033023693,0.0033754276,-0.0052595749,-0.0014195594,-0.0056572785,-0.0043006712,0.41180509,-0.00064195145,0.0010514545
6.7340002,2.6987548,-13.650614,4.7678001e-05,0.057966795,0.0040164189,-0.058976326,0.0027924289,-0.044384409,0.003163293,-0.0031566259,0.0033150036,-0.0040750345,-0.0014799814,-0.0036330407,-0.00055274309,0.19077948,-0.00048837787,0.023461273
6.7470002,2.7693172,25.779736,0.0010274056,0.083322011,0.0034559458,-0.027063314,0.0023627495,-0.021620428,0.0031257716,-0.0025176057,0.0032702112,-0.0027480477,-0.0015128324,-0.0013431382,0.0011933912,0.094122395,-5.4607899e-05,0.041170295
6.7600002,3.3633449,63.910793,0.0020511735,0.073546335,0.0033225834,0.006957537,0.0022368706,0.002514632,0.0031005226,-0.001264707,0.0032458182,-0.00091045094,-0.0015128363,0.0013935535,0.0022307734,0.075149894,0.00053229899,0.048182774
6.7729998,4.3910131,94.531906,0.0030410946,0.084586136,0.0036424671,0.042342339,0.0024302602,0.027186183,0.0030951116,0.0004891319,0.003248547,0.0013736883,-0.0014767698,0.0041018031,0.0033126962,0.094680533,0.0012116737,0.058295526
6.7859998,5.9340515,152.22029,0.0043771314,0.12451664,0.0044389181,0.082017757,0.0029505575,0.053942297,0.0031137802,0.0023752123,0.0032815987,0.0036882407,-0.0014069041,0.0067197541,0.0047411104,0.12686765,0.0021343164,0.08851929
6.7989998,8.7895651,315.86478,0.0063780602,0.18926869,0.0058932616,0.15045463,0.0039081136,0.099034399,0.0031566885,0.0042425832,0.0033446033,0.0060901181,-0.0012942062,0.011254662,0.0067064012,0.18162337,0.003715225,0.16757795
6.8119998,15.652643,849.96515,0.0095038218,0.2920213,0.0087952772,0.32652247,0.0058159716,0.21465287,0.0032247002,0.006115817,0.0034460661,0.0099239424,-0.001081274,0.02383111,0.009594582,0.25337037,0.0071417238,0.40321121
6.8249998,34.077797,1797.205,0.011540566,-0.27770209,0.015461246,0.70446467,0.010292644,0.49346608,0.0032717921,-0.0057881125,0.0036071027,0.013309679,-0.00055883249,0.06288407,0.0097364346,-0.62302297,0.014622261,0.5585137
6.8379998,41.887375,-637.61334,0.0066864868,-0.025440831,0.024065336,0.47419131,0.016938169,0.3875865,0.0027751215,-0.062588125,0.0035212236,-0.045419395,0.00049563515,0.08204557,-0.0032853449,-0.53760779,0.014210098,-0.43245992
6.8509998,30.979851,-791.40198,0.0064739413,0.017606579,0.02615078,-0.11883288,0.018356822,-0.11960827,0.0022971109,0.00028959726,0.0027449555,-0.029737955,0.0012270152,0.028400648,0.0033138096,1.1815317,0.008823703,-0.3083953
6.8639998,32.546253,2724.5635,0.016000245,0.14896509,0.024310522,0.069392063,0.016709672,0.017588116,0.0026182479,0.033996016,0.0032391301,0.081669219,0.0013051354,-0.0043576853,0.01438382,-0.12411042,0.01308993,1.32421
6.8769999,59.43996,-652.9043,0.006529843,0.23264493,0.030287862,0.68646199,0.020635936,0.43106794,0.0029063288,0.023651557,0.0037052571,-0.036734086,0.001838238,0.08022815,-0.019900067,-4.3984933,0.020136045,-0.48377723
6.8899999,44.587589,-1119.8826,0.0073047867,-0.21581788,0.035725754,0.056744609,0.022785801,-0.11762414,0.0037616845,0.10621995,0.0030435396,-0.012991483,0.0026159089,0.027427128,-0.065446869,-1.0773178,0.012627609,-0.52750921
6.9029999,30.890305,-908.37067,0.0060177217,-0.093887113,0.032592896,-0.47612613,0.019426165,-0.32540953,0.0051168911,0.076348238,0.0037640557,0.11055075,0.0025235852,-0.040204961,-0.047225222,2.8102422,0.0070917383,-0.33508047
6.9159999,21.093067,-622.08258,0.0046340562,-0.099066511,0.025067901,-0.61937046,0.015550388,-0.25846642,0.0053164535,-0.046321727,0.0052030431,0.077450752,0.0016531185,-0.088413462,-0.018174829,0.3064248,0.0036288225,-0.20513113
6.9289999,14.389536,-419.40521,0.0034173939,-0.090305775,0.017953927,-0.43796989,0.012572861,-0.20747779,0.004387693,-0.071147554,0.0053811935,-0.041398428,0.00043972471,-0.08863727,-0.052792951,-3.5505195,0.0016059543,-0.11224917
6.9419999,9.9211769,-277.09052,0.0023084802,-0.079421997,0.013576908,-0.26176423,0.010053795,-0.18102559,0.0037250209,-0.033231106,0.0045960876,-0.063455708,-0.00048716849,-0.052405611,-0.074521974,0.50256956,0.00053566683,-0.058562852
6.9549999,6.9884739,-180.43117,0.0013617675,-0.066077806,0.010648272,-0.1981176,0.0078714071,-0.1541048,0.0034331889,-0.014177276,0.0039366134,-0.036586929,-0.00096692302,-0.024502657,-0.053038936,2.1412261,-3.5506881e-05,-0.032410633
6.9679999,5.0906239,-116.02273,0.00059224636,-0.052335601,0.00832613,-0.16022724,0.006059825,-0.12438764,0.0033103679,-0.0060213883,0.0036091369,-0.016173013,-0.0011952914,-0.012594375,-0.028232338,1.5596442,-0.00036183369,-0.019185923
6.9809999,3.8753471,-73.945694,2.1228318e-06,-0.03780302,0.0064708735,-0.12550059,0.0046344069,-0.095296808,0.0032519167,-0.0035893079,0.0034622767,-0.0079169627,-0.0013259276,-0.0081437584,-0.012730379,0.86377227,-0.00055788999,-0.011358004
6.994,3.110522,-44.930653,-0.00031353571,-0.0049760221,0.0050548837,-0.092598855,0.0035687238,-0.069178276,0.0032080093,-0.0033033802,0.0033792059,-0.0053385948,-0.0014154849,-0.0057702689,-0.0046003754,0.42888054,-0.00064235105,7.6184362e-05
7.007,2.7091634,-15.536665,7.3863998e-06,0.05501898,0.0040590921,-0.060709503,0.002824523,-0.045630712,0.0031655508,-0.0031752647,0.0033179319,-0.0041379663,-0.00147735,-0.0037468867,-0.00069174694,0.19914767,-0.0005046521,0.022180425
7.02,2.7517545,23.478212,0.00096797431,0.083343849,0.0034758833,-0.028854357,0.0023786214,-0.022894606,0.0031275852,-0.0025683024,0.0032722009,-0.0028325645,-0.001511825,-0.0014816452,0.0011252427,0.097053781,-8.3743726e-05,0.040540785
7.033,3.318408,62.117962,0.0019986033,0.073911205,0.0033183077,0.0050349277,0.0022355614,0.0011573618,0.0031014546,-0.0013488634,0.0032465088,-0.0010255772,-0.0015137746,0.001238062,0.0021773023,0.074841313,0.0004980496,0.04787831
7.046,4.3242817,92.641632,0.0029813154,0.083092891,0.0036129733,0.040380511,0.002411355,0.02583757,0.0030947996,0.00038580276,0.0032476136,0.0012437032,-0.0014796449,0.0039620772,0.0032457151,0.093186982,0.0011704359,0.057374183
7.059,5.82727,147.31834,0.0042893109,0.12180434,0.0043813484,0.079461291,0.0029127009,0.052242156,0.0031121226,0.0022735361,0.0032790129,0.0035646907,-0.0014116373,0.00655655,0.004651397,0.12476239,0.002072097,0.086009063
7.072,8.5694923,301.5271,0.0062447628,0.1846211,0.0057879146,0.14505906,0.0038387666,0.095493942,0.0031537013,0.0041359048,0.0033403146,0.00593914,-0.0013020989,0.010885271,0.006578343,0.17756659,0.0035981527,0.16084288
7.085,15.064551,800.01447,0.0092970133,0.28787306,0.0085679442,0.3112303,0.0056665437,0.20455237,0.0032203612,0.0060518151,0.0034390895,0.009645029,-0.0010978599,0.022700243,0.0094139129,0.25312564,0.006861628,0.38255176
7.098,32.78635,1820.9924,0.011709594,-0.19647394,0.014964108,0.6894033,0.0099460743,0.47836322,0.0032750934,-0.0035284462,0.0035974965,0.013607351,-0.00060258637,0.059838217,0.010140989,-0.51190221,0.014208131,0.60119253
7.1110001,42.314022,-556.76337,0.0067155231,-0.05738391,0.0237156,0.50649184,0.016651673,0.41562805,0.002819746,-0.062463827,0.003551655,-0.039908875,0.00043644771,0.083910078,-0.0028578262,-0.66039753,0.014513697,-0.41835946
7.1240001,31.550329,-808.34595,0.0064730081,-0.013286264,0.026227277,-0.095390253,0.018436458,-0.10341449,0.0022983609,-0.0038209928,0.0027688085,-0.037086703,0.0012057088,0.031363986,0.0024791777,1.1578116,0.0090513732,-0.32962763
7.1370001,30.753761,2295.2339,0.015785724,0.45472503,0.024278462,0.021140626,0.016708985,-0.015156304,0.0025937294,0.034717139,0.0031810356,0.08110448,0.0013088241,-0.0058462708,0.01439529,0.086293966,0.012177272,1.2316698
7.1500001,59.828621,-430.69812,0.0064056818,0.10999614,0.029797621,0.687428,0.020324294,0.44211331,0.0028904825,0.020883406,0.0037286105,-0.028661514,0.0017813361,0.0792358,-0.016796378,-4.3030367,0.020464588,-0.43591145
7.1630001,45.386456,-1120.9691,0.0074648345,-0.23217599,0.035671256,0.096260861,0.022860778,-0.092395984,0.0036869657,0.10327034,0.00305558,-0.02073895,0.002594966,0.031313002,-0.064550273,-1.4375253,0.013007909,-0.5390892
7.1760001,31.545195,-928.44482,0.0060827974,-0.088556021,0.032925684,-0.45703816,0.019657986,-0.32462355,0.0050604995,0.081757404,0.0036866048,0.10659212,0.0025510425,-0.036795624,-0.049213778,2.7642987,0.0073337615,-0.34376025
7.1890001,21.541222,-634.89209,0.0047051511,-0.10035259,0.025510203,-0.62097931,0.01573623,-0.26278985,0.00534742,-0.040470283,0.0051454711,0.083966956,0.0017155766,-0.086737953,-0.0185457,0.72689152,0.0037772728,-0.2112443
7.2020001,14.691978,-428.88971,0.0034819325,-0.090701289,0.018271098,-0.45162934,0.012721436,-0.20924346,0.0044391449,-0.073132418,0.0054091709,-0.037006378,0.00050343649,-0.090034828,-0.050224788,-3.6481521,0.0016874475,-0.11633695
7.2150002,10.121066,-283.56409,0.0023653647,-0.080121763,0.013765583,-0.26747242,0.010183373,-0.18240424,0.0037492691,-0.034789916,0.0046416605,-0.064339489,-0.00044907699,-0.05443624,-0.074804507,0.28776181,0.00057815644,-0.060622036
7.2280002,7.1186872,-184.79541,0.0014091549,-0.066829532,0.010790392,-0.20049535,0.0079818582,-0.15567717,0.0034435454,-0.0148756,0.00396324,-0.038097925,-0.0009490794,-0.025552195,-0.054565866,2.1402905,-1.2038887e-05,-0.033416569
7.2410002,5.1743789,-118.89645,0.00062983204,-0.053081505,0.0084410831,-0.16218394,0.0061491113,-0.12603517,0.0033147538,-0.0062827761,0.0036209358,-0.016926607,-0.001186174,-0.012980819,-0.029359875,1.6027732,-0.00034796353,-0.019718695
7.2540002,3.9287424,-75.81929,2.9429673e-05,-0.038776994,0.0065610274,-0.12735602,0.0047029052,-0.096823059,0.0032544942,-0.0036404773,0.0034680101,-0.0081659928,-0.0013200627,-0.0083065182,-0.013357515,0.89530396,-0.00054964604,-0.011762601
7.2670002,3.1430824,-46.391674,-0.00030899164,-0.0077494658,0.0051215454,-0.094369255,0.0036185365,-0.070532963,0.0032103653,-0.0033045083,0.0033830421,-0.005421015,-0.0014113297,-0.0058841119,-0.0049124747,0.44657028,-0.00064206996,-0.00085767673
7.2800002,2.7209046,-17.387596,-3.0760755e-05,0.051954318,0.0041030012,-0.062443562,0.0028575067,-0.046879824,0.0031678211,-0.0031923666,0.0033209049,-0.0042003687,-0.0014746378,-0.0038599567,-0.00083685102,0.20789048,-0.00052000745,0.020884808
7.2930002,2.7358334,21.17659,0.00090857514,0.083230339,0.0034970953,-0.030638158,0.0023954001,-0.024163745,0.0031294341,-0.0026171138,0.0032742505,-0.002915489,-0.0015107197,-0.0016185541,0.0010549187,0.10022482,-0.00011241664,0.039871763
7.3060002,3.2747629,60.287464,0.0019457453,0.074352339,0.0033154017,0.0031165481,0.0022352196,-0.0001981122,0.003102446,-0.0014313754,0.0032472806,-0.0011391782,-0.0015146021,0.0010825396,0.0021240085,0.074652918,0.00046401471,0.047580454
7.3189998,4.2588744,90.81665,0.0029225678,0.081692383,0.003584876,0.038424615,0.002393411,0.024490453,0.0030945612,0.00028288946,0.003246773,0.0011137769,-0.0014824201,0.0038214072,0.0031797886,0.091722444,0.0011298348,0.056509506
7.3319998,5.7238855,142.68912,0.0042034038,0.1191503,0.0043255761,0.076974586,0.0028760408,0.05058616,0.0031105378,0.0021716005,0.0032765148,0.0034409277,-0.0014162558,0.0063978238,0.004563164,0.12271509,0.002011623,0.083623245
7.3449998,8.3593292,288.06091,0.006114719,0.18014172,0.005686319,0.13993022,0.0037718816,0.092127278,0.0031507898,0.0040300842,0.003336132,0.0057919426,-0.0013097352,0.010535607,0.0064531281,0.17364813,0.003485743,0.15449627
7.3579998,14.510912,753.31403,0.0090934411,0.28298396,0.0083512012,0.29681236,0.0055241035,0.1950478,0.0032160722,0.0059752068,0.0034323086,0.009374748,-0.0011136658,0.021642288,0.0092338724,0.25165451,0.0065958868,0.36295328
7.3709998,31.486065,1822.4324,0.011821341,-0.11760816,0.014478653,0.67175949,0.0096106669,0.46220142,0.0032769027,-0.0015987289,0.0035877291,0.013767267,-0.00064418337,0.056839585,0.010467259,-0.40397546,0.013767443,0.63301164
7.3839998,42.678143,-462.14307,0.0067702821,-0.097540043,0.02334334,0.53732574,0.016345905,0.44159052,0.0028640525,-0.06169555,0.0035781222,-0.034321684,0.00037603709,0.085470967,-0.0023452414,-0.77587926,0.014805709,-0.39987394
7.3969998,32.132339,-823.80194,0.0064906692,-0.034825537,0.02628638,-0.07008066,0.018503843,-0.085256167,0.0023025931,-0.0080698403,0.0027977286,-0.043935351,0.0011822752,0.034366976,0.0016648218,1.1246279,0.0092931436,-0.34805596
7.4099998,29.280586,1833.5365,0.01535141,0.76143456,0.02427941,-0.023078755,0.01673053,-0.044725835,0.0025688142,0.035106752,0.0031236936,0.079561979,0.0013132789,-0.0065186066,0.014268267,0.26513949,0.011338134,1.1190186
7.4229999,60.044853,-169.15884,0.0063807191,-0.045198206,0.029309036,0.68181455,0.020006707,0.44769183,0.0028764128,0.018673306,0.003746005,-0.020049492,0.0017254227,0.077450514,-0.013767649,-4.1887431,0.020754986,-0.37649179
7.4359999,46.186783,-1124.1588,0.0076343338,-0.24189985,0.03558825,0.13670184,0.022917189,-0.065546386,0.003614506,0.099888355,0.0030730506,-0.028207477,0.0025712484,0.035209935,-0.06339705,-1.796366,0.013396382,-0.55041248
7.4489999,32.21447,-948.68951,0.0061439364,-0.082885504,0.033244416,-0.43670186,0.019888902,-0.32285807,0.0050003747,0.086814441,0.0036121542,0.10214037,0.0025760492,-0.033332277,-0.051163536,2.7012806,0.0075820517,-0.3526594
7.4619999,21.998577,-647.8866,0.0047772015,-0.10174417,0.025953269,-0.62151414,0.015925206,-0.26726213,0.0053740903,-0.034278337,0.005083377,0.09012448,0.0017767862,-0.084912665,-0.019200442,1.1013224,0.0039301156,-0.21745156
7.4749999,15.001253,-438.56854,0.0035467427,-0.091068737,0.018598052,-0.46539024,0.012871296,-0.21108189,0.0044919467,-0.074925475,0.0054338812,-0.032237299,0.0005680988,-0.09130165,-0.047596432,-3.7190361,0.001771901,-0.12055212
7.4879999,10.325621,-290.1756,0.0024227463,-0.080815963,0.01395846,-0.27355707,0.010313934,-0.18377742,0.0037746544,-0.036420409,0.0046878112,-0.065073363,-0.00040952477,-0.056501731,-0.074929558,0.061054554,0.00062214449,-0.062766269
7.5009999,7.2520475,-189.25784,0.0014570776,-0.067579716,0.010934228,-0.20293745,0.0080934269,-0.15723959,0.0034544116,-0.015605749,0.0039909547,-0.039638378,-0.00093046873,-0.026654182,-0.056089755,2.1325915,1.2160043e-05,-0.034460984
7.5139999,5.2602072,-121.83836,0.00066795008,-0.053828936,0.0085574342,-0.16414696,0.006239573,-0.12768428,0.0033193324,-0.0065619452,0.0036332866,-0.017719759,-0.0011767732,-0.013389684,-0.030518157,1.6458557,-0.00033370734,-0.020268729
7.527,3.9834886,-77.735481,5.741516e-05,-0.039707448,0.0066525065,-0.12921764,0.0047724955,-0.098359026,0.0032571102,-0.0036981301,0.003473927,-0.0084322346,-0.0013140797,-0.0084750606,-0.014007441,0.92769372,-0.00054111605,-0.012160591
7.54,3.1766849,-47.853718,-0.00030251167,-0.010404908,0.0051894709,-0.096142471,0.0036693178,-0.071895733,0.0032127223,-0.0033059369,0.0033869382,-0.0055072447,-0.001407093,-0.0059989244,-0.0052374117,0.46489051,-0.00064113783,-0.0017497127
7.553,2.733953,-19.203768,-6.6684668e-05,0.048785634,0.0041481475,-0.064178742,0.0028913824,-0.048132148,0.0031701033,-0.0032079688,0.0033239222,-0.0042623421,-0.0014718452,-0.0039723315,-0.00098832604,0.21701778,-0.0005344348,0.019578207
7.566,2.7215524,18.878466,0.00084930804,0.082971744,0.003519577,-0.032415103,0.0024130819,-0.025428126,0.0031313172,-0.0026640485,0.0032763586,-0.002996854,-0.0015095171,-0.0017538544,0.00098224636,0.10364175,-0.00014059807,0.039162129
7.579,3.2324369,58.41811,0.0018925479,0.07486178,0.0033138618,0.0012029588,0.0022358436,-0.0015513075,0.0031034956,-0.0015122027,0.003248133,-0.0012512086,-0.0015153185,0.00092711876,0.0020708041,0.074591465,0.00043019079,0.047286175
7.592,4.1947479,89.048264,0.002864785,0.080387846,0.0035581719,0.036473375,0.0023764272,0.023144018,0.0030943961,0.00018046859,0.0032460252,0.00098399678,-0.0014850947,0.003679709,0.0031148954,0.09028925,0.0010898308,0.055698931
7.605,5.6237092,138.31732,0.0041193687,0.1165532,0.0042715538,0.074551776,0.0028405469,0.048970401,0.0031090255,0.002069389,0.0032741055,0.0033168702,-0.0014207626,0.0062430794,0.0044763717,0.12072111,0.0019528078,0.08135584
