Time,X1,APAP,NAPQI,GSH,NAPQIGSH,APAPconj_Glu,APAPconj_Sul,Vmax_2E1_APAP,Km_2E1_APAP,kNapqiGsh,kGsh,GSHmax,Vmax_PhaseIIEnzGlu_APAP,Km_PhaseIIEnzGlu_APAP,Vmax_PhaseIIEnzSul_APAP,Km_PhaseIIEnzSul_APAP,compartment,J0,J1,J2,J3,J4
5.21,0.0,0.09921746013869454,1.4225281729408114e-06,9.999993954728879,6.046614372756009e-06,0.0004719490388616145,0.0003031216798980821,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4283935090880449e-06,1.4225273129839631e-06,6.045271121024598e-10,9.026190334183347e-05,5.802821638892111e-05
5.22,0.0,0.09921596296278416,1.4225864428358463e-06,9.999993940509366,6.060839937877389e-06,0.00047285165169952533,0.0003037019591355331,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.428373494228875e-06,1.4225855808209237e-06,6.059490633703036e-10,9.026066424232168e-05,5.802763110150902e-05
5.23,0.0,0.09921446580531773,1.4226439338060526e-06,9.999993926289289,6.075066081776023e-06,0.00047375425214650057,0.00030428223252011683,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4283534795731314e-06,1.4226430697332828e-06,6.073710711262948e-10,9.025942515469918e-05,5.802704581545011e-05
5.24,0.0,0.09921296866629511,1.422700653603884e-06,9.999993912068655,6.0892927967014915e-06,0.00047465684020265897,0.00030486250005184665,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4283334651208143e-06,1.4226997874734937e-06,6.087931344822551e-10,9.025818607896604e-05,5.8026460530744436e-05
5.25,0.0,0.09921147154571619,1.4227566099046555e-06,9.999993897847473,6.103520074980513e-06,0.0004755594158681195,0.00030544276173073617,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4283134508719228e-06,1.4227557417168713e-06,6.102152527276416e-10,9.025694701512219e-05,5.802587524739208e-05
5.26,0.0,0.0992099744435808,1.4228118103073118e-06,9.999993883625748,6.117747909016179e-06,0.000476461979143001,0.00030602301755679894,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4282934368264567e-06,1.4228109400623599e-06,6.116374251519119e-10,9.025570796316765e-05,5.8025289965393115e-05
5.2700000000000005,0.0,0.09920847735988883,1.4228662623351866e-06,9.99999386940349,6.13197629128719e-06,0.00047736453002742254,0.00030660326753004853,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4282734229844159e-06,1.4228653900332924e-06,6.13059651044523e-10,9.025446892310242e-05,5.802470468474762e-05
5.28,0.0,0.09920698029464013,1.422919973436755e-06,9.999993855180705,6.146205214347103e-06,0.00047826706852150276,0.00030718351165049843,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4282534093457997e-06,1.4229190990781442e-06,6.144819295172965e-10,9.025322989492655e-05,5.8024119405455676e-05
5.29,0.0,0.09920548324783458,1.4229729509863795e-06,9.9999938409574,6.1604346708235914e-06,0.00047916959462536066,0.00030776374991816214,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4282333959106077e-06,1.422972074571277e-06,6.159042600373255e-10,9.025199087863994e-05,5.802353412751735e-05
5.3,0.0,0.09920398621947205,1.4230252022850451e-06,9.999993826733583,6.174664653417703e-06,0.00048007210833911514,0.00030834398233305327,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4282133826788401e-06,1.423024323813676e-06,6.173266417164314e-10,9.025075187424269e-05,5.802294885093272e-05
5.3100000000000005,0.0,0.09920248920955238,1.4230767345610916e-06,9.999993812509262,6.188895154903135e-06,0.0004809746096628852,0.00030892420889518536,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.428193369650496e-06,1.4230758540336802e-06,6.187490738440715e-10,9.024951288173473e-05,5.8022363575701874e-05
5.32,0.0,0.09920099221807546,1.4231275549709358e-06,9.999993798284443,6.2031261681255015e-06,0.0004818770985967895,0.00030950442960457186,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4281733568255758e-06,1.4231266723877062e-06,6.201715557097032e-10,9.024827390111611e-05,5.802177830182487e-05
5.33,0.0,0.09919949524504114,1.4231776705997862e-06,9.999993784059134,6.217357686001629e-06,0.0004827795751409471,0.0003100846444612263,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4281533442040783e-06,1.4231767859609622e-06,6.215940866027836e-10,9.024703493238677e-05,5.8021193029301804e-05
5.34,0.0,0.0991979982904493,1.423227088462353e-06,9.999993769833342,6.231589701518842e-06,0.00048368203929547685,0.00031066485346516236,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4281333317860034e-06,1.4232262017681577e-06,6.230166658127701e-10,9.024579597554677e-05,5.802060775813273e-05
5.3500000000000005,0.0,0.09919650135429979,1.4232758155035484e-06,9.999993755607074,6.245822207734264e-06,0.0004845844910604977,0.0003112450566163935,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4281133195713511e-06,1.4232749267542052e-06,6.244392926291199e-10,9.02445570305961e-05,5.802002248831773e-05
5.36,0.0,0.09919500443659249,1.423323858599182e-06,9.999993741380335,6.260055197774118e-06,0.0004854869304361284,0.00031182525391493325,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4280933075601208e-06,1.4233229677949129e-06,6.258619665189258e-10,9.02433180975347e-05,5.801943721985689e-05
5.37,0.0,0.09919350753732725,1.4233712245566472e-06,9.999993727153134,6.274288664833045e-06,0.000486389357422488,0.00031240544536079515,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.428073295752312e-06,1.4233703316976746e-06,6.272846865940096e-10,9.024207917636263e-05,5.8018851952750296e-05
5.38,0.0,0.09919201065650395,1.423417920115604e-06,9.999993712925477,6.2885226021734195e-06,0.00048729177201969524,0.0003129856309539927,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4280532841479244e-06,1.4234170252021497e-06,6.287074523214642e-10,9.02408402670799e-05,5.8018266686997985e-05
5.39,0.0,0.09919051379412244,1.4234639519486502e-06,9.99999369869737,6.302757003124677e-06,0.0004881941742278691,0.00031356581069453957,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4280332727469582e-06,1.423463054980936e-06,6.301302629907469e-10,9.023960136968644e-05,5.801768142260007e-05
5.4,0.0,0.0991890169501826,1.4235093266619911e-06,9.999993684468821,6.31699186108265e-06,0.0004890965640471286,0.00031414598458244926,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4280132615494125e-06,1.4235084276402377e-06,6.315531178913148e-10,9.023836248418233e-05,5.80170961595566e-05
5.41,0.0,0.09918752012468429,1.4235540507960991e-06,9.999993670239835,6.331227169508896e-06,0.0004899989414775925,0.0003147261526177352,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.427993250555287e-06,1.4235531497205269e-06,6.32976016490261e-10,9.023712361056751e-05,5.8016510897867674e-05
5.42,0.0,0.09918602331762738,1.4235981308263673e-06,9.99999365601042,6.3454629219300576e-06,0.0004909013065193796,0.00031530631480041106,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4279732397645814e-06,1.4235972276971964e-06,6.343989580770426e-10,9.0235884748842e-05,5.801592563753336e-05
5.43,0.0,0.09918452652901173,1.4236415731637577e-06,9.99999364178058,6.3596991119372065e-06,0.0004918036591726089,0.00031588647113049034,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4279532291772956e-06,1.423640667981208e-06,6.358219419411171e-10,9.023464589900582e-05,5.801534037855373e-05
5.44,0.0,0.09918302975883721,1.4236843841554427e-06,9.999993627550325,6.373935733185207e-06,0.0004927059994373995,0.00031646662160798666,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4279332187934292e-06,1.4236834769197336e-06,6.372449675495773e-10,9.023340706105893e-05,5.801475512092885e-05
5.45,0.0,0.09918153300710367,1.4237265700854388e-06,9.999993613319658,6.3881727793920735e-06,0.0004936083273138698,0.00031704676623291346,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4279132086129812e-06,1.4237256607967892e-06,6.386680341918805e-10,9.023216823500136e-05,5.8014169864658815e-05
5.46,0.0,0.09918003627381099,1.4237681371752354e-06,9.999993599088587,6.402410244338351e-06,0.0004945106428021391,0.0003176269050052843,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4278931986359524e-06,1.4237672258338635e-06,6.400911413351196e-10,9.02309294208331e-05,5.801358460974369e-05
5.47,0.0,0.09917853955895903,1.4238090915844174e-06,9.999993584857117,6.41664812186649e-06,0.0004954129459023261,0.0003182070379251128,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4278731888623412e-06,1.4238081781905414e-06,6.415142882687519e-10,9.022969061855412e-05,5.801299935618357e-05
5.48,0.0,0.09917704286254767,1.423849439411281e-06,9.999993570625255,6.43088640588023e-06,0.0004963152366145498,0.00031878716499241254,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4278531792921482e-06,1.4238485239651184e-06,6.429374744598704e-10,9.022845182816449e-05,5.8012414103978504e-05
5.49,0.0,0.09917554618457676,1.4238891866934424e-06,9.999993556393008,6.4451250903439865e-06,0.000497217514938929,0.0003193672862071969,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.427833169925373e-06,1.4238882691952105e-06,6.443606991979323e-10,9.022721304966415e-05,5.8011828853128585e-05
5.5,0.0,0.09917404952504617,1.4239283394084433e-06,9.99999354216038,6.459364169282253e-06,0.0004981197808755826,0.0003199474015694796,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4278131607620146e-06,1.423927419858359e-06,6.457839619500305e-10,9.022597428305312e-05,5.8011243603633885e-05
5.51,0.0,0.09917255288395577,1.423966903474348e-06,9.999993527927378,6.473603636778999e-06,0.0004990220344246296,0.0003205275110792741,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4277931518020732e-06,1.423965981872627e-06,6.472072621832581e-10,9.02247355283314e-05,5.8010658355494465e-05
5.5200000000000005,0.0,0.09917105626130542,1.4240048847503344e-06,9.999993513694006,6.487843486977082e-06,0.0004999242755861889,0.00032110761473659404,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4277731430455483e-06,1.4240039610971925e-06,6.48630599364708e-10,9.022349678549898e-05,5.8010073108710426e-05
5.53,0.0,0.09916955965709498,1.424042289037281e-06,9.999993499460272,6.502083714077655e-06,0.0005008265043603792,0.00032168771254145284,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4277531344924397e-06,1.4240413633329336e-06,6.500539727838373e-10,9.022225805455589e-05,5.800948786328182e-05
5.54,0.0,0.09916806307132432,1.4240791220783464e-06,9.999993485226181,6.516324312339596e-06,0.0005017287207473196,0.00032226780449386415,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4277331261427469e-06,1.4240781943230083e-06,6.514773819077391e-10,9.022101933550209e-05,5.800890261920875e-05
5.55,0.0,0.09916656650399332,1.4241153895595443e-06,9.99999347099174,6.5305652760789244e-06,0.0005026309247471288,0.00032284789059384153,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4277131179964696e-06,1.4241144597534302e-06,6.529008260258707e-10,9.021978062833759e-05,5.800831737649128e-05
5.5600000000000005,0.0,0.09916506995510183,1.4241510971103112e-06,9.999993456756952,6.54480659966824e-06,0.0005035331163599259,0.00032342797084139853,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4276931100536076e-06,1.424150165253635e-06,6.543243047829605e-10,9.02185419330624e-05,5.800773213512948e-05
5.57,0.0,0.09916357342464971,1.4241862503040697e-06,9.999993442521825,6.559048277536151e-06,0.0005044352955858297,0.00032400804523654864,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4276731023141602e-06,1.4241853163970445e-06,6.557478174684661e-10,9.021730324967653e-05,5.800714689512342e-05
5.58,0.0,0.09916207691263684,1.4242208546587863e-06,9.999993428286363,6.573290304166726e-06,0.000505337462424959,0.0003245881137793055,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4276530947781272e-06,1.424219918701625e-06,6.57171363727116e-10,9.021606457817995e-05,5.8006561656473195e-05
5.59,0.0,0.09916058041906307,1.4242549156375226e-06,9.999993414050572,6.587532674098939e-06,0.0005062396168774328,0.0003251681764696826,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4276330874455084e-06,1.424253977630438e-06,6.585949428483674e-10,9.021482591857267e-05,5.800597641917887e-05
5.6000000000000005,0.0,0.09915908394392829,1.4242884386489817e-06,9.999993399814457,6.60177538192612e-06,0.0005071417589433701,0.0003257482333076936,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4276130803163036e-06,1.4242874985921855e-06,6.600185542993131e-10,9.021358727085472e-05,5.800539118324052e-05
5.61,0.0,0.09915758748723234,1.4243214290480492e-06,9.999993385578025,6.616018422295416e-06,0.0005080438886228896,0.00032632828429335196,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.427593073390512e-06,1.4243204869417533e-06,6.614421975470464e-10,9.021234863502605e-05,5.800480594865823e-05
5.62,0.0,0.0991560910489751,1.4243538921363292e-06,9.999993371341278,6.63026178990726e-06,0.0005089460059161102,0.00032690832942667127,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4275730666681335e-06,1.4243529479807443e-06,6.628658722362957e-10,9.021111001108669e-05,5.800422071543206e-05
5.63,0.0,0.09915459462915643,1.4243858331626733e-06,9.999993357104223,6.644505479514832e-06,0.0005098481108231509,0.0003274883687076651,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4275530601491675e-06,1.42438488695801e-06,6.642895776565183e-10,9.020987139903662e-05,5.80036354835621e-05
5.64,0.0,0.0991530982277762,1.4244172573237067e-06,9.999993342866867,6.658749485923543e-06,0.0005107502033441305,0.000328068402136347,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4275330538336143e-06,1.424416309070175e-06,6.657133132748072e-10,9.020863279887585e-05,5.800305025304842e-05
5.65,0.0,0.09915160184483426,1.4244481697643467e-06,9.999993328629213,6.672993803990509e-06,0.0005116522834791681,0.0003286484297127306,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.427513047721473e-06,1.424447219462156e-06,6.671370787358911e-10,9.020739421060441e-05,5.80024650238911e-05
5.66,0.0,0.0991501054803305,1.4244785755783185e-06,9.999993314391267,6.687238428624039e-06,0.0005125543512283823,0.00032922845143682936,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.427493041812743e-06,1.4244776232276781e-06,6.68560873329227e-10,9.020615563422225e-05,5.800187979609021e-05
5.67,0.0,0.09914860913426478,1.4245084798086634e-06,9.999993300153033,6.701483354783125e-06,0.0005134564065918921,0.0003298084673086569,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.427473036107425e-06,1.4245075254097816e-06,6.699846966995438e-10,9.02049170697294e-05,5.800129456964584e-05
5.68,0.0,0.09914711280663695,1.424537887448244e-06,9.999993285914517,6.715728577476939e-06,0.0005143584495698165,0.0003303884773282268,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4274530306055178e-06,1.4245369310013291e-06,6.714085483139343e-10,9.020367851712586e-05,5.8000709344558034e-05
5.69,0.0,0.09914561649744688,1.4245668034402427e-06,9.999993271675724,6.729974091764335e-06,0.0005152604801622743,0.00033096848149555264,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4274330253070212e-06,1.424565844945502e-06,6.728324276394916e-10,9.02024399764116e-05,5.800012412082691e-05
5.7,0.0,0.09914412020669444,1.4245952326786567e-06,9.999993257436659,6.7442198927533455e-06,0.0005161624983693844,0.0003315484798106479,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.427413020211935e-06,1.4245942721362976e-06,6.742563341433084e-10,9.020120144758665e-05,5.799953889845251e-05
5.71,0.0,0.0991426239343795,1.4246231800087868e-06,9.999993243197325,6.758465975600707e-06,0.0005170645041912657,0.00033212847227352617,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4273930153202588e-06,1.4246222174190157e-06,6.756802674701134e-10,9.0199962930651e-05,5.799895367743493e-05
5.72,0.0,0.09914112768050193,1.4246506502277227e-06,9.99999322895773,6.772712335511363e-06,0.000517966497628037,0.00033270845888420106,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4273730106319923e-06,1.4246496855907454e-06,6.771042270869998e-10,9.019872442560466e-05,5.7998368457774236e-05
5.73,0.0,0.09913963144506158,1.4246776480848218e-06,9.999993214717875,6.786958967737991e-06,0.0005188684786798174,0.0003332884396426862,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.427353006147135e-06,1.424676681400844e-06,6.785282124610604e-10,9.019748593244759e-05,5.799778323947049e-05
5.74,0.0,0.09913813522805832,1.4247041782821848e-06,9.999993200477768,6.801205867580523e-06,0.0005197704473467255,0.00033386841454899503,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4273330018656868e-06,1.4247032095514114e-06,6.799522232370237e-10,9.019624745117986e-05,5.799719802252382e-05
5.75,0.0,0.09913663902949202,1.424730245475126e-06,9.999993186237411,6.815453030385679e-06,0.0005206724036288806,0.00033444838360314116,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.427312997787647e-06,1.4247292746977614e-06,6.813762588819828e-10,9.019500898180139e-05,5.799661280693424e-05
5.76,0.0,0.09913514284936255,1.4247558542726382e-06,9.999993171996811,6.829700451546501e-06,0.0005215743475264012,0.0003350283468051382,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4272929939130155e-06,1.4247548814488866e-06,6.828003188630306e-10,9.019377052431224e-05,5.799602759270188e-05
5.7700000000000005,0.0,0.09913364668766976,1.4247810092378538e-06,9.999993157755972,6.84394812650189e-06,0.0005224762790394065,0.00033560830415499973,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4272729902417918e-06,1.4247800343679186e-06,6.842244028248956e-10,9.019253207871237e-05,5.799544237982676e-05
5.78,0.0,0.09913215054441353,1.4248057148885016e-06,9.999993143514898,6.858196050736151e-06,0.0005233781981680151,0.0003361882556527393,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4272529867739757e-06,1.424804737972586e-06,6.85648510234671e-10,9.01912936450018e-05,5.799485716830899e-05
5.79,0.0,0.09913065441959372,1.4248299756973585e-06,9.999993129273593,6.872444219778542e-06,0.0005242801049123461,0.0003367682012983704,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4272329835095674e-06,1.4248289967356647e-06,6.870726407370853e-10,9.019005522318054e-05,5.7994271958148656e-05
5.8,0.0,0.09912915831321019,1.424853796092696e-06,9.99999311503206,6.886692629202825e-06,0.0005251819992725182,0.0003373481410919068,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4272129804485655e-06,1.4248528150854255e-06,6.884967939768672e-10,9.018881681324856e-05,5.799368674934581e-05
5.8100000000000005,0.0,0.09912766222526281,1.4248771804587235e-06,9.999993100790308,6.900941274626826e-06,0.0005260838812486507,0.00033792807503336194,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4271929775909703e-06,1.4248761974060782e-06,6.899209692434739e-10,9.018757841520588e-05,5.799310154190054e-05
5.82,0.0,0.09912616615575146,1.4249001331360272e-06,9.999993086548336,6.915190151711991e-06,0.000526985750840862,0.00033850800312274935,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4271729749367813e-06,1.4248991480382077e-06,6.913451663592696e-10,9.01863400290525e-05,5.799251633581291e-05
5.83,0.0,0.09912467010467597,1.4249226584220036e-06,9.999993072306152,6.929439256162958e-06,0.0005278876080492713,0.0003390879253600827,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.427152972485998e-06,1.4249216712792103e-06,6.927693847913474e-10,9.018510165478842e-05,5.799193113108301e-05
5.84,0.0,0.09912317407203625,1.4249447605712897e-06,9.99999305806376,6.943688583727125e-06,0.0005287894528739974,0.0003396678417453755,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4271329702386204e-06,1.4249437713837224e-06,6.941936240068003e-10,9.018386329241362e-05,5.7991345927710916e-05
5.8500000000000005,0.0,0.09912167805783213,1.4249664437961875e-06,9.999993043821162,6.9579381301942254e-06,0.0005296912853151593,0.0003402477522786414,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.427112968194648e-06,1.4249654525640455e-06,6.956178838279925e-10,9.018262494192812e-05,5.79907607256967e-05
5.86,0.0,0.0991201820620635,1.4249877122670864e-06,9.999993029578365,6.972187891395901e-06,0.0005305931053728757,0.00034082765695989396,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.42709296635408e-06,1.4249867189905686e-06,6.970421635443814e-10,9.018138660333189e-05,5.799017552504043e-05
5.87,0.0,0.09911868608473019,1.4250085701128795e-06,9.99999301533537,6.986437863205293e-06,0.0005314949130472655,0.00034140755578914675,2e-05,1.29,0.1,0.0001,10.0,0.001,1.0,0.000175,0.2,1.0,1.4270729647169169e-06,1.4250075747921838e-06,6.98466462978331e-10,9.018014827662498e-05,5.7989590325742184e-05
