Time,I,N,Q,r,k,c_1,c_2,s_0,d,rho,gamma,mu,delta,a,b,lambda,Immunotherapy_Input,Chemotherapy_Input,Infusion_Duration,Infusion_Dose,Infusion_Rate,compartment,Cancer_Growth,Cancer_Death_Immune,Cancer_Death_Chemotherapy,Immune_Growth_Constant,Immune_Death_Natural,Immune_Growth_Cancer_Stimulation,Immune_Death_Cancer,Immune_Death_Chemotherapy,Chemotherapy_Decay,Immune_Immunotherapy,Chemotherapy
1436.0,7255450.065883893,955673245653.7842,5.955918047573826e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,423618931.9534604,346691975.6571111,2.276764612549131e-23,700000.0,7255.450065883892,7.255450065124694e-06,693383.9513142222,8.642573198133716e-29,2.4776619077907116e-32,0.0,0.0
1438.0,7254183.3872068245,955825707403.1344,5.664154084529319e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,422229244.70432067,346686748.38545144,2.1655776338742357e-23,700000.0,7254.183387206825,7.25418338644788e-06,693373.4967709029,8.217762492514454e-29,2.3562880991641967e-32,0.0,0.0
1440.0,7252939.913550501,955975424969.8071,5.1398815219786204e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,420864118.23603785,346681615.80684584,1.9654401689071882e-23,700000.0,7252.939913550501,7.252939912791806e-06,693363.2316136917,7.455850368335885e-29,2.1381907131431063e-32,0.0,0.0
1442.0,7251719.2078658845,956122447041.9819,4.345158335107324e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,419523133.0443441,346676575.7143036,1.6618013680590713e-23,700000.0,7251.7192078658845,7.251719207107433e-06,693353.1514286073,6.301973631983265e-29,1.8075858674046467e-32,0.0,0.0
1444.0,7250520.839455684,956266821516.6858,3.239074949441645e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,418205875.8306084,346671625.874339,1.2389679626227527e-23,700000.0,7250.520839455684,7.250520838697472e-06,693343.2517486779,4.696996084297103e-29,1.3474551789677244e-32,0.0,0.0
1446.0,7249344.383721996,956408595516.331,1.7776581214072692e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,416911939.3881011,346666764.0224879,6.800670028813304e-24,700000.0,7249.344383721997,7.24934438296402e-06,693333.5280449757,2.577371183720316e-29,7.39505778505424e-33,0.0,0.0
1448.0,7248189.47116956,956547814460.2607,1.2502981907821344e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,415640931.1155936,346661989.8720558,4.783880007265076e-25,700000.0,7248.18947116956,7.248189470411815e-06,693323.9797441115,1.812479636449883e-30,5.201240473653679e-34,0.0,0.0
1450.0,7247055.959416906,956684518776.3328,-6.078586672927793e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,414392503.10029376,346657312.1539959,-2.326115906412062e-24,700000.0,7247.055959416906,7.247055958659388e-06,693314.6243079917,-8.81037155457471e-30,-2.528692055937962e-33,0.0,0.0
1452.0,7245943.240214278,956818757207.7914,-1.334408841653884e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,413166230.6312892,346652720.29500115,-5.107149637913431e-24,700000.0,7245.943240214278,7.245943239456983e-06,693305.4405900023,-1.9338101451728249e-29,-5.5511407812801576e-33,0.0,0.0
1454.0,7244850.929998494,956950573576.3544,-2.0296307030967837e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,411961733.0824074,346648212.64686215,-7.769025061906586e-24,700000.0,7244.8509299984935,7.244850929241417e-06,693296.4252937243,-2.940874377376846e-29,-8.44326372488262e-33,0.0,0.0
1456.0,7243778.651679568,957080010980.4313,-2.6650637366585212e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,410778635.6212883,346643787.57446474,-1.0202716921378746e-23,700000.0,7243.778651679568,7.2437786509227054e-06,693287.5751489295,-3.8610263601944747e-29,-1.1086665144499449e-32,0.0,0.0
1458.0,7242726.03444825,957207111810.5117,-3.20861614311416e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,409616569.0989019,346639443.4534505,-1.2285240765035555e-23,700000.0,7242.72603444825,7.242726033691598e-06,693278.886906901,-4.6478255348567716e-29,-1.3347843155354908e-32,0.0,0.0
1460.0,7241692.71358358,957331917764.5536,-3.624404068769382e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,408475169.9379557,346635178.66782814,-1.387903079163457e-23,700000.0,7241.69271358358,7.241692712827135e-06,693270.3573356563,-5.249364107177982e-29,-1.507752092608063e-32,0.0,0.0
1462.0,7240678.330260428,957454469863.3707,-3.8725908352531496e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,407354080.02022487,346630991.6075347,-1.4831317620660208e-23,700000.0,7240.678330260428,7.240678329504185e-06,693261.9832150695,-5.608036908556522e-29,-1.6109977874653102e-32,0.0,0.0
1464.0,7239682.531357043,957574808466.0209,-3.909226169310324e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,406252946.57284355,346626880.6659509,-1.497350600131076e-23,700000.0,7239.682531357043,7.239682530601e-06,693253.7613319018,-5.660311281815953e-29,-1.6262380864330948e-32,0.0,0.0
1466.0,7238704.969262602,957692973285.1941,-3.6860854325942966e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,405171422.0535861,346622844.23737055,-1.412055247089789e-23,700000.0,7238.704969262602,7.238704968506753e-06,693245.6884747411,-5.336496987609365e-29,-1.5334115399592273e-32,0.0,0.0
1468.0,7237745.301684753,957809003402.6007,-3.1505088514596275e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,404109164.0351757,346618880.71442646,-1.2070342972910472e-23,700000.0,7237.745301684753,7.237745300929096e-06,693237.7614288529,-4.560516127513629e-29,-1.310611682207205e-32,0.0,0.0
1470.0,7236803.191457164,957922937284.3593,-2.245240746754674e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,403065835.08864754,346614988.4854736,-8.603070444167063e-24,700000.0,7236.803191457164,7.2368031907016955e-06,693229.9769709471,-3.249673080340778e-29,-9.340201506499443e-33,0.0,0.0
1472.0,7235878.306347067,958034812796.3842,-9.082687636142218e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,402041102.6658134,346611165.9319315,-3.480612379671817e-24,700000.0,7235.878306347066,7.235878305591783e-06,693222.3318638629,-1.314424448593764e-29,-3.778398056635163e-33,0.0,0.0
1474.0,7234970.452096957,958144661142.5688,-3.1321707149336864e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,401034694.6656081,346607415.61004686,-1.200429059320326e-25,700000.0,7234.970452096957,7.234970451341855e-06,693214.8312200936,-4.532232514693725e-31,-1.3029830174124136e-34,0.0,0.0
1476.0,7234079.327304818,958252518052.0365,3.026148015893199e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,400046296.98967975,346603736.5589012,1.159925582491133e-24,700000.0,7234.0793273048175,7.2340793265498935e-06,693207.4731178024,4.378278960627496e-30,1.2588775746115709e-33,0.0,0.0
1478.0,7233204.54649207,958358422733.552,6.520937285501295e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,399075563.09210455,346600125.0242649,2.4997580686709726e-24,700000.0,7233.20454649207,7.2332045457373205e-06,693200.2500485298,9.433454644175525e-30,2.7127099107685388e-33,0.0,0.0
1480.0,7232345.8089106865,958462410182.3373,1.0013661527741014e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,398122184.4980236,346596579.76403314,3.8390872650515194e-24,700000.0,7232.345808910687,7.2323458081561085e-06,693193.1595280663,1.4484452596401582e-29,4.165683195540262e-33,0.0,0.0
1482.0,7231502.818928223,958564514818.1565,1.3320102026376572e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,397185857.49588704,346593099.5516032,5.107270854496801e-24,700000.0,7231.502818928223,7.231502818173814e-06,693186.1991032063,1.9264871070430742e-29,5.541162442972654e-33,0.0,0.0
1484.0,7230675.285876631,958664770498.822,1.6227949467369686e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,396266283.0326291,346589683.17432123,6.2228653807209765e-24,700000.0,7230.675285876631,7.230675285122387e-06,693179.3663486425,2.3467806630832965e-29,6.75082697842579e-33,0.0,0.0
1486.0,7229862.923901057,958763210533.7,1.8495442847722786e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,395363166.608121,346586329.431897,7.093100065970103e-24,700000.0,7229.862923901057,7.229862923146975e-06,693172.6588637941,2.6743903301176394e-29,7.694104224652679e-33,0.0,0.0
1488.0,7229065.4518086575,958859867697.2168,1.9850008384322216e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,394476218.1689273,346583037.1347885,7.613350565271937e-24,700000.0,7229.065451808658,7.2290654510547345e-06,693166.074269577,2.8699401965843186e-29,8.257603487878043e-33,0.0,0.0
1490.0,7228282.592917401,958954774242.3652,1.9986898422781515e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,393605152.001396,346579805.1025563,7.666612665929412e-24,700000.0,7228.282592917401,7.228282592163634e-06,693159.6102051125,2.8894189991159974e-29,8.31454974387711e-33,0.0,0.0
1492.0,7227514.074904876,959047961914.21,1.8567830346284614e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,392749686.6241007,346576632.1621894,7.122975940309231e-24,700000.0,7227.514074904876,7.227514074151262e-06,693153.2643243788,2.6839851033643586e-29,7.7242174240544e-33,0.0,0.0
1494.0,7226759.629657096,959139461963.3942,1.521962548442909e-33,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,391909544.6796492,346573517.14640427,5.839097359367872e-24,700000.0,7226.759629657096,7.226759628903633e-06,693147.0342928085,2.1997715005874495e-29,6.331364201522502e-33,0.0,0.0
1496.0,7226018.993117311,959229305159.6449,9.5328480220694e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,391084452.8258976,346570458.8919158,3.6576748737608505e-24,700000.0,7226.018993117311,7.2260189923639965e-06,693140.9177838316,1.3776908173194857e-29,3.965664777180871e-33,0.0,0.0
1498.0,7225291.906952571,959317521657.3564,1.1921320458394373e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,390274142.98543936,346567456.2714348,4.574532638812013e-25,700000.0,7225.2919069525715,7.225291906199401e-06,693134.9125428696,1.7227004045644995e-30,4.959269310692059e-34,0.0,0.0
1500.0,7224578.265234654,959404129060.3892,6.120993704711204e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,389478462.02265275,346564510.91930354,2.349002653701031e-25,700000.0,7224.578265234654,7.2245782644816265e-06,693129.021838607,8.844319616138941e-31,2.5463333811598608e-34,0.0,0.0
1502.0,7223877.713886721,959489165018.9637,-7.120681044956765e-36,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,388697072.301755,346561619.7948136,-2.732886524076772e-26,700000.0,7223.877713886721,7.223877713133833e-06,693123.2395896271,-1.0287785821671757e-31,-2.9622033147020144e-35,0.0,0.0
1504.0,7223190.011824454,959572657842.4052,-8.27795665840234e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,387929721.6366756,346558781.88735527,-3.1773203488829477e-25,700000.0,7223.190011824454,7.223190011071703e-06,693117.5637747105,-1.1958650770657503e-30,-3.443629969895374e-34,0.0,0.0
1506.0,7222514.921974385,959654635368.9097,-1.619333153636186e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,387176161.83874655,346555996.1946919,-6.216002268374082e-25,700000.0,7222.514921974385,7.222514921221769e-06,693111.9923893837,-2.3391315731570386e-30,-6.7364259191265335e-34,0.0,0.0
1508.0,7221852.211148827,959735124976.9246,-2.3986104257036737e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,386436148.62451524,346553261.7215899,-9.208122706734677e-25,700000.0,7221.852211148827,7.221852210396343e-06,693106.5234431799,-3.4644820013105404e-30,-9.978219370927282e-34,0.0,0.0
1510.0,7221201.64992081,959814153596.5278,-3.109012232753141e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,385709441.5230866,346550577.4784296,-1.1936295778804829e-24,700000.0,7221.20164992081,7.221201649168456e-06,693101.1549568592,-4.490160852956193e-30,-1.2933490888253068e-33,0.0,0.0
1512.0,7220563.012499011,959891747720.8086,-3.6839853292525446e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,384995803.78300196,346547942.4797951,-1.4144908465096173e-24,700000.0,7220.563012499011,7.220563011746785e-06,693095.8849595903,-5.320089641397983e-30,-1.5325378969690586e-33,0.0,0.0
1514.0,7219936.076602688,959967933417.2471,-4.046506878340588e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,384295002.27866966,346545355.7430455,-1.5538067382237159e-24,700000.0,7219.936076602688,7.219936075850586e-06,693090.711486091,-5.843104199030427e-30,-1.6833468613896846e-33,0.0,0.0
1516.0,7219320.623336611,960042736339.094,-4.108552856740003e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,383606807.4163886,346542816.2868667,-1.5777545307913894e-24,700000.0,7219.320623336612,7.2193206225846324e-06,693085.6325737333,-5.932192074146331e-30,-1.709157988403841e-33,0.0,0.0
1518.0,7218716.437065996,960116181736.7516,-3.770566459670824e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,382930993.0399256,346540323.1298066,-1.4480727488975251e-24,700000.0,7218.716437065997,7.218716436314138e-06,693080.6462596132,-5.443730015895103e-30,-1.568555647223063e-33,0.0,0.0
1520.0,7218123.305291438,960188294469.1526,-2.920926505763654e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,382267336.3357255,346537875.2887914,-1.1218557759355777e-24,700000.0,7218.123305291438,7.2181233045396974e-06,693075.7505775827,-4.2167215368592236e-30,-1.21510542639768e-33,0.0,0.0
1522.0,7217541.018523842,960259099015.141,-1.4354158419729415e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,381615617.73770684,346535471.7776264,-5.513484492499988e-25,700000.0,7217.5410185238425,7.217541017772217e-06,693070.9435552529,-2.0720345436157284e-30,-5.971329902607437e-34,0.0,0.0
1524.0,7216969.432600914,960328615003.071,-4.013258163835169e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,380975662.09354347,346533112.98645675,-1.5416186616502384e-25,700000.0,7216.969432600914,7.216969431849402e-06,693066.2259729136,-5.792712298706897e-31,-1.6695153961554304e-34,0.0,0.0
1526.0,7216408.395359853,960396862476.3221,-6.812446380489557e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,380347290.21958494,346530799.0625697,-2.617060851844139e-25,700000.0,7216.408395359854,7.216408394608455e-06,693061.5981251394,-9.832279050620735e-31,-2.833977694283656e-34,0.0,0.0
1528.0,7215857.646424933,960463869088.5103,-9.495606706868567e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,379730252.6403932,346528527.6938602,-3.6480748628087167e-25,700000.0,7215.857646424934,7.215857645673645e-06,693057.0553877203,-1.3703789252640287e-30,-3.950172390057324e-34,0.0,0.0
1530.0,7215316.995733819,960529657292.0553,-1.1957343511516468e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,379124347.54462093,346526298.0582874,-4.594153226096117e-25,700000.0,7215.31699573382,7.2153169949826385e-06,693052.5961165747,-1.7255204772494456e-30,-4.974254900790851e-34,0.0,0.0
1532.0,7214786.256336713,960594249163.9667,-1.408241544723024e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,378529376.3708183,346524109.33921355,-5.410994917178871e-25,700000.0,7214.786256336713,7.214786255585638e-06,693048.2186784272,-2.032032348494011e-30,-5.85828482604778e-34,0.0,0.0
1534.0,7214265.244297665,960657666415.3308,-1.5745591988111397e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,377945143.7278182,346521960.7244111,-6.050449462250809e-25,700000.0,7214.265244297665,7.214265243546693e-06,693043.9214488221,-2.271857540614476e-30,-6.550166267054341e-34,0.0,0.0
1536.0,7213753.778595874,960719930400.7971,-1.6811509966617825e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,377371457.31484604,346519851.4050558,-6.460461074024554e-25,700000.0,7213.753778595874,7.213753777845003e-06,693039.7028101116,-2.4254818709118306e-30,-6.993588146113016e-34,0.0,0.0
1538.0,7213251.681026996,960781062128.0662,-1.7134530110615613e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,376808127.84131265,346517780.5747088,-6.585012815497039e-25,700000.0,7213.251681026996,7.213251680276227e-06,693035.5611494177,-2.471913562480115e-30,-7.127964526016095e-34,0.0,0.0
1540.0,7212758.77610445,960841082267.376,-1.6558593580430876e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,376254968.94633615,346515747.4282857,-6.364070790658731e-25,700000.0,7212.758776104451,7.212758775353778e-06,693031.4948565714,-2.388662823343992e-30,-6.8883749294592445e-34,0.0,0.0
1542.0,7212274.890960724,960900011160.9894,-1.4917078505901586e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,375711797.11799914,346513751.1610142,-5.733528361124076e-25,700000.0,7212.274890960724,7.212274890210149e-06,693027.5023220284,-2.1517214150920785e-30,-6.20550465845506e-34,0.0,0.0
1544.0,7211799.855248679,960957868832.681,-1.2032656523429419e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,375178431.6123278,346511790.9673804,-4.625150387660156e-25,700000.0,7211.79985524868,7.211799854498198e-06,693023.5819347608,-1.7355422114785072e-30,-5.005585113746639e-34,0.0,0.0
1546.0,7211333.501042861,961014674997.2242,-7.717149313031569e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,374654694.3720369,346509866.04006505,-2.9665174955872344e-25,700000.0,7211.333501042861,7.2113335002924736e-06,693019.73208013,-1.113018747472289e-30,-3.2103341142211327e-34,0.0,0.0
1548.0,7210875.662740796,961070449069.8783,-1.7713851353925865e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,374140409.945008,346507975.5688677,-6.80970363018984e-26,700000.0,7210.875662740796,7.210875661990499e-06,693015.9511377353,-2.5546475924286427e-31,-7.36896216323316e-35,0.0,0.0
1550.0,7210426.297397498,961125202375.3884,9.457779481055402e-36,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,373635477.3425704,346506121.71494967,3.636044087100468e-26,700000.0,7210.426297397498,7.210426296647292e-06,693012.2434298993,1.3638924377037667e-31,3.9344362641190475e-35,0.0,0.0
1552.0,7209985.18500855,961178957563.8174,3.128859034536349e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,373139691.0035067,346504302.20885426,1.2029573860719122e-25,700000.0,7209.985185008551,7.2099851842584315e-06,693008.6044177086,4.511805456997446e-31,1.3016053583671213e-34,0.0,0.0
1554.0,7209552.158250083,961231733733.3262,5.351732887370346e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,372652877.97350127,346502516.02577853,2.057702192721863e-25,700000.0,7209.552158250083,7.2095521575000505e-06,693005.0320515571,7.716719477703766e-31,2.226320881146064e-34,0.0,0.0
1556.0,7209127.068008883,961283548665.8918,7.514495447959115e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,372174877.30201805,346500762.5359458,2.8894243402591314e-25,700000.0,7209.127068008883,7.209127067258935e-06,693001.5250718915,1.083459050726232e-30,3.1260301063509923e-34,0.0,0.0
1558.0,7208709.767677353,961334419847.6213,9.500495619342723e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,371705530.6385862,346499041.1179995,3.653261377794282e-25,700000.0,7208.709767677353,7.208709766927488e-06,692998.0822359989,1.3697263113786359e-30,3.952206177646573e-34,0.0,0.0
1560.0,7208300.11307895,961384364476.6754,1.1175462884065722e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,371244682.1645434,346497351.1584777,4.29756611301208e-25,700000.0,7208.30011307895,7.208300112329167e-06,692994.7023169554,1.6111218074184114e-30,4.648992559771341e-34,0.0,0.0
