Time,BLL,IL,AL,A,BL,B,DLL,D,ILL,DL,I,ALL,L,kf_0,kr_0,kf_1,kr_1,kf_2,kr_2,kf_3,kr_3,kf_4,kr_4,kf_5,kr_5,kf_6,kr_6,kf_7,kr_7,kf_8,kr_8,kf_9,kr_9,kf_10,kr_10,kf_11,kr_11,kf_12,kr_12,kf_13,kr_13,kf_14,kr_14,kf_15,kr_15,kf_16,kr_16,comp1,React0,React1,React2,React3,React4,React5,React6,React7,React8,React9,React10,React11,React12,React13,React14,React15,React16
8.37,5.91612253189034e-10,4.120117350947542e-09,3.6824473265845787e-10,1.2965520311943745e-12,7.818668241036548e-09,2.5849201704588905e-08,3.1071557183505076e-07,3.3960559553865635e-12,6.231074244453428e-07,2.0544658357787616e-09,6.810619534839744e-12,2.536319037388077e-08,8.066082906024624e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.1952728377510401e-25,-5.892113989168355e-25,-5.865666045516996e-25,-4.420563749254157e-27,7.267951838839455e-25,-4.419301642123311e-27,7.436303850576723e-25,3.713903230415932e-30,1.2182473127210708e-26,7.035795422852885e-30,1.406537526216661e-26,2.5467936768877383e-25,-2.676221041445982e-31,-8.108324065677339e-29,3.364557095955233e-29,2.0354050854444262e-26,3.078251253606508e-24
8.38,5.913453477651631e-10,4.11827233049358e-09,3.6807981250783513e-10,1.2959755864262573e-12,7.815166478810062e-09,2.5837709328299465e-08,3.1102331964148024e-07,3.3994418646238765e-12,6.228263488164972e-07,2.056507420902797e-09,6.807592019127347e-12,2.535174781376852e-08,8.066056450718237e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.1947693133099309e-25,-5.889465766183256e-25,-5.863036683070638e-25,-4.4185908407637004e-27,7.26467968677739e-25,-4.4173296121867175e-27,7.432955973839848e-25,3.7133947717578185e-30,1.2177404684749323e-26,7.032490106098803e-30,1.4059042322169896e-26,2.5456137340076776e-25,-2.6893138712484303e-31,-8.148834022008333e-29,3.3630027071881876e-29,2.0344580761959564e-26,3.076808945725508e-24
8.39,5.910785674954364e-10,4.11642816334711e-09,3.6791496861683846e-10,1.2953994044745531e-12,7.811666335919844e-09,2.5826222191560617e-08,3.113309232970821e-07,3.402826232494665e-12,6.225454050020675e-07,2.058548063209081e-09,6.8045658838812775e-12,2.5340310619175572e-08,8.066030007497238e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.194265866958483e-25,-5.8868188141626225e-25,-5.860408559809764e-25,-4.416618839374517e-27,7.261409061269654e-25,-4.41535848824401e-27,7.429609659442326e-25,3.712882506414526e-30,1.2172337314038726e-26,7.029186243271682e-30,1.40527122820272e-26,2.54443433183671e-25,-2.702356100758448e-31,-8.189186921490248e-29,3.361449027150703e-29,2.033511504915046e-26,3.0753673142146876e-24
8.4,5.908119123215745e-10,4.11458484912042e-09,3.677502009508412e-10,1.2948234852230199e-12,7.80816781163053e-09,2.5814740292055067e-08,3.11638382868873e-07,3.406209059678909e-12,6.22264592940642e-07,2.0605877631248296e-09,6.801541128490643e-12,2.5328878787603387e-08,8.066003576356266e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.193762483070633e-25,-5.88417313493266e-25,-5.857781675134676e-25,-4.414647744757885e-27,7.258139961496532e-25,-4.413388269887718e-27,7.426264906663969e-25,3.712366024766215e-30,1.2167270885652281e-26,7.025883833848718e-30,1.4046385140466737e-26,2.5432554701477255e-25,-2.715343158975969e-31,-8.229368593261874e-29,3.359896055529175e-29,2.0325653714027122e-26,3.0739263587589457e-24
8.41,5.905453821853368e-10,4.112742387426031e-09,3.675855094752377e-10,1.294247828555482e-12,7.804670905207205e-09,2.580326362746682e-08,3.1194569842382537e-07,3.4095903468562157e-12,6.219839125708492e-07,2.0626265210770025e-09,6.798517752344894e-12,2.5317452316555078e-08,8.065977157289958e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.193259145817029e-25,-5.881528730360228e-25,-5.855156028449063e-25,-4.412677556585951e-27,7.254872386637036e-25,-4.4114189567121926e-27,7.422921714785433e-25,3.7118449132225806e-30,1.2162205268638699e-26,7.022582877309047e-30,1.4040060896217544e-26,2.5420771487136127e-25,-2.7282704351962603e-31,-8.269364692820252e-29,3.358343792010173e-29,2.0316196754600915e-26,3.0724860790433867e-24
8.42,5.90278977028521e-10,4.110900777876701e-09,3.674208941554435e-10,1.2936724343558278e-12,7.801175615915401e-09,2.5791792195481172e-08,3.122528700288681e-07,3.4129700947058177e-12,6.217033638313581e-07,2.064664337492301e-09,6.795495754833817e-12,2.5306031203535388e-08,8.065950750292954e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.192755839192136e-25,-5.878885602347763e-25,-5.852531619143059e-25,-4.410708274532186e-27,7.2516063358695455e-25,-4.409450548310626e-27,7.419580083086952e-25,3.711318751906741e-30,1.2157140330437319e-26,7.019283373133094e-30,1.4033739548009484e-26,2.540899367307685e-25,-2.741133264120666e-31,-8.309160748607477e-29,3.3567922362804385e-29,2.030674416888443e-26,3.0710464747533268e-24
8.43,5.900126967929626e-10,4.1090600200854225e-09,3.6725635495689513e-10,1.2930973025080099e-12,7.797681943021095e-09,2.57803259937847e-08,3.125598977508863e-07,3.4163483039065724e-12,6.214229466608781e-07,2.0667012127971693e-09,6.7924751353475405e-12,2.5294615446050722e-08,8.065924355359897e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.1922525469871322e-25,-5.876243752811252e-25,-5.849908446627132e-25,-4.408739898271177e-27,7.248341808371537e-25,-4.407483044276873e-27,7.416240010849607e-25,3.710787118294842e-30,1.2152075937132235e-26,7.015985320799028e-30,1.4027421094573328e-26,2.5397221257031493e-25,-2.7539269275109725e-31,-8.348742111188726e-29,3.3552413880268915e-29,2.0297295954891451e-26,3.069607545574284e-24
8.44,5.89746541420536e-10,4.1072201136654256e-09,3.6709189184505036e-10,1.2925224328960468e-12,7.794189885790716e-09,2.5768865020065275e-08,3.128667816567213e-07,3.419724975136964e-12,6.211426609981585e-07,2.068737147417793e-09,6.7894558932765315e-12,2.5283205041609112e-08,8.065897972485435e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.1917492528847744e-25,-5.873603183703956e-25,-5.847286510298193e-25,-4.4067724274785046e-27,7.245078803319696e-25,-4.405516444205615e-27,7.412901497354903e-25,3.710249583576453e-30,1.214701195362169e-26,7.012688719789212e-30,1.4021105534641012e-26,2.5385454236738473e-25,-2.76664665915249e-31,-8.388093987133574e-29,3.353691246936622e-29,2.0287852110636992e-26,3.068169291191986e-24
8.45,5.894805108531539e-10,4.105381058230175e-09,3.6692750478538783e-10,1.2919478254040211e-12,7.79069944349114e-09,2.5757409272012073e-08,3.131735218131707e-07,3.423100109075104e-12,6.208625067819895e-07,2.0707721417801013e-09,6.786438028011598e-12,2.5271799987720244e-08,8.065871601664219e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.1912459403103223e-25,-5.8709638969994585e-25,-5.844665809553155e-25,-4.404805861830988e-27,7.241817319889858e-25,-4.4035507476908714e-27,7.409564541885613e-25,3.709705715963294e-30,1.2141948242940458e-26,7.00939356958375e-30,1.401479286694447e-26,2.53736926099341e-25,-2.779287634927887e-31,-8.427201392429187e-29,3.352141812696898e-29,2.0278412634137263e-26,3.066731711292367e-24
8.46,5.892146050327669e-10,4.103542853393371e-09,3.6676319374340744e-10,1.29137347991608e-12,7.787210615389687e-09,2.574595874731554e-08,3.134801182869884e-07,3.4264737063987277e-12,6.205824839512014e-07,2.072806196309766e-09,6.783421538943885e-12,2.5260400281895448e-08,8.0658452428909e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.1907425926348247e-25,-5.868325894705229e-25,-5.8420463438058705e-25,-4.402840201006606e-27,7.238557357257067e-25,-4.401585954326993e-27,7.40622914372282e-25,3.709155077711385e-30,1.2136884666937464e-26,7.00609986966404e-30,1.4008483090217282e-26,2.5361936374357848e-25,-2.791844986052077e-31,-8.466049207537456e-29,3.350593084995158e-29,2.0268977523409683e-26,3.0652948055615685e-24
8.47,5.889488239013646e-10,4.101705498768949e-09,3.6659895868463003e-10,1.290799396316436e-12,7.78372340075413e-09,2.573451344366743e-08,3.137865711448842e-07,3.4298457677851966e-12,6.203025924446649e-07,2.0748393114322006e-09,6.78040642546488e-12,2.5249005921647697e-08,8.065818896160137e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.1902391929040704e-25,-5.865689178857536e-25,-5.839428112449865e-25,-4.400875444684165e-27,7.235298914595518e-25,-4.399622063709654e-27,7.40289530215078e-25,3.708597227437152e-30,1.2131821086021679e-26,7.002807619513741e-30,1.4002176203193535e-26,2.5350185527753442e-25,-2.8043137891460543e-31,-8.504622139278515e-29,3.349045063519018e-29,2.0259546776472882e-26,3.0638585736859383e-24
8.48,5.886831674009746e-10,4.099868993971082e-09,3.664347995745976e-10,1.2902255744893661e-12,7.78023779885269e-09,2.572307335876078e-08,3.140928804535246e-07,3.4332162939114996e-12,6.200228322012907e-07,2.0768714875725615e-09,6.777392686966409e-12,2.5237616904491603e-08,8.065792561466587e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.189735724096085e-25,-5.863053751512974e-25,-5.836811114885438e-25,-4.398911592543836e-27,7.232041991078402e-25,-4.397659075433205e-27,7.399563016452268e-25,3.708031718463063e-30,1.2126757359162118e-26,6.999516818613923e-30,1.3995872204608055e-26,2.5338440067865648e-25,-2.816689069545615e-31,-8.542904754712069e-29,3.3474977479562666e-29,2.02501203913467e-26,3.0624230153520304e-24
8.49,5.884176354736626e-10,4.098033338614176e-09,3.6627071637887317e-10,1.289652014319212e-12,7.776753808954028e-09,2.5711638490289923e-08,3.143990462795321e-07,3.4365852854542496e-12,6.197432031600305e-07,2.0789027251557473e-09,6.774380322840634e-12,2.5226233227943424e-08,8.06576623880491e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.1892321689720544e-25,-5.860419614767102e-25,-5.834195350519667e-25,-4.39694864426707e-27,7.228786585878219e-25,-4.39569698909299e-27,7.396232285911329e-25,3.707458098486759e-30,1.2121693343549024e-26,6.996227466449863e-30,1.3989571093196663e-26,2.532669999243713e-25,-2.828965802955719e-31,-8.580881443020897e-29,3.345951137994866e-29,2.0240698366052192e-26,3.0609881302466087e-24
8.5,5.881522280615332e-10,4.096198532312875e-09,3.6610670906304085e-10,1.2890787156903803e-12,7.773271430327262e-09,2.5700208835950476e-08,3.147050686894854e-07,3.439952743089687e-12,6.194637052598758e-07,2.0809330246063997e-09,6.771369332480064e-12,2.5214854889521067e-08,8.065739928169776e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.1887285101305334e-25,-5.857786770734115e-25,-5.831580818749466e-25,-4.3949865995358585e-27,7.225532698166574e-25,-4.393735804285012e-27,7.392903109812009e-25,3.706875913551521e-30,1.2116628895186798e-26,6.992939562504895e-30,1.3983272867696005e-26,2.5314965299219012e-25,-2.841138908833043e-31,-8.618536428216359e-29,3.3444052333229555e-29,2.0231280698611604e-26,3.059553918056641e-24
8.51,5.87886945106729e-10,4.094364574682057e-09,3.659427775927059e-10,1.2885056784873426e-12,7.769790662241953e-09,2.568878439343935e-08,3.150109477499195e-07,3.4433186674936784e-12,6.191843384398586e-07,2.0829623863489026e-09,6.768359715277541e-12,2.5203481886744077e-08,8.06571362955585e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.1882247299803417e-25,-5.855155221560395e-25,-5.828967518981909e-25,-4.3930254580339295e-27,7.2222803271142175e-25,-4.391775520605112e-27,7.389575487439835e-25,3.706284701428822e-30,1.2111563868639883e-26,6.989653106264617e-30,1.3976977526843392e-26,2.5303235985961362e-25,-2.853203257003429e-31,-8.655853781843879e-29,3.3428600336288463e-29,2.0221867387048415e-26,3.0581203784693024e-24
8.52,5.876217865514309e-10,4.092531465336835e-09,3.657789219334945e-10,1.2879329025946344e-12,7.766311503968113e-09,2.567736516045474e-08,3.1531668352732574e-07,3.4466830593417143e-12,6.189051026390511e-07,2.084990810807383e-09,6.765351470626249e-12,2.5192114217133645e-08,8.065687342957803e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.187720810740564e-25,-5.852524969416039e-25,-5.826355450624075e-25,-4.391065219445837e-27,7.219029471891166e-25,-4.3898161376489646e-27,7.386249418079701e-25,3.705683998897519e-30,1.2106498117117467e-26,6.986368097212363e-30,1.3970685069377287e-26,2.529151205041531e-25,-2.8651536676618805e-31,-8.692817406042298e-29,3.3413155386010246e-29,2.021245842938729e-26,3.0566875111719763e-24
8.53,5.873567523378583e-10,4.0906992038925615e-09,3.6561514205105413e-10,1.287360387896857e-12,7.762833954776198e-09,2.5665951134696156e-08,3.1562227608815153e-07,3.4500459193089125e-12,6.186259977965663e-07,2.087018298405708e-09,6.7623445979197125e-12,2.518075187821261e-08,8.06566106837031e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.1872167344947588e-25,-5.849896016505028e-25,-5.823744613076264e-25,-4.389105883457335e-27,7.215780131666321e-25,-4.387857655013069e-27,7.382924901017344e-25,3.7050733344646634e-30,1.2101431491795864e-26,6.983084534835346e-30,1.3964395494036822e-26,2.5279793490335157e-25,-2.876984906409482e-31,-8.729411063190015e-29,3.33977174792815e-29,2.0203053823654122e-26,3.0552553158522535e-24
8.54,5.87091842408269e-10,4.0888677899648205e-09,3.654514379110532e-10,1.2867881342786757e-12,7.759358013937112e-09,2.565454231386437e-08,3.1592772549880066e-07,3.453407248070018e-12,6.183470238515569e-07,2.089044849567491e-09,6.7593390965517935e-12,2.516939486750544e-08,8.06563480578805e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.1867124831367505e-25,-5.847268365063529e-25,-5.8211350057387765e-25,-4.387147449755377e-27,7.212532305608054e-25,-4.385900072293764e-27,7.379601935538717e-25,3.7044522346520714e-30,1.2096363843173757e-26,6.979802418620134e-30,1.3958108799561868e-26,2.526808030347733e-25,-2.888691685907757e-31,-8.765618329318182e-29,3.338228661299057e-29,2.0193653567876002e-26,3.0538237921979285e-24
8.55,5.868270567049588e-10,4.087037223169433e-09,3.652878094791811e-10,1.286216141624821e-12,7.755883680722211e-09,2.5643138695661464e-08,3.162330318256331e-07,3.456767046299399e-12,6.180681807432166e-07,2.0910704647160854e-09,6.756334965916695e-12,2.5158043182538267e-08,8.0656085552057e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.186208038343522e-25,-5.844642017339567e-25,-5.818526628025467e-25,-4.385189918027745e-27,7.209285992883627e-25,-4.383943389087549e-27,7.376280520931254e-25,3.7038202200258605e-30,1.2091295019716952e-26,6.97652174805329e-30,1.3951824984693128e-26,2.52563724875993e-25,-2.9002686691873937e-31,-8.801422619521693e-29,3.336686278402755e-29,2.0184257660081234e-26,3.0523929398970077e-24
8.56,5.865623951702623e-10,4.085207503122457e-09,3.651242567211485e-10,1.2856444098200886e-12,7.752410954403296e-09,2.56317402777908e-08,3.165381951349649e-07,3.4601253146710513e-12,6.177894684107787e-07,2.0930951442745865e-09,6.75333220540896e-12,2.5146696820838853e-08,8.065582316617946e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.1857033816700841e-25,-5.842016975623519e-25,-5.81591947932647e-25,-4.383233287963665e-27,7.206041192659611e-25,-4.38198760499258e-27,7.37296065648154e-25,3.7031768068508096e-30,1.2086224868620705e-26,6.973242522622999e-30,1.3945544048172372e-26,2.5244670040461738e-25,-2.91171046468516e-31,-8.836807200664676e-29,3.3351445989284277e-29,2.0174866098299333e-26,3.0509627586376976e-24
8.57,5.862978577465523e-10,4.083378629440184e-09,3.649607796026871e-10,1.2850729387493377e-12,7.748939834252617e-09,2.5620347057957037e-08,3.168432154930687e-07,3.4634820538585965e-12,6.175108867935177e-07,2.095118888665834e-09,6.7503308144234704e-12,2.5135355779936616e-08,8.065556090019473e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.185198494413949e-25,-5.839393242236255e-25,-5.813313559062416e-25,-4.381277559253401e-27,7.202797904101361e-25,-4.3800327196046955e-27,7.369642341477433e-25,3.7025215060977386e-30,1.2081153235555614e-26,6.969964741817119e-30,1.393926598874188e-26,2.523297295982846e-25,-2.923011629552625e-31,-8.871755174439831e-29,3.3336036225654326e-29,2.0165478880561022e-26,3.0495332481084203e-24
8.58,5.860334443762399e-10,4.081550601739142e-09,3.647973780895497e-10,1.2845017282974935e-12,7.745470319542868e-09,2.5608959033866126e-08,3.171480929661731e-07,3.4668372645352814e-12,6.172324358307477e-07,2.0971416983124095e-09,6.747330792355446e-12,2.51240200573626e-08,8.06552987540497e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.184693357831972e-25,-5.836770819517281e-25,-5.810708866623441e-25,-4.379322731588414e-27,7.199556126374023e-25,-4.378078732522053e-27,7.366325575206789e-25,3.701853825428748e-30,1.2076079964498209e-26,6.966688405125125e-30,1.393299080514557e-26,2.522128124346331e-25,-2.934166671310521e-31,-8.906249468898107e-29,3.3320633490032995e-29,2.0156096004898221e-26,3.0481044079977977e-24
8.59,5.857691550017743e-10,4.079723419636095e-09,3.6463405214750993e-10,1.2839307783495451e-12,7.742002409547198e-09,2.5597576203225302e-08,3.174528276204631e-07,3.4701909473739798e-12,6.169541154618237e-07,2.099163573636636e-09,6.744332138600449e-12,2.5112689650649508e-08,8.06550367276913e-06,300000000.0,8000.0,150000000.0,16000.0,30000.0,700.0,300000000.0,8.64,150000000.0,17.28,0.54,10800.0,130.0,2740.0,300000000.0,4.0,150000000.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,300000000.0,4.0,150000000.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,1e-16,1.1841879528150896e-25,-5.834149709833206e-25,-5.808105401426786e-25,-4.377368804661075e-27,7.196315858641201e-25,-4.376125643342311e-27,7.363010356958313e-25,3.7011732658884924e-30,1.207100489832388e-26,6.963413512035843e-30,1.392671849612671e-26,2.5209594889129064e-25,-2.945170037922577e-31,-8.940272859624522e-29,3.3305237779317373e-29,2.014671746934408e-26,3.0466762379946634e-24
