Time,Akt,AktPIP3,AktPIP,AktPIPP,ERK,ERKP,ERKPP,GS,HRG,MEK,MEKP,MEKPP,PI3K,PI3Kstar,PIP3,R,RP,RHRG,RHRG2,RPI3K,RPI3Kstar,RShGS,RShP,RShc,Raf,Rafstar,RasGDP,RasGTP,ShGS,ShP,Shc,P_I,internalization,E,MKP3,PP2A,k1,k2,k3,k5,k6,k7,k8,k9,V10,k11,V12,k13,k14,k15,k16,k17,k20,k18,k19,k21,k22,k23,k24,k25,k27,V26,V28,k29,V30,k31,V32,k33,k34,k_1,k_2,k_3,K4,k_5,k_6,k_7,k_8,k_9,K10,K11,K12,K13,K14,K15,K18,K19,K20,K21,K22,k_23,k_24,k_25,K26,K27,K28,K30,K31,K32,K33,k_34,V4,K17,K16,k_29,RP_percent,AktPP_percent,MEKPP_percent,ERKPP_percent,Rafstar_percent,ShP_percent,PI3Kstar_percent,compartment_0000001,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004,reaction_0000005,reaction_0000006,reaction_0000007,reaction_0000008,reaction_0000009,reaction_0000010,reaction_0000011,reaction_0000012,reaction_0000013,reaction_0000014,reaction_0000015,reaction_0000016,reaction_0000017,reaction_0000018,reaction_0000019,reaction_0000020,reaction_0000021,reaction_0000022,reaction_0000023,reaction_0000024,reaction_0000025,reaction_0000026,reaction_0000029,reaction_0000028,reaction_0000027,reaction_0000030,reaction_0000031,reaction_0000032,reaction_0000033,reaction_0000034
7.0600000000000005,9.821058831337758,0.11434120509141042,0.04474819204786678,0.019851771523017283,999.9997188638703,0.00028113606764574147,6.65114490329779e-11,3.6582657194456947,257.54832510323115,118.76674078948267,1.2280323191894924,0.005226891328278968,9.306925561267464,0.6304096581648528,0.00537862832303458,7.54832510323191,0.654180080489928,15.555708634858556,3.4810125972179646,0.05125611709557424,0.011408663472079132,5.294313956247932,13.365789019125645,5.587293845895721,99.33843615329535,0.6615638467046264,119.83839898185177,0.16160101814823807,1.047420324306382,195.85276839789427,778.8524144565305,799.8156802030155,0.0027288514099892075,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,62.4106042058172,0.19851771523017284,0.004355742773565807,6.65114490329779e-12,0.6615638467046264,19.58527683978943,6.304096581648528,1.0,2.3210478466439706,2.071699451604334,3.4744707964130654,0.8071644820950984,45.36367967199907,44.9169318222862,43.041046809291856,42.73673137967671,42.734749231700384,0.00562865923478436,0.23217663998942192,0.21354584738688862,0.2211971391081166,0.0035795030420019904,0.6293009746641237,0.0003644918309499548,0.005391421869020512,5.720771153732717e-05,0.0003377922017598927,1.2651100814789751e-06,1.5994205975988856e-10,7.183223873907945e-13,0.5063282970872234,0.5037490000394065,0.5031339192979883,0.4487473939404071,0.025837381167995943,10.131063222615992,10.15736748103356,0.028585244427736314,0.01239203706976902,0.011187025765251886,0.003929824603638103,0.0006541800804899281
7.07,9.820800581547196,0.11443752419465804,0.04483751032683121,0.0199243839313673,999.9997154813909,0.0002845185454124245,6.812145476834652e-11,3.6552088575683164,257.52515143248,118.7604412465429,1.2342782968609447,0.0052804565966041595,9.306350433793314,0.6309528599656611,0.005383291395468592,7.525151432480768,0.6545449779321878,15.537499009950494,3.475063180793882,0.051281895515256894,0.011414810725736873,5.297351752762279,13.38452773501249,5.5917550310069934,99.33625876038779,0.6637412396121838,119.83821297338335,0.16178702661666042,1.0474393896694134,196.28006350538755,778.3988625861616,799.8154172901525,0.002735395035609546,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,62.47719050738736,0.199243839313673,0.004400380497170133,6.812145476834652e-12,0.6637412396121838,19.628006350538755,6.309528599656611,1.0,2.313690415394782,2.066632436762738,3.4685177310145603,0.807608895481815,45.357951602382926,44.912461945077425,43.040602874982596,42.73735815046166,42.735527098512065,0.00563644480502416,0.23218086557352072,0.21360996773052252,0.22145123334319014,0.0035904259965249606,0.6313387699577078,0.00036633472964859535,0.005436679148339761,5.779245745897186e-05,0.00034125390064661194,1.28033117761718e-06,1.635252059841369e-10,7.357104032269711e-13,0.5065787029011314,0.5040023119687953,0.5033879410260325,0.4491339974809276,0.025812590948795844,10.13984124200184,10.166119571119225,0.028609324089275984,0.012416400087242676,0.011209355264577217,0.003944080756882204,0.0006545449779321878
7.08,9.820542579238893,0.11453359883179214,0.044926745036092564,0.019997076893276358,999.9997120643029,0.00028793563179842224,6.976748290933228e-11,3.6521641843985093,257.50205121283807,118.7541213341917,1.2405441958010888,0.005334470007667202,9.305776664888363,0.6314947392068732,0.005387943105002277,7.502051212838853,0.6549094830703988,15.519317135017882,3.469127069646176,0.05130764499480862,0.011420950909923566,5.300378867717472,13.403226218692998,5.596203648731684,99.33407893991073,0.6659210600892462,119.83802756395897,0.16197243604103334,1.0474569478840279,196.70736600603735,777.9453683109367,799.8151546361346,0.0027419423082401732,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,62.54361703529322,0.19997076893276358,0.0044453916730560015,6.976748290933228e-12,0.6659210600892462,19.670736600603735,6.314947392068731,1.0,2.3063576097091034,2.061579336407979,3.462577974815472,0.808052824683853,45.35217625302097,44.907941881168696,43.04010330435813,42.73792419119127,42.73624347366833,0.005644218112815875,0.23218475707698846,0.21367377321303394,0.2217045058521197,0.0036013559187121867,0.6333785469788873,0.0003681834290117781,0.005482224970332728,5.838207482123775e-05,0.0003447445610951511,1.2957080113382377e-06,1.6718193109849156e-10,7.534874594456146e-13,0.5068288485274445,0.5042553395342374,0.5036416726933637,0.4495196596254848,0.025787884696718777,10.148597862213034,10.174850351576104,0.028633342634414752,0.01244073845511752,0.01123166387146085,0.003958351986110185,0.0006549094830703987
7.09,9.820284823573772,0.11462943020505448,0.04501589617180987,0.02006985004941877,999.9997086123172,0.0002913876157725953,7.145027214614044e-11,3.649131641544171,257.47902419850175,118.74778103271687,1.2468300328796849,0.00538893440389571,9.305204247752682,0.6320353023907259,0.005392583507328646,7.479024198502575,0.6552735990306274,15.501162977977957,3.4632042647980694,0.05133336577514252,0.011427084081417304,5.303395351912614,13.421884524815013,5.600639728122945,99.3318967001521,0.6681032998478733,119.83784275376871,0.16215724623129682,1.0474730065432243,197.13467528660019,777.4919321020062,799.8148922400671,0.0027484932239736958,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,62.6098841343444,0.20069850049418772,0.004490778669913092,7.145027214614044e-12,0.6681032998478733,19.71346752866002,6.320353023907259,1.0,2.299049339241646,2.0565401102185374,3.4566515288077633,0.8084962735291188,45.34635392845284,44.90337193838384,43.03954837498304,42.738429807068314,42.73689866696355,0.0056519791759744135,0.23218831618293181,0.21373726509092442,0.22195695638029703,0.003612292753483338,0.6354202963153166,0.00037003793349424597,0.0055280605088624145,5.897659427686438e-05,0.0003482643667989983,1.3112418829773298e-06,1.709136051707302e-10,7.716615338485571e-13,0.5070787361637132,0.5045080851031343,0.5038951167052493,0.4499043850026304,0.025763262292230138,10.157333188155,10.183559927171217,0.02865730036371275,0.012465052173955715,0.011253951584942795,0.003972638218577584,0.0006552735990306275
7.1000000000000005,9.820027313713961,0.11472501951249109,0.045104963732413884,0.020142703041188818,999.9997051251431,0.0002948747881313762,7.317057490287273e-11,3.6461111709345952,257.456070144569,118.74142032250043,1.2531358248608726,0.005443852639153986,9.30463317561065,0.6325745559972181,0.005397212657951643,7.4560701445698925,0.6556373289193679,15.483036506651828,3.4572947669001772,0.05135905809548007,0.011433210296618977,5.306401255871134,13.440502708326596,5.6050632982009,99.32971204940182,0.6702879505981583,119.83765854299837,0.1623414570016447,1.0474875731942792,197.56199073692105,777.0385544274862,799.8146301010567,0.002755047778933883,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,62.675992149275245,0.20142703041188817,0.004536543865961655,7.317057490287274e-12,0.6702879505981583,19.756199073692105,6.325745559972181,1.0,2.2917655140268,2.0515147179731152,3.4507383936109837,0.8089392458214415,45.3404849310195,44.898752422385016,43.038938362737554,42.73887530146385,42.737492986326586,0.0056597280123503735,0.23219154456432234,0.2138004446129962,0.22220858467896124,0.0036232364458302314,0.6374640085512966,0.00037189824751827975,0.005574186938825958,5.957604659941546e-05,0.00035181350219073363,1.3269341010932504e-06,1.747216210709078e-10,7.902407525620962e-13,0.5073283679922301,0.5047605510262616,0.5041482754500396,0.45028817822508155,0.025738723614072256,10.16604732437666,10.192248402313258,0.028681197576681174,0.012489341244937701,0.01127621840463099,0.003986939381686571,0.0006556373289193679
7.11,9.819770048822813,0.11482036794795118,0.04519394771858617,0.020215635510704887,999.999701602488,0.0002983974415060796,7.49291575657124e-11,3.643102714818672,257.43318880703566,118.73503918401858,1.259461588403127,0.005499227578752051,9.304063441710948,0.6331125064841,0.005401830612186015,7.433188807036537,0.6560006758236843,15.46493768876627,3.4513985762349693,0.05138472219336467,0.011439329611555171,5.309396629842279,13.45908082447126,5.609474387952277,99.32752499595169,0.672475004048285,119.83747493182952,0.16252506817050041,1.0475006553390565,197.98931174991458,776.5852357524808,799.8143682182113,0.002761605969275471,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,62.741941424736055,0.20215635510704888,0.004582689648960043,7.49291575657124e-12,0.672475004048285,19.79893117499146,6.331125064841,1.0,2.284506044476754,2.046503119550737,3.4448385694767323,0.8093817453407476,45.334569560879984,44.89408363668923,43.03827354182613,42.73926097592994,42.7380267378335,0.005667464639829192,0.23219444388406507,0.21386331302040087,0.22245939050516533,0.0036341869408172594,0.6395096742678464,0.0003737643754736842,0.00562060543613861,6.0180462683350695e-05,0.0003553921524426133,1.342785982501296e-06,1.786073948037318e-10,8.092333925013465e-13,0.5075777461801523,0.5050127396379038,0.504401151299305,0.4506710438897134,0.025714268539147156,10.174740375070195,10.200915881052437,0.028705034571782008,0.012513605669856315,0.011298464330696067,0.004001255402986731,0.0006560006758236842
7.12,9.819513028064916,0.11491547670108633,0.045282848133238456,0.02028864710081366,999.9996980440574,0.00030195587037022047,7.672680071443034e-11,3.640106215763089,257.41037994279134,118.72863759784178,1.2658073400592202,0.005555062099454571,9.303495039326547,0.6336491602868646,0.005406437425157241,7.41037994279223,0.6563636428113538,15.446866491955468,3.4455156927211936,0.05141035830467522,0.011445442081881045,5.312381523802603,13.477618928783285,5.613873026330043,99.3253355480954,0.6746644519045863,119.83729192043953,0.1627080795604929,1.047512260434316,198.416637721547,776.131976539103,799.8141065906403,0.00276816779118397,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,62.8077323052846,0.2028864710081366,0.004629218416212143,7.672680071443034e-12,0.6746644519045863,19.841663772154703,6.336491602868646,1.0,2.2772708413796194,2.041505274930847,3.43895205629308,0.8098237758432381,45.32860811602815,44.889365882684444,43.037554184796136,42.73958713020693,42.73850022572009,0.005675189076330323,0.23219701579506705,0.21392587154668918,0.2227093736217434,0.003645144183581807,0.6415572840427793,0.00037563632171777443,0.005667317177717712,6.078987354409632e-05,0.00035900050346714503,1.3587988523061913e-06,1.8257236584505357e-10,8.286478838704569e-13,0.5078268728796229,0.5052646532559856,0.5046537466079705,0.4510529865775531,0.02568989694267998,10.183412444070916,10.209562467080344,0.028728811646427824,0.01253784545111091,0.011320689363866213,0.004015586210175811,0.0006563636428113538
7.13,9.819256250606118,0.11501034695734985,0.04537166498149203,0.02036173745509413,999.9996944495549,0.00030555037104683527,7.856429935725004e-11,3.637121616650537,257.387643309616,118.72221554463479,1.2721730962761792,0.005611359089489561,9.302927961754705,0.6341845238187404,0.005411033151801441,7.3876433096169425,0.6567262329310085,15.42882288376277,3.439646115918257,0.05143596666363945,0.011451547762883178,5.315355987457453,13.49611707708305,5.618259242253046,99.32314371412838,0.6768562858716005,119.83710950900159,0.1628904909984328,1.0475223958920181,198.84396805081752,775.6787772464972,799.8138452174549,0.0027747332408754734,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,62.8733651353777,0.2036173745509413,0.004676132574574635,7.856429935725005e-12,0.6768562858716005,19.884396805081753,6.341845238187403,1.0,2.2700598158975684,2.0365211441933915,3.4330788535889467,0.8102653410615623,45.32260089230926,44.88459945964567,43.036780562543754,42.73985406223983,42.73891375239434,0.005682901339806404,0.23219926194030488,0.21398812141785908,0.22295853379727743,0.003656108119334668,0.6436068284507745,0.00037751409057536136,0.005714323341466589,6.14043103181132e-05,0.0003626387419176518,1.374974043935025e-06,1.8661799748251079e-10,8.484928126991036e-13,0.5080757502278923,0.5055162941822046,0.50490606371445,0.45143401085377466,0.025665608698190567,10.192063634857098,10.218188263729823,0.028752529096981654,0.012562060591701575,0.011342893505421989,0.004029931731100474,0.0006567262329310085
7.140000000000001,9.81899971561354,0.11510497989799644,0.04546039827065726,0.020434906217861634,999.9996908186823,0.00030918124171580965,8.044246316911544e-11,3.6341488606779344,257.3649786661762,118.71577300515666,1.2785588733952484,0.005668121448556971,9.302362202316951,0.6347186034706858,0.005415617846865302,7.3649786661771595,0.6570884492122753,15.410806831642402,3.4337898450305673,0.05146154750284727,0.011457646709482393,5.318320070242445,13.514575325472414,5.62263306460566,99.32094950234784,0.6790504976521278,119.83692769768474,0.16307230231528874,1.0475310690796293,199.27130213974013,775.2256383308601,799.8135840977673,0.002781302314596465,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,62.938840259362806,0.20434906217861634,0.0047234345404641425,8.044246316911544e-12,0.6790504976521278,19.927130213974014,6.347186034706858,1.0,2.2628728795649846,2.0315506875189047,3.4272189605384447,0.8107064447049921,45.316548183436446,44.87978466475113,43.035952944327164,42.74006206818376,42.73926761844887,0.005690601448242452,0.23220118395289224,0.2140500638524044,0.22320687080606522,0.003667078693360456,0.6456582980634501,0.00037939768633873944,0.005761625106258453,6.202380426296341e-05,0.00036630705518882515,1.3913128991702168e-06,1.9074577716036556e-10,8.687769234157323e-13,0.5083243803474387,0.5057676647021616,0.5051581049407792,0.4518141212676949,0.02564140367753609,10.200694050549842,10.226793373974893,0.028776187218756827,0.01258625109522333,0.011365076757191223,0.0040442918937570425,0.0006570884492122752
7.15,9.818743422255588,0.11519937670008214,0.04554904801021317,0.020508153034171767,999.9996871511397,0.00031284878242120965,8.236211673340124e-11,3.6311878913546507,257.3423857720212,118.70930996026078,1.2849646876518486,0.0057253520878370635,9.30179775435908,0.6352514056113842,0.005420191564906025,7.342385772022174,0.6574502946659151,15.392818302961174,3.427946878911832,0.051487101053263915,0.01146373897623657,5.321273821324935,13.532993730330155,5.626994522237433,99.31875292105269,0.681247078947286,119.83674648665387,0.16325351334616375,1.0475382873204224,199.69863939332546,774.7725602454619,799.8133232306913,0.0027878750086236296,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,63.00415802146985,0.20508153034171767,0.00477112673986422,8.236211673340125e-12,0.681247078947286,19.969863939332548,6.352514056113842,1.0,2.2557099442866257,2.026593865188582,3.421372375965173,0.8111470904595927,45.31045028100701,44.87492179309787,43.03507159778155,42.74021144242397,42.739562122673235,0.005698289419655048,0.23220278345614667,0.2141117000613628,0.2234543844280875,0.0036780558510180065,0.647711683449436,0.00038128711326767173,0.005809223651920226,6.264838675737453e-05,0.0003700056314172674,1.4078167681824995e-06,1.9495721682857763e-10,8.895091214579773e-13,0.5085727653460846,0.5060187670854903,0.5054098725927463,0.45219332235277,0.0256172817509146,10.209303793912982,10.235377900430649,0.02879978630601702,0.012610416965860361,0.01138723912154391,0.004058666626292202,0.0006574502946659151
7.16,9.81848736970198,0.11529353853646446,0.045637614211787296,0.020581477549824315,999.9996834466251,0.0003165532950786211,8.432409978711085e-11,3.6282386525007366,257.3198643875794,118.70282639089493,1.2913905551755425,0.0057830539299986985,9.301234611251138,0.6357829365872409,0.0054247543602912816,7.319864387580383,0.6578117722839623,15.374857265000152,3.4221172160693194,0.051512627544243045,0.011469824617343425,5.324217289605495,13.551372348307432,5.631343643962742,99.31655397854341,0.6834460214565676,119.83656587606976,0.16343412393027212,1.0475440578937762,200.12597921956302,774.3195434406679,799.8130626153422,0.002794451319263667,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,63.06931876580305,0.20581477549824315,0.004819211608332249,8.432409978711086e-12,0.6834460214565676,20.012597921956303,6.357829365872409,1.0,2.2485709223357873,2.0216506375843477,3.4155390983464797,0.8115872819883946,45.30430747451868,44.87001113771768,43.03413678892139,42.74030247758492,42.739797562066066,0.005705965272091553,0.23220406206365576,0.2141730312483635,0.22370107444897636,0.003689039537740785,0.6497669751744458,0.00038318237558937875,0.005857120159216382,6.327808930130294e-05,0.0003737346594820266,1.424487009563939e-06,1.9925385329615876e-10,9.106984759207462e-13,0.5088209073171182,0.5062696035859856,0.5056613689600241,0.45257161862659373,0.02559324278695385,10.217892967353011,10.243941945353232,0.028823326651976316,0.012634558208380308,0.011409380601387171,0.004073055857003738,0.0006578117722839623
7.17,9.81823155712375,0.11538746657580284,0.04572609688913546,0.02065487941136705,999.9996797048346,0.000320295083482491,8.632926746960095e-11,3.625301088245173,257.2974142741546,118.69632227810126,1.2978364919899967,0.0058412299092073855,9.3006727663874,0.6363132027223816,0.005429306287199175,7.2974142741556145,0.6581728850398607,15.356923684956325,3.4163008546680755,0.05153812720353972,0.011475903686643276,5.327150523719363,13.569711236323306,5.635680458560458,99.31435268312208,0.6856473168778949,119.83638586608912,0.16361413391091614,1.047548388035473,200.55332102940318,773.8665883639586,799.8128022508371,0.0028010312428531038,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,63.13432283633292,0.2065487941136705,0.004867691591006155,8.632926746960095e-12,0.6856473168778949,20.05533210294032,6.363132027223815,1.0,2.2414557263524886,2.016720965188918,3.409719125817677,0.812027022931562,45.29812005138564,44.86505298959263,43.033148782166336,42.74033546454302,42.7399742318473,0.005713629023629308,0.23220502137934337,0.2142340586096745,0.22394694065998333,0.0037000296990372847,0.6518241638013501,0.00038508347749852405,0.0059053158098327126,6.391294351599433e-05,0.00037749432900511593,1.44132499036096e-06,2.0363724858884397e-10,9.323542222423898e-13,0.5090688083394064,0.5065201764417319,0.505912596316299,0.4529490145908955,0.025569286652682877,10.226461672919003,10.252485610639802,0.028846808548799212,0.01265867482812861,0.01143150120016019,0.00408745951434122,0.0006581728850398607
7.18,9.817975983693275,0.11548116198255921,0.04581449605812181,0.020728358266099523,999.9996759254627,0.00032407445331347474,8.837849057487838e-11,3.622375143024112,257.27503519392246,118.68979760301639,1.304302514012946,0.005899882971133215,9.300112213186368,0.6368422103186511,0.005433847399618217,7.275035193923472,0.6585336358886011,15.339017529944247,3.4104977925351063,0.051563600257323254,0.011481976237621792,5.330073572037903,13.588010451560292,5.640004994773603,99.3121490430923,0.6878509569076751,119.83620645686457,0.16379354313546327,1.0475512849379933,200.98066423673944,773.4136954599512,799.8125421362942,0.002807614775758109,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,63.19917057688836,0.20728358266099522,0.004916569142611012,8.837849057487839e-12,0.6878509569076751,20.098066423673945,6.368422103186511,1.0,2.234364269341665,2.011804808585859,3.4039124561762204,0.8124663169065613,45.2918882969545,44.86004763767062,43.03210784033536,42.74031069243574,42.740092425470124,0.005721280692374865,0.23220566299753484,0.21429478333424987,0.22419198285794786,0.0037110262804914205,0.6538832398902463,0.0003869904231572029,0.005953811786360077,6.45529811440429e-05,0.0003812848303520276,1.4583320861074034e-06,2.0810899031112674e-10,9.544857649294528e-13,0.5093164704775139,0.5067704878752284,0.5061635569193996,0.4533255147315408,0.02554541321358883,10.235010012302581,10.261008997828506,0.02887023228760087,0.012682766831022797,0.011453600921829232,0.0041018775269067,0.0006585336358886012
