Time,x1,x2,x3,x4,x5,x6,x7,A0,B0,C0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,K_AlB,K_AlB2,n,compartment
8.040000000000001,0.11543488965537403,0.015572529747554584,0.03231435858140576,0.002152498920645862,0.3116367528425744,0.040126182755779664,1.1261131116710394,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.05,0.11547020983853415,0.015600410232920916,0.032357313590249896,0.0021529747169093233,0.31155800185430665,0.04006203049472629,1.126042276176829,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.06,0.11550541896299384,0.01562829565194522,0.03240026566095445,0.0021534452367183484,0.3114793701393334,0.03999799491162424,1.1259714386871003,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.07,0.11554051729123783,0.015656185971151145,0.032443214776023827,0.002153910491541378,0.311400857441197,0.03993407575452826,1.125900599252825,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.08,0.11557550508506181,0.015684081157146597,0.032486160918011896,0.0021543704928364354,0.3113224635040899,0.03987027277211872,1.1258297579248415,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.09,0.1156103826055759,0.015711981176623462,0.03252910406952176,0.0021548252520509517,0.31124418807285137,0.039806585713698724,1.1257589147538547,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.1,0.11564515011320828,0.015739885996357394,0.032572044213205614,0.0021552747806215943,0.3111660308929646,0.03974301432919114,1.125688069790437,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.11,0.11567980784583032,0.015767795584029944,0.03261498133271596,0.00215571909186683,0.3110879917295869,0.03967955838640608,1.1256172230832542,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.120000000000001,0.1157143559481141,0.01579570991088388,0.032657915415777776,0.0021561582070985155,0.3110100704290096,0.039616217726804986,1.1255463746733383,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.13,0.11574879479539595,0.015823628939549136,0.032700846440103966,0.0021565921276038404,0.31093226663689627,0.039552992009847236,1.125475524620347,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.14,0.11578312464422694,0.015851552637178423,0.03274377438859254,0.002157020864877142,0.3108545801023034,0.039489880988840355,1.1254046729742289,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.15,0.11581734575045473,0.015879480971008428,0.03278669924419131,0.00215744443040451,0.3107770105749495,0.03942688441772783,1.1253338197848004,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.16,0.11585145836922647,0.015907413908359595,0.03282962098989768,0.00215786283566366,0.31069955780521225,0.039364002051086616,1.1252629651017425,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.17,0.11588546275499184,0.015935351416635907,0.03287253960875855,0.002158276092123811,0.3106222215441258,0.039301233644124633,1.1251921089746055,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.18,0.11591935916150597,0.01596329346332465,0.03291545508387007,0.0021586842112455576,0.31054500154337844,0.039238578952678266,1.125121251452805,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.19,0.11595314784183244,0.015991240015996194,0.03295836739837752,0.0021590872044807475,0.31046789755530924,0.039176037733209865,1.1250503925856261,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.2,0.11598682904834624,0.016019191042303767,0.03300127653547514,0.002159485083272355,0.3103909093329063,0.03911360974280528,1.124979532422221,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.21,0.11602040303273678,0.016047146509983217,0.03304418247840595,0.0021598778590543556,0.3103140366298029,0.03905129473917129,1.1249086710116107,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.22,0.11605387004601082,0.0160751063868528,0.03308708521046154,0.0021602655432516014,0.31023727920027605,0.038989092480633175,1.1248378084026858,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.23,0.1160872303384955,0.01610307064081294,0.033129984714981985,0.0021606481472796965,0.3101606367992429,0.03892700272613217,1.124766944644205,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.24,0.11612048415984122,0.01613103923984603,0.03317288097535559,0.0021610256825448705,0.3100841091822583,0.038865025235223005,1.1246960797847985,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.25,0.11615363175902474,0.01615901215201617,0.0332157739750188,0.002161398160443855,0.3100076961055126,0.03880315976807138,1.124625213872965,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.26,0.11618667338435205,0.01618698934546896,0.03325866369745595,0.0021617655923637574,0.30993139732582825,0.03874140608545147,1.1245543469570751,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.27,0.11621960928346142,0.016214970788431284,0.033301550126199155,0.0021621279896819365,0.30985521260065746,0.038679763948743416,1.1244834790853695,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.28,0.11625243970332629,0.016242956449211053,0.03334443324482813,0.002162485363765877,0.30977914168807974,0.03861823311993091,1.1244126103059608,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.290000000000001,0.11628516489025834,0.016270946296197013,0.03338731303696999,0.0021628377259730633,0.30970318434679855,0.038556813361598524,1.124341740666833,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.3,0.11631778508991038,0.01629894029785849,0.03343018948629911,0.0021631850876508573,0.3096273403361397,0.03849550443692942,1.1242708702158424,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.31,0.1163503005472794,0.016326938422745182,0.03347306257653695,0.0021635274601363706,0.3095516094160473,0.038434306109702665,1.1241999990007179,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.32,0.11638271150670951,0.016354940639486934,0.03351593229145187,0.00216386485475634,0.3094759913470823,0.03837321814429088,1.1241291270690612,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.33,0.11641501821189487,0.016382946916793498,0.033558798614858984,0.002164197282827004,0.30940048589041913,0.03831224030565762,1.1240582544683475,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.34,0.11644722090588276,0.01641095722345431,0.03360166153061998,0.0021645247556539753,0.30932509280784326,0.038251372359354975,1.1239873812459256,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.35,0.11647931983107648,0.016438971528338286,0.03364452102264295,0.0021648472845321167,0.30924981186174855,0.038190614071520995,1.1239165074490187,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.36,0.11651131522923834,0.016466989800393555,0.0336873770748822,0.0021651648807454174,0.309174642815134,0.038129965208877264,1.1238456331247242,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.370000000000001,0.11654320734149265,0.016495012008647277,0.03373022967133813,0.0021654775555668654,0.3090995854316024,0.03806942553872634,1.1237747583200144,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.38,0.11657499640832868,0.01652303812220537,0.03377307879605701,0.002165785320258324,0.30902463947535597,0.0380089948289493,1.1237038830817374,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.39,0.11660668266960367,0.016551068110252334,0.03381592443313084,0.0021660881860704065,0.3089498047111951,0.037948672848003184,1.1236330074566168,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.4,0.11663826636454575,0.016579101942050988,0.03385876656669719,0.0021663861642423504,0.30887508090451476,0.03788845936491856,1.1235621314912518,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.41,0.11666974773175695,0.01660713958694226,0.03390160518093899,0.002166679266001894,0.3088004678213022,0.037828354149297,1.1234912552321186,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.42,0.11670112700921616,0.01663518101434495,0.03394444026008441,0.0021669675025651485,0.3087259652281343,0.03776835697130859,1.1234203787255705,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.43,0.11673240443428214,0.01666322619375552,0.03398727178840665,0.0021672508851364757,0.30865157289217476,0.037708467601689395,1.1233495020178377,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.44,0.1167635802436964,0.016691275094747843,0.03403009975022381,0.0021675294249083616,0.3085772905811714,0.03764868581173904,1.1232786251550282,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.45,0.11679465463726252,0.016719327688671945,0.03407292413161481,0.002167803135779342,0.30850311809534336,0.03758901140250685,1.1232077481797131,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.46,0.11682562781660291,0.016747383946841145,0.03411574491858832,0.002168072031453984,0.3084290552333548,0.03752944417364797,1.1231368711345706,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.47,0.11685650007397572,0.016775443836377867,0.034158562092886466,0.0021683361187969674,0.3083551017143409,0.037469983852052476,1.1230659940707357,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.48,0.11688727164290058,0.01680350732720006,0.03420137563904214,0.0021685954090106094,0.3082812573090467,0.03741063021187814,1.1229951170337575,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.49,0.11691794275626906,0.01683157438930317,0.034244185541633464,0.0021688499132866542,0.3082075217888109,0.03735138302785446,1.122924240069063,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.5,0.11694851364634723,0.01685964499275994,0.034286991785283674,0.0021690996428061766,0.308133894925563,0.03729224207528048,1.1228533632219562,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.51,0.11697898454477831,0.016887719107720182,0.03432979435466092,0.002169344608739481,0.3080603764918213,0.03723320713002254,1.1227824865376188,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.52,0.11700935568258528,0.016915796704410593,0.03437259323447817,0.0021695848222460074,0.3079869662606906,0.037174277968512116,1.122711610061111,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.53,0.11703962729017345,0.016943877753134527,0.03441538840949302,0.002169820294474232,0.30791366400585934,0.037115454367743564,1.1226407338373723,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.540000000000001,0.1170697995973331,0.016971962224271806,0.03445817986450754,0.0021700510365615703,0.30784046950159777,0.03705673610527196,1.1225698579112204,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.55,0.11709987283324207,0.01700005008827848,0.03450096758436813,0.002170277059634279,0.30776738252275554,0.03699812295921089,1.1224989823273532,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.56,0.11712984722646834,0.01702814131568665,0.03454375155396539,0.002170498374807358,0.3076944028447589,0.03693961470823029,1.1224281071303477,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.57,0.11715972300497272,0.017056235877104243,0.03458653175823394,0.0021707149931844564,0.3076215302436089,0.036881211131554126,1.1223572323646618,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.58,0.11718950039611135,0.017084333743214802,0.03462930818215226,0.002170926925857769,0.30754876449587865,0.036822912008958306,1.122286358074633,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.59,0.1172191796266384,0.01711243488477729,0.03467208081074259,0.0021711341839079443,0.30747610537871106,0.036764717120768425,1.12221548430448,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.6,0.11724876092270861,0.017140539272625856,0.034714849629070704,0.0021713367784039835,0.3074035526698168,0.03670662624785757,1.1221446110983033,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.61,0.1172782445098799,0.017168646877669662,0.034757614622245823,0.002171534720403145,0.30733110614747117,0.03664863917164414,1.1220737385000843,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.620000000000001,0.11730763061311608,0.01719675767089264,0.034800375775420424,0.002171728020950845,0.3072587655905127,0.036590755674089585,1.1220028665536868,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.63,0.11733691945678926,0.017224871623353295,0.034843133073790084,0.0021719166910805624,0.3071865307783401,0.03653297553769632,1.1219319953028564,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.64,0.11736611126468265,0.017252988706184507,0.03488588650259337,0.002172100741813738,0.30711440149091024,0.036475298545505366,1.121861124791222,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.65,0.11739520625999306,0.017281108890593304,0.03492863604711165,0.0021722801841596814,0.30704237750873564,0.036417724481094274,1.121790255062295,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.66,0.11742420466533353,0.017309232147860676,0.03497138169266893,0.002172455029115468,0.3069704586128821,0.03636025312857486,1.1217193861594703,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.67,0.11745310670273594,0.017337358449341336,0.03501412342463177,0.0021726252876658465,0.30689864458496646,0.03630288427259103,1.121648518126027,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.68,0.11748191259365362,0.017365487766463537,0.03505686122840903,0.0021727909707831387,0.3068269352071542,0.036245617698316565,1.1215776510051274,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.69,0.11751062255896394,0.01739362007072885,0.03509959508945181,0.002172952089427142,0.3067553302621571,0.036188453191452925,1.1215067848398195,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.700000000000001,0.11753923681897097,0.01742175533371196,0.03514232499325325,0.0021731086545450323,0.30668382953323076,0.03613139053822701,1.1214359196730348,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.71,0.11756775559340796,0.017449893527060452,0.03518505092534838,0.0021732606770712678,0.3066124328041724,0.03607442952538906,1.1213650555475911,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.72,0.1175961791014401,0.017478034622494608,0.03522777287131396,0.002173408167927489,0.30654113985931847,0.03601756994021031,1.1212941925061914,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.73,0.11762450756166704,0.01750617859180719,0.035270490816768384,0.002173551138022423,0.3064699504835422,0.03596081157048093,1.1212233305914243,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.74,0.1176527411921255,0.017534325406863248,0.03531320474737146,0.002173689598251785,0.30639886446225134,0.03590415420450768,1.1211524698457653,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.75,0.11768088021029191,0.017562475039599887,0.03535591464882429,0.0021738235594981805,0.30632788158138563,0.03584759763111184,1.1210816103115757,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.76,0.11770892483308497,0.017590627462026078,0.035398620506869115,0.00217395303263101,0.3062570016274149,0.03579114163962693,1.1210107520311048,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.77,0.1177368752768683,0.01761878264622244,0.03544132230728915,0.002174078028506369,0.30618622438733617,0.035734786019896526,1.1209398950464884,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.78,0.11776473175745301,0.01764694056434103,0.035484020035908455,0.0021741985579669513,0.3061155496486716,0.03567853056227205,1.1208690393997502,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.790000000000001,0.11779249444539645,0.017675101191016503,0.03552671368082795,0.002174314634815582,0.30604497723896,0.035622375093955876,1.1207981851281554,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.8,0.11782016356182193,0.017703264498197445,0.035569403227632274,0.0021744262694415213,0.3059745069411043,0.035566319401097585,1.1207273322741702,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.81,0.11784773934929482,0.017731430456717275,0.035612088660846634,0.002174533470757807,0.30590413851910075,0.03551036325247229,1.120656480882436,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.82,0.11787522202084368,0.01775959903904402,0.03565476996648685,0.002174636249592375,0.30583387176307714,0.035454506440927555,1.120585630994469,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.83,0.11790261178893793,0.017787770217717148,0.03569744713060978,0.0021747346167605777,0.30576370646369166,0.03539874875982377,1.120514782651673,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.84,0.11792990886549029,0.01781594396534741,0.0357401201393132,0.0021748285830651025,0.30569364241213137,0.03534309000303209,1.1204439358953393,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.85,0.117957113461859,0.01784412025461661,0.035782788978735665,0.002174918159295896,0.3056236794001095,0.0352875299649326,1.1203730907666476,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.86,0.11798422578885022,0.017872299058277422,0.03582545363505636,0.002175003356230084,0.30555381721986336,0.03523206844041219,1.1203022473066662,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.870000000000001,0.11801124605672032,0.01790048034915321,0.03586811409449499,0.0021750841846318925,0.3054840556641528,0.03517670522486268,1.1202314055563518,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.88,0.11803817447517825,0.0179286641001378,0.03591077034331159,0.002175160655252568,0.3054143945262576,0.03512144011417881,1.1201605655565505,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.89,0.11806501125338781,0.01795685028419534,0.03595342236780643,0.0021752327788303006,0.3053448335999755,0.035066272904756245,1.1200897273479982,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.9,0.11809175659997001,0.017985038874360055,0.03599607015431989,0.0021753005660901424,0.30527537267961996,0.035011203393489655,1.12001889097132,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
