Time,Minf,V,V1,V2,Ninf,V3,V4,lambdaN,lambdaN_bar,Iapp,gL,VL,gCa,VCa,gK,N,VK,C,musclefiber
3.68,0.16765370550112874,-2.0176099872962365,10.0,15.0,0.4649674959686607,-1.0,14.5,0.06670771448092484,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.025904279929815158,-70.0,20.0,1.0
3.69,0.17007316245516646,-1.8883162813772207,10.0,15.0,0.4694066685968731,-1.0,14.5,0.06669794560155576,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.026198529535869822,-70.0,20.0,1.0
3.7,0.17252464952600266,-1.758793975962663,10.0,15.0,0.4738585488616339,-1.0,14.5,0.06668948874973543,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.026495506765118863,-70.0,20.0,1.0
3.71,0.17500849831500848,-1.6290391306194523,10.0,15.0,0.47832259274077366,-1.0,14.5,0.06668235060447283,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.026795223238853572,-70.0,20.0,1.0
3.72,0.17752504186728957,-1.4990476717235937,10.0,15.0,0.48279825108657676,-1.0,14.5,0.06667653803936191,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.02709769044026124,-70.0,20.0,1.0
3.73,0.18007460955704974,-1.3688156472875797,10.0,15.0,0.48728496101442215,-1.0,14.5,0.06667205813807044,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.027402919588264605,-70.0,20.0,1.0
3.74,0.1826575296172102,-1.2383390805382222,10.0,15.0,0.4917821511043095,-1.0,14.5,0.06666891818650289,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.027710921704121684,-70.0,20.0,1.0
3.75,0.18527412889720496,-1.1076139702574122,10.0,15.0,0.4962892415698308,-1.0,14.5,0.06666712567531882,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.028021707607520572,-70.0,20.0,1.0
3.7600000000000002,0.18792473261079706,-0.9766362911227874,10.0,15.0,0.5008056444364772,-1.0,14.5,0.06666668830247055,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.02833528791267442,-70.0,20.0,1.0
3.77,0.19060966407371793,-0.8454019940484941,10.0,15.0,0.5053307637293075,-1.0,14.5,0.06666761397576129,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.02865167302441622,-70.0,20.0,1.0
3.7800000000000002,0.1933292437263438,-0.7139070404110865,10.0,15.0,0.5098639945019975,-1.0,14.5,0.06666991081465559,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.028970873290341915,-70.0,20.0,1.0
3.79,0.19608378562169876,-0.582147554199973,10.0,15.0,0.5144047178153793,-1.0,14.5,0.0666735871460817,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.02929289969601836,-70.0,20.0,1.0
3.8000000000000003,0.1988736080372548,-0.4501192991271505,10.0,15.0,0.5189523189911456,-1.0,14.5,0.06667865152013694,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.029617761451497866,-70.0,20.0,1.0
3.81,0.20169902309625953,-0.3178181658717098,10.0,15.0,0.5235061710519524,-1.0,14.5,0.06668511270405504,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.02994546822969963,-70.0,20.0,1.0
3.8200000000000003,0.20456033944028396,-0.18524002692206026,10.0,15.0,0.528065639974753,-1.0,14.5,0.06669297968644868,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.03027602949245608,-70.0,20.0,1.0
3.83,0.20745786189318555,-0.05238073711981617,10.0,15.0,0.5326300849301346,-1.0,14.5,0.06670226167977629,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.03060945448754304,-70.0,20.0,1.0
3.84,0.21039189111350687,0.08076386579640615,10.0,15.0,0.5371988585312446,-1.0,14.5,0.06671296812281961,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.030945752245710154,-70.0,20.0,1.0
3.85,0.21336272323519806,0.21419796064713226,10.0,15.0,0.5417713070922342,-1.0,14.5,0.06672510868317215,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.03128493157771118,-70.0,20.0,1.0
3.86,0.21637064949657814,0.3479257422681727,10.0,15.0,0.5463467708961461,-1.0,14.5,0.0667386932597395,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.03162700107133423,-70.0,20.0,1.0
3.87,0.2194159533046962,0.48195130918143514,10.0,15.0,0.5509245806574665,-1.0,14.5,0.06675373197211382,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.03197196935289683,-70.0,20.0,1.0
3.88,0.22249891328466392,0.6162788179260444,10.0,15.0,0.5555040631208719,-1.0,14.5,0.06677023517699252,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.032319844717869056,-70.0,20.0,1.0
3.89,0.22561980353178251,0.7509125086820718,10.0,15.0,0.560084542236847,-1.0,14.5,0.06678821347662373,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0326706350659961,-70.0,20.0,1.0
3.9,0.2287788902983955,0.8858565783042978,10.0,15.0,0.5646653351564027,-1.0,14.5,0.06680767770613795,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.033024348197421664,-70.0,20.0,1.0
3.91,0.23197643263750878,1.021115227754428,10.0,15.0,0.5692457541911171,-1.0,14.5,0.066828638940735,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.03338099169621556,-70.0,20.0,1.0
3.92,0.23521268193540018,1.156692660947621,10.0,15.0,0.5738251071218491,-1.0,14.5,0.06685110849764887,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.03374057292884606,-70.0,20.0,1.0
3.93,0.23848787888618378,1.292592978476502,10.0,15.0,0.5784026939811694,-1.0,14.5,0.06687509791895956,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.034103099029852826,-70.0,20.0,1.0
3.94,0.24180225812731537,1.4288203911691675,10.0,15.0,0.5829778146343739,-1.0,14.5,0.06690061900919322,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.03446857692646248,-70.0,20.0,1.0
3.95,0.24515604458784745,1.565379086277498,10.0,15.0,0.5875497646290797,-1.0,14.5,0.06692768381610976,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.03483701332090873,-70.0,20.0,1.0
3.96,0.24854945307628556,1.702273231573143,10.0,15.0,0.5921178357285108,-1.0,14.5,0.06695630463242244,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.03520841468954398,-70.0,20.0,1.0
3.97,0.2519826880292176,1.8395069860166093,10.0,15.0,0.5966813166698799,-1.0,14.5,0.06698649399930376,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.035582787282751396,-70.0,20.0,1.0
3.98,0.25545594271501715,1.9770844887460635,10.0,15.0,0.6012394932069242,-1.0,14.5,0.06701826470550545,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.03596013713034435,-70.0,20.0,1.0
3.99,0.25896939615325926,2.1150097597480397,10.0,15.0,0.6057916452596568,-1.0,14.5,0.06705162976394523,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.03634047011228962,-70.0,20.0,1.0
4.0,0.26252321898951453,2.2532869530291633,10.0,15.0,0.6103370557163604,-1.0,14.5,0.06708660247285715,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.03672379176870715,-70.0,20.0,1.0
4.01,0.2661175675901861,2.391920144506174,10.0,15.0,0.6148750038400029,-1.0,14.5,0.06712319636834262,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.03711010745401006,-70.0,20.0,1.0
4.0200000000000005,0.2697525848771255,2.530913387783089,10.0,15.0,0.6194047675662315,-1.0,14.5,0.06716142523808356,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.03749942229290502,-70.0,20.0,1.0
4.03,0.2734283997003136,2.6702707121583855,10.0,15.0,0.6239256238923034,-1.0,14.5,0.06720130312193759,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.037891741179121356,-70.0,20.0,1.0
4.04,0.27714512498474125,2.8099960750945545,10.0,15.0,0.628436847807557,-1.0,14.5,0.06724284429864463,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.03828706886953016,-70.0,20.0,1.0
4.05,0.28090285647775803,2.950093339552499,10.0,15.0,0.6329377120728471,-1.0,14.5,0.06728606327718559,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.03868541002617742,-70.0,20.0,1.0
4.0600000000000005,0.2847016775054334,3.0905664738908354,10.0,15.0,0.6374274941265918,-1.0,14.5,0.067330974859032,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.039086768792102454,-70.0,20.0,1.0
4.07,0.28854165290412126,3.2314193468162875,10.0,15.0,0.641905469954861,-1.0,14.5,0.06737759407760932,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.03949114921541772,-70.0,20.0,1.0
4.08,0.2924228299344117,3.3726557853392882,10.0,15.0,0.6463709164659253,-1.0,14.5,0.06742593621545563,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.039898555122462286,-70.0,20.0,1.0
4.09,0.2963452375873147,3.51427957224525,10.0,15.0,0.6508231119144257,-1.0,14.5,0.06747601680359262,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.04030899011765351,-70.0,20.0,1.0
4.1,0.3003088831066789,3.656294344365321,10.0,15.0,0.6552613332413776,-1.0,14.5,0.06752785158397792,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.040722457781308334,-70.0,20.0,1.0
4.11,0.3043137547071463,3.798703714902291,10.0,15.0,0.659684860472772,-1.0,14.5,0.06758145655062035,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.041138961420329426,-70.0,20.0,1.0
4.12,0.30835982238913495,3.941511323291675,10.0,15.0,0.6640929787537426,-1.0,14.5,0.06763684797056108,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.041558503963505126,-70.0,20.0,1.0
4.13,0.31244703343184876,4.084720697040532,10.0,15.0,0.6684849745752764,-1.0,14.5,0.06769404233216418,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.04198108823203644,-70.0,20.0,1.0
4.14,0.31657531303592146,4.228335297909451,10.0,15.0,0.6728601377646115,-1.0,14.5,0.06775305636070593,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.04240671684217927,-70.0,20.0,1.0
4.15,0.32074456359606074,4.372358518754273,10.0,15.0,0.6772177619343002,-1.0,14.5,0.06781390701602924,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0428353922063528,-70.0,20.0,1.0
4.16,0.32495465942482404,4.516793524721352,10.0,15.0,0.681557140276466,-1.0,14.5,0.06787661142150858,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0432671167544445,-70.0,20.0,1.0
4.17,0.3292054549247453,4.661643557228713,10.0,15.0,0.6858775753182615,-1.0,14.5,0.06794118699089938,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.043701892500401004,-70.0,20.0,1.0
4.18,0.33349677892772106,4.806911758732637,10.0,15.0,0.690178374145219,-1.0,14.5,0.06800765135443333,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.04413972128677509,-70.0,20.0,1.0
4.19,0.337828433640208,4.952601158412665,10.0,15.0,0.6944588485619158,-1.0,14.5,0.0680760223490909,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.04458060480161782,-70.0,20.0,1.0
4.2,0.34220019459784506,5.09871469151002,10.0,15.0,0.6987183162484618,-1.0,14.5,0.06814631802423163,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.04502454454775996,-70.0,20.0,1.0
4.21,0.34661180967856886,5.24525518618526,10.0,15.0,0.7029561009528393,-1.0,14.5,0.06821855663237116,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.045471541855579944,-70.0,20.0,1.0
4.22,0.35106299354432435,5.392225199719671,10.0,15.0,0.7071715283952923,-1.0,14.5,0.06829275654204295,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.045921598069139605,-70.0,20.0,1.0
4.23,0.35555343891872687,5.539627410725819,10.0,15.0,0.711363938153228,-1.0,14.5,0.06836893642954897,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.04637471409249027,-70.0,20.0,1.0
4.24,0.3600828062412217,5.687464293295536,10.0,15.0,0.7155326748121142,-1.0,14.5,0.06844711511481931,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.04683089076229218,-70.0,20.0,1.0
4.25,0.3646507256436736,5.8357382002588984,10.0,15.0,0.7196770909690275,-1.0,14.5,0.06852731159754831,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.04729012874964821,-70.0,20.0,1.0
4.26,0.3692567963200255,5.984451358769727,10.0,15.0,0.7237965476904187,-1.0,14.5,0.06860954505027266,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.04775242856282766,-70.0,20.0,1.0
4.2700000000000005,0.37390058462269593,6.1336058242321245,10.0,15.0,0.7278904138308692,-1.0,14.5,0.06869383478728819,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.048217790608138564,-70.0,20.0,1.0
4.28,0.3785816222941453,6.283203438820087,10.0,15.0,0.7319580655388747,-1.0,14.5,0.06878020023281795,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.04868621524438872,-70.0,20.0,1.0
4.29,0.3832994129935285,6.433246053122559,10.0,15.0,0.7359988928717128,-1.0,14.5,0.06886866104278491,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.04915770247007255,-70.0,20.0,1.0
4.3,0.388053424985492,6.583735303240747,10.0,15.0,0.7400122942554758,-1.0,14.5,0.06895923697255796,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.04963225223106412,-70.0,20.0,1.0
4.3100000000000005,0.3928430926429802,6.734672669947358,10.0,15.0,0.7439976786936373,-1.0,14.5,0.06905194790318449,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.05010986433460407,-70.0,20.0,1.0
4.32,0.3976678159996872,6.886059473723854,10.0,15.0,0.7479544662032865,-1.0,14.5,0.06914681383132953,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.050590538452788644,-70.0,20.0,1.0
4.33,0.40252695833950836,7.037896807216084,10.0,15.0,0.751882086635931,-1.0,14.5,0.06924385481837202,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.05107427424773033,-70.0,20.0,1.0
4.34,0.4074198480456671,7.190185600014215,10.0,15.0,0.7557799819636102,-1.0,14.5,0.06934309102138254,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.05156107123945349,-70.0,20.0,1.0
4.3500000000000005,0.41234578003417427,7.3429266673391185,10.0,15.0,0.7596476080396484,-1.0,14.5,0.06944454271806003,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.05205092870507933,-70.0,20.0,1.0
4.36,0.417304012232759,7.496120603194425,10.0,15.0,0.7634844323882138,-1.0,14.5,0.06954823022901128,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.052543845880399766,-70.0,20.0,1.0
4.37,0.42229376649999295,7.649767810493971,10.0,15.0,0.7672899355272238,-1.0,14.5,0.06965417392713781,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.05303982189514489,-70.0,20.0,1.0
4.38,0.42731422846828204,7.803868495673602,10.0,15.0,0.7710636113589197,-1.0,14.5,0.06976239422400951,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.05353885577729917,-70.0,20.0,1.0
4.39,0.4323645458948946,7.958422615850187,10.0,15.0,0.7748049664086918,-1.0,14.5,0.06987291152145574,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.05404094661868828,-70.0,20.0,1.0
4.4,0.4374438315695961,8.113429963682867,10.0,15.0,0.7785135224089116,-1.0,14.5,0.06998574626005621,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.054546093272579435,-70.0,20.0,1.0
4.41,0.4425511618981379,8.2688901172827,10.0,15.0,0.7821888155469631,-1.0,14.5,0.07010091887318252,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.05505429450991954,-70.0,20.0,1.0
4.42,0.4476855766884583,8.424802425263525,10.0,15.0,0.7858303965924033,-1.0,14.5,0.07021844976373155,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.05556554905614556,-70.0,20.0,1.0
4.43,0.4528460796007799,8.581166009861557,10.0,15.0,0.7894378314416584,-1.0,14.5,0.07033835929349548,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.05607985556658665,-70.0,20.0,1.0
4.44,0.4580316384834626,8.737979764272946,10.0,15.0,0.7930107015032872,-1.0,14.5,0.07046066776804714,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.05659721263854098,-70.0,20.0,1.0
4.45,0.46324118902167083,8.895242447623945,10.0,15.0,0.7965486062461264,-1.0,14.5,0.0705853954993088,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0571176190583266,-70.0,20.0,1.0
4.46,0.4684736267010802,9.05295242482294,10.0,15.0,0.8000511577227103,-1.0,14.5,0.07071256258678314,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.05764107319366319,-70.0,20.0,1.0
4.47,0.47372781422308374,9.211107871076658,10.0,15.0,0.803517985635541,-1.0,14.5,0.07084218906184124,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.05816757350436935,-70.0,20.0,1.0
4.48,0.47900258012754626,9.369706708022798,10.0,15.0,0.8069487362565908,-1.0,14.5,0.07097429482272269,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.05869711840713647,-70.0,20.0,1.0
4.49,0.48429671941795227,9.528746598028828,10.0,15.0,0.8103430726633316,-1.0,14.5,0.07110889961384315,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.059229706280291915,-70.0,20.0,1.0
4.5,0.489608994268216,9.688224938490919,10.0,15.0,0.8137006749570569,-1.0,14.5,0.07124602300441182,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0597653354685628,-70.0,20.0,1.0
4.51,0.49493813481177334,9.848138856132735,10.0,15.0,0.8170212404629081,-1.0,14.5,0.07138568436634801,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.06030400428783925,-70.0,20.0,1.0
4.5200000000000005,0.5002828400133081,10.008485201304316,10.0,15.0,0.8203044839110715,-1.0,14.5,0.07152790285148478,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.06084571102993789,-70.0,20.0,1.0
4.53,0.505641778623164,10.169260542280865,10.0,15.0,0.8235501375986503,-1.0,14.5,0.07167269736804821,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.061390453967365186,-70.0,20.0,1.0
4.54,0.5110136164814101,10.330461947960673,10.0,15.0,0.826757967107187,-1.0,14.5,0.07182008728267429,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.06193823184335014,-70.0,20.0,1.0
4.55,0.5163969607595894,10.492085276347035,10.0,15.0,0.829927737082871,-1.0,14.5,0.07197009085490327,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.06248904282665687,-70.0,20.0,1.0
4.5600000000000005,0.5217903934806452,10.654126138357991,10.0,15.0,0.8330592312548448,-1.0,14.5,0.07212272606821958,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.06304288511309361,-70.0,20.0,1.0
4.57,0.5271924775477385,10.8165800350094,10.0,15.0,0.8361522551413199,-1.0,14.5,0.07227801074464482,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.06359975701822308,-70.0,20.0,1.0
4.58,0.5326017519846815,10.979442168502198,10.0,15.0,0.8392066324217803,-1.0,14.5,0.07243596235206337,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.06415965686935715,-70.0,20.0,1.0
4.59,0.5380167333707055,11.142707436917028,10.0,15.0,0.8422222049678174,-1.0,14.5,0.07259659797741352,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.06472258301056376,-70.0,20.0,1.0
4.6000000000000005,0.5434359173478254,11.306370428908943,10.0,15.0,0.845198832852373,-1.0,14.5,0.07275993429912019,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.06528853380767413,-70.0,20.0,1.0
4.61,0.5488577801981853,11.470425418402007,10.0,15.0,0.848136394337357,-1.0,14.5,0.07292598755875834,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.06585750765328961,-70.0,20.0,1.0
4.62,0.5542807804884513,11.634866359284068,10.0,15.0,0.8510347858396587,-1.0,14.5,0.07309477353193677,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.06642950297178907,-70.0,20.0,1.0
4.63,0.5597034073746087,11.79968829821998,10.0,15.0,0.853893946278823,-1.0,14.5,0.07326630898444636,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0670045183892023,-70.0,20.0,1.0
4.64,0.5651241187591647,11.964885447601716,10.0,15.0,0.856713822501856,-1.0,14.5,0.07344060970222263,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.06758255251480055,-70.0,20.0,1.0
4.65,0.5705413039466259,12.130449977124108,10.0,15.0,0.8594943498605457,-1.0,14.5,0.07361768912881758,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.06816360380623221,-70.0,20.0,1.0
4.66,0.5759533781513649,12.2963748274997,10.0,15.0,0.8622355006261984,-1.0,14.5,0.0737975612860641,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.06874767090226128,-70.0,20.0,1.0
4.67,0.5813587489007598,12.462652628052469,10.0,15.0,0.8649372649742915,-1.0,14.5,0.07398023963041868,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.06933475250255397,-70.0,20.0,1.0
4.68,0.5867558180102773,12.629275693031513,10.0,15.0,0.8675996508102473,-1.0,14.5,0.07416573702356824,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.06992484737287383,-70.0,20.0,1.0
4.69,0.5921429835918578,12.796236017924798,10.0,15.0,0.87022268357419,-1.0,14.5,0.07435406570236812,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.07051795435027705,-70.0,20.0,1.0
4.7,0.5975186420903027,12.963525275772847,10.0,15.0,0.872806406025254,-1.0,14.5,0.07454523724810493,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.07111407234830773,-70.0,20.0,1.0
4.71,0.6028811903421911,13.131134813482552,10.0,15.0,0.8753508780060569,-1.0,14.5,0.07473926255507835,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.07171320036219334,-70.0,20.0,1.0
4.72,0.6082290636682663,13.299056781753013,10.0,15.0,0.8778561929536746,-1.0,14.5,0.07493615313614332,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.07231533723533831,-70.0,20.0,1.0
4.73,0.6135607794202286,13.467285471103864,10.0,15.0,0.8803224956329077,-1.0,14.5,0.0751359227759413,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.07292048138241958,-70.0,20.0,1.0
4.74,0.6188746759161957,13.635809007795254,10.0,15.0,0.8827498602152458,-1.0,14.5,0.07533857764052111,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.07352863254237237,-70.0,20.0,1.0
4.75,0.6241691877444915,13.804617933298651,10.0,15.0,0.8851384177961155,-1.0,14.5,0.07554412632056773,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.07413978997625441,-70.0,20.0,1.0
4.76,0.6294427617147358,13.97370250496846,10.0,15.0,0.8874883154392559,-1.0,14.5,0.0757525766608649,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.07475395304005486,-70.0,20.0,1.0
4.7700000000000005,0.6346938589321488,14.143052695265647,10.0,15.0,0.8897997158170128,-1.0,14.5,0.07596393573330125,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.07537112118927698,-70.0,20.0,1.0
4.78,0.6399209568457032,14.312658190981276,10.0,15.0,0.8920727968346851,-1.0,14.5,0.07617820980948738,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0759912939835205,-70.0,20.0,1.0
4.79,0.6451225512641999,14.48250839246019,10.0,15.0,0.8943077512400045,-1.0,14.5,0.07639540433298497,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.07661447109106462,-70.0,20.0,1.0
4.8,0.6502971583344368,14.652592412824543,10.0,15.0,0.8965047862188333,-1.0,14.5,0.07661552389114797,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.07724065229345023,-70.0,20.0,1.0
4.8100000000000005,0.6554433164757889,14.822899077197425,10.0,15.0,0.898664122978181,-1.0,14.5,0.07683857218657734,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.07786983749006277,-70.0,20.0,1.0
4.82,0.660559782046521,14.993423403740916,10.0,15.0,0.9007860762187894,-1.0,14.5,0.07706456064884805,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.07850202352043674,-70.0,20.0,1.0
4.83,0.6656450363031179,15.164150167992165,10.0,15.0,0.9028708474122191,-1.0,14.5,0.07729348674675246,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.07913721223762511,-70.0,20.0,1.0
4.84,0.6706977106178315,15.335067910380285,10.0,15.0,0.904918702143245,-1.0,14.5,0.07752535229364566,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.07977540363534324,-70.0,20.0,1.0
4.8500000000000005,0.6757164690784847,15.506165012976194,10.0,15.0,0.9069299193187754,-1.0,14.5,0.0777601583213854,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0804165977783088,-70.0,20.0,1.0
4.86,0.6807000083397542,15.677429643278266,10.0,15.0,0.9089047899415386,-1.0,14.5,0.07799790498337267,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.0810607948340416,-70.0,20.0,1.0
4.87,0.6856470591709888,15.848849757029773,10.0,15.0,0.9108436166179308,-1.0,14.5,0.078238591535401,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.08170799507568219,-70.0,20.0,1.0
