Time,I,A,D_II,D_IA,R,aux,pi_I,d_r,d_A,d_II,d_IA,k_II,k_IA,B_d,f_A,gamma_I,K_aux,K_II,K_IA,f_c,w_A,w_I,w_D,d_I,pi_A,k_Am,kprime_IA,kprime_II,aux_basal,compartment_0000001,reac_DIA,reac_DII,reac_degrI,reac_degrA,reac_degrDIA,reac_degrDII,reac_DIAxA,reac_DIIxI,reac_degrR,reac_prodI,reac_prodA,reac_prodR
7.58,14.838876075660897,10.931072950438846,21.707488230335397,16.11372413281853,8.330816587581547,0.0019662165044385116,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0675955573856584,3.1173608854673773,0.01455959420920904,0.03279321885131654,0.04834117239845559,0.06512246469100619,0.01581044840436323,0.021298932501583562,0.05831571611307083,8.330816587581547,1.0,0.9709396626855982
7.59,14.849231521825132,10.93022609979969,21.737817448261033,16.123759501716727,8.339941173167333,0.001971406616110505,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0678629246540368,3.121502306154781,0.01460813805313436,0.03279067829939907,0.04837127850515018,0.0652134523447831,0.01586197268124112,0.021384880274194808,0.05837958821217133,8.339941173167333,1.0,0.9706727170045776
7.6000000000000005,14.85959307809571,10.929377121223641,21.76818630733306,16.1337967229004,8.349062449324787,0.0019766035626918033,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0681293894284352,3.1256433732593507,0.014656791642578866,0.032788131363670925,0.0484013901687012,0.06530455892199918,0.01591360515247548,0.021471097456479352,0.05844343714527351,8.349062449324787,1.0,0.9704054983748274
7.61,14.869960729082683,10.928526024868566,21.79859480011218,16.14383578621996,8.358180413565774,0.0019818073441504325,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0683949543540336,3.1297840833393877,0.014705555112939656,0.0327855780746057,0.04843150735865988,0.06539578440033654,0.015965345922144235,0.021557584653921588,0.05850726289496042,8.358180413565774,1.0,0.9701380087165207
7.62,14.880334459418313,10.927672820866611,21.829042919118905,16.153876681551523,8.367295063421507,0.001987017960454196,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0686596220751312,3.1339244329630276,0.014754428599591207,0.03278301846259984,0.04846163004465457,0.06548712875735671,0.01601719509427413,0.02164434247267196,0.05857106544395055,8.367295063421507,1.0,0.9698702499440471
7.63,14.890714253757086,10.92681751932423,21.859530656833627,16.163919398796907,8.376406396442484,0.0019922354115713414,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.06892339523489,3.1380644187081543,0.014803412237890083,0.03278045255797269,0.04849175819639072,0.06557859197050088,0.01606915277284606,0.021731371519553382,0.05863484477509739,8.376406396442484,1.0,0.9696022239660199
7.640000000000001,14.901100096775725,10.925960130322183,21.89005800569673,16.17396392788362,8.385514410198432,0.0019974596974692282,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.069186276475392,3.1422040371622018,0.01485250616316483,0.03277788039096655,0.04852189178365086,0.06567017401709019,0.016121219061784323,0.02181867240204605,0.05869860087138903,8.385514410198432,1.0,0.9693339326852785
7.65,14.91149197317321,10.925100663915554,21.92062495810866,16.184010258764847,8.394619102278249,0.002002690818115882,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0694482684376396,3.1463432849224375,0.014901710510727277,0.032775301991746664,0.04855203077629454,0.06576187487432598,0.016173394064969118,0.021906245728303568,0.05876233371594774,8.394619102278249,1.0,0.9690653779988928
7.66,14.921889867670789,10.924239130133758,21.951231506430034,16.194058381419442,8.403720470289938,0.002007928773478662,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0697093737612704,3.150482158595821,0.01495102541586242,0.032772717390401274,0.048582175144258326,0.0658536945192901,0.016225677886225746,0.02199409210713765,0.05882604329202957,8.403720470289938,1.0,0.9687965617981678
7.67,14.932293765012002,10.923375538980558,21.981877642981722,16.204108285851905,8.412818511860559,0.0020131735635258163,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.069969595084956,3.154620654799089,0.015000451013839743,0.032770126616941675,0.04861232485755572,0.06594563292894516,0.01627807062933716,0.022082212148034405,0.058889729583023916,8.412818511860559,1.0,0.9685274859686481
7.68,14.942703649962684,10.922509900434076,22.012563360044947,16.21415996209239,8.42191322463616,0.002018425188224704,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0702289350459182,3.1587587701586415,0.015049987439899793,0.03276752970130223,0.048642479886277165,0.06603769008013484,0.016330572398029583,0.022170606461134102,0.05895339257245313,8.42191322463616,1.0,0.9682581523901225
7.69,14.953119507310989,10.921642224446801,22.043288649861374,16.224213400196668,8.431004606281723,0.0020236836475429065,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.070487396280157,3.1628965013106836,0.015099634829262198,0.032764926673340404,0.048672640200590006,0.06612986594958413,0.01638318329598147,0.0222592756572426,0.05901703224397206,8.431004606281723,1.0,0.9679885629366269
7.7,14.963541321867396,10.920772520945615,22.074053504633188,16.234268590246128,8.440092654481106,0.0020289489414477835,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0707449814223935,3.167033844901198,0.01514939331712216,0.032762317562836846,0.048702805770738385,0.06622216051389956,0.016435903426819855,0.02234822034782566,0.05908064858136774,8.440092654481106,1.0,0.9677187194764535
7.71,14.973969078464728,10.919900799831792,22.104857916523212,16.24432552234776,8.44917736693698,0.0020342210699073604,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0710016931058988,3.171170797585688,0.015199263038656825,0.032759702399495376,0.048732976567043285,0.06631457374956964,0.016488732894127545,0.022437441145018014,0.05914424156855885,8.44917736693698,1.0,0.9674486238721497
7.72,14.984402761958167,10.919027070981022,22.13570187765498,16.254384186634145,8.458258741370773,0.0020395000328887747,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.07125753396258,3.175307356029748,0.015249244129013512,0.032757081212943066,0.048763152559902434,0.06640710563296494,0.016541671801430506,0.022526938661605492,0.059207811189595415,8.458258741370773,1.0,0.9671782779805272
7.73,14.994842357225266,10.91815134424342,22.166585380112842,16.264444573263432,8.467336775522618,0.002044785830359608,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.071512506622895,3.179443516908549,0.0152993367233194,0.03275445403273026,0.0487933337197903,0.06649975614033853,0.016594720252208647,0.022616713511038916,0.05927135742865833,8.467336775522618,1.0,0.9669076836526654
7.74,15.005287849165953,10.917273629443546,22.197508415942032,16.274506672419324,8.476411467151278,0.0020500784622872192,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0717666137158801,3.183579276907068,0.015349540956676337,0.03275182088833064,0.048823520017257975,0.06659252524782609,0.016647878349890365,0.022706766307425984,0.05933488027005895,8.476411467151278,1.0,0.9666368427339174
7.75,15.015739222702551,10.916393936380416,22.228470977148795,16.284570474311078,8.485482814034103,0.0020553779286389684,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0720198578689235,3.1877146327198886,0.015399856964162307,0.03274918180914125,0.04885371142293324,0.06668541293144639,0.01670114619785436,0.022797097665532992,0.059398379698238725,8.485482814034103,1.0,0.9663657570639133
7.76,15.0261964627798,10.915512274827517,22.259473055700454,16.294635969173466,8.494550813966963,0.0020606842293819927,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.072272241708049,3.191849581051656,0.015450284880829526,0.03274653682448255,0.0488839079075204,0.06677841916710137,0.016754523899427807,0.022887708200781617,0.059461855697768747,8.494550813966963,1.0,0.9660944284765669
7.7700000000000005,15.036659554364851,10.914628654532828,22.290514643525512,16.304703147266782,8.503615464764197,0.0020659973644836516,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.072523767857632,3.19598411861665,0.015500824841707561,0.032743885963598486,0.048914109441800344,0.06687154393057654,0.016808011557889923,0.02297859852925301,0.05952530825334938,8.503615464764197,1.0,0.9658228588000813
7.78,15.047128482447285,10.91374308521883,22.32159573251374,16.314771998876804,8.512676764258542,0.0020713173339113045,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0727744389403142,3.2001182421389274,0.015551476981801454,0.03274122925565649,0.04894431599663041,0.06696478719754122,0.01686160927647016,0.023069769267684666,0.059588737349809795,8.512676764258542,1.0,0.9655510498569526
7.79,15.057603232039124,10.912855576582526,22.352716314516268,16.324842514314792,8.521734710301088,0.0020766441376320888,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0730242575772877,3.204251948352379,0.015602241436089844,0.03273856672974758,0.048974527542944374,0.0670581489435488,0.016915317158346384,0.023161221033467128,0.059652142972107615,8.521734710301088,1.0,0.9652790034639775
7.8,15.068083788174846,10.91196613829546,22.383876381345694,16.33491468391747,8.530789300761214,0.00208197777561292,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0732732263879825,3.2083852340007013,0.015653118339524756,0.03273589841488638,0.04900474405175242,0.06715162914403708,0.016969135306644855,0.023252954444643256,0.059715525105328494,8.530789300761214,1.0,0.9650067214322573
7.8100000000000005,15.078570135911388,10.911074780003728,22.415075924776158,16.344988498047012,8.53984053352653,0.002087318247821157,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0735213479900096,3.212518095837197,0.015704107827036372,0.032733224340011184,0.04903496549414104,0.06724522777432848,0.017023063824445638,0.02334497011991485,0.059778883734685706,8.53984053352653,1.0,0.9647342055672032
7.82,15.089062260328161,10.910181511328004,22.44631493654343,16.355063947091,8.548888406502815,0.002092665554223938,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0737686249994454,3.2166505306252873,0.015755210033527842,0.03273054453398401,0.049065191841273004,0.06733894480963029,0.017077102814777145,0.02343726867863449,0.059842218845519705,8.548888406502815,1.0,0.9644614576685443
7.83,15.09956014652706,10.909286341863544,22.477593408345033,16.365141021462446,8.557932917613968,0.002098019694787956,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0740150600302627,3.2207825351379427,0.015806425093873405,0.03272785902559063,0.049095423064387335,0.0674327802250351,0.017131252380614338,0.02352985074080229,0.05990553042329778,8.557932917613968,1.0,0.9641884795303303
7.84,15.110063779632467,10.908389281180224,22.5089113318403,16.375219711599733,8.566974064801943,0.002103380669480348,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0742606556950136,3.2249141061580247,0.01585775314292483,0.032725167843540674,0.0491256591347992,0.0675267339955209,0.017185512624885924,0.02362271692707501,0.059968818453613605,8.566974064801943,1.0,0.9639152729409403
7.8500000000000005,15.120573144791274,10.907490338822543,22.54026869865049,16.385300007966634,8.576011846026693,0.002108748478268252,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0745054146040616,3.2290452404781718,0.0159091943155079,0.03272247101646763,0.049155900023899905,0.06762080609595147,0.017239883650470758,0.023715867858760394,0.060032082922186855,8.576011846026693,1.0,0.9636418396830869
7.86,15.131088227172876,10.906589524309647,22.57166550035887,16.39538190105226,8.585046259266111,0.002114123121118139,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0747493393660932,3.2331759349009133,0.015960748746417164,0.032719768572928944,0.04918614570315678,0.06771499650107661,0.017294365560192353,0.023809304157808894,0.06009532381486278,8.585046259266111,1.0,0.9633681815338223
7.87,15.14160901196919,10.905686847135348,22.60310172851081,16.405465381371062,8.594077302515974,0.002119504597996924,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.074992432587834,3.2373061862384986,0.016012416570424126,0.032717060541406044,0.04921639614411319,0.06780930518553244,0.017348958456827962,0.023903026446825355,0.06015854111761182,8.594077302515974,1.0,0.9630943002645452
7.88,15.152135484394663,10.904782316768145,22.634577374613887,16.415550439462805,8.603104973789883,0.002124892908871745,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0752346968739914,3.2414359913130113,0.016064197922275328,0.03271434695030444,0.049246651318388415,0.06790373212384167,0.01740366244310673,0.023997035349065773,0.06022173481652918,8.603104973789883,1.0,0.9628201976410068
7.890000000000001,15.162667629686272,10.903875942651243,22.666092430137958,16.42563706589255,8.612129271119208,0.002130288053709295,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0754761348274258,3.24556534695634,0.016116092936687157,0.03271162782795373,0.049276911197677645,0.06799827729041387,0.01745847762170428,0.024091331488429034,0.06028490489783446,8.612129271119208,1.0,0.9625458754233158
7.9,15.173205433103542,10.902967734202571,22.69764688651526,16.435725251250624,8.621150192553031,0.0021356900324760453,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0757167490488087,3.249694250010265,0.016168101748347305,0.03270890320260771,0.049307175753751875,0.06809294065954577,0.01751340409524446,0.02418591548945865,0.06034805134787122,8.621150192553031,1.0,0.9622713353659473
7.91,15.18374887992855,10.902057700814805,22.729240735140507,16.445814986152616,8.630167736158084,0.002141098845138689,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0759565421370496,3.253822697326399,0.016220224491917904,0.03270617310244441,0.04933744495845785,0.06818772220542152,0.017568441966303017,0.02428078797734694,0.06041117415310659,8.630167736158084,1.0,0.9619965792177467
7.92,15.194297955465922,10.901145851855384,22.760873967370994,16.455906261239345,8.639181900018693,0.002146514491664142,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.076195516688614,3.2579506857659624,0.016272461302035367,0.03270343755556615,0.04936771878371804,0.06828262190211298,0.01762359133740756,0.024375949577934368,0.06047427330013085,8.639181900018693,1.0,0.961721608721936
7.930000000000001,15.204852645042859,10.900232196666545,22.792546574526664,16.465999067176842,8.648192682236726,0.002151936972018653,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.076433675298233,3.26207821220018,0.01632481231330341,0.032700696589999634,0.04939799720153053,0.06837763972357999,0.017678852311030294,0.02447140091769863,0.06053734877565708,8.648192682236726,1.0,0.9614464256161244
7.94,15.215412934009125,10.899316744565324,22.82425854789021,16.476093394656328,8.657200080931526,0.002157366286168916,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.076671020558166,3.266205273510053,0.016377277660301316,0.03269795023369597,0.049428280183968984,0.06847277564367063,0.017734224989597074,0.0245671426237665,0.06060040056652068,8.657200080931526,1.0,0.9611710316323085
7.95,15.225978807737068,10.898399504843596,22.85600987870718,16.48618923439419,8.666204094239863,0.002162802434081623,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0769075550588525,3.2703318665865027,0.016429857477580346,0.03269519851453079,0.04945856770318257,0.06856802963612155,0.017789709475483823,0.024663175323908028,0.06066342865967904,8.666204094239863,1.0,0.9608954284968849
7.96,15.236550251621617,10.897480486768085,22.887800558186065,16.496286577131965,8.67520472031587,0.0021682454157230246,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0771432813882882,3.2744579883301412,0.01648255189966018,0.032692441460304256,0.0494888597313959,0.0686634016745582,0.017845305871012823,0.024759499646530722,0.06072643304221109,8.67520472031587,1.0,0.9606196179306533
7.97,15.24712725108029,10.896559699580392,22.91963057749838,16.506385413636313,8.684201957330991,0.0021736952310595914,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.077378202132337,3.278583635651387,0.016535361061033763,0.032689679098741174,0.04951915624090894,0.06875889173249515,0.01790101427845821,0.024856116220686342,0.06078941370131694,8.684201957330991,1.0,0.9603436016488246
7.98,15.257709791553198,10.895637152497017,22.951499927778777,16.516485734698993,8.693195803473921,0.0021791518800577947,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0776123198746177,3.282708805470577,0.016588285096165445,0.03268691145749105,0.04954945720409698,0.06885449978333633,0.017956834800044126,0.0249530256760676,0.06085237062431745,8.693195803473921,1.0,0.9600673813610275
7.99,15.268297858503054,10.894712854709379,22.983408600125106,16.526587531136848,8.702186256950549,0.002184615362683884,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0778456371964467,3.2868334947178823,0.016641324139489076,0.032684138564128135,0.04957976259341054,0.06895022580037533,0.018012767537942894,0.02505022864300485,0.06091530379865384,8.702186256950549,1.0,0.9597909587713171
8.0,15.278891437415174,10.893786815383844,23.01535658559855,16.53669079379177,8.7111733159839,0.00219008567890433,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0780781566768383,3.290957700333223,0.01669447832541122,0.03268136044615153,0.04961007238137531,0.06904606975679566,0.018068812594278682,0.025147725752470425,0.06097821321188731,8.7111733159839,1.0,0.9595143355781777
8.01,15.289490513797483,10.892859043661746,23.047343875223685,16.546795513530686,8.720156978814085,0.0021955628286849382,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.078309880892533,3.2950814192663813,0.016747747788304176,0.03267857713098524,0.04964038654059206,0.06914203162567106,0.018124970071120166,0.025245517636067645,0.061041098851698596,8.720156978814085,1.0,0.9592375134745347
8.02,15.30009507318052,10.891929548659405,23.079370459988592,16.55690168124553,8.729137243698233,0.002201046811992402,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0785408124177707,3.2992046484768878,0.016801132662517624,0.03267578864597822,0.04967070504373659,0.06923811137996577,0.01818124007049333,0.025343604926047883,0.06110396070588763,8.729137243698233,1.0,0.9589604941477591
8.03,15.31070510111744,10.890998339468164,23.11143633084493,16.567009287853224,8.738114108910445,0.0022065376287927485,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0787709538245451,3.303327384934306,0.01685463308236662,0.03267299501840449,0.04970102786355968,0.0693343089925348,0.0182376226943687,0.025441988255291974,0.06116679876237311,8.738114108910445,1.0,0.9586832792796747
8.040000000000001,15.321320583184022,10.890065425154402,23.143541478708066,16.577118324295647,8.74708757274173,0.0022120352790517828,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0790003076823496,3.307449625617693,0.016908249182134766,0.032670196275463206,0.04973135497288694,0.0694306244361242,0.018294118044664937,0.02554066825731452,0.061229613009192115,8.74708757274173,1.0,0.9584058705465671
8.05,15.331941504978662,10.889130814759563,23.175685894457104,16.58722878153961,8.756057633499951,0.002217539762736198,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0792288765581475,3.3115713675163363,0.016961981096082483,0.03266739244427869,0.04976168634461883,0.06952705768337131,0.01835072622325803,0.02563964556627585,0.06129240343449966,8.756057633499951,1.0,0.9581282696191884
8.06,15.34256785212239,10.88819451730018,23.20786956893505,16.597340650576843,8.765024289509771,0.0022230510798115777,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0794566630165718,3.3156926076289324,0.01701582895843161,0.03266458355190054,0.04979202195173053,0.06962360870680515,0.018407447331964824,0.02573892081695834,0.0613551700265684,8.765024289509771,1.0,0.9578504781627672
8.07,15.353199610258862,10.887256541767902,23.24009249294886,16.60745392242395,8.773987539112593,0.0022285692302441706,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0796836696196976,3.3198133429642667,0.017069792903378737,0.032661769625303705,0.04982236176727185,0.06972027747884658,0.01846428147255763,0.02583849464478599,0.06141791277378815,8.773987539112593,1.0,0.9575724978370146
8.08,15.363836765054373,10.88631689712952,23.27235465726955,16.617568588122403,8.782947380666506,0.002234094213999782,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0799098989271556,3.3239335705409303,0.017123873065086576,0.032658950691388564,0.04985270576436721,0.06981706397180865,0.018521228746755103,0.025938367685810922,0.061480631664665546,8.782947380666506,1.0,0.957294330296132
8.09,15.374479302197845,10.885375592326984,23.30465605263228,16.627684638738508,8.791903812546227,0.0022396260310442173,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0801353534957343,3.328053287387121,0.017178069577687135,0.03265612677698095,0.049883053916215524,0.06991396815789684,0.0185782892562259,0.026038540576717697,0.06154332668782359,8.791903812546227,1.0,0.9570159771888185
8.1,15.38512720740084,10.88443263627744,23.336996669736447,16.637802065363374,8.800856833143046,0.0022451646813437254,1.0,0.007,0.003,0.003,0.003,1.0,1.0,100.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,1.0,10.0,10.0,10.0,0.1111111111111111,1.0,1.0803600358799486,3.3321724905410974,0.01723238257528496,0.03265329790883232,0.049913406196090124,0.07001099000920934,0.018635463102592342,0.026139013954827678,0.06160599783200132,8.800856833143046,1.0,0.9567374401582792
