Time,P0,T0,P1,T1,P2,T2,CC,Cn,Mp,Mt,Pt,Tt,V_mT,V_dT,Cell,compartment_0000002,P0_to_P1,T0_to_T1,P1_to_P0,T1_to_T0,P1_to_P2,T1_to_T2,P2_to_P1,T2_to_T1,P0_degradation,T0_degradation,P1_degradation,T1_degradation,P2_degradation,T2_degradation,PT_complex_formation,PT_complex_nucleation,PT_complex_degradation,PTnucl_complex_degradation,Mp_production,Mt_production,P0_production,T0_production,Mp_degradation,Mt_degradation
0.37,0.03125818221392623,0.03125818221392623,0.01194636489691872,0.01194636489691872,0.002664584838083566,0.002664584838083566,4.418574810376484e-07,1.2328228754160499e-08,0.2688879159827884,0.2688879159827884,0.04586958613463831,0.04586958613463831,0.7,2.0,1.0,1.0,0.12310865250957728,0.12310865250957728,0.005937715391101286,0.005937715391101286,0.04750172312881029,0.04750172312881029,0.0013305197776286631,0.0013305197776286631,0.00031258182213926236,0.00031258182213926236,0.0001194636489691872,0.0001194636489691872,0.026322161073326564,0.026322161073326564,8.254900342591198e-06,2.6264884287175696e-07,4.418574810376484e-09,1.2328228754160498e-10,1.0,1.0,0.24199912438450955,0.24199912438450955,0.4041100605810633,0.4041100605810633
0.38,0.03250761099991573,0.03250761099991573,0.012663934780681856,0.012663934780681856,0.0028668166678159986,0.0028668166678159986,5.278176478230913e-07,1.5202288750990322e-08,0.27482774354918016,0.27482774354918016,0.04803890546835016,0.04803890546835016,0.7,2.0,1.0,1.0,0.1279507572773053,0.1279507572773053,0.006292125854613593,0.006292125854613593,0.05033700683690875,0.05033700683690875,0.0014313566154066809,0.0014313566154066809,0.00032507610999915734,0.00032507610999915734,0.00012663934780681856,0.00012663934780681856,0.028291710047108152,0.028291710047108152,9.545674779547294e-06,3.136501309436567e-07,5.278176478230913e-09,1.520228875099032e-10,1.0,1.0,0.24734496919426216,0.24734496919426216,0.40790451166572783,0.40790451166572783
0.39,0.03376523781481958,0.03376523781481958,0.013398740864774964,0.013398740864774964,0.0030766463845722934,0.0030766463845722934,6.268518746100366e-07,1.8624036650521363e-08,0.28073020775242324,0.28073020775242324,0.050241270540078105,0.050241270540078105,0.7,2.0,1.0,1.0,0.13281862502910577,0.13281862502910577,0.0066547875454715305,0.0066547875454715305,0.053238300363772244,0.053238300363772244,0.0015359603887976265,0.0015359603887976265,0.00033765237814819583,0.00033765237814819583,0.00013398740864774963,0.00013398740864774963,0.030331113050680293,0.030331113050680293,1.0982792446076094e-05,3.723863174359177e-07,6.268518746100366e-09,1.8624036650521363e-10,1.0,1.0,0.2526571869771809,0.2526571869771809,0.4115836640736894,0.4115836640736894
0.4,0.0350305647951396,0.0350305647951396,0.014150334292254636,0.014150334292254636,0.0032939930565495643,0.0032939930565495643,7.403902875298258e-07,2.2674935601504538e-08,0.2865964320574074,0.2865964320574074,0.05247565520916694,0.05247565520916694,0.7,2.0,1.0,1.0,0.1377102256885897,0.1377102256885897,0.007025460836430997,0.007025460836430997,0.05620368669144798,0.05620368669144798,0.001644288391003317,0.001644288391003317,0.000350305647951396,0.000350305647951396,0.00014150334292254636,0.00014150334292254636,0.03243914148157036,0.03243914148157036,1.2576234135398193e-05,4.396991853975946e-07,7.403902875298259e-09,2.267493560150454e-10,1.0,1.0,0.2579367888516667,0.2579367888516667,0.41515320940361417,0.41515320940361417
0.41000000000000003,0.0363031209771967,0.0363031209771967,0.01491826795831962,0.01491826795831962,0.0035187696242922175,0.0035187696242922175,8.699551111907053e-07,2.7445109878016394e-08,0.29242748669033264,0.29242748669033264,0.05474105596002961,0.05474105596002961,0.7,2.0,1.0,1.0,0.142623642239571,0.142623642239571,0.007403907243064519,0.007403907243064519,0.059231257944516155,0.059231257944516155,0.0017562948137251895,0.0017562948137251895,0.000363031209771967,0.000363031209771967,0.0001491826795831962,0.0001491826795831962,0.03461450075702917,0.03461450075702917,1.4336114535895487e-05,5.164840447388198e-07,8.699551111907052e-09,2.7445109878016394e-10,1.0,1.0,0.2631847380212994,0.2631847380212994,0.4186184556670904,0.4186184556670904
0.42,0.03758246141270513,0.03758246141270513,0.01570209677243017,0.01570209677243017,0.0037508835229728135,0.0037508835229728135,1.0171603110472194e-06,3.3033906531944016e-08,0.2982243891510819,0.2982243891510819,0.057036491902325695,0.057036491902325695,0.7,2.0,1.0,1.0,0.14755706676685196,0.14755706676685196,0.0077898895861509415,0.0077898895861509415,0.06231911668920753,0.06231911668920753,0.0018719310637947426,0.0018719310637947426,0.0003758246141270513,0.0003758246141270513,0.00015702096772430172,0.00015702096772430172,0.03685583774863445,0.03685583774863445,1.6272656456862403e-05,6.036894053219429e-07,1.0171603110472195e-08,3.303390653194402e-10,1.0,1.0,0.26840195023597374,0.26840195023597374,0.4219843581024506,0.4219843581024506
0.43,0.038868164919486935,0.038868164919486935,0.0165013793223876,0.0165013793223876,0.0039902376086351195,0.0039902376086351195,1.183713431631192e-06,3.955040030370521e-08,0.3039881106401507,0.3039881106401507,0.05936100511434159,0.05936100511434159,0.7,2.0,1.0,1.0,0.15250879125290304,0.15250879125290304,0.00818317284163357,0.00818317284163357,0.06546538273306857,0.06546538273306857,0.0019911462310298863,0.0019911462310298863,0.00038868164919486934,0.00038868164919486934,0.000165013793223876,0.000165013793223876,0.039161751101911925,0.039161751101911925,1.8396167349060626e-05,7.023179789179741e-07,1.1837134316311919e-08,3.955040030370521e-10,1.0,1.0,0.27358929957613565,0.27358929957613565,0.4252555503963453,0.4252555503963453
0.44,0.04015983360613847,0.04015983360613847,0.017315677702883794,0.017315677702883794,0.004236730495163228,0.004236730495163229,1.3714139550834035e-06,4.7113962252296256e-08,0.30971957580053444,0.30971957580053444,0.061713660332102835,0.061713660332102835,0.7,2.0,1.0,1.0,0.1574772052448573,0.1574772052448573,0.008583524083152492,0.008583524083152492,0.06866819266521994,0.06866819266521994,0.0021138872622679205,0.002113887262267921,0.00040159833606138475,0.00040159833606138475,0.00017315677702883794,0.00017315677702883794,0.04153079580546137,0.04153079580546138,2.0717013973325225e-05,8.134255805995828e-07,1.3714139550834037e-08,4.711396225229625e-10,1.0,1.0,0.278747618220481,0.278747618220481,0.42843636920425854,0.42843636920425854
0.45,0.04145709067325554,0.04145709067325554,0.01814455913250734,0.01814455913250734,0.0044902575727668315,0.004490257572766832,1.5821554006286652e-06,5.585477367135374e-08,0.3154196684012885,0.3154196684012885,0.064093545388704,0.064093545388704,0.7,2.0,1.0,1.0,0.16246078690621252,0.16246078690621252,0.008990713301680785,0.008990713301680785,0.07192570641344628,0.07192570641344628,0.002240099474568699,0.0022400994745686996,0.00041457090673255537,0.00041457090673255537,0.0001814455913250734,0.0001814455913250734,0.04396149426146111,0.04396149426146112,2.324560244337066e-05,9.381222856429283e-07,1.5821554006286653e-08,5.585477367135374e-10,1.0,1.0,0.28387770156115966,0.28387770156115966,0.4315308796417135,0.4315308796417135
0.46,0.04275958010510762,0.04275958010510762,0.018987595618586168,0.018987595618586168,0.004750711053059423,0.004750711053059423,1.8179225430558541e-06,6.591436787005747e-08,0.3210892315540594,0.3210892315540594,0.06649977061366413,0.06649977061366413,0.7,2.0,1.0,1.0,0.1674581013705293,0.1674581013705293,0.009404513261889886,0.009404513261889886,0.07523610609511909,0.07523610609511909,0.002369726583393483,0.002369726583393483,0.00042759580105107624,0.00042759580105107624,0.00018987595618586168,0.00018987595618586168,0.04645233792773167,0.04645233792773167,2.599235308575965e-05,1.077570652259501e-06,1.8179225430558543e-08,6.591436787005748e-10,1.0,1.0,0.28898030839865346,0.28898030839865346,0.4345428955072512,0.4345428955072512
0.47000000000000003,0.04406696458874096,0.04406696458874096,0.019844365443892772,0.019844365443892772,0.005017981073329417,0.005017981073329417,2.0807937157394134e-06,7.744616866841798e-08,0.3267290723854468,0.3267290723854468,0.06893146934584755,0.06893146934584755,0.7,2.0,1.0,1.0,0.17246779230682233,0.17246779230682233,0.009824700250868911,0.009824700250868911,0.07859760200695129,0.07859760200695129,0.002502711257802877,0.002502711257802877,0.0004406696458874096,0.0004406696458874096,0.00019844365443892772,0.00019844365443892772,0.04900179904977575,0.04900179904977575,2.8967684633307043e-05,1.2329869957099644e-06,2.0807937157394134e-08,7.744616866841797e-10,1.0,1.0,0.29405616514690214,0.29405616514690214,0.4374760000210857,0.4374760000210857
0.48,0.04537892539364813,0.04537892539364813,0.020714452674881534,0.020714452674881534,0.005291955516077498,0.005291955516077498,2.3729370992257154e-06,9.061598509352567e-08,0.3323399622407839,0.3323399622407839,0.07138779713769149,0.07138779713769149,0.7,2.0,1.0,1.0,0.17748858103606252,0.17748858103606252,0.0102510538524932,0.0102510538524932,0.0820084308199456,0.0820084308199456,0.0026389950358702615,0.0026389950358702615,0.0004537892539364813,0.0004537892539364813,0.00020714452674881534,0.00020714452674881534,0.051608330021919724,0.051608330021919724,3.2181989561436234e-05,1.4056390625167242e-06,2.3729370992257155e-08,9.061598509352567e-10,1.0,1.0,0.2991059660167055,0.2991059660167055,0.4403335624313456,0.4403335624313456
0.49,0.04669516031517232,0.04669516031517232,0.021597448596612733,0.021597448596612733,0.005572521142020375,0.005572521142020375,2.6966131035021685e-06,1.0560258072172155e-07,0.337922641145225,0.337922641145225,0.07386793226948965,0.07386793226948965,0.7,2.0,1.0,1.0,0.18251925824843085,0.18251925824843085,0.010683357664309293,0.010683357664309293,0.08546686131447434,0.08546686131447434,0.0027785188933717787,0.0027785188933717787,0.0004669516031517232,0.0004669516031517232,0.00021597448596612733,0.00021597448596612733,0.054270375214866745,0.054270375214866745,3.564562239181558e-05,1.5968473459569567e-06,2.6966131035021686e-08,1.0560258072172156e-09,1.0,1.0,0.3041303770307025,0.3041303770307025,0.4431187553111037,0.4431187553111037
0.5,0.0480153838623873,0.0480153838623873,0.022492950960680175,0.022492950960680175,0.005859563290262932,0.005859563290262932,3.0541700380606055e-06,1.2259811582916555e-07,0.34347781689725543,0.34347781689725543,0.0763710748814843,0.0763710748814843,0.7,2.0,1.0,1.0,0.18755868433696732,0.18755868433696732,0.011121398939855918,0.011121398939855918,0.08897119151884735,0.08897119151884735,0.002921223099313762,0.002921223099313762,0.000480153838623873,0.000480153838623873,0.00022492950960680176,0.00022492950960680176,0.05698636907815103,0.05698636907815103,3.936887632027998e-05,1.8079823996705302e-06,3.0541700380606056e-08,1.2259811582916555e-09,1.0,1.0,0.3091300352075299,0.3091300352075299,0.4458345677330293,0.4458345677330293
0.51,0.04933932516682274,0.04933932516682274,0.023400565425348276,0.023400565425348276,0.006152966940204745,0.006152966940204745,3.4480462424858053e-06,1.4180874071687446e-07,0.34900617004141005,0.34900617004141005,0.07889644738735896,0.07889644738735896,0.7,2.0,1.0,1.0,0.19260578103748188,0.19260578103748188,0.011564969302274132,0.011564969302274132,0.09251975441819306,0.09251975441819306,0.0030670477484023976,0.0030670477484023976,0.0004933932516682274,0.0004933932516682274,0.00023400565425348276,0.00023400565425348276,0.05975474710429281,0.05975474710429281,4.3361974855211563e-05,2.040465997348108e-06,3.448046242485805e-08,1.4180874071687447e-09,1.0,1.0,0.31410555303726906,0.31410555303726906,0.44848382016866556,0.44848382016866556
0.52,0.050666728393991556,0.050666728393991556,0.024319904625621256,0.024319904625621256,0.006452616387717165,0.006452616387717165,3.880765601434174e-06,1.6345498897026747e-07,0.3545083519590961,0.3545083519590961,0.08144329362792038,0.08144329362792038,0.7,2.0,1.0,1.0,0.19765953264837693,0.19765953264837693,0.012013864295880148,0.012013864295880148,0.09611091436704118,0.09611091436704118,0.0032159326041469264,0.0032159326041469264,0.0005066672839399156,0.0005066672839399156,0.00024319904625621258,0.00024319904625621258,0.06257394358486232,0.06257394358486232,4.763505053558284e-05,2.295768363066451e-06,3.880765601434174e-08,1.6345498897026747e-09,1.0,1.0,0.3190575167631865,0.3190575167631865,0.4510691748964378,0.4510691748964378
0.53,0.05199735076096418,0.05199735076096418,0.02525058948841207,0.02525058948841207,0.006758396183976995,0.006758396183976996,4.35493909702975e-06,1.877723834084708e-07,0.35998498976205573,0.35998498976205573,0.08401087914483368,0.08401087914483368,0.7,2.0,1.0,1.0,0.20271897813778927,0.20271897813778927,0.012467884033447185,0.012467884033447185,0.09974307226757748,0.09974307226757748,0.0033678175692842074,0.003367817569284208,0.0005199735076096418,0.0005199735076096418,0.0002525058948841207,0.0002525058948841207,0.06544240122404434,0.06544240122404434,5.2198139317295924e-05,2.5754089815361556e-06,4.3549390970297497e-08,1.877723834084708e-09,1.0,1.0,0.3239864907858502,0.3239864907858502,0.45359314871892,0.45359314871892
0.54,0.05333096292914436,0.05333096292914436,0.02619224835838291,0.02619224835838291,0.007070190806156977,0.007070190806156978,4.8732604754682875e-06,2.150117811955301e-07,0.3654366846117783,0.3654366846117783,0.08659849036594092,0.08659849036594092,0.7,2.0,1.0,1.0,0.20778321231981417,0.20778321231981417,0.012926832771966146,0.012926832771966146,0.10341466217572917,0.10341466217572917,0.0035226425256792713,0.0035226425256792717,0.0005333096292914436,0.0005333096292914436,0.0002619224835838291,0.0002619224835838291,0.06835856872879134,0.06835856872879136,5.7061161357279e-05,2.8809539290418664e-06,4.8732604754682874e-08,2.150117811955301e-09,1.0,1.0,0.32889301615060046,0.32889301615060046,0.45605812166064275,0.45605812166064275
0.55,0.05466734728904206,0.05466734728904206,0.02714451803975965,0.02714451803975965,0.007387885490850776,0.007387885490850776,5.438507150339447e-06,2.4543998838087484e-07,0.3708640156307444,0.3708640156307444,0.0892054347667912,0.0892054347667912,0.7,2.0,1.0,1.0,0.21285137902705642,0.21285137902705642,0.0133905194218754,0.0133905194218754,0.1071241553750032,0.1071241553750032,0.0036803477515479147,0.0036803477515479147,0.0005466734728904206,0.0005466734728904206,0.0002714451803975965,0.0002714451803975965,0.0713209092527058,0.0713209092527058,6.223391814090442e-05,3.214016292527493e-06,5.438507150339447e-08,2.4543998838087486e-09,1.0,1.0,0.33377761406767,0.33377761406767,0.4584663474794519,0.4584663474794519
0.56,0.056006298213124396,0.056006298213124396,0.02810704309923793,0.02810704309923793,0.007711365896502134,0.007711365896502134,6.053536132956874e-06,2.793400536202972e-07,0.3762675390535686,0.3762675390535686,0.09183104008505104,0.09183104008505104,0.7,2.0,1.0,1.0,0.21792267178091618,0.21792267178091618,0.013858757206565559,0.013858757206565559,0.11087005765252447,0.11087005765252447,0.0038408737568005865,0.0038408737568005865,0.000560062982131244,0.000560062982131244,0.0002810704309923793,0.0002810704309923793,0.0743278978008837,0.0743278978008837,6.772607510790928e-05,3.576253669050065e-06,6.053536132956875e-08,2.793400536202972e-09,1.0,1.0,0.3386407851482117,0.3386407851482117,0.46081996126520325,0.46081996126520325
0.5700000000000001,0.0573476206270282,0.0573476206270282,0.029079476618137604,0.029079476618137604,0.00804051883410809,0.008040518834108092,6.7212842935026954e-06,3.170118867950024e-07,0.381647791098606,0.381647791098606,0.09447465437545419,0.09447465437545419,0.7,2.0,1.0,1.0,0.22299632809568695,0.22299632809568695,0.014331364026511324,0.014331364026511324,0.11465091221209059,0.11465091221209059,0.00400416164847934,0.0040041616484793405,0.0005734762062702821,0.0005734762062702821,0.00029079476618137603,0.00029079476618137603,0.07737802854717932,0.07737802854717933,7.35471611698747e-05,3.969368198742617e-06,6.721284293502696e-08,3.170118867950024e-09,1.0,1.0,0.3434830119887454,0.3434830119887454,0.46312098805866414,0.46312098805866414
0.58,0.058691130158868676,0.058691130158868676,0.030061479637024376,0.030061479637024376,0.00837523195428875,0.008375231954288753,7.444764650404451e-06,3.58772505705061e-07,0.3870052875840114,0.3870052875840114,0.09713564528733792,0.09713564528733792,0.7,2.0,1.0,1.0,0.22807162978096476,0.22807162978096476,0.014808162185511436,0.014808162185511436,0.11846529748409149,0.11846529748409149,0.004170152977906956,0.004170152977906957,0.0005869113015886868,0.0005869113015886868,0.0003006147963702438,0.0003006147963702438,0.08046981236842647,0.08046981236842649,7.970655355552458e-05,4.395104289101659e-06,7.444764650404451e-08,3.5877250570506105e-09,1.0,1.0,0.3483047588256103,0.3483047588256103,0.46537134943790315,0.46537134943790315
0.59,0.06003665191344579,0.06003665191344579,0.031052721706060157,0.031052721706060157,0.008715394357504938,0.008715394357504942,8.227066016188519e-06,4.0495664837755886e-07,0.3923405262917167,0.3923405262917167,0.09981339999967545,0.09981339999967545,0.7,2.0,1.0,1.0,0.2331478980538771,0.2331478980538771,0.015288978653383375,0.015288978653383375,0.122311829227067,0.122311829227067,0.004338790045611509,0.004338790045611511,0.0006003665191344579,0.0006003665191344579,0.0003105272170606016,0.0003105272170606016,0.0836017828892147,0.08360178288921473,8.621347895848162e-05,4.855248280037599e-06,8.22706601618852e-08,4.049566483775588e-09,1.0,1.0,0.353106473662545,0.353106473662545,0.4675728707545748,0.4675728707545748
0.6,0.061384020597063625,0.061384020597063625,0.032052880387826915,0.032052880387826915,0.00906089632982839,0.009060896329828393,9.071349662464725e-06,4.559169822226146e-07,0.39765398655571443,0.39765398655571443,0.10250732458136362,0.10250732458136363,0.7,2.0,1.0,1.0,0.23822449377204052,0.23822449377204052,0.01577364481858832,0.01577364481858832,0.12618915854870655,0.12618915854870655,0.004510015772235138,0.00451001577223514,0.0006138402059706363,0.0006138402059706363,0.00032052880387826917,0.00032052880387826917,0.08677249437465052,0.08677249437465057,9.307700096239828e-05,5.351626401034312e-06,9.071349662464725e-08,4.559169822226146e-09,1.0,1.0,0.357888587900143,0.357888587900143,0.46972728670350367,0.46972728670350367
